fragment_smiles,occurences,example_ligands
C1CNCCN1,114508,42:04200:0:Z3047116227;42:04200:0:Z4122870228;42:04200:0:Z3773662270;
c1nnc2n1CCC2,2689,42:04200:0:Z3434872593;42:04200:0:Z3866187034;42:04200:0:Z1625315866;
Cc1ncno1,6413,42:04200:0:Z1555051602;42:04200:0:Z3058692053;42:04200:0:Z2719508445;
Cc1ccccc1C,13188,42:04200:0:Z1555051602;42:04200:0:Z3009373535;42:04200:0:Z3137075146;
c1ccc2occc2c1,12759,42:04200:0:Z340157872;42:04200:0:Z2709393455;42:04200:0:Z4232016361;
O=C1COc2ccc(Cl)cc2N1,532,42:04200:0:Z2105762614;42:04200:0:Z4286692986;42:04200:0:Z4286692995;
O=c1cccc[nH]1,21192,42:04200:0:Z3059620194;42:04200:0:Z2960054259;42:04200:0:Z2477108787;
Cc1ncc[nH]1,8566,42:04200:0:Z2725082254;42:04200:0:Z4484136397;42:04200:0:Z2646878497;
Cc1cccc(F)c1,11553,42:04200:0:Z4042197518;42:04200:0:Z3092973599;42:04200:0:Z1429899334;
CC1CCOC1,6749,42:04200:0:Z4042197518;42:04200:0:Z4869738751;42:04200:0:Z2608477418;
Cc1cc(C)[nH]n1,20821,42:04200:0:Z4168850362;42:04200:0:Z3058508787;42:04200:0:Z4471631504;
c1ccnnc1,19036,42:04200:0:Z4168850362;42:04200:0:Z3873985717;42:04200:0:Z3103344128;
Cc1cccn(C)c1=O,507,42:04200:0:Z4250110299;42:04200:1:Z2957744627;42:04200:2:Z3546194323;
C1CC2(C1)NCCS2,164,42:04200:0:Z4250110299;42:04200:3:Z4250090356;42:04201:5:Z4250103597;
c1cnc2c(c1)CCC2,3407,42:04200:0:Z4352781379;42:04200:0:Z2862285520;42:04200:0:Z4182915845;
c1cc2n(n1)CCCC2,6623,42:04200:0:Z3575073819;42:04200:0:Z2776241802;42:04200:0:Z3381724745;
NC1CCNCC1,2824,42:04200:0:Z4194407742;42:04200:0:Z4081662957;42:04200:0:Z4204138265;
CN1CCCCC1,18834,42:04200:0:Z4406984448;42:04200:0:Z2999422597;42:04200:0:Z4025651556;
Fc1ccc2[nH]ccc2c1,1652,42:04200:0:Z4406984448;42:04200:1:Z1827827809;42:04200:1:Z4629250086;
CN1Cc2ccccc2C1,589,42:04200:0:Z2821728905;42:04200:0:Z3383738382;42:04200:1:Z2777379394;
FC1(F)CNCCOC1,400,42:04200:0:Z2821728905;42:04200:1:Z2183203799;42:04200:3:Z2332395210;
FC1(F)CC12CCCC2,1649,42:04200:0:Z3366970800;42:04200:1:Z3511159149;42:04200:1:Z3567646058;
Oc1cccc2c1CCC2,1095,42:04200:0:Z2911041307;42:04200:0:Z1865432565;42:04200:0:Z3205994214;
Cc1ccon1,13283,42:04200:0:Z1176423182;42:04200:0:Z4141269448;42:04200:0:Z1328704156;
O=C1NCCc2ccsc21,5,42:04200:0:Z4342086773;42:04209:2:Z3347231966;42:04248:4:Z4224063857;
C1CC2(C1)CCC2,14222,42:04200:0:Z4154781299;42:04200:0:Z3597596369;42:04200:0:Z4070029969;
Clc1cc(Cl)cc(Cl)c1,324,42:04200:0:Z4081662957;42:04200:0:Z4051792609;42:04200:5:Z1371404159;
O=S1(=O)CCCC1,13583,42:04200:0:Z2972286285;42:04200:0:Z2645647547;42:04200:0:Z1716209756;
O=C1CSc2ccccc2N1,1732,42:04200:0:Z2803266774;42:04200:0:Z2256306656;42:04200:1:Z2176506515;
FC1CCCCC1,6776,42:04200:0:Z3913168626;42:04200:0:Z3913093586;42:04200:0:Z3058223082;
O=C1CCCCC1,4182,42:04200:0:Z3913168626;42:04200:0:Z3913093586;42:04200:0:Z4349311325;
Fc1ccc(F)cc1,10359,42:04200:0:Z2041129209;42:04200:0:Z3482541829;42:04200:0:Z1427014068;
C1CC2(CCN1)CCOCC2,947,42:04200:0:Z2041129209;42:04200:0:Z3383342509;42:04200:1:Z3522562046;
Cn1nccc1Cl,3930,42:04200:0:Z4172559901;42:04200:0:Z2590884989;42:04200:0:Z4643610535;
C1CCC2(C1)CC2,2913,42:04200:0:Z4172559901;42:04200:0:Z3889411396;42:04200:0:Z4383801973;
CC1(C)CCCCO1,5095,42:04200:0:Z2862285520;42:04200:0:Z4278122015;42:04200:0:Z2969065429;
CC1(N)CCNCC1,253,42:04200:0:Z2596424385;42:04200:3:Z4153357945;42:04201:7:Z2443696687;
Cc1cccc2cc[nH]c12,1109,42:04200:0:Z3544752451;42:04200:1:Z4093339057;42:04200:2:Z3143939940;
c1noc2c1COCC2,1654,42:04200:0:Z2691073165;42:04200:0:Z2691106166;42:04200:1:Z2691061926;
c1ccc2ncncc2c1,2915,42:04200:0:Z3019373100;42:04200:1:Z3019132442;42:04200:1:Z4169539927;
Cc1cc(C)n(C)n1,7333,42:04200:0:Z3837360619;42:04200:0:Z2465355155;42:04200:0:Z2171135600;
c1csnn1,4294,42:04200:0:Z913636452;42:04200:0:Z4099885303;42:04200:0:Z4608675187;
Cc1cnccn1,7109,42:04200:0:Z1994148211;42:04200:0:Z4098583655;42:04200:0:Z4100624345;
CC1CNCCC(F)(F)C1,272,42:04200:0:Z4590745464;42:04200:0:Z5034937084;42:04200:4:Z3622822928;
Cc1nnco1,6472,42:04200:0:Z4489691138;42:04200:0:Z3608090075;42:04200:0:Z3205481119;
CC1COCCN1,7170,42:04200:0:Z1345880256;42:04200:0:Z2234752927;42:04200:0:Z1998202517;
Clc1ccc(Cl)cc1,4056,42:04200:0:Z2646299453;42:04200:0:Z3339778989;42:04200:0:Z1027202164;
C1CCC2(CC1)OCCO2,3601,42:04200:0:Z4394286568;42:04200:0:Z1643639408;42:04200:0:Z1305027656;
CC1CC(F)C1,377,42:04200:0:Z3602352532;42:04200:2:Z3807948351;42:04200:7:Z3358396114;
Cc1nsc2ncccc12,307,42:04200:0:Z3615483251;42:04200:3:Z2780676800;42:04200:3:Z987436510;
O=S1(=O)CCC2(CCN2)CC1,252,42:04200:0:Z3615483251;42:04200:3:Z3621786451;42:04201:5:Z3438118731;
CC1(C)Cc2ccccc2N1,161,42:04200:0:Z3047073547;42:04200:4:Z2873254231;42:04201:1:Z2820663989;
C1CC2CC2CO1,2345,42:04200:0:Z4143925982;42:04200:0:Z4597728342;42:04200:0:Z3086668800;
CC1(C)CNCCN1,3701,42:04200:0:Z2482563775;42:04200:0:Z4187461503;42:04200:0:Z3322994821;
Cc1ccc2[nH]cnc2c1,934,42:04200:0:Z2810739575;42:04200:0:Z1348411699;42:04200:3:Z2825192694;
C1CCC2CC2C1,4265,42:04200:0:Z2810739575;42:04200:0:Z2813212271;42:04200:0:Z2637967406;
CC1CCC(F)(F)C1,500,42:04200:0:Z3189910963;42:04200:3:Z3789528888;42:04200:3:Z3175826808;
Cc1ccc2occc2c1,810,42:04200:0:Z2645647547;42:04200:0:Z3715723673;42:04200:0:Z1247470692;
Cc1cnc2n1CCNC2,188,42:04200:0:Z4124682889;42:04200:0:Z4312289576;42:04200:5:Z3587709078;
CC12CNCCC1C2(F)F,386,42:04200:0:Z4243891960;42:04200:0:Z4272720498;42:04200:5:Z4272699893;
CC1CC2(CCNCC2)CN1,183,42:04200:0:Z3121015242;42:04200:0:Z2386308546;42:04200:0:Z2389830567;
c1ccc2oncc2c1,1897,42:04200:0:Z2902580487;42:04200:1:Z1679874828;42:04200:1:Z3637179538;
c1ccc2c(c1)COC2,4352,42:04200:0:Z1235861342;42:04200:0:Z3383865202;42:04200:0:Z4071742154;
O=C1CNC(=O)CN1,230,42:04200:0:Z3210489768;42:04201:6:Z3493046697;42:04202:2:Z3337636191;
Oc1ccc2c(c1)CCCC2,855,42:04200:0:Z3707089896;42:04200:0:Z3637594727;42:04200:0:Z4597944284;
Cn1ccnc1,32246,42:04200:0:Z2965657483;42:04200:0:Z4345913543;42:04200:0:Z3211369017;
Cc1ccccn1,29281,42:04200:0:Z1920423693;42:04200:0:Z2964250795;42:04200:0:Z2654355336;
C1COC2CC2N1,949,42:04200:0:Z2228865462;42:04200:0:Z3137453931;42:04200:3:Z3798642707;
O=c1[nH]c2ccccc2[nH]1,3088,42:04200:0:Z4467467199;42:04200:0:Z1437537476;42:04200:0:Z4078377926;
Cc1ccc(Cl)cc1,4009,42:04200:0:Z2295948487;42:04200:0:Z1802428958;42:04200:0:Z3822123028;
CC1CCCC(C)N1,2634,42:04200:0:Z3608090075;42:04200:0:Z3344437666;42:04200:1:Z1341217479;
Cc1cncnc1,2007,42:04200:0:Z3019644439;42:04200:0:Z1930991652;42:04200:1:Z4177520949;
FC1CCC1,10994,42:04200:0:Z3796042290;42:04200:0:Z3796042391;42:04200:0:Z3100420816;
O=C1CC2CCC(C1)N2,337,42:04200:0:Z1751580566;42:04200:0:Z2613764718;42:04200:4:Z4345426976;
O=S1(=O)CCCC2(CCN2)C1,287,42:04200:0:Z3628724407;42:04200:1:Z3628726880;42:04200:3:Z3521631660;
CS(C)(=N)=O,4555,42:04200:0:Z4041711884;42:04200:0:Z4278475990;42:04200:0:Z3085449861;
FC1(F)CC12CC2,2296,42:04200:0:Z4041711884;42:04200:0:Z5001441321;42:04200:0:Z4013741329;
c1ncc2[nH]cnc2n1,624,42:04200:0:Z4456206085;42:04200:0:Z4095251526;42:04200:1:Z4455874060;
CC1(C)CNC1,4660,42:04200:0:Z4406643741;42:04200:0:Z4876286641;42:04200:0:Z4024145179;
O=c1[nH]c(=O)c2ccccc2[nH]1,587,42:04200:0:Z4137078995;42:04200:4:Z2200937878;42:04200:4:Z4447315923;
FC1(F)CC2(CCC2)C1,2359,42:04200:0:Z3831105493;42:04200:0:Z4095446341;42:04200:0:Z3383342509;
O=C1NCc2ccccc2N1,387,42:04200:0:Z3482541829;42:04201:4:Z4517932586;42:04201:5:Z3482439077;
Cc1cccc(C)n1,3204,42:04200:0:Z4228705705;42:04200:0:Z3539504173;42:04200:0:Z4574163871;
c1cc2c(cn1)NCCC2,438,42:04200:0:Z4228705705;42:04200:1:Z4132336689;42:04200:1:Z4228695467;
c1ccc2c(c1)CNC2,5514,42:04200:0:Z1549588304;42:04200:0:Z3403824797;42:04200:0:Z3608999901;
c1ccc2nscc2c1,567,42:04200:0:Z4471801709;42:04200:2:Z3599691712;42:04200:2:Z3584791822;
FC1(F)CC2(C1)CC1(CCC1)C2,356,42:04200:0:Z4508278246;42:04200:1:Z4875964191;42:04200:2:Z4493568846;
Cc1ccoc1,6999,42:04200:0:Z4418577191;42:04200:0:Z4929037917;42:04200:0:Z3893203092;
C1CCSCC1,10888,42:04200:0:Z4418577191;42:04200:0:Z1192569535;42:04200:0:Z3048076289;
CC1(C)Oc2ccsc2CC1O,165,42:04200:0:Z2623992936;42:04200:4:Z2351305913;42:04201:2:Z2304891975;
C1CSCS1,1863,42:04200:0:Z2623992936;42:04200:1:Z2647866122;42:04200:1:Z3569491557;
C1COCC2(C1)CCC2,2121,42:04200:0:Z2893663336;42:04200:0:Z4335432926;42:04200:0:Z4524234724;
c1ccc2c(c1)OCO2,12259,42:04200:0:Z3136983823;42:04200:0:Z1698215127;42:04200:0:Z1688025927;
Cc1ccncn1,17663,42:04200:0:Z3008836423;42:04200:0:Z2853959219;42:04200:0:Z2977180569;
NC1CCC1,6874,42:04200:0:Z4115149231;42:04200:0:Z3793904960;42:04200:0:Z3134794968;
Clc1cccc2ncccc12,785,42:04200:0:Z1198593381;42:04200:6:Z3084110028;42:04200:6:Z2231545157;
CC1CCCc2nccn21,941,42:04200:0:Z2479144849;42:04200:0:Z4140547874;42:04200:0:Z4049310907;
CC1(C)CC2(CNCCO2)CO1,325,42:04200:0:Z3612100201;42:04200:7:Z3612109592;42:04201:3:Z3683823086;
Cc1cccc2c1C(=O)NCCN2,123,42:04200:0:Z2319488343;42:04201:0:Z3083373387;42:04207:4:Z4114590517;
Cn1ccc(Cl)n1,1145,42:04200:0:Z2319488343;42:04200:3:Z4574101017;42:04200:6:Z2830060470;
CN1CCCC1,10564,42:04200:0:Z3356440095;42:04200:0:Z3173367479;42:04200:0:Z2710632280;
c1cc2ccsc2cn1,835,42:04200:0:Z2591898046;42:04200:2:Z3655751768;42:04200:2:Z2731658501;
CN1Cc2ccccc2NC1=O,279,42:04200:0:Z1729388414;42:04200:3:Z3201623633;42:04200:3:Z1917788728;
c1cc2c(cn1)CCC2,1590,42:04200:0:Z3201564814;42:04200:1:Z3587854056;42:04200:1:Z3620166978;
CN1CCNc2ccc(F)cc21,227,42:04200:0:Z4308007272;42:04200:0:Z2000053059;42:04200:2:Z4130541092;
C1CC2(C1)CSC2,507,42:04200:0:Z4308007272;42:04200:0:Z2785469035;42:04200:0:Z4608675187;
Cc1[nH]c(=O)sc1C,825,42:04200:0:Z1686661029;42:04200:0:Z4577284336;42:04200:2:Z808954576;
O=C1CCNCC12CCC2,321,42:04200:0:Z3323083801;42:04200:3:Z3437777612;42:04200:7:Z3323078174;
O=C1NCCC2CCNCC12,370,42:04200:0:Z3595616443;42:04200:4:Z3595627440;42:04200:5:Z3320965528;
Cc1ccn(C)n1,12925,42:04200:0:Z4392019531;42:04200:0:Z4066194886;42:04200:0:Z3179454839;
Cc1ncco1,4821,42:04200:0:Z2307044937;42:04200:0:Z3606302034;42:04200:0:Z2838603356;
O=S1(=O)CCCN1,6208,42:04200:0:Z3019467443;42:04200:0:Z857087934;42:04200:0:Z1473636399;
FC1(F)CCCCC1,10339,42:04200:0:Z2007982063;42:04200:0:Z3105610149;42:04200:0:Z4879681595;
C1COC2CCNCC2C1,475,42:04200:0:Z3684347498;42:04200:3:Z2631376171;42:04200:4:Z1449968310;
O=S1(=O)CCC2(CC2)CC1,612,42:04200:0:Z1916148060;42:04200:0:Z2111443726;42:04200:0:Z4035365318;
c1ccc2ncccc2c1,18688,42:04200:0:Z3359309819;42:04200:0:Z2092277556;42:04200:0:Z2620871261;
OC1CNCC(F)C1,758,42:04200:0:Z4612515740;42:04200:0:Z2646546091;42:04200:4:Z2581415276;
Oc1ccccc1,37301,42:04200:0:Z4469551227;42:04200:0:Z2923175747;42:04200:0:Z2498037943;
NC1CCC12CCC2,581,42:04200:0:Z3138300599;42:04200:0:Z4421617965;42:04200:1:Z4079326185;
c1ccc2c(c1)CCCN2,10577,42:04200:0:Z4151195827;42:04200:0:Z4151196036;42:04200:0:Z4769378574;
NC1CC2CCC1C2,1064,42:04200:0:Z4056332493;42:04200:5:Z3808323101;42:04200:6:Z3519550303;
Fc1cc2cncnc2cc1F,151,42:04200:0:Z2700584903;42:04200:0:Z1983741117;42:04200:9:Z1983745933;
C1NCC2CC12,13381,42:04200:0:Z3315519199;42:04200:0:Z4964057192;42:04200:0:Z2207966025;
CC1(C)C(O)C2CCCNC21,337,42:04200:0:Z2781714335;42:04200:2:Z2775278123;42:04200:5:Z3844933937;
Clc1ccc2cc[nH]c2c1,1378,42:04200:0:Z2781714335;42:04200:2:Z4396072667;42:04200:3:Z3798177550;
O=C1Nc2ccccc2N2CCCC12,27,42:04200:0:Z1834193570;42:04203:6:Z1370201028;42:04217:7:Z3711406933;
c1nc2c([nH]1)CCCC2,2638,42:04200:0:Z1614702518;42:04200:0:Z2226601503;42:04200:1:Z4110048848;
CC1CNCCN1,12333,42:04200:0:Z3378634143;42:04200:0:Z4025651556;42:04200:0:Z4225025541;
CC1CCCN1C,2259,42:04200:0:Z4295346489;42:04200:0:Z4611336739;42:04200:0:Z4608684085;
Cc1nccc(Cl)n1,160,42:04200:0:Z1039073078;42:04200:2:Z1521863718;42:04200:3:Z2233916830;
C1NC2CNC1C2,2858,42:04200:0:Z4205758518;42:04200:0:Z3209183323;42:04200:0:Z4393661773;
Nc1ncnc2c1CNCC2,233,42:04200:0:Z4026070576;42:04200:7:Z4004504748;42:04200:9:Z4026079290;
CC1COC2(CCNCC2)O1,358,42:04200:0:Z1241394460;42:04200:1:Z4484122427;42:04201:6:Z3535834078;
C1=CCCCC1,787,42:04200:0:Z1241394460;42:04200:3:Z2254672995;42:04200:7:Z4293927705;
NC1CCCC1O,123,42:04200:0:Z4056220073;42:04202:1:Z3815194554;42:04203:4:Z3830817616;
Cc1cc(C)nc(C)n1,454,42:04200:0:Z4961052685;42:04200:2:Z2880201422;42:04200:2:Z1698823936;
FC1CNC1,4312,42:04200:0:Z4961052685;42:04200:0:Z3611922372;42:04200:0:Z4961049862;
Fc1cccc2c1CCCN2,161,42:04200:0:Z1764414721;42:04200:5:Z4112635891;42:04201:4:Z1335402023;
c1cc2c(s1)CCOC2,1686,42:04200:0:Z2853959219;42:04200:0:Z2298291308;42:04200:1:Z1639482568;
Nc1ccnc(Cl)n1,147,42:04200:0:Z4349936290;42:04200:4:Z4350862380;42:04200:4:Z4350598885;
C=C1CCNCC1,858,42:04200:0:Z4345546349;42:04200:1:Z1712990622;42:04200:3:Z1421896078;
OC1CCC(F)(F)C1,72,42:04200:0:Z4345546349;42:04201:5:Z4345720959;42:04202:2:Z4345353736;
Cc1ccc(C)[nH]1,4964,42:04200:0:Z2207966025;42:04200:0:Z2606142518;42:04200:0:Z438096286;
Cc1cscn1,35612,42:04200:0:Z3854881430;42:04200:0:Z1445616785;42:04200:0:Z3616812711;
C1CCC2(C1)OCCO2,2318,42:04200:0:Z2774254529;42:04200:0:Z1752603771;42:04200:0:Z1607714538;
FC1CCNCC1,3948,42:04200:0:Z2851799226;42:04200:0:Z3443617245;42:04200:0:Z3656921269;
C1CCC2(CC1)CCNC2,1472,42:04200:0:Z5005213917;42:04200:0:Z3521004937;42:04200:0:Z1265260939;
c1ccc2n[nH]cc2c1,1533,42:04200:0:Z1447976320;42:04200:0:Z3194335499;42:04200:0:Z4962647155;
CN1CCNC(=O)C1,123,42:04200:0:Z4058575549;42:04200:2:Z1631291888;42:04200:4:Z1632197446;
Cc1nncs1,5048,42:04200:0:Z2167327132;42:04200:0:Z1673171837;42:04200:0:Z1583292154;
c1ccc2c(c1)NCCCS2,176,42:04200:0:Z2167327132;42:04200:1:Z52077502;42:04200:5:Z3019185072;
CN1CCNCc2ccccc21,351,42:04200:0:Z3103344128;42:04201:0:Z2836264819;42:04201:4:Z2703512841;
CC1(C)CCCNC1=O,974,42:04200:0:Z2772302456;42:04200:0:Z3775896617;42:04200:1:Z4459149526;
Cc1cc(F)n(C)n1,448,42:04200:0:Z4573928647;42:04200:5:Z4581427352;42:04201:0:Z3892795888;
OC1CCC12CCC2,1712,42:04200:0:Z3783246013;42:04200:1:Z3907128960;42:04200:1:Z4299254338;
O=C1CC2CCCC(C1)N2,141,42:04200:0:Z3626936626;42:04203:5:Z3626941190;42:04204:7:Z4609029672;
O=C1NCCC2CNCCN12,199,42:04200:0:Z2994345953;42:04200:1:Z2225804264;42:04200:2:Z3845504590;
c1ccc2c(c1)CCOC2,10166,42:04200:0:Z2994345953;42:04200:0:Z2646017469;42:04200:0:Z3703628516;
CC12CNCC1C2,1069,42:04200:0:Z3187451691;42:04200:1:Z4093087370;42:04200:2:Z3618604903;
CC1(C)CNCC1O,371,42:04200:0:Z1934776709;42:04200:1:Z4025832058;42:04200:2:Z1934775242;
Cn1cnc2cccnc21,1001,42:04200:0:Z4054465669;42:04200:0:Z3092901726;42:04200:1:Z1688483812;
Cc1cc(=O)n2nccc2[nH]1,219,42:04200:0:Z1123977121;42:04201:2:Z2045223259;42:04202:4:Z3134577827;
C1CC2OCCC2O1,769,42:04200:0:Z3873077414;42:04200:0:Z3906962431;42:04200:2:Z3906960293;
Clc1cccc2nc[nH]c12,193,42:04200:0:Z3873077414;42:04200:0:Z4914744765;42:04200:6:Z4912942042;
C1CNCCSC1,1685,42:04200:0:Z826516716;42:04200:0:Z2347990994;42:04200:0:Z4353524532;
C1CC2CNCC2O1,3848,42:04200:0:Z4141269448;42:04200:0:Z3652451360;42:04200:0:Z4061648835;
CN1CCCC1=O,9379,42:04200:0:Z1831598902;42:04200:0:Z2925501792;42:04200:0:Z1581403205;
CC12CNCC1(C)CSC2,275,42:04200:0:Z3622540627;42:04200:1:Z3520514410;42:04201:0:Z3639759876;
CC1(C)OC2CC1C2,576,42:04200:0:Z3438986187;42:04200:1:Z4264290285;42:04200:4:Z3646443084;
CC1(C)CCC1,10167,42:04200:0:Z3876411150;42:04200:0:Z2931535075;42:04200:0:Z1696426952;
FC1C2CCCCC12,191,42:04200:0:Z4324511678;42:04200:6:Z4319076071;42:04201:9:Z4318858628;
C1CC2(CCO1)CCOC2,1413,42:04200:0:Z3853395052;42:04200:0:Z3818378820;42:04200:0:Z4007912484;
Cc1ccc2[nH]ncc2c1,458,42:04200:0:Z2912254470;42:04200:3:Z4124257496;42:04200:3:Z2789594166;
CC1CCCC(C)O1,2800,42:04200:0:Z2307673388;42:04200:0:Z4974454330;42:04200:1:Z3382226443;
Cc1ncc2ccccn12,892,42:04200:0:Z2879076003;42:04200:0:Z2588550294;42:04200:0:Z2882676198;
Fc1ccc2ocnc2c1,528,42:04200:0:Z2568657782;42:04200:0:Z2306124628;42:04200:2:Z3367649050;
Cc1cncc(C)c1,3267,42:04200:0:Z1575733818;42:04200:0:Z1419086257;42:04200:0:Z4961049862;
Cn1cc(Cl)cn1,4858,42:04200:0:Z2630759833;42:04200:0:Z3570826523;42:04200:0:Z3354110479;
C1CCC2(C1)CCNCC2,975,42:04200:0:Z3798135554;42:04200:0:Z3103394739;42:04200:2:Z3326372982;
c1ccc2c(c1)CCO2,12558,42:04200:0:Z3798135554;42:04200:0:Z4574233040;42:04200:0:Z2276029870;
O=C1CSCN1,392,42:04200:0:Z1230855529;42:04200:0:Z1546508289;42:04201:1:Z1414734483;
Cc1nc2c([nH]1)CNCC2,270,42:04200:0:Z4278122015;42:04200:3:Z4272748707;42:04200:5:Z4663264330;
Clc1cccs1,10684,42:04200:0:Z1445616785;42:04200:0:Z4407651860;42:04200:0:Z1436999901;
CC1CCCOC1,4553,42:04200:0:Z3611666230;42:04200:0:Z4152698735;42:04200:0:Z2097948537;
Cc1n[nH]c2cnccc12,155,42:04200:0:Z3611666230;42:04201:0:Z3361846875;42:04201:2:Z3347403246;
CC1CCCCS1(=O)=O,1691,42:04200:0:Z3560904007;42:04200:0:Z3659064417;42:04200:0:Z3659067054;
C1CC2(C1)COC2,786,42:04200:0:Z4285892827;42:04200:3:Z5060170435;42:04200:4:Z4281307486;
OC1CCOCC1,6325,42:04200:0:Z3526412318;42:04200:0:Z3545913821;42:04200:0:Z3187715435;
C1CN2CCN(C1)CC2,264,42:04200:0:Z1545675193;42:04200:3:Z2225903496;42:04200:4:Z2225902365;
CC1NCCNC1=O,1151,42:04200:0:Z1750921222;42:04200:2:Z1618870923;42:04200:5:Z1779888590;
Cc1cc(C)cc(C)c1,3196,42:04200:0:Z3623635096;42:04200:0:Z4393661773;42:04200:2:Z3787293678;
CC12CCC(CO1)C2,2211,42:04200:0:Z3623635096;42:04200:0:Z4279261683;42:04200:1:Z3623630932;
c1ccc2c(c1)CCC2,19394,42:04200:0:Z3463414924;42:04200:0:Z1329657893;42:04200:0:Z3300282638;
CC1CNc2ccccc21,661,42:04200:0:Z3583856171;42:04200:0:Z2925501792;42:04200:0:Z3620671763;
C1CC2CCC1CN2,2559,42:04200:0:Z3805212976;42:04200:1:Z4169668466;42:04200:1:Z5047332742;
CC1CCN(C)c2ccccc2N1,95,42:04200:0:Z1264998332;42:04200:6:Z4147107685;42:04201:3:Z1264998395;
CC12CCC(C1)OC2,829,42:04200:0:Z4165013897;42:04200:0:Z3637586876;42:04200:0:Z3637594727;
C1CC2(CN1)OCCO2,1221,42:04200:0:Z3653706814;42:04200:1:Z4573427665;42:04200:3:Z1158520452;
c1cnc2c(c1)CNCCC2,324,42:04200:0:Z2690967664;42:04200:0:Z3684182185;42:04200:3:Z2915405955;
C1CC2(CCN1)CC2,3319,42:04200:0:Z2435373539;42:04200:0:Z3384456235;42:04200:0:Z3550355888;
Nc1nccc(Cl)n1,162,42:04200:0:Z285754694;42:04201:5:Z2612236084;42:04202:0:Z3650211394;
Cc1ccc2c(c1)CCS2,224,42:04200:0:Z4353567816;42:04200:2:Z3075468111;42:04200:2:Z3086078727;
C1COC2CCC2C1,976,42:04200:0:Z3199915692;42:04200:0:Z3200590649;42:04200:0:Z3141947631;
C1CCCNCCC1,1642,42:04200:0:Z3517582127;42:04200:1:Z5017832990;42:04200:1:Z5017819761;
Cc1coc2ccccc12,2006,42:04200:0:Z1713557537;42:04200:1:Z4913280099;42:04200:1:Z3856010546;
CC1(C)CNc2cnccc21,210,42:04200:0:Z4394038789;42:04201:2:Z4493002537;42:04201:3:Z4296525483;
O=S1(=O)CC2(CNC2)C1,298,42:04200:0:Z4114052900;42:04200:0:Z2911924515;42:04200:2:Z3175304523;
CC1NCCN(C)C1C,332,42:04200:0:Z1756337900;42:04200:4:Z4508771532;42:04200:4:Z3678979495;
Cc1cc(C)c2ccccc2n1,258,42:04200:0:Z4115127351;42:04200:0:Z2351210781;42:04201:3:Z2304353043;
O=c1[nH]ccs1,925,42:04200:0:Z2792160530;42:04200:0:Z2442419530;42:04200:1:Z4017867158;
c1ccc2c(c1)NCCO2,3069,42:04200:0:Z2792160530;42:04200:0:Z3614874010;42:04200:0:Z4266985101;
Cc1cn2cc(C)sc2n1,577,42:04200:0:Z2960054259;42:04200:3:Z3346808375;42:04200:4:Z3818344629;
Fc1cccc2occc12,54,42:04200:0:Z4008863358;42:04204:7:Z3364245919;42:04208:0:Z3366212190;
C1CC2(CC2)CN1,5310,42:04200:0:Z4997984399;42:04200:0:Z3850663149;42:04200:0:Z4066488641;
Cc1ccn2c(=O)ccnc2c1,252,42:04200:0:Z1303450837;42:04200:4:Z25613829;42:04200:5:Z2962993842;
O=C1COCCN1,2196,42:04200:0:Z3774126243;42:04200:0:Z5048208805;42:04200:0:Z3536243913;
O=c1cc(O)cc2n1CCCC2,124,42:04200:0:Z4307000574;42:04200:6:Z4308924431;42:04202:2:Z4306123524;
Cc1ccsn1,2888,42:04200:0:Z4286907334;42:04200:0:Z4287492789;42:04200:0:Z3362036982;
Cn1cccc1,11803,42:04200:0:Z4286907334;42:04200:0:Z3798226334;42:04200:0:Z3104569409;
Cc1cccc(Cl)c1,6290,42:04200:0:Z1817949837;42:04200:0:Z4246620805;42:04200:0:Z4581490261;
FC1Cc2ccccc2C1,307,42:04200:0:Z2477108787;42:04200:1:Z2476427473;42:04200:3:Z2922474757;
CC1(C)CNCCO1,7412,42:04200:0:Z4213851050;42:04200:0:Z4213822396;42:04200:0:Z4213625247;
NC1CCCCCC1(F)F,179,42:04200:0:Z4213851050;42:04200:0:Z4213822396;42:04200:0:Z4213625247;
C1COCO1,9203,42:04200:0:Z4101131629;42:04200:0:Z2846107871;42:04200:0:Z3597923867;
c1ccc2c(c1)CNCC1(CCOC1)O2,76,42:04200:0:Z4101131629;42:04200:0:Z3392162043;42:04202:7:Z3318903086;
c1ccc2c(c1)COCO2,425,42:04200:0:Z2646017469;42:04200:1:Z3358050906;42:04200:6:Z3596823775;
c1ncc2[nH]ccc2n1,115,42:04200:0:Z4227886710;42:04200:1:Z4226513339;42:04200:3:Z4229502495;
CC1CCC(=O)N(C)C1,493,42:04200:0:Z4385469807;42:04200:1:Z3839228398;42:04200:3:Z4278703231;
O=c1[nH]ccc2ccccc12,1765,42:04200:0:Z3656921269;42:04200:0:Z2843188233;42:04200:0:Z2234552626;
c1cn[nH]n1,9232,42:04200:0:Z5004794636;42:04200:0:Z1348022847;42:04200:0:Z3709759528;
CC1CNC(C)C(C)O1,321,42:04200:0:Z1781275474;42:04200:2:Z1781664553;42:04200:2:Z1784562924;
Oc1cn[nH]c1,673,42:04200:0:Z1571849383;42:04200:0:Z1258877530;42:04200:3:Z4184172088;
Cc1ccc2c(c1)CCC2,624,42:04200:0:Z3101126878;42:04200:0:Z1941867161;42:04200:1:Z3442461857;
