fragment_smiles,occurences,example_ligands
CN=S1(=O)CCC2(CC1)CNCCO2,118,60:06002:7:Z4030913736;60:06004:1:Z3415739582;60:06004:6:Z3416611007;
c1cnc2c(c1)N1CCC(C1)N2,149,60:06002:7:Z4654528885;60:06003:1:Z4132747623;60:06003:4:Z4364834601;
Fc1ccc2c(c1)CCC1(CCCC1)O2,26,60:06002:7:Z5060295117;60:06002:7:Z3385377492;60:06002:7:Z5060295159;
Cn1ncc2c(N)ncnc21,126,60:06002:7:Z1900632749;60:06003:0:Z3396086519;60:06003:4:Z2370550081;
Clc1cccc2nonc12,78,60:06002:7:Z2481078008;60:06002:7:Z2481037968;60:06004:2:Z2214105111;
Cc1ccc(C)c2[nH]ccc12,100,60:06002:7:Z4303318068;60:06004:6:Z4303578572;60:06004:9:Z4253662794;
CC1(C)CCCC1=O,93,60:06002:7:Z2348296000;60:06005:3:Z3570740383;60:06006:2:Z3343150890;
Clc1nc[nH]c1Cl,12,60:06002:7:Z2168975524;60:06005:6:Z2168978031;60:06019:7:Z2179548958;
O=S1(=O)CCNC2(CCC2)C1,139,60:06002:7:Z4255293747;60:06002:8:Z4255319629;60:06003:0:Z4255298341;
Cc1cc(=O)[nH]c2ccccc12,239,60:06002:7:Z5049375498;60:06002:7:Z5051227139;60:06003:1:Z3609909700;
FC=C1CNC1,46,60:06002:7:Z4875603484;60:06003:3:Z4880188930;60:06004:0:Z4876614169;
Cc1ccc2ocnc2n1,21,60:06002:7:Z1651267424;60:06005:2:Z1838412791;60:06011:4:Z1651256690;
c1ccc2c(c1)CN1CCCC1CN2,48,60:06002:7:Z4667953126;60:06003:0:Z2177117990;60:06008:6:Z1362054497;
O=S1(=O)CCc2[nH]ncc2C1,88,60:06002:7:Z5045505467;60:06002:9:Z5044220055;60:06004:4:Z5043544695;
Oc1ncnc2c1CCC2,19,60:06002:8:Z1607524458;60:06009:3:Z1607538904;60:06017:8:Z1607537589;
CC1(C)Cc2ccccc2C1N,10,60:06002:8:Z2723037480;60:06004:7:Z4169207646;60:06005:3:Z4999899871;
O=c1[nH]cnc2c1CCNCC2,27,60:06002:8:Z2438221775;60:06006:4:Z4380278792;60:06010:1:Z3999723266;
O=c1[nH]cnc2cscc12,9,60:06002:8:Z4445991979;60:06020:3:Z4458876191;60:06027:0:Z4458875564;
Clc1cnc2ccccc2n1,121,60:06002:8:Z4267523424;60:06002:8:Z3776037213;60:06003:4:Z4991753351;
Fc1cnc2[nH]ccc2c1,68,60:06002:8:Z4191555555;60:06003:7:Z4199322625;60:06005:2:Z4199323329;
CC1Cc2cc(O)ccc2C(C)N1,56,60:06002:8:Z4253341409;60:06004:9:Z4253328987;60:06006:6:Z4273839497;
Cc1ccc2[nH]c(=O)[nH]c(=O)c2c1,22,60:06002:8:Z4080784196;60:06006:2:Z4080771100;60:06025:9:Z1503786313;
C1=CC2(CCC2)Oc2ccccc21,52,60:06002:8:Z3366039515;60:06002:9:Z2897380581;60:06003:2:Z2870720986;
Cc1cccc2cncnc12,123,60:06002:8:Z1449812028;60:06003:2:Z1958545729;60:06003:3:Z2273803517;
N=S1(=O)CCC2(CCNC2)CC1,118,60:06002:8:Z4005077044;60:06004:0:Z4005104703;60:06004:1:Z4005091311;
Cc1cc(C)c2ccncc2c1C,18,60:06002:8:Z3558738928;60:06011:4:Z3558979664;60:06013:3:Z3562292318;
Clc1ncc2oc3ccccc3c2n1,33,60:06002:8:Z4026350695;60:06003:1:Z4025303208;60:06005:4:Z4025839480;
C1CNNC1,25,60:06002:8:Z4040925066;60:06005:4:Z2177079903;60:06009:1:Z4213268782;
Cc1ccc2ccc(F)c(F)c2n1,50,60:06002:8:Z1849725585;60:06003:3:Z2368660804;60:06004:2:Z2094501401;
C1CC2C3CC1CC23,12,60:06002:8:Z4935485277;60:06004:1:Z4935487028;60:06009:5:Z4249133307;
CC1(C)CCc2nc[nH]c2C1,60,60:06002:8:Z4256791662;60:06002:8:Z4254061127;60:06003:5:Z4253760471;
Cn1ncc2c1CCC(F)C2,71,60:06002:8:Z3508113326;60:06002:8:Z3506287478;60:06002:8:Z3508113211;
c1cc2c(nn1)CCN2,141,60:06002:8:Z4117858342;60:06003:1:Z3374358959;60:06003:6:Z4117841304;
Cn1ncc2[nH]c(=O)ccc21,136,60:06002:8:Z3048909844;60:06003:8:Z3048991449;60:06003:9:Z3051069985;
Oc1cccc(F)c1F,57,60:06002:8:Z2998073468;60:06003:5:Z4117083801;60:06007:0:Z3808091363;
O=c1nco[nH]1,26,60:06002:8:Z2721886129;60:06007:2:Z2169548340;60:06007:5:Z2169429555;
c1ncc2c(n1)C1CCC2C1,59,60:06002:9:Z4648753865;60:06008:2:Z4648754820;60:06009:4:Z4561938825;
c1ccc2c(c1)CNCC1(CCC1)O2,91,60:06002:9:Z2863765073;60:06004:0:Z2898497403;60:06008:3:Z2898497332;
O=c1cc(Cl)[nH]c(=O)[nH]1,35,60:06002:9:Z2205205692;60:06003:6:Z3340189309;60:06004:8:Z3340189121;
O=c1[nH]cnc2c1oc1ccccc12,54,60:06002:9:Z1894945754;60:06003:3:Z830492102;60:06003:3:Z3384097178;
Nc1onc2c1CNCC2,142,60:06002:9:Z3370116755;60:06003:7:Z3672239275;60:06003:9:Z3370117023;
Fc1cccc2scc(Cl)c12,86,60:06002:9:Z2839586059;60:06003:2:Z2842586550;60:06003:3:Z3383640846;
O=C1NS(=O)(=O)N2CCCCC12,31,60:06002:9:Z3343621436;60:06008:2:Z4870447139;60:06012:4:Z4236620451;
O=c1cc(Cl)c2ccccc2[nH]1,90,60:06002:9:Z3817513716;60:06005:2:Z3817509580;60:06006:3:Z4195551118;
Cn1cnc2ccsc2c1=O,18,60:06002:9:Z194577576;60:06012:1:Z1552127728;60:06014:6:Z1412795281;
O=S1(=O)CCc2c(Cl)cccc21,28,60:06002:9:Z3384090648;60:06003:6:Z3384090611;60:06005:2:Z3384092337;
c1cnc2nsnc2c1,8,60:06002:9:Z4083197227;60:06009:7:Z4083197317;60:06011:1:Z4083197734;
Clc1ccc2ncnn2c1,60,60:06002:9:Z4947990782;60:06003:3:Z1504920588;60:06004:9:Z3082975716;
CC1(N)CNC1,53,60:06002:9:Z3132530077;60:06003:7:Z3132550768;60:06007:1:Z3132556388;
Fc1cc(Cl)c2ncccc2c1,48,60:06002:9:Z2433430601;60:06003:9:Z2433683488;60:06005:5:Z2976494749;
CC1CNc2ncnn2C1,100,60:06002:9:Z3086586379;60:06003:3:Z3086586010;60:06003:5:Z4385630071;
CC1Cc2ccccc2C(C)N1,51,60:06002:9:Z1639910183;60:06005:7:Z1639762060;60:06006:4:Z2774430231;
O=C1COC=NN1,17,60:06002:9:Z3602996657;60:06002:9:Z3603001848;60:06002:9:Z3602996664;
O=c1[nH][nH]c2ncccc12,67,60:06002:9:Z4486687902;60:06003:0:Z4484572360;60:06004:7:Z4484843082;
Cc1c(Cl)ccc2ccoc12,87,60:06002:9:Z4178473748;60:06003:6:Z2874977261;60:06003:9:Z3645832321;
FC1(F)C2CCCC1CNC2,54,60:06002:9:Z4623170520;60:06003:9:Z4623173838;60:06004:4:Z4635300515;
Cc1ccc2c(n1)NCCC2,105,60:06002:9:Z4126120912;60:06003:1:Z4126104881;60:06003:5:Z4126120069;
Cc1ccc(Cl)c2cccnc12,77,60:06002:9:Z4465743157;60:06003:0:Z4264172753;60:06003:2:Z1675202784;
CC1(C)CC(C)(C)C12OCCO2,59,60:06002:9:Z4258385920;60:06003:8:Z4252317827;60:06004:4:Z4255539635;
Oc1cc2cncnc2cc1F,60,60:06002:9:Z5061430060;60:06003:6:Z4223205335;60:06005:3:Z4228613947;
Cc1ncc2n1CCCN2,19,60:06002:9:Z4364821788;60:06008:5:Z4364821254;60:06008:5:Z4364821216;
O=c1[nH]cnc2c(F)c(F)ccc12,16,60:06002:9:Z4000129039;60:06003:8:Z4000130175;60:06014:0:Z4000474286;
Cn1c(=O)[nH]c(=O)c2nc[nH]c21,45,60:06002:9:Z826947492;60:06003:7:Z3557973748;60:06005:1:Z826946950;
CC1(C)CCC(F)C1,28,60:06002:9:Z3873781171;60:06003:2:Z3180239246;60:06004:7:Z3180241057;
Cc1cc(=O)n2c(n1)NCC2,84,60:06002:9:Z4653975959;60:06004:5:Z2870821494;60:06008:0:Z2319517832;
Cc1cc(N)on1,33,60:06002:9:Z1478768517;60:06005:8:Z791745136;60:06011:8:Z104351604;
Cc1cccc(N)n1,56,60:06003:0:Z3393965941;60:06003:3:Z4005604792;60:06003:9:Z3634975732;
O=C1NS(=O)(=O)Cc2ccccc21,25,60:06003:0:Z1013833306;60:06004:7:Z3256618257;60:06005:1:Z4034836861;
N=S1(=O)CCOc2ccccc21,76,60:06003:0:Z3091671689;60:06003:3:Z4166517003;60:06003:3:Z5045148694;
c1cnc2c(c1)ccc1cc[nH]c12,32,60:06003:0:Z3844435352;60:06005:9:Z3893045242;60:06008:4:Z3844434821;
Cn1ncc2c(=O)[nH]ncc21,10,60:06003:0:Z3339876357;60:06025:4:Z3339876968;60:06028:6:Z4216244019;
CC1NCCc2cc(Cl)c(Cl)cc21,52,60:06003:0:Z1427136213;60:06005:0:Z1576069533;60:06006:6:Z1766245759;
O=C1Nc2ccccc2C12CCCCC2,58,60:06003:0:Z4199060612;60:06003:0:Z3628466895;60:06007:5:Z2171694436;
O=c1ccc2ccc(Cl)cc2[nH]1,7,60:06003:0:Z3339484432;60:06015:6:Z4216130189;60:06040:4:Z2034635850;
CC1Cc2nc[nH]c2CC1C,30,60:06003:0:Z2275108244;60:06006:1:Z2277057297;60:06006:1:Z2330348748;
O=c1[nH]cnc2c1[nH]c1ccccc12,2,60:06003:0:Z4208964293;60:06098:2:Z2762584026;
CC1(C)Cn2cccc2C(=O)N1,16,60:06003:0:Z4999838772;60:06020:3:Z4224095140;60:06026:6:Z4000665263;
Nc1nnn[nH]1,128,60:06003:0:Z4327040801;60:06004:1:Z4185054254;60:06005:0:Z4185069714;
Cn1cnc2cccc(F)c21,70,60:06003:0:Z1999953634;60:06003:4:Z1999993632;60:06003:7:Z2143512293;
C1=COCC1,41,60:06003:0:Z4256939740;60:06006:2:Z4256443640;60:06010:5:Z4252900298;
NC1CCCc2ccccc2C1,117,60:06003:0:Z3513939711;60:06005:0:Z4059466101;60:06006:8:Z3515929910;
Cc1cccc2c1CNCCN2,16,60:06003:0:Z4204284538;60:06005:1:Z2354876422;60:06019:3:Z3501206645;
Oc1cc2c(nn1)CNC2,99,60:06003:0:Z4960945387;60:06004:5:Z4960944305;60:06005:2:Z4960945046;
O=C1CCn2nc3ccccc3c2N1,17,60:06003:0:Z4348287730;60:06006:1:Z4348197391;60:06012:5:Z4350132077;
OC1CSC=N1,43,60:06003:0:Z4575230998;60:06003:0:Z4402316611;60:06003:8:Z4274943833;
CC1NS(=O)(=O)N(C)C1=O,41,60:06003:0:Z4870453614;60:06008:3:Z4137486463;60:06009:2:Z4917139563;
Clc1cccc2sccc12,122,60:06003:0:Z4570959006;60:06003:0:Z4570937486;60:06003:0:Z1455236615;
O=S1(=O)Nc2ncnn2-c2ccccc21,17,60:06003:1:Z2283437605;60:06003:1:Z2283479578;60:06003:1:Z1166518624;
Nc1cc2n(n1)CCNC2,36,60:06003:1:Z4451375760;60:06007:7:Z4273570047;60:06008:4:Z2974197826;
O=C1NS(=O)(=O)c2cc(F)ccc21,31,60:06003:1:Z4645320972;60:06009:3:Z2017019883;60:06025:4:Z3341402368;
Clc1cnc2ncoc2c1,7,60:06003:1:Z2991797034;60:06050:1:Z4458747655;60:06053:6:Z4635643553;
O=C1CCc2ncsc2C1,86,60:06003:1:Z4624366021;60:06004:4:Z4839419875;60:06007:3:Z4624365410;
Cc1cccn2cccc12,134,60:06003:1:Z4329910796;60:06003:1:Z2960680549;60:06004:1:Z4923839839;
O=C1NCNC12CCNCC2,202,60:06003:1:Z4225670879;60:06003:3:Z4225686128;60:06004:7:Z4277955094;
c1ccc2c(c1)CCc1cnoc1-2,82,60:06003:1:Z2960110239;60:06003:4:Z2958022529;60:06003:4:Z4640065000;
O=c1nc2c(c[nH]1)CCCC2,23,60:06003:1:Z3633980274;60:06003:6:Z3633986682;60:06011:1:Z3633985073;
O=c1cc[nH]c2ccsc12,24,60:06003:1:Z1273000218;60:06003:4:Z1273001910;60:06004:8:Z2720650575;
Cc1cn2nncc2cn1,12,60:06003:1:Z4169101161;60:06003:1:Z4122175715;60:06008:2:Z3637618705;
O=C1CNC=NN1,33,60:06003:1:Z1175055071;60:06012:3:Z1261753621;60:06020:3:Z2932965864;
Cn1c(=O)c2ccccc2n(C)c1=O,47,60:06003:1:Z2953983636;60:06004:7:Z4272026488;60:06004:7:Z4260128145;
Cc1ncc2ccc(F)cc2n1,93,60:06003:1:Z4192075454;60:06003:5:Z4191894587;60:06004:2:Z4191787085;
O=C1CCCc2cc(F)ccc2N1,56,60:06003:1:Z3807073411;60:06008:6:Z2592104500;60:06015:0:Z2112928406;
Fc1cccnn1,32,60:06003:1:Z2676797860;60:06006:3:Z2817605378;60:06011:8:Z4654409182;
CC1CNC2(CCCC2)CN1,5,60:06003:1:Z2277062493;60:06055:9:Z2601127039;60:06061:7:Z2277058604;
NC1CCCCCC1,21,60:06003:1:Z2377303229;60:06004:2:Z3776970352;60:06009:5:Z2377352085;
Cc1cc(C)c(F)c(C)c1,79,60:06003:1:Z3008755123;60:06004:1:Z3008840951;60:06007:4:Z2983128976;
Cc1cc2nncn2c(C)n1,26,60:06003:1:Z1715500586;60:06003:5:Z1258862946;60:06011:3:Z391818860;
CC1(C)CNC(=O)NC1=O,49,60:06003:1:Z3211193649;60:06003:3:Z3211319005;60:06003:3:Z3211429719;
Cc1nc2c3ccccc3ncn2n1,130,60:06003:1:Z2010696039;60:06005:3:Z2273895241;60:06005:6:Z226974092;
Cc1cc2cc(Cl)ccc2s1,44,60:06003:2:Z1552399161;60:06004:0:Z1514219036;60:06004:3:Z1958642066;
CC1CNc2cc(F)c(F)cc2O1,74,60:06003:2:Z4127006859;60:06003:9:Z2897400965;60:06003:9:Z4127002019;
O=C1Nc2ccccc2C12CCCC2,4,60:06003:2:Z4224175306;60:06044:2:Z4999856783;60:06055:2:Z2618276917;
c1ccc2nc3sccc3cc2c1,14,60:06003:2:Z2664775463;60:06003:2:Z2280333072;60:06003:2:Z2374753847;
CN1C=NC(=O)C1O,51,60:06003:2:Z4219554617;60:06011:5:Z4219557793;60:06011:9:Z4219556463;
c1ccc2c(c1)NCC21CCCC1,94,60:06003:2:Z2294672122;60:06007:3:Z2478761268;60:06007:3:Z2817295477;
CC1COCC(C)C1,34,60:06003:2:Z2925729557;60:06003:4:Z2928353761;60:06005:4:Z2925614071;
CC1CS(=O)CCN1,63,60:06003:2:Z4573065771;60:06003:6:Z4573064397;60:06006:0:Z4573062973;
Cc1cnnc(Cl)c1,48,60:06003:2:Z5047259461;60:06003:4:Z4332930735;60:06004:3:Z4332930119;
O=C1NCNc2cccc(Cl)c21,11,60:06003:2:Z1272857428;60:06004:1:Z2830935724;60:06007:8:Z2903941487;
Cc1ccc2cnccn12,2,60:06003:2:Z3831615040;60:06026:5:Z3831600135;
c1ncc2occc2n1,54,60:06003:2:Z4233097885;60:06004:2:Z4229054064;60:06005:9:Z4313608338;
OC1CCCNc2ccccc21,33,60:06003:2:Z1832106681;60:06004:6:Z3469051489;60:06010:2:Z2507177480;
Cc1ncc2c3c(sc2n1)CCC3,86,60:06003:2:Z1533006653;60:06003:9:Z238899308;60:06009:0:Z2157460822;
CC1(C)CCc2ccccc2N1,83,60:06003:2:Z2453953209;60:06003:5:Z4239230467;60:06005:6:Z4239243211;
c1ncc2c(n1)CCS2,14,60:06003:2:Z2034474922;60:06013:3:Z2701246120;60:06013:3:Z2792822494;
CC1(C)CCC(N)C1,142,60:06003:2:Z3103203272;60:06003:8:Z3136684256;60:06004:5:Z3144470456;
Cc1cc(C)c(F)cn1,37,60:06003:2:Z3829045599;60:06004:7:Z5061152377;60:06009:4:Z3830499290;
Fc1cc(Cl)c2[nH]ccc2c1,41,60:06003:2:Z5058805323;60:06006:0:Z5063734812;60:06006:5:Z5058192743;
c1ccc2c(c1)CCNc1ccccc1-2,9,60:06003:2:Z2359122434;60:06011:9:Z2330776097;60:06020:5:Z4063942711;
O=c1[nH]nnc2cc(Cl)ccc12,33,60:06003:2:Z1401004715;60:06004:3:Z1541840066;60:06005:0:Z2478155470;
Cc1c2c(=O)[nH]ncc2c(Cl)n1C,13,60:06003:2:Z4216755164;60:06011:8:Z4216757661;60:06014:4:Z4216755775;
C1CNC2(C1)CNC2,33,60:06003:2:Z3209909691;60:06003:9:Z4285366777;60:06009:9:Z3093253541;
Oc1ccnc2ncnn12,67,60:06003:3:Z4771100236;60:06003:3:Z4771561711;60:06004:8:Z4771632592;
C1CCc2nc3n(c2CC1)CCNC3,126,60:06003:3:Z3604443140;60:06003:5:Z3604448375;60:06004:3:Z4230819707;
Cc1ccc2c(c1)C(O)CO2,12,60:06003:3:Z5039995642;60:06009:9:Z2789703815;60:06012:1:Z2905433171;
Nc1cc(Cl)ccn1,46,60:06003:3:Z4614608715;60:06007:8:Z4614601120;60:06009:4:Z4614612030;
CC1CNC(C)C(C)N1,17,60:06003:3:Z2482447201;60:06003:3:Z2482441763;60:06010:5:Z2438047595;
c1ccc2c(c1)CCNC21CCC1,15,60:06003:3:Z4004814685;60:06005:6:Z3135106103;60:06005:6:Z3135105144;
Cc1nc(C)c2c(N)csc2n1,76,60:06003:3:Z4268355519;60:06004:9:Z4302975243;60:06005:5:Z4220789253;
O=c1[nH]ncc2cccnc12,16,60:06003:3:Z1241091296;60:06008:5:Z1241091573;60:06008:8:Z1815466740;
Fc1cccc2c1CCCCO2,32,60:06003:3:Z4113208963;60:06003:9:Z4113252013;60:06005:7:Z4113265738;
CC1CCN2CNC(=O)C2C1,16,60:06003:3:Z3493036268;60:06010:7:Z2043603105;60:06013:2:Z2788090587;
Cc1cc2cncnc2o1,17,60:06003:3:Z4383640418;60:06018:1:Z1568199547;60:06034:4:Z3337592474;
Fc1cccc2c1NCCN2,43,60:06003:3:Z4132431531;60:06004:5:Z4285629540;60:06005:2:Z3648853517;
O=c1[nH]ccc2c(F)cccc12,7,60:06003:3:Z4385438370;60:06004:6:Z4080682678;60:06009:6:Z4080682681;
Fc1ccc2c(c1)CCC1(CCC1)O2,87,60:06003:3:Z4257313199;60:06003:3:Z4257424267;60:06003:8:Z3571407930;
CC1CCNS1(=O)=O,89,60:06003:3:Z3357961796;60:06005:0:Z3357960541;60:06006:3:Z3357967793;
CC1CNC(=O)c2cccn21,14,60:06003:3:Z3790702712;60:06005:2:Z4224133607;60:06005:9:Z3790693305;
C1CC2CC(C1)CC1(C2)OCCO1,44,60:06003:3:Z4206984905;60:06003:3:Z4212895896;60:06003:9:Z4216999431;
CC1(C)Cc2ccccc2C1=O,3,60:06003:3:Z2618251721;60:06004:7:Z3790781065;60:06072:5:Z4999943734;
CC1(C)CCNCC(C)(C)C1,80,60:06003:3:Z2645363939;60:06003:4:Z2645366139;60:06005:5:Z2614850567;
Cc1cc(=O)cc2n1CCC2,37,60:06003:4:Z2193910155;60:06003:5:Z3808991662;60:06017:3:Z3495907890;
O=c1nccc2[nH]ccn12,8,60:06003:4:Z3499962001;60:06013:1:Z2852664807;60:06019:4:Z2898270843;
Fc1ccc2c(c1F)NCCC2,86,60:06003:4:Z2372254339;60:06003:7:Z1572754456;60:06006:2:Z4375097847;
O=C1NCCCc2ncsc21,85,60:06003:4:Z3708999799;60:06003:6:Z3630939641;60:06003:7:Z3709008128;
O=c1cc[nH]c2cc(F)cc(F)c12,75,60:06003:4:Z5001281102;60:06003:4:Z5000598701;60:06005:4:Z5000426019;
Cc1nccc(Cl)c1C,48,60:06003:4:Z4094962937;60:06006:7:Z4885409977;60:06015:5:Z4094962879;
CN1CCC(N)C1,154,60:06003:4:Z3515035562;60:06004:0:Z3137927765;60:06004:0:Z2383377504;
Cc1cnc2cc(C)c(C)cc2n1,31,60:06003:4:Z2973343264;60:06006:2:Z2972772550;60:06006:2:Z2973286088;
O=C1NC2CC(N1)c1ccccc1O2,22,60:06003:4:Z3548081926;60:06005:8:Z3547966760;60:06008:0:Z4212863143;
c1nc2c([nH]1)CCC2,34,60:06003:4:Z2199295454;60:06003:5:Z2199301657;60:06007:9:Z2199282563;
Cc1cc2c(cc1C)SCCC2,24,60:06003:4:Z2482520154;60:06007:4:Z4314303096;60:06015:2:Z1747393737;
Fc1cccc2occc12,59,60:06003:4:Z3861108111;60:06006:6:Z4615251450;60:06007:0:Z3363509916;
O=c1[nH]cnc2sc3c(c12)CCCC3,87,60:06003:4:Z1941246175;60:06004:9:Z1729578356;60:06005:2:Z2014371200;
Fc1cc2cccnc2cc1Cl,19,60:06003:4:Z4191970433;60:06003:9:Z4192330505;60:06009:6:Z4191459380;
Cc1cn2cccc2cn1,5,60:06003:4:Z3710793643;60:06018:7:Z3710793711;60:06057:9:Z3990039407;
O=C1CCc2cnccc2N1,72,60:06003:4:Z3204207847;60:06006:6:Z3204205820;60:06007:3:Z3204208170;
Nc1nc2c(c(=O)[nH]1)CCNC2,29,60:06003:4:Z5035881211;60:06004:9:Z5035872374;60:06014:7:Z5046786644;
Cc1cc2c(=O)n(C)cnc2o1,163,60:06003:4:Z2595390589;60:06003:4:Z4344367568;60:06003:9:Z4448777681;
Oc1ncnc2ncccc12,67,60:06003:5:Z4228613887;60:06004:5:Z4234181864;60:06005:3:Z3636870944;
O=C1CCc2c(F)cccc21,36,60:06003:5:Z3506436379;60:06005:6:Z4313165326;60:06006:7:Z2618175138;
CN1CC(C)(C)Nc2ccccc21,28,60:06003:5:Z2823803798;60:06005:1:Z3086565425;60:06007:2:Z2823803059;
Cc1ccc(C)c2scnc12,68,60:06003:5:Z2953385801;60:06006:7:Z4158341704;60:06010:0:Z3380345971;
O=C1NCNc2cc(F)c(F)cc21,16,60:06003:5:Z2830960491;60:06019:4:Z2830959097;60:06019:7:Z2351413772;
Oc1cnc2ccccc2n1,116,60:06003:5:Z4484640743;60:06004:1:Z4447916717;60:06006:3:Z4492037152;
Clc1cc(Cl)c2nncn2c1,19,60:06003:5:Z21775612;60:06005:2:Z21774578;60:06019:2:Z652036122;
CC1(C)CC(=O)c2scnc2C1,82,60:06003:5:Z3558203710;60:06005:2:Z1966594851;60:06005:3:Z3408870777;
O=c1cc(O)cn[nH]1,22,60:06003:5:Z4313982023;60:06010:5:Z4771893158;60:06012:6:Z3402646053;
O=C1Cc2cccc3c2N1CCC3,42,60:06003:5:Z2358596568;60:06004:8:Z2504372985;60:06009:1:Z2580676141;
Nc1ncc(N)c(Cl)n1,27,60:06003:5:Z3019017266;60:06004:3:Z3018954079;60:06009:8:Z4343573583;
Clc1ccc2sc(Cl)nc2c1,29,60:06003:5:Z4276067522;60:06006:2:Z4273492812;60:06008:5:Z4278584646;
CC1(C)CC2CC(=O)NC21,60,60:06003:5:Z4390750560;60:06004:5:Z4391011996;60:06004:9:Z4493763893;
CC1(C)CNCC2(CC3CCC2C3)O1,49,60:06003:5:Z4194306614;60:06007:1:Z4191697687;60:06007:8:Z4194303976;
c1nc2c(s1)CC1(CCCCC1)CC2,8,60:06003:5:Z2778520987;60:06003:5:Z3572318358;60:06029:0:Z3670243842;
CC1NC2(CNC1=O)COC2,14,60:06003:5:Z3294655884;60:06005:6:Z3294655652;60:06022:1:Z3294656131;
CC1(C)CC2(CC2)c2ccccc2O1,21,60:06003:5:Z4734135356;60:06003:5:Z4734136667;60:06003:5:Z4734136578;
Cn1ncc2c(=O)cc[nH]c21,14,60:06003:5:Z1911201680;60:06005:5:Z1911201955;60:06014:7:Z1911201924;
Cc1ccc2ccc(O)cc2n1,34,60:06003:5:Z4226831001;60:06003:8:Z4225307349;60:06004:1:Z4232964452;
Clc1ccc2[nH]ccc2c1Cl,94,60:06003:5:Z4054919124;60:06004:1:Z2181435684;60:06007:4:Z2100227597;
O=c1[nH]cnc2cnsc12,14,60:06003:5:Z2903944442;60:06004:8:Z1763408422;60:06009:2:Z4426727518;
c1ncn2c1NCCC2,31,60:06003:5:Z4365348628;60:06003:7:Z4365353918;60:06003:7:Z4365353692;
Cc1cccc2[nH]c(=O)sc12,9,60:06003:5:Z4169090400;60:06003:5:Z4108766139;60:06008:8:Z2442456465;
Cc1cn2nncc2c(=O)[nH]1,53,60:06003:5:Z3295337190;60:06004:2:Z3611024526;60:06005:5:Z3361009137;
Fc1ccc2c(c1Cl)CCC2,20,60:06003:5:Z2480657587;60:06005:1:Z2928787432;60:06005:5:Z2480984617;
Oc1cnc2cc(F)ccc2c1,54,60:06003:5:Z4307957327;60:06003:8:Z4307365588;60:06004:3:Z4308284239;
CC1C=CC1,5,60:06003:6:Z4253790871;60:06021:0:Z4253366992;60:06042:2:Z4250459755;
Clc1nnc2ccccn12,30,60:06003:6:Z4253790871;60:06008:3:Z3816285333;60:06032:3:Z3816286392;
c1nc2c3c(ccc2[nH]1)NCCC3,72,60:06003:6:Z4066255706;60:06005:1:Z3584473995;60:06007:6:Z3584473747;
CC1(C)CCNC(=O)c2ccoc21,115,60:06003:6:Z4001949430;60:06003:6:Z4000892773;60:06003:6:Z4000892663;
O=C1Nc2ccccc2S(=O)(=O)N1,38,60:06003:6:Z4307419488;60:06003:9:Z2991576241;60:06009:6:Z4308064687;
O=C1NCNC12CCCC2,45,60:06003:6:Z4187356784;60:06003:7:Z1816990566;60:06005:8:Z1509606424;
Clc1cc(Cl)c2cccnc2c1,22,60:06003:6:Z2351221601;60:06003:6:Z2223604944;60:06011:3:Z4225411713;
CN1c2ccccc2C=CS1(=O)=O,29,60:06003:6:Z4218901410;60:06004:6:Z4218910150;60:06010:4:Z4218908612;
Cn1ccc2ncncc21,6,60:06003:6:Z5023318797;60:06006:2:Z4576706973;60:06010:6:Z5037038052;
OC1C2CNCC1C2,134,60:06003:6:Z3174904663;60:06004:0:Z3174252785;60:06004:0:Z3820396645;
O=C1NS(=O)(=O)N2CCCC12,77,60:06003:6:Z3343625813;60:06003:6:Z3341973105;60:06004:5:Z3343629434;
CC1(C)CNCC1F,153,60:06003:6:Z4525661707;60:06005:1:Z4524922528;60:06005:3:Z4445473298;
OC1CNCC(O)C1O,124,60:06003:6:Z3650898785;60:06003:9:Z3358532887;60:06004:3:Z4220753623;
O=C1C2CC3C(C2)C13,4,60:06003:6:Z5043070908;60:06058:6:Z5044015946;60:06061:4:Z4377668902;
Cc1[nH]c2nc[nH]c(=O)c2c1C,15,60:06003:6:Z3500633883;60:06005:5:Z3500634962;60:06012:2:Z2169098198;
N=S1(=O)CC2(CNC2)C1,32,60:06003:6:Z4285904294;60:06010:0:Z4141211566;60:06010:2:Z4142637738;
O=C1CCCc2ocnc21,26,60:06003:6:Z4210193170;60:06011:4:Z4210192210;60:06011:7:Z4210191869;
O=c1[nH]nc2cnccn12,19,60:06003:6:Z1679735878;60:06003:9:Z1679726054;60:06010:7:Z1882910597;
c1ccc2c(c1)CCSCC2,36,60:06003:6:Z1583222422;60:06004:0:Z4455428036;60:06013:3:Z1438508025;
O=c1[nH]c2nncn2c2ccccc12,12,60:06003:6:Z1119765944;60:06015:4:Z1431523712;60:06038:7:Z2219521561;
C=C1CCC(C)(C)CC1,2,60:06003:6:Z1664432193;60:06066:2:Z4611080344;
N=S1(=O)CCCNCC1,73,60:06003:6:Z4477042795;60:06004:7:Z4229992325;60:06005:4:Z3640670282;
c1ccc2c(c1)CCCc1nccn1-2,51,60:06003:7:Z2610501716;60:06005:6:Z3350500953;60:06007:4:Z2657987645;
C1CC2CCC1C1CNCC21,15,60:06003:7:Z2928421415;60:06009:7:Z2643407278;60:06011:0:Z2602234174;
