fragment_smiles,occurences,example_ligands
c1ccc2c(c1)NCCC21CC1,33,84:08401:3:PV-006013256625;84:08401:6:PV-006013515130;84:08406:9:PV-006018874853;
Oc1nccc2c1CNCC2,44,84:08401:3:PV-006013259973;84:08401:8:PV-006013621782;84:08404:3:PV-006016116733;
N=c1cccc[nH]1,41,84:08401:4:PV-002122518839;84:08401:9:PV-002174276382;84:08402:1:PV-002122534321;
C1=CNCCCC1,1,84:08401:4:PV-002952320169;
CN1CCNC(C)(C)C1,127,84:08401:4:PV-003672319758;84:08401:4:PV-003672329183;84:08401:6:PV-003672403795;
c1cnc2c(c1)NCCN2,88,84:08401:4:PV-002588264440;84:08402:5:PV-002952472033;84:08402:6:PV-002952486695;
O=c1ccc2c([nH]1)CCOC2,95,84:08401:4:PV-004079285290;84:08401:6:PV-002952356109;84:08401:7:PV-003672430892;
CC1=CC=CCC1,7,84:08401:4:PV-003672320869;84:08409:8:PV-003675191969;84:08412:8:PV-003676218787;
CC1(C)CCCCC1=O,44,84:08401:4:PV-003672320905;84:08401:9:PV-003672518914;84:08403:8:PV-006015632692;
C1CCC2(CC1)CCOCC2,50,84:08401:4:PV-003672321205;84:08401:7:PV-002952374958;84:08409:3:PV-002953367257;
O=C1CCNC2COCCN12,32,84:08401:4:PV-002952321164;84:08404:4:PV-002381335898;84:08404:9:PV-006016722850;
O=C1NCC2(CCNCC2)N1,83,84:08401:4:PV-002952321231;84:08403:8:PV-003673156106;84:08404:9:PV-002952786231;
O=C1CSc2ncncc2N1,75,84:08401:4:PV-002952321262;84:08401:8:PV-006013692586;84:08401:9:PV-006013759257;
CC12CC3CC(C1)CC(F)(C3)C2,18,84:08401:4:PV-002952321376;84:08403:4:PV-002952592277;84:08409:2:PV-002953357348;
c1ccc2c(c1)C1CCC2CC1,12,84:08401:4:PV-003672322759;84:08401:5:PV-006013273923;84:08401:5:PV-006013273924;
Oc1nccc2ccncc12,136,84:08401:4:PV-002952321823;84:08401:5:PV-002952338804;84:08401:7:PV-002952364897;
CN1CCC2CCNCC21,214,84:08401:4:PV-003672323500;84:08402:1:PV-003672573548;84:08402:1:PV-003672573549;
CC1(C)CCc2ncsc2C1,176,84:08401:4:PV-002226013564;84:08401:4:PV-003672347635;84:08401:4:PV-002952330933;
CC1CC=NN1,44,84:08401:4:PV-003672324172;84:08402:6:PV-003672743826;84:08404:6:PV-003673418696;
Clc1cc2cncnc2[nH]1,81,84:08401:4:PV-003672324212;84:08402:2:PV-002174281316;84:08403:1:PV-002381310250;
O=S1(=O)CCC2(CC1)CNCCO2,35,84:08401:4:PV-003672325083;84:08403:9:PV-002174316266;84:08411:3:PV-006023250513;
O=C1CCC2CNc3cccc1c32,7,84:08401:4:PV-002536511820;84:08415:5:PV-003677145600;84:08435:9:PV-001842127984;
Cn1ncc2cccc(O)c21,49,84:08401:4:PV-002122519248;84:08403:8:PV-002226062350;84:08404:6:PV-002433084376;
Cc1cc(C)c(F)cn1,37,84:08401:4:PV-002952323003;84:08401:9:PV-002952387879;84:08402:2:PV-002952438002;
CC1NCCc2ncccc21,75,84:08401:4:PV-003672327127;84:08403:7:PV-002952637570;84:08404:4:PV-004079563765;
Cc1ccc2ccc(O)cc2n1,44,84:08401:4:PV-002952323421;84:08403:6:PV-003673095698;84:08404:5:PV-002952735707;
Cc1c(Cl)ccc2[nH]ccc12,85,84:08401:4:PV-002226013824;84:08403:3:PV-003672981496;84:08404:5:PV-002952737371;
O=C1CNc2cc(F)c(F)cc2N1,35,84:08401:4:PV-002174265096;84:08404:0:PV-002433070854;84:08405:5:PV-002122602677;
Cc1cc(N)no1,41,84:08401:4:PV-003672329273;84:08404:0:PV-002952672235;84:08405:0:PV-002952809296;
Clc1ccc(Cl)c2ncccc12,37,84:08401:4:PV-002952324039;84:08402:3:PV-002952454034;84:08404:4:PV-006016333824;
Oc1ccc2c(c1)OCO2,140,84:08401:4:PV-002952325303;84:08402:2:PV-003672600311;84:08402:3:PV-002588284032;
C1=NCC2(CCC2)CN1,74,84:08401:4:PV-002952325447;84:08402:2:PV-002952442603;84:08409:2:PV-002953362455;
C1=NCC2(CCNC2)N1,11,84:08401:4:PV-003672333168;84:08408:2:PV-003674667769;84:08417:6:PV-003677873442;
Nc1ccns1,165,84:08401:4:PV-002952325481;84:08401:9:PV-003672504989;84:08402:0:PV-006013812800;
c1ncc2c(n1)COCC2,51,84:08401:4:PV-002952325857;84:08402:8:PV-002952517856;84:08405:6:PV-002952881933;
c1cc2c3c(c1)NCCC3CCC2,32,84:08401:4:PV-002952325929;84:08406:3:PV-002329620016;84:08406:3:PV-002952974885;
Cc1nnc2ccccc2c1C,64,84:08401:4:PV-002536512338;84:08403:2:PV-002381310695;84:08403:4:PV-006015287298;
CC1(C)CSCCN1,47,84:08401:4:PV-002277766684;84:08401:9:PV-002588274840;84:08403:6:PV-003673078908;
Cn1cnc(N)c1,84,84:08401:4:PV-003672335933;84:08403:7:PV-003673121069;84:08405:4:PV-003673691150;
C1=NOC2CCCCC12,148,84:08401:4:PV-003672336024;84:08402:2:PV-003672595332;84:08402:3:PV-006014067014;
c1n[nH]c2c1CC1CC21,472,84:08401:4:PV-003672336205;84:08401:4:PV-003672336206;84:08401:4:PV-003672336207;
Cc1ccoc(=O)c1,32,84:08401:4:PV-002952326906;84:08402:4:PV-003672672145;84:08402:4:PV-002952462041;
O=S1(=O)CCNC2COCCN21,18,84:08401:4:PV-002952327902;84:08402:5:PV-002952481384;84:08406:0:PV-002952939819;
Cn1ccc2cc(F)ccc21,111,84:08401:4:PV-003672339756;84:08401:9:PV-002952397296;84:08402:1:PV-002952426038;
CC1(C)C(=O)Nc2ccccc21,96,84:08401:4:PV-002174265840;84:08403:1:PV-002952553742;84:08404:8:PV-002952773480;
Clc1cccc2occc12,63,84:08401:4:PV-003672341062;84:08405:3:PV-003673669146;84:08407:1:PV-003674273319;
Cc1c(F)ccn2ccnc12,157,84:08401:4:PV-003672341470;84:08401:7:PV-003672453302;84:08402:0:PV-003672556212;
O=C1CC2CCCC2C1,181,84:08401:4:PV-003672341579;84:08401:7:PV-003672432294;84:08401:8:PV-006013709502;
O=C1CC2(CCN1)CNC2,19,84:08401:4:PV-003672342522;84:08402:5:PV-002952470865;84:08410:6:PV-003675477109;
C1COC2(CC2)CN1,85,84:08401:4:PV-002952329188;84:08403:5:PV-002952602068;84:08403:9:PV-003673211043;
Oc1ccc2ncncc2c1,102,84:08401:4:PV-003672343098;84:08401:5:PV-003672371794;84:08403:5:PV-006015417539;
Cc1cnc2c(c1)NCCN2,39,84:08401:4:PV-002329520242;84:08401:7:PV-002174272468;84:08404:2:PV-002226072362;
Clc1ccc2c(c1)CCCS2,52,84:08401:4:PV-002536512942;84:08402:6:PV-004079399553;84:08403:1:PV-002536546480;
O=c1[nH]cnc2cc(F)cc(F)c12,19,84:08401:4:PV-002952330177;84:08412:4:PV-002953782679;84:08418:4:PV-002954572284;
CN1CCC2(CCCNC2)C1,19,84:08401:4:PV-002952331206;84:08407:1:PV-006018959156;84:08407:6:PV-006019520739;
CN1C=NCC(O)C1,51,84:08401:4:PV-002952331918;84:08401:7:PV-002952366794;84:08402:8:PV-002952520531;
O=S1(=O)CCC2(CCNCC2)CC1,28,84:08401:4:PV-002381275361;84:08405:4:PV-002381356428;84:08406:3:PV-003674010564;
O=C1CC2CCC(C1)N2,34,84:08401:4:PV-002952332728;84:08406:1:PV-002484864985;84:08406:8:PV-002953036360;
Cc1ccc2c(c1)CCNC2,69,84:08401:4:PV-002952333003;84:08403:9:PV-002174316655;84:08405:6:PV-002536600019;
Cc1csc2cc(F)ccc12,101,84:08401:4:PV-002122520830;84:08402:8:PV-002952509792;84:08403:8:PV-002952645598;
C1=NOC2OCCC12,9,84:08401:4:PV-003672353331;84:08433:2:PV-003683192849;84:08456:2:PV-003691059338;
CN1CC2CCCC2C1,90,84:08401:4:PV-003672353541;84:08406:6:PV-003674120881;84:08408:0:PV-003674585574;
Cn1ncc2cncnc21,121,84:08401:4:PV-002952333568;84:08401:4:PV-003672354067;84:08401:4:PV-002952333569;
c1ccc2c(c1)CC1CNCCCN21,10,84:08401:4:PV-002952333800;84:08403:5:PV-002952605001;84:08405:6:PV-002484856836;
Cc1sc2ncncc2c1C,76,84:08401:4:PV-002952334273;84:08402:7:PV-003672777931;84:08403:6:PV-002952612210;
c1cnc2c(c1)NCCS2,52,84:08401:4:PV-002381275636;84:08401:8:PV-006013596050;84:08405:2:PV-006017158238;
O=C1COc2ccc(Cl)cc2N1,204,84:08401:4:PV-002381275661;84:08402:5:PV-003672705807;84:08402:5:PV-003672705808;
Cc1nc2cc(Cl)ccc2s1,20,84:08401:4:PV-002484770966;84:08410:5:PV-002226199891;84:08416:8:PV-006028825879;
Oc1ccc2c(n1)NCCC2,77,84:08401:4:PV-002952335113;84:08402:5:PV-002952475801;84:08403:6:PV-002952621857;
Cc1csc2ncncc12,59,84:08401:4:PV-002174266903;84:08402:5:PV-002381297026;84:08403:9:PV-002588316688;
OC1CCCCC12CCC2,56,84:08401:4:PV-002952336253;84:08403:8:PV-002536561608;84:08405:8:PV-006017718768;
C1CCC2CNCC2CC1,133,84:08401:4:PV-002952336610;84:08401:7:PV-002952370921;84:08402:5:PV-002952479282;
C1CCC2CCOC2CC1,136,84:08401:5:PV-002484771289;84:08401:6:PV-003672400882;84:08402:0:PV-006013808766;
Cc1cc(Cl)ccc1Cl,23,84:08401:5:PV-002329521346;84:08408:5:PV-003674761980;84:08408:6:PV-002329665755;
O=S1(=O)NCC2CNCCN21,69,84:08401:5:PV-002952337182;84:08402:7:PV-002952495263;84:08403:9:PV-002952651449;
CC1(C)CC2(CNC2)C1,88,84:08401:5:PV-002952337429;84:08401:7:PV-002433023519;84:08402:0:PV-006013774891;
Oc1ccc2c(n1)CNC2,15,84:08401:5:PV-002174267280;84:08402:8:PV-002277796235;84:08421:6:PV-002588677160;
c1ccc2c(c1)C1CNC2C1,40,84:08401:5:PV-002952337778;84:08407:4:PV-002953121750;84:08410:8:PV-003675535029;
CC1(C)CCNCCN1,44,84:08401:5:PV-002952337925;84:08405:5:PV-006017401775;84:08407:9:PV-006019767430;
Nc1noc2ccccc12,196,84:08401:5:PV-002952337930;84:08402:1:PV-002952424482;84:08402:5:PV-002329542788;
CC1(C)Cn2cccc2C(=O)N1,4,84:08401:5:PV-002952337931;84:08455:5:PV-002959502486;84:08462:7:PV-002960457680;
CC12CNCC1(C)CSC2,113,84:08401:5:PV-002952338041;84:08401:8:PV-002952384727;84:08402:2:PV-002952426662;
CC1COC(C)(C)CN1,86,84:08401:5:PV-003672366233;84:08401:9:PV-002122529744;84:08402:4:PV-003672685357;
C1CCC2(CC1)CCCCO2,67,84:08401:5:PV-003672366882;84:08401:5:PV-006013405308;84:08401:5:PV-006013405309;
CC1CNCc2cccn21,78,84:08401:5:PV-003672367067;84:08401:5:PV-003672367068;84:08404:4:PV-006016351127;
Cc1ncc2c(n1)CCNC2,41,84:08401:5:PV-003672368148;84:08402:3:PV-006014093861;84:08406:6:PV-002953012683;
c1ccc2c(c1)NCCN2,260,84:08401:5:PV-002381276368;84:08401:7:PV-003672459937;84:08402:2:PV-002952431383;
c1nc2c([nH]1)COCC2,72,84:08401:5:PV-002329521682;84:08403:9:PV-003673212691;84:08409:0:PV-002329673764;
O=c1ccoc2cc(Cl)ccc12,61,84:08401:5:PV-002588267402;84:08402:1:PV-002952425976;84:08404:8:PV-002226083745;
CC1CCN(C)C1,89,84:08401:5:PV-002952339788;84:08402:1:PV-003672580584;84:08402:5:PV-002952467493;
Cc1cn2cccc(C)c2n1,137,84:08401:5:PV-003672370878;84:08402:4:PV-002952456065;84:08405:2:PV-003673634411;
Oc1ccc2c(c1)OCCC2,8,84:08401:5:PV-006013271379;84:08401:5:PV-006013271380;84:08401:5:PV-006013271381;
Cn1ccc2ncncc21,149,84:08401:5:PV-006013278104;84:08401:9:PV-002952389778;84:08403:0:PV-002952545563;
Cc1n[nH]c(=O)[nH]1,95,84:08401:5:PV-006013281846;84:08402:1:PV-002952415730;84:08402:6:PV-002952482374;
CN1CCNCC12CCOC2,29,84:08401:5:PV-006013286742;84:08406:6:PV-006018545033;84:08407:8:PV-003674508851;
Cn1cccnc1=O,71,84:08401:5:PV-006013287136;84:08401:8:PV-006013631714;84:08406:7:PV-002329627390;
CN1CCCC12CCNCC2,30,84:08401:5:PV-006013295661;84:08405:8:PV-006017712507;84:08410:8:PV-006022819143;
Oc1ccc2[nH]ccc2c1,92,84:08401:5:PV-006013296831;84:08403:1:PV-002433054142;84:08405:4:PV-003673696171;
Cc1nc2c(=O)[nH]cnc2o1,9,84:08401:5:PV-006013303288;84:08404:1:PV-006016037534;84:08404:9:PV-006016859883;
Cc1n[nH]c2ncncc12,74,84:08401:5:PV-006013307761;84:08404:4:PV-003673356545;84:08405:0:PV-006016879101;
CC1CSCCO1,86,84:08401:5:PV-006013317148;84:08401:8:PV-006013639405;84:08401:9:PV-006013750757;
Clc1cn2ccsc2n1,145,84:08401:5:PV-006013320854;84:08401:8:PV-006013701297;84:08403:2:PV-006015076766;
Cc1cc(F)cc2c1CNCC2,64,84:08401:5:PV-006013324565;84:08401:7:PV-002952362164;84:08403:0:PV-002952535466;
c1nnn2c1CSCC2,282,84:08401:5:PV-006013328411;84:08401:6:PV-006013460886;84:08401:8:PV-006013627685;
CN1CCC2CCC(C1)N2,99,84:08401:5:PV-006013330063;84:08402:9:PV-006014768630;84:08403:4:PV-003673009126;
CC1CC(O)C1,59,84:08401:5:PV-006013334356;84:08401:6:PV-006013474147;84:08406:8:PV-002953041689;
O=C1CNC2(CCNCC2)N1,16,84:08401:5:PV-006013341295;84:08410:5:PV-003675443371;84:08425:4:PV-002955509611;
Cn1[nH]c2ccccc2c1=O,15,84:08401:5:PV-006013352420;84:08402:3:PV-002433037644;84:08406:6:PV-002588371558;
O=c1[nH]ncc(Cl)c1Cl,99,84:08401:5:PV-006013359150;84:08401:7:PV-006013545206;84:08401:9:PV-006013740671;
C1CNCC2CCOC2C1,51,84:08401:5:PV-006013361574;84:08402:3:PV-003672645137;84:08402:5:PV-003672712586;
O=C1CCNC2CCCCN12,60,84:08401:5:PV-006013366240;84:08402:4:PV-002174285877;84:08403:3:PV-002122559801;
Oc1ncnc2scnc12,11,84:08401:5:PV-006013380390;84:08428:8:PV-002955950154;84:08446:5:PV-002958297214;
Fc1ccc2c(c1)CNCCO2,58,84:08401:5:PV-006013385115;84:08404:0:PV-002277820193;84:08404:8:PV-003673509583;
FC1CC2CCC(C1)N2,36,84:08401:5:PV-006013385856;84:08408:3:PV-006020259179;84:08409:2:PV-006021177868;
Cc1ccn2cc(C)nc2c1,10,84:08401:5:PV-006013401046;84:08405:4:PV-006017213301;84:08413:8:PV-002953971966;
FC1(F)COC1,33,84:08401:5:PV-006013404229;84:08405:7:PV-006017526199;84:08409:4:PV-002953379677;
Cn1ncc2nccc(Cl)c21,34,84:08401:5:PV-006013409784;84:08401:6:PV-006013462167;84:08406:8:PV-006018711035;
CC1COc2cscc2OC1,12,84:08401:5:PV-006013413184;84:08402:9:PV-002952531243;84:08408:5:PV-002953266877;
FC1(F)CCCC2CNCC21,24,84:08401:5:PV-006013413184;84:08402:1:PV-006013937218;84:08408:0:PV-006019995820;
Cc1c(Cl)cc(Cl)c2nccc(=O)n12,6,84:08401:5:PV-006013416504;84:08402:9:PV-006014781839;84:08425:5:PV-006037644984;
O=c1cc(Cl)cc[nH]1,8,84:08401:5:PV-006013416504;84:08403:8:PV-003673143947;84:08407:2:PV-002953093309;
O=S1(=O)CCC2(CC1)CNC2,77,84:08401:5:PV-004079299266;84:08406:3:PV-002952978839;84:08406:9:PV-002953054501;
c1ncn2c1CNCC2,108,84:08401:5:PV-002952340288;84:08403:3:PV-006015172221;84:08404:6:PV-006016497644;
Cc1cnc2c(c(C)nn2C)c1Cl,18,84:08401:5:PV-003672371738;84:08419:7:PV-002954741935;84:08429:6:PV-002956062940;
O=C1NCC2(CCNCC2)C1O,68,84:08401:5:PV-002952340838;84:08403:0:PV-002952538944;84:08404:4:PV-002952722267;
c1ccc2c(c1)[nH]c1ncncc12,36,84:08401:5:PV-003672374252;84:08404:7:PV-003673473662;84:08407:7:PV-003674492400;
CC1(C)CNCc2ccc(F)cc21,66,84:08401:5:PV-002952341666;84:08401:5:PV-003672375223;84:08402:9:PV-002952526181;
Clc1ccc2c(c1)CCCO2,167,84:08401:5:PV-003672375711;84:08402:0:PV-002952403312;84:08402:1:PV-002952424599;
CC1CCNS1(=O)=O,15,84:08401:5:PV-003672376541;84:08403:6:PV-003673108530;84:08406:6:PV-006018506275;
Cn1ccc(=O)c2ccccc21,56,84:08401:5:PV-002536514945;84:08401:6:PV-002329523835;84:08402:0:PV-002226027042;
Fc1ccc2cccnc2c1F,86,84:08401:5:PV-002952342379;84:08402:2:PV-002952440649;84:08402:6:PV-001931115071;
Clc1cnc2n1NCCC2,62,84:08401:5:PV-002952342854;84:08402:4:PV-002952464000;84:08403:1:PV-002952557098;
Fc1cc(F)c2scnc2c1,43,84:08401:5:PV-003672378645;84:08402:4:PV-006014354180;84:08403:3:PV-002952578098;
Cc1cc2cc[nH]c2cc1Cl,91,84:08401:5:PV-002536515046;84:08405:3:PV-003673678779;84:08405:6:PV-002433104249;
CN1C=NCC1(C)C,54,84:08401:5:PV-002952343083;84:08405:6:PV-002952878763;84:08409:3:PV-002953372770;
C1NC2COCC12,285,84:08401:5:PV-003672379459;84:08401:7:PV-003672460489;84:08401:9:PV-003672495949;
c1cc2c(cn1)CCN2,82,84:08401:5:PV-003672379541;84:08401:6:PV-003672414018;84:08402:0:PV-003672532739;
Clc1ccc2[nH]ccc2c1Cl,76,84:08401:5:PV-003672380271;84:08405:0:PV-003673576984;84:08405:7:PV-003673792610;
Cc1cncnc1O,40,84:08401:5:PV-002952343626;84:08401:5:PV-002952343627;84:08401:5:PV-002952343628;
Cc1nc2cc(Cl)ccc2[nH]1,31,84:08401:5:PV-002952344141;84:08401:5:PV-002952344142;84:08405:2:PV-002952832270;
C1CCC2(C1)CCCNCC2,78,84:08401:5:PV-003672381909;84:08401:7:PV-002952373968;84:08401:8:PV-002588273088;
CC12CNCC1COC2,36,84:08401:5:PV-003672382946;84:08401:6:PV-006013509796;84:08402:9:PV-002381304834;
O=c1occc2ccccc12,245,84:08401:5:PV-003672383168;84:08402:0:PV-003672562126;84:08402:4:PV-006014206059;
O=C1COc2ncccc2N1,237,84:08401:5:PV-003672385071;84:08401:6:PV-002433022045;84:08401:7:PV-002952369543;
Cc1cncc2nccn12,83,84:08401:5:PV-003672385192;84:08401:5:PV-003672385193;84:08404:5:PV-003673404888;
Nc1ncc2c(n1)CNCC2,42,84:08401:5:PV-002952345636;84:08401:7:PV-006013548534;84:08406:0:PV-006017938183;
Clc1ccc2c(c1)CCCCN2,41,84:08401:5:PV-002952346155;84:08403:4:PV-002952596739;84:08405:5:PV-002952871535;
Nc1cnsc1,98,84:08401:5:PV-002952346743;84:08402:2:PV-003672614448;84:08402:8:PV-003672824131;
CC1CNCC(=O)N1,76,84:08401:5:PV-003672389009;84:08401:9:PV-002952387206;84:08403:1:PV-002329554417;
Fc1cccc2c1C1(CCCC1)CN2,30,84:08401:5:PV-001884788594;84:08402:6:PV-001912924109;84:08402:8:PV-002952508381;
O=C1CCCCCCN1,105,84:08401:5:PV-003672389180;84:08401:5:PV-003672389181;84:08403:9:PV-002277816837;
c1cnc2c(c1)NCCCC2,42,84:08401:5:PV-003672390122;84:08402:4:PV-003672673106;84:08402:4:PV-006014312391;
O=C1CS(=O)(=O)c2ccccc2N1,69,84:08401:5:PV-002484772958;84:08401:8:PV-002952378673;84:08404:5:PV-002277830804;
O=S1(=O)CCCCC12CCOCC2,26,84:08401:5:PV-002277770031;84:08402:7:PV-003672778041;84:08402:8:PV-002381302002;
OC1CNCC2(CCCC2)CC1O,31,84:08401:5:PV-003672391255;84:08407:2:PV-003674310884;84:08407:7:PV-006019574581;
O=S1(=O)CC2(CCNCC2)C1,66,84:08401:5:PV-004079304589;84:08403:0:PV-002174297722;84:08403:4:PV-006015203208;
O=S1(=O)CCC2CCC1C2,43,84:08401:5:PV-004079304589;84:08403:6:PV-002952620407;84:08404:4:PV-002952722801;
CC12CC(C1)C1(CCOCC1)O2,2,84:08401:5:PV-003672391326;84:08401:5:PV-003672391327;
O=C1CC2CCCCC2N1,164,84:08401:5:PV-003672391558;84:08401:6:PV-006013496652;84:08402:6:PV-003672759696;
c1ccc2c(c1)CNOC2,118,84:08401:5:PV-003672391622;84:08401:8:PV-002536520992;84:08401:9:PV-003672508505;
Cc1ccc2c(c1)CCCO2,65,84:08401:5:PV-002277770125;84:08402:2:PV-003672632468;84:08405:4:PV-002952861008;
O=C1CCCNC1,37,84:08401:5:PV-003672392492;84:08405:8:PV-003673830283;84:08407:5:PV-002953136971;
c1ccc2c(c1)CCC1(CCNCC1)O2,14,84:08401:6:PV-002952348685;84:08422:2:PV-002278191606;84:08422:7:PV-006034788468;
Oc1cncc(Cl)c1,101,84:08401:6:PV-003672393675;84:08402:4:PV-002952460368;84:08402:5:PV-003672710281;
CC1NCCSC1C,41,84:08401:6:PV-003672394424;84:08402:8:PV-002952507083;84:08403:5:PV-003673058609;
Clc1ccc2nccnc2c1,74,84:08401:6:PV-002952349441;84:08401:7:PV-001914453238;84:08404:2:PV-003673274637;
CC1(C)CC2CC(C)(CN2)C1,37,84:08401:6:PV-002329523242;84:08402:5:PV-002952466911;84:08413:0:PV-002953865254;
Cc1cccc2sc(=O)[nH]c12,14,84:08401:6:PV-002329523244;84:08419:6:PV-002381646258;84:08426:5:PV-002433531379;
CC1(O)CCCCC1,316,84:08401:6:PV-003672395191;84:08401:8:PV-002329527924;84:08401:9:PV-003672515999;
FC1CCc2ccccc2C1,73,84:08401:6:PV-002952349721;84:08401:7:PV-002277773503;84:08404:6:PV-002433083243;
CC12CCC(=O)N1CCS2,66,84:08401:6:PV-003672395492;84:08402:7:PV-006014649746;84:08404:2:PV-003673302080;
O=S1(=O)Cc2ccoc2C1,182,84:08401:6:PV-002952349919;84:08402:1:PV-003672568328;84:08403:0:PV-002952540620;
Fc1cccc2nn[nH]c12,209,84:08401:6:PV-003672395870;84:08402:2:PV-003672611546;84:08402:2:PV-003672628329;
O=c1ncc2ccccc2[nH]1,15,84:08401:6:PV-002952349955;84:08402:6:PV-006014472851;84:08403:6:PV-002952611207;
Cc1coc2ccc(Cl)cc12,190,84:08401:6:PV-003672397827;84:08402:1:PV-003672576161;84:08402:2:PV-002329536924;
Oc1csc(O)n1,296,84:08401:6:PV-002952350937;84:08403:1:PV-003672905408;84:08403:9:PV-003673202428;
c1cc2nccn2cn1,74,84:08401:6:PV-002952351614;84:08403:7:PV-003673138102;84:08405:1:PV-002329595725;
Cc1ccc2c(C)nn(C)c2n1,64,84:08401:6:PV-003672401641;84:08404:8:PV-002952775074;84:08405:8:PV-002952910317;
OC1CCC(F)(F)CC1,40,84:08401:6:PV-002952352865;84:08402:8:PV-002226043961;84:08404:6:PV-002952745396;
c1ccc2c(c1)CC1CC2C1,2,84:08401:6:PV-002952352910;84:08425:7:PV-002955539623;
CC1CCCC(C)(C)N1,26,84:08401:6:PV-002952353260;84:08407:2:PV-002953093054;84:08408:6:PV-002953272754;
OC1CCNCC12CCOCC2,26,84:08401:6:PV-002952353439;84:08405:6:PV-002952875778;84:08407:8:PV-006019721112;
FC1(F)CC2CCCC(C2)C1,11,84:08401:6:PV-003672405054;84:08401:6:PV-003672405055;84:08401:6:PV-003672405056;
CC1(C)COCOC1,14,84:08401:6:PV-002952353923;84:08406:1:PV-002952952755;84:08407:5:PV-006019449601;
CC1CCOCN1,36,84:08401:6:PV-003672406128;84:08416:8:PV-003677591292;84:08419:7:PV-003678581173;
CC1(C)CCC(F)C1,40,84:08401:6:PV-003672406752;84:08402:3:PV-006014167100;84:08405:4:PV-002952861726;
CC1CNc2cccc(Cl)c2O1,36,84:08401:6:PV-002226018528;84:08402:3:PV-002952445876;84:08402:6:PV-002952491306;
NC1CCCNC1=O,50,84:08401:6:PV-003672408079;84:08409:6:PV-003675139597;84:08416:5:PV-003677477151;
Cn1ncc2c(c1=O)CCNC2,30,84:08401:6:PV-003672408800;84:08403:5:PV-003673046264;84:08416:0:PV-002954252554;
Cc1ccc2c(ccn2C)c1,49,84:08401:6:PV-002952355668;84:08405:5:PV-003673725742;84:08412:1:PV-003675961574;
O=C1CCC2CCCCC2N1,18,84:08401:6:PV-003672410922;84:08401:6:PV-003672410923;84:08401:6:PV-003672410924;
Cc1cnc[nH]c1=O,17,84:08401:6:PV-002536517002;84:08407:6:PV-002433145716;84:08410:2:PV-002381454392;
Cc1csc(Cl)n1,90,84:08401:6:PV-003672412156;84:08402:0:PV-006013827289;84:08402:8:PV-003672797329;
CC1CNCc2cn[nH]c2C1,29,84:08401:6:PV-002329524226;84:08402:9:PV-002433049355;84:08403:1:PV-002952556101;
Fc1cccc2c1CCN2,211,84:08401:6:PV-001935121455;84:08401:8:PV-003672486257;84:08402:2:PV-002952427683;
CN1CCC2(CCN2)CC1,16,84:08401:6:PV-002952356427;84:08404:3:PV-002952706870;84:08409:3:PV-006021199215;
CC1(C)CC2CCCC21,23,84:08401:6:PV-003672412798;84:08402:1:PV-003672577650;84:08405:5:PV-003673725827;
CC1(C)COCCCN1,41,84:08401:6:PV-002952356578;84:08408:9:PV-002953315939;84:08413:4:PV-006025352402;
CC1(C)NCc2c1[nH][nH]c2=O,16,84:08401:6:PV-003672413500;84:08407:5:PV-003674415155;84:08418:7:PV-003678248197;
CC1(C)C2CNCC21,74,84:08401:6:PV-003672414037;84:08401:9:PV-002952391389;84:08403:8:PV-002952640932;
Cc1cc2cc(Cl)ccc2s1,59,84:08401:6:PV-002588270105;84:08403:5:PV-003673050368;84:08403:5:PV-003673050369;
CC1CCc2ccccc2O1,46,84:08401:6:PV-002226019009;84:08403:0:PV-006014863785;84:08403:0:PV-006014863786;
CC1(C)CNCC(O)C(O)C1,161,84:08401:6:PV-003672417888;84:08402:1:PV-003672586067;84:08402:4:PV-003672682459;
CC1CNC(=O)CN1,74,84:08401:6:PV-003672419288;84:08401:9:PV-003672495210;84:08402:0:PV-003672541505;
C1CNCCC2(C1)CCCO2,41,84:08401:6:PV-002952359552;84:08401:7:PV-002952361162;84:08404:2:PV-002952702011;
C1=NCC2CSCCN12,74,84:08401:6:PV-002952360159;84:08403:4:PV-002952592588;84:08404:1:PV-002952679591;
C1COC2(C1)CCC1(CC2)OCCO1,3,84:08401:6:PV-002952360661;84:08456:0:PV-002959564091;84:08496:3:PV-006109599675;
CC1CC(C)OC(C)C1,61,84:08401:6:PV-006013431029;84:08402:4:PV-002952459590;84:08402:6:PV-006014371403;
Cc1ncnc2c1NC(=O)C(C)N2C,186,84:08401:6:PV-006013433886;84:08401:6:PV-006013433887;84:08402:1:PV-006013960416;
FC1(F)CC12CNC2,65,84:08401:6:PV-006013435299;84:08402:7:PV-003672789679;84:08403:5:PV-003673053255;
Cc1cc(C)c2c(n1)CCCC2=O,124,84:08401:6:PV-006013439386;84:08401:6:PV-006013439387;84:08401:6:PV-006013439388;
c1cc2c(cn1)OCCNC2,28,84:08401:6:PV-006013439903;84:08410:5:PV-006022406561;84:08412:5:PV-006024485611;
CC1COc2ccccc2C1,100,84:08401:6:PV-006013470517;84:08403:2:PV-002381311532;84:08405:4:PV-006017202282;
CC12CCNCC1C2(F)F,13,84:08401:6:PV-006013489494;84:08404:3:PV-006016235032;84:08407:9:PV-002329651829;
O=C1CC2Cc3ccccc3C2=NN1,4,84:08401:6:PV-006013497846;84:08420:7:PV-006032764344;84:08468:7:PV-006081593088;
