fragment_smiles,occurences,example_ligands
Cc1cnc[nH]1,3472,16:01600:0:Z3613159113;16:01600:0:Z2702223024;16:01600:0:Z2791613815;
Cc1cn2nncc2c(=O)[nH]1,28,16:01603:8:Z4329455155;16:01603:9:Z3623119806;16:01603:9:Z3631281270;
C1CC2CNOC2C1,154,16:01603:8:Z3099428426;16:01604:0:Z3519614218;16:01606:8:Z4176852475;
Clc1ccc2c(c1)NCCCS2,32,16:01603:8:Z4374485117;16:01603:8:Z1355327499;16:01603:8:Z4374485104;
Cc1ccnc2c(Cl)cccc12,23,16:01603:8:Z2774200088;16:01604:0:Z3608050034;16:01604:5:Z2776846662;
Clc1ccc2c(c1Cl)CNCC2,58,16:01603:8:Z3999669282;16:01604:1:Z2843932258;16:01604:1:Z2600527825;
O=c1[nH]cnc2cc(Cl)ccc12,66,16:01603:8:Z1179364794;16:01603:9:Z1708094522;16:01605:3:Z2438108212;
Cc1n[nH]c(=O)s1,77,16:01603:9:Z1899855326;16:01604:1:Z1899855990;16:01605:3:Z2589204839;
Fc1cc(Cl)c2ncccc2c1,38,16:01603:9:Z3870569344;16:01606:1:Z2615761271;16:01608:4:Z3562336093;
Cc1cccc2c1C(=O)NCN2,13,16:01603:9:Z3859915642;16:01604:1:Z1228566810;16:01606:1:Z1418958094;
Cc1cc(C)c2ccccc2n1,58,16:01603:9:Z3548633068;16:01604:4:Z4176153978;16:01604:4:Z2441086323;
Fc1cc2cccnc2cc1F,24,16:01603:9:Z4503732176;16:01623:0:Z4401558679;16:01628:6:Z4405153945;
O=c1cccc2n1CCCC2,75,16:01603:9:Z4114759381;16:01606:2:Z4111042215;16:01608:2:Z4111021680;
CC1(C)CCc2ccc(=O)[nH]c2C1,5,16:01603:9:Z3370914047;16:01625:8:Z3355864647;16:01639:6:Z3298462488;
O=C1COCC2COCCN12,49,16:01603:9:Z3577783272;16:01604:0:Z2770529162;16:01609:4:Z2790998030;
CC1CCc2ccccc2S1,42,16:01603:9:Z4171461139;16:01604:0:Z2928690150;16:01606:4:Z3640428233;
OC1CCNc2ccccc2C1O,43,16:01603:9:Z5056119359;16:01604:4:Z5056115240;16:01606:9:Z5054462134;
Cc1cncc2nccn12,80,16:01603:9:Z4540589313;16:01605:4:Z4540195298;16:01606:0:Z4540560923;
C1=CNCC1,65,16:01603:9:Z3651562687;16:01604:4:Z4506702101;16:01609:1:Z3651556919;
c1ccc2c3c(oc2c1)CCNC3,40,16:01603:9:Z3622437916;16:01606:8:Z3520076767;16:01606:9:Z3561710126;
O=C1CNc2cc(Cl)ccc2N1,2,16:01603:9:Z3774984950;16:01683:1:Z3294764643;
O=C1NCNc2cc(Cl)ccc21,18,16:01603:9:Z3253998887;16:01604:8:Z2351288219;16:01612:4:Z2358561997;
O=S1(=O)CCCc2cccc(F)c21,28,16:01603:9:Z2898675999;16:01606:2:Z4152071837;16:01610:1:Z1731271867;
Cc1cc(C)n2nc(C)cc2n1,45,16:01603:9:Z1614533910;16:01609:6:Z4013685503;16:01610:0:Z1340567720;
C=C1CCc2ccccc21,2,16:01603:9:Z3484598125;16:01636:8:Z3484612942;
CC1(C)CNc2ccccc2O1,57,16:01603:9:Z2271014342;16:01606:3:Z1454067279;16:01611:3:Z3347014813;
Clc1cnc2ccccn12,123,16:01603:9:Z3830240298;16:01604:4:Z4157612865;16:01605:2:Z3370446608;
CN1CCCC(O)C1=O,84,16:01604:0:Z4274151254;16:01604:0:Z4266480551;16:01604:4:Z4871050086;
O=C1CCCc2c[nH]nc21,35,16:01604:0:Z2898236989;16:01604:1:Z2898237766;16:01607:5:Z2898240832;
CC1(C)CC2(CC2)c2ccccc2O1,3,16:01604:0:Z4732720767;16:01661:8:Z4733154497;16:01666:1:Z4732918432;
O=C1CCC2(CNC2)CN1,12,16:01604:0:Z4670762392;16:01619:1:Z4670721058;16:01627:6:Z4670752109;
Cc1cccc(=O)o1,19,16:01604:0:Z5058632880;16:01604:6:Z4169235983;16:01605:1:Z4169241531;
Cc1[nH]ccc(=O)c1O,96,16:01604:0:Z4285966218;16:01604:1:Z4286123256;16:01604:5:Z4294325266;
O=S1(=O)CCc2sccc2C1,69,16:01604:0:Z4467134291;16:01604:1:Z3817199516;16:01604:1:Z1426380002;
Oc1nccc2[nH]ncc12,14,16:01604:0:Z4223140800;16:01605:8:Z4223144588;16:01605:8:Z4223149345;
O=C1CNC(=O)C(F)(F)CN1,4,16:01604:0:Z4108319761;16:01607:6:Z4426442593;16:01652:8:Z4009006683;
c1ncc2c[nH]nc2n1,33,16:01604:0:Z3493110191;16:01604:0:Z3493116678;16:01604:8:Z3493121125;
c1ccc2c(c1)ccc1scnc12,2,16:01604:0:Z1259365189;16:01643:9:Z212459558;
CC=C1CCC1,3,16:01604:0:Z3497444188;16:01640:8:Z2529390727;16:01673:3:Z2543023200;
CN1C=NCC12CCOC2,71,16:01604:0:Z3861936735;16:01605:0:Z3861931137;16:01605:0:Z3861932312;
O=c1[nH]ncc2ccc(Cl)cc12,4,16:01604:0:Z2790089507;16:01618:7:Z2790079513;16:01625:4:Z2790002025;
Clc1cccc2c1CNCCO2,95,16:01604:0:Z5008342620;16:01604:7:Z5007003129;16:01605:1:Z5005221517;
Cn1nc(N)c2c1CNC2,11,16:01604:0:Z4073432574;16:01614:4:Z3870219214;16:01616:6:Z4228214971;
Cc1ncc[nH]c1=O,39,16:01604:0:Z3339560888;16:01604:9:Z3499926554;16:01605:9:Z3339560847;
CN1CNC2(CCCCC2)C1=O,14,16:01604:0:Z2762826223;16:01604:8:Z2982166398;16:01614:6:Z1272842565;
Cc1c[nH]c(=O)[nH]c1=O,107,16:01604:0:Z4765745801;16:01606:3:Z4765725275;16:01607:2:Z4765745795;
Cc1cc(Cl)cc2ncoc12,12,16:01604:0:Z3341027730;16:01605:1:Z3799149683;16:01606:1:Z2274277842;
Cc1cc2c([nH]1)CCCC2,43,16:01604:1:Z2702060229;16:01606:0:Z1494786092;16:01607:1:Z4445056074;
FC1(F)CC2CCCCC2C1,81,16:01604:1:Z3314916281;16:01604:4:Z4010632407;16:01604:4:Z4007826437;
OC1COc2ccnn2C1,103,16:01604:1:Z4309497479;16:01604:1:Z4311235993;16:01606:3:Z4313918520;
O=c1[nH]cnc2c(Cl)cccc12,25,16:01604:1:Z3799315366;16:01607:1:Z1900005816;16:01620:9:Z4187789195;
C1=CC2(CCNCC2)OC1,24,16:01604:1:Z4247798109;16:01610:9:Z4250130147;16:01614:9:Z4247791819;
Cc1ccc(C)c2c1CCCO2,104,16:01604:1:Z3366253222;16:01604:1:Z3366251061;16:01605:5:Z4213124640;
CN1CNC(=O)C1,44,16:01604:1:Z2351410206;16:01604:7:Z2351409136;16:01605:2:Z2351409404;
Cc1nccc2c1OC(C)(C)OC2,28,16:01604:1:Z3524670849;16:01607:8:Z3165822762;16:01607:8:Z3710684525;
O=S1(=O)NC2C(O)C3CC2C1C3,18,16:01604:1:Z2993878518;16:01605:8:Z2898404611;16:01610:4:Z2898402241;
Clc1ccc2ncnn2c1,39,16:01604:1:Z1832762745;16:01604:1:Z1504923454;16:01604:1:Z2474262066;
OC1CNCCc2ccccc21,142,16:01604:1:Z3867766699;16:01604:8:Z3833047836;16:01605:1:Z4285778475;
Cc1cc2cc[nH]c(=O)c2n1C,29,16:01604:1:Z3341112441;16:01604:1:Z3339317107;16:01605:6:Z3339318068;
C1=CCCOCC1,32,16:01604:1:Z3340566927;16:01618:1:Z3368387763;16:01624:0:Z4255558031;
CN1CCNC2(CCOCC2)CC1,22,16:01604:1:Z3042688208;16:01614:6:Z3375176214;16:01616:7:Z3043678709;
CN1CCCNc2cnccc21,62,16:01604:1:Z4147317248;16:01604:1:Z4147310226;16:01604:1:Z4147311229;
c1c2c(cc3c1CCNC3)CCCC2,8,16:01604:1:Z3878399244;16:01618:0:Z3345560606;16:01649:8:Z3321600975;
Cc1ccc2ccc(F)c(F)c2n1,28,16:01604:1:Z2771404826;16:01605:8:Z2861800420;16:01607:5:Z3561762937;
Cc1ccc2c(c1)NCCCC2,44,16:01604:1:Z3627590573;16:01608:0:Z3509988933;16:01608:7:Z3627589594;
O=c1[nH]ccc2cccc(F)c12,15,16:01604:1:Z4187924634;16:01614:8:Z4187926060;16:01621:8:Z4187926457;
Cc1cccc2c1NC(=O)CC2,10,16:01604:2:Z3340270689;16:01613:5:Z3340270633;16:01613:7:Z3340270829;
O=C1CNC(=O)C(F)CN1,5,16:01604:2:Z4009008349;16:01631:4:Z4009008385;16:01636:1:Z4208567104;
Cc1ccc2ncn(C)c(=O)c2c1,12,16:01604:2:Z4236121359;16:01614:0:Z1729735213;16:01624:5:Z3799092447;
Clc1cccc2cnccc12,59,16:01604:2:Z3369524756;16:01604:2:Z3296533519;16:01606:3:Z3831045353;
Clc1ccc2c(c1Cl)NCCC2,10,16:01604:2:Z3082925274;16:01605:8:Z1481831558;16:01618:0:Z1481830674;
c1ccc2c(c1)CCC1(CCC1)O2,35,16:01604:2:Z2899089118;16:01604:9:Z2718016053;16:01604:9:Z2718015533;
C1CCC2(C1)COC2,120,16:01604:2:Z4170947708;16:01605:4:Z4170958683;16:01606:4:Z4170945464;
CC1(C)C(N)CC1O,25,16:01604:2:Z4591646990;16:01604:2:Z4591647016;16:01629:3:Z4591736585;
Oc1ccc2c(c1)C1(CC1)CNC2,62,16:01604:2:Z2704587471;16:01605:4:Z2186049677;16:01609:7:Z2188470406;
CN1C=NCC(C)(C)C1,68,16:01604:2:Z4168492206;16:01607:1:Z3861838446;16:01607:3:Z3301831290;
CC1(C)C=CCC1,21,16:01604:2:Z4387952883;16:01604:6:Z1764245799;16:01619:9:Z4255179229;
Cc1cc(C)c(Cl)cn1,70,16:01604:2:Z3525009106;16:01604:6:Z3642310120;16:01608:7:Z3528227490;
Cc1cc2cc[nH]c2cc1Cl,44,16:01604:2:Z3191555366;16:01607:2:Z3385978541;16:01614:6:Z3173026004;
Clc1n[nH]c2nccnc12,24,16:01604:2:Z4169146732;16:01613:0:Z4341521833;16:01615:0:Z4187865680;
O=c1[nH]c(=O)c2cc3c(cc2[nH]1)OCO3,5,16:01604:2:Z4080784298;16:01631:6:Z4080784717;16:01631:6:Z4080758076;
c1ccc2c(c1)NCC21CCCC1,32,16:01604:3:Z2270473574;16:01606:2:Z4112692225;16:01606:2:Z4112696116;
CN1C(=O)CNCc2ccccc21,53,16:01604:3:Z2691257775;16:01604:7:Z3793558230;16:01604:8:Z3651435640;
Cc1cncnn1,36,16:01604:3:Z4151415086;16:01605:2:Z4151411996;16:01605:3:Z4151412995;
Cc1cccc2ccn(C)c12,12,16:01604:3:Z3522385884;16:01622:9:Z4211282821;16:01624:3:Z3509527915;
Cc1ccc(C)c2scnc12,42,16:01604:3:Z3380345973;16:01605:3:Z2436887962;16:01605:7:Z2255651937;
c1ccc2c(c1)CCC21CCNC1,51,16:01604:3:Z2792832704;16:01606:2:Z4128985844;16:01609:3:Z2804594124;
O=C1CCC2CN1CCO2,37,16:01604:3:Z4039337592;16:01606:7:Z3564147303;16:01618:2:Z4458443651;
Fc1ccc2c(c1)OCCCC2,79,16:01604:3:Z3668656998;16:01605:8:Z2351281536;16:01609:6:Z2092207091;
Cc1ccc2cc(C)oc2c1,8,16:01604:3:Z4479085624;16:01653:6:Z4479084350;16:01665:1:Z4479084488;
CC1CCN(C)c2ccccc2N1,24,16:01604:3:Z1264998575;16:01608:2:Z4147109426;16:01608:2:Z4314803501;
Nc1cccs1,25,16:01604:3:Z3228754962;16:01612:4:Z4211391400;16:01618:0:Z4426437805;
c1ccc2c(c1)CCCCCN2,45,16:01604:3:Z2466983641;16:01604:3:Z3860587148;16:01604:3:Z1444185507;
O=C1NS(=O)(=O)c2ncccc21,29,16:01604:3:Z1955022800;16:01619:3:Z1955023195;16:01619:7:Z3999851267;
Cc1nc2ccccn2c1C,9,16:01604:3:Z3777095184;16:01605:2:Z3777020840;16:01607:6:Z3777051827;
O=S1(=O)CCNCC12CCCCC2,65,16:01604:3:Z5063192738;16:01614:8:Z4481108976;16:01614:9:Z1376169109;
OC1COC2(CCNC2)CC1O,90,16:01604:4:Z4155548364;16:01604:6:Z4492952564;16:01604:6:Z4492952566;
c1ccc2c(c1)CNC1CC2C1,36,16:01604:4:Z4194072268;16:01604:7:Z3712300807;16:01611:0:Z3653229062;
Clc1ccc2c(c1)CCCCC2,13,16:01604:4:Z2928751565;16:01605:6:Z1582971156;16:01610:0:Z1436994113;
CC1C=NNC(=O)C1,16,16:01604:4:Z2790004467;16:01608:8:Z2789956232;16:01616:9:Z2790098852;
Cc1ncc(Cl)cc1Cl,8,16:01604:4:Z1575082832;16:01612:8:Z381785344;16:01616:3:Z2148064011;
c1cc2cc3c(cc2o1)CCC3,8,16:01604:4:Z2143509936;16:01608:4:Z2378737119;16:01615:0:Z1499700478;
O=C1CCOc2c(F)cccc21,11,16:01604:4:Z3340098066;16:01615:0:Z3340098253;16:01616:9:Z3340098487;
Cc1cc2scc(C)c2cc1C,22,16:01604:4:Z3640249863;16:01604:4:Z3209492979;16:01607:6:Z4053365019;
FC1(F)CCCc2ccccc21,27,16:01604:4:Z3780772044;16:01604:4:Z3780800636;16:01631:5:Z3776827682;
C1COC2(C1)CCC1(CC2)OCCO1,5,16:01604:4:Z4029127579;16:01609:5:Z3999874414;16:01642:6:Z3999864698;
O=C1CC2COCCC2=NN1,9,16:01604:4:Z4187352926;16:01604:6:Z4187348494;16:01616:6:Z4187350182;
CC1CCCN2C=NCC12,34,16:01604:4:Z3630498462;16:01608:3:Z4187735184;16:01608:4:Z4168493035;
O=c1cc(Cl)cc[nH]1,25,16:01604:4:Z2898347023;16:01614:2:Z2898348121;16:01616:9:Z4385335615;
OC1CCCn2ccnc21,32,16:01604:4:Z3777096645;16:01605:1:Z3777092959;16:01605:3:Z3776887343;
C1CC2(CO1)OCCO2,17,16:01604:4:Z3294271069;16:01628:0:Z2359011270;16:01631:8:Z3679280811;
CC1CCNC2CCCCC12,88,16:01604:5:Z1565138139;16:01604:8:Z2699299295;16:01607:0:Z1316750833;
c1ccc2c(c1)CNCC1CCCN21,32,16:01604:5:Z2852180787;16:01604:5:Z2852196795;16:01605:7:Z2843394878;
CC1Cc2cccc(Cl)c2C1,95,16:01604:5:Z3683986931;16:01604:5:Z3683986965;16:01604:5:Z3683986510;
CN1C(=O)C(C)(C)c2ccccc21,18,16:01604:5:Z2594621949;16:01604:5:Z2594625917;16:01604:5:Z2588941739;
NC1CC2(CCOCC2)C1,96,16:01604:5:Z3382331854;16:01605:2:Z3383018801;16:01605:3:Z3382314535;
Clc1cccc2ncsc12,22,16:01604:5:Z2673160006;16:01608:9:Z3843059584;16:01608:9:Z3607016829;
CN1N=CCCC1=O,13,16:01604:5:Z2442526284;16:01623:2:Z2879320419;16:01623:6:Z2617721047;
O=C1COCc2ccccc2N1,15,16:01604:5:Z4579091678;16:01608:6:Z3347822405;16:01615:0:Z3347823959;
c1nn2cnnc2s1,27,16:01604:5:Z4065403425;16:01606:9:Z4065405172;16:01611:6:Z4065405113;
C1=NOC2(C1)CCNCC2,66,16:01604:5:Z3521387232;16:01612:6:Z3534070617;16:01613:3:Z3647661249;
C1CC2CCNC2N1,6,16:01604:5:Z3586350277;16:01616:1:Z3586354435;16:01620:2:Z3319609377;
O=c1nc[nH]c2cnccc12,13,16:01604:5:Z4239943114;16:01616:1:Z4239948545;16:01626:4:Z4239946318;
CN1C(=O)CCCc2occc21,42,16:01604:6:Z4054910788;16:01604:6:Z4053366564;16:01607:3:Z3536092917;
c1ccc2c(c1)CNCC21CCC1,45,16:01604:6:Z2085931007;16:01606:3:Z4422402578;16:01610:8:Z2069798398;
Cc1cc(Cl)c2c(c1)OCO2,2,16:01604:6:Z4630180891;16:01641:7:Z4630183055;
NC1CCOC2(CCC2)C1,76,16:01604:6:Z4059291461;16:01604:6:Z4066219726;16:01611:5:Z4062207859;
CC1=NNCC1,36,16:01604:6:Z1664612529;16:01615:3:Z441695204;16:01615:8:Z2488568946;
O=C1Cc2ccccc2S(=O)(=O)N1,12,16:01604:6:Z4238064656;16:01604:6:Z4238063955;16:01625:4:Z4238064996;
CC1(C)C(=O)NC2CCCCC21,24,16:01604:6:Z4018188719;16:01610:5:Z3741319897;16:01614:5:Z3561901717;
O=S1(=O)CCc2ncccc2C1,25,16:01604:6:Z4170428524;16:01605:2:Z4177942456;16:01610:2:Z4177321664;
Cc1cc2c(cnn2C)c(=O)n1C,12,16:01604:6:Z4087516073;16:01604:6:Z2873307844;16:01604:6:Z2873307809;
C1=COCCN1,13,16:01604:6:Z3577100650;16:01628:4:Z3551613330;16:01635:8:Z3586385578;
O=c1[nH]cc(Cl)s1,53,16:01604:6:Z3799715423;16:01605:0:Z3799719539;16:01606:3:Z3799721230;
NC1C2CCC3C(C2)C13,5,16:01604:6:Z4445795845;16:01637:1:Z4445796075;16:01652:5:Z4446358535;
Cn1c2ccccc2c2ccsc21,11,16:01604:6:Z15394377;16:01610:4:Z30007760;16:01625:2:Z1245229256;
OC1CC2CC1C(O)C2O,25,16:01604:6:Z4274642764;16:01604:8:Z4259763519;16:01610:2:Z4267840300;
Nc1ncc2ccccc2n1,50,16:01604:6:Z4219613237;16:01605:4:Z4217638928;16:01608:5:Z4304143843;
CC1(C)CCCCc2ccccc21,6,16:01604:6:Z3362352438;16:01604:6:Z3362408609;16:01604:6:Z3359059430;
Clc1ccc2ccsc2c1,58,16:01604:6:Z3051309123;16:01604:6:Z3050428958;16:01604:6:Z3046483622;
c1ccc2c(c1)COC21CCCNC1,27,16:01604:6:Z2971937505;16:01611:2:Z1872442824;16:01612:2:Z3514904821;
O=C1NCCCc2ccccc21,60,16:01604:6:Z3054923770;16:01610:7:Z4458685346;16:01611:7:Z3054928604;
Cc1ccnc2onc(C)c12,9,16:01604:6:Z4216590236;16:01619:6:Z4216590647;16:01623:9:Z4216590316;
CC1(C)CC2(CCN2)CC(C)(C)O1,40,16:01604:6:Z4043441413;16:01614:8:Z4034686052;16:01615:5:Z4029028973;
CC1(C)CN=CS1,38,16:01604:7:Z1384010086;16:01610:2:Z2269298269;16:01612:7:Z3468387120;
CN1CCNCC12CCCCC2,100,16:01604:7:Z2493801349;16:01604:9:Z4291971515;16:01605:1:Z2613409094;
O=c1[nH]cnc2ccc(Cl)cc12,69,16:01604:7:Z4134101429;16:01605:0:Z2769118248;16:01606:4:Z1997930471;
Cc1ccc2ncsc2c1,110,16:01604:7:Z4280955934;16:01604:7:Z4319008758;16:01606:5:Z3342205505;
Cc1ccnc2nc[nH]c12,26,16:01604:7:Z1981545768;16:01608:8:Z3999877346;16:01609:4:Z1939331567;
Cc1cccc2c1CCC2=O,5,16:01604:7:Z4169229028;16:01647:8:Z4169182575;16:01654:4:Z4169219272;
O=c1[nH]ncc2c1CCCC2,21,16:01604:8:Z3800244369;16:01605:0:Z3634033775;16:01615:2:Z3629959695;
Cn1cc(Cl)nc1F,42,16:01604:8:Z4255628664;16:01610:7:Z4255626206;16:01611:9:Z4255637008;
Fc1ccc2[nH]cnc2c1F,20,16:01604:8:Z4458655884;16:01611:2:Z3584786833;16:01621:9:Z4066282311;
CC1CNCCC12CCCN(C)C2,65,16:01604:8:Z4344618099;16:01605:1:Z4352488941;16:01606:4:Z4352486730;
Cc1ccc2nc(C)cn2c1,39,16:01604:8:Z4492608254;16:01604:8:Z4492079704;16:01608:6:Z4487842250;
Cc1ccc2cccnc2c1C,78,16:01604:8:Z4342513653;16:01605:8:Z2003190407;16:01606:9:Z1949899189;
Cc1cccc2c1NCC(O)C2,62,16:01604:8:Z5018858041;16:01605:7:Z5018023129;16:01609:5:Z5018858108;
CC12CC(C1)C1(CNC1)O2,16,16:01604:8:Z4210936342;16:01607:6:Z4210922693;16:01612:9:Z4210906465;
CC1(C)Cc2ccccc2C1N,10,16:01604:8:Z4169179006;16:01623:1:Z3506362616;16:01632:5:Z4169220521;
c1ncc2ccoc2n1,1,16:01604:8:Z1502691240;
OC1CCC2CCC1N2,1,16:01604:8:Z4251093579;
O=C1CCC(O)CN1,9,16:01604:8:Z4168988217;16:01608:1:Z3344008351;16:01609:7:Z3254722621;
Clc1ncncn1,61,16:01604:8:Z4270300634;16:01605:6:Z4270298800;16:01608:4:Z4270298212;
O=C1c2ccccc2CC12CCNCC2,8,16:01604:8:Z4129648200;16:01618:4:Z3320669656;16:01623:2:Z3620429020;
Fc1ccc2c(c1)NCCN2,45,16:01604:8:Z1732233410;16:01606:3:Z1732234157;16:01607:1:Z1732462930;
CC1CCC(=O)N1C,97,16:01604:8:Z2594696174;16:01604:9:Z3164819132;16:01607:1:Z2105181114;
Cc1cc2nc(Cl)ncc2s1,58,16:01604:8:Z2611893414;16:01604:9:Z2611655850;16:01605:4:Z2613395940;
Nc1ccnc2ccccc12,57,16:01604:8:Z4125585041;16:01609:8:Z4129280359;16:01611:6:Z4128835578;
OC12CC3CC(C1)CC(O)(C3)C2,5,16:01604:8:Z4308167085;16:01618:0:Z4307247435;16:01646:8:Z4308262933;
O=C1CC2CCCCC2=NN1,18,16:01604:8:Z2789942566;16:01614:1:Z2789961217;16:01617:1:Z2790000610;
CC1(C)Cc2ccccc2NC1=O,6,16:01604:9:Z3819295277;16:01647:4:Z3817941150;16:01648:6:Z3817947276;
CC1=CCNC(=O)N1C,11,16:01604:9:Z2721109825;16:01605:1:Z727637002;16:01641:2:Z3809816991;
FC1(F)C2Cc3ccccc3C21,12,16:01604:9:Z4453191757;16:01610:4:Z3347895385;16:01610:5:Z3346930773;
O=c1[nH]nnc2c(Cl)cccc12,18,16:01604:9:Z3799383561;16:01610:6:Z2442578094;16:01612:7:Z2918587169;
Cc1ncnc2ccc(F)cc12,11,16:01604:9:Z4344513285;16:01623:8:Z4344514446;16:01639:3:Z4344514115;
O=S1(=O)CCC2(CCCO2)CC1,56,16:01604:9:Z3078527074;16:01605:3:Z3315863754;16:01606:7:Z3090242034;
Cc1nc2cccnc2o1,5,16:01604:9:Z2905440306;16:01630:1:Z3506195624;16:01644:0:Z3346909652;
O=C1CCCc2[nH]c(=O)ccc21,37,16:01604:9:Z2641229001;16:01610:3:Z920736284;16:01614:6:Z827077932;
O=C1NCCc2ccsc21,9,16:01604:9:Z3347387922;16:01616:3:Z4999835429;16:01624:3:Z4863041712;
C1=CNCCC1,47,16:01604:9:Z3383399339;16:01611:7:Z3383398669;16:01611:8:Z3466485949;
Cc1cc2c(cc1C)SCCC2,29,16:01604:9:Z3640291280;16:01605:9:Z4415846212;16:01605:9:Z1747258345;
C1=NCC2COCCN12,23,16:01604:9:Z4001772871;16:01605:3:Z4001772381;16:01606:5:Z4001773039;
Nc1nc2ccccc2s1,3,16:01604:9:Z4342116478;16:01656:1:Z1274517847;16:01679:9:Z3506243439;
Cc1cccc2c1OCC2=O,8,16:01604:9:Z2789427859;16:01616:6:Z2789427561;16:01617:7:Z2898311041;
c1ccc2c(c1)NCC21CCNCC1,21,16:01604:9:Z3630221037;16:01606:1:Z3635175760;16:01610:6:Z3699812806;
Clc1ccc2ncncc2c1,28,16:01605:0:Z4231976308;16:01611:7:Z3828230969;16:01616:7:Z4026640473;
Cc1nc2cccc(Cl)c2o1,2,16:01605:0:Z3777157879;16:01620:4:Z3777207042;
Cc1n[nH]c2c(F)cccc12,8,16:01605:0:Z4217050831;16:01607:8:Z4217050162;16:01644:2:Z4217049215;
Cc1cc(=O)n2cc[nH]c2n1,12,16:01605:0:Z4187798417;16:01609:7:Z3339539590;16:01611:7:Z2475652843;
O=C1CCCC2C3CNCC(C3)CN12,39,16:01605:0:Z4960083575;16:01609:3:Z4424207744;16:01610:0:Z4390326138;
Oc1ncnc2nccnc12,81,16:01605:0:Z4228017736;16:01605:7:Z3484498610;16:01606:9:Z4233137992;
NC1CCNc2ccc(Cl)cc21,54,16:01605:0:Z4204529153;16:01605:1:Z4215887641;16:01605:8:Z4204526853;
C1CC2NCC1C1CNCC21,30,16:01605:0:Z2872851747;16:01606:3:Z2827265114;16:01612:5:Z2773003201;
Cn1nnc2c(=O)[nH]ncc21,5,16:01605:0:Z4379722804;16:01651:4:Z4561835275;16:01652:9:Z4379722038;
Cc1cc(Cl)cc2ccoc12,5,16:01605:0:Z2445393348;16:01631:2:Z2413359003;16:01631:2:Z2445393339;
Cc1cc(Cl)c2ccccc2n1,5,16:01605:0:Z3818539310;16:01625:0:Z3817941185;16:01627:7:Z3808009833;
CC1CCNc2cc(Cl)ccc2S1,8,16:01605:0:Z817549088;16:01608:4:Z2528671093;16:01626:1:Z827024120;
O=c1[nH]cnc2c1CCC2,60,16:01605:0:Z2234628654;16:01605:2:Z1708164614;16:01606:2:Z3799297022;
NC1CC2(CCCC2)C1,13,16:01605:0:Z4342590355;16:01605:8:Z4326759581;16:01617:7:Z4342589453;
Oc1nnc2n1CCNC2,5,16:01605:0:Z4212676767;16:01648:9:Z4212676771;16:01653:1:Z4212677584;
Oc1ccc2scnc2c1,28,16:01605:1:Z4471990503;16:01605:7:Z4471990596;16:01605:7:Z4471990643;
Cc1c[nH]c2c1C(=O)CC(C)(C)C2,10,16:01605:1:Z3623571778;16:01605:3:Z145445954;16:01639:5:Z57033949;
Cn1c(Cl)nc2ccccc21,8,16:01605:1:Z4961636974;16:01615:0:Z4576104453;16:01616:9:Z4961565210;
Cc1ccc2nc[nH]c2c1F,2,16:01605:1:Z4458681200;16:01623:9:Z4458671174;
Cn1ncc2c1CCS(=O)(=O)C2,17,16:01605:1:Z5034944480;16:01613:1:Z5034672738;16:01614:5:Z5034337072;
c1ccc2c(c1)oc1ccccc12,29,16:01605:1:Z2080181558;16:01606:2:Z30927903;16:01609:6:Z3233606974;
Oc1ccc2c(n1)CCNC2,39,16:01605:1:Z3697453837;16:01605:5:Z3698967582;16:01610:3:Z3698906808;
C=C1CC2NCCC12,25,16:01605:1:Z5021985016;16:01607:4:Z5021983735;16:01609:1:Z5021983537;
Cn1ccc(=O)c2cnn(C)c21,10,16:01605:1:Z3057939165;16:01629:9:Z1979245304;16:01631:1:Z2501490959;
Cc1ccn2ncnc2c1,78,16:01605:1:Z3085380706;16:01605:1:Z2999160994;16:01605:6:Z2869095312;
Cc1cccc2ccc(=O)[nH]c12,2,16:01605:1:Z3512083934;16:01675:4:Z2998334349;
Cc1cc(=O)n2ccccc2n1,14,16:01605:1:Z2169036963;16:01639:6:Z3880086109;16:01648:4:Z2168910774;
Oc1nc2cccnc2[nH]1,55,16:01605:1:Z4877096561;16:01606:2:Z2915392590;16:01606:3:Z2908944200;
c1nc2c([nH]1)C1(CCNCC1)NCC2,11,16:01605:2:Z4315402447;16:01617:1:Z4315401853;16:01623:1:Z4315401776;
Cc1nc2c(=O)[nH]cnc2o1,29,16:01605:2:Z4996571177;16:01610:2:Z4996573001;16:01611:4:Z4996572532;
c1ccc2c(c1)CCC1(CCNC1)O2,29,16:01605:2:Z2908896393;16:01605:2:Z2174890421;16:01616:5:Z4905532336;
O=C1CC2CCc3sccc3C2=NN1,9,16:01605:2:Z4443088810;16:01616:1:Z2863956675;16:01618:0:Z2863959598;
Clc1ccc(Cl)c2c1CCCN2,7,16:01605:2:Z2816388552;16:01605:2:Z4376729968;16:01643:7:Z2999433486;
Nc1ncnc2sc3c(c12)CCNC3,14,16:01605:2:Z1698073182;16:01619:0:Z4204591045;16:01622:8:Z1713453559;
Cn1ccn2nccc2c1=O,58,16:01605:2:Z3775596310;16:01605:9:Z3907190072;16:01610:5:Z3907191978;
C1CCC2(C1)CCCC1(C2)OCCO1,8,16:01605:2:Z4252360333;16:01613:9:Z4254997657;16:01613:9:Z4256519358;
Clc1ccc2cccnc2c1Cl,25,16:01605:2:Z1592984318;16:01610:9:Z4024788195;16:01610:9:Z4208244120;
