fragment_smiles,occurences,example_ligands
Cc1ncnc2[nH]ncc12,38,133:13305:4:Z2851800886;133:13307:8:Z2850323332;133:13308:6:Z2850227220;
CC12CC3CC(C)(C1)CC(F)(C3)C2,10,133:13305:4:Z4571834921;133:13309:3:Z3660574733;133:13321:6:Z3669318583;
O=C1NCNC12CCCC2,26,133:13305:4:Z2043603117;133:13309:5:Z2863985075;133:13310:4:Z1816989871;
C1CC2CC3CCOC23C1,6,133:13305:4:Z4875966907;133:13309:0:Z4043921220;133:13317:6:Z4043916767;
Clc1cnc2ccsc2c1,93,133:13305:4:Z2453658304;133:13306:9:Z2453623937;133:13309:3:Z2438328076;
c1cc2c3c(c1)NCCC3CCC2,73,133:13305:4:Z1886725876;133:13306:2:Z1886716016;133:13306:8:Z1886720210;
Oc1cnsn1,17,133:13305:5:Z2796182483;133:13313:3:Z4875246021;133:13318:6:Z2801702240;
Cc1ncccc1F,12,133:13305:5:Z3830259159;133:13312:7:Z3830572691;133:13315:2:Z3828380945;
Cc1c2cn[nH]c(=O)c2c(C)n1C,2,133:13305:5:Z4187355649;133:13319:9:Z2790039169;
CC1(C)CSCCN1,56,133:13305:5:Z1787817157;133:13306:7:Z1785883722;133:13308:3:Z3568212593;
Cc1ccc2nc[nH]c(=O)c2c1,32,133:13305:5:Z430323300;133:13305:5:Z1528233936;133:13306:5:Z1087063254;
CC1CC(C)(C)Nc2ccccc21,52,133:13305:5:Z4362576770;133:13305:7:Z4362575873;133:13306:1:Z4362575847;
O=S1(=O)CCCCCN1,31,133:13305:5:Z4221957116;133:13305:8:Z4221947672;133:13309:2:Z4221966470;
Cc1cc(O)no1,76,133:13305:5:Z4284995669;133:13305:8:Z4285697359;133:13310:2:Z4280158104;
O=C1NC2CC(N1)c1cc(F)ccc1O2,14,133:13305:5:Z4212742665;133:13312:9:Z3547934826;133:13322:9:Z3548007331;
Cn1c(Cl)cc(=O)[nH]c1=O,15,133:13305:5:Z4236599689;133:13316:3:Z4236603288;133:13317:8:Z4236601851;
Cc1ccnc2nc[nH]c12,14,133:13305:5:Z1939331218;133:13322:8:Z1939331409;133:13330:9:Z2274730382;
Cc1cccc2c1CNCCN2,23,133:13305:5:Z3365220523;133:13310:4:Z2369975361;133:13311:7:Z2369975200;
CN1CCNc2ccc(Cl)cc21,51,133:13305:6:Z4131985118;133:13306:5:Z4131985708;133:13313:0:Z3289867724;
Cc1cc2c(=O)[nH]ccn2n1,6,133:13305:6:Z3340248686;133:13307:4:Z3340249897;133:13323:1:Z3340251439;
FC1(F)CCCCCCC1,40,133:13305:6:Z3603810002;133:13306:4:Z4073895108;133:13310:5:Z3842964580;
Oc1cncnc1,60,133:13305:7:Z4218328649;133:13306:1:Z4187991992;133:13309:1:Z4187999113;
Cn1ncc2nccc(Cl)c21,33,133:13305:7:Z2972465475;133:13311:4:Z2971821904;133:13316:4:Z2972750399;
O=c1[nH]ncc2ccsc12,5,133:13305:7:Z3500099467;133:13322:5:Z3500099447;133:13341:7:Z3500099081;
Nc1cnn2c1NCCC2,53,133:13305:7:Z4421241211;133:13306:6:Z4421236754;133:13307:5:Z4421232396;
O=C1CC2CC(O)CC12,29,133:13305:7:Z3514682017;133:13309:8:Z4031029064;133:13311:5:Z3513086950;
O=c1[nH]ncc2[nH]cnc12,6,133:13305:7:Z4236533820;133:13312:5:Z4236535890;133:13313:8:Z4236534445;
Cc1cc2nncn2c2ccccc12,28,133:13305:7:Z3340035481;133:13306:4:Z1957488905;133:13307:5:Z263421304;
O=C1CCc2c(Cl)cccc2N1,3,133:13305:7:Z3831713225;133:13309:9:Z3347398610;133:13340:5:Z4188634575;
CC1NCCC1=O,45,133:13305:8:Z4032129314;133:13310:3:Z4032113076;133:13314:1:Z4032113496;
Oc1cccc(F)c1F,28,133:13305:8:Z4155502541;133:13305:8:Z4155508454;133:13308:4:Z5059670078;
O=C1NCCNC12CCCCC2,84,133:13305:8:Z4255308046;133:13306:1:Z4391265385;133:13306:6:Z4251754082;
Cc1n[nH]c(=O)c2noc(C)c12,5,133:13305:8:Z1003776982;133:13310:6:Z1003776882;133:13339:8:Z1003777008;
Oc1ncnc2ncccc12,30,133:13305:8:Z4223155369;133:13311:8:Z4228670621;133:13312:7:Z4227880043;
O=c1[nH]ncc2[nH]ncc12,4,133:13305:8:Z2589312575;133:13319:8:Z3339536884;133:13334:5:Z2569349203;
Clc1ccc(Cl)c2ccccc12,27,133:13305:8:Z1365817165;133:13309:2:Z1359697127;133:13316:3:Z1359718848;
O=c1[nH]cnc2csnc12,29,133:13305:8:Z2478289523;133:13310:9:Z2478294231;133:13316:4:Z2478294301;
CN1CC2CCC(C2)C1,8,133:13305:9:Z2926302835;133:13324:9:Z4391135338;133:13333:8:Z2927623648;
c1ccc2c(c1)CCC21CCOCC1,32,133:13305:9:Z4888479824;133:13306:8:Z4888477905;133:13310:4:Z4888488607;
Cc1ccnc2sccc12,17,133:13305:9:Z4364525788;133:13306:5:Z2205108062;133:13310:5:Z4364526092;
CN1CNc2ccc(Cl)cc2C1=O,14,133:13305:9:Z1551983525;133:13307:0:Z1728128530;133:13315:6:Z730857788;
Fc1cccc2ncncc12,74,133:13305:9:Z1183911492;133:13307:4:Z2615630568;133:13308:7:Z2506646722;
c1cnc2sncc2c1,24,133:13305:9:Z4234373814;133:13305:9:Z4234453997;133:13309:1:Z4229527278;
C1CC2C(C1)C1OCCC21,16,133:13305:9:Z2898635184;133:13307:5:Z2898518272;133:13308:0:Z2973665057;
Cc1ccc2c(c1)CC(=O)N2,2,133:13305:9:Z4999786329;133:13324:3:Z4223440286;
Nc1nc2nccnc2s1,28,133:13305:9:Z4226801278;133:13306:2:Z4233939561;133:13309:4:Z4226451336;
Cn1ccc2cc[nH]c(=O)c21,14,133:13306:0:Z1176168585;133:13308:4:Z4504712638;133:13313:8:Z4427258109;
Cc1cc2c(s1)CCC2,7,133:13306:0:Z3686127567;133:13328:5:Z3506513617;133:13343:2:Z3507106560;
O=c1cc[nH]c2cc(Cl)ccc12,4,133:13306:0:Z4313296345;133:13322:3:Z4313306281;133:13365:0:Z4313283002;
Fc1cc(F)c2c(c1)OCCCC2,21,133:13306:0:Z2286591034;133:13310:2:Z2286101739;133:13317:5:Z2592285864;
Cc1ccnc2cccnc12,23,133:13306:0:Z3686321015;133:13315:9:Z3632657251;133:13323:6:Z3560993809;
Cc1cc(Cl)cc(Cl)c1,36,133:13306:0:Z4642014651;133:13310:3:Z4641546869;133:13311:1:Z4654291113;
C1CC2CC1C1CCC21,40,133:13306:0:Z2965026866;133:13307:2:Z2968079004;133:13307:2:Z2949060013;
C1=Nc2ncnn2CC1,25,133:13306:0:Z4250868021;133:13306:6:Z4250848468;133:13317:1:Z4250864082;
O=c1ccnc2[nH]ccn12,9,133:13306:0:Z3506445696;133:13320:6:Z3339908093;133:13327:0:Z3339908159;
CC1(C)Cc2[nH]c(=O)ccc2C(C)(C)C1,4,133:13306:0:Z3369088757;133:13322:2:Z3369090781;133:13322:2:Z3369090780;
O=C1Cc2ccccc2S(=O)(=O)N1,8,133:13306:0:Z4238065572;133:13306:1:Z4238065818;133:13332:1:Z4238062511;
O=c1[nH]ncc2ccncc12,5,133:13306:1:Z4014617836;133:13307:8:Z4014617816;133:13340:4:Z5058348872;
CC1CN(C)CC(C)N1,38,133:13306:1:Z3608666983;133:13314:0:Z4607678238;133:13317:3:Z3608658295;
O=c1[nH]cnn2c(Cl)ccc12,6,133:13306:1:Z4385456366;133:13314:3:Z4386796405;133:13315:9:Z4386796483;
Cc1cc2cc[nH]c(=O)c2n1C,10,133:13306:1:Z3339315296;133:13308:4:Z3339316698;133:13314:1:Z3341116174;
Oc1ccc2ncsc2c1,43,133:13306:1:Z3653326178;133:13311:1:Z2234850247;133:13311:5:Z3513910554;
O=C1NCCOc2cc(F)ccc21,4,133:13306:1:Z5058632417;133:13362:0:Z3346977126;133:13373:0:Z3347454774;
CC1(C)CCc2ccc(=O)oc2C1,19,133:13306:1:Z4256424161;133:13306:1:Z4256298548;133:13309:5:Z4251770897;
Fc1ccncc1Cl,25,133:13306:1:Z4331199764;133:13306:4:Z4331199277;133:13307:6:Z4331196785;
O=c1[nH]cnc2c[nH]nc12,8,133:13306:2:Z4524931977;133:13332:3:Z4208961190;133:13339:9:Z4524933298;
Cc1nc2ncccc2[nH]1,49,133:13306:2:Z4230693636;133:13307:4:Z4227766860;133:13308:4:Z4228708472;
Fc1ccnnc1,20,133:13306:2:Z4313026320;133:13323:4:Z4662203277;133:13325:3:Z4313046574;
CC1(C)CC=CC(=O)C1,3,133:13306:2:Z4223789558;133:13372:7:Z4426999652;133:13385:2:Z4223784316;
CC1CCNc2cc(Cl)ccc2S1,14,133:13306:2:Z1361907440;133:13309:7:Z1361402454;133:13311:5:Z4118890046;
Nc1ccc2ccccc2n1,92,133:13306:2:Z5036538165;133:13307:3:Z4127426128;133:13307:4:Z4129433699;
c1cn2c(n1)SCCC2,41,133:13306:2:Z3167180140;133:13309:1:Z3167173985;133:13310:9:Z3167182257;
Cc1cc(N)on1,17,133:13306:2:Z104357224;133:13313:9:Z151790928;133:13313:9:Z268278434;
CC1CCCC(C)(C)N1,11,133:13306:2:Z4330778225;133:13317:3:Z4330768455;133:13318:4:Z4330771557;
Clc1cc2snnc2s1,54,133:13306:2:Z3353842521;133:13307:3:Z3339970158;133:13309:5:Z3348632672;
Cc1cc(N)sc1C,21,133:13306:3:Z4254123324;133:13316:2:Z4254110683;133:13319:6:Z4254122731;
OC1C2CC3C(C2)C13,5,133:13306:3:Z3626306261;133:13325:3:Z4324399930;133:13350:4:Z4326352343;
C1CCC2(C1)CCCC1(C2)OCCO1,35,133:13306:3:Z4252497770;133:13309:6:Z4251757599;133:13314:8:Z4257524070;
O=c1nc2c(c[nH]1)CCCC2,8,133:13306:3:Z3633983127;133:13316:5:Z3633982351;133:13317:9:Z3633978981;
Cn1ncc2c(=O)cc[nH]c21,14,133:13306:3:Z1911201756;133:13324:7:Z2613675535;133:13330:2:Z2365100227;
CC1CNCc2c(Cl)cccc21,57,133:13306:4:Z3680727534;133:13306:5:Z3302436255;133:13308:9:Z3607259885;
c1cc2ncoc2cn1,30,133:13306:4:Z3650265066;133:13312:9:Z3557309991;133:13314:8:Z3557583377;
O=C1NC2CC(N1)c1c(F)cccc1O2,8,133:13306:4:Z4212850914;133:13350:9:Z3630521145;133:13362:4:Z3630520430;
Cc1cc(O)c2cc[nH]c2c1,6,133:13306:4:Z3097555891;133:13325:3:Z3097556043;133:13325:6:Z3094280287;
Cc1ccc2c(c1Cl)NCCC2,12,133:13306:4:Z3002282587;133:13321:9:Z4669047175;133:13326:9:Z4132419014;
Cn1c(=O)[nH]c2[nH]c(=O)[nH]c(=O)c21,2,133:13306:4:Z4562201872;133:13361:2:Z4216600353;
Cc1cnc(=O)[nH]c1,2,133:13306:5:Z2234015372;133:13310:8:Z2365231318;
Clc1ncn[nH]1,15,133:13306:5:Z2918981632;133:13308:9:Z4458744664;133:13337:6:Z3339828021;
Cc1cc(Cl)cs1,39,133:13306:5:Z3547141628;133:13311:5:Z3543056916;133:13311:9:Z3544995392;
Fc1cnc2ccccc2n1,41,133:13306:5:Z2770445494;133:13313:4:Z2771081583;133:13317:2:Z5023257520;
O=c1[nH]nnc2ccc(Cl)cc12,5,133:13306:5:Z2442502162;133:13318:7:Z2442500000;133:13325:2:Z2442501720;
Cn1cc2cncnc2n1,20,133:13306:5:Z1502699871;133:13314:1:Z1502780049;133:13322:6:Z1502754883;
Clc1ccc[nH]1,45,133:13306:5:Z3203962517;133:13307:8:Z3200599597;133:13308:4:Z3571817987;
c1ccc2nc3c(cc2c1)CCCC3,23,133:13306:5:Z4185057860;133:13309:9:Z3436125352;133:13313:5:Z2267181376;
C1CC2C3CCC(O3)C2C1,9,133:13306:6:Z3833564973;133:13319:0:Z4404191764;133:13328:5:Z3833498972;
CC1(O)CNC(=O)NC1=O,6,133:13306:6:Z3211546653;133:13347:4:Z3211342365;133:13362:6:Z3211568249;
O=C1NNS(=O)(=O)c2ccccc21,18,133:13306:6:Z107044560;133:13315:3:Z26190978;133:13321:2:Z2199102470;
O=C1NCCn2cccc21,11,133:13306:6:Z4453231629;133:13307:4:Z4999929066;133:13310:9:Z4999914676;
Nc1ncccc1F,2,133:13306:7:Z4082836640;133:13391:2:Z3506728384;
C1CN2CCC(CC2)N1,61,133:13306:7:Z4413627507;133:13306:7:Z4173347673;133:13308:4:Z2043874955;
c1cc2sccn2c1,59,133:13306:7:Z3470537121;133:13307:5:Z3595672282;133:13312:3:Z3468321461;
CC1Cc2cc(Cl)ccc2N1,29,133:13306:7:Z3059976837;133:13307:9:Z4066199823;133:13314:2:Z4960742146;
Clc1cccc2c1CCCN2,65,133:13306:7:Z3999287836;133:13308:0:Z4111478679;133:13310:4:Z1663239640;
Clc1ccc2ncc3cncn3c2c1,19,133:13306:8:Z2700159062;133:13311:3:Z2698895529;133:13311:5:Z3079019359;
Cc1ncnc2c1NC(=O)C(C)N2C,4,133:13306:8:Z5036947016;133:13306:8:Z5036947010;133:13314:5:Z5023184181;
Cc1ccc2c(c1)OC(C)C(=O)N2,2,133:13306:8:Z2618222855;133:13378:0:Z4999812856;
Cc1nn(C)c2c1S(=O)(=O)NC2=O,11,133:13306:9:Z4537173859;133:13322:2:Z4537175483;133:13345:8:Z4537172857;
Oc1ncccn1,32,133:13306:9:Z3576404394;133:13311:8:Z2982736821;133:13314:9:Z2982734936;
c1cnc2nscc2c1,27,133:13306:9:Z1824436855;133:13311:0:Z1933372487;133:13314:7:Z2662046819;
Fc1cccc2nc[nH]c12,7,133:13306:9:Z4451310041;133:13306:9:Z4451340197;133:13306:9:Z4451047483;
OC1CCC(F)(F)C1,28,133:13306:9:Z4346088664;133:13307:5:Z4346297997;133:13307:8:Z4345365035;
Cc1ccc2c(=O)ccn(C)c2n1,34,133:13306:9:Z1206235989;133:13308:2:Z4394875081;133:13313:0:Z1959330001;
O=c1cc[nH]c2ccsc12,8,133:13306:9:Z1273002331;133:13311:3:Z1273001064;133:13337:7:Z1273001128;
C1CC2OC1C1CCC21,40,133:13306:9:Z4399311913;133:13306:9:Z4399311850;133:13306:9:Z4399307649;
c1cn2ncncc2n1,9,133:13307:0:Z4025953259;133:13332:3:Z4025727023;133:13339:4:Z4026616770;
Nc1ccc2ccc(=O)[nH]c2n1,5,133:13307:0:Z215559976;133:13313:8:Z1118572376;133:13331:0:Z1408469449;
O=C1CCc2c(F)cccc21,23,133:13307:0:Z2144573757;133:13308:5:Z2095603524;133:13309:5:Z2095596035;
Cc1cncnc1F,32,133:13307:0:Z3648891742;133:13307:1:Z2792643093;133:13312:1:Z2792243917;
O=c1[nH]c(=O)c2ccc(Cl)cc2[nH]1,15,133:13307:0:Z1503759615;133:13308:5:Z4080786267;133:13309:7:Z1503785469;
Fc1cccc2ncsc12,40,133:13307:0:Z2989419336;133:13307:8:Z2272259183;133:13316:1:Z3078608260;
Cc1sc2nn[nH]c(=O)c2c1C,25,133:13307:0:Z1465174569;133:13314:0:Z1465256334;133:13314:4:Z1465176204;
Fc1ccn2ccnc2c1,19,133:13307:1:Z3094650816;133:13309:5:Z3094652068;133:13313:2:Z3094651963;
c1nc2ccsc2[nH]1,1,133:13307:1:Z1532673294;
Cc1cc2n[nH]c(=O)n2c2ccccc12,10,133:13307:1:Z3341444265;133:13308:8:Z2442373311;133:13312:5:Z2442371624;
O=C1CCc2scnc21,31,133:13307:1:Z4364966908;133:13314:3:Z4364973337;133:13316:4:Z4364967320;
Cc1c(N)nc[nH]c1=O,5,133:13307:1:Z2365250815;133:13319:2:Z2365249970;133:13331:9:Z2234017906;
O=C1COCc2ccccc2N1,16,133:13307:1:Z3347823394;133:13309:3:Z4342088725;133:13309:7:Z3831598416;
CN1CC2CC(C1)N2,40,133:13307:1:Z4279443964;133:13307:4:Z4221137558;133:13308:7:Z4221140125;
FC1(F)CCc2ccccc2C1,15,133:13307:1:Z4257502744;133:13313:0:Z4256308059;133:13318:1:Z4253611750;
Clc1ccc2ncnn2c1,48,133:13307:1:Z1504921575;133:13313:1:Z2812401127;133:13313:4:Z2870656474;
Cc1ccc(Cl)c2c1NCCC2,18,133:13307:2:Z4396260055;133:13307:5:Z4129842240;133:13309:0:Z4129848459;
Cc1cc(C)c2c(n1)CCCC2,24,133:13307:2:Z4537155638;133:13308:6:Z2591400825;133:13314:7:Z2591353619;
Clc1ncc2ccsc2n1,39,133:13307:2:Z3870482121;133:13308:4:Z3078574155;133:13311:2:Z2792324246;
OC1CCc2n[nH]cc2C1,5,133:13307:2:Z2852640602;133:13314:7:Z2852639951;133:13339:7:Z2852640516;
Oc1nc2ncccc2o1,32,133:13307:2:Z4226545973;133:13310:1:Z4224556643;133:13312:2:Z4222887614;
O=c1[nH]cnc2cccc(F)c12,32,133:13307:2:Z1328986846;133:13313:3:Z1328989510;133:13316:1:Z1328990756;
C=C1CCNC1,21,133:13307:2:Z4223359423;133:13312:7:Z4223358070;133:13319:5:Z4223356864;
c1ncc2sc3ncsc3c2n1,13,133:13307:2:Z5061147334;133:13317:3:Z4232702735;133:13324:7:Z3829116222;
Cc1cc(O)cc(=O)o1,17,133:13307:3:Z4351192821;133:13310:6:Z4351193089;133:13310:8:Z4351195515;
Cc1ccnc2cc(O)ccc12,37,133:13307:3:Z4264062947;133:13309:3:Z4229618492;133:13309:6:Z4232959672;
ClC1=CCCc2ncccc21,15,133:13307:3:Z4231196199;133:13312:1:Z4226193912;133:13312:3:Z4225411128;
Cc1cccnc1O,7,133:13307:3:Z3347028583;133:13307:3:Z3347028549;133:13328:1:Z3548812196;
O=c1cnc2cccc(Cl)c2[nH]1,4,133:13307:3:Z4236544260;133:13322:3:Z4236544495;133:13334:2:Z4458751204;
O=c1c2c([nH]c3ccccc13)CCCC2,8,133:13307:4:Z2504545461;133:13314:6:Z4526222903;133:13317:4:Z2365445664;
Cc1ccc2cnccc2n1,42,133:13307:5:Z3869735990;133:13311:5:Z3870496311;133:13312:6:Z1896924466;
O=c1cnc2cc(F)c(F)cc2[nH]1,21,133:13307:5:Z1171233145;133:13309:9:Z1227790747;133:13310:5:Z4996564923;
Oc1nnc2ccccn12,7,133:13307:5:Z4875779757;133:13334:0:Z4252568432;133:13336:7:Z4252389780;
Fc1cccc2[nH]ncc12,13,133:13307:5:Z1340449200;133:13321:9:Z1340449285;133:13324:1:Z1615479572;
Cc1cc2c(s1)S(=O)(=O)NC2=O,11,133:13307:6:Z4190893192;133:13319:3:Z4190891493;133:13336:9:Z4190893804;
Cc1cc2nncn2c(C)n1,25,133:13307:6:Z391822584;133:13314:3:Z5020407316;133:13320:1:Z1395127820;
FC12CC3CC(CC(C3)C1)C2,19,133:13307:6:Z1863940169;133:13310:5:Z4359622356;133:13312:6:Z4573501563;
Clc1ccc2c(c1Cl)NCCC2,30,133:13307:7:Z1885835001;133:13308:3:Z1885827679;133:13308:7:Z4114147453;
c1ccc2c(c1)ncc1nccn12,16,133:13307:7:Z4342069079;133:13310:0:Z4342287772;133:13322:3:Z4342655230;
c1nnc2n1CCC1(CCOCC1)C2,2,133:13307:7:Z3337541952;133:13326:0:Z3823232949;
NC1CNC2COCC12,34,133:13307:7:Z3522543140;133:13309:3:Z3888840121;133:13311:5:Z4055800624;
c1ncc2c(n1)NCCCC2,34,133:13307:7:Z3556725842;133:13312:9:Z3561531189;133:13317:4:Z3870343093;
CC12CCCCC1Nc1ccccc12,30,133:13307:7:Z4107022104;133:13310:1:Z3092242071;133:13314:9:Z3698811676;
O=C1CN2CNC(=O)C2CN1,7,133:13307:7:Z3337581835;133:13333:1:Z3337583571;133:13340:0:Z3337583675;
CC1(C)C=CCC1,7,133:13307:8:Z1686062572;133:13317:5:Z2651831477;133:13325:8:Z1890490827;
O=C1COc2cccc(F)c21,3,133:13307:8:Z5058625907;133:13308:5:Z5058618716;133:13347:6:Z5058618708;
CC1CN(C)C1,30,133:13307:8:Z3539370011;133:13309:7:Z3539380966;133:13310:4:Z3539369592;
C1CNC2(CCN1)CCOCC2,9,133:13307:8:Z3618144208;133:13335:3:Z3009310562;133:13335:9:Z2955542694;
O=c1ccn2c(n1)OCC2,25,133:13307:8:Z3809316629;133:13311:5:Z3809314318;133:13315:3:Z3809328009;
Nc1nc[nH]c(=O)c1Cl,4,133:13307:8:Z2613922285;133:13336:7:Z2613922607;133:13379:8:Z3800199816;
Cc1cc2c(F)cccc2[nH]1,7,133:13307:8:Z1715479106;133:13330:9:Z1715480790;133:13375:8:Z1715479991;
c1[nH]nc2c1CCOC2,6,133:13307:8:Z4134199705;133:13356:3:Z4134201671;133:13358:0:Z4134201921;
c1cc2c(cn1)COCC2,3,133:13307:9:Z4342030968;133:13339:3:Z4341993773;133:13362:2:Z4342032802;
C1NCC2CC1O2,25,133:13307:9:Z2932553389;133:13312:2:Z4019063025;133:13319:1:Z3181087254;
N=c1[nH]c2ccccc2[nH]1,34,133:13307:9:Z3546861511;133:13312:9:Z4059961512;133:13314:4:Z2774736773;
C1CCC2(CC1)CSC2,10,133:13307:9:Z3781138983;133:13313:6:Z3686157100;133:13313:6:Z3686187531;
O=c1[nH]cnc2c1CCC2,13,133:13307:9:Z1708164858;133:13322:8:Z1708170849;133:13322:9:Z2042186342;
Clc1ncc2c(n1)CCC2,18,133:13307:9:Z3558794662;133:13312:7:Z3560627410;133:13318:5:Z3558034704;
NC1C2CCCCNC12,58,133:13308:0:Z4315470880;133:13309:7:Z3045365311;133:13310:1:Z3044346310;
O=C1CCCCCc2ccccc2N1,45,133:13308:0:Z4960524891;133:13312:8:Z4255661075;133:13315:3:Z4252497949;
Clc1ncc2cn[nH]c2n1,41,133:13308:0:Z2972590279;133:13313:3:Z2973874957;133:13313:6:Z3561190568;
Cc1ncc(Cl)c(C)c1Cl,8,133:13308:0:Z4338995300;133:13329:2:Z4338992818;133:13334:4:Z4338992892;
Nc1ccn2nccc2n1,46,133:13308:0:Z4228110827;133:13313:8:Z4225126851;133:13315:0:Z4227599806;
Cc1cccc2c1NC(=O)C2,12,133:13308:0:Z4277717259;133:13314:7:Z4277717516;133:13318:7:Z3347647069;
CC1(C)CCc2ccccc2S1,6,133:13308:1:Z2790579959;133:13333:4:Z4537095798;133:13350:4:Z2790595360;
Cc1cccc2ccncc12,26,133:13308:1:Z2850385611;133:13308:1:Z2851530807;133:13318:4:Z2849998239;
O=C1CCC(O)CN1,21,133:13308:1:Z4001694594;133:13310:1:Z3497618771;133:13313:2:Z3254740505;
O=C1NNCc2ccccc21,2,133:13308:1:Z3345191794;133:13376:4:Z3345191379;
O=C1NS(=O)(=O)c2cnccc21,5,133:13308:2:Z4237834148;133:13311:8:Z4237646863;133:13356:0:Z4237841844;
C1=NOCCC1,31,133:13308:2:Z3172208661;133:13309:8:Z3172207053;133:13311:0:Z3172209550;
Cc1cnccc1F,13,133:13308:2:Z4227813611;133:13312:7:Z4223935602;133:13324:7:Z4231136793;
O=S1(=O)N=C2CCCN2CN1,6,133:13308:2:Z4216794721;133:13329:4:Z4216791087;133:13334:3:Z4216793474;
O=c1cc2c(n[nH]1)-c1ccccc1C2,7,133:13308:2:Z2442432075;133:13310:4:Z2442431518;133:13316:2:Z2442427828;
O=c1[nH]cnc2[nH]c3cc(F)ccc3c12,5,133:13308:2:Z2614070039;133:13308:4:Z3800208549;133:13330:2:Z2614071132;
Cc1cc(=O)n2[nH]c(C)nc2n1,21,133:13308:2:Z2898283833;133:13311:2:Z2898281735;133:13315:6:Z4385322850;
Oc1cnnc(O)c1,14,133:13308:2:Z4293789776;133:13308:9:Z4290435173;133:13322:7:Z4292277975;
Cc1cc2n[nH]c(=O)n2c(C)n1,13,133:13308:2:Z4385653591;133:13317:6:Z4385654973;133:13320:4:Z4385654872;
Cc1cnc2c(C)cccc2c1,30,133:13308:3:Z1692964713;133:13320:4:Z4138686026;133:13336:5:Z1692847163;
Nc1[nH]cnc2ncnc1-2,2,133:13308:3:Z3167654596;133:13380:3:Z3170483627;
Cn1c(=N)sc2ccccc21,29,133:13308:3:Z1530077868;133:13309:3:Z217697244;133:13310:3:Z975952618;
CN1CCc2cc(F)ccc2C1,21,133:13308:3:Z3514533333;133:13312:8:Z3514538179;133:13323:6:Z3799475327;
Clc1csc(Cl)c1,9,133:13308:3:Z4291183444;133:13333:8:Z4295259698;133:13338:1:Z4287052529;
Cc1csc2[nH]c(=O)ccc12,14,133:13308:3:Z4458799696;133:13310:0:Z225966982;133:13313:3:Z215291640;
Nc1ncc2cn[nH]c2n1,16,133:13308:4:Z4216200058;133:13311:5:Z3339688091;133:13312:1:Z4341979584;
CC1CCCNC1=O,17,133:13308:4:Z2157929394;133:13312:5:Z2155815115;133:13318:5:Z4253319255;
C=C1CCCNC1,11,133:13308:4:Z4504712638;133:13309:0:Z4504711107;133:13323:7:Z4504712665;
Cc1nn(C)c(=O)[nH]1,7,133:13308:4:Z4137553159;133:13314:6:Z4134216089;133:13324:0:Z4137546729;
Cc1n[nH]c2c(=O)[nH]cnc12,10,133:13308:4:Z4208986324;133:13319:6:Z4208984671;133:13326:3:Z4208986311;
FC1(F)CNCC(F)(F)O1,14,133:13308:4:Z3204764648;133:13311:9:Z5001210878;133:13316:1:Z3173746867;
c1nc2c(s1)CC1(CCCCC1)CC2,30,133:13308:4:Z2298287144;133:13317:3:Z2710587590;133:13317:4:Z2439454219;
Cn1cc2ccccn2c1=O,8,133:13308:4:Z3097700063;133:13316:6:Z3094620497;133:13329:3:Z3302400558;
O=C1CCOc2c(F)cccc21,6,133:13308:5:Z3340097657;133:13342:8:Z3340095761;133:13352:8:Z3340096071;
Cc1cnn2ccncc12,39,133:13308:5:Z3828129635;133:13311:2:Z3828906675;133:13316:0:Z3830486660;
CC1CCCC(F)(F)CC1,7,133:13308:5:Z3506369689;133:13310:5:Z4611736765;133:13316:2:Z3508084742;
Clc1ncsc1Cl,15,133:13308:5:Z3797611948;133:13312:4:Z4098710752;133:13317:6:Z4099172590;
Cn1c(=O)[nH]c2ncncc2c1=O,6,133:13308:5:Z1981566089;133:13344:6:Z2610050216;133:13344:6:Z1996610170;
OC1CSC1,13,133:13308:6:Z3497359766;133:13327:2:Z3497341611;133:13327:5:Z3497477372;
NC1CCCCCC1,6,133:13308:6:Z2377232024;133:13323:4:Z2618357657;133:13324:6:Z2377227114;
Cc1ccc2[nH]c(=O)[nH]c2c1,24,133:13308:7:Z4135060082;133:13309:3:Z4081825284;133:13310:9:Z4081814552;
Cc1nccc(Cl)c1C,33,133:13308:7:Z4094964119;133:13308:8:Z4094967989;133:13309:5:Z3811325552;
O=c1[nH]cnc2sc3c(c12)CCCS3,7,133:13308:7:Z336490814;133:13311:3:Z1892214729;133:13314:0:Z790345386;
O=c1c2c(nc3nc[nH]n13)CCC2,6,133:13308:8:Z4216254282;133:13316:3:Z3340007004;133:13356:0:Z3340005894;
Cc1nn(C)c2c1NCC(C)N2,7,133:13308:8:Z1367773932;133:13321:6:Z1711641832;133:13321:6:Z1814588449;
CC12CCCCC1C2,5,133:13308:8:Z2002909555;133:13335:5:Z2928694997;133:13340:4:Z2002899597;
O=S1(=O)Cc2ccc(Cl)cc2N1,11,133:13308:9:Z1552007720;133:13316:0:Z1692586960;133:13329:4:Z1552010383;
NC12CC3CC(CC(C3)C1)C2,6,133:13308:9:Z3777268987;133:13324:6:Z3796093216;133:13340:5:Z4061740451;
NC12CNC(C1)C2,8,133:13308:9:Z3807952203;133:13312:5:Z4079490239;133:13322:4:Z3807903407;
Cc1ccc2[nH]c(=O)[nH]c(=O)c2c1,19,133:13308:9:Z1503822576;133:13318:4:Z1503798412;133:13320:5:Z1503764218;
