fragment_smiles,occurences,example_ligands
O=C1CCC1,4695,0:00000:0:Z3493377120;0:00000:0:Z3513108598;0:00000:1:Z4256004443;
C1CC2COCC2O1,2157,0:00000:0:Z4172954684;0:00000:0:Z2951166139;0:00000:1:Z3620859225;
c1cnc2ncncc2c1,335,0:00000:0:Z1502797553;0:00000:6:Z3828976893;0:00000:7:Z3830010947;
FC1(F)CNCCSC1,439,0:00000:0:Z4418564875;0:00000:1:Z4474673895;0:00000:1:Z4418512070;
CC1(C)CCC(=O)N1,1032,0:00000:0:Z4351608713;0:00000:0:Z3551592184;0:00000:0:Z3610927827;
O=c1ccnc2sccn12,322,0:00000:0:Z1470273245;0:00000:5:Z3650522957;0:00000:5:Z3703789778;
c1cnc2c(n1)CCNC2,375,0:00000:0:Z2647939714;0:00000:3:Z2602266909;0:00001:5:Z2604963348;
CN1CCNc2ccccc21,211,0:00000:0:Z3048811007;0:00000:6:Z4086528399;0:00001:7:Z4086529737;
CN1CCCC12CCC2,436,0:00000:0:Z4174394282;0:00000:6:Z3625436888;0:00000:8:Z3622033270;
O=c1[nH]c2c(s1)CCCC2,49,0:00000:0:Z2613486860;0:00004:0:Z2345799697;0:00004:2:Z2832377870;
C1CNC2CCCNC2C1,287,0:00000:0:Z2445123455;0:00000:0:Z2448255500;0:00000:2:Z3639172239;
CC1(C)CC2(CCC2)C1,921,0:00000:0:Z4398877705;0:00000:3:Z3862014513;0:00000:5:Z3847237266;
Cc1csc(Cl)n1,385,0:00000:0:Z1332919674;0:00000:0:Z3873674888;0:00000:5:Z3172749358;
c1[nH]nc2c1CCNC2,283,0:00000:0:Z4029089559;0:00000:3:Z4645268543;0:00000:8:Z4029085764;
c1ncc2nn[nH]c2n1,477,0:00000:0:Z3832492077;0:00000:4:Z3076501365;0:00002:0:Z4026984898;
Cc1ccc[nH]1,3812,0:00000:0:Z4054612220;0:00000:0:Z3138474848;0:00000:1:Z3403112909;
NC1CC2CCC1NC2,191,0:00000:0:Z4054612220;0:00000:4:Z2996432682;0:00001:1:Z4194368026;
CC12CCC(CC1)N2,498,0:00000:0:Z3395160858;0:00000:2:Z3434563993;0:00000:2:Z3519222152;
c1cnn2nccc2c1,1024,0:00000:0:Z4239193194;0:00000:2:Z4267937017;0:00000:2:Z4267915442;
CC12CCCC(CN1)C2,343,0:00000:0:Z3568118965;0:00000:0:Z3591770540;0:00000:1:Z3592048430;
CC1(F)CCCCNC1,391,0:00000:0:Z2352716115;0:00000:0:Z2297824164;0:00000:2:Z3597500948;
C1CCC2(CC1)CCCN2,499,0:00000:0:Z2364573215;0:00000:5:Z4289835711;0:00000:8:Z4056127186;
CC1CCC(O)CC1,1820,0:00000:0:Z4613147177;0:00000:0:Z4022473147;0:00000:1:Z4325685740;
Cc1c(N)cnn1C,277,0:00000:0:Z4289091765;0:00000:0:Z4877116530;0:00000:9:Z4291735474;
Cc1[nH]ncc1F,426,0:00000:0:Z4056184876;0:00000:3:Z2918094266;0:00000:5:Z2648128008;
Cc1cnc2ccnn2c1,267,0:00000:0:Z4468593504;0:00000:0:Z4468586819;0:00000:0:Z4468595957;
O=C1NCCCCC1(F)F,148,0:00000:0:Z3640178517;0:00000:1:Z3741322911;0:00000:2:Z3704482045;
Cc1cccn2ccnc12,1272,0:00000:0:Z5004725394;0:00000:1:Z4138085978;0:00000:2:Z3808784758;
FC1CNCC1F,904,0:00000:0:Z5004725394;0:00000:1:Z3680273161;0:00000:1:Z3680446214;
CC1CCC(C)O1,2151,0:00000:0:Z2776929330;0:00000:0:Z2769833679;0:00000:1:Z3606172776;
Nc1nccn2nccc12,61,0:00000:0:Z4327023125;0:00000:5:Z4323642336;0:00000:5:Z4324753283;
OC1CC2(CCC2)C1,1188,0:00000:0:Z3711906053;0:00000:0:Z3711902093;0:00000:1:Z3711900049;
C1COCN1,347,0:00000:0:Z4218186174;0:00000:4:Z2913753465;0:00000:5:Z3554745940;
Cc1cc2nc[nH]c2cc1C,145,0:00000:0:Z1892308554;0:00000:1:Z3558365167;0:00002:9:Z2769187929;
CC1CNC(C)C(C)O1,426,0:00000:0:Z2660004639;0:00000:1:Z2600390913;0:00000:2:Z1779189623;
c1cnc2cc[nH]c2c1,1412,0:00000:0:Z2660004639;0:00000:3:Z3553231666;0:00000:3:Z3874684309;
CC1CCCC1(F)F,1140,0:00000:0:Z3874958344;0:00000:2:Z3898494999;0:00000:2:Z3881942473;
O=S1(=O)CC2(CCNC2)C1,343,0:00000:0:Z2851682002;0:00000:0:Z2804671933;0:00000:2:Z2804673652;
CC1CCC(O)C1,474,0:00000:0:Z4830647293;0:00000:2:Z4827793680;0:00000:4:Z4830637218;
Oc1ccc2[nH]ncc2c1,80,0:00000:0:Z4830647293;0:00000:8:Z4313986242;0:00003:8:Z4310931207;
Cc1cnn2cccnc12,433,0:00000:0:Z3177556004;0:00000:1:Z3558228990;0:00000:2:Z4390234632;
C1CC2(CCN1)COCCO2,378,0:00000:0:Z4422450490;0:00000:3:Z4422453996;0:00000:4:Z2843370670;
CC1(C)CNCCS1,1136,0:00000:0:Z4887203204;0:00000:2:Z4402537567;0:00000:3:Z1362952648;
ClC1=CCCC1,312,0:00000:0:Z2782911512;0:00000:2:Z2350126105;0:00002:9:Z3652593568;
C1NCC2CSCC1C2,513,0:00000:0:Z3054542775;0:00000:1:Z4268728760;0:00000:2:Z4276269805;
Cc1ccc2c(c1)N(C)CCN2,73,0:00000:0:Z3712292880;0:00001:4:Z3653218304;0:00002:0:Z3712291358;
c1nc2c(s1)CCCCC2,573,0:00000:0:Z3386277695;0:00000:3:Z3362860722;0:00000:4:Z1509989437;
c1ccc2c(c1)CCCCS2,189,0:00000:0:Z3295188197;0:00000:3:Z4214030392;0:00000:4:Z3509117033;
c1ccc2c(c1)NCCS2,279,0:00000:0:Z212253304;0:00001:1:Z3881540121;0:00001:4:Z2945874891;
CC1NCCNC1C,352,0:00000:0:Z3104557039;0:00000:2:Z2447986483;0:00000:3:Z2825851817;
O=C1CCCCn2nccc21,103,0:00000:0:Z3104557039;0:00001:2:Z2960661809;0:00001:6:Z2997029891;
CN1CCCNCC1,1315,0:00000:0:Z3201412503;0:00000:0:Z2166775839;0:00000:0:Z4351493694;
Cc1n[nH]c(C)c1Cl,426,0:00000:0:Z3383095507;0:00000:2:Z1195760227;0:00000:8:Z2210193147;
c1ccc2c(c1)NCCN2,297,0:00000:0:Z1331602004;0:00000:6:Z3828916876;0:00002:2:Z2883084508;
CC1CCNCCS1=O,464,0:00000:0:Z1867078787;0:00000:0:Z1865537823;0:00000:1:Z2637313455;
c1cn2cncc2s1,424,0:00000:0:Z1867078787;0:00000:1:Z3856876113;0:00000:2:Z3520959536;
OC1CNCCNC1,471,0:00000:0:Z3139133902;0:00000:2:Z4208377704;0:00000:3:Z3347178130;
CN1CCNCC1(C)C,639,0:00000:0:Z2225696785;0:00000:1:Z2854162982;0:00000:3:Z2481826369;
C1CCC2CCNC2CC1,168,0:00000:0:Z3292967748;0:00000:3:Z3346185785;0:00000:5:Z3385372943;
Nc1ccc2c(n1)CCC2,101,0:00000:0:Z4124722876;0:00001:7:Z3242607844;0:00002:7:Z4123095738;
Fc1ccc2c(c1)CNCC2,451,0:00000:0:Z1613405584;0:00000:3:Z2864418126;0:00000:9:Z3310803771;
Cc1n[nH]c2c1CNCC2,316,0:00000:0:Z4180769606;0:00001:2:Z4112088414;0:00001:2:Z4195506025;
CC1(N)CCCCC1,728,0:00000:0:Z2860805786;0:00000:2:Z3045133637;0:00000:2:Z3551018988;
C1CCC2(CCNC2)CNC1,158,0:00000:0:Z2860805786;0:00002:3:Z3134364869;0:00002:8:Z3808046619;
Cc1cc2c(cc1C)OCC2,209,0:00000:0:Z3714568442;0:00000:1:Z2441402574;0:00000:3:Z1716528334;
OC1CCNC12CC2,537,0:00000:0:Z3714568442;0:00000:1:Z3714561893;0:00000:2:Z3654120530;
Oc1ccc2c(c1)CCCC2,407,0:00000:0:Z4171493449;0:00000:3:Z4860290313;0:00000:9:Z2776080508;
OC1CCNCC1O,1307,0:00000:0:Z2802964307;0:00000:0:Z4598225860;0:00000:0:Z4478982858;
NC12CNC(C1)C2,286,0:00000:0:Z3807856950;0:00000:7:Z4079490359;0:00000:8:Z3807885502;
OC1CNCC1F,748,0:00000:0:Z3316963523;0:00000:1:Z3895059664;0:00000:2:Z3316964325;
NC1CCNC1,5323,0:00000:0:Z3385112653;0:00000:1:Z4185239386;0:00000:1:Z2439850442;
FC12CC(C1)C2,604,0:00000:0:Z3168759762;0:00000:1:Z3832225799;0:00000:1:Z3167190130;
C1CC2(CCN1)CCNCC2,152,0:00000:0:Z2059345035;0:00000:3:Z2369545506;0:00002:8:Z2439211358;
Clc1csc2ccccc12,333,0:00000:0:Z2919611252;0:00000:2:Z4044402211;0:00000:2:Z1678004192;
O=C1CC2(CNC2)C(O)CN1,130,0:00000:0:Z2989326314;0:00001:4:Z4042723188;0:00001:8:Z2989330034;
c1cn2ccnc2cn1,1405,0:00000:0:Z3870385886;0:00000:1:Z4996580482;0:00000:2:Z3560060867;
C1CNC2(C1)CCCOC2,293,0:00000:0:Z4115405074;0:00000:0:Z4275765991;0:00000:3:Z2954479248;
O=c1ccc2ccncc2[nH]1,104,0:00000:0:Z3558717780;0:00002:0:Z4234572804;0:00002:0:Z4158097794;
Oc1ccc2c(c1)CNCCO2,145,0:00000:0:Z2974632014;0:00000:2:Z3575414703;0:00000:2:Z3139529205;
Clc1cscn1,5013,0:00000:0:Z4151175641;0:00000:0:Z5035494701;0:00000:1:Z3393757177;
C1CC12CC21CC1,1427,0:00000:0:Z4460026053;0:00000:1:Z2854704702;0:00000:2:Z3045244352;
NC1CC2(C1)CC1(CCC1)C2,55,0:00000:0:Z3516565273;0:00000:0:Z3700650961;0:00000:0:Z4065575227;
Cn1cnccc1=O,1213,0:00000:0:Z2505855378;0:00000:0:Z4330859058;0:00000:1:Z2797691568;
Cc1cnn[nH]1,1746,0:00000:0:Z3205232794;0:00000:1:Z3538252458;0:00000:1:Z1975079704;
C1CC2NCC2O1,609,0:00000:0:Z3205232794;0:00000:1:Z5045102285;0:00000:4:Z2968733583;
C1CCC2(C1)CNC2,1533,0:00000:0:Z2602924770;0:00000:3:Z2312966932;0:00000:3:Z1748490218;
c1ncc2c(n1)CCNC2,1009,0:00000:0:Z2826585174;0:00000:1:Z3139847533;0:00000:2:Z2775247364;
FC1(F)CCOC1,1855,0:00000:0:Z4352822848;0:00000:1:Z4425303203;0:00000:2:Z4352825601;
FC1(F)CNCCCCNC1,165,0:00000:0:Z3798051367;0:00000:8:Z3798027177;0:00001:0:Z4056122223;
CC1CCC(F)(F)CN1,363,0:00000:0:Z3057060723;0:00000:3:Z3057058085;0:00000:3:Z3139781227;
CC1(C)CCNCC1,2450,0:00000:0:Z3569135952;0:00000:1:Z4415262356;0:00000:1:Z4563112862;
CC1OCCCO1,408,0:00000:0:Z1851987222;0:00000:6:Z3802144592;0:00001:2:Z1849467066;
Cc1cocn1,8364,0:00000:0:Z3712066989;0:00000:0:Z2224482200;0:00000:0:Z4961810170;
Cc1cccc2c1OCCC2,690,0:00000:0:Z3188329332;0:00000:0:Z3185511686;0:00000:0:Z3188340615;
Clc1ccc2c(c1)CCO2,1580,0:00000:0:Z2224482200;0:00000:0:Z1910565667;0:00000:1:Z3584770361;
Cc1csc2nccc(=O)n12,222,0:00000:0:Z2863655471;0:00000:5:Z1230445599;0:00000:6:Z991911492;
Fc1ccc2c(c1)CC2,344,0:00000:0:Z1995755294;0:00000:0:Z2476322610;0:00000:7:Z4014002397;
NC1CCSC1,450,0:00000:0:Z3381249991;0:00000:2:Z4115979066;0:00000:4:Z3380511044;
NC12CC(C1)C2,765,0:00000:0:Z3138474848;0:00000:2:Z3144284742;0:00000:3:Z3794506294;
O=S1(=O)CCC(O)CC1,309,0:00000:0:Z3503394740;0:00000:2:Z2602166183;0:00000:3:Z3828069848;
Nc1cncc(F)c1,255,0:00000:0:Z4522946166;0:00000:6:Z4490575484;0:00001:0:Z4491431052;
Cn1cnc2ncncc21,206,0:00000:0:Z4338917698;0:00000:1:Z4338921516;0:00000:1:Z4338921660;
CC1CCNC(C)C1,1027,0:00000:0:Z4429455898;0:00000:1:Z4217515506;0:00000:1:Z2408027716;
Fc1cccc2c1CCO2,564,0:00000:0:Z4429455898;0:00000:2:Z4429718745;0:00000:4:Z1646940062;
Fc1ccc2[nH]cnc2c1,601,0:00000:0:Z3058890651;0:00000:0:Z3869619956;0:00000:2:Z4180859409;
O=C1CCNC2(CN1)COC2,57,0:00000:0:Z3313864714;0:00000:1:Z2852076239;0:00001:8:Z3313864700;
CC1C2CNCC12,907,0:00000:0:Z4313594090;0:00000:3:Z4316595157;0:00000:4:Z4329532786;
CC(C)=CF,1255,0:00000:0:Z4372110275;0:00000:1:Z4395102730;0:00000:2:Z4232721091;
C1CC2CCC2CN1,27,0:00000:0:Z4268895859;0:00000:3:Z4489834956;0:00000:3:Z3058448301;
CC1CC2(CCCCC2)CN1,232,0:00000:0:Z4887171506;0:00000:0:Z4887173014;0:00001:2:Z4887355305;
Cc1cnc2c(c1)NCCO2,88,0:00000:0:Z1537368981;0:00000:4:Z1538515889;0:00001:7:Z1538513208;
c1cnc2c(c1)N1CCC(C1)N2,37,0:00000:0:Z4364833800;0:00000:1:Z4132751098;0:00002:0:Z4132746254;
Cn1c(=O)nc[nH]c1=O,44,0:00000:0:Z3618007097;0:00009:5:Z3465494087;0:00011:9:Z4237928396;
O=S1(=O)CC2(CCN2)C1,420,0:00000:0:Z3396150548;0:00000:3:Z3681100971;0:00000:5:Z3615227636;
C1CC2CCC(C1)C2,1284,0:00000:0:Z4932067148;0:00000:1:Z5023659456;0:00000:2:Z5019103060;
Fc1ccc2nccnc2c1,305,0:00000:0:Z1957825007;0:00001:8:Z3798653165;0:00001:8:Z3649149563;
c1cc2c(s1)CNCC2,947,0:00000:0:Z3374269427;0:00000:1:Z3194418841;0:00000:2:Z1995144573;
c1ncn2c1CCCC2,2066,0:00000:0:Z4612626566;0:00000:2:Z4144479039;0:00000:2:Z2876824973;
O=S1(=O)CC2CNCC(C2)C1,239,0:00000:0:Z4028224814;0:00000:3:Z4051840914;0:00000:9:Z4141096809;
O=S1(=O)N=Cc2ccccc21,170,0:00000:0:Z2861601316;0:00000:4:Z4218237932;0:00000:8:Z2852305972;
OC1CCC2CNCC12,576,0:00000:0:Z2861601316;0:00000:2:Z2869846778;0:00000:4:Z4883191689;
c1cnc2c(c1)OCO2,226,0:00000:0:Z3362186885;0:00001:8:Z3145427678;0:00002:7:Z3384478378;
O=c1ccnc2scnn12,436,0:00000:0:Z3395821660;0:00000:1:Z3833020263;0:00000:1:Z1070433462;
CC1(C)CCc2ncsc2C1,211,0:00000:0:Z1559289680;0:00000:2:Z1860312527;0:00000:2:Z1860304443;
CN1CC2CNCC2C1,472,0:00000:0:Z1900766249;0:00000:1:Z4485889305;0:00000:4:Z3353571670;
OC1CC2CNCc3cccnc3N2C1,41,0:00000:0:Z4008170227;0:00000:0:Z4008170075;0:00007:0:Z2651512943;
O=S1(=O)CCOCC1,374,0:00000:0:Z2183360078;0:00000:0:Z1564908442;0:00000:2:Z1957975155;
C1CC2(CCOC2)N1,596,0:00000:0:Z2912362123;0:00000:0:Z4507496557;0:00000:3:Z3373452613;
CC1CNCC1(F)F,874,0:00000:0:Z5004997314;0:00000:1:Z4986114361;0:00000:1:Z4199072398;
Oc1cncnc1,279,0:00000:0:Z4134426085;0:00000:2:Z4134424128;0:00000:3:Z4187992826;
Cn1c(=O)oc2ccccc21,738,0:00000:0:Z2995819965;0:00000:2:Z3138324473;0:00000:2:Z1508370436;
Clc1ccc2ccsc2c1,85,0:00000:0:Z4612524511;0:00000:0:Z3053307133;0:00001:1:Z4145145061;
Cc1cc(C)nc(C)c1,715,0:00000:0:Z2763044663;0:00000:1:Z2869055129;0:00000:1:Z2954613118;
Cc1cccc(=O)[nH]1,796,0:00000:0:Z2227402405;0:00000:0:Z4064123230;0:00000:0:Z2875698677;
O=C1CNC2CCNCC2N1,148,0:00000:0:Z3043978726;0:00000:0:Z3365451275;0:00000:3:Z3140032124;
CN1C2CCCC1CC2,868,0:00000:0:Z4231655541;0:00000:1:Z4234263321;0:00000:2:Z4268192924;
CC1(C)CC2(CNCCO2)CO1,176,0:00000:0:Z3394982667;0:00000:9:Z3378524757;0:00001:2:Z4615050103;
c1ccc2ccccc2c1,3206,0:00000:0:Z2033640573;0:00000:1:Z4050010891;0:00000:1:Z1373358123;
CC1COCCN1,8170,0:00000:0:Z2951483514;0:00000:0:Z2604258635;0:00000:0:Z3009681407;
C1COC2CCC2C1,1201,0:00000:0:Z3518968927;0:00000:3:Z3586064169;0:00000:3:Z3093320620;
CC1CC(C)NC(C)C1,374,0:00000:0:Z3092746628;0:00000:0:Z3637895073;0:00000:1:Z3637885831;
O=c1[nH]c2ccccc2[nH]1,1143,0:00000:0:Z3092746628;0:00000:0:Z3637895073;0:00000:1:Z129749426;
CC12CC(C1)C1(COC1)O2,45,0:00000:0:Z4164725625;0:00000:0:Z4032768283;0:00000:0:Z4161216010;
c1cnc2c(c1)CCC2,3323,0:00000:0:Z3195552009;0:00000:1:Z1615724145;0:00000:1:Z2487295721;
O=C1NCC2(CCNCC2)N1,212,0:00000:0:Z3714244095;0:00000:2:Z3653500820;0:00001:8:Z3653503168;
Cc1ccc(O)cn1,1032,0:00000:0:Z4295508761;0:00000:0:Z4295508388;0:00000:0:Z4288939126;
C1COCCNN1,661,0:00000:0:Z2957894049;0:00000:2:Z2972784218;0:00000:5:Z3200591803;
Cc1ccc(Cl)s1,393,0:00000:0:Z3510558281;0:00000:9:Z3503952397;0:00000:9:Z3621185124;
C1CC2CNCC2N1,991,0:00000:0:Z3510558281;0:00000:0:Z4303369333;0:00000:0:Z3104907541;
C1CC2(C1)CC1(CCC1)C2,339,0:00000:0:Z3179814184;0:00000:3:Z3561801803;0:00000:4:Z3053842651;
Cc1sc(C)c2sccc12,116,0:00000:0:Z3404499521;0:00001:3:Z3506629416;0:00001:4:Z4878970785;
Clc1ccnc2c1CNC2,237,0:00000:0:Z4156230606;0:00001:2:Z4157553629;0:00001:2:Z4151224541;
OC1CC2CCCC(C1)C2,180,0:00000:0:Z4516856131;0:00000:0:Z4423852350;0:00000:3:Z4398759385;
CC1CCNC1C,778,0:00000:0:Z2632425217;0:00000:2:Z4303110180;0:00000:5:Z1366383065;
Cc1cc(C)c(C)o1,465,0:00000:0:Z2803507969;0:00000:2:Z3060507544;0:00000:4:Z3206987655;
C1OC2(CNC2)C2CC12,355,0:00000:0:Z2803507969;0:00000:5:Z2809308529;0:00000:9:Z2803503829;
OC1C2COC1CN2,1151,0:00000:0:Z3899476591;0:00000:0:Z4142665636;0:00000:0:Z3899479615;
O=c1[nH][nH]c(=O)[nH]1,131,0:00000:0:Z4445995966;0:00001:8:Z3625624588;0:00003:1:Z2907431944;
CC1CSCCCN1,540,0:00000:0:Z3137418069;0:00000:3:Z2965552615;0:00000:3:Z2965552203;
c1cc2c(cn1)OCO2,449,0:00000:0:Z1696687338;0:00000:4:Z1696315851;0:00000:5:Z4479114314;
O=C1CNN1,40,0:00000:0:Z4278044687;0:00001:3:Z4278044207;0:00005:3:Z4278044699;
CN1CC2CNCC2(C)C1,363,0:00000:0:Z3137078925;0:00000:2:Z2973409242;0:00000:5:Z4575887100;
FC12CCC(CC1)CC2,388,0:00000:0:Z4350186070;0:00000:4:Z2818056776;0:00000:7:Z3670145070;
O=S1(=O)CC2CCNC2C1,305,0:00000:0:Z3435738233;0:00000:5:Z3517280169;0:00000:5:Z3320610426;
Cc1nccc(O)n1,824,0:00000:0:Z1656915129;0:00000:3:Z5057599785;0:00000:3:Z3566195015;
c1cc2cc[nH]c2cn1,1075,0:00000:0:Z4111697607;0:00000:1:Z2610781711;0:00000:6:Z2915368105;
Cc1cc(C)[nH]c(=O)n1,359,0:00000:0:Z3627299913;0:00000:4:Z3624291194;0:00000:5:Z1784749429;
Cc1ccnc(N)n1,511,0:00000:0:Z2017173179;0:00000:4:Z4323288960;0:00000:5:Z1994161740;
Cc1cc2ccccc2n1C,158,0:00000:0:Z3380022681;0:00000:0:Z3202094848;0:00000:0:Z3203682427;
CC1CCN(C)C1,1331,0:00000:0:Z2879425142;0:00000:6:Z2770520095;0:00000:6:Z2790645860;
c1cc2[nH]cnc2cn1,480,0:00000:0:Z2879425142;0:00000:2:Z3056805148;0:00000:3:Z1535425149;
C1CC2CCNC2CN1,595,0:00000:0:Z3383783851;0:00000:1:Z2899569074;0:00000:2:Z3045758633;
c1nnc2n1CCCC2,3326,0:00000:0:Z2657738695;0:00000:1:Z3799484055;0:00000:1:Z4878788148;
Cc1ccnnc1C,1141,0:00000:0:Z4164808024;0:00000:0:Z1686606124;0:00000:2:Z4465422264;
CC1CC(N)C1,1130,0:00000:0:Z3517264550;0:00000:1:Z3522635114;0:00000:1:Z3789400821;
CC1(C)CNCCS1=O,388,0:00000:0:Z1715291001;0:00001:1:Z2879403805;0:00001:5:Z4289334870;
CN1CCc2ccccc21,982,0:00000:0:Z2775263839;0:00000:0:Z1595931737;0:00000:1:Z3594385902;
c1cc2scnc2[nH]1,337,0:00000:0:Z4489512918;0:00000:3:Z4488000652;0:00000:7:Z4483400429;
C1COCC2(C1)CCC2,1756,0:00000:0:Z3105700688;0:00000:1:Z4485275793;0:00000:1:Z3318651572;
FC1CCCOC1,1659,0:00000:0:Z4580108992;0:00000:1:Z4446049694;0:00000:1:Z4659906400;
Cc1cn2c(=O)ccnc2s1,187,0:00000:0:Z1616792299;0:00001:0:Z2088121030;0:00001:0:Z1988357409;
CN1CCC2(CC1)CNC2,351,0:00000:0:Z4765012589;0:00000:4:Z4259107738;0:00000:4:Z3675155907;
OC1CCCCNC1,924,0:00000:0:Z4041682819;0:00000:1:Z4034300756;0:00000:1:Z4034280239;
CC1CCCN(C)C1,769,0:00000:0:Z2255250186;0:00000:0:Z1396150798;0:00000:2:Z1192835892;
Cc1cccc(O)c1C,581,0:00000:0:Z4053559056;0:00000:2:Z1448175930;0:00000:5:Z1641229941;
NC1CCCC2CNCC12,197,0:00000:0:Z4053559056;0:00000:2:Z3104207650;0:00001:9:Z2394093992;
O=C1NCC2CCCC1N2,183,0:00000:0:Z3653460984;0:00000:3:Z3878732497;0:00001:8:Z4295581236;
Nc1ncns1,115,0:00000:0:Z4351185798;0:00000:4:Z4351187648;0:00000:6:Z4351188822;
OC1CC2CNCC12,546,0:00000:0:Z2837600195;0:00000:0:Z4614847772;0:00000:2:Z2647142954;
FC1CNCC(F)C1,697,0:00000:0:Z4142278997;0:00000:2:Z4181053343;0:00000:2:Z4121181690;
CC1CCNC(=O)C1,1667,0:00000:0:Z4227530861;0:00000:0:Z2979786258;0:00000:0:Z2973913627;
FC1CCC2CNCC12,410,0:00000:0:Z3141536348;0:00000:6:Z2957860122;0:00001:1:Z4226260596;
C1CC2NC1C1CCC2O1,203,0:00000:0:Z4556751116;0:00000:5:Z4598755054;0:00001:2:Z4576185200;
c1nnc2n1CCOC2,697,0:00000:0:Z4393403925;0:00000:2:Z1839986553;0:00000:4:Z4961605580;
Cn1ncc2c(N)ncnc21,102,0:00000:0:Z3562029964;0:00000:0:Z3562028132;0:00005:5:Z5061170279;
C1=CCNC1,690,0:00000:0:Z4248905374;0:00000:1:Z3371083208;0:00000:4:Z3372019411;
CC1CCCCS1(=O)=O,1344,0:00000:0:Z3394781375;0:00000:1:Z4278225697;0:00000:1:Z4278227104;
CC1(C)CCc2ccccc2O1,220,0:00000:0:Z2169380501;0:00000:1:Z2331856270;0:00000:1:Z2331888207;
C1CC2(C1)OCC1CC12,760,0:00000:0:Z3584483651;0:00000:1:Z3654672679;0:00000:3:Z2965693735;
C1=CCNCC1,3352,0:00000:0:Z4642739462;0:00000:0:Z4444682445;0:00000:1:Z2922551533;
C1COCC2(C1)CCN2,434,0:00000:0:Z3320176475;0:00000:5:Z3588671554;0:00000:7:Z3588677896;
CC1OC2(C)CC1C2,625,0:00000:0:Z4295319666;0:00000:2:Z3537326675;0:00000:4:Z3551094060;
C1COC2(C1)CCOCC2,949,0:00000:0:Z2928741848;0:00000:0:Z4019436441;0:00000:1:Z2979551152;
FC12CCC(CNC1)C2,687,0:00000:0:Z3907256210;0:00000:1:Z3820223668;0:00000:2:Z3907262416;
CC1CC1F,1805,0:00000:0:Z3874682559;0:00000:1:Z2410564772;0:00000:1:Z2456388602;
O=c1cncc[nH]1,1259,0:00000:0:Z919927246;0:00000:1:Z741840222;0:00000:3:Z1583376394;
Fc1ccc2c(c1)NCCC2,214,0:00000:0:Z4446352708;0:00000:0:Z4446352704;0:00000:3:Z3008319219;
C1CC2OC1C1CCC21,227,0:00000:0:Z4314167963;0:00000:3:Z4297516479;0:00000:8:Z4399306560;
O=c1cccco1,346,0:00000:0:Z4231887142;0:00000:0:Z4215831118;0:00000:4:Z4215395316;
OC1CC(O)C12CCCNC2,189,0:00000:0:Z4231887142;0:00000:9:Z4009861116;0:00001:8:Z4043254748;
CC1(C)CNC(=O)C1,1055,0:00000:0:Z3873247785;0:00000:1:Z3402487649;0:00000:3:Z4887985631;
FC=C1CCCCC1,187,0:00000:0:Z4877116530;0:00000:1:Z4877114219;0:00000:2:Z4878890334;
O=C1CC2(CCNCC2)CN1,256,0:00000:0:Z3639401736;0:00000:2:Z1368375607;0:00000:4:Z3639400574;
Cc1n[nH]c2ncncc12,198,0:00000:0:Z3557690619;0:00001:0:Z4185004675;0:00001:5:Z3557053404;
CC1(C)CC2CCOC21,701,0:00000:0:Z1441435983;0:00000:4:Z4208782947;0:00000:6:Z1626718421;
c1ccc2c(c1)OCCS2,487,0:00000:0:Z2436074388;0:00000:1:Z1891699711;0:00000:3:Z2454226441;
c1cnn2cccc2c1,537,0:00000:0:Z2783079520;0:00000:0:Z2335185546;0:00000:1:Z3466887826;
Cc1coc2ccc(F)cc12,193,0:00000:0:Z997416828;0:00000:1:Z3346435383;0:00000:1:Z3501587905;
c1[nH]nc2c1CCCC2,1059,0:00000:0:Z5008486545;0:00000:1:Z4611034094;0:00000:1:Z3712022182;
Cn1ncc(Cl)c1Cl,478,0:00000:0:Z4571577267;0:00000:7:Z3830675902;0:00001:0:Z3080825213;
Fc1cccc2c1SCCC2,166,0:00000:0:Z3294395731;0:00001:1:Z4204475946;0:00001:1:Z3380750910;
c1cc2c(s1)CCSC2,834,0:00000:0:Z4571558601;0:00000:2:Z1861959593;0:00000:3:Z2926330786;
C1CC2COCCN2C1,904,0:00000:0:Z3741390918;0:00000:0:Z3523670135;0:00000:0:Z3650826136;
C1CC2(C1)CCNCCO2,406,0:00000:0:Z3093732512;0:00000:6:Z3830402223;0:00000:9:Z3080269633;
CC1COC(C)CN1,888,0:00000:0:Z4897155424;0:00000:1:Z5045516614;0:00000:6:Z2443322136;
O=c1oc2ccccc2o1,161,0:00000:0:Z4897155424;0:00000:1:Z3845477786;0:00000:9:Z3944636389;
CC12CCCCC1NCCC2,91,0:00000:0:Z3323875122;0:00000:3:Z4277566123;0:00000:8:Z3750147333;
Cc1csc2cc(F)ccc12,103,0:00000:0:Z2723210048;0:00000:0:Z3091802992;0:00000:0:Z2849776091;
CC1(C)CNCC(=O)N1,694,0:00000:0:Z3619654863;0:00000:1:Z3104916588;0:00000:1:Z3391892003;
c1cc2n(n1)CCCO2,1165,0:00000:0:Z4331000560;0:00000:5:Z3591302437;0:00000:5:Z1869900285;
C1CCCNCCC1,1968,0:00000:0:Z2712628731;0:00000:0:Z2762962758;0:00000:1:Z3403112909;
Cn1cc(N)cn1,910,0:00000:0:Z3518017450;0:00000:1:Z3701415252;0:00000:3:Z3105054176;
