fragment_smiles,occurences,example_ligands
CC1CCCCN1,16240,24:02400:0:Z3522586121;24:02400:0:Z4511278699;24:02400:0:Z2351604098;
Cc1cncnc1F,190,24:02400:0:Z2792397942;24:02400:1:Z2976360098;24:02400:1:Z2977753562;
OC1CCC2(CC1)CC2,175,24:02400:0:Z3637754879;24:02400:2:Z3599223822;24:02400:8:Z3505059122;
c1cc2ccsc2cn1,1315,24:02400:0:Z4556045904;24:02400:2:Z4313328820;24:02400:2:Z2305443530;
Cc1ccn2cnnc2c1,190,24:02400:0:Z2235072255;24:02400:4:Z1392037877;24:02400:8:Z4292981147;
Cn1ccc(N)c1,319,24:02400:0:Z4213531093;24:02400:2:Z4207700958;24:02400:4:Z4449111052;
CC1OC2CC1C2,974,24:02400:0:Z4407150769;24:02400:1:Z3651679797;24:02400:2:Z4412885589;
O=C1NCCn2nncc21,97,24:02400:0:Z3833547846;24:02400:1:Z4218216537;24:02400:1:Z3873930731;
FC1CC1(F)F,717,24:02400:0:Z4825364703;24:02400:2:Z4870437977;24:02400:2:Z4824705951;
O=S1(=O)CC2(CCNC2)C1,394,24:02400:0:Z3053797794;24:02400:2:Z2841707828;24:02400:4:Z4229329574;
Clc1cncc(Cl)c1,2742,24:02400:0:Z4257001090;24:02400:1:Z4486328737;24:02400:1:Z4184873397;
O=C1CCCc2ccccc21,777,24:02400:0:Z2644271505;24:02400:1:Z2304106349;24:02400:1:Z2223089546;
Cc1ccnnc1C,1099,24:02400:0:Z3340997793;24:02400:1:Z3949854671;24:02400:2:Z2055295757;
c1cnc2ncccc2c1,805,24:02400:0:Z3843136538;24:02400:0:Z3829819396;24:02400:0:Z3829819780;
Oc1ccncc1,1689,24:02400:0:Z4100319409;24:02400:1:Z4887903008;24:02400:1:Z1915994160;
c1cnc2c(c1)CNCCC2,182,24:02400:0:Z4350416423;24:02400:5:Z3345003083;24:02401:0:Z4267718904;
Cc1cc(C)[nH]c(=O)c1,859,24:02400:0:Z3702803178;24:02400:1:Z2909769744;24:02400:2:Z434806908;
C1CC2CCC12,2213,24:02400:0:Z4082505774;24:02400:1:Z4476780182;24:02400:2:Z4391018655;
C1CC2CNCC1O2,1583,24:02400:0:Z3101649218;24:02400:0:Z3832690568;24:02400:0:Z4028365915;
CN1CCCC12CCC2,430,24:02400:0:Z3625435286;24:02400:3:Z4210338208;24:02400:6:Z3520383476;
Cn1ncc2ccsc21,402,24:02400:0:Z3625435286;24:02400:0:Z3299065497;24:02400:1:Z2718572556;
O=c1[nH]c2c(c(=O)[nH]1)CCNC2,73,24:02400:0:Z3831895527;24:02400:4:Z3867035389;24:02402:5:Z4314870682;
c1nc2c(s1)COCC2,1595,24:02400:0:Z3831895527;24:02400:1:Z3538427950;24:02400:1:Z3710684670;
NC1CNC2(CCOC2)C1,155,24:02400:0:Z4055653011;24:02402:0:Z3888767337;24:02402:1:Z3498691569;
O=C1CCNCCCN1,552,24:02400:0:Z3078118918;24:02400:2:Z3315071008;24:02400:3:Z3055412795;
Cc1cnoc1C,506,24:02400:0:Z3496039584;24:02400:1:Z4033182178;24:02400:2:Z2790382630;
C1CC2COCC2CN1,558,24:02400:0:Z2597419752;24:02400:1:Z2615214711;24:02400:2:Z2602402873;
C1COCCC2(COC2)N1,222,24:02400:0:Z3678291984;24:02400:4:Z4094580327;24:02400:9:Z3881684131;
C1COC2(C1)CCOCC2,917,24:02400:0:Z3918246892;24:02400:0:Z3670165930;24:02400:1:Z4044949064;
C1CSCSC1,1173,24:02400:0:Z4210061443;24:02400:1:Z4230781453;24:02400:2:Z2355330013;
O=C1CCc2cnccc2N1,45,24:02400:0:Z3204206993;24:02400:2:Z4100704927;24:02403:5:Z3618080646;
CC1CCCC(C)N1,2421,24:02400:0:Z221564662;24:02400:0:Z2361494474;24:02400:2:Z2721906689;
C1CNC2(CCOC2)CN1,148,24:02400:0:Z3042521970;24:02400:9:Z3042523599;24:02401:3:Z4580325362;
O=C1Cc2ccccc2N1,1137,24:02400:0:Z1390039723;24:02400:1:Z4042284639;24:02400:2:Z1780169971;
CC12CC(CN1)C2,465,24:02400:0:Z2624293066;24:02400:4:Z2617631328;24:02400:4:Z2617658798;
c1ccc2sncc2c1,2461,24:02400:0:Z3843016078;24:02400:3:Z2480257881;24:02400:3:Z2907617325;
C1CC2(CCN1)COC2,563,24:02400:0:Z3314851147;24:02400:2:Z3604848268;24:02400:8:Z3019921194;
C1CC2(CCN1)CC2,2667,24:02400:0:Z3381157015;24:02400:1:Z3046035170;24:02400:1:Z3865656193;
O=c1[nH]cnc2c1COCC2,111,24:02400:0:Z2852002969;24:02400:9:Z2833291533;24:02401:0:Z2770675632;
CC1CNc2ncnn2C1,98,24:02400:0:Z3086590941;24:02401:1:Z3086591177;24:02401:5:Z3086591975;
FC1(F)C2CCNCCC21,327,24:02400:0:Z4012387061;24:02400:0:Z4076992882;24:02400:0:Z4023097429;
Cc1ncc2c(n1)CCCC2,542,24:02400:0:Z2843727465;24:02400:1:Z1217456045;24:02400:4:Z4026970248;
CN1CC2CCC(C1)N2,314,24:02400:0:Z2916152940;24:02400:3:Z4293492691;24:02400:5:Z2916159126;
C1CC2(CCSCC2)CN1,658,24:02400:0:Z4005043311;24:02400:1:Z3518217295;24:02400:3:Z3625019672;
C1CCC2(C1)CCCO2,2149,24:02400:0:Z2877003698;24:02400:1:Z4080632792;24:02400:1:Z4080632781;
NC1CNC2(CCCCC2)C1,101,24:02400:0:Z3510830929;24:02400:8:Z3334300667;24:02401:3:Z3520173222;
C1=Cc2ccccc2OC1,232,24:02400:0:Z2629835321;24:02400:1:Z3346697976;24:02400:9:Z4043590658;
C1CNCC2(C1)CCNC2,541,24:02400:0:Z3382447362;24:02400:1:Z2394547245;24:02400:1:Z2786239211;
Cc1ccnc2ncnn12,180,24:02400:0:Z1551508587;24:02400:5:Z4591689176;24:02402:1:Z3010121408;
O=C1CCC2(CCNCC2)N1,247,24:02400:0:Z3607228337;24:02400:7:Z3607213432;24:02400:8:Z3607197429;
c1scc2c1CCC2,955,24:02400:0:Z3806274748;24:02400:0:Z3665536573;24:02400:2:Z3908977273;
CN1CCOc2ccccc21,517,24:02400:0:Z3899049636;24:02400:0:Z3176486805;24:02400:4:Z3008858884;
CC1CCC2(CCC2)CN1,230,24:02400:0:Z4412771255;24:02400:9:Z4639657701;24:02401:7:Z4352713727;
O=C1NCC2CNCCC12,406,24:02400:0:Z3006645753;24:02400:1:Z4115835356;24:02400:3:Z3088904941;
CC1(C)NCCC1N,359,24:02400:0:Z4996442688;24:02400:0:Z5005139341;24:02400:1:Z5005143575;
CC1NCCNC1=O,1234,24:02400:0:Z3938561656;24:02400:1:Z4264644383;24:02400:2:Z1613311406;
c1nnn2c1CCCC2,343,24:02400:0:Z3938561656;24:02400:2:Z3949226740;24:02400:2:Z3950925858;
C1CC2CCCC2C1,2296,24:02400:0:Z3299975143;24:02400:1:Z3762813454;24:02400:1:Z4221011840;
c1ccc2c(c1)CCCCO2,611,24:02400:0:Z3781086123;24:02400:1:Z2992994969;24:02400:2:Z3391919438;
Cc1ccc2nonc2c1,126,24:02400:0:Z4184997523;24:02400:9:Z4185001261;24:02400:9:Z4185001330;
c1ncc2occc2n1,101,24:02400:0:Z4224888741;24:02400:8:Z4216587226;24:02402:7:Z4230214016;
c1cc2n(n1)CCO2,970,24:02400:0:Z4107024867;24:02400:0:Z4097994356;24:02400:2:Z4106886326;
CC1NCCCS1,338,24:02400:0:Z4640060421;24:02400:1:Z4640074599;24:02400:3:Z5064863001;
CC1CN=CS1,354,24:02400:0:Z2408307645;24:02400:2:Z3351883006;24:02400:3:Z2779317000;
Cc1ccc2[nH]cnc2c1,396,24:02400:0:Z1303416247;24:02400:2:Z4182485205;24:02400:9:Z3134265080;
CC1CCC(C)N1C,58,24:02400:0:Z4324302994;24:02403:7:Z4323914371;24:02407:1:Z4320808733;
C1NCC2CSCC12,755,24:02400:0:Z4293872536;24:02400:2:Z3817498888;24:02400:3:Z3671649110;
C1COC2(CN1)CNC2,444,24:02400:0:Z4210637417;24:02400:3:Z3132849636;24:02400:3:Z2611180775;
Cn1cnc2cnccc21,431,24:02400:0:Z2779890476;24:02400:1:Z3019100266;24:02400:1:Z2769582278;
OC1C2CC3C(C2)C13,31,24:02400:0:Z4320668566;24:02400:4:Z4319667960;24:02403:0:Z4324531784;
c1ncc2nn[nH]c2n1,429,24:02400:0:Z3077315300;24:02400:1:Z2974306068;24:02400:5:Z2967849946;
c1cnc2cc[nH]c2c1,1362,24:02400:0:Z3630885957;24:02400:1:Z3666863906;24:02400:1:Z3855656200;
FC1CCOCC1,1549,24:02400:0:Z3630885957;24:02400:1:Z2783043240;24:02400:1:Z3590835295;
OC1CNCC2(CC2)C1,509,24:02400:0:Z3622530714;24:02400:1:Z3639442365;24:02400:6:Z3639423484;
C1COC2(C1)CC2,930,24:02400:0:Z3553823629;24:02400:2:Z3656813652;24:02400:3:Z3567737893;
FC1(F)CCC12CNC2,361,24:02400:0:Z2184552944;24:02400:5:Z4284255299;24:02400:5:Z2184548862;
Cc1c[nH]nn1,1480,24:02400:0:Z2874423344;24:02400:2:Z2882891871;24:02400:6:Z4000457073;
Cc1cc(=O)[nH]c(C)n1,248,24:02400:0:Z2099677453;24:02400:1:Z3368173121;24:02400:6:Z2965206403;
Cc1ncsn1,2611,24:02400:0:Z3382178378;24:02400:1:Z4482307071;24:02400:1:Z4482308722;
NC1CCCC1O,192,24:02400:0:Z3830821129;24:02400:4:Z3815658022;24:02401:0:Z3830812763;
Oc1ncccc1Cl,52,24:02400:0:Z4145131712;24:02404:8:Z3510211833;24:02406:8:Z2451184572;
Cc1cc2nccc(C)n2n1,158,24:02400:0:Z3607171333;24:02400:6:Z4030175052;24:02400:7:Z1366463909;
CC1CCNCC1F,588,24:02400:0:Z3607171333;24:02400:1:Z3607150441;24:02400:5:Z3441546348;
CC(C)=CF,1232,24:02400:0:Z4395689430;24:02400:1:Z4372098812;24:02400:1:Z4395543803;
O=C1CSc2ncccc2N1,100,24:02400:0:Z4395689430;24:02400:5:Z1730053902;24:02402:5:Z2932961713;
OC1CNCC2(CCC2)C1,346,24:02400:0:Z3209760106;24:02400:6:Z3144456244;24:02401:0:Z3080022273;
NC1CCC12CCNCC2,228,24:02400:0:Z4116189996;24:02400:3:Z4119133462;24:02400:8:Z4113559564;
Cc1ncc(Cl)cn1,471,24:02400:0:Z1444742522;24:02400:0:Z1250575808;24:02400:7:Z3856681543;
Cn1ncc2ccccc21,1505,24:02400:0:Z1071113184;24:02400:1:Z3645890335;24:02400:2:Z3531566226;
c1occ2c1CCC2,498,24:02400:0:Z2649954961;24:02400:1:Z4053930728;24:02400:2:Z2066982885;
Cc1csc2cncn12,281,24:02400:0:Z3844261902;24:02400:8:Z4123483966;24:02401:6:Z4125186718;
C1CCC2OCCC2C1,1961,24:02400:0:Z3609202674;24:02400:1:Z3102397923;24:02400:1:Z3060688498;
O=S1(=O)CC2NCCNC2C1,118,24:02400:0:Z3136093573;24:02401:7:Z4032994668;24:02403:8:Z3136100528;
Cn1ccc(Cl)c1Cl,414,24:02400:0:Z1657821956;24:02400:2:Z1001257816;24:02400:4:Z4211663060;
c1ccc2nccnc2c1,1692,24:02400:0:Z4418716630;24:02400:0:Z1123492290;24:02400:1:Z1669175491;
CC1(F)CCCCC1,972,24:02400:0:Z3899036131;24:02400:1:Z4077741144;24:02400:2:Z4959796062;
C1CC2COCC(C1)C2,337,24:02400:0:Z3899036131;24:02400:3:Z4378568436;24:02400:4:Z3752772763;
CN1CC2CCCC2C1,511,24:02400:0:Z3197526774;24:02400:1:Z4415862506;24:02400:2:Z3079567547;
CC1(C)NCCc2ccccc21,77,24:02400:0:Z1584423710;24:02400:2:Z2773825842;24:02400:7:Z4084486034;
O=c1ccoc2cccc(O)c12,25,24:02400:0:Z4310041521;24:02402:5:Z4770717458;24:02402:5:Z4311846785;
OC1CCNC2(CC2)C1,403,24:02400:0:Z4204760133;24:02400:3:Z4101290479;24:02400:3:Z3608741122;
C1CCC2CNCCC2C1,741,24:02400:0:Z1431934589;24:02400:1:Z3101853850;24:02400:2:Z3239803160;
Fc1ccc2oncc2c1,162,24:02400:0:Z2821192356;24:02400:0:Z3787907815;24:02400:1:Z2358056682;
O=c1[nH]ccc2c1CCNC2,204,24:02400:0:Z3593709710;24:02400:1:Z3394820369;24:02400:1:Z3385023131;
Cc1cncc(C)n1,543,24:02400:0:Z2010133815;24:02400:2:Z3390663152;24:02400:3:Z1959051486;
Clc1ccn2ncnc2c1,137,24:02400:0:Z2171604043;24:02400:2:Z3830099692;24:02400:3:Z2869052812;
O=C1CC2CCCCC2N1,331,24:02400:0:Z4570619740;24:02400:0:Z4570963358;24:02400:7:Z3083998093;
C1CCC2CCNCC2CC1,108,24:02400:0:Z3394376334;24:02401:0:Z4347016212;24:02401:2:Z3607311286;
c1cc2cscc2s1,238,24:02400:0:Z4078088502;24:02400:2:Z3656744534;24:02401:1:Z3089630846;
Cn1nc2c(c1O)CCNC2,160,24:02400:0:Z4273753511;24:02400:3:Z4227907476;24:02400:5:Z4273745326;
Clc1ccno1,261,24:02400:0:Z4273753511;24:02400:7:Z4238153170;24:02401:1:Z4210110021;
c1cc2c(s1)CCOC2,958,24:02400:0:Z2988973585;24:02400:4:Z2644082342;24:02400:5:Z2727799550;
OC1C2CNCC1C2,447,24:02400:0:Z3619525017;24:02400:2:Z4304675337;24:02401:2:Z4406824975;
c1nc2c(s1)CNCC2,1012,24:02400:0:Z4317416368;24:02400:2:Z3516627661;24:02400:3:Z3619617083;
C1CC2CNCC2CN1,846,24:02400:0:Z3555711457;24:02400:2:Z2997752773;24:02400:3:Z4562140973;
Nc1ccc2ccccc2n1,130,24:02400:0:Z5036479342;24:02402:7:Z4128956113;24:02402:7:Z4126716904;
CC1Cc2ccc(F)cc2C1,116,24:02400:0:Z2203253227;24:02400:4:Z1377766513;24:02400:4:Z4418519745;
Nc1nnn[nH]1,79,24:02400:0:Z2796610684;24:02403:6:Z4467702624;24:02404:8:Z4185070513;
CC1CCC2CCCC1(O)C2,15,24:02400:0:Z4255760478;24:02423:0:Z4256516596;24:02425:4:Z4256653166;
CC1(C)CC(C)(C)O1,256,24:02400:0:Z4518113363;24:02400:4:Z4517573979;24:02400:4:Z4517623564;
C1COC2CNCC2O1,557,24:02400:0:Z4518113363;24:02400:5:Z3714359764;24:02400:6:Z3650333264;
c1onc2c1CCCC2,280,24:02400:0:Z2617939153;24:02400:2:Z3142726136;24:02400:8:Z2922607901;
C1=NOC2COCC12,933,24:02400:0:Z3911990455;24:02400:2:Z3878325390;24:02400:2:Z3876042728;
CC1CSC1,1379,24:02400:0:Z3594374940;24:02400:1:Z3638568754;24:02400:2:Z3875747360;
C1COC2CC2N1,1504,24:02400:0:Z2200649086;24:02400:1:Z4009469386;24:02400:1:Z2228881907;
O=S1(=O)NCC2CNCCN21,212,24:02400:0:Z4505567725;24:02400:8:Z2963140176;24:02401:5:Z4117417241;
C1COC2(CCN1)CCSC2,224,24:02400:0:Z3822097241;24:02400:9:Z3881774085;24:02401:0:Z3881771860;
OC1Cc2ccccc2C1,1257,24:02400:0:Z2500756989;24:02400:0:Z2500763232;24:02400:0:Z1543291578;
CC1CC(F)(F)CCN1,566,24:02400:0:Z2701100641;24:02400:2:Z4390711171;24:02400:2:Z4642300873;
O=C1NCCC12CCNCC2,236,24:02400:0:Z2923668419;24:02400:5:Z2792488774;24:02401:8:Z4100676365;
Clc1ccc2c(c1)COCO2,70,24:02400:0:Z1416636141;24:02400:6:Z4031853525;24:02401:0:Z1668995108;
C1CC2CCN(C1)C2,1259,24:02400:0:Z4149403054;24:02400:0:Z4313593862;24:02400:3:Z3537446213;
Cc1ccc2nccn2c1,964,24:02400:0:Z4353447162;24:02400:0:Z2282673420;24:02400:0:Z4221712600;
N=S1(=O)CCNc2ccccc21,62,24:02400:0:Z3368770613;24:02404:0:Z3368766351;24:02405:9:Z3368766855;
CC1CCCC1C,879,24:02400:0:Z4091166568;24:02400:1:Z4467140598;24:02400:2:Z4467133686;
Cc1cc(Cl)cc2c1CNCC2,75,24:02400:0:Z3610789868;24:02404:7:Z4314852812;24:02404:7:Z4346208869;
Cc1cc2ncncn2n1,201,24:02400:0:Z3829023925;24:02400:6:Z3831584872;24:02400:6:Z4641770000;
CC1(C)CCCC(=O)N1,563,24:02400:0:Z4184952759;24:02400:1:Z2017827353;24:02400:2:Z2761116489;
CC1CNCc2nncn21,332,24:02400:0:Z5060201977;24:02400:4:Z5051435495;24:02400:6:Z5053448928;
Cc1cc(C)[nH]c(=O)n1,383,24:02400:0:Z4292759749;24:02400:2:Z4142382783;24:02400:2:Z2723248608;
Cc1cc2ccccc2o1,606,24:02400:0:Z3295752205;24:02400:3:Z4348704950;24:02400:4:Z3651226589;
CN1C(=O)CC2CNCCC21,282,24:02400:0:Z3145058569;24:02400:2:Z3586006661;24:02400:3:Z3129282813;
Cc1ccnc(N)n1,493,24:02400:0:Z3184863720;24:02400:1:Z4030187428;24:02400:4:Z3207131971;
NC12CCCC1CNC2,294,24:02400:0:Z2656726798;24:02400:2:Z2656751073;24:02400:3:Z2657537856;
C1CC2(CCNC2)CN1,360,24:02400:0:Z2439156220;24:02400:1:Z2439156891;24:02400:2:Z3104228557;
C1CCC2(CC1)CNC2,763,24:02400:0:Z4404448131;24:02400:1:Z4561986771;24:02400:1:Z4599515221;
Clc1cnc2ncsc2c1,174,24:02400:0:Z3830343842;24:02401:1:Z3828171506;24:02401:9:Z3829731410;
Cn1ncc2cccnc21,1060,24:02400:0:Z4224002648;24:02400:6:Z2898207004;24:02400:6:Z2898224417;
O=C1CCNC2CCNCC2N1,80,24:02400:0:Z4145160703;24:02400:1:Z4145163813;24:02400:1:Z4138922440;
NC12CCNCC1C2,379,24:02400:0:Z4452926125;24:02400:3:Z4454626556;24:02400:6:Z4448600429;
OC1CCCC1F,535,24:02400:0:Z4219656555;24:02400:7:Z4166246983;24:02400:8:Z4159845770;
c1cnc2c(c1)CCN2,1098,24:02400:0:Z4219656555;24:02400:2:Z4341803960;24:02400:4:Z4125554245;
CC1(C)CCS1(=O)=O,930,24:02400:0:Z3605556226;24:02400:1:Z2868421342;24:02400:1:Z3344285548;
Cc1ccncc1Cl,1092,24:02400:0:Z2909270187;24:02400:1:Z2707321366;24:02400:1:Z2700755630;
O=C1CCC2CC12,729,24:02400:0:Z2909270187;24:02400:1:Z2905994857;24:02400:4:Z4030093542;
Cc1cccc(F)c1C,217,24:02400:0:Z4350838769;24:02400:0:Z4350599139;24:02401:0:Z4350040609;
CC1C2CNCC12,867,24:02400:0:Z4313593862;24:02400:4:Z4313880526;24:02400:6:Z4314983118;
C1COC2(C1)CCNCC2,1069,24:02400:0:Z4061439921;24:02400:1:Z4055212584;24:02400:2:Z3347692728;
c1cc2c(cn1)CNC2,212,24:02400:0:Z4061439921;24:02401:8:Z4613301765;24:02402:2:Z2502080613;
Cc1ncnc2ccccc12,232,24:02400:0:Z3562224768;24:02400:0:Z3561326024;24:02400:9:Z287131306;
CC1(C)OC2CC1C2,637,24:02400:0:Z3380531261;24:02400:5:Z3646442761;24:02401:1:Z3646443761;
FC1(F)CC12CCCC2,1319,24:02400:0:Z4932229441;24:02400:1:Z3536376107;24:02400:2:Z3579574703;
CN1CCNCC12CC2,524,24:02400:0:Z4329664606;24:02400:1:Z4293474640;24:02400:2:Z4315745620;
CC1(C)CC(N)C1,263,24:02400:0:Z3384687246;24:02400:8:Z3104750763;24:02401:0:Z3019486745;
C1CC2COCC2N1,1035,24:02400:0:Z3622416001;24:02400:0:Z4600540091;24:02400:3:Z3566860774;
FC1(F)CC12CCCCC2,1183,24:02400:0:Z3401120691;24:02400:3:Z3132849636;24:02400:3:Z2611180775;
CC1(C)CCC(=O)N1,1012,24:02400:0:Z4666870440;24:02400:1:Z3547791110;24:02400:3:Z3610929292;
Cc1cc(C)n2ncnc2n1,256,24:02400:0:Z2217373898;24:02400:1:Z4178906480;24:02400:7:Z1500695635;
Fc1cc(F)c2c(c1)CCCC2,131,24:02400:0:Z4062716067;24:02400:0:Z4062719299;24:02400:0:Z4062716841;
Cc1cc2n(n1)CCNC2,470,24:02400:0:Z4312111811;24:02400:3:Z3056028413;24:02400:4:Z3056037890;
c1cn2ncnc2cn1,597,24:02400:0:Z3557692251;24:02400:1:Z3870323066;24:02400:2:Z3833307050;
c1nnc2n1CCNC2,1840,24:02400:0:Z4265309290;24:02400:1:Z1139433603;24:02400:1:Z2946752879;
CC1CNCC1N,1123,24:02400:0:Z2441615511;24:02400:0:Z3135973840;24:02400:1:Z4054986930;
CC1(C)CCc2nc[nH]c2C1,75,24:02400:0:Z4252501049;24:02402:1:Z4257013740;24:02403:8:Z4251101922;
C1CNCC2CCOC2C1,370,24:02400:0:Z3587100362;24:02400:1:Z3093844583;24:02400:7:Z3093842089;
Cc1ncc2c3c(sc2n1)CCCC3,20,24:02400:0:Z1185871786;24:02402:3:Z1408596251;24:02412:2:Z855813456;
CC1Cn2nccc2CN1,477,24:02400:0:Z3795339832;24:02400:3:Z3323183386;24:02400:3:Z3385819932;
CC1CC2(CCOCC2)CN1,234,24:02400:0:Z4108872340;24:02400:2:Z2446241504;24:02401:4:Z3472095749;
c1ccc2n[nH]cc2c1,641,24:02400:0:Z2304868468;24:02400:2:Z2748862453;24:02400:3:Z4970753379;
C1CCC2(C1)CCN2,570,24:02400:0:Z2474584696;24:02400:2:Z4304118728;24:02400:2:Z3357613888;
Cc1sc2ncncc2c1C,204,24:02400:0:Z1238881384;24:02400:2:Z2528668192;24:02401:1:Z3497020980;
Cc1ccc2c(n1)CCCC2=O,24,24:02400:0:Z3540051438;24:02410:4:Z3554803469;24:02410:5:Z3525825548;
Clc1coc2ccccc12,171,24:02400:0:Z2988939167;24:02401:2:Z2453996220;24:02401:5:Z2453396313;
OC1CCCCCC1,722,24:02400:0:Z3819102358;24:02400:0:Z3500821127;24:02400:4:Z4106885359;
Cc1ccoc1C,841,24:02400:0:Z2646431979;24:02400:2:Z2289404077;24:02400:3:Z1669804645;
O=C1CCc2cc(F)ccc2N1,41,24:02400:0:Z2473313440;24:02400:0:Z443976034;24:02403:8:Z365023720;
C1CC2CCCC(C1)N2,149,24:02400:0:Z3650445607;24:02400:0:Z4454618705;24:02400:1:Z4448538787;
CC1CCN(C)CC1,849,24:02400:0:Z3870050728;24:02400:1:Z2967183831;24:02400:4:Z1627594027;
Cc1nc2c(s1)NCCCC2,110,24:02400:0:Z3603889523;24:02400:1:Z4269732988;24:02401:4:Z4338717755;
O=S1(=O)CCNC2CCCC21,152,24:02400:0:Z4063400619;24:02401:4:Z4448318774;24:02403:8:Z2298749659;
Cc1csc(Cl)n1,333,24:02400:0:Z3172748992;24:02400:0:Z3172749473;24:02400:1:Z2921584581;
Cc1cc(=O)cn[nH]1,337,24:02400:0:Z4770592289;24:02400:2:Z4769225551;24:02401:2:Z1833519848;
Cc1n[nH]c2cnccc12,132,24:02400:0:Z5005139341;24:02400:8:Z3808009812;24:02400:8:Z3795720937;
C1CNC2CNCC2C1,829,24:02400:0:Z3795348345;24:02400:1:Z3795352094;24:02400:2:Z2465494590;
CC1CNCC1F,871,24:02400:0:Z3394775278;24:02400:1:Z3698855950;24:02400:2:Z5059595295;
Cc1cc(C)ncn1,2599,24:02400:0:Z2141962762;24:02400:1:Z3574742172;24:02400:1:Z1840473939;
CN1Cc2ccccc2C1,347,24:02400:0:Z4265391348;24:02400:2:Z4453227078;24:02400:3:Z4262391389;
C1CSC2CCC2N1,569,24:02400:0:Z2581363278;24:02400:1:Z2646062228;24:02400:3:Z2646062595;
C1CC2NCCC2CN1,542,24:02400:0:Z4414606134;24:02400:2:Z4026926508;24:02400:6:Z4414605085;
CC1(O)CCS(=N)(=O)CC1,162,24:02400:0:Z4477420189;24:02400:6:Z4477430638;24:02401:4:Z4477428444;
Cc1cc(C)nc(C)n1,354,24:02400:0:Z2075122636;24:02400:1:Z1698700536;24:02400:1:Z3353215820;
CN1C(=O)COC12CCNCC2,123,24:02400:0:Z3040655759;24:02400:2:Z3040741532;24:02400:9:Z3041234488;
Cc1ccnc(F)n1,211,24:02400:0:Z2861449370;24:02400:0:Z2861418518;24:02400:1:Z2861400703;
C1CC2COCCC2N1,628,24:02400:0:Z3843788348;24:02400:2:Z2977961923;24:02400:3:Z2994944361;
Fc1cccc2c1CCC2,1061,24:02400:0:Z3518034610;24:02400:0:Z3513349628;24:02400:0:Z3518034802;
Oc1ncnc2c1CNC2,53,24:02400:0:Z3313838436;24:02401:5:Z3364654958;24:02404:1:Z3364664994;
Cc1ccc2cc[nH]c2c1,586,24:02400:0:Z3540419944;24:02400:0:Z3552659797;24:02400:3:Z3555378331;
Oc1nnc[nH]1,193,24:02400:0:Z2720473412;24:02403:0:Z4458694125;24:02403:0:Z2183890877;
ClC1=CCCC1,358,24:02400:0:Z1483985360;24:02400:2:Z3056343881;24:02401:1:Z2646914438;
c1ccn2ncnc2c1,2290,24:02400:0:Z3052447310;24:02400:1:Z4145263283;24:02400:1:Z3522335510;
c1ncc2[nH]cnc2n1,651,24:02400:0:Z1729868632;24:02400:1:Z1958053102;24:02400:3:Z2368456296;
Cc1cc(Cl)cs1,401,24:02400:0:Z3544393354;24:02400:3:Z3536524292;24:02400:7:Z3443404640;
Clc1cc(Cl)cc(Cl)c1,287,24:02400:0:Z4056352251;24:02400:1:Z1426231766;24:02400:5:Z2277009313;
CC1CCCS1,3635,24:02400:0:Z4134720267;24:02400:1:Z3222679929;24:02400:2:Z2608675837;
C1CCCOCC1,2771,24:02400:0:Z1899354217;24:02400:2:Z3310621534;24:02400:2:Z3652479424;
CC1CNCc2c[nH]nc21,289,24:02400:0:Z3313459035;24:02400:2:Z4770680844;24:02400:7:Z4267885898;
c1nc2c(s1)CCCCC2,567,24:02400:1:Z3292185153;24:02400:2:Z3378725302;24:02400:4:Z3621820509;
C1CC2CNCC2N1,933,24:02400:1:Z4011297358;24:02400:1:Z4421807480;24:02400:1:Z4448405158;
Nc1cncnc1N,106,24:02400:1:Z4025908789;24:02400:1:Z3451467271;24:02400:4:Z4313690736;
c1cc2c(cn1)CCNC2,492,24:02400:1:Z4451813292;24:02400:1:Z4346511963;24:02400:3:Z4346515094;
CC1(C)CNCCN1,2654,24:02400:1:Z2362646118;24:02400:1:Z5004363832;24:02400:1:Z2485406428;
NC1C2Cc3ccccc3C12,9,24:02400:1:Z2739854738;24:02424:4:Z2739842052;24:02451:8:Z4151846547;
CC1CNC(C)CN1,687,24:02400:1:Z3865581923;24:02400:1:Z1553991961;24:02400:1:Z4058122327;
Cc1cccc2c1CCC2,703,24:02400:1:Z4595922258;24:02400:1:Z3382603658;24:02400:3:Z4380280081;
C1CC2(CCN1)CCSCC2,236,24:02400:1:Z2829881731;24:02400:8:Z3313460957;24:02400:8:Z4170528806;
CC1CC(C)C(C)O1,871,24:02400:1:Z2704949615;24:02400:2:Z2701710292;24:02400:2:Z2709766767;
OC1CCCC12CCOCC2,87,24:02400:1:Z3807510206;24:02400:1:Z4230775018;24:02400:6:Z3805164979;
Clc1ccc2c(c1)CNC2,211,24:02400:1:Z2313621771;24:02400:1:Z2305660189;24:02400:3:Z4100082200;
CC1(N)CCC1,539,24:02400:1:Z3385406382;24:02400:3:Z3501659563;24:02401:0:Z4212985582;
Cn1cc(F)cn1,527,24:02400:1:Z4089138572;24:02400:4:Z5035802995;24:02400:6:Z3811328366;
OC1CCNC12CCC2,423,24:02400:1:Z4392964667;24:02400:5:Z3899154226;24:02400:9:Z4451382950;
CC1CCC(O)CN1,3269,24:02400:1:Z4257464332;24:02400:1:Z4257475135;24:02400:1:Z4257464340;
