fragment_smiles,occurences,example_ligands
O=C1CCc2ccc(F)cc2N1,1545,199:19900:0:Z3647542254;199:19900:1:Z1916326596;199:19900:1:Z1265655204;
Oc1ccncc1Cl,108,199:19900:0:Z2014733921;199:19901:3:Z2014733632;199:19902:1:Z2012994685;
NC1CNCCOC1,69,199:19900:0:Z2784301332;199:19901:3:Z4028402723;199:19901:4:Z2773056075;
Cc1n[nH]c2c1NCCC2,165,199:19900:0:Z3205595419;199:19900:5:Z3187494872;199:19900:7:Z3060104441;
Cc1cccc(Cl)c1Cl,59,199:19900:0:Z1534332235;199:19900:8:Z1534196266;199:19901:1:Z2812676920;
O=C1CCNc2ccc(O)cc21,38,199:19900:0:Z4324478232;199:19901:9:Z3358549206;199:19908:4:Z2914321526;
c1ccc2c(c1)Cc1ccccc1O2,217,199:19900:0:Z2489674941;199:19901:1:Z1023704262;199:19901:1:Z2147342575;
Fc1ccc2c(c1)COCO2,1563,199:19900:0:Z1027870180;199:19900:1:Z3501435193;199:19900:1:Z153133712;
C1CCC2(C1)CC1CCOC12,189,199:19900:0:Z1815767639;199:19900:2:Z1514440440;199:19900:4:Z2771909760;
Nc1ncnc(Cl)n1,26,199:19900:0:Z2273008704;199:19905:1:Z3416187618;199:19908:7:Z2271143961;
Cc1ccc2ccnn2c1C,124,199:19900:0:Z4342298876;199:19900:7:Z4112533492;199:19901:5:Z3386150541;
Cc1cccc2c1CCOC2,188,199:19900:0:Z5006870889;199:19900:3:Z5052036992;199:19900:4:Z5007614506;
CC1CCCCS1(=O)=O,1394,199:19900:0:Z3655622507;199:19900:0:Z3655622512;199:19900:2:Z4362961348;
O=C1CCSc2ccccc21,169,199:19900:0:Z3579168774;199:19900:1:Z3548784175;199:19900:2:Z3624425454;
FC1(F)Cc2ccccc2C1,107,199:19900:0:Z4077929209;199:19901:0:Z4035986387;199:19903:5:Z4077924486;
O=C1CC2CCCCC2N1,292,199:19900:0:Z3571495944;199:19900:2:Z2966661602;199:19900:4:Z5001234844;
CN1CCNCCC12CCOCC2,457,199:19900:0:Z3608184551;199:19900:5:Z4604410968;199:19901:1:Z3043429244;
O=S1(=O)CCNCCN1,153,199:19900:0:Z3520813809;199:19900:8:Z3642408577;199:19901:1:Z3642411241;
FC1(F)CC2CNCCN2C1,186,199:19900:0:Z2457000077;199:19900:4:Z2779550388;199:19900:4:Z2714923595;
Cc1coc(=O)c2ccccc12,185,199:19900:0:Z3289096371;199:19900:5:Z2493720160;199:19900:5:Z2493743097;
CC1NCCOc2ccccc21,194,199:19900:0:Z3289096371;199:19901:9:Z4065069532;199:19904:7:Z3574593767;
O=S1(=O)CCC2CNCC21,1661,199:19900:0:Z2646503219;199:19900:0:Z2646508682;199:19900:3:Z3058943418;
Clc1cccc2cccnc12,397,199:19900:0:Z2014844716;199:19900:3:Z2011154324;199:19900:5:Z4154889859;
Cn1ncc2c1CCC(F)(F)C2,637,199:19900:0:Z4613654438;199:19900:1:Z4613858316;199:19900:4:Z4613650979;
C1CCC2(C1)CCNCC2,839,199:19900:0:Z3584301124;199:19900:0:Z3091863182;199:19900:3:Z4055268119;
Cc1cc(C)sn1,325,199:19900:0:Z3504194177;199:19900:1:Z2840217941;199:19901:7:Z3841999318;
Cc1c[nH]cn1,2526,199:19900:0:Z3673130412;199:19900:2:Z3584780956;199:19900:3:Z4319272679;
FC1(F)CCC2(CC1)CC2,575,199:19900:0:Z3795528293;199:19900:2:Z2299169840;199:19900:4:Z3804560584;
Cc1ccnc2ccnn12,409,199:19900:0:Z4122093015;199:19900:4:Z4329363134;199:19900:5:Z4122926915;
c1noc2c1CNCC2,812,199:19900:0:Z4307759699;199:19900:1:Z3711551757;199:19900:2:Z4308124544;
Oc1ccc2c(c1)C1(CC1)CNC2,163,199:19900:0:Z3997406012;199:19900:4:Z3471071577;199:19901:7:Z2189531699;
O=c1cc[nH]c2ncnn12,64,199:19900:0:Z1801520358;199:19900:8:Z3815062494;199:19902:6:Z4311516551;
c1cc2c(s1)CCSC2,505,199:19900:0:Z2371446891;199:19900:1:Z1305538556;199:19900:2:Z1426241925;
CC1(C)CCCCC1=O,43,199:19900:0:Z2506837528;199:19903:0:Z2348876968;199:19904:6:Z2343343482;
Cc1cn2c(n1)CCCC2,1993,199:19900:0:Z4244254369;199:19900:2:Z2977373155;199:19900:2:Z2972880763;
CC1CC1(F)F,1432,199:19900:0:Z3657621877;199:19900:0:Z4172874910;199:19900:1:Z3577871144;
CN1C(=O)COc2ccccc21,1663,199:19900:0:Z1994353598;199:19900:1:Z3844440133;199:19900:2:Z3859573714;
C1CC2(CCO1)CCO2,638,199:19900:0:Z4413476334;199:19900:1:Z4395539090;199:19900:1:Z4349898043;
O=S1(=O)CCNCC12CCCCC2,400,199:19900:0:Z4413476334;199:19900:2:Z2632905891;199:19900:4:Z4414040770;
OC1CCNCC1O,933,199:19900:0:Z4560000038;199:19900:2:Z4560011074;199:19900:4:Z2833887208;
Cn1cc(N)cn1,393,199:19900:0:Z4316907638;199:19900:1:Z4323881700;199:19900:2:Z4325577173;
FC1(F)CC2CC1CN2,173,199:19900:0:Z3639272943;199:19900:1:Z3589002296;199:19900:7:Z3997502485;
CC1(C)Cc2ccccc2O1,2343,199:19900:0:Z3581149353;199:19900:1:Z1523418422;199:19900:2:Z2656519068;
c1cnc2c(n1)CCNC2,303,199:19900:0:Z2632212587;199:19900:3:Z4541449952;199:19901:2:Z2599667730;
Cc1cnc(C)cn1,136,199:19900:0:Z4271234952;199:19900:6:Z1687474266;199:19901:4:Z4271237787;
C1=NCCN1,230,199:19900:0:Z2883451390;199:19900:2:Z4263004165;199:19900:2:Z4263374461;
O=C1NCCC2CCNCC12,385,199:19900:0:Z3569356223;199:19900:2:Z4022927960;199:19900:3:Z3439240910;
C1COCCNN1,109,199:19900:0:Z2971786778;199:19901:2:Z2967933594;199:19901:5:Z3552042244;
C1NCC2CC1C2,538,199:19900:0:Z4502378877;199:19900:2:Z4493639643;199:19900:2:Z5035850431;
CC1(C)CNCCOC1,235,199:19900:0:Z3102008733;199:19900:4:Z3190618224;199:19901:0:Z3136132434;
Clc1ccc2nccnc2c1,46,199:19900:0:Z3077953921;199:19904:4:Z4082834980;199:19906:3:Z2698762006;
OC1CNC2COCC12,120,199:19900:0:Z3434720861;199:19900:0:Z3633500869;199:19900:2:Z3633512683;
OC1CCC2(CCNC2)CC1,331,199:19900:0:Z4471220001;199:19900:2:Z4403180263;199:19900:6:Z4402386474;
Fc1ccc2c(c1)CCO2,734,199:19900:0:Z1250344907;199:19900:4:Z1250313417;199:19900:7:Z1249703725;
CN1CCOCC12CCC2,286,199:19900:0:Z2718137632;199:19900:2:Z2718138476;199:19901:8:Z2953663028;
O=c1[nH]cnc2ccsc12,1500,199:19900:0:Z3322932710;199:19900:1:Z3138060514;199:19900:2:Z3620174423;
Fc1ccc2[nH]cnc2c1,1102,199:19900:0:Z3645245112;199:19900:1:Z3869618466;199:19900:1:Z3869612448;
CC1CC2(CCOCC2)CN1,353,199:19900:0:Z3094570027;199:19900:4:Z2960602302;199:19900:5:Z4993688447;
CC1CNc2ccnn2C1,419,199:19900:0:Z4195298103;199:19900:6:Z4195191768;199:19902:1:Z4662738190;
NC1CCCCNC1=O,161,199:19900:0:Z4157630165;199:19900:1:Z2381165653;199:19900:4:Z2384850707;
CN1CCCC(C)(C)C1,490,199:19900:0:Z3656295907;199:19900:1:Z3715711079;199:19900:2:Z3540061256;
FC1CNCCOC1,222,199:19900:0:Z4235727007;199:19900:2:Z4080104204;199:19900:3:Z4074109763;
O=S1(=O)CCc2cc(Cl)ccc21,265,199:19900:0:Z1493793251;199:19900:1:Z1734941387;199:19900:9:Z5018244103;
CC1(C)OCC2CC21,242,199:19900:0:Z2710079406;199:19901:2:Z4256493735;199:19901:4:Z2626461091;
O=C1Cc2cc(Cl)ccc2N1,138,199:19900:0:Z4134322901;199:19900:6:Z4136875471;199:19901:5:Z4199381483;
Cc1n[nH]c(=O)c2ccccc12,373,199:19900:0:Z4044607357;199:19900:2:Z3828004235;199:19900:3:Z2718283536;
FC1Cc2ccccc2C1,229,199:19900:0:Z2475463315;199:19901:0:Z2476548244;199:19901:5:Z2475460076;
Clc1cccc2c1CCC2,454,199:19900:0:Z2643037075;199:19900:8:Z3057474982;199:19901:2:Z812266516;
Fc1ccc(F)c2c1NCCO2,84,199:19900:0:Z4132575184;199:19900:1:Z4132575831;199:19904:2:Z3086131149;
CN1CC2CCNC2C1,163,199:19900:0:Z3614904684;199:19900:1:Z3614912148;199:19903:0:Z3614913553;
CC1CC2CNCC2N1,116,199:19900:0:Z3578665728;199:19900:1:Z3363887952;199:19900:5:Z2804989895;
C1CCC2CNCCC2C1,2025,199:19900:0:Z1289711210;199:19900:1:Z3892833615;199:19900:1:Z4216758727;
c1cnc2nccnc2c1,764,199:19900:0:Z1675875483;199:19900:3:Z3528057084;199:19900:3:Z2270963370;
Cc1c[nH]c2ccccc2c1=O,231,199:19900:0:Z2920348020;199:19900:1:Z4086680201;199:19900:2:Z4612625726;
c1cc2c3c(cccc3c1)CC2,179,199:19900:0:Z2775996294;199:19900:7:Z1899115921;199:19901:1:Z2774318871;
O=C1NCCc2scnc21,41,199:19900:0:Z3870364382;199:19901:6:Z3829429264;199:19901:7:Z4343585420;
CC1CCO1,652,199:19900:0:Z4273147264;199:19900:1:Z4275721559;199:19900:2:Z4156134607;
Cc1n[nH]c(O)n1,253,199:19900:0:Z3630528005;199:19900:2:Z3651430850;199:19900:5:Z3628059116;
Cc1nc2c(o1)CCCC2,422,199:19900:0:Z3046821974;199:19900:4:Z2498436794;199:19900:5:Z2498432448;
CC1CCNCC1C,449,199:19900:0:Z4600905141;199:19900:1:Z4580094555;199:19900:3:Z4575439372;
CC1(O)CCCCC1,1037,199:19900:0:Z2207393782;199:19900:1:Z3010985525;199:19900:1:Z2958228603;
c1ccc2c(c1)CCCCN2,1594,199:19900:0:Z4132416810;199:19900:1:Z2878336624;199:19900:1:Z3205120748;
Fc1ccc2[nH]ccc2c1,1669,199:19900:0:Z4560239254;199:19900:1:Z1803856125;199:19900:1:Z1433914664;
C=C1CCNCC1,1377,199:19900:0:Z2479972552;199:19900:1:Z1940058451;199:19900:5:Z1439527810;
CC1CNCCc2ccccc21,448,199:19900:0:Z1499590028;199:19900:8:Z1499583298;199:19901:5:Z1502879237;
CN1CCNCc2cccnc21,295,199:19900:0:Z2842191217;199:19900:1:Z2841002687;199:19900:4:Z2776232879;
FC1CCC2CCC12,100,199:19900:0:Z4610462119;199:19900:8:Z5054216373;199:19901:9:Z4610779443;
Cc1nc2[nH]ccc(=O)n2n1,69,199:19900:0:Z4183638891;199:19901:2:Z4085608130;199:19901:4:Z4125689502;
CC1CNc2ccccc2C1,300,199:19900:0:Z3609009145;199:19900:1:Z1130187097;199:19900:2:Z3338882064;
C1COCC2(CCOCC2)CN1,428,199:19900:0:Z1654310488;199:19900:2:Z1656289625;199:19900:2:Z1654293392;
OC1CCCC1O,177,199:19900:0:Z2868863465;199:19900:0:Z2868863445;199:19900:5:Z3367380105;
O=c1[nH]ccn2cnnc12,410,199:19900:1:Z2850564934;199:19900:1:Z4191430553;199:19901:1:Z2850568314;
Cc1cc(Cl)cn2ccnc12,146,199:19900:1:Z3683960536;199:19900:4:Z3594451844;199:19901:7:Z3683963754;
Fc1ccc2c(c1)NCCC2,474,199:19900:1:Z3799989082;199:19900:1:Z4446210500;199:19900:3:Z1766198254;
C1CC2(CCOCC2)N1,286,199:19900:1:Z1874722869;199:19900:2:Z1875258761;199:19900:3:Z4393820600;
Cc1cc2nccn2cc1C,147,199:19900:1:Z4640275919;199:19901:1:Z3946054390;199:19901:9:Z3801422118;
Cc1nc2cnccc2n1C,44,199:19900:1:Z4225975306;199:19901:7:Z4229568326;199:19903:7:Z4225707885;
CN1C(=O)NCC12CCNCC2,406,199:19900:1:Z2409480989;199:19900:2:Z2981310201;199:19900:5:Z4421441350;
Cc1coc2c(Cl)cccc12,93,199:19900:1:Z1020936116;199:19902:5:Z2335402874;199:19902:7:Z3095451496;
Cc1ccc2[nH]ccc(=O)c2c1,302,199:19900:1:Z804592376;199:19900:7:Z1371164053;199:19900:7:Z4025339270;
OC1CCc2cc(F)ccc21,241,199:19900:1:Z3554236911;199:19900:2:Z4064358757;199:19900:3:Z3363508680;
Cc1nn[nH]n1,413,199:19900:1:Z1440532740;199:19900:2:Z3534076254;199:19900:4:Z1815737362;
Cc1cc(C)cc(Cl)c1,665,199:19900:1:Z3692955384;199:19900:3:Z2385717527;199:19900:4:Z1132096278;
O=C1NC2(CNC2)Nc2ccccc21,155,199:19900:1:Z3692955384;199:19900:8:Z3785247136;199:19900:8:Z3679168952;
C1CCC2OCCNC2C1,564,199:19900:1:Z511589282;199:19900:1:Z3641617619;199:19900:3:Z2174445951;
CC1(C)OC2CC1C2,327,199:19900:1:Z3606873779;199:19900:1:Z3606873535;199:19900:1:Z3992780892;
O=c1[nH]c2cc(Cl)ccc2o1,40,199:19900:1:Z1278683124;199:19901:0:Z1278705192;199:19901:2:Z1278693965;
CC1(C)C(=O)NC2CCCCC21,256,199:19900:1:Z3560392632;199:19900:1:Z4241267339;199:19900:5:Z3548230032;
Cc1cn2ccncc2n1,383,199:19900:1:Z3627741387;199:19900:8:Z1870166499;199:19900:9:Z1869726197;
CC1(C)CC1(C)C,396,199:19900:1:Z1951343259;199:19900:6:Z1312412870;199:19901:1:Z1607316686;
Fc1ccc2ccccc2c1,183,199:19900:1:Z3289532430;199:19900:9:Z4021387365;199:19900:9:Z4020863115;
Cc1nn(C)cc1Cl,356,199:19900:1:Z2869574904;199:19900:1:Z3360075684;199:19900:2:Z3596220930;
O=c1ccc2c([nH]1)CCOC2,214,199:19900:1:Z2892369684;199:19900:2:Z4471234678;199:19900:7:Z2892984649;
OC1CCC2CNCCC2C1,282,199:19900:1:Z2297708699;199:19900:2:Z2297710041;199:19900:4:Z2515029344;
Cc1ccn[nH]c1=O,120,199:19900:1:Z3363887952;199:19901:8:Z3354779989;199:19904:3:Z4088606401;
Cc1ccncc1O,49,199:19900:1:Z2907195050;199:19901:2:Z2916619796;199:19907:1:Z3633177319;
Cc1cccc2ncoc12,163,199:19900:1:Z2907195050;199:19900:4:Z2271857263;199:19900:6:Z2411726864;
Cc1cccn1C,1614,199:19900:1:Z2853535681;199:19900:1:Z3915115897;199:19900:2:Z805889498;
O=c1cc[nH][nH]1,1872,199:19900:1:Z2952903791;199:19900:1:Z4284429065;199:19900:1:Z1998998514;
CC1OC2(C)CC1C2,59,199:19900:1:Z4473282384;199:19900:3:Z3578388829;199:19901:8:Z3552724175;
CC1=CC(C)=NS(=O)(=O)N1,100,199:19900:1:Z3838769913;199:19902:0:Z3795838918;199:19902:5:Z4128944411;
C1COCC2(C1)CCC2,1184,199:19900:1:Z3092709040;199:19900:1:Z3895574739;199:19900:1:Z4345061589;
c1ccc2nncnc2c1,426,199:19900:1:Z4322177472;199:19900:3:Z2881002151;199:19900:5:Z2173844959;
Cn1cnc2c1CCC1NCCCC21,133,199:19900:1:Z4269164205;199:19900:8:Z4350661310;199:19902:2:Z3619630623;
C1CC2OCCC2O1,526,199:19900:1:Z4017961667;199:19900:2:Z3780877389;199:19900:3:Z3777027723;
Cc1ncnc2ccccc12,987,199:19900:1:Z1022477052;199:19900:1:Z2626385602;199:19900:2:Z2808930463;
Cc1c[nH]c2ccccc12,331,199:19900:1:Z1022477052;199:19900:4:Z1119573258;199:19900:4:Z2842168230;
Cn1c(=O)[nH]c(=O)c2cccnc21,641,199:19900:1:Z1954675684;199:19900:1:Z1833883434;199:19900:1:Z1819699366;
CC1NCCN(C)C1=O,365,199:19900:1:Z2184016376;199:19900:3:Z1745553766;199:19901:2:Z1752101076;
Cc1ccc(F)cc1F,1191,199:19900:1:Z1374951442;199:19900:1:Z1339157093;199:19900:2:Z1554235589;
Nc1cccnc1,1052,199:19900:1:Z2435502801;199:19900:1:Z4098830212;199:19900:2:Z5055524021;
C1CC2(CCNC2)CN1,699,199:19900:1:Z2070895059;199:19900:3:Z3724631711;199:19900:6:Z2451119827;
Cc1cccc(=O)[nH]1,1187,199:19900:1:Z1941897050;199:19900:2:Z1873020547;199:19900:4:Z1269331524;
O=C1NCCCn2cccc21,305,199:19900:1:Z4242196456;199:19900:3:Z4319703437;199:19900:3:Z4299030171;
Cc1csc2nccn12,526,199:19900:1:Z4105889726;199:19900:6:Z1667308748;199:19900:8:Z1558735468;
Cc1ccnc2ccccc12,1754,199:19900:1:Z4149869741;199:19900:1:Z4981098713;199:19900:2:Z1919254500;
C1CC2(CCN1)CNCCO2,433,199:19900:1:Z3136349696;199:19900:8:Z2954106391;199:19900:9:Z4054985558;
CN1C(=O)CC2CNCCC21,394,199:19900:1:Z3586003499;199:19900:2:Z3184679859;199:19900:3:Z5050860237;
CN1CC2CC1C2,28,199:19900:1:Z3592261805;199:19908:7:Z3592240652;199:19908:7:Z3592256973;
CC1(C)CCCCC1,1817,199:19900:1:Z1797416800;199:19900:1:Z4882789520;199:19900:2:Z2286569190;
O=C1NC2CNCC1COC2,245,199:19900:1:Z3621762854;199:19900:4:Z4308576578;199:19900:6:Z3621763130;
CC1COCC(C)(C)N1,6,199:19900:1:Z4510892250;199:19911:6:Z4274247293;199:19913:9:Z4274245367;
CC1CCCn2ccnc21,913,199:19900:1:Z4139796385;199:19900:1:Z3049738145;199:19900:2:Z3048737848;
CC1(C)CNCC2(CCCOC2)O1,394,199:19900:1:Z2971865589;199:19900:5:Z1972972762;199:19900:5:Z1961360292;
FC1CNC1,2968,199:19900:1:Z4993924543;199:19900:1:Z2966898095;199:19900:1:Z4961032165;
Cn1c(=O)oc2ccccc21,2665,199:19900:1:Z1725466867;199:19900:1:Z4158181281;199:19900:3:Z1100737783;
Cc1cc(=O)n2ccsc2n1,291,199:19900:1:Z2077022411;199:19900:8:Z2955168705;199:19901:6:Z2069431202;
Cc1csc2ncncc12,613,199:19900:1:Z1908092525;199:19900:1:Z4035643411;199:19900:2:Z1954493327;
c1cc2c(cn1)CCCN2,540,199:19900:1:Z4420599051;199:19900:3:Z3583981991;199:19900:4:Z4359360141;
OC1CNC2(CCOCC2)C1,249,199:19900:1:Z3439505383;199:19901:3:Z3626459336;199:19901:5:Z3805631078;
CC1CCn2nccc2N1,850,199:19900:1:Z3194925469;199:19900:4:Z3191734425;199:19900:7:Z3193183147;
C1CC2OCCNC2CN1,793,199:19900:1:Z4346379504;199:19900:1:Z4204465764;199:19900:2:Z4215725290;
C1CNC2(CC2)COC1,73,199:19900:1:Z2090311434;199:19901:4:Z2090291923;199:19908:8:Z2070503393;
OC1CC2(CCC2)C1,572,199:19900:1:Z5054218382;199:19900:1:Z4291909781;199:19900:1:Z3711907508;
CC1CCC(=O)NC1,814,199:19900:1:Z3357497444;199:19900:2:Z2457962878;199:19900:4:Z3095530988;
O=c1[nH]c2ccccc2c2sccc12,100,199:19900:1:Z3357497444;199:19901:7:Z3297163414;199:19902:4:Z3895499188;
CN1C(=O)c2ccccc2S1(=O)=O,322,199:19900:1:Z4600462780;199:19900:3:Z4230414028;199:19900:5:Z3093204977;
Cc1c(Cl)cnc2ccccc12,70,199:19900:1:Z4031470605;199:19902:0:Z1570725276;199:19902:3:Z4315130121;
CC1(C)CNCc2ccccc2O1,348,199:19900:1:Z2155269103;199:19900:1:Z2145872472;199:19900:9:Z2227639195;
Cc1ccc2ccoc2n1,233,199:19900:1:Z3611858387;199:19900:1:Z4267149722;199:19900:1:Z3610716457;
CC1CN(C)CCN1C,418,199:19900:1:Z2291539481;199:19900:1:Z4018308069;199:19900:4:Z2293170007;
c1cnn2cccc2c1,483,199:19900:1:Z4124211650;199:19900:1:Z4124384014;199:19900:2:Z3470617412;
CC1Oc2ccccc2C1C,459,199:19900:1:Z2078834014;199:19900:2:Z3053379665;199:19900:5:Z2962557290;
CN1CC(=O)Nc2ccccc21,509,199:19900:1:Z804692722;199:19900:1:Z4639592962;199:19900:2:Z4089455576;
C1COCC2(C1)CCOCC2,1813,199:19900:1:Z3088169039;199:19900:1:Z2872560052;199:19900:3:Z2853411281;
C1CCC2(CC1)COCCO2,875,199:19900:1:Z3298041423;199:19900:1:Z3602935561;199:19900:1:Z3685332008;
O=C1NCC2CC1C2,107,199:19900:1:Z3556841264;199:19901:7:Z4112708048;199:19902:3:Z3583107328;
CC1CCOc2ccccc21,293,199:19900:1:Z2957544418;199:19900:1:Z4002839510;199:19901:5:Z5039541930;
C1CN2CCC(C2)N1,267,199:19900:1:Z3542610168;199:19900:7:Z2640793815;199:19901:4:Z4022132688;
c1ccn2nncc2c1,465,199:19900:1:Z5051899733;199:19900:4:Z4424231978;199:19900:9:Z3544315414;
CC1(C)COCCC1N,121,199:19900:1:Z3099936742;199:19900:6:Z3099507470;199:19901:1:Z3700763892;
C1CC2CCCN2C1,699,199:19900:1:Z4279227908;199:19900:3:Z4230414028;199:19900:3:Z4962186070;
C1CCN2CCSCC2C1,211,199:19900:1:Z5048305863;199:19901:0:Z2931704705;199:19901:7:Z2926146510;
O=c1[nH]cnc2c1CNC2,142,199:19900:1:Z4560097931;199:19902:4:Z4560094197;199:19902:7:Z4595001951;
O=c1ccc2c([nH]1)CCCC2O,206,199:19900:1:Z2801123114;199:19900:6:Z3652228212;199:19901:2:Z2795926116;
O=C1NCCNC12CCNCC2,179,199:19900:1:Z4474640149;199:19900:3:Z4422708712;199:19900:9:Z4422707741;
Cc1cccnc1N,93,199:19900:1:Z3394379005;199:19900:3:Z4216649281;199:19901:0:Z2974226667;
C1CNC2(C1)CCNCC2,433,199:19900:1:Z3394379005;199:19900:2:Z3322210408;199:19900:7:Z3078086295;
Cc1n[nH]cc1Cl,218,199:19900:1:Z3652761430;199:19900:1:Z3741284320;199:19901:8:Z3667668995;
CC1CCC(N)C1,51,199:19900:1:Z3100629057;199:19902:8:Z3099753848;199:19906:1:Z3495843348;
Fc1ccc2ccncc2c1,524,199:19900:1:Z4437265224;199:19900:1:Z4574166120;199:19900:3:Z4437262207;
C1CC2CCC2CN1,163,199:19900:1:Z4178573746;199:19900:5:Z3058448563;199:19901:8:Z3058448325;
CC1CCCc2ccccc21,648,199:19900:1:Z3095623712;199:19900:1:Z2478528890;199:19900:1:Z3660925296;
Cc1cnn2cccnc12,368,199:19900:1:Z5048907255;199:19900:2:Z4596494689;199:19901:1:Z3365834264;
Cn1cc(F)cn1,553,199:19900:1:Z5048907255;199:19900:1:Z3695890152;199:19900:4:Z5035187865;
Cn1cn[nH]c1=O,2750,199:19900:1:Z4360001395;199:19900:1:Z3351888778;199:19900:1:Z3706450647;
c1cn2c(n1)NCCC2,534,199:19900:1:Z4360001395;199:19900:1:Z4269565522;199:19900:3:Z4086732429;
ClC1=CCOCC1,75,199:19900:1:Z4288096392;199:19900:7:Z4295712695;199:19902:0:Z4288249431;
CC12CNCC1CNC2,329,199:19900:1:Z3784483339;199:19900:3:Z2794497038;199:19900:6:Z2794521543;
Cc1cn2ccccc2n1,1554,199:19900:1:Z2266441879;199:19900:2:Z2800480785;199:19900:5:Z5001053920;
c1cnc2c[nH]nc2c1,152,199:19900:1:Z4771292013;199:19900:7:Z4771131650;199:19902:0:Z4961230926;
Cc1nnc2n1CCC2,565,199:19900:1:Z3607387438;199:19900:1:Z3551931010;199:19900:4:Z3545537935;
CN1CCCCc2ccccc21,200,199:19900:1:Z4272318929;199:19900:1:Z4303974503;199:19900:6:Z4066412418;
O=S1(=O)CCc2c[nH]cc21,518,199:19900:1:Z4272318929;199:19900:2:Z4238988358;199:19900:9:Z4259473227;
O=S1(=O)CCC2(CCCN2)C1,236,199:19900:1:Z4308836027;199:19900:2:Z3693866621;199:19900:6:Z3711506628;
CC1CCCCC1(F)F,276,199:19900:1:Z3788021218;199:19900:4:Z4148702043;199:19900:8:Z4253703619;
CC1CNCC2(CCOCC2)O1,482,199:19900:1:Z1934717093;199:19900:1:Z1967605492;199:19900:5:Z4269991351;
c1cn2cnnc2cn1,1235,199:19900:1:Z1461388458;199:19900:1:Z3361929105;199:19900:1:Z1797803998;
O=c1cncc[nH]1,594,199:19900:1:Z1461388458;199:19900:2:Z1599623394;199:19900:3:Z1599609273;
O=c1[nH]cnc2sc3c(c12)CCC3,360,199:19900:1:Z1894194866;199:19900:4:Z2041499202;199:19900:9:Z87740474;
CN1CCC(F)(F)CC1,437,199:19900:1:Z3806583704;199:19900:3:Z2484725280;199:19900:3:Z2484721209;
OC1CCNc2ncccc21,63,199:19900:1:Z4224878635;199:19901:2:Z4224872705;199:19901:4:Z4224867713;
CN1CCC2(CCCNC2)C1,180,199:19900:1:Z3356072135;199:19900:7:Z2640807545;199:19900:8:Z2640808892;
FC1(F)CCOC1,344,199:19900:1:Z3378953031;199:19900:2:Z3569328795;199:19900:4:Z4114363018;
Oc1nccc2ccncc12,85,199:19900:1:Z3552064359;199:19901:0:Z3540401484;199:19901:8:Z3541958163;
Cc1cc2c(=O)[nH]cnc2o1,208,199:19900:1:Z1276342903;199:19900:1:Z2283491397;199:19900:7:Z1665513761;
Cc1nccn1C,2232,199:19900:1:Z2702289447;199:19900:3:Z3309773278;199:19900:4:Z2488847868;
CC1(C)CCc2ccccc2O1,1161,199:19900:1:Z4472818033;199:19900:2:Z3440350683;199:19900:2:Z1995655337;
C1COCCC2(C1)CCN2,357,199:19900:1:Z4634498368;199:19900:4:Z4634236253;199:19900:6:Z4640249002;
CC1OCCC12CNCCO2,467,199:19900:1:Z3547258905;199:19900:4:Z1941841251;199:19900:5:Z1941734191;
c1ccn2ncnc2c1,1854,199:19900:1:Z1663079257;199:19900:1:Z4147762829;199:19900:1:Z3179648965;
Cn1cc2c(n1)CCOC2,1023,199:19900:1:Z2920187343;199:19900:3:Z3405714912;199:19900:4:Z3500104480;
C1COCC2(C1)CC2,230,199:19900:1:Z4540099939;199:19901:5:Z4505539526;199:19901:6:Z4652343089;
Cc1cn2ncccc2n1,435,199:19900:1:Z4223144503;199:19900:2:Z2275282615;199:19900:4:Z2272388917;
c1cnc2c(c1)CCCCC2,65,199:19900:1:Z2769831837;199:19901:6:Z2373153050;199:19901:7:Z2699885396;
C1CC2CC2CN1,1490,199:19900:1:Z2931719690;199:19900:1:Z3209740204;199:19900:1:Z4165642780;
Oc1cnc2c(F)cccc2c1,69,199:19900:1:Z2931719690;199:19900:2:Z2909738110;199:19900:6:Z2914502260;
c1ccc2c(c1)NCC21CCOCC1,255,199:19900:1:Z4113039761;199:19900:1:Z1845395298;199:19900:2:Z1838263024;
Nc1ccccn1,1668,199:19900:1:Z3599564464;199:19900:1:Z2824775539;199:19900:2:Z3319519498;
c1cc2c([nH]1)CCC2,124,199:19900:1:Z1616348975;199:19900:1:Z2779168671;199:19900:7:Z4200952548;
Cc1ccc(Cl)cc1C,226,199:19900:1:Z2295500690;199:19900:9:Z1635873618;199:19901:1:Z3593829383;
FC1CC2(CCNC2)C1,149,199:19900:1:Z4041747987;199:19900:1:Z4041141281;199:19900:2:Z4067798138;
NC1CCc2ccccc21,440,199:19900:1:Z4910366890;199:19900:3:Z4910444007;199:19900:4:Z4910263358;
C1CC2CCC(C1)S2,548,199:19900:1:Z2920096010;199:19900:8:Z4395613520;199:19900:8:Z2918117490;
Cc1cc(C)cc(O)c1,145,199:19900:1:Z4022441942;199:19900:9:Z4245000501;199:19901:0:Z4913239010;
c1ccc2c(c1)CC1(CCNCC1)C2,148,199:19900:1:Z4244712882;199:19900:2:Z4878908419;199:19900:8:Z4274645500;
C1CC2(CCOC2)CN1,938,199:19900:1:Z4221823091;199:19900:1:Z3201679145;199:19900:3:Z2201909376;
CC1CNCC(C)NC1,272,199:19900:1:Z3625247758;199:19900:1:Z3784506930;199:19900:3:Z3531646228;
