fragment_smiles,occurences,example_ligands
Fc1cncs1,9,62:06203:5:Z4267326743;62:06205:9:Z4261350680;62:06210:5:Z4261346999;
Nc1nc2ccccc2s1,2,62:06203:5:Z45249432;62:06213:4:Z4999793479;
Cc1nc[nH]c(=O)c1F,14,62:06203:5:Z3340235604;62:06206:7:Z3343659870;62:06233:9:Z3343656331;
Cc1cc2[nH]c(=O)[nH]c(=O)c2cc1F,17,62:06203:5:Z4168377472;62:06211:4:Z4080774565;62:06211:9:Z4080711387;
Nc1nc2ccccn2n1,68,62:06203:5:Z4304165790;62:06204:7:Z4304411881;62:06205:2:Z4302901373;
Fc1cccc2nccnc12,75,62:06203:5:Z4389715134;62:06204:7:Z4389801253;62:06205:2:Z4390125099;
Cc1ccc2c(=O)cc[nH]c2n1,7,62:06203:5:Z2769157528;62:06238:8:Z3816571816;62:06248:4:Z2589141175;
CN1CCC2(CC1)CNC1COCC12,77,62:06203:5:Z4217292640;62:06203:7:Z3609952114;62:06205:0:Z4217291687;
O=c1[nH]c(=O)c2cc(Cl)ccc2[nH]1,26,62:06203:6:Z1503878985;62:06205:2:Z4080778857;62:06210:8:Z1503732629;
c1nc2c[nH]cnc-2n1,10,62:06203:6:Z1162709386;62:06208:9:Z1126950863;62:06209:1:Z3103385117;
FC1(F)C2CCCC1CNC2,41,62:06203:6:Z4914565461;62:06204:3:Z4635287781;62:06205:5:Z4635288388;
O=c1[nH]c2ccc(Cl)cc2[nH]1,70,62:06203:6:Z4610040819;62:06205:5:Z4609386117;62:06205:5:Z4610040584;
Oc1ccc2c(c1)CCCCN2,59,62:06203:6:Z3055530503;62:06203:9:Z3055530757;62:06207:2:Z3055531559;
O=S1(=O)CC2(CCC2)CN1,109,62:06203:6:Z3796849397;62:06204:0:Z3796840255;62:06204:5:Z3800306579;
O=c1ccoc2cc(F)ccc12,137,62:06203:6:Z2647116234;62:06204:3:Z3584766146;62:06204:5:Z2073623229;
c1nc2c([nH]1)CNC2,1,62:06203:6:Z3254846884;
Cc1ncncc1Cl,45,62:06203:6:Z3503021196;62:06205:0:Z3503018905;62:06209:4:Z3503012590;
Cc1cc(Cl)c2ccccc2n1,33,62:06203:6:Z3807988642;62:06207:1:Z3808102121;62:06208:0:Z3820328373;
CC1(C)C2CCCC1C2,36,62:06203:6:Z4483014989;62:06204:5:Z3682369501;62:06212:0:Z4294761297;
CC1(C)CCCNc2ccccc21,30,62:06203:6:Z1533956830;62:06212:1:Z2708750575;62:06214:2:Z2277148836;
CC1NCCCS1,80,62:06203:6:Z4640076012;62:06204:1:Z4645121121;62:06206:0:Z4640066195;
O=c1[nH]cnc2cnsc12,19,62:06203:6:Z1783452860;62:06213:8:Z3814906933;62:06219:9:Z3253741049;
CN1NC2(CCNCC2)NC1=O,11,62:06203:6:Z4232675785;62:06210:3:Z4232675692;62:06227:5:Z4232673652;
O=c1cc2ccccc2n[nH]1,6,62:06203:7:Z2789334862;62:06205:2:Z3339611961;62:06245:8:Z2789335637;
Cc1nc2nccc(=O)n2[nH]1,55,62:06203:7:Z3340001796;62:06204:1:Z2660803813;62:06207:5:Z3831238281;
CC1(C)CC(C)(C)c2ccccc21,19,62:06203:7:Z2292883893;62:06204:7:Z1747393004;62:06205:4:Z1530491145;
O=C1CSc2ccc(Cl)cc2N1,108,62:06203:7:Z2488856960;62:06205:1:Z1523274247;62:06205:1:Z2803924619;
O=c1[nH]cc(F)c2ccccc12,6,62:06203:7:Z3500682937;62:06209:4:Z3500682993;62:06232:2:Z4216515686;
Clc1cc(Cl)c2[nH]ccc2c1,36,62:06203:7:Z4291905163;62:06205:2:Z2640590945;62:06205:3:Z2778023959;
O=C1CN2CNC(=O)C2CN1,19,62:06203:7:Z3773689958;62:06211:0:Z3337582540;62:06218:7:Z3337579867;
CC1(O)CCOC1,43,62:06203:7:Z4262139966;62:06209:5:Z4263912310;62:06210:8:Z4273162554;
Cc1cc2ncc3ccccc3n2n1,79,62:06203:7:Z3346229696;62:06207:5:Z4415919255;62:06210:1:Z2143688491;
O=C1C2CC3C(C2)C13,3,62:06203:7:Z3532995603;62:06219:9:Z4378636131;62:06222:2:Z5044620492;
O=C1NCCCCCCNC2CCCC12,54,62:06203:7:Z2837626194;62:06206:6:Z2612677412;62:06207:0:Z3313195109;
Cc1cccc2c1NC(=O)CC2,12,62:06203:7:Z3340268561;62:06203:8:Z3340269695;62:06242:6:Z4027999667;
CC1CC(C)NCCN1,8,62:06203:7:Z3878763504;62:06218:4:Z4036168410;62:06218:4:Z4036170376;
Cc1ncc2c(ncn2C)n1,44,62:06203:7:Z4342616049;62:06204:2:Z4342624077;62:06207:0:Z4342612262;
CC1CNC(=O)CO1,16,62:06203:7:Z2656727397;62:06210:1:Z2961663267;62:06210:6:Z3794782925;
c1nc2nc3c(cn2n1)CCC3,93,62:06203:8:Z2770668398;62:06204:0:Z3891433350;62:06204:6:Z2769507814;
Oc1cc[nH]n1,55,62:06203:8:Z4307197715;62:06205:2:Z4307612785;62:06205:2:Z4308277651;
O=C1CC2(CCOCC2)NCCN1,38,62:06203:8:Z3313509832;62:06204:1:Z2791508121;62:06207:3:Z2791539135;
Cc1cc(=O)[nH]c2[nH][nH]c(=O)c12,4,62:06203:8:Z953797570;62:06231:2:Z1303771592;62:06234:5:Z954516944;
Fc1ccc2c(c1)CCC1(CCC1)O2,114,62:06203:8:Z4285478288;62:06203:8:Z4285443179;62:06212:0:Z3383590177;
Cc1cc2cncnc2o1,20,62:06203:8:Z2351379108;62:06209:8:Z1502724943;62:06210:0:Z1502749849;
Cc1nn(C)c2cnc(Cl)nc12,95,62:06203:8:Z4991848852;62:06206:8:Z4991619691;62:06208:1:Z4991669454;
Oc1ccnc2c(F)ccc(F)c12,40,62:06203:8:Z2456339277;62:06206:7:Z2454755847;62:06208:2:Z2455586241;
c1ccc2c(c1)NCC1(CCOCC1)O2,27,62:06203:8:Z4132779064;62:06204:6:Z4365078053;62:06205:0:Z3321850007;
O=C1CCC2Sc3ccccc3N12,67,62:06203:8:Z2932878244;62:06207:3:Z3563931917;62:06210:2:Z999866110;
Fc1cc(Cl)cc2cc[nH]c12,60,62:06203:8:Z4178066496;62:06204:0:Z4140598007;62:06204:7:Z4115091345;
Fc1cnc(Cl)nc1Cl,60,62:06203:8:Z2698606280;62:06205:5:Z2699078012;62:06205:8:Z3395333696;
O=C1CCCc2ocnc21,33,62:06203:8:Z4210192548;62:06205:0:Z4258183580;62:06205:6:Z4258180216;
C1=CCC2(CC1)OCCO2,30,62:06203:8:Z4223250970;62:06205:3:Z3347543911;62:06207:3:Z3347543792;
CC1CNC(=O)c2cccn21,10,62:06203:8:Z3790624824;62:06206:6:Z3790721309;62:06223:8:Z4223511445;
Cn1c(=O)c2ccccc2n2cnnc12,33,62:06203:8:Z2111953471;62:06204:1:Z1120861621;62:06205:1:Z4414653262;
CC1Cc2ccccc2C(=O)N1,6,62:06203:8:Z3777299760;62:06221:9:Z3347819236;62:06251:1:Z4999890949;
Cn1cc2nc[nH]c(=O)c2c1,12,62:06203:8:Z3500223105;62:06207:4:Z3500225996;62:06236:9:Z3500226302;
Cc1cccc2ncn(C)c12,118,62:06203:8:Z4317005232;62:06205:5:Z3516759490;62:06205:5:Z3298635447;
FC1(F)CNc2ccccc2O1,22,62:06203:9:Z4131994736;62:06211:5:Z4131994578;62:06214:9:Z4131994204;
Cc1nsc2nc[nH]c(=O)c12,19,62:06203:9:Z2442314857;62:06212:8:Z2991633242;62:06213:5:Z4415110982;
Cc1nc2c(=O)[nH]cnc2o1,22,62:06203:9:Z4996573287;62:06210:2:Z4996572345;62:06210:3:Z4996141273;
Fc1ccc2n[nH]nc2c1,2,62:06203:9:Z3828188483;62:06289:2:Z4024590495;
c1cc2ocnc2cn1,1,62:06203:9:Z4210158202;
CC12CC(C1)C1(CCOCC1)O2,37,62:06203:9:Z4295118392;62:06203:9:Z4295118330;62:06207:7:Z3649135988;
Cn1ncc2cnncc21,48,62:06203:9:Z4338926477;62:06204:2:Z4338926088;62:06207:4:Z4338924317;
O=c1cnc2cc(F)c(F)cc2[nH]1,26,62:06203:9:Z1171233543;62:06206:3:Z1855652561;62:06211:4:Z1245649767;
CC1NS(=O)(=O)N(C)C1=O,37,62:06203:9:Z2274807871;62:06206:2:Z2026362575;62:06207:1:Z2026361131;
Cc1csc2cnc(N)nc12,52,62:06203:9:Z4435928486;62:06204:1:Z4456203310;62:06206:4:Z4435930445;
C1CNCC2(C1)CCN2,26,62:06203:9:Z3051433559;62:06212:4:Z2352625304;62:06213:0:Z2234541737;
O=C1CNC(=O)C2(CC2)N1,2,62:06203:9:Z4208580384;62:06263:3:Z4524935250;
Oc1cncc(Cl)c1,28,62:06203:9:Z3368830404;62:06209:3:Z3671977681;62:06209:5:Z3368831200;
O=C1CCNC2CCC12,33,62:06204:0:Z4421778139;62:06208:2:Z4422291037;62:06214:6:Z4715162016;
O=c1[nH]c2ccccc2c2sccc12,24,62:06204:0:Z3357777968;62:06217:3:Z3299126105;62:06217:5:Z3367323214;
Cc1n[nH]c(=O)c2ccccc12,113,62:06204:0:Z1952999072;62:06204:3:Z4145280231;62:06205:4:Z1169988245;
CC1(C)CCc2ccccc2C1,100,62:06204:0:Z2755419403;62:06205:0:Z1499181292;62:06206:6:Z2073273707;
Cc1ccc2c(c1)SCCCN2,96,62:06204:0:Z4383101657;62:06204:1:Z1745620795;62:06205:8:Z4132233112;
Cc1cccc2c1NCNC2=O,15,62:06204:0:Z729930810;62:06208:6:Z355467396;62:06215:7:Z1869464623;
O=c1[nH][nH]c(=O)c2c1CCCC2,3,62:06204:0:Z4122248056;62:06249:6:Z2789954303;62:06251:2:Z2790052788;
CC1CC2(C1)OCCO2,127,62:06204:0:Z4481362435;62:06204:4:Z4481775911;62:06205:7:Z4482415627;
c1ccc2c(c1)CNCc1ccccc1-2,24,62:06204:0:Z2946473545;62:06207:1:Z1015868066;62:06207:1:Z1128809982;
Cn1c(=O)cnc2ccccc21,17,62:06204:0:Z994528134;62:06213:8:Z990956314;62:06224:2:Z990955608;
Cc1nn2c(c1Cl)NCCC2,79,62:06204:0:Z3086723122;62:06204:8:Z3086720471;62:06206:9:Z4028315610;
Cc1nc2c([nH]1)C1CCCNC1CC2,84,62:06204:0:Z3595928658;62:06205:7:Z3817090735;62:06206:2:Z3595922895;
c1ncc2c3c(sc2n1)CCCC3,104,62:06204:0:Z4232191983;62:06205:4:Z1840354257;62:06205:4:Z1840355160;
O=S1(=O)CCCCC12CCOCC2,26,62:06204:0:Z3598086318;62:06204:2:Z4505920471;62:06207:8:Z3598089801;
Nc1nccn2cncc12,4,62:06204:0:Z4504718907;62:06220:3:Z2687608813;62:06237:9:Z3347764645;
c1nncnn1,43,62:06204:0:Z2476988179;62:06208:3:Z2479797244;62:06208:7:Z2481955348;
CC1(C)CCC(C)(C)C1,31,62:06204:1:Z4273361606;62:06204:9:Z4273366267;62:06207:4:Z4227306094;
c1c2c(nc3c1CCC3)CCCC2,20,62:06204:1:Z3885799259;62:06213:3:Z383663260;62:06213:8:Z4359161256;
CC1COCC(C)(C)N1,39,62:06204:1:Z4274248247;62:06207:3:Z4274249814;62:06212:3:Z4274255770;
Cc1nn(C)c(=O)[nH]c1=O,10,62:06204:1:Z4216869024;62:06205:9:Z4216866185;62:06229:2:Z4216865340;
CC1(C)CNCC2(CC3CCC2C3)O1,55,62:06204:1:Z4194304323;62:06206:6:Z4194304850;62:06207:6:Z4401579263;
Oc1noc2ccccc12,2,62:06204:1:Z3347606736;62:06224:3:Z4999741005;
C=C1CCOC(C)C1,13,62:06204:1:Z4188622506;62:06222:5:Z5039990611;62:06240:2:Z4188621796;
O=C1NNCc2ccccc21,10,62:06204:1:Z3345191480;62:06232:0:Z3345192619;62:06233:3:Z3345192376;
NC1CCc2n[nH]c(=O)cc2C1,26,62:06204:1:Z3863557979;62:06207:2:Z3863557678;62:06207:4:Z3863556793;
CC1CCC2NCCCC2C1,114,62:06204:1:Z4482505187;62:06207:6:Z1989567952;62:06207:9:Z1986473384;
c1ccc2c3c([nH]c2c1)CCCC3,34,62:06204:1:Z4144727830;62:06215:6:Z4041652227;62:06217:7:Z4032764258;
c1nnc2n1CCCCCC2,2,62:06204:1:Z2768784799;62:06268:2:Z2254384544;
c1nn2cnnc2[nH]1,78,62:06204:1:Z2227149915;62:06206:3:Z2227153670;62:06207:1:Z2919091920;
CC1C=CCC1,7,62:06204:1:Z3861926652;62:06209:1:Z3862002900;62:06228:7:Z3861880850;
CN1CNC2(CCCC2)C1=O,21,62:06204:1:Z1272848023;62:06211:6:Z1931646298;62:06216:0:Z3292235022;
Cc1cc(N)n[nH]1,30,62:06204:2:Z4149898523;62:06206:8:Z3860635983;62:06207:0:Z4147718757;
Cc1cc(=O)n(C)c2ccccc12,8,62:06204:2:Z3633920131;62:06224:9:Z4341512011;62:06245:6:Z3633921750;
CC1(C)CCNC(=O)c2ccccc21,3,62:06204:2:Z5057577757;62:06212:5:Z5058616154;62:06261:2:Z5058615403;
C1NCC2CC1O2,61,62:06204:2:Z2919539529;62:06205:8:Z2953590413;62:06206:6:Z2932561485;
O=C1NS(=O)(=O)C2CCCCC12,29,62:06204:2:Z3513676653;62:06205:7:Z3513666511;62:06208:3:Z3513667999;
CC1(C)CNC(=O)c2c[nH]nc2C1,10,62:06204:2:Z2898309438;62:06229:4:Z2789397645;62:06230:8:Z2789394813;
CN1CNC(=O)c2ccccc21,11,62:06204:2:Z1827977384;62:06207:6:Z2010089937;62:06210:0:Z1646084761;
CC12CC(C1)C1(CCNCC1)O2,19,62:06204:2:Z4269626626;62:06208:1:Z3389189361;62:06218:2:Z3389192087;
c1cc2c(s1)OCCC2,20,62:06204:2:Z3177410717;62:06209:8:Z3092970580;62:06213:6:Z3092971038;
c1ccc2nc3c(cc2c1)CCCCC3,3,62:06204:2:Z2017157755;62:06204:7:Z2017295499;62:06236:0:Z4148731774;
CC1CC(C)(C)c2ccccc21,28,62:06204:2:Z2903967800;62:06213:1:Z4377842683;62:06217:7:Z2932396041;
Cn1cncc1N,35,62:06204:2:Z4254689651;62:06205:2:Z4254694258;62:06213:4:Z4254692983;
Cn1cc(Cl)nc1F,49,62:06204:3:Z4255637519;62:06206:9:Z4255628849;62:06213:0:Z4255637522;
O=C1NCCc2c(Cl)cccc21,48,62:06204:3:Z2362744746;62:06204:6:Z1801729749;62:06208:1:Z1802028430;
NC1CCOc2ccccc21,14,62:06204:3:Z2998164074;62:06204:3:Z3347889787;62:06211:3:Z3790786125;
Cc1ccc2c(c1)C(C)CCN2,96,62:06204:3:Z4135760151;62:06204:3:Z4134913437;62:06205:1:Z4134568378;
N=S1(=O)CC2(CNC2)C1,17,62:06204:3:Z4186560885;62:06209:4:Z4133793924;62:06213:0:Z4138774998;
O=S1(=O)CCc2cc(Cl)ccc21,112,62:06204:3:Z1493800442;62:06204:5:Z3700832252;62:06204:8:Z3700834277;
O=C1CCC2(CCCO2)CC1,77,62:06204:3:Z4193763987;62:06204:3:Z4193711900;62:06208:0:Z4194015401;
OC1CNc2ncccc21,50,62:06204:4:Z4100925696;62:06205:9:Z3369861521;62:06206:7:Z4214961115;
O=C1NCNc2cccc(Cl)c21,15,62:06204:4:Z2830935622;62:06206:2:Z1272858153;62:06209:0:Z2830935775;
O=C1NS(=O)(=O)c2cccc(F)c21,22,62:06204:4:Z1994034631;62:06215:5:Z2918545655;62:06225:3:Z3513321434;
O=c1[nH]cnc2c(Cl)scc12,16,62:06204:4:Z2445918211;62:06205:9:Z2445918488;62:06207:9:Z2442561069;
Cc1cc2c(cc1C)OCCCC2,34,62:06204:4:Z1956550670;62:06204:6:Z4258679283;62:06209:7:Z2003051900;
O=S1(=O)CCNC2CCCCCN21,73,62:06204:4:Z4350929350;62:06205:1:Z3715399194;62:06205:4:Z4023195143;
Fc1ccc2c(c1)CNCCC2,25,62:06204:4:Z3509074037;62:06208:8:Z1712133905;62:06211:7:Z2362877922;
O=c1[nH]ncc2c1cc1n2CCCC1,4,62:06204:4:Z3253668088;62:06220:0:Z3253678039;62:06248:7:Z4122260235;
CC1(C)C(=O)Nc2cc(F)ccc21,7,62:06204:4:Z4914752805;62:06204:4:Z4453218676;62:06228:8:Z3347522702;
Oc1nc2ncccc2o1,47,62:06204:4:Z4226755712;62:06204:9:Z4226745956;62:06205:8:Z4230399956;
c1ccc2c(c1)CCC1(CCOCC1)O2,33,62:06204:4:Z3830072933;62:06206:1:Z2852619658;62:06207:7:Z3559514524;
O=c1[nH]ncc2ncsc12,6,62:06204:4:Z3800224819;62:06218:7:Z3339796403;62:06224:7:Z3339797248;
Cc1ccc2c(c1)C(=O)CO2,4,62:06204:4:Z4224181755;62:06219:7:Z2739856778;62:06222:9:Z2905434892;
Cc1cnc2c(C)cccc2c1,40,62:06204:4:Z2000207027;62:06204:5:Z4456168196;62:06209:2:Z2179815381;
Clc1ncc2sccc2n1,33,62:06204:5:Z4121034240;62:06205:8:Z4629555630;62:06207:9:Z4641565169;
Clc1ccc2oncc2c1,17,62:06204:5:Z2217635454;62:06204:7:Z2205588913;62:06209:1:Z2223876716;
Clc1cccc2scnc12,36,62:06204:5:Z2660964043;62:06207:2:Z2443796778;62:06208:0:Z4341362971;
O=C1NCCc2ccsc21,3,62:06204:5:Z4999915084;62:06226:1:Z3347262573;62:06293:2:Z4999805614;
CC1(C)CCCCc2ccccc21,37,62:06204:5:Z3303903396;62:06204:9:Z3656391649;62:06205:4:Z4213166733;
CC12CC3CC(C1)CC(F)(C3)C2,4,62:06204:5:Z4686572590;62:06243:4:Z4021645815;62:06255:5:Z4021561330;
CC1(C)CC=CCC1,4,62:06204:6:Z2285977400;62:06212:4:Z3837821454;62:06217:6:Z3366292130;
CC12CC(C1)C1(CNC1)O2,13,62:06204:6:Z3602779211;62:06209:0:Z3602782511;62:06228:2:Z3602781223;
c1nc2c(s1)CSCC2,122,62:06204:6:Z4022010722;62:06205:3:Z2089525986;62:06205:6:Z4291608983;
OC1CCC2COCC1C2,34,62:06204:6:Z4257100042;62:06204:6:Z4257100590;62:06206:2:Z4253679067;
Fc1cccnn1,41,62:06204:6:Z4668936121;62:06206:1:Z2676796386;62:06216:4:Z2676795380;
Oc1cnc2c(F)cccc2c1,57,62:06204:6:Z2907006669;62:06205:0:Z3633685449;62:06205:4:Z2892127643;
O=c1ccnc2sc3c(n12)CCCC3,43,62:06204:6:Z2365953986;62:06204:7:Z3816208736;62:06206:5:Z2274821379;
O=C1NCNc2cccnc21,12,62:06204:6:Z1278922138;62:06209:2:Z2830915888;62:06211:3:Z1160830522;
CC1C=NOC1C,15,62:06204:7:Z4113684493;62:06209:6:Z4113788471;62:06215:2:Z4113741163;
Cc1cc(C)c2cccnc2c1,96,62:06204:7:Z2773703981;62:06204:7:Z3542132384;62:06205:3:Z1675903538;
Oc1ncnc2c1CCC2,27,62:06204:7:Z1607524020;62:06210:3:Z1607522961;62:06218:4:Z1607526821;
C1CNCCC2(C1)CCO2,53,62:06204:7:Z3830535284;62:06205:2:Z4270367303;62:06208:4:Z4270361115;
O=c1[nH]cnc2cscc12,13,62:06204:7:Z4445992623;62:06226:3:Z4445992904;62:06230:0:Z4445992307;
C1CC2NCC1C1CNCC21,28,62:06204:7:Z2839592896;62:06207:8:Z2707749149;62:06214:3:Z2707744769;
CN1CCOCc2ccccc21,32,62:06204:7:Z3990037585;62:06215:2:Z3506595560;62:06222:0:Z4151824184;
Clc1ccc2c(c1)C1(CCO2)CC1,54,62:06204:8:Z4771803169;62:06207:6:Z4769678496;62:06208:5:Z4761262947;
CC1(C)CCc2ccnnc21,63,62:06204:8:Z4390705214;62:06207:6:Z3870277270;62:06208:5:Z3870493730;
O=C1COC=NN1,28,62:06204:8:Z3602997067;62:06206:8:Z4294895879;62:06223:1:Z4771153231;
CC1CCc2[nH]c(=O)sc2C1,8,62:06204:8:Z1504269840;62:06216:9:Z1416739474;62:06227:8:Z1171235265;
Cc1cccc2c1C(=O)NCN2,18,62:06204:8:Z1413840592;62:06213:1:Z2830877557;62:06214:5:Z729936654;
CC1(C)CC2CCCCC21,9,62:06204:8:Z2928492901;62:06215:2:Z4391846641;62:06218:7:Z3362693372;
Cc1noc2nc[nH]c(=O)c12,15,62:06204:8:Z3341513910;62:06207:1:Z3240968205;62:06208:0:Z2769202018;
Cn1c(=O)[nH]c2ncn(C)c2c1=O,13,62:06204:9:Z4216477864;62:06215:7:Z4216473453;62:06231:0:Z4216476686;
CC1(C)CC(=O)c2ncoc2C1,15,62:06204:9:Z4458834100;62:06206:4:Z4458703356;62:06206:8:Z4458564255;
O=C1NCCn2cccc21,32,62:06204:9:Z4000725201;62:06208:9:Z4000725800;62:06210:4:Z4999848565;
CC1Cn2cccc2C(=O)N1,16,62:06204:9:Z3790761663;62:06204:9:Z3790761679;62:06225:0:Z4889402393;
O=C1NNS(=O)(=O)c2ccccc21,21,62:06204:9:Z26191420;62:06215:7:Z1882117847;62:06215:9:Z2897834494;
Fc1ccc(Cl)c2c1NCCC2,71,62:06204:9:Z4111856842;62:06205:0:Z1882320935;62:06207:1:Z1882313970;
c1ccc2c(c1)CCC1(CCCNC1)O2,47,62:06204:9:Z2719617142;62:06206:5:Z4076786005;62:06210:1:Z2706941531;
Oc1ccc(O)nn1,2,62:06204:9:Z4033928503;62:06275:2:Z3347020725;
Fc1cccn2nccc12,6,62:06204:9:Z4365813169;62:06224:1:Z4910260129;62:06246:3:Z4653166591;
C1=CC2(CCCNC2)Oc2ccccc21,40,62:06204:9:Z2994612507;62:06208:3:Z4285144778;62:06211:7:Z2964221220;
Cc1ccc2c(c1)NCCCC2,91,62:06204:9:Z3627589686;62:06206:1:Z4127361064;62:06206:3:Z3627590744;
CC1Cc2ccccc2NC1=O,6,62:06205:0:Z3368828777;62:06252:2:Z4000972315;62:06261:1:Z3348156934;
O=c1[nH]cnn2cccc12,4,62:06205:0:Z2613949592;62:06247:3:Z3339541437;62:06263:5:Z3800200613;
Cc1cnc(C)c(N)c1,12,62:06205:0:Z3575959689;62:06212:6:Z4620982369;62:06218:0:Z3575956680;
Cc1ccc2c(C)cc(O)nc2c1,63,62:06205:0:Z2662698223;62:06205:3:Z2662697779;62:06205:5:Z3656604806;
OC1CC2CCCCC12,44,62:06205:0:Z4261654692;62:06206:6:Z4273155863;62:06207:7:Z4275920425;
Cc1cc(Cl)c2c(c1)CCCN2,35,62:06205:0:Z4128439363;62:06213:9:Z2326655690;62:06214:4:Z4128441247;
O=c1[nH]c2ccncc2[nH]1,29,62:06205:0:Z4526178918;62:06206:8:Z4153109551;62:06207:8:Z4183497736;
O=C1NCCNc2ccsc21,15,62:06205:0:Z1144445073;62:06215:2:Z4264315870;62:06217:5:Z2702310826;
CN1CCC(=O)NC1=O,11,62:06205:1:Z3500009961;62:06223:0:Z3339652046;62:06226:2:Z3339652306;
Cc1cc(C)c2c(n1)NCC(=O)N2,39,62:06205:1:Z4394489107;62:06206:0:Z4341575938;62:06212:8:Z4394495694;
O=C1CNc2ccc(Cl)cc2N1,16,62:06205:1:Z4131978005;62:06230:9:Z4269894772;62:06233:9:Z4269895986;
c1ccc2c(c1)CCCc1ccnnc1-2,16,62:06205:1:Z2770692556;62:06213:0:Z4185228561;62:06213:0:Z4185259276;
O=C1NCNc2c1sc1ccccc21,3,62:06205:1:Z1272849316;62:06207:4:Z2830928288;62:06238:0:Z1272849067;
c1nc2c3c(ccc2[nH]1)NCCC3,92,62:06205:1:Z4066255745;62:06205:2:Z3584471719;62:06207:9:Z3584474584;
Cc1ccnc2c1c(=O)n(C)c(=O)n2C,30,62:06205:1:Z1239067590;62:06206:7:Z1486358857;62:06206:9:Z1239934120;
c1cnc2c(c1)N1CCCC1CNC2,126,62:06205:1:Z3794208736;62:06205:5:Z3651143507;62:06207:9:Z4714870959;
O=C1COc2cccc(Cl)c2N1,7,62:06205:1:Z4082200249;62:06214:8:Z4151833743;62:06220:0:Z4082201431;
Cc1c(Cl)cc(Cl)c2nccc(=O)n12,34,62:06205:1:Z1205235180;62:06213:7:Z2604481719;62:06216:2:Z3339650095;
O=c1nc2c(c[nH]1)CCCC2,21,62:06205:1:Z3633986174;62:06211:6:Z3633979713;62:06218:6:Z3633979079;
Cc1ccc2[nH]c3c(=O)[nH]ncc3c2c1,2,62:06205:1:Z2982149843;62:06218:6:Z2790100109;
FC12CC3CC(CC(C3)C1)C2,67,62:06205:2:Z4327121056;62:06206:1:Z3855012102;62:06206:3:Z1866615090;
Cn1c(=O)[nH]c(=O)c2[nH]cnc21,38,62:06205:2:Z3513688802;62:06215:4:Z1432440859;62:06218:9:Z1482863197;
Cc1sc2ncn(C)c(=O)c2c1C,25,62:06205:2:Z650788080;62:06205:5:Z2991318914;62:06212:6:Z2917904165;
Cc1coc(O)n1,37,62:06205:2:Z3094315685;62:06209:6:Z3094316152;62:06210:1:Z3302556659;
Cc1nn2c(O)ccnc2c1C,3,62:06205:2:Z4458651797;62:06222:9:Z4458731512;62:06247:3:Z4458710021;
O=C1NCCCc2n[nH]cc21,21,62:06205:2:Z2789219323;62:06208:7:Z2789218316;62:06210:2:Z2789217144;
O=C1NC2CCNCC2N1,18,62:06205:2:Z4054273314;62:06205:8:Z3365229586;62:06226:1:Z4592952437;
CC1CCCc2sccc21,17,62:06205:2:Z3836358282;62:06226:9:Z2285613677;62:06232:7:Z3781333376;
Cn1[nH]c(=O)cc1Cl,7,62:06205:2:Z4134227544;62:06210:6:Z4134227381;62:06230:2:Z4134229680;
Cc1ccnc2nc[nH]c12,11,62:06205:2:Z2274733352;62:06216:9:Z2274731470;62:06224:2:Z4236393475;
C=C1CCS(=O)(=O)CC1,25,62:06205:2:Z4223343959;62:06213:3:Z4223343792;62:06221:3:Z4223355075;
O=c1[nH]cnc2ccnn12,26,62:06205:3:Z3831232460;62:06210:2:Z3500013325;62:06212:4:Z2918953659;
CC1(C)CCCc2cccnc21,48,62:06205:3:Z4455206863;62:06211:4:Z4455160167;62:06213:3:Z4455341094;
O=c1cc2c(n[nH]1)-c1ccccc1C2,13,62:06205:3:Z2442428160;62:06209:0:Z2442433091;62:06209:4:Z3633835495;
O=C1Cc2ccccc2S(=O)(=O)N1,11,62:06205:3:Z4238064004;62:06205:5:Z4238065471;62:06207:0:Z4238064870;
Cc1ccnc2[nH]cnc12,29,62:06205:3:Z3535622376;62:06206:2:Z2191208554;62:06207:7:Z2709100422;
CC12CC3CC(CC(C3)C1)C2,13,62:06205:3:Z1653081608;62:06213:2:Z3059963071;62:06215:9:Z2017851738;
Cc1cc2cc[nH]c(=O)c2n1C,17,62:06205:3:Z3499679635;62:06208:2:Z4034959883;62:06216:8:Z3339318097;
Cc1coc2c1ccc1ccccc12,19,62:06205:3:Z3898650762;62:06205:3:Z3915325045;62:06210:9:Z4424434796;
CC1CC(=O)Nc2ccccc2S1,23,62:06205:3:Z4417734706;62:06207:6:Z4417758277;62:06207:8:Z4417764130;
Cn1cnnc1N,25,62:06205:4:Z2904268749;62:06213:5:Z324594468;62:06220:3:Z2503954951;
Cn1c(=O)c2sccc2n2cnnc12,37,62:06205:4:Z443339114;62:06207:7:Z645385222;62:06213:1:Z3011498483;
O=c1[nH]nnc2ccc(Cl)cc12,13,62:06205:4:Z2438172967;62:06216:7:Z2442500509;62:06226:1:Z3633840861;
Cc1nc2[nH]ccc(=O)n2n1,45,62:06205:4:Z4128332974;62:06207:7:Z4127114805;62:06207:9:Z4128519537;
O=c1nc[nH]c2cc(F)ccc12,16,62:06205:4:Z1692739326;62:06209:4:Z1692587857;62:06217:1:Z3339404922;
Cc1cc(Cl)cc2c1OCCCC2,12,62:06205:4:Z1460286810;62:06208:0:Z3508842959;62:06212:9:Z1460298033;
