fragment_smiles,occurences,example_ligands
C1CCOC1,141020,52:05200:0:Z2923516810;52:05200:0:Z3338442557;52:05200:0:Z2969692027;
CC1(C)CCC12CCNC2,187,52:05200:4:Z4172488159;52:05200:9:Z4177269082;52:05201:8:Z4174832048;
Cc1cccc2c1CCOC2,241,52:05200:4:Z5006668297;52:05200:6:Z5005768990;52:05200:8:Z5007709508;
Cc1cccc2c1NCCN2,163,52:05200:4:Z2636431753;52:05200:6:Z2636431664;52:05200:7:Z2710015064;
CN1CCOCC12CNCCOC2,194,52:05200:4:Z3345596537;52:05201:4:Z3615469032;52:05202:1:Z3396161143;
C1COCC2(CCOCC2)N1,218,52:05200:4:Z3633346856;52:05200:5:Z3633336093;52:05200:9:Z3633328759;
C1CCC23OCCC2CC3C1,126,52:05200:4:Z3592470103;52:05200:6:Z3613030884;52:05201:7:Z3613031858;
Cc1cc(N)on1,18,52:05200:4:Z154167100;52:05201:1:Z104361484;52:05209:8:Z151791164;
Cc1nnc2[nH]ncc2c1C,97,52:05200:4:Z4271817675;52:05201:0:Z2639052944;52:05202:7:Z2639057603;
Cn1c(=O)c2cc[nH]c2n(C)c1=O,44,52:05200:4:Z1507746333;52:05204:2:Z2644950014;52:05204:2:Z1796381742;
CC1CC1N,106,52:05200:4:Z4002100982;52:05200:6:Z4002941418;52:05201:0:Z4002876036;
Cc1cncn1C,204,52:05200:4:Z2877729954;52:05201:1:Z3774133756;52:05201:8:Z2047715254;
CC1Cc2cccc(F)c2O1,249,52:05200:4:Z2390191768;52:05200:5:Z1439698341;52:05202:5:Z4105123356;
Cc1cc(C)nc(N)n1,184,52:05200:4:Z2648230636;52:05201:3:Z2667990498;52:05201:8:Z1657161423;
C1CC2CCNCC2C1,220,52:05200:4:Z4621775328;52:05201:1:Z4474764655;52:05201:1:Z4474763576;
Fc1ccc2cncnc2c1F,119,52:05200:4:Z3647547335;52:05203:5:Z3833322074;52:05204:5:Z3647893134;
CN1CNC(=O)C12CCNCC2,316,52:05200:4:Z4389935889;52:05200:6:Z3610209493;52:05200:6:Z3610202845;
O=C1c2ccccc2CC12CCNCC2,71,52:05200:4:Z4004840777;52:05200:6:Z3593110824;52:05202:9:Z4209005587;
Cc1ccc(=O)n(C)c1,346,52:05200:4:Z2708049018;52:05200:7:Z2621937774;52:05200:9:Z3381683314;
C1NCC2CC1N2,151,52:05200:4:Z4169355653;52:05200:8:Z4170706073;52:05203:5:Z4169719044;
Cc1cccc2c1NCCCC2,59,52:05200:4:Z4128427848;52:05201:5:Z3294787254;52:05201:9:Z3517344327;
Fc1cnc(Cl)nc1Cl,61,52:05200:4:Z2582964795;52:05201:9:Z2698826613;52:05203:3:Z3079572304;
NC1CNCc2ccccc21,133,52:05200:4:Z3522671093;52:05201:1:Z3486586717;52:05202:5:Z3522665863;
CC1(F)CNC1,212,52:05200:4:Z2498655934;52:05201:4:Z2114051130;52:05202:1:Z1943734058;
CN1CCCNc2cc(Cl)ccc21,66,52:05200:4:Z4251022573;52:05203:8:Z4127632384;52:05204:2:Z4127630744;
O=C1NCCCc2occc21,487,52:05200:4:Z2913681208;52:05200:6:Z2905881863;52:05200:7:Z2905929260;
C1COCCC2(COC2)N1,187,52:05200:4:Z3881679288;52:05201:4:Z4094577188;52:05202:0:Z3881688175;
Clc1cc2c(s1)CCC2,204,52:05200:4:Z4110008818;52:05200:7:Z3816274711;52:05200:8:Z2180778934;
C1CCC2(C1)CC1CCOC12,274,52:05200:4:Z1514434207;52:05200:9:Z1514367204;52:05201:0:Z1515858254;
Oc1cccc2c1CCCN2,178,52:05200:4:Z4353032413;52:05200:6:Z5006826821;52:05200:6:Z4421775796;
CN1C2(CCNCC2)CCS1(=O)=O,47,52:05200:4:Z3268100164;52:05201:0:Z4055483954;52:05206:6:Z3267814116;
NC1CCNCC1(F)F,172,52:05200:4:Z3364528648;52:05202:7:Z3518995492;52:05203:3:Z3145009998;
Fc1ccc2c(c1)CCC1(CCC1)O2,95,52:05200:4:Z3367011004;52:05200:4:Z3367435342;52:05200:6:Z3363148256;
Cn1cnc2c1CCC1NCCCC21,99,52:05200:4:Z3584464585;52:05202:5:Z3584461180;52:05204:3:Z4269166967;
Fc1cncnc1Cl,159,52:05200:4:Z4191997037;52:05200:4:Z4191906666;52:05200:9:Z4576344506;
c1ccc2c(c1)CNCC21CCCC1,60,52:05200:4:Z2207328669;52:05200:6:Z3551078539;52:05204:2:Z2640233831;
O=S1(=O)CCC2CNCCN21,422,52:05200:4:Z4314906554;52:05200:9:Z4313533812;52:05200:9:Z4313623277;
O=C1CNc2cccc(F)c2N1,119,52:05200:4:Z4110045574;52:05200:7:Z4110039500;52:05200:7:Z1880224632;
O=C1CNC2CCNCC2N1,227,52:05200:4:Z3140060502;52:05201:5:Z3140049452;52:05202:3:Z3518614217;
O=C1NCCn2nccc21,459,52:05200:4:Z4001902403;52:05200:6:Z3540354570;52:05200:7:Z3083981030;
O=C1NCCc2scnc21,100,52:05200:4:Z3830153666;52:05200:9:Z3829652099;52:05201:0:Z3829229512;
CC1CCNCC1(F)F,366,52:05200:4:Z1862773379;52:05200:5:Z3051447120;52:05200:8:Z3546734543;
Fc1cnc2c(c1)NCCC2,185,52:05200:4:Z4648982321;52:05200:9:Z4611011259;52:05201:1:Z4648988594;
Cc1sc2nc[nH]c(=O)c2c1C,512,52:05200:4:Z1263177737;52:05200:5:Z2905013835;52:05200:6:Z1740218869;
Cc1ccc2cnoc2n1,206,52:05200:4:Z4089136561;52:05200:6:Z3539112739;52:05201:2:Z1167752951;
FC1(F)CCCCNC1,138,52:05200:4:Z3807060249;52:05205:2:Z4878943981;52:05205:7:Z3807396531;
Nc1cncc2ccccc12,118,52:05200:4:Z4128691029;52:05201:1:Z4128490249;52:05201:3:Z4126864436;
Cc1ncsc1F,94,52:05200:4:Z2174988978;52:05200:9:Z1568026175;52:05202:9:Z2958184823;
O=S1(=O)CC2CCCN1C2,211,52:05200:4:Z3829590576;52:05200:6:Z4735245978;52:05200:9:Z3836030725;
FC1(F)CC12CNC2,616,52:05200:4:Z3703856145;52:05200:5:Z2960689753;52:05200:6:Z4307824673;
FC1CCCCNC1,304,52:05200:4:Z3347266539;52:05200:9:Z3045441112;52:05201:3:Z3139232853;
CC1(C)CCNCCS1,323,52:05200:4:Z2637749011;52:05200:8:Z3311654925;52:05200:9:Z3051548049;
NC12CCCC1(F)CNC2,167,52:05200:4:Z4449105576;52:05200:7:Z4449111583;52:05200:9:Z4449108708;
CC1(C)C(O)C2CCCNC21,309,52:05200:4:Z2961199327;52:05201:1:Z2771255205;52:05201:2:Z2781714160;
Cc1cnc(O)s1,164,52:05200:4:Z2780959500;52:05200:8:Z3624279158;52:05201:1:Z2767585142;
Cc1ccnc2c1c(=O)n(C)c(=O)n2C,18,52:05200:4:Z2464248856;52:05229:9:Z3060829863;52:05234:4:Z2378829645;
c1cnncn1,482,52:05200:5:Z2974169273;52:05200:5:Z4337205785;52:05200:6:Z4337205043;
Cn1ncc(=O)c2ccccc21,188,52:05200:5:Z1652177090;52:05200:7:Z2828428002;52:05201:3:Z4467579261;
O=C1NCC(O)CC12CNC2,127,52:05200:5:Z3204662957;52:05200:5:Z3204656370;52:05201:6:Z3204661574;
CC1(C)NCCCNC1=O,192,52:05200:5:Z3518708110;52:05200:6:Z3060540799;52:05200:8:Z3316854978;
O=c1c2ccccc2nc2n1CCC2,69,52:05200:5:Z3167415330;52:05200:5:Z3172342881;52:05200:5:Z1463520277;
Fc1ccoc1,186,52:05200:5:Z4021818372;52:05201:2:Z4005689594;52:05201:2:Z4101502930;
CC1CNCCC1N,240,52:05200:5:Z2362806448;52:05201:4:Z2440352414;52:05201:5:Z3815937441;
CC1CNC(C)CN1,578,52:05200:5:Z4930410066;52:05200:5:Z3104181697;52:05200:7:Z2834864845;
Clc1cccc2c1CCNC2,540,52:05200:5:Z1247313414;52:05200:5:Z1246197029;52:05200:6:Z4319506991;
CN1CC2(CCCCC2)CC1=O,31,52:05200:5:Z3875741508;52:05202:7:Z3875734804;52:05202:8:Z3875728769;
CN1Cc2ccccc2CC1=O,115,52:05200:5:Z2691417157;52:05202:3:Z3053505856;52:05203:5:Z4156608581;
CC1(C)OC2CNCC2O1,393,52:05200:5:Z4621413770;52:05200:6:Z4612165726;52:05200:6:Z4612179508;
CC1CCOC2(CCC2)C1,311,52:05200:5:Z4245004797;52:05200:8:Z2924086342;52:05200:9:Z2911791772;
CC1OCCc2ccccc21,364,52:05200:5:Z2854053948;52:05200:5:Z2852829392;52:05200:5:Z2854051173;
CC1(O)CCOC1,54,52:05200:5:Z4271242521;52:05201:3:Z5054318226;52:05203:5:Z4268349974;
Cc1ccnc(=O)[nH]1,245,52:05200:5:Z1325274339;52:05200:6:Z3587698555;52:05200:7:Z1325477090;
c1cnc2c[nH]nc2c1,173,52:05200:5:Z4769286485;52:05201:4:Z4768858832;52:05201:5:Z4771067877;
c1ccc2c(c1)NCC21CCCC1,84,52:05200:5:Z1360738140;52:05201:6:Z1360022685;52:05203:8:Z2218435286;
Cc1c(Cl)ccc2cccnc12,166,52:05200:5:Z1592980663;52:05200:6:Z4960068820;52:05200:6:Z4960071504;
Cc1ccn(C)c1,542,52:05200:5:Z4089630563;52:05200:5:Z3893191654;52:05200:7:Z1786878342;
Fc1cc2c(cc1F)NCC2,245,52:05200:5:Z1879459259;52:05201:1:Z3526541001;52:05201:2:Z3197060823;
C1SC2CC1C2,167,52:05200:5:Z4330048363;52:05201:6:Z3865197867;52:05202:1:Z4318275173;
Nc1nccc(Cl)n1,172,52:05200:5:Z2615002614;52:05200:7:Z1900955990;52:05200:8:Z1152085183;
Cc1ncnc2c1CCCC2,410,52:05200:5:Z4465589439;52:05200:7:Z1673405508;52:05200:9:Z3542996249;
NC1CCC2(CCC2)CC1,244,52:05200:5:Z3127897194;52:05200:6:Z3134338382;52:05200:9:Z3138288084;
CC1(N)CCCCC1,443,52:05200:5:Z3139599758;52:05200:6:Z3506069272;52:05200:7:Z3044591965;
C=C1CCNC1,30,52:05200:5:Z4223362179;52:05214:4:Z4223362907;52:05215:0:Z4223358201;
Cc1ccc2c(C)cc(O)nc2c1,52,52:05200:5:Z3656604835;52:05209:2:Z2662698308;52:05212:4:Z2662699351;
Oc1cnc2c(F)cccc2c1,40,52:05200:5:Z4093366380;52:05204:4:Z4465342657;52:05204:5:Z4090125383;
FC1CCc2ccccc2C1,225,52:05200:5:Z2904857696;52:05200:5:Z3548108873;52:05200:8:Z2853578226;
O=c1cc2c(n[nH]1)CCC2,172,52:05200:5:Z3195486311;52:05201:7:Z3203462246;52:05204:2:Z3712172047;
CN1CCC(F)(F)CC1,401,52:05200:5:Z2481090074;52:05200:7:Z2481473806;52:05200:8:Z2484726431;
C1CNC2(C1)CCCSC2,250,52:05200:5:Z3591238574;52:05200:7:Z3591424482;52:05202:9:Z4304764960;
Cc1cccc2c1CNCC2,254,52:05200:5:Z3353388547;52:05200:9:Z2272499032;52:05200:9:Z1864184892;
CC1C2Cc3ccccc3C12,167,52:05200:5:Z2113712620;52:05201:6:Z3056847211;52:05202:5:Z4459942785;
O=C1Cc2cccc(F)c2N1,174,52:05200:5:Z2951354651;52:05200:5:Z3172802168;52:05201:0:Z2957414293;
O=C1NCCNC12CCC2,201,52:05200:5:Z3057102379;52:05200:5:Z3315801164;52:05201:8:Z3315799897;
OC1CCC(O)C1,217,52:05200:5:Z3680948273;52:05201:4:Z3695722160;52:05201:4:Z3695720978;
O=C1COc2ncccc2N1,517,52:05200:5:Z4152401473;52:05201:1:Z1575705622;52:05201:1:Z1575469205;
Cc1cc2ccc(Cl)cc2[nH]1,168,52:05200:5:Z4406800328;52:05200:9:Z4406420917;52:05201:9:Z4406009511;
OC1CC2CCC1CC2,171,52:05200:5:Z3602802273;52:05201:5:Z3205339363;52:05202:9:Z3370036759;
Fc1ccc2c(c1F)CCC2,273,52:05200:5:Z2496666940;52:05200:9:Z2500890746;52:05201:8:Z2974845389;
CC1(C)CC2(CCC2)CN1,222,52:05200:5:Z2644567065;52:05200:8:Z2602390600;52:05201:4:Z2644566882;
CC12CNCC1(C)CSC2,273,52:05200:5:Z3639761230;52:05200:8:Z3435426381;52:05201:1:Z3510159685;
CC1CC(C)C(C)O1,682,52:05200:5:Z2719865308;52:05200:5:Z2699686462;52:05200:6:Z2703395533;
NC1CC(F)C1,464,52:05200:5:Z3795856641;52:05200:5:Z3795247147;52:05200:5:Z3795934656;
c1ccc2c(c1)OCc1cncn1-2,70,52:05200:5:Z3795856641;52:05200:5:Z3795247147;52:05200:5:Z3795934656;
Cn1c(=O)[nH]c(=O)c2nc[nH]c21,32,52:05200:5:Z3561492130;52:05207:9:Z3556463695;52:05212:4:Z826945604;
NC1C2CNCC1C2,94,52:05200:5:Z5038090304;52:05200:5:Z3889194372;52:05200:9:Z5038089987;
O=C1CNc2cc(F)c(F)cc2N1,69,52:05200:5:Z3000833099;52:05201:6:Z4127047697;52:05201:7:Z3000833580;
c1ccc2c(c1)CCC1(CCNCC1)O2,76,52:05200:5:Z3670992370;52:05200:6:Z2837604990;52:05201:9:Z2604763604;
CN1CCn2nccc2C1,733,52:05200:5:Z2844397776;52:05200:6:Z4403483827;52:05200:7:Z2836871349;
O=C1CCNC2COCCN12,284,52:05200:5:Z3620015309;52:05200:5:Z3585645618;52:05200:6:Z4312273014;
c1nc2cc3c(cc2s1)OCCO3,36,52:05200:5:Z1765133490;52:05203:0:Z1898123601;52:05203:7:Z4921683820;
O=c1[nH]nc2n1CCCCC2,363,52:05200:5:Z2393928755;52:05201:9:Z3914460559;52:05202:0:Z804572646;
Cc1cc(C)nc(C)n1,452,52:05200:5:Z1698755145;52:05200:6:Z2075144880;52:05200:7:Z1827699150;
NC1CCc2ccccc21,666,52:05200:5:Z4204694013;52:05200:6:Z4996369751;52:05200:6:Z4910319062;
Cc1cccn2c(=O)ccnc12,428,52:05200:5:Z4154147826;52:05200:5:Z3855680675;52:05200:5:Z4028172599;
Cc1cn2c(C)csc2n1,57,52:05200:5:Z3390124937;52:05200:6:Z4042552558;52:05204:0:Z3533554385;
CC1(C)CNCc2ccccc2O1,183,52:05200:5:Z3140213262;52:05200:6:Z2373753478;52:05200:6:Z2155280141;
CC1CC(C)n2ncnc2N1,103,52:05200:5:Z4364799769;52:05201:0:Z4364793540;52:05201:4:Z4364796362;
c1nc2c([nH]1)C1(CCNCC1)NCC2,24,52:05200:5:Z4315403159;52:05201:7:Z4315401699;52:05205:1:Z4454611072;
CC1CN2CCN1CC2,179,52:05200:5:Z3192417174;52:05201:4:Z4351947284;52:05201:6:Z3203754662;
C1CC2NCCOC2C1,666,52:05200:5:Z4610428560;52:05201:0:Z2718910421;52:05201:8:Z2718906621;
Cc1c(F)ccc2c1NCCC2,84,52:05200:5:Z4129824238;52:05200:6:Z2326200155;52:05202:1:Z2280122147;
Cc1ncn2c1CCC2,315,52:05200:5:Z4504717584;52:05200:9:Z4506183076;52:05201:0:Z4504309606;
CC1(C)CNC(=O)CN1,145,52:05200:5:Z4395443522;52:05201:6:Z4128035635;52:05201:9:Z3548134262;
O=C1Nc2ccccc2C12CCNCC2,67,52:05200:5:Z3519906374;52:05201:0:Z3561660206;52:05201:8:Z3561660881;
Cc1cc(=O)n2ncnc2[nH]1,113,52:05200:5:Z649110904;52:05201:6:Z645851310;52:05202:1:Z3158915472;
C1CN2CCC1C2,1389,52:05200:5:Z3180258123;52:05200:6:Z4085239879;52:05200:6:Z4573893866;
CC1(C)CNCC(C)(C)C1,268,52:05200:5:Z4635530847;52:05202:0:Z3352683761;52:05202:2:Z1700703907;
c1cnc2c(c1)CCC1(CCOCC1)O2,31,52:05200:5:Z4256784104;52:05201:0:Z4252358104;52:05202:1:Z4255549725;
O=S1(=O)CCC12CCOCC2,273,52:05200:5:Z3611381324;52:05200:6:Z3611380377;52:05201:7:Z3621406182;
CC1CCNC1C,330,52:05200:5:Z2707159596;52:05200:5:Z1368035100;52:05200:7:Z1365961568;
CC1CC2(CNC2)CO1,349,52:05200:5:Z3782274064;52:05200:6:Z3830793514;52:05200:7:Z4092051625;
CN1CCNc2cccnc21,389,52:05200:5:Z2932152958;52:05200:7:Z4570068173;52:05200:7:Z4126286872;
Fc1ccc2c(c1Cl)NCCC2,47,52:05200:5:Z4132502008;52:05200:6:Z4132502018;52:05202:2:Z4132501730;
Cn1cnc2[nH]ccc21,215,52:05200:5:Z4294050592;52:05201:4:Z4293499735;52:05201:7:Z4288342605;
c1cnc2c(c1)NCCCC2,160,52:05200:5:Z2791615453;52:05200:7:Z4126721064;52:05200:7:Z3494706181;
CC1(C)CCc2nc[nH]c(=O)c2C1,25,52:05200:5:Z4635636075;52:05201:4:Z2442413020;52:05203:4:Z2918568562;
NC1CCSCC1,159,52:05200:5:Z3632973861;52:05200:7:Z3696897059;52:05201:1:Z3699114989;
Oc1ccncc1Cl,174,52:05200:5:Z1827804729;52:05200:5:Z2014734540;52:05201:1:Z2014734080;
CN1CCNC2CC21,360,52:05200:5:Z3899296909;52:05200:8:Z4510892486;52:05201:1:Z3821984060;
Cc1c[nH]c2c1C(=O)CC(C)(C)C2,90,52:05200:5:Z4595446060;52:05200:5:Z1068739656;52:05202:8:Z3638579261;
CC1=CC(C)n2nnnc2N1C,88,52:05200:5:Z2497798322;52:05201:4:Z4055184293;52:05202:4:Z2496998996;
Cc1ncsc1Cl,26,52:05200:5:Z4332011954;52:05201:5:Z4332009460;52:05217:2:Z4332011397;
Oc1ncccc1Cl,35,52:05200:5:Z1425800981;52:05203:7:Z3095693000;52:05207:3:Z1685063084;
O=C1NCCCc2sccc21,270,52:05200:5:Z3543386248;52:05201:3:Z3542845994;52:05202:1:Z3575581343;
C1CCC2CCNCC2CC1,111,52:05200:5:Z5064642628;52:05201:2:Z3408922816;52:05202:3:Z3607304135;
Cc1ccc2scnc2n1,184,52:05200:5:Z4620920055;52:05201:0:Z4620918775;52:05202:5:Z4612014903;
CC1CCC2CC2C1,198,52:05200:5:Z3152738447;52:05201:2:Z2948099257;52:05201:2:Z3011108040;
Cc1nnc2ccc(Cl)nn12,40,52:05200:5:Z4346304964;52:05200:8:Z5047313518;52:05200:8:Z5047313519;
CC1(C)CC(N)CCN1,142,52:05200:5:Z4643299099;52:05201:8:Z4643304559;52:05202:7:Z3380430856;
Cc1nn(C)c2ccccc12,279,52:05200:5:Z2294574195;52:05201:4:Z3841988746;52:05201:6:Z2360892125;
O=c1[nH]cnc2sc3c(c12)CCCCC3,20,52:05200:5:Z3493058577;52:05206:8:Z55996450;52:05211:3:Z3254824651;
CC1CCC(C)(C)CC1,258,52:05200:5:Z3798315435;52:05200:5:Z3540620651;52:05200:8:Z3368294554;
OC1COC2(CCNCC2)C1,293,52:05200:5:Z4612105415;52:05200:5:Z4615258230;52:05201:0:Z4612108582;
CC1CNCC1O,700,52:05200:5:Z4308683969;52:05200:5:Z4308216485;52:05200:5:Z4307339879;
CC1(C)CCC2(CCN2)C1,163,52:05200:5:Z3997251823;52:05201:2:Z3997235429;52:05201:6:Z3997190035;
CC1(C)CCNC(=O)C1,524,52:05200:5:Z4415222410;52:05200:5:Z3079578852;52:05200:8:Z4255679431;
Cc1n[nH]c2ncncc12,131,52:05200:5:Z3558061364;52:05201:4:Z3648862217;52:05202:2:Z4185074759;
CC1(C)C2CCCNC1C2,109,52:05200:5:Z2477039230;52:05201:4:Z2474800044;52:05202:2:Z2477044937;
OC1CCCC12CCOCC2,215,52:05200:5:Z4143374266;52:05200:7:Z4092637882;52:05201:8:Z3907117660;
C1CCC2CNCC2CC1,274,52:05200:5:Z4060323593;52:05200:8:Z3521291777;52:05201:4:Z3495894286;
Clc1cc(Cl)cc(Cl)c1,332,52:05200:5:Z4475863188;52:05200:5:Z4473128797;52:05200:5:Z4473145656;
O=c1cc[nH]c2ccncc12,111,52:05200:5:Z3908336047;52:05200:5:Z3908295447;52:05200:5:Z3056798341;
c1ccc2c(c1)CC1CNC21,133,52:05200:5:Z4492183185;52:05201:4:Z3889244292;52:05201:7:Z3890157622;
O=c1[nH]cnc2sc3c(c12)CCCC3,95,52:05200:5:Z4385109556;52:05200:7:Z1918095065;52:05202:3:Z154267934;
Cc1csc2n[nH]c(=O)n12,17,52:05200:5:Z3629950907;52:05203:2:Z3638906436;52:05204:8:Z3633969851;
C1CC2CCNCCC2C1,183,52:05200:5:Z4466029413;52:05200:7:Z4614546791;52:05200:8:Z4466033080;
O=S1(=O)C=CCCC1,262,52:05200:5:Z4145160158;52:05201:9:Z3296436974;52:05202:4:Z3296316266;
Fc1c(Cl)ccc2c1CNCC2,154,52:05200:5:Z3060346204;52:05202:0:Z3060347274;52:05202:2:Z3100067208;
CC1(C)CC2(CCNC2)CO1,303,52:05200:5:Z3879820202;52:05200:6:Z3832106686;52:05202:1:Z3867186234;
c1cc2[nH]ncc2cn1,188,52:05200:5:Z4642130490;52:05201:8:Z2993658852;52:05202:5:Z4642326735;
Oc1ccc2c(c1)NCCC2,157,52:05200:5:Z3881175771;52:05200:6:Z3787861130;52:05200:7:Z3787814947;
Cn1ccc2cccc(Cl)c21,143,52:05200:5:Z3856859557;52:05201:0:Z4194758517;52:05201:1:Z3654755685;
Cn1ccn2nccc2c1=O,164,52:05200:5:Z3796484200;52:05202:1:Z4195484902;52:05202:2:Z3781328880;
Cc1nnc2c3ccccc3cnn12,77,52:05200:5:Z2091845550;52:05200:5:Z2763617760;52:05201:9:Z4169458615;
Cc1cc(=O)cn[nH]1,396,52:05200:5:Z4769789877;52:05200:5:Z3159849353;52:05201:4:Z4769617264;
c1cc2c(cn1)OCCNC2,145,52:05200:5:Z2977896825;52:05201:1:Z1642286619;52:05204:6:Z1645647355;
c1ccc2c(c1)OC1(CCNC1)O2,202,52:05200:5:Z2953250890;52:05200:7:Z3558639110;52:05202:3:Z2145888883;
Cc1ccc2ccc(O)cc2n1,47,52:05200:5:Z4230136367;52:05202:8:Z4229300923;52:05207:4:Z4228859446;
O=c1cccc2n1CC1CNCC2C1,112,52:05200:5:Z3201749111;52:05203:8:Z2284797032;52:05203:9:Z2283165541;
OC1CCC(O)CC1,182,52:05200:5:Z1916215236;52:05200:6:Z4227419286;52:05201:0:Z2457231463;
O=S1(=O)CCNCc2ccccc21,224,52:05200:5:Z2906949218;52:05201:1:Z1726937874;52:05201:9:Z4268966577;
CC1(C)CNC(C)(C)C1O,262,52:05200:5:Z3712717788;52:05201:3:Z3695452560;52:05201:5:Z3653472999;
NC1C2CCCCNC12,156,52:05200:5:Z3046160644;52:05201:9:Z3811344503;52:05202:7:Z3141622293;
CC12CNCC1CSC2,403,52:05200:5:Z4511250049;52:05200:5:Z2948941387;52:05200:7:Z3094821653;
NC1CNCC12CCOCC2,216,52:05200:5:Z4024821752;52:05202:1:Z4447926727;52:05202:2:Z3364195760;
OC1CCC2CNCC12,487,52:05200:5:Z2870447889;52:05200:9:Z2869487613;52:05200:9:Z2862451196;
O=C1NCC2(CCCC2)C(=O)N1,32,52:05200:5:Z3210981880;52:05203:8:Z3211165625;52:05207:8:Z3211512927;
Cc1cc(=O)[nH]c(=O)n1C,50,52:05200:5:Z3343384138;52:05203:1:Z3343384954;52:05204:7:Z3799619475;
c1ccc2c(c1)nc1n2CCN1,96,52:05200:5:Z4286549547;52:05200:9:Z4502359054;52:05201:3:Z1662912048;
Oc1ccnc2ccnn12,155,52:05200:5:Z3714120339;52:05202:1:Z3640505553;52:05202:5:Z3630692977;
c1nnc2n1CCOCC2,241,52:05200:5:Z3061916908;52:05200:7:Z2615574056;52:05200:9:Z3537693611;
O=C1NCC2(CCNCC2)C1O,194,52:05200:5:Z3623163127;52:05200:8:Z3590989977;52:05201:9:Z4231240349;
CC1CC(O)CN1C,243,52:05200:5:Z3052266958;52:05201:4:Z2911720074;52:05201:9:Z3643279956;
O=S1(=O)CCC2(CC1)CNCCO2,145,52:05200:5:Z3079147905;52:05200:9:Z3861001123;52:05201:5:Z3103343034;
O=S1(=O)Cc2ccoc2C1,198,52:05200:5:Z3308834279;52:05201:9:Z4255889747;52:05201:9:Z3307858709;
Cc1ccoc1C,552,52:05200:5:Z1447253763;52:05200:5:Z3052590498;52:05200:7:Z4243796703;
C=C1NC(=O)c2ccccc21,339,52:05200:5:Z2011889542;52:05200:5:Z1901554022;52:05200:7:Z1784502430;
CC1(C)CNCCC1O,407,52:05200:5:Z4176432923;52:05200:7:Z4212077783;52:05201:1:Z4025789746;
CC12CCC(=O)N1CCCN2,154,52:05200:5:Z4227054226;52:05201:7:Z4227057600;52:05203:3:Z4227052378;
Oc1nccc2cncn12,89,52:05200:5:Z4311682430;52:05200:5:Z4311923023;52:05200:9:Z4311987284;
Nc1cncnc1N,27,52:05200:5:Z4025651546;52:05207:2:Z4025592524;52:05208:3:Z4026471255;
CC1NCCn2c(Cl)ccc21,133,52:05200:5:Z4508947322;52:05200:5:Z2499408426;52:05201:4:Z4303843183;
C1CC2CCN(C1)C2,1077,52:05200:5:Z4467147082;52:05200:5:Z3203155690;52:05200:6:Z3646318192;
C1CC2CN(C1)CCO2,257,52:05200:5:Z2275915758;52:05200:6:Z3805030239;52:05200:9:Z2275907433;
c1nc2c(s1)CNC2,116,52:05200:5:Z4887264993;52:05200:9:Z4598429724;52:05202:4:Z4887265414;
Fc1cnc2ccccn12,265,52:05200:5:Z3598903488;52:05200:5:Z3595871212;52:05200:5:Z3060664212;
Cc1ccc(Cl)c2c1CCCN2,43,52:05200:5:Z4384038612;52:05201:9:Z2453976995;52:05203:0:Z2816384566;
C1=NOC2(C1)CCNC2,289,52:05200:5:Z4601165651;52:05202:8:Z4341241280;52:05203:4:Z4347369193;
Fc1ccc(Cl)c2ncccc12,110,52:05200:5:Z3053949992;52:05200:5:Z3052348502;52:05200:7:Z3053495100;
Nc1ccn2nccc2n1,76,52:05200:5:Z4223076455;52:05201:5:Z4229525552;52:05205:9:Z4229230134;
O=C1CC2(CCC2)NCCN1,193,52:05200:5:Z3363960023;52:05200:5:Z2805264563;52:05200:6:Z4042552558;
c1ccc2c(c1)NCCCS2,199,52:05200:5:Z4217879014;52:05200:6:Z1233960123;52:05202:3:Z88453900;
OC1CCC2CNCC2C1,643,52:05200:5:Z2602344730;52:05200:5:Z2330887467;52:05200:7:Z2624023565;
Cc1cc(Cl)cc(Cl)c1,83,52:05200:5:Z4642498531;52:05200:5:Z4641317553;52:05202:6:Z4642670821;
Cc1ccc2c(c1)SCCCN2,105,52:05200:5:Z4393996044;52:05200:6:Z3670037394;52:05200:9:Z4132234713;
CC1(C)CCNc2ccccc21,111,52:05200:5:Z2150017677;52:05201:4:Z2177708750;52:05202:1:Z2177707404;
CC1NCCSC1C,354,52:05200:5:Z3098705542;52:05200:6:Z1228555016;52:05200:9:Z3141122996;
C1CCC2(C1)COC2,89,52:05200:5:Z4170930849;52:05200:7:Z4170929469;52:05201:2:Z4170928742;
Fc1ccc2cccnc2c1F,159,52:05200:5:Z3671431289;52:05200:6:Z2829203961;52:05202:1:Z2804756309;
C1CNC2(C1)CCSCC2,260,52:05200:5:Z3795195753;52:05200:5:Z3715899805;52:05201:5:Z3655901010;
O=C1CSC2=NCCN12,326,52:05200:5:Z4348842366;52:05201:1:Z4351091252;52:05201:2:Z4459383344;
Cc1cc(Cl)cc2[nH]ccc12,107,52:05200:5:Z3353187472;52:05200:7:Z3298617008;52:05205:2:Z4207712435;
Cc1cc(C)c2c(c1)CCCO2,420,52:05200:5:Z3384689196;52:05200:5:Z3384690170;52:05201:0:Z3202034002;
CN1CC2CC1CN2,216,52:05200:5:Z4256691017;52:05200:9:Z4256694075;52:05201:2:Z4256660105;
O=C1NS(=O)(=O)c2ccccc21,319,52:05200:5:Z3007987731;52:05201:1:Z822834036;52:05201:8:Z1410779879;
