fragment_smiles,occurences,example_ligands
C1CC2C(C1)C1OCCC21,9,201:20103:2:Z2898651521;201:20107:3:Z2974761007;201:20119:6:Z2898556371;
NC1CCS(=O)(=O)C1,49,201:20103:2:Z3103224644;201:20104:2:Z3104937122;201:20105:6:Z3132941246;
Cc1ncc2c(=O)n(C)c(=O)[nH]c2n1,12,201:20103:2:Z2588911208;201:20106:5:Z2199068992;201:20110:7:Z2588911172;
OC1CCCCc2ccccc21,118,201:20103:2:Z2802074986;201:20104:6:Z2914255590;201:20104:6:Z4448334310;
Cc1cccc(Cl)c1F,15,201:20103:2:Z3843790186;201:20107:3:Z3856132334;201:20112:1:Z3843783672;
C1CCC2CNN=C2C1,24,201:20103:2:Z4251695524;201:20104:1:Z4254867923;201:20111:4:Z4251570818;
Cn1ccc(Cl)c1Cl,104,201:20103:2:Z3725478056;201:20105:5:Z1256002526;201:20105:6:Z391971292;
Cc1cc(F)ccc1Cl,57,201:20103:3:Z1780167777;201:20104:3:Z1781084070;201:20106:4:Z1781086503;
O=c1[nH]cnc2c(Cl)cc(Cl)cc12,21,201:20103:3:Z281933222;201:20110:1:Z199940140;201:20114:9:Z87687013;
NC12CCCC1(F)CNC2,42,201:20103:3:Z4449114781;201:20106:9:Z4449107479;201:20108:7:Z4449105661;
c1ccc2c(c1)nc1n2CCN1,53,201:20103:3:Z295741474;201:20105:8:Z1151267510;201:20112:1:Z1312909029;
CC12CNCC1(C)CSC2,121,201:20103:3:Z5050535141;201:20103:7:Z4477125054;201:20104:7:Z3594179378;
Cn1ncc2c(N)ncnc21,75,201:20103:3:Z1883251838;201:20106:0:Z1883282047;201:20106:2:Z1883231728;
O=C1CCS(=O)(=O)N1,12,201:20103:3:Z2720829526;201:20113:2:Z2478302339;201:20127:2:Z2478303730;
Nc1csc(Cl)c1,10,201:20103:3:Z3380768263;201:20106:6:Z3382129264;201:20109:1:Z3830538019;
c1ccc2nc3c(cc2c1)CNCC3,105,201:20103:3:Z4055916178;201:20104:0:Z4055920468;201:20104:2:Z4054662625;
c1cnc2c(c1)CCC1(CCOCC1)O2,63,201:20103:3:Z4252592899;201:20103:7:Z4253573110;201:20108:9:Z4252454043;
CN1C(=O)NC2CC1Oc1ccccc12,8,201:20103:3:Z4187494383;201:20104:3:Z4380650506;201:20132:4:Z4212916881;
c1cnc2nscc2c1,39,201:20103:3:Z2662048737;201:20104:2:Z2662046019;201:20104:5:Z2662046697;
OC1CC2(CNC2)C1,89,201:20103:3:Z3057248363;201:20105:8:Z3057252339;201:20106:9:Z3057256286;
Clc1ccc2c(c1)CC2,59,201:20103:4:Z2897285225;201:20104:9:Z4256728704;201:20104:9:Z4077182419;
Cc1ncc2ccccc2n1,80,201:20103:4:Z2614761447;201:20103:4:Z1173580846;201:20103:9:Z354308794;
Cc1cc(=O)n2c(n1)NCC2,81,201:20103:4:Z1737177722;201:20104:5:Z4653976008;201:20104:7:Z1639476058;
Clc1csc2cccnc12,42,201:20103:4:Z3582691022;201:20104:6:Z3807813849;201:20105:5:Z3552721090;
C1OCC2CC1N2,46,201:20103:4:Z4135549884;201:20104:0:Z2410082454;201:20108:9:Z2776796855;
Cc1ccc2ncn(C)c(=O)c2c1,21,201:20103:4:Z449823824;201:20125:6:Z441398754;201:20126:3:Z441393474;
Cc1ncc2c3c(sc2n1)CC(C)CC3,18,201:20103:4:Z1143488199;201:20108:3:Z1252448788;201:20110:4:Z1785770632;
c1ccc2c(c1)CC1CNC21,51,201:20103:4:Z5017564891;201:20103:6:Z3919593073;201:20107:3:Z4271357510;
Cc1oc2cc[nH]c2c1C,75,201:20103:4:Z3204350700;201:20103:9:Z3200145392;201:20107:1:Z3205477032;
O=c1ccc2cccc(F)c2[nH]1,143,201:20103:4:Z3983913857;201:20103:5:Z4241815272;201:20105:0:Z3837573795;
Clc1cc(Cl)c2c(c1)CNCC2,92,201:20103:4:Z3097359016;201:20104:8:Z1440929769;201:20105:9:Z2166428371;
Cc1cnc(C)c(N)c1,10,201:20103:4:Z3575956147;201:20114:3:Z3575956710;201:20116:8:Z3575956752;
C1CCC2=C(C1)CCCO2,11,201:20103:4:Z4257979547;201:20103:9:Z4252259160;201:20108:9:Z4258059741;
Cc1ccnc2c1CNC2,97,201:20103:4:Z4227588298;201:20104:1:Z4227583427;201:20105:0:Z4278355702;
CC1(C)CC(N)CN1,27,201:20103:4:Z3700131439;201:20104:6:Z3639355524;201:20119:8:Z4055941514;
Cc1sccc1N,39,201:20103:4:Z4287783740;201:20104:5:Z4288593432;201:20107:0:Z4478805788;
O=c1[nH]cnc2cccc(F)c12,31,201:20103:4:Z1328986906;201:20106:5:Z1328990658;201:20111:4:Z1328989883;
Clc1ncc2c(n1)CCOC2,59,201:20103:4:Z3558157387;201:20104:4:Z3557017020;201:20106:5:Z3559117866;
CC1(C)CCCS1(=N)=O,57,201:20103:4:Z3520597908;201:20103:4:Z3520599604;201:20105:4:Z3520599682;
c1nc2cc3c(cc2s1)OCCCO3,29,201:20103:4:Z1528197746;201:20104:9:Z1626699633;201:20113:0:Z2473066384;
Cc1ncnc2cccc(F)c12,20,201:20103:4:Z4344526644;201:20109:9:Z4654796475;201:20113:1:Z4344532682;
O=S1(=O)CCCCCN1,34,201:20103:4:Z4221941753;201:20103:4:Z4221944317;201:20111:5:Z4221944641;
c1nc2c(s1)NCCCC2,10,201:20103:4:Z2234144434;201:20104:0:Z2234144266;201:20111:9:Z2234144462;
CC1(C)NC2(CCNCC2)NC1=O,6,201:20103:4:Z2830949948;201:20106:8:Z2830955848;201:20119:6:Z2351377235;
C1CNCNC1,75,201:20103:4:Z3208603561;201:20103:5:Z4166582018;201:20105:1:Z4129525446;
Clc1ncc2cn[nH]c2n1,57,201:20103:4:Z3561662744;201:20104:6:Z3561016094;201:20105:8:Z3040637764;
CC1Cc2ccccc2NC1C,33,201:20103:4:Z3092947847;201:20114:3:Z4126605163;201:20117:3:Z4126608811;
Cc1cc(=O)[nH]c2c(C)cccc12,8,201:20103:4:Z5026125487;201:20141:5:Z4027994195;201:20145:3:Z4027994433;
Fc1cc(F)c2c(c1)NCCO2,71,201:20103:5:Z2673868667;201:20107:9:Z4400380211;201:20108:2:Z4127459059;
C1CC2(CN1)OCC1CC12,72,201:20103:5:Z3842225676;201:20108:0:Z3778230516;201:20109:3:Z3907918866;
Cc1nc2nccc(=O)n2[nH]1,39,201:20103:5:Z3340003568;201:20104:9:Z3339599311;201:20106:1:Z2660807477;
Cc1cccc2c1NC(=O)C2,6,201:20103:5:Z4277717544;201:20127:1:Z4277717601;201:20149:2:Z4277717583;
C1CN2CCN1CC2,60,201:20103:5:Z1481128970;201:20107:3:Z3844729292;201:20108:1:Z4289371412;
O=S1(=O)CC2CCN1CC2,59,201:20103:5:Z3665590366;201:20103:5:Z3892899997;201:20107:7:Z3644137791;
Cn1cnc(=O)c2ccccc21,25,201:20103:5:Z2588350816;201:20103:9:Z2506303748;201:20119:9:Z97442677;
Fc1cc2ccncc2cc1F,19,201:20103:5:Z2861434865;201:20103:8:Z3079960883;201:20105:9:Z3649467302;
Cc1cc2ncsc2cc1F,13,201:20103:5:Z4216760545;201:20123:6:Z4216760320;201:20132:8:Z3369598134;
Clc1ccc2c(c1)NCCN2,30,201:20103:5:Z1737584493;201:20104:0:Z1726194166;201:20105:3:Z2320003574;
CC1CCc2nc(Cl)ncc2C1,9,201:20103:5:Z3870418286;201:20115:7:Z3415090212;201:20125:7:Z3079051155;
Clc1ccc2c(c1)CCCCN2,13,201:20103:5:Z4129748020;201:20104:6:Z2569590626;201:20113:3:Z4129750456;
Cn1cc2ccccn2c1=O,18,201:20103:5:Z3097699754;201:20107:2:Z3094620306;201:20114:0:Z3094620956;
CC1(C)CCCC2(CCN2)C1,46,201:20103:5:Z4153839549;201:20103:7:Z4012304401;201:20104:4:Z4026252754;
Cc1cccc2ncncc12,68,201:20103:5:Z1340701039;201:20103:7:Z2700197111;201:20105:8:Z2274739637;
CC1CNc2cccnc21,124,201:20103:5:Z4132981362;201:20103:9:Z4132979222;201:20104:3:Z4132971834;
C1CCC2(CC1)CCCCNC2,21,201:20103:5:Z3626706854;201:20110:8:Z3626704161;201:20116:5:Z3626702847;
NC1CCCC12CNC2,28,201:20103:5:Z4210653572;201:20108:9:Z4210684517;201:20117:4:Z4210684964;
O=C1NS(=O)(=O)c2ccc(F)cc21,33,201:20103:5:Z1999786617;201:20105:8:Z1999783891;201:20106:7:Z1999775066;
C1CCN2CCNC(C1)C2,54,201:20103:5:Z4249755172;201:20105:8:Z4249796134;201:20106:1:Z4249772105;
C1CC2(COC2)N1,63,201:20103:5:Z2641089745;201:20106:6:Z2839016170;201:20107:0:Z2841587816;
Clc1ccc2ncnn2c1,61,201:20103:5:Z1504926041;201:20103:7:Z4048984521;201:20108:1:Z2148400267;
O=C1NCNc2cccnc21,8,201:20103:5:Z2830916002;201:20105:0:Z1135062104;201:20108:6:Z1135062166;
Cc1cnn2ccncc12,36,201:20103:6:Z3828139099;201:20107:7:Z3828737468;201:20112:1:Z3828510054;
Cn1cc2cncnc2n1,19,201:20103:6:Z1502743886;201:20104:2:Z1502763843;201:20106:4:Z1502797331;
CC1(C)CCc2ncncc2C1,46,201:20103:6:Z3695730842;201:20108:1:Z3606129854;201:20108:7:Z4194852324;
c1c2c(cc3c1CCNC3)CCCC2,36,201:20103:6:Z3759983961;201:20103:7:Z3346151517;201:20105:5:Z3601584431;
Clc1c[nH]c2ncncc12,48,201:20103:6:Z4254157613;201:20105:3:Z4351010500;201:20113:7:Z4254164285;
Nc1cc2ncccc2s1,28,201:20103:6:Z3697276173;201:20104:7:Z3697927032;201:20107:9:Z3697345756;
Clc1ccc2c(c1Cl)NCCC2,29,201:20103:6:Z1885838378;201:20104:0:Z1885826582;201:20105:3:Z1900605152;
c1cc2c3c(cccc3c1)CCC2,51,201:20103:6:Z2872738537;201:20104:5:Z2869265456;201:20104:9:Z2872737172;
Cc1csc2ccc(F)cc12,102,201:20103:6:Z822531030;201:20105:2:Z1231516440;201:20105:8:Z3633552455;
CN1CC2CCC1CN2,23,201:20103:6:Z4279644419;201:20104:0:Z5064808245;201:20115:0:Z4279644364;
Cc1nn(C)c2c1CCCC2,31,201:20103:6:Z3358961793;201:20104:6:Z3360535643;201:20111:5:Z3360556553;
C1NCC2CC1N2,100,201:20103:6:Z4172736288;201:20104:5:Z4173094942;201:20105:1:Z3614335646;
CC1(C)NCCC1=O,57,201:20103:6:Z4203357046;201:20103:9:Z4042239661;201:20104:3:Z3654661071;
c1ccc2c(c1)ncc1nnnn12,17,201:20103:7:Z3078444923;201:20104:0:Z3080280034;201:20109:3:Z2970649054;
FC1CCC2CCC1N2,31,201:20103:7:Z4391069986;201:20104:4:Z4390603434;201:20104:6:Z4336301525;
Clc1ccc2c(c1Cl)CCN2,6,201:20103:7:Z3583514861;201:20104:7:Z4128106552;201:20108:3:Z3056717790;
C1=Nc2ccccc2Oc2ccccc21,12,201:20103:7:Z4456499376;201:20109:4:Z2770470600;201:20121:6:Z2770448751;
Clc1cccc2sccc12,47,201:20103:7:Z1903790339;201:20107:4:Z3289066253;201:20110:2:Z1183565986;
Cc1ccc(C)n1N,42,201:20103:7:Z4421480290;201:20104:7:Z3381160678;201:20105:7:Z3381202502;
CC1CCCC(C)(C)C1=O,65,201:20103:7:Z2498471531;201:20104:9:Z2498473367;201:20108:7:Z3873406854;
C1CC2(C1)CC1(CNC1)C2,31,201:20103:7:Z4078265502;201:20103:7:Z4078269850;201:20108:6:Z4068776107;
Clc1ccc2c(c1)CCCCC2,3,201:20103:7:Z1438262529;201:20121:4:Z2395906541;201:20122:3:Z1437656792;
O=C1CCNc2ccccc21,38,201:20103:7:Z2863099348;201:20104:0:Z1898005827;201:20105:8:Z2304877550;
Cc1cnnc(Cl)c1C,11,201:20103:7:Z3396069916;201:20105:4:Z2850161713;201:20116:4:Z2851424847;
Fc1c(Cl)ccc2c1CNCC2,69,201:20103:7:Z3097621228;201:20108:8:Z3174763735;201:20109:1:Z3060344581;
CC1(C)CCO1,59,201:20103:7:Z4319801192;201:20104:1:Z4317278487;201:20104:7:Z4326468575;
Cc1cc(C)c(C)c(C)c1,34,201:20103:7:Z3577305907;201:20107:6:Z1401874370;201:20108:4:Z1417248453;
Clc1ccc2nsnc2c1,29,201:20103:7:Z1608057095;201:20109:5:Z1328591160;201:20111:4:Z1608065928;
Cc1cnc2n1CCNC2,85,201:20103:7:Z3587705522;201:20103:8:Z3587705188;201:20105:8:Z3587697620;
C1CNC2(CCC2)COC1,97,201:20103:7:Z4347166966;201:20104:0:Z4353145618;201:20105:9:Z4347174672;
Cc1ccc(Cl)c(C)c1,31,201:20103:8:Z4013728824;201:20104:0:Z4001924128;201:20108:0:Z4027636337;
CC12CCOC(C1)C2,32,201:20103:8:Z4460374804;201:20106:6:Z4460374718;201:20106:8:Z4508396144;
C=C1CC2NCCC12,10,201:20103:8:Z4999802359;201:20111:2:Z4999802474;201:20138:4:Z5021985141;
O=c1[nH]ncn2cccc12,6,201:20103:8:Z1828314921;201:20111:4:Z1749298143;201:20117:3:Z1828318834;
Oc1cccc(Cl)c1F,37,201:20103:8:Z3051654683;201:20104:7:Z3051592690;201:20105:1:Z3054039469;
c1cnc2cnoc2c1,41,201:20103:8:Z4667510276;201:20108:2:Z4403943172;201:20108:3:Z4403939294;
c1cc2cscc2s1,28,201:20103:8:Z3596794863;201:20104:3:Z2698134665;201:20109:1:Z3907171614;
Oc1ccnc(O)n1,62,201:20103:8:Z1528698872;201:20106:1:Z1303015267;201:20106:7:Z1268301970;
Clc1cnsc1,17,201:20103:8:Z3838268803;201:20105:0:Z3360442214;201:20105:3:Z3360839068;
O=C1NC2(CCCC2)Nc2ccccc21,2,201:20103:8:Z3996166026;201:20103:8:Z3788982254;
O=c1ncc2ccccc2[nH]1,8,201:20103:8:Z4122214999;201:20105:3:Z4122214751;201:20107:6:Z4216959102;
CC1(C)Cc2ccc(Cl)cc2C1,2,201:20103:8:Z1555709159;201:20158:9:Z3083278724;
Fc1cncs1,25,201:20103:8:Z4261364515;201:20104:6:Z4261347118;201:20105:8:Z4267334173;
OC1NCCCC1F,49,201:20103:8:Z4271733871;201:20104:4:Z4271733816;201:20105:6:Z4271702645;
CC1CC(C)(C)c2ccccc21,26,201:20103:8:Z2953992294;201:20104:0:Z4198962338;201:20111:0:Z4010902574;
CC1(C)CCc2ccc(=O)oc2C1,23,201:20103:8:Z4255936576;201:20103:8:Z4252061888;201:20104:2:Z4256559356;
CC1CCCc2ccc(=O)[nH]c21,29,201:20103:8:Z2879226120;201:20105:0:Z3809111381;201:20110:2:Z3637637692;
Cc1ccc2c(c1)C(=O)NCN2,6,201:20103:9:Z2830963913;201:20115:0:Z2830962919;201:20146:8:Z2830964305;
C1=CC2(CCCNC2)Oc2ccccc21,94,201:20103:9:Z4974373852;201:20104:4:Z2972447132;201:20105:0:Z2964222559;
O=c1cc2c(n[nH]1)-c1ccc(F)cc1C2,4,201:20103:9:Z3634019589;201:20111:6:Z3629957096;201:20121:3:Z3638988350;
C1=Nc2ncnn2CC1,36,201:20103:9:Z4250867570;201:20104:0:Z4250855774;201:20105:6:Z4250852000;
Cc1ccc2cc(C)oc2c1,56,201:20103:9:Z4479084688;201:20112:4:Z4479084772;201:20113:6:Z4771915205;
Nc1ccc2ccc(=O)[nH]c2n1,12,201:20103:9:Z2010405008;201:20114:1:Z335594612;201:20122:2:Z335955038;
CC1CCN(C)C1=O,60,201:20103:9:Z2783206130;201:20104:2:Z2783201519;201:20109:7:Z2924107728;
CC1(C)CCCc2ccoc21,2,201:20103:9:Z3361693835;201:20177:7:Z3359117699;
Clc1ccc2c(c1)C1CC1C2,45,201:20103:9:Z4000652336;201:20108:3:Z4261338494;201:20110:2:Z4421931005;
C1C2CC2C2CC12,56,201:20103:9:Z3787551120;201:20105:5:Z3908867435;201:20105:5:Z4093846152;
Cc1cn2c(C)csc2n1,9,201:20103:9:Z3388821453;201:20110:1:Z4404925457;201:20129:4:Z4043343231;
Cc1cc(C)c2c(O)ncnc2n1,12,201:20103:9:Z1271524119;201:20108:3:Z653706908;201:20112:1:Z26150720;
O=S1(=O)CCC2CCCCN21,21,201:20103:9:Z4252584815;201:20106:0:Z4251587993;201:20122:5:Z4256512600;
O=C1CC=CC=N1,68,201:20103:9:Z2903062002;201:20106:5:Z2903063522;201:20110:0:Z3495547583;
FC1(F)CCCCc2scnc21,43,201:20103:9:Z4246636338;201:20103:9:Z4246636348;201:20103:9:Z4246635374;
O=C1CCCc2cc(F)ccc2N1,44,201:20103:9:Z1644850071;201:20105:1:Z1644754767;201:20105:6:Z1644771732;
c1cc2[nH]nnc2cn1,49,201:20103:9:Z4150715045;201:20104:2:Z4149843170;201:20104:9:Z4148777354;
O=C1Nc2ccccc2C12CNC2,53,201:20103:9:Z4250019646;201:20105:2:Z4250000183;201:20109:0:Z4249981362;
CC1CNCCC1N,112,201:20103:9:Z2444747797;201:20104:6:Z2440349530;201:20105:1:Z2440355195;
Cc1n[nH]c2c1CCCN2,12,201:20103:9:Z2956788241;201:20126:0:Z2956789082;201:20126:8:Z2956787569;
c1cc2c(s1)OCCC2,36,201:20104:0:Z3092970490;201:20104:5:Z3092970208;201:20105:2:Z4669135448;
CC1(C)CN=CO1,14,201:20104:0:Z4236005788;201:20105:6:Z4268767432;201:20121:9:Z4264093161;
Nc1ccnnc1,3,201:20104:0:Z3561604613;201:20128:5:Z5061591737;201:20166:6:Z3556276142;
O=c1cc2n(c(=O)[nH]1)CCOC2,79,201:20104:0:Z5063740009;201:20104:3:Z5063744760;201:20104:8:Z5058511296;
O=c1[nH]cnc2[nH]nnc12,50,201:20104:0:Z3342579682;201:20105:6:Z995402382;201:20107:5:Z3254954687;
C1=CCC2(CNC2)OC1,20,201:20104:0:Z4223520335;201:20118:7:Z4223519912;201:20124:3:Z4223519962;
Cn1cnc(N)c1,58,201:20104:0:Z4295579061;201:20105:2:Z4289426223;201:20105:2:Z4287375406;
CC1(C)CCCNCC1,127,201:20104:0:Z3170118950;201:20104:8:Z3181067739;201:20105:5:Z1304978174;
O=C1CCC2NCCN12,58,201:20104:0:Z4243970287;201:20104:5:Z3085750189;201:20104:6:Z4243965441;
Cc1ccc(N)cn1,7,201:20104:0:Z4388041026;201:20117:9:Z4387976827;201:20156:9:Z4387996084;
c1ccc2c(c1)[nH]c1nncn12,33,201:20104:0:Z16225734;201:20106:6:Z1672704093;201:20109:5:Z1278666545;
C1CCC2(CC1)NCCS2,21,201:20104:0:Z2233239901;201:20106:5:Z2499104497;201:20117:2:Z2638801677;
O=C1CCCc2cccnc21,2,201:20104:0:Z4524932761;201:20156:3:Z1917775493;
O=c1[nH]cnc2c[nH]nc12,10,201:20104:0:Z4524932761;201:20116:4:Z4524930881;201:20117:8:Z4524932874;
Fc1cccc2nccnc12,31,201:20104:0:Z4389937880;201:20108:1:Z4223032851;201:20108:3:Z4390151413;
Cc1cc2ccc(F)cc2s1,26,201:20104:0:Z4876882298;201:20106:1:Z4879183326;201:20121:5:Z4876888545;
c1nc2c([nH]1)C1(CCNCC1)NCC2,73,201:20104:0:Z3316677781;201:20105:3:Z3316675480;201:20105:6:Z3316674132;
NC1CCCC1O,32,201:20104:0:Z4213510087;201:20104:4:Z3830811220;201:20107:5:Z3830811906;
C1=NOCCC1,10,201:20104:1:Z3172203020;201:20111:0:Z3538038687;201:20114:6:Z3172203462;
Cc1ncc2c3c(sc2n1)CCC3,26,201:20104:1:Z1272530199;201:20117:1:Z3079184900;201:20123:7:Z3828029237;
C1=C2OCCC2CCCC1,22,201:20104:1:Z3094284925;201:20108:6:Z3094285248;201:20109:9:Z3094285456;
CC1CNCCN1C,64,201:20104:1:Z4229146079;201:20105:1:Z4224596924;201:20106:5:Z4231126432;
Cc1nn(C)c2c1NCC(C)N2,3,201:20104:1:Z1427717909;201:20157:6:Z1367771586;201:20197:9:Z4652177332;
O=C1CCNN1,33,201:20104:1:Z3322752334;201:20104:1:Z4908213437;201:20105:2:Z3321519847;
Cc1ccnc2nc[nH]c12,15,201:20104:1:Z2274740457;201:20104:7:Z2274733512;201:20110:4:Z1939331694;
CC1CSc2ccccc2C1,9,201:20104:1:Z1589783466;201:20108:5:Z1918946324;201:20111:1:Z2072523042;
O=c1cc2ccccc2c[nH]1,19,201:20104:1:Z2852726050;201:20104:2:Z3339600858;201:20105:3:Z2852725933;
Cc1cc(Cl)cs1,23,201:20104:1:Z3551679364;201:20107:4:Z3545836897;201:20108:2:Z3653899782;
Clc1n[nH]c2ccccc12,41,201:20104:1:Z4998792490;201:20111:7:Z4995196712;201:20126:7:Z5059015822;
c1ccc2c(c1)NCC21CCCC1,65,201:20104:1:Z3200259855;201:20104:8:Z3694938024;201:20108:5:Z1360737554;
Oc1cncnc1,35,201:20104:1:Z4187968126;201:20107:0:Z4134424480;201:20107:1:Z4188003534;
CN1CCNc2ccc(Cl)cc21,47,201:20104:2:Z4131986605;201:20104:4:Z2705538672;201:20107:2:Z4131985156;
CC12CCC(C1)C(C)(C)NC2,23,201:20104:2:Z2876247124;201:20114:6:Z2914961121;201:20117:5:Z2876242763;
Clc1ccc[nH]1,29,201:20104:2:Z4091414639;201:20104:3:Z3205559122;201:20105:0:Z3186944492;
O=c1[nH]ccc2cccn12,77,201:20104:2:Z4600885493;201:20104:2:Z4319053378;201:20105:9:Z4317047033;
Cc1ccc2c(c1Cl)NCCC2,13,201:20104:2:Z4400886339;201:20106:5:Z3002280183;201:20110:1:Z4132418649;
CC1(C)CC2CC(=O)NC21,28,201:20104:2:Z4390373622;201:20105:5:Z4391120860;201:20105:5:Z4391120935;
c1ccc2c(c1)ncc1nc[nH]c12,8,201:20104:2:Z4362718169;201:20114:0:Z4362718006;201:20116:0:Z4362718040;
CC1CC2(CCCCC2)CN1,100,201:20104:2:Z4879174325;201:20104:2:Z4879174322;201:20105:9:Z4883763416;
c1ccc2c(c1)CCCc1ccnnc1-2,14,201:20104:2:Z2770076563;201:20105:1:Z2769360083;201:20106:2:Z3077868261;
CC1NCCC1N,14,201:20104:2:Z3144577768;201:20108:1:Z4055364095;201:20113:8:Z3144589749;
CC1(C)CCC2CCNc3cccc1c32,13,201:20104:2:Z4031034545;201:20106:2:Z4023780917;201:20112:6:Z4003921913;
O=c1cc2ccccc2n[nH]1,6,201:20104:2:Z2789335120;201:20123:4:Z2789339127;201:20141:3:Z2789334442;
Fc1cccnn1,15,201:20104:2:Z2676795402;201:20104:7:Z2676794713;201:20107:2:Z2676795910;
O=S1(=O)CCc2ncsc2C1,128,201:20104:2:Z2361535763;201:20104:6:Z2361559206;201:20104:9:Z2350357431;
O=C1NC2CCC(=O)N2c2ccccc21,61,201:20104:2:Z2036619065;201:20104:3:Z4150175096;201:20105:8:Z1433586065;
Cc1cnc2cnccc2n1,36,201:20104:3:Z2970614829;201:20109:4:Z2968532143;201:20116:3:Z2968362749;
Cc1ccc2n1CCNC2C,76,201:20104:3:Z3406777603;201:20104:7:Z1617221648;201:20105:0:Z2109088596;
NC1CCC12CC2,25,201:20104:3:Z3807264211;201:20107:3:Z3807066881;201:20108:7:Z3807178114;
Cn1nnc2c(=O)[nH]cnc21,15,201:20104:3:Z4386556782;201:20107:1:Z2442448333;201:20117:6:Z2442445246;
Cn1ncnc1O,32,201:20104:3:Z4769530941;201:20108:0:Z4769402904;201:20109:7:Z4771296593;
Cc1csc2cnc(N)nc12,11,201:20104:3:Z4435885492;201:20106:0:Z4435911340;201:20107:2:Z4435946136;
CN1CC2CC1C2,25,201:20104:3:Z3592222124;201:20104:7:Z3620400924;201:20110:2:Z4136705348;
CN1CCCNCCC1,119,201:20104:3:Z4218384110;201:20105:5:Z4218363800;201:20108:1:Z4218394143;
CN1CCC(=O)N1,55,201:20104:3:Z4147908769;201:20106:6:Z2197968200;201:20110:3:Z2273233943;
Cc1cc(C)c2nccc(O)c2c1,51,201:20104:3:Z1734820207;201:20106:7:Z1897468099;201:20107:5:Z1772134250;
Cc1cc(Cl)c2ccccc2n1,42,201:20104:3:Z4909312940;201:20106:1:Z4962380095;201:20109:0:Z3819332284;
CC1CCC(=O)N1C,62,201:20104:3:Z2105187897;201:20105:2:Z3552152395;201:20105:4:Z2105174742;
O=c1cc(Cl)[nH]c(=O)[nH]1,14,201:20104:4:Z2205202934;201:20112:1:Z1624948477;201:20112:2:Z4216430548;
NC1CNCC12CCC2,71,201:20104:4:Z3138956229;201:20105:2:Z3278084441;201:20107:0:Z3044063518;
O=c1[nH]ccc2nccnc12,5,201:20104:4:Z2614152657;201:20104:9:Z2614152841;201:20149:6:Z2993832242;
NC1CNCC1N,33,201:20104:4:Z2860456734;201:20107:1:Z2874411173;201:20109:4:Z2874408868;
Cc1c(F)cc(Cl)c2c1CCCN2,18,201:20104:4:Z2385957502;201:20106:9:Z2415465170;201:20107:8:Z4394004629;
Fc1cc(F)c2ccnn2c1,20,201:20104:4:Z3095664687;201:20105:3:Z3095665131;201:20105:6:Z3095665116;
O=C1NC2CC(N1)c1cc(F)ccc1O2,10,201:20104:4:Z4212862730;201:20106:7:Z4212807381;201:20121:4:Z3547966432;
CC1(C)CC(N)CCN1,40,201:20104:4:Z4643304746;201:20105:0:Z4643295887;201:20107:8:Z4643293899;
N=S1(=O)CCC2(CC1)CNC2,27,201:20104:4:Z4095954513;201:20104:9:Z4095954506;201:20116:3:Z4095954215;
O=c1[nH]nnc2cc(Cl)ccc12,23,201:20104:4:Z1021612256;201:20108:1:Z66651161;201:20108:1:Z66652178;
C1CC2(CCOCC2)C2(CC2)N1,117,201:20104:4:Z3660379108;201:20104:7:Z3711518034;201:20105:3:Z3660672877;
CC1(C)CCCc2cccnc21,19,201:20104:4:Z4455323426;201:20104:4:Z4455315532;201:20107:0:Z4455126739;
Cc1ccc(C)c2scnc12,39,201:20104:4:Z2196369400;201:20113:7:Z95925973;201:20114:3:Z431671978;
OC1CC2CCC1NC2,33,201:20104:4:Z2884786021;201:20106:9:Z2868674209;201:20107:1:Z2869245357;
O=C1c2ccccc2-c2ccccc21,129,201:20104:4:Z4200894687;201:20105:3:Z1204691494;201:20105:6:Z4170820605;
CC1(C)CNc2cccnc2N1,90,201:20104:4:Z4870416540;201:20108:2:Z4870408696;201:20108:6:Z4870423106;
Nc1csc2ccccc12,8,201:20104:4:Z3097653053;201:20113:7:Z3097652868;201:20162:9:Z3094154788;
C1COCN1,57,201:20104:4:Z2913758996;201:20106:6:Z2913757572;201:20107:5:Z4218183398;
CN1CCC(C)(C)CC1=O,24,201:20104:4:Z4258055809;201:20117:6:Z4258135336;201:20117:7:Z4258059897;
CN1CC2CCC(C1)N2,62,201:20104:4:Z2898798351;201:20105:3:Z4251326075;201:20105:4:Z2916152043;
CN1CCC2CCC(C1)N2,129,201:20104:4:Z2922832158;201:20104:8:Z2922845000;201:20105:2:Z5034743961;
C1CC2CCNC2N1,86,201:20104:4:Z3185940617;201:20107:4:Z3394240214;201:20107:5:Z3586355018;
CC1(C)CCCC1N,31,201:20104:4:Z3105706345;201:20108:2:Z3102172270;201:20114:1:Z3099868916;
Nc1ccnc(Cl)n1,47,201:20104:4:Z4350096853;201:20104:7:Z4348535844;201:20104:8:Z4344885929;
CC1CCc2ccccc2S1,6,201:20104:4:Z1440692229;201:20119:1:Z2898779484;201:20137:2:Z2699882868;
C1CCCOCCC1,10,201:20104:5:Z4151978046;201:20114:0:Z4151928570;201:20117:1:Z4151887523;
CN1CCCNS1(=O)=O,23,201:20104:5:Z3357302015;201:20104:5:Z2613869296;201:20105:3:Z3357301134;
CC1NCCc2cc(Cl)cc(Cl)c21,38,201:20104:5:Z1440236696;201:20105:6:Z1371992384;201:20108:9:Z4282117048;
