fragment_smiles,occurences,example_ligands
C1CCOCC1,188658,195:19500:0:Z3616815101;195:19500:0:Z3983470965;195:19500:0:Z3983469131;
CN1CCCC12CCCC2,187,195:19500:4:Z3588218844;195:19500:4:Z3748711562;195:19501:3:Z3580873803;
CC1(C)CC(O)c2ccccc21,121,195:19500:4:Z4127679795;195:19500:4:Z4059301791;195:19502:1:Z1748006909;
Cc1ccc2ncncc2c1,183,195:19500:4:Z4311782161;195:19501:2:Z4313980815;195:19501:4:Z1576786777;
Cn1ccc(=O)c2ccccc21,164,195:19500:4:Z2776678987;195:19500:6:Z2772396639;195:19501:0:Z4241664778;
O=c1[nH]ccc2ccncc12,133,195:19500:4:Z4304332973;195:19501:9:Z4302781172;195:19502:0:Z4304625131;
Cc1ccc2c(n1)OCCN2,205,195:19500:4:Z4113780537;195:19501:3:Z1885156487;195:19501:9:Z4113774145;
c1ccc2c(c1)NCCCS2,123,195:19500:4:Z88453873;195:19501:2:Z1265810552;195:19502:6:Z603329050;
Cc1ccc(C)c(F)c1,118,195:19500:4:Z3547041111;195:19501:0:Z2075807295;195:19501:9:Z3507009318;
O=C1CCC2CNc3cccc1c32,143,195:19500:4:Z3050899212;195:19500:4:Z2636280704;195:19500:4:Z2493905376;
Cc1cccc2c1ccn2C,136,195:19500:4:Z3579996658;195:19500:5:Z3511720959;195:19500:8:Z3641783880;
FC1(F)CCC2(CCC2)CC1,155,195:19500:4:Z4392957616;195:19500:6:Z3820828294;195:19501:5:Z4410167643;
CC1(C)Nc2ccccc2NC1=O,255,195:19500:4:Z317180066;195:19500:9:Z2707782910;195:19502:8:Z2494308968;
Cc1sc2[nH]cnc(=O)c2c1C,315,195:19500:4:Z1943675698;195:19501:1:Z2884541656;195:19501:4:Z3864572066;
c1cc2[nH]ccc2cn1,686,195:19500:4:Z2633811606;195:19500:4:Z4349915235;195:19500:5:Z4046140245;
Fc1cc(F)c2c(c1)CCN2,186,195:19500:4:Z1461521311;195:19500:8:Z1460973685;195:19500:9:Z1639234647;
O=C1CCn2c(nc3ccccc32)N1,122,195:19500:4:Z4636339110;195:19500:6:Z4404072327;195:19501:5:Z4406242070;
Fc1ccc2c(c1)CCCS2,194,195:19500:4:Z3789454169;195:19500:7:Z442724660;195:19501:4:Z2095117584;
Cc1cccc(C)c1C,76,195:19500:4:Z1538963240;195:19500:8:Z1190139035;195:19502:5:Z1323645321;
C1CCN2CCNC(C1)C2,80,195:19500:4:Z4249760411;195:19504:6:Z4270199823;195:19506:2:Z4249763710;
CC1CCC(=O)CN1,124,195:19500:4:Z2948207748;195:19500:5:Z2921287071;195:19500:7:Z2954424620;
Cc1cc(C)c2c(Cl)csc2c1,31,195:19500:4:Z997555308;195:19505:1:Z844546300;195:19512:8:Z3524030077;
CC1Cc2cccc(Cl)c2O1,152,195:19500:4:Z2874224312;195:19500:5:Z2774884627;195:19502:3:Z1216046342;
CC1(C)C2CCC1CC2,268,195:19500:4:Z3773951001;195:19500:8:Z4610642546;195:19501:0:Z4069812809;
O=C1CCCCCCC1,38,195:19500:4:Z3873673559;195:19500:7:Z3172728677;195:19501:0:Z3172731092;
CC1(C)CCc2ccc(=O)[nH]c2C1,243,195:19500:4:Z3356533322;195:19500:6:Z3353337293;195:19500:9:Z3298791022;
CN1CC2(CCCCC2)CC1=O,96,195:19500:4:Z3875732962;195:19501:1:Z3875732587;195:19501:3:Z3875739185;
Fc1cccc2c1CCCC2,414,195:19500:4:Z3656645440;195:19500:6:Z4448134573;195:19500:7:Z2291306922;
Cc1cc(C)oc(=O)c1,187,195:19500:4:Z3723225297;195:19501:1:Z168823148;195:19501:6:Z3079253537;
FC1(F)CC12CNC2,522,195:19500:4:Z3906863663;195:19500:5:Z3842480223;195:19500:6:Z2500359553;
C1CCCCCC1,203,195:19500:4:Z3621200481;195:19500:4:Z3594382179;195:19500:4:Z3606416774;
Cc1nnc(N)[nH]1,164,195:19500:4:Z2913395691;195:19500:4:Z5044398540;195:19501:9:Z4487940262;
Cn1ccc2[nH]ccc21,103,195:19500:4:Z4088734586;195:19502:2:Z4090618751;195:19504:6:Z3345082381;
NC1CCNCC1(F)F,60,195:19500:4:Z3144991919;195:19500:7:Z4115265221;195:19501:7:Z3144985324;
CN1CCCC2(CCNC2)C1,342,195:19500:4:Z4392495782;195:19500:8:Z4269594523;195:19501:4:Z2218674491;
C1CSCCO1,223,195:19500:4:Z4036488446;195:19500:7:Z3784389357;195:19500:9:Z3782632197;
c1cc2c(cn1)OCCNC2,139,195:19500:4:Z2331601663;195:19500:7:Z3050664345;195:19501:9:Z1645644563;
O=S1(=O)CCCCC12CCOCC2,102,195:19500:4:Z3395125409;195:19501:8:Z3598104262;195:19502:1:Z3598106888;
CC1(C)CC2(CNC2)C1,67,195:19500:4:Z4467130419;195:19500:7:Z3679573533;195:19501:2:Z3621495977;
c1cc2c([nH]1)CCCNC2,192,195:19500:4:Z5004239220;195:19500:5:Z5007703813;195:19501:0:Z5005969787;
O=C1NCC2(CCCNCC2)N1,183,195:19500:4:Z4277844871;195:19500:8:Z4277844338;195:19502:0:Z4236575169;
FC1(F)CC2CC2C1,178,195:19500:4:Z4199907948;195:19501:0:Z3808604917;195:19501:2:Z3841652610;
c1ccc2nnccc2c1,457,195:19500:4:Z2709034410;195:19500:5:Z2706413003;195:19500:6:Z3612162122;
c1cc2c(cn1)CCC2,1048,195:19500:4:Z2295319114;195:19500:4:Z2221032355;195:19500:6:Z3893292925;
Oc1cnnc2c(F)cccc12,58,195:19500:4:Z4308247830;195:19503:0:Z4307505418;195:19504:6:Z4308364958;
Cc1cncc(=O)[nH]1,96,195:19500:4:Z3302394784;195:19502:6:Z3137984065;195:19505:3:Z2062340297;
c1cnc2c(c1)CNCCC2,258,195:19500:4:Z2691188774;195:19500:6:Z2780778895;195:19501:1:Z2691277378;
Clc1cccc2ccncc12,111,195:19500:4:Z4271057888;195:19500:7:Z4271069627;195:19501:5:Z3350741895;
Oc1cnc2c(F)cccc2c1,67,195:19500:4:Z3205668254;195:19501:1:Z3592870989;195:19504:3:Z2911632956;
CC1NCCN(C)C1C,181,195:19500:4:Z1669431367;195:19502:9:Z1671121945;195:19503:6:Z1733413142;
CC1NCC(=O)Nc2ccccc21,63,195:19500:4:Z4925244425;195:19504:6:Z4930664307;195:19506:7:Z4925238865;
Clc1ccc2c(c1)NCC2,257,195:19500:4:Z2703903038;195:19501:0:Z941393088;195:19502:2:Z2701921753;
Cn1ccc2c(c1=O)CCNC2,261,195:19500:4:Z5063568744;195:19500:6:Z5059007641;195:19501:8:Z5063567506;
O=C1Nc2ccccc2C12CCCCC2,196,195:19500:4:Z3628466980;195:19501:6:Z3607369371;195:19501:8:Z3607375072;
O=C1C2CCCC1CNC2,259,195:19500:4:Z2436231178;195:19501:3:Z2439760849;195:19501:3:Z2437447085;
Cc1cc2ccsc2s1,73,195:19500:4:Z2979216797;195:19501:9:Z2755437054;195:19502:3:Z2770361297;
Cc1nc(C)c2c(C)csc2n1,270,195:19500:4:Z1683885395;195:19500:7:Z4253198156;195:19500:8:Z4522288527;
CC1CC1C,290,195:19500:4:Z3622388679;195:19500:4:Z4200505108;195:19500:6:Z4200506078;
Cc1csc2c(C)cccc12,2,195:19500:4:Z4537095940;195:19562:4:Z3361742834;
OC1CNCCOC1,246,195:19500:4:Z3052291413;195:19500:6:Z4275749738;195:19501:0:Z2276597485;
CN1CCCC12CCOCC2,527,195:19500:4:Z3505156923;195:19500:7:Z3700657842;195:19500:9:Z3638760726;
Cc1[nH]nc2cccc(Cl)c12,70,195:19500:4:Z4323569177;195:19501:5:Z4326413193;195:19501:7:Z4326005518;
Cn1ccc(Cl)n1,634,195:19500:4:Z2224474287;195:19500:4:Z3599002022;195:19500:6:Z4599972625;
O=C1CCCc2[nH]ccc21,174,195:19500:4:Z3667947589;195:19500:8:Z3670144000;195:19501:3:Z4113955079;
CC1(C)CC2(CCC2)C1,188,195:19500:4:Z3594200402;195:19500:7:Z3438370560;195:19501:1:Z4185142334;
Fc1cc(Cl)c2cc[nH]c2c1,43,195:19500:4:Z3669166746;195:19500:9:Z3707703012;195:19501:0:Z3667650006;
Oc1ccc2c(n1)CCCC2,165,195:19500:4:Z3190806157;195:19500:6:Z3053745977;195:19500:6:Z2803933049;
NC1CNCC12CCOCC2,215,195:19500:4:Z3347273169;195:19500:5:Z3342289146;195:19501:8:Z4055195019;
CC1(C)CCNC(=O)C1,328,195:19500:4:Z4662376653;195:19500:6:Z3186950482;195:19500:7:Z3085131720;
Clc1ccc2ocnc2c1,175,195:19500:4:Z2877453922;195:19500:7:Z2366529476;195:19501:0:Z4423253262;
Cc1coc(=O)c2ccccc12,186,195:19500:4:Z4238840442;195:19500:8:Z2883505518;195:19501:7:Z2498072581;
Cn1ccn(C)c1=O,202,195:19500:4:Z5056144123;195:19500:7:Z2890365512;195:19500:8:Z2907684201;
CC1CCNCC(C)O1,295,195:19500:4:Z2623153681;195:19501:1:Z3169181898;195:19501:4:Z4267344645;
O=C1c2ccccc2CC12CCNCC2,357,195:19500:4:Z4115863601;195:19501:4:Z3593119006;195:19501:5:Z3593113513;
NC1CCC12CCOCC2,95,195:19500:4:Z3139812646;195:19500:6:Z4055160129;195:19501:2:Z3139817305;
CN1C2C=CCC1CC2,39,195:19500:4:Z3151715681;195:19505:9:Z3105104770;195:19507:2:Z3135032427;
O=S1(=O)CCNCCCCCCN1,187,195:19500:4:Z3585682784;195:19501:1:Z4485772601;195:19502:1:Z4490223410;
C1CC2COCC(C1)C2,316,195:19500:4:Z4351022659;195:19500:6:Z3843069810;195:19500:9:Z3836130550;
Cc1cc2cccnn2n1,107,195:19500:4:Z4351022659;195:19501:4:Z4351025317;195:19501:9:Z4351030351;
Cc1ccn2cnnc2c1C,85,195:19500:4:Z4151470446;195:19500:4:Z4151470619;195:19501:6:Z4151449040;
C1COC2(CN1)CC1CCC2C1,150,195:19500:4:Z1997813593;195:19500:8:Z1995052454;195:19500:8:Z1997829266;
Cc1cccc2nccc(=O)n12,266,195:19500:4:Z3513742263;195:19500:5:Z1490741710;195:19500:6:Z1920748339;
CN1C(C)(C)CCS1(=O)=O,85,195:19500:4:Z3685657863;195:19500:9:Z3605586918;195:19502:2:Z3367116897;
Cn1cnc2[nH]ccc21,111,195:19500:4:Z4293478295;195:19501:3:Z4288072382;195:19501:6:Z4287984964;
C1CCC2(CCCC2)CNC1,49,195:19500:4:Z3444167422;195:19500:8:Z3444224323;195:19500:8:Z3844643970;
O=C1NCCC12CCNC2,299,195:19500:4:Z4231874306;195:19500:5:Z4011925461;195:19500:6:Z4011493688;
c1ccc2c(c1)OC1(CCCCC1)O2,150,195:19500:4:Z2618731553;195:19500:6:Z2053026047;195:19501:0:Z4286246590;
C1COC2CC2N1,544,195:19500:4:Z3048066540;195:19500:8:Z4012836088;195:19500:8:Z4012187144;
Cc1c(Cl)cn2c(=O)ccnc2c1Cl,140,195:19500:4:Z2330848482;195:19500:5:Z2278043927;195:19501:5:Z1348585095;
Oc1cnn2c1CNCC2,100,195:19500:4:Z4063340030;195:19501:2:Z4265316322;195:19502:5:Z4771493425;
OC1CCCCC12CCCNC2,208,195:19500:4:Z3467338547;195:19500:7:Z3640922670;195:19500:8:Z3640918494;
OC1CNCC1F,103,195:19500:4:Z4906589742;195:19500:9:Z3584005958;195:19501:3:Z3584006111;
CC1(C)CNCC(C)(C)O1,292,195:19500:4:Z3828630123;195:19501:0:Z1798306943;195:19501:4:Z3191478457;
Oc1ccc2cccnc2n1,202,195:19500:4:Z3526954798;195:19501:2:Z4961281735;195:19502:2:Z4971319515;
O=S1(=O)CC23CCCCC2(CNC3)C1,198,195:19500:4:Z3101817074;195:19500:5:Z3055280688;195:19500:8:Z3055278275;
Cc1cccc2cn[nH]c12,72,195:19500:4:Z3669466439;195:19500:8:Z3669459797;195:19501:4:Z3669374600;
c1ccn2cccc2c1,449,195:19500:4:Z1312899639;195:19500:9:Z2877341716;195:19501:2:Z3723228250;
CC1CNc2ccccc2S1,97,195:19500:4:Z1883198295;195:19500:5:Z1393259150;195:19501:1:Z1391705738;
Cc1ccc(F)c2[nH]ccc12,110,195:19500:4:Z2705362796;195:19500:6:Z3634193869;195:19501:5:Z2710952279;
Fc1ccc2c(c1)CNC2,140,195:19500:4:Z3138930312;195:19502:9:Z2804749433;195:19503:9:Z2793056618;
O=C1CC2CCCC2C1,156,195:19500:4:Z3203641793;195:19500:8:Z3201799319;195:19501:7:Z3192383867;
C1CC2(CO1)OCCO2,417,195:19500:4:Z2312733935;195:19500:7:Z2778884320;195:19500:8:Z3471580694;
OC1CCC2NC1CCC2O,253,195:19500:4:Z4269610669;195:19500:5:Z4256226658;195:19500:5:Z4256320898;
Cc1csc2ncccc12,759,195:19500:4:Z4404442079;195:19500:5:Z4537917705;195:19500:5:Z1185158388;
C1CC12CC2,223,195:19500:4:Z4172846222;195:19501:0:Z2641658493;195:19501:1:Z2407873232;
c1ccc2c(c1)NCCCO2,178,195:19500:4:Z1881328532;195:19501:5:Z2813128239;195:19502:6:Z1881330042;
Cc1cc2cc(Cl)ccc2s1,41,195:19500:4:Z1959024046;195:19512:2:Z1877843657;195:19513:0:Z1438173270;
CC1CCCC2(C1)OCCO2,31,195:19500:4:Z3639714006;195:19504:6:Z3639934954;195:19506:5:Z5014811041;
Fc1ccc2ncsc2c1,338,195:19500:4:Z3990067708;195:19500:7:Z354841568;195:19500:8:Z1644181997;
Fc1ccc2ncnn2c1,181,195:19500:4:Z4255745098;195:19501:2:Z4279362037;195:19501:3:Z1384018359;
FC1CCCOC1,471,195:19500:4:Z4270048603;195:19500:5:Z4271068606;195:19500:5:Z4269020473;
C1CNCC2CCOC2C1,274,195:19500:4:Z3184421817;195:19500:5:Z3093842476;195:19500:6:Z3605929150;
Nc1ccc(Cl)cn1,140,195:19500:4:Z2001393519;195:19500:7:Z1498468960;195:19501:6:Z2967731773;
O=C1CCCc2occc21,247,195:19500:4:Z2255423432;195:19500:9:Z2499430445;195:19501:0:Z2282873040;
CC1(C)CC2CNCC21,57,195:19500:4:Z4773646150;195:19503:0:Z3996786143;195:19507:3:Z4025137405;
Fc1ccc2nccn2c1,406,195:19500:4:Z5005274127;195:19500:6:Z5005273885;195:19500:6:Z3838331595;
Oc1ccnc2c(F)c(F)ccc12,79,195:19500:4:Z2804210885;195:19501:8:Z5053034070;195:19502:6:Z2455135247;
CN1CCCNc2ccc(F)cc21,218,195:19500:4:Z4303079710;195:19500:7:Z3191688865;195:19502:0:Z1362143162;
O=C1CCc2cc3c(cc21)CCC3,114,195:19500:4:Z2999095277;195:19500:9:Z4271016723;195:19501:0:Z4364951957;
O=c1cc2c(n[nH]1)COCC2,33,195:19500:4:Z3343310127;195:19503:9:Z4458786389;195:19508:4:Z3343312351;
O=C1NCCc2cncn21,169,195:19500:4:Z3196719816;195:19501:6:Z3193095794;195:19502:5:Z4253510214;
Fc1cnccn1,131,195:19500:4:Z4272837913;195:19502:8:Z4138820544;195:19503:6:Z4272805114;
Nc1ncc2c(n1)CC1CCC2N1,60,195:19500:4:Z4248202269;195:19501:2:Z4248204441;195:19503:0:Z4248202765;
CC1NCCn2ccnc21,214,195:19500:4:Z4166676600;195:19500:6:Z3434334621;195:19500:6:Z3591117054;
C1CC2(C1)CC21CCC1,107,195:19500:4:Z4580001242;195:19501:2:Z4600166760;195:19503:3:Z4199096747;
Cc1cccc2ccnnc12,162,195:19500:4:Z3831892908;195:19501:1:Z3867661998;195:19501:4:Z3950531368;
c1cc2c(cn1)NCCC2,437,195:19500:4:Z4649079132;195:19500:9:Z4370270742;195:19500:9:Z3000192178;
CC1CC=NN1,46,195:19500:4:Z2120938900;195:19502:4:Z1659586120;195:19503:6:Z1613945354;
C1COCCC2(CNC2)N1,81,195:19500:4:Z4508452804;195:19500:6:Z3881070774;195:19501:1:Z4088548357;
FC1CCC2CC12,61,195:19500:4:Z4508452804;195:19501:2:Z4405830807;195:19502:0:Z4404734885;
C1COC2(CCN1)CCSC2,282,195:19500:4:Z3840649330;195:19500:8:Z3910649005;195:19501:9:Z3787634911;
Cc1cccc2c1CCNC2,413,195:19500:4:Z4166693479;195:19500:9:Z1700861475;195:19501:0:Z3177418918;
C1CCC2(C1)CCNCC2,841,195:19500:5:Z4055389473;195:19500:8:Z4285536182;195:19500:8:Z1536906438;
Cc1cccc2cncnc12,54,195:19500:5:Z1765523652;195:19502:0:Z1449752481;195:19502:7:Z3774310556;
C1CCC2(C1)CCCNC2,217,195:19500:5:Z1784626939;195:19501:2:Z3098557013;195:19501:8:Z3206186390;
Fc1cc2[nH]ccc2cc1Cl,105,195:19500:5:Z2698965318;195:19504:6:Z4018865798;195:19504:9:Z3463380891;
Cn1cnc2cccc(F)c21,48,195:19500:5:Z2000046935;195:19501:6:Z2000003093;195:19506:3:Z2610534864;
CC1CCC=CO1,141,195:19500:5:Z3097719453;195:19500:5:Z3171263746;195:19500:5:Z3171263756;
C1CNCC2(C1)CNC2,505,195:19500:5:Z3723225457;195:19500:9:Z5006492636;195:19501:0:Z3054897694;
C1NC2CC3CC1C2C3,138,195:19500:5:Z2898494064;195:19501:0:Z4271103256;195:19501:2:Z2234505613;
O=C1CNC2(CNC2)C1,85,195:19500:5:Z3625257610;195:19501:2:Z3625258952;195:19504:4:Z3518324580;
Cc1cnc2ncnn2c1,210,195:19500:5:Z3369861850;195:19500:6:Z2590313745;195:19500:8:Z2590314204;
Cn1ccc(N)c1,44,195:19500:5:Z4206427941;195:19502:7:Z4204820445;195:19510:4:Z4207398839;
O=c1[nH]cnc2cc(F)ccc12,126,195:19500:5:Z1961789080;195:19501:4:Z1436730032;195:19501:6:Z1253771146;
Cc1csc(Cl)c1,74,195:19500:5:Z1767905511;195:19503:2:Z1763677211;195:19503:9:Z5011979207;
Cn1cc2c(n1)COCC2,54,195:19500:5:Z4984075257;195:19501:8:Z4984049797;195:19503:1:Z4984070744;
CC1CNCC1O,311,195:19500:5:Z1564905123;195:19500:5:Z3520148449;195:19500:5:Z3315738632;
C1CC2(C1)CNC1COCC12,86,195:19500:5:Z3175765184;195:19501:7:Z3190478442;195:19502:6:Z3894943723;
Nc1cnco1,8,195:19500:5:Z3097936477;195:19501:5:Z3094685380;195:19525:7:Z3094685439;
C1CC2(C1)OCC1CC12,251,195:19500:5:Z2991816624;195:19501:1:Z3582708559;195:19501:2:Z2955309996;
Cc1ccc2ccsc2c1,87,195:19500:5:Z1961088997;195:19500:6:Z4364820389;195:19501:5:Z1956692817;
NC1CNCC12CCC2,71,195:19500:5:Z3138961085;195:19501:3:Z3138968664;195:19501:4:Z3045272384;
Cc1ccc(Cl)c(O)c1,40,195:19500:5:Z3942079883;195:19500:9:Z4106669656;195:19502:8:Z3893803481;
CN1CCOCC12CNCOC2,188,195:19500:5:Z3611150187;195:19500:9:Z4136867697;195:19501:1:Z3611153590;
Oc1nc2c([nH]1)CCCC2,149,195:19500:5:Z4302126488;195:19500:7:Z4303258604;195:19502:5:Z4302297542;
Fc1ccc2c(c1F)CCCN2,75,195:19500:5:Z4191141311;195:19503:2:Z4191145717;195:19503:4:Z4200994824;
O=c1ccnc2[nH]cnn12,115,195:19500:5:Z2676711319;195:19500:8:Z2676718303;195:19501:3:Z2676712981;
C1CCC2(CCCOC2)NC1,99,195:19500:5:Z3092937171;195:19504:6:Z3092937754;195:19504:9:Z3092940401;
OC1CCNC12CCC2,150,195:19500:5:Z3787246338;195:19500:9:Z3899146064;195:19504:9:Z3787551718;
O=c1ccc2c([nH]1)CCCCC2,378,195:19500:5:Z4178536351;195:19500:8:Z4047824183;195:19500:9:Z2882033870;
CC12CC(C1)C1(CNC1)O2,27,195:19500:5:Z4167159120;195:19500:5:Z4166578871;195:19516:7:Z4166200342;
Clc1ccn2nccc2c1,221,195:19500:5:Z3060722167;195:19501:8:Z2027666602;195:19502:2:Z2027472153;
Cc1ccc2cccnc2c1Cl,59,195:19500:5:Z4961590247;195:19507:9:Z4240677126;195:19508:2:Z3201863492;
c1ccc2c(c1)CNC1(CC1)C2,56,195:19500:5:Z3645066229;195:19504:9:Z3715750683;195:19506:2:Z3654491388;
CC1CNCC(C)C1(F)F,184,195:19500:5:Z3302481370;195:19501:2:Z3440132734;195:19502:0:Z3302568098;
O=S1(=O)CCc2cccnc2C1,305,195:19500:5:Z3860704662;195:19500:8:Z3866867289;195:19500:9:Z3872836518;
CC1(C)COCCC1N,120,195:19500:5:Z4061638067;195:19500:7:Z3101738393;195:19501:3:Z3103998001;
Nc1nc2c(s1)CCCC2,250,195:19500:5:Z2482083153;195:19500:8:Z2482098627;195:19501:1:Z4058975234;
O=C1CNc2cccc(F)c2N1,218,195:19500:5:Z1647942632;195:19500:8:Z1880221144;195:19500:9:Z4110033693;
Clc1ccc2c(c1)CCN2,333,195:19500:5:Z2077575970;195:19500:5:Z3081692775;195:19500:9:Z2089158819;
CC1CCNc2ccccc2S1,242,195:19500:5:Z4917154507;195:19500:5:Z4917150065;195:19501:9:Z1939886137;
O=C1CNS(=O)(=O)N1,26,195:19500:5:Z4917154507;195:19500:5:Z4917150065;195:19505:6:Z4917152730;
C=C1CCC1,15,195:19500:5:Z4256695467;195:19502:2:Z4223858806;195:19502:3:Z4255668217;
O=S1(=O)CCC12CCOCC2,339,195:19500:5:Z3613036969;195:19500:6:Z3613043563;195:19501:1:Z4325939703;
O=C1CC2CCCCC2N1,317,195:19500:5:Z3078117613;195:19500:5:Z3081132976;195:19500:6:Z3571499363;
Cc1cccc2c1NCC(O)C2,68,195:19500:5:Z5018852973;195:19501:1:Z5018854215;195:19505:5:Z5018853556;
Cc1c[nH]c2cc(F)cc(F)c12,93,195:19500:5:Z3541888298;195:19502:7:Z3407583436;195:19503:0:Z4960412353;
CN1CC2CCC1CN2,30,195:19500:5:Z4221907589;195:19502:7:Z4276735263;195:19506:0:Z4221893204;
Clc1ccc2cc3n(c2c1)CCNC3,100,195:19500:5:Z1895198834;195:19502:1:Z2981321761;195:19502:1:Z1892549615;
Fc1cccc2ncncc12,82,195:19500:5:Z728968928;195:19500:5:Z729010504;195:19501:1:Z1958923182;
CC1CC2CNCC2N1,119,195:19500:5:Z2804988952;195:19502:5:Z2804989175;195:19503:8:Z2828514270;
Cc1sc2ncnc(N)c2c1C,218,195:19500:5:Z2706038865;195:19500:6:Z4031082241;195:19500:8:Z2605454960;
Nc1nnco1,301,195:19500:5:Z2074770018;195:19500:8:Z2074772806;195:19501:5:Z2802159527;
Cc1nc2[nH]ccc(=O)n2n1,100,195:19500:5:Z4126585814;195:19500:7:Z4127969426;195:19500:9:Z4127010679;
O=c1nccc(Cl)[nH]1,36,195:19500:5:Z2699599965;195:19501:3:Z2698827661;195:19506:5:Z2698680504;
O=c1[nH]nc(Cl)s1,7,195:19500:5:Z1892309791;195:19517:0:Z1892314021;195:19540:9:Z1862092748;
NC12CCCC(C1)C2,8,195:19500:5:Z2824911209;195:19515:1:Z3520256962;195:19520:5:Z3498798264;
CC1(C)CC(O)C(O)CN1,135,195:19500:5:Z4315088807;195:19501:8:Z4329911441;195:19502:3:Z4315093723;
CC1(C)CCC(C)(C)c2ccccc21,40,195:19500:5:Z3605710334;195:19500:5:Z3605710549;195:19501:9:Z2142582920;
O=c1ccoc2ccc(F)cc12,189,195:19500:5:Z4590008343;195:19500:5:Z1219937757;195:19500:7:Z2193599233;
CC1CCOCN1,50,195:19500:5:Z5007703813;195:19503:3:Z4136532515;195:19507:8:Z3055058253;
C1COC2(CCSC2)CN1,295,195:19500:5:Z2454174335;195:19500:8:Z2433396656;195:19501:5:Z5019436379;
C1CCC2OCCNC2C1,612,195:19500:5:Z2957913794;195:19500:5:Z1671653090;195:19500:7:Z2186687261;
c1ccc2c(c1)CCC1(CCOCC1)O2,268,195:19500:5:Z3787932222;195:19500:5:Z2852860510;195:19500:8:Z2871333331;
Cc1cc2cccc(C)n2n1,173,195:19500:5:Z3984881600;195:19501:8:Z3865693019;195:19502:8:Z3985169441;
c1cc2c(nn1)CCN2,84,195:19500:5:Z4117840510;195:19502:5:Z3374351630;195:19503:2:Z4117858511;
c1cc2c(o1)COC2,162,195:19500:5:Z3081692775;195:19501:1:Z3084596582;195:19501:3:Z3612319429;
Clc1cnc2ccccc2n1,84,195:19500:5:Z4267525066;195:19500:6:Z4267507979;195:19501:3:Z4267519705;
OC1CCC2(CCNCC2)CC1,291,195:19500:5:Z4267525066;195:19502:0:Z3604190556;195:19502:1:Z2276007371;
C1CNCC2(C1)OCCO2,328,195:19500:5:Z1529595162;195:19500:6:Z2970609183;195:19501:1:Z1881135924;
Cc1nn(C)c2cnc(Cl)nc12,64,195:19500:5:Z4991623569;195:19501:8:Z4991588692;195:19503:7:Z4991756828;
Clc1cn2ccsc2n1,554,195:19500:5:Z1183954679;195:19500:6:Z1130297362;195:19500:7:Z1364107115;
CC1NCCS(=O)C1C,116,195:19500:5:Z1569247973;195:19500:5:Z1569248185;195:19502:5:Z1234021349;
CN1CCCC2CNCCC21,344,195:19500:5:Z1444975921;195:19500:8:Z1438193117;195:19500:9:Z1441383598;
CC1(C)CCc2ccc(=O)oc2C1,28,195:19500:5:Z4254381052;195:19504:2:Z4254953211;195:19509:9:Z4251810877;
Fc1cnc2c(c1)CCN2,115,195:19500:5:Z4132696927;195:19500:6:Z4132696875;195:19501:0:Z4132697667;
Cc1cc(C)n2nnnc2n1,319,195:19500:5:Z2437213003;195:19500:8:Z1461622904;195:19501:3:Z1903700465;
Clc1cccc2c1CCCCN2,41,195:19500:5:Z1886950190;195:19501:7:Z2997758499;195:19504:6:Z1667515800;
CC1=NNCC1,348,195:19500:5:Z4154069310;195:19502:2:Z3702926747;195:19502:3:Z1694219845;
C1C2CC2C2CC12,54,195:19500:5:Z3788131123;195:19502:6:Z4634727940;195:19502:7:Z4704263014;
c1ccc2c(c1)CCC21CCNC1,85,195:19500:5:Z2838617518;195:19501:7:Z4888039369;195:19502:3:Z2804591672;
O=C1COCc2ccccc2N1,15,195:19500:5:Z3831676645;195:19503:6:Z4999940449;195:19522:4:Z3777093408;
c1nc2c(o1)CCNC2,170,195:19500:5:Z4263972126;195:19500:5:Z4268895077;195:19500:5:Z4269719481;
FC1(F)CC2(C1)CC1(CNC1)C2,104,195:19500:5:Z4464993117;195:19500:5:Z4466361190;195:19500:7:Z4465377777;
Cc1ccnc(N)c1,261,195:19500:5:Z4104517845;195:19500:7:Z4254833002;195:19501:0:Z4105597184;
c1[nH]cc2c1CCCC2,79,195:19500:5:Z3580564731;195:19501:0:Z3468359960;195:19501:2:Z4024265776;
O=c1ccc2cccnc2[nH]1,281,195:19500:5:Z3695397585;195:19501:1:Z4417375876;195:19501:1:Z3637991264;
Cc1cc(Cl)cs1,20,195:19500:5:Z3436959400;195:19500:9:Z3438406438;195:19508:0:Z3547421514;
Clc1ccc2sncc2c1,52,195:19500:5:Z5018668562;195:19500:5:Z2979774012;195:19501:3:Z4118268958;
Nc1ccc2ccccc2n1,99,195:19500:5:Z4089314334;195:19503:7:Z3368778014;195:19506:5:Z5036473856;
c1cc2c(cn1)OCCO2,431,195:19500:5:Z2410538936;195:19501:4:Z3177446253;195:19501:4:Z3177444425;
CN1CCNC(=O)C1,431,195:19500:5:Z2840723395;195:19501:0:Z1976740822;195:19501:9:Z1655774900;
Cc1ccnc2ccnn12,417,195:19500:5:Z3895608130;195:19500:6:Z4123868229;195:19501:2:Z4123548923;
O=C1NC2CCC(=O)N2c2ccccc21,87,195:19500:5:Z2076116874;195:19501:2:Z2213205754;195:19501:8:Z4469132607;
C1CNC2(CCC2)COC1,96,195:19500:5:Z4353145882;195:19500:9:Z4353144236;195:19501:1:Z4347174477;
