fragment_smiles,occurences,example_ligands
CC1CCN(C)CC1,463,143:14300:0:Z3607004298;143:14300:6:Z1630198055;143:14300:6:Z1631161865;
CC1(C)CCNS1(=O)=O,46,143:14303:6:Z3357995717;143:14306:2:Z3357997391;143:14312:6:Z3780798690;
CC1Nc2ccccc2C1(C)C,82,143:14303:6:Z4488414017;143:14304:2:Z4403303592;143:14307:6:Z2646274673;
Oc1ccc2ncccc2c1,11,143:14303:7:Z4231684062;143:14315:9:Z4228657936;143:14317:1:Z4224540324;
CC1CCC(C)N(C)C1,16,143:14303:7:Z1440788330;143:14314:8:Z4258453574;143:14323:6:Z2863370618;
Clc1cc2c(cc1Cl)OCCN2,55,143:14303:7:Z1964145939;143:14309:0:Z1964145353;143:14309:4:Z4128904913;
Clc1ccc2c(c1)SCCCN2,16,143:14303:7:Z4960742619;143:14306:4:Z4686235899;143:14307:9:Z4128446010;
Cc1cc(=O)[nH]c(=O)n1C,36,143:14303:7:Z3343390196;143:14303:8:Z3343385760;143:14309:1:Z3343387874;
CC1CN2CCN1CC2,76,143:14303:7:Z4286890220;143:14304:7:Z4291320561;143:14305:3:Z3184774212;
CC1(C)COC=N1,26,143:14303:7:Z4275878693;143:14304:1:Z4262395758;143:14305:9:Z4269256357;
CC1(C)CCc2ccoc2C1,12,143:14303:7:Z1437472634;143:14307:0:Z2286393860;143:14318:8:Z1437076717;
c1ccc2c(c1)CCC1NCCOC21,80,143:14303:7:Z4473240849;143:14309:2:Z4401673385;143:14309:7:Z4393174049;
O=c1cnnc2scnn12,11,143:14303:7:Z1139820761;143:14308:5:Z2769109686;143:14318:7:Z3499498319;
Clc1csc(Cl)c1,10,143:14303:7:Z4286828572;143:14324:8:Z4289242092;143:14335:0:Z4289965547;
O=c1[nH]c(=O)c2ccc(F)cc2[nH]1,52,143:14303:7:Z1503857557;143:14304:9:Z1503907590;143:14305:9:Z1503892962;
FC12CC3CC(CC(C3)C1)C2,13,143:14303:7:Z1864561494;143:14318:2:Z1438899558;143:14321:4:Z4317981146;
O=C1CCCCCc2ccccc2N1,35,143:14303:7:Z4253520614;143:14305:2:Z4455443425;143:14306:2:Z4391165112;
O=c1[nH]cnc2cc(Cl)c(Cl)cc12,4,143:14303:7:Z1966280543;143:14370:0:Z1966279856;143:14384:8:Z1966281139;
Clc1ccc2c(c1)NCCCC2,37,143:14303:7:Z4114660590;143:14307:6:Z1886941550;143:14308:5:Z1886931263;
O=C1CCCc2ccsc21,31,143:14303:7:Z4378289825;143:14305:9:Z3091971136;143:14310:3:Z3091970866;
Cc1cnc2ccccn2c1=O,54,143:14303:7:Z4025106727;143:14304:0:Z4026283629;143:14304:2:Z4456435696;
c1ccc2nc3c(cc2c1)CCCCC3,32,143:14303:7:Z65762463;143:14305:8:Z2017228443;143:14315:8:Z4147759201;
Cc1c[nH]cnc1=O,17,143:14303:7:Z1699959211;143:14305:8:Z2168983312;143:14310:4:Z1699956160;
Cc1ccc2c(Cl)cc(Cl)cc2n1,21,143:14303:8:Z1767488029;143:14304:2:Z1335685395;143:14308:5:Z3383913901;
O=C1NS(=O)(=O)Cc2ccccc21,24,143:14303:8:Z968460898;143:14309:8:Z1203904996;143:14320:6:Z968460760;
Nc1nc2nccnc2s1,28,143:14303:8:Z5023315792;143:14313:0:Z4224458068;143:14313:2:Z4234018419;
O=c1[nH]c2ccccc2c2sccc12,115,143:14303:8:Z4468567272;143:14305:2:Z3583384874;143:14306:8:Z3297159140;
Nc1cc2n(n1)CCNC2,23,143:14303:8:Z4273586055;143:14307:2:Z4273571881;143:14308:7:Z4273570187;
CC1COCC(C)C1,11,143:14303:8:Z4537113288;143:14323:6:Z2928083531;143:14330:7:Z2926956463;
Cc1nccnn1,4,143:14303:8:Z4216896251;143:14334:3:Z4216895615;143:14374:3:Z4216894241;
C1=CCC2(CNC2)OC1,24,143:14303:8:Z4223523576;143:14305:3:Z4223523690;143:14313:1:Z4223521445;
Cc1cc2nncn2c2ccccc12,24,143:14303:8:Z1695664209;143:14307:4:Z20241086;143:14312:8:Z20240867;
NC1CNCC2(CCC2)C1,98,143:14303:8:Z3143896462;143:14304:4:Z3143894513;143:14307:0:Z3143893158;
CC1NCCc2c(Cl)cc(Cl)cc21,44,143:14303:8:Z2295091402;143:14313:5:Z1389376812;143:14314:8:Z2222903529;
O=C1Cc2ccccc2CN1,74,143:14303:8:Z4238668518;143:14304:2:Z4238707545;143:14305:0:Z4238687362;
Cc1csc2cc[nH]c12,56,143:14303:8:Z4022800525;143:14304:3:Z4095539236;143:14305:5:Z4417628657;
O=c1[nH]nnc2c(Cl)cccc12,5,143:14303:8:Z2445919393;143:14313:0:Z2442578815;143:14345:8:Z2442575974;
Cc1sccc1N,55,143:14303:8:Z4295784801;143:14306:7:Z4289965473;143:14306:9:Z4288114759;
Nc1ccnc(O)c1,37,143:14303:8:Z4288739064;143:14304:4:Z4289219019;143:14306:7:Z4291063945;
CC1CCC(N)CN1,91,143:14303:9:Z4116266233;143:14303:9:Z4157224608;143:14304:3:Z4116271092;
CC1(C)NCCS1,50,143:14303:9:Z4595154622;143:14311:5:Z4241544618;143:14312:6:Z4578639914;
CC1(C)CCC2CNCc3cccc1c32,45,143:14303:9:Z3996779374;143:14304:0:Z3996438594;143:14305:3:Z4027037212;
O=C1NS(=O)(=O)N2CCCC12,46,143:14303:9:Z4917141316;143:14303:9:Z4917147239;143:14309:3:Z3343628878;
Cc1cc(C)n2nc3ncccc3c2n1,13,143:14303:9:Z4922299573;143:14308:2:Z2071735542;143:14316:3:Z2072378807;
O=c1[nH]ncc2sccc12,3,143:14303:9:Z3254880990;143:14321:9:Z2994096446;143:14359:2:Z2994097284;
c1ncc2ccoc2n1,9,143:14303:9:Z1502762398;143:14311:0:Z2040403196;143:14321:4:Z3253748286;
Cc1csc2[nH]cnc(=O)c12,3,143:14303:9:Z1688181536;143:14314:9:Z1688181590;143:14386:8:Z2065932612;
O=c1cc2c(n[nH]1)-c1ccccc1OC2,9,143:14303:9:Z2442450404;143:14325:8:Z3999910536;143:14329:0:Z3339535661;
CC1(C)Cc2cccc(Cl)c2O1,7,143:14303:9:Z3837465335;143:14349:6:Z4028934679;143:14356:8:Z3837469863;
c1ccc2c(c1)CCC1(CCCNC1)O2,101,143:14303:9:Z2719614710;143:14304:2:Z4084834735;143:14304:6:Z2719616113;
CC1CSc2ccccc2C1,12,143:14303:9:Z1589804330;143:14307:6:Z1589781846;143:14317:5:Z1857328061;
Cc1cc(C)c2c(C)c[nH]c2c1,91,143:14303:9:Z3354693414;143:14305:0:Z3714247214;143:14305:8:Z3610286441;
NC1CS(=O)(=O)C1,60,143:14303:9:Z3511304405;143:14305:2:Z3515580851;143:14306:6:Z3522458163;
O=c1[nH]nnc2[nH]ncc12,15,143:14303:9:Z3341129083;143:14314:8:Z1408470639;143:14315:1:Z4168572063;
C1CC2(C1)OC1CC2C1,18,143:14303:9:Z3604381798;143:14304:5:Z4320421361;143:14313:4:Z4960412777;
Clc1cccc2ccsc12,53,143:14303:9:Z1378664620;143:14305:9:Z2455580920;143:14309:2:Z2761255251;
O=C1CNC2(CNC2)CN1,23,143:14303:9:Z3516601644;143:14307:6:Z2824180732;143:14313:5:Z2841926298;
Cc1ncc(C)c(C)n1,69,143:14303:9:Z1425963435;143:14308:3:Z4158124839;143:14309:8:Z2694100949;
O=C1NS(=O)(=O)c2c(Cl)cccc21,33,143:14303:9:Z1994045279;143:14307:7:Z1994041014;143:14307:9:Z1994037998;
O=C1NCc2cccnc2N2CCCC12,23,143:14304:0:Z2783213375;143:14305:0:Z2783211842;143:14317:0:Z2783211097;
C1CCC2(CNC2)NC1,44,143:14304:0:Z3207963739;143:14305:9:Z3092497205;143:14307:3:Z4294558194;
c1cnc2c(c1)OCC2,37,143:14304:0:Z4254680746;143:14304:4:Z4907143127;143:14304:4:Z4252394155;
FC1CCCCCC1,90,143:14304:0:Z5018804593;143:14304:0:Z3805855009;143:14305:5:Z3805857223;
Cc1nc2ncnn2c(C)c1C,33,143:14304:0:Z1818996084;143:14306:3:Z1526857697;143:14306:6:Z666046040;
c1ccc2c(c1)OCc1scnc1-2,55,143:14304:0:Z2094762029;143:14307:8:Z2155633360;143:14309:1:Z2094763919;
O=c1[nH]cnc2nc[nH]c12,21,143:14304:0:Z4238076205;143:14304:4:Z4238074697;143:14316:4:Z4216839634;
c1nc2cc3c(cc2s1)OCCCO3,27,143:14304:0:Z3048722298;143:14311:3:Z1606957887;143:14329:5:Z2769992596;
c1ccc2c(c1)sc1nncn12,11,143:14304:0:Z20238299;143:14325:3:Z103062324;143:14335:7:Z1205456511;
O=C1CCS(=O)(=O)N1,21,143:14304:0:Z2478298113;143:14307:1:Z2478302049;143:14311:2:Z2478303012;
Cc1cccn2cccc12,101,143:14304:0:Z2961001080;143:14304:1:Z4238614338;143:14306:1:Z4259974757;
Cc1nc2[nH]ncc2c(=O)[nH]1,5,143:14304:0:Z1528296579;143:14316:4:Z2983025974;143:14352:5:Z2112413195;
Oc1ccc2scnc2c1,4,143:14304:0:Z4471991501;143:14316:1:Z4471989973;143:14341:0:Z4471990221;
Cc1cc2[nH]ncc2c(=O)[nH]1,40,143:14304:0:Z2881202396;143:14306:6:Z2881205059;143:14307:3:Z3947649253;
Cc1ncnc(N)n1,31,143:14304:0:Z2770644165;143:14306:6:Z3395150308;143:14307:3:Z2770120255;
CC1CNC2CCCCC2C1,40,143:14304:0:Z4491494371;143:14305:7:Z4449887969;143:14306:3:Z3521772136;
NC1CCS(=O)(=O)C1,83,143:14304:0:Z3105676127;143:14306:3:Z4060667864;143:14310:3:Z4056547569;
Cc1cc(O)nc(O)n1,55,143:14304:1:Z1747042847;143:14306:3:Z1375237149;143:14309:1:Z1747043151;
Cn1cnc2[nH]c(=O)[nH]c(=O)c21,90,143:14304:1:Z1337876398;143:14305:4:Z2602427396;143:14307:2:Z2189559257;
NC12CC(C1)C2,6,143:14304:1:Z3864187094;143:14317:0:Z4028715100;143:14360:2:Z3365694905;
Clc1ccc2c(c1)CC2,94,143:14304:1:Z4093777883;143:14304:1:Z3058943760;143:14305:2:Z2755339846;
Cc1ccc(Cl)s1,9,143:14304:1:Z4278025210;143:14308:3:Z3838269097;143:14313:7:Z4277870462;
Cc1ccc2c(c1)CCCC2(C)C,2,143:14304:1:Z3780836334;143:14320:5:Z3780838646;
CC1(C)CS(=O)(=O)NC1=O,12,143:14304:1:Z3999958761;143:14310:1:Z3513636550;143:14336:1:Z3513642699;
Cc1cccc2cn(C)nc12,6,143:14304:1:Z3990039277;143:14320:5:Z4083052729;143:14321:0:Z3710677526;
Cc1cc(C)c(C)c(C)c1,36,143:14304:1:Z1902893813;143:14307:1:Z269913004;143:14310:3:Z3583106613;
c1c2c(cc3c1OCO3)CCCC2,17,143:14304:1:Z4314215068;143:14306:8:Z4314235436;143:14310:6:Z4314115429;
Cc1cc(C)c2c(Cl)csc2c1,47,143:14304:1:Z1673802056;143:14305:4:Z2719847012;143:14306:4:Z1890227751;
Cc1coc(=O)o1,42,143:14304:1:Z3516641850;143:14306:7:Z3517304209;143:14308:0:Z3514005223;
Cc1cccc2c1NCCC2=O,12,143:14304:1:Z1990146174;143:14340:0:Z1990145122;143:14345:0:Z1990144983;
ClC1=CCC1,30,143:14304:1:Z4522326931;143:14308:2:Z4326563532;143:14308:8:Z4326544287;
Cn1cnc(=O)c2ccccc21,20,143:14304:1:Z3563543624;143:14305:9:Z19985006;143:14309:1:Z1253935962;
Cc1ccc2nc[nH]c2n1,36,143:14304:1:Z2827999226;143:14304:5:Z3095929077;143:14305:7:Z3095929710;
NC12CCCC(C1)C2,20,143:14304:1:Z2824976714;143:14306:6:Z3498799846;143:14308:9:Z4914800846;
FC1(F)CNC1,78,143:14304:2:Z1633433201;143:14304:7:Z1645584606;143:14307:6:Z3372200559;
c1ncc2c3c(sc2n1)CCCC3,57,143:14304:2:Z940749674;143:14304:6:Z368612560;143:14308:0:Z64679510;
CC1NCC1O,34,143:14304:2:Z4142496867;143:14304:8:Z4120913311;143:14308:5:Z4142496866;
Clc1cc(Cl)c2cccnc2c1,19,143:14304:2:Z4093716999;143:14311:0:Z1518021279;143:14315:7:Z4225815328;
Fc1c(Cl)ccc2ccoc12,51,143:14304:2:Z4406735622;143:14308:2:Z4407019376;143:14308:3:Z4492938569;
Cc1cncnc1O,22,143:14304:2:Z4227349337;143:14308:6:Z4230079864;143:14309:3:Z4222943358;
CC1CCCCNC1=O,9,143:14304:2:Z3634789718;143:14328:0:Z4251778885;143:14337:5:Z3634884304;
O=C1CCCCc2ccccc2N1,45,143:14304:2:Z4258111075;143:14311:0:Z4255556078;143:14311:2:Z4253256948;
C=C1CC2NCCC12,18,143:14304:2:Z4999801728;143:14304:9:Z4999801413;143:14321:1:Z4999801805;
O=C1Cc2ccncc2N1,2,143:14304:2:Z4999801728;143:14374:4:Z4999796892;
Fc1cc(F)c2[nH]cnc2c1,59,143:14304:2:Z4084131712;143:14304:3:Z4084140193;143:14304:7:Z4084182343;
C1CN2CC3CC2(CO1)C3,12,143:14304:2:Z3207756411;143:14342:2:Z3129370608;143:14350:4:Z3139931417;
O=c1[nH]cnc2csnc12,22,143:14304:2:Z4236455544;143:14305:6:Z2478295593;143:14310:0:Z2478296153;
c1cc2c(s1)CCCCN2,53,143:14304:2:Z1974346633;143:14307:0:Z1974873487;143:14308:0:Z2370668353;
Fc1cnc2ccccc2c1,16,143:14304:2:Z4173618418;143:14308:6:Z4174452891;143:14309:4:Z4173665672;
O=C1CNc2ccc(Cl)cc2N1,25,143:14304:3:Z4362615790;143:14307:3:Z4362614416;143:14313:5:Z4131977956;
CC1CCc2ccccc2S1,13,143:14304:3:Z1439079346;143:14305:8:Z1442227272;143:14315:7:Z1442592705;
O=C1CCNN1,37,143:14304:3:Z3322754918;143:14304:9:Z3321516850;143:14307:6:Z3321519609;
CC1(C)CCc2ccccc2S1,7,143:14304:3:Z2790579309;143:14324:6:Z4537137119;143:14330:8:Z2790580808;
O=c1[nH]c(=O)c2ccc(Cl)cc2[nH]1,12,143:14304:3:Z1503723185;143:14319:2:Z1503932096;143:14337:3:Z1503774814;
O=c1[nH]cnc2cc(F)c(Cl)cc12,7,143:14304:3:Z4655822210;143:14322:2:Z3513359829;143:14324:3:Z2442376776;
O=c1[nH]cnc2c(F)c(F)ccc12,11,143:14304:3:Z4238137037;143:14306:7:Z4000127946;143:14316:1:Z4000129747;
C1CC2CC3(CC3)CC(C1)N2,37,143:14304:3:Z4192428470;143:14304:5:Z4193102223;143:14318:0:Z4194242049;
O=C1CCc2ccccc2C1,27,143:14304:3:Z2173839746;143:14310:9:Z2176528788;143:14312:3:Z4620940528;
O=C1CNC(=O)C2(CC(O)C2)N1,2,143:14304:4:Z4447334694;143:14304:4:Z4447334751;
Oc1cc(Cl)cc(Cl)c1,89,143:14304:4:Z2088005649;143:14305:4:Z4311965774;143:14306:1:Z4312397667;
NC1CNC2(CCC2)C1,54,143:14304:4:Z3520169674;143:14304:6:Z3520163137;143:14305:0:Z3520169713;
c1cnc2[nH]ncc2n1,11,143:14304:4:Z4337455009;143:14312:1:Z4337454608;143:14314:2:Z4337455700;
O=c1ccc2c([nH]1)CC1CCC2N1,3,143:14304:4:Z4510665410;143:14363:9:Z4510665174;143:14370:0:Z4510664993;
CC1(C)C=CCC1,7,143:14304:4:Z2617589651;143:14319:6:Z3837746620;143:14332:0:Z1686450056;
O=c1cc(O)cco1,75,143:14304:4:Z4088902002;143:14304:4:Z2090507649;143:14305:3:Z2027516302;
Nc1nccnc1Cl,10,143:14304:4:Z4391757610;143:14329:7:Z4387283749;143:14352:5:Z2968077772;
CN1OCCC1=O,144,143:14304:4:Z4486990741;143:14304:9:Z4486987842;143:14306:3:Z4413162140;
C=C1CCn2c1nc1sccc1c2=O,4,143:14304:4:Z1728610485;143:14341:4:Z45935280;143:14376:5:Z2982098708;
c1ccc2c(c1)CCCCCNC2,60,143:14304:5:Z3622480395;143:14304:6:Z4350844285;143:14307:2:Z4295310461;
Cn1c(=O)cnc2cc(F)ccc21,11,143:14304:5:Z1638704434;143:14310:8:Z1167085018;143:14330:5:Z994525610;
CC1CCCC(N)C1,67,143:14304:5:Z3865551357;143:14304:8:Z3888939391;143:14305:7:Z3865066395;
c1cnc2c(c1)CCC1(CCOCC1)O2,42,143:14304:5:Z4256026431;143:14305:5:Z4256547957;143:14309:0:Z4391515352;
Cc1ccc(Cl)cc1O,26,143:14304:5:Z4838305954;143:14308:3:Z4839060483;143:14311:7:Z4838771390;
c1ccc2c(c1)NCC21CCNC1,7,143:14304:5:Z2851249942;143:14312:0:Z2771623279;143:14320:6:Z2500260626;
Fc1cnc(Cl)nc1Cl,35,143:14304:5:Z4782634494;143:14306:9:Z2699108294;143:14308:6:Z4231620353;
Cc1cccc2c1NC(=O)NS2(=O)=O,15,143:14304:5:Z2769250616;143:14310:6:Z2769251198;143:14319:3:Z2769250866;
Cc1cccc2c1OC1CC2NC(=O)N1,12,143:14304:5:Z4212749039;143:14323:3:Z3547878345;143:14340:0:Z3548025143;
Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,22,143:14304:6:Z89679679;143:14305:1:Z2588936194;143:14305:2:Z1838207464;
Cc1ccnc(F)n1,27,143:14304:6:Z2861358076;143:14307:1:Z2861119167;143:14313:4:Z4138654508;
CC1(C)CCC2(CCN2)C1,100,143:14304:6:Z3996672981;143:14307:0:Z3997334471;143:14307:4:Z4026255445;
OC1CCNc2ccccc21,33,143:14304:6:Z2956480785;143:14306:7:Z4445905852;143:14310:3:Z4216329407;
Cn1c(=O)[nH]c(=O)c2nc[nH]c21,43,143:14304:6:Z3556811270;143:14309:5:Z826945886;143:14311:1:Z826950416;
C1CCC2=C(C1)CCCO2,26,143:14304:6:Z4256254155;143:14306:0:Z4255097183;143:14313:1:Z4256852080;
CC1CNCC(=O)C1,67,143:14304:6:Z4328857166;143:14304:6:Z3060325154;143:14305:2:Z3060335123;
Cc1nc2ncccc2[nH]1,47,143:14304:6:Z4223996861;143:14306:2:Z4226550311;143:14307:4:Z4233384093;
Cc1ccnc(Cl)n1,8,143:14304:6:Z4225964167;143:14325:0:Z4231611598;143:14327:4:Z4229624199;
CC1CN(C)C1,28,143:14304:6:Z3539379479;143:14309:0:Z3539372864;143:14309:9:Z3539381088;
Cc1nn2c(O)ccnc2c1C,5,143:14304:7:Z4458640395;143:14305:1:Z4458711566;143:14326:4:Z4458712588;
O=C1CNS(=O)(=O)CCN1,28,143:14304:7:Z4000395326;143:14306:4:Z4000394168;143:14306:8:Z4222035276;
Clc1nncs1,31,143:14304:7:Z3609343663;143:14308:9:Z4265132946;143:14310:9:Z4264200273;
c1cc2c(s1)SCCC2,8,143:14304:7:Z2622098248;143:14309:8:Z4403096629;143:14315:4:Z2355407034;
Cc1ccnc2c(Cl)cccc12,98,143:14304:7:Z5013289536;143:14305:6:Z3091531974;143:14307:7:Z2779836854;
Fc1cccc2c1NCCN2,81,143:14304:7:Z3524475619;143:14305:3:Z3648846958;143:14306:3:Z4132433017;
C1CCC2CNN=C2C1,24,143:14304:7:Z4251880162;143:14306:8:Z4257629083;143:14308:9:Z4257731372;
Clc1cc2[nH]ccc2o1,53,143:14304:8:Z3837683976;143:14305:5:Z3907319431;143:14305:7:Z3945826345;
FC1(F)C2CCCNC21,37,143:14304:8:Z4181653165;143:14304:8:Z3544276273;143:14310:0:Z3579102523;
C1C2CC3CC1CC(C2)O3,10,143:14304:8:Z3643993949;143:14305:6:Z3750981671;143:14313:1:Z4270370708;
Cc1ccc(F)c(F)c1,3,143:14304:8:Z2040891523;143:14344:0:Z2040891897;143:14375:0:Z2040891754;
Cc1cc(=O)c2ccccc2[nH]1,6,143:14304:8:Z3800208366;143:14362:7:Z5058323767;143:14368:6:Z2898222546;
c1ccc2c(c1)CCC21CCOCC1,38,143:14304:8:Z4888461196;143:14308:8:Z4888501877;143:14310:5:Z4888490228;
Cc1cc[nH]c(=O)n1,9,143:14304:8:Z2613456872;143:14308:4:Z2613456381;143:14315:0:Z2613456520;
Cc1ccnc2nc[nH]c12,19,143:14304:8:Z2274736908;143:14307:3:Z2373186316;143:14307:5:Z1939331474;
Nc1ccsc1,12,143:14304:8:Z4254810494;143:14312:8:Z4254821557;143:14320:0:Z4254813673;
c1cc2c(cn1)CNC2,109,143:14304:8:Z4140137659;143:14305:8:Z2226437537;143:14305:9:Z2226431727;
O=c1[nH]c2ccncc2[nH]1,16,143:14304:9:Z4999801413;143:14313:0:Z4153905891;143:14315:9:Z4155994301;
Cc1cnc2ccc(F)cc2c1Cl,2,143:14304:9:Z3392533505;143:14376:7:Z3392162162;
CC1CC2(CCCC2)CN1,299,143:14304:9:Z4908957901;143:14304:9:Z4908957902;143:14304:9:Z3403943797;
c1c2c(cc3c1CCCCO3)CCCC2,8,143:14304:9:Z2286532235;143:14308:3:Z2592042094;143:14315:4:Z3362419290;
Cc1noc2[nH]c(=O)ccc12,11,143:14304:9:Z4080666151;143:14317:6:Z4080664625;143:14319:5:Z4080664683;
Nc1nc[nH]c(=O)c1Cl,7,143:14304:9:Z2613923524;143:14313:3:Z4385295152;143:14316:1:Z2613921271;
Cc1cc2c(cc1C)SCCC2,11,143:14304:9:Z2699720850;143:14306:8:Z4537138350;143:14310:5:Z1747270198;
NC1CC2CCC1CC2,64,143:14304:9:Z4448379453;143:14309:2:Z4447525032;143:14309:8:Z4448090733;
Cc1ccc2c(c1C)OCCCC2,35,143:14304:9:Z3513464138;143:14307:1:Z2591565830;143:14307:7:Z1583167470;
O=S1(=O)CCNc2cccnc21,16,143:14304:9:Z4870972183;143:14305:2:Z4870971295;143:14310:3:Z4870971807;
Cc1cc(Cl)c2c(c1)CCCN2,21,143:14304:9:Z2326656443;143:14309:6:Z2352755289;143:14310:2:Z4128440108;
CN1c2ccccc2NS1(=O)=O,9,143:14305:0:Z2614230438;143:14321:5:Z4216180929;143:14324:9:Z2614230270;
O=c1ccnc2[nH]c3ccccc3n12,37,143:14305:0:Z2951682311;143:14307:7:Z649633894;143:14311:6:Z3881930261;
O=c1[nH]cnc2[nH]c3ccccc3c12,2,143:14305:0:Z4385292141;143:14352:0:Z2613875084;
NC12CCNCC1C2,62,143:14305:0:Z4448594081;143:14305:6:Z4448605556;143:14306:7:Z4448595247;
O=c1[nH]ncc2cccnc12,13,143:14305:0:Z1241091076;143:14308:8:Z1241091003;143:14314:1:Z1241091263;
Cc1cccc2c1C1CC(NC(=O)N1)O2,15,143:14305:0:Z4212817759;143:14310:8:Z3547957773;143:14311:0:Z4212733175;
Cc1ncccc1F,19,143:14305:0:Z4456452022;143:14308:1:Z3830746684;143:14312:1:Z3833636006;
Nc1ccnc(Cl)n1,62,143:14305:1:Z4350197041;143:14305:5:Z4348325178;143:14305:6:Z4348844388;
CN1CCCC2CCCC21,21,143:14305:1:Z2772707394;143:14306:8:Z2071836182;143:14311:3:Z2071876306;
Clc1ncc2sccc2n1,7,143:14305:1:Z4641331304;143:14308:9:Z4641359609;143:14318:3:Z4641576847;
Fc1ccc2c(c1F)CCCN2,89,143:14305:1:Z4201001180;143:14305:1:Z4191146387;143:14306:1:Z4200998410;
Oc1cccc2ocnc12,3,143:14305:1:Z4380712284;143:14306:8:Z4210204939;143:14340:8:Z4210205915;
Cc1coc2c1CCCC2,23,143:14305:1:Z2286303266;143:14313:8:Z2591605371;143:14321:0:Z2928867230;
Cc1ccc2cc(C)ccc2c1,104,143:14305:1:Z4143378962;143:14306:2:Z2788206282;143:14307:2:Z5017888470;
O=c1[nH]cns1,2,143:14305:1:Z4151848219;143:14355:9:Z4151849131;
Nc1nc(O)c2c(n1)CNC2,20,143:14305:2:Z4230988328;143:14305:6:Z4230990315;143:14309:5:Z4230991274;
CC1CCCc2ccc(=O)[nH]c21,33,143:14305:2:Z2879221020;143:14305:5:Z2879227733;143:14308:5:Z2879220978;
C1=COCC1,17,143:14305:2:Z1685495717;143:14308:1:Z4255060123;143:14309:7:Z4252973724;
Nc1ccn2nccc2n1,51,143:14305:2:Z4233988472;143:14307:0:Z4224829242;143:14311:6:Z4225113691;
Cc1ncnc2c1NC(=O)C(C)N2C,10,143:14305:2:Z5014435204;143:14305:2:Z5014435206;143:14336:9:Z5061080016;
Clc1ccnc2c1CCC2,17,143:14305:2:Z2925431965;143:14309:5:Z2927308212;143:14314:0:Z2925521535;
Cc1cc(C)n2nc3ccccc3c2n1,17,143:14305:2:Z2231193701;143:14305:6:Z1798581849;143:14313:4:Z2231953411;
c1ccc2c(c1)CCC21CCCCC1,7,143:14305:2:Z3639581762;143:14307:5:Z3639444781;143:14369:5:Z3651468792;
Oc1nc2c(s1)CCCC2,13,143:14305:2:Z3095589167;143:14312:3:Z3098519907;143:14316:7:Z3095589324;
O=c1c2c(nc3nc[nH]n13)CCC2,12,143:14305:3:Z3340005099;143:14312:5:Z3500111073;143:14314:2:Z3340008070;
Cc1cc(=O)n2[nH]c(C)nc2n1,19,143:14305:3:Z2898283556;143:14315:7:Z2898283212;143:14318:6:Z2898283372;
Cc1ccc(Cl)c2c1NCCC2,20,143:14305:3:Z4445452874;143:14307:7:Z4654279850;143:14313:4:Z2358936325;
C1COC2(CC3CCC2C3)O1,58,143:14305:3:Z3506223192;143:14305:3:Z3383677134;143:14305:4:Z3508491724;
O=C1NCNc2ccc(F)cc21,14,143:14305:3:Z839921614;143:14312:4:Z729943982;143:14334:3:Z1003784382;
C1CNC2C3CCC(N3)C2C1,43,143:14305:3:Z4418462890;143:14306:3:Z4422734255;143:14308:4:Z4418955490;
c1cc2cn[nH]c2s1,60,143:14305:3:Z4090306033;143:14312:9:Z3552189545;143:14313:3:Z3552656344;
O=c1[nH]c2ncnn2c2ccccc12,46,143:14305:3:Z4506874698;143:14309:8:Z4459047776;143:14311:5:Z4467208601;
c1ccc2c(c1)CCCc1sccc1-2,2,143:14305:3:Z1337511478;143:14331:6:Z1427534197;
Cn1ccc2ncccc21,23,143:14305:4:Z3540537921;143:14325:1:Z3553180384;143:14325:1:Z4013039452;
Cc1ccc2c(c1)C1CC(NC(=O)N1)O2,12,143:14305:4:Z4119088060;143:14340:5:Z4119088177;143:14347:5:Z4212894051;
O=c1ccc2ccc(Cl)cc2[nH]1,5,143:14305:4:Z2034636288;143:14317:5:Z2034636436;143:14331:4:Z2034635844;
Oc1ccnc2c(F)cc(F)cc12,80,143:14305:4:Z2650100229;143:14306:8:Z3057980141;143:14307:2:Z2482460333;
O=c1nn[nH][nH]1,28,143:14305:4:Z5000136275;143:14305:4:Z5001423014;143:14309:9:Z5000780001;
Oc1cnc2ccccc2c1,27,143:14305:4:Z4252900397;143:14305:8:Z4252904986;143:14312:6:Z4252906053;
O=C1Nc2cccc3cccc1c23,9,143:14305:4:Z26333385;143:14309:8:Z355425998;143:14316:1:Z26333072;
O=C1CCn2nccc2N1,17,143:14305:4:Z4423925512;143:14314:6:Z4406442917;143:14324:9:Z4509014724;
Cn1ncc(=O)n(C)c1=O,13,143:14305:4:Z4122251595;143:14306:0:Z166224736;143:14307:9:Z1667820121;
N=S1(=O)CCC(N)C1,22,143:14305:4:Z3521826385;143:14306:6:Z3521824430;143:14309:6:Z3521828620;
CC1CNCO1,72,143:14305:4:Z4265578425;143:14305:4:Z4265557370;143:14305:4:Z4220111344;
CC1(C)NCc2c1[nH][nH]c2=O,27,143:14305:4:Z4264680746;143:14311:1:Z4266188955;143:14312:6:Z4265195570;
c1ccc2c(c1)Nc1ccccc1S2,47,143:14305:4:Z3855653895;143:14305:5:Z912325198;143:14306:5:Z2708891056;
CC1NCCC1N,37,143:14305:5:Z3342416327;143:14306:2:Z4055363814;143:14312:0:Z3144576081;
