fragment_smiles,occurences,example_ligands
C1=CNCCC1,63,76:07605:2:PV-002846660413;76:07605:6:PV-003399888502;76:07605:6:PV-003399888503;
Cc1nc2cccc(C)c2[nH]1,4,76:07605:2:PV-003399755220;76:07651:3:PV-002852784216;76:07654:1:PV-002853158100;
O=S1(=O)CC2(CCNC2)C1,47,76:07605:2:PV-002846661143;76:07605:2:PV-002846661144;76:07605:2:PV-002846661145;
Cc1nc2cc(F)c(F)cc2[nH]1,15,76:07605:2:PV-003399760348;76:07605:3:PV-003399781984;76:07612:7:PV-003402328960;
Oc1cccc2[nH]nnc12,52,76:07605:2:PV-003399761324;76:07605:2:PV-005203694531;76:07605:2:PV-005203694532;
Cc1cc2n(n1)CCCC2,88,76:07605:2:PV-004005312665;76:07606:9:PV-003400352689;76:07608:1:PV-003400737559;
O=C1C2CCCC1CNC2,16,76:07605:2:PV-002846663339;76:07607:8:PV-003400643575;76:07610:8:PV-003401685205;
Fc1cccc2ncsc12,66,76:07605:2:PV-002846663469;76:07606:5:PV-002571978811;76:07610:4:PV-002847351532;
CC1CNC(=O)c2ccccc21,9,76:07605:2:PV-003399762894;76:07643:7:PV-003412957535;76:07652:6:PV-003416003196;
CC12CNCC1(C)CS(=O)(=O)C2,35,76:07605:2:PV-002520202017;76:07605:9:PV-003399978214;76:07608:2:PV-005206646998;
Cn1c(=O)c2ccccc2n(C)c1=O,20,76:07605:2:PV-002364960111;76:07608:4:PV-003400851538;76:07610:8:PV-002158072284;
CC1C2CNC1C2,13,76:07605:2:PV-005203563947;76:07630:5:PV-003408422056;76:07635:5:PV-005234434369;
CN1CCC2NCCCC2C1,22,76:07605:2:PV-005203585858;76:07611:0:PV-002158077186;76:07616:0:PV-002848096386;
O=C1NCC2CCCCN12,21,76:07605:2:PV-005203623602;76:07608:4:PV-002365026282;76:07612:1:PV-002847584601;
Cc1nc2ccc(F)cc2nc1C,13,76:07605:2:PV-005203633098;76:07616:8:PV-002848211561;76:07624:5:PV-003406389308;
Cc1cc(=O)n2ccccc2n1,3,76:07605:3:PV-003399767932;76:07650:1:PV-002365881126;76:07687:8:PV-003428070260;
OC1CC2CCC1CC2,54,76:07605:3:PV-002157959078;76:07608:0:PV-003400736351;76:07609:3:PV-002106295456;
Oc1ncnc2cnccc12,63,76:07605:3:PV-002846668558;76:07606:4:PV-003400153796;76:07608:5:PV-002847104637;
Cc1nscc1Cl,36,76:07605:3:PV-002846668896;76:07605:4:PV-002157962228;76:07605:9:PV-003400006524;
CC1(C)CCc2occc2C1=O,25,76:07605:3:PV-003399777756;76:07608:3:PV-002847076374;76:07615:2:PV-002847995153;
Cn1ccc(=O)c2cncnc21,20,76:07605:3:PV-002846670085;76:07611:8:PV-005210359125;76:07620:1:PV-002848642685;
CC1CCCCc2ccccc21,93,76:07605:3:PV-002209705591;76:07607:0:PV-002846903833;76:07610:0:PV-002847296845;
Cn1nc2c(c1O)CCNC2,17,76:07605:3:PV-003399785162;76:07610:3:PV-003401497641;76:07611:8:PV-005210381768;
O=C1CCCC2C3CNCC(C3)CN12,6,76:07605:3:PV-002846673231;76:07605:3:PV-002846673232;76:07605:3:PV-002846673233;
CN1CCNc2cncnc21,18,76:07605:3:PV-002846673694;76:07605:8:PV-004005365967;76:07610:7:PV-002847398497;
Cc1csc2nccc(=O)n12,49,76:07605:3:PV-003399792102;76:07605:3:PV-003399792103;76:07605:3:PV-003399792104;
Cn1cnc2c(F)cccc21,80,76:07605:3:PV-002313208665;76:07606:8:PV-002520234579;76:07607:6:PV-002261506322;
NC1CCCCNC1=O,26,76:07605:3:PV-002846675551;76:07607:6:PV-003400580827;76:07614:1:PV-005212682205;
O=C1COCC2COCCN12,37,76:07605:3:PV-002846675997;76:07606:3:PV-005204732605;76:07610:8:PV-005209295590;
Cc1cc2cnccc2o1,7,76:07605:3:PV-002846676577;76:07630:6:PV-005229549572;76:07651:0:PV-002852744341;
O=S1(=O)CCNc2ccccc2C1,14,76:07605:3:PV-002846679517;76:07622:9:PV-005221625993;76:07630:7:PV-002850053731;
Cc1nc2cc(Cl)ccc2s1,22,76:07605:3:PV-002261459783;76:07605:6:PV-003399908637;76:07607:5:PV-005206015614;
O=c1[nH]c2ccccc2cc1Cl,8,76:07605:3:PV-002846680276;76:07639:4:PV-005238415473;76:07651:5:PV-003415620641;
FC1(F)CCC2(CCNCC2)C1,23,76:07605:4:PV-002846682411;76:07605:8:PV-003399973693;76:07610:4:PV-003401534389;
Clc1ccc2c(c1)CCCCO2,5,76:07605:4:PV-002846682727;76:07605:6:PV-002846720713;76:07614:4:PV-003402909791;
c1nnn2c1CNCCC2,23,76:07605:4:PV-002846683510;76:07606:3:PV-005204667006;76:07613:3:PV-002261622893;
Cc1cc(F)ccc1Cl,37,76:07605:4:PV-003399814712;76:07610:7:PV-004005824921;76:07613:1:PV-004006049391;
Cc1n[nH]c(N)n1,10,76:07605:4:PV-002846685273;76:07606:9:PV-005205418546;76:07619:1:PV-003404523251;
Fc1cc(F)c2c(c1)CCCC2,127,76:07605:4:PV-003399819054;76:07605:4:PV-003399819055;76:07607:1:PV-002468493309;
Cc1cc(=O)n2c(n1)CCCC2,8,76:07605:4:PV-002846685447;76:07653:6:PV-003416345622;76:07654:0:PV-002853151209;
Fc1c(Cl)ccc2[nH]ccc12,2,76:07605:4:PV-005203749500;76:07624:2:PV-005222861713;
C1CC2NCC3(CCOCC3)C2C1,11,76:07605:4:PV-005203836699;76:07606:7:PV-003400272490;76:07619:2:PV-003404568922;
Oc1ncn[nH]1,15,76:07605:4:PV-002846687219;76:07605:4:PV-002846687220;76:07605:4:PV-002846687221;
CN1CC2CCCC(CC1=O)N2,28,76:07605:4:PV-002846687314;76:07610:1:PV-002847307427;76:07611:1:PV-002847450583;
CC1CN=CNC1,41,76:07605:4:PV-002846690624;76:07606:3:PV-002846801534;76:07606:7:PV-003400261892;
O=C1NCCCc2ncsc21,36,76:07605:4:PV-003399833493;76:07611:3:PV-002847471865;76:07614:5:PV-002847896690;
CC1CNc2ncccc2C1,45,76:07605:4:PV-002846692842;76:07606:6:PV-003400220855;76:07606:9:PV-002846887771;
Cc1coc2c1CCCC2,3,76:07605:5:PV-002846694082;76:07614:1:PV-003402816330;76:07684:9:PV-002857242941;
c1nc2nc3c(cn2n1)CCC3,16,76:07605:5:PV-002468459377;76:07607:2:PV-003400439931;76:07608:8:PV-002261531395;
OC1CCCNc2ccc(F)cc21,12,76:07605:5:PV-002416713175;76:07608:7:PV-003400960064;76:07613:4:PV-002158126193;
Clc1cc(Cl)c2c(Cl)csc2c1,10,76:07605:5:PV-002261462175;76:07628:5:PV-005227255707;76:07630:6:PV-005229466899;
c1ncc2c(n1)OCC2,65,76:07605:5:PV-002846697671;76:07605:8:PV-002846746799;76:07607:7:PV-003400612619;
CC1(C)COCC(=O)N1,18,76:07605:5:PV-003399851544;76:07605:5:PV-003399851545;76:07614:4:PV-003402906801;
O=C1CNC2(CCNCC2)N1,28,76:07605:5:PV-002846698864;76:07611:0:PV-002847440728;76:07616:6:PV-005215176002;
Cc1ccc2c(c1)OC(C)C(=O)N2,12,76:07605:5:PV-003399857337;76:07617:9:PV-003404135587;76:07627:3:PV-003407360800;
CC1CC(N)CN1,12,76:07605:5:PV-004005339045;76:07654:4:PV-002853196383;76:07661:7:PV-003419111710;
c1cc2ocnc2cn1,10,76:07605:5:PV-002846701429;76:07608:9:PV-002847157346;76:07635:7:PV-002850712477;
Clc1cccc2c1CCOC2,6,76:07605:5:PV-002846701526;76:07608:7:PV-002847129044;76:07623:2:PV-002849047892;
FC1(F)CC12CCCNCC2,25,76:07605:5:PV-002846701745;76:07619:6:PV-002848582643;76:07624:6:PV-003406407559;
O=c1ccc2ccoc2[nH]1,6,76:07605:5:PV-003399861901;76:07608:5:PV-002158025497;76:07664:3:PV-003420016502;
O=c1[nH]cnc2[nH]cnc12,50,76:07605:5:PV-002846702826;76:07606:2:PV-005204631941;76:07607:2:PV-005205707023;
C1=NOC2OCCCC12,21,76:07605:5:PV-003399865166;76:07607:3:PV-003400485563;76:07607:6:PV-003400597708;
FC1(F)CC12CCNCC2,24,76:07605:5:PV-005203910241;76:07614:6:PV-002847915602;76:07622:3:PV-002468805860;
Cn1cc2nc[nH]c(=O)c2n1,8,76:07605:5:PV-005203918466;76:07607:0:PV-002846893869;76:07610:3:PV-003401518533;
Cn1cc(Cl)ncc1=O,27,76:07605:5:PV-005203923638;76:07607:1:PV-005205484698;76:07610:9:PV-005209411609;
Cc1c(Cl)cn2c(=O)ccnc2c1Cl,7,76:07605:5:PV-005203960596;76:07608:3:PV-005206752437;76:07616:9:PV-005215618709;
FC(F)=C1CCNCC1,47,76:07605:6:PV-005203991651;76:07605:9:PV-002416721612;76:07606:0:PV-002846762870;
CC12CNCC1COC2,27,76:07605:6:PV-005203994443;76:07607:8:PV-002847007666;76:07617:5:PV-002848299061;
CC1NCC1O,20,76:07605:6:PV-003399874638;76:07607:2:PV-003400438258;76:07610:7:PV-002847391586;
C1COC2(CCN1)CCOCC2,25,76:07605:6:PV-002209711274;76:07606:0:PV-005204429107;76:07609:8:PV-002847272771;
c1ccc2c(c1)[nH]c1nncn12,5,76:07605:6:PV-003399881261;76:07636:6:PV-002850839433;76:07654:1:PV-002853162295;
CC1(C)CNCC2(CCCC2)O1,57,76:07605:6:PV-003399883919;76:07606:3:PV-005204652864;76:07607:4:PV-003400522909;
Cn1[nH]cnc1=N,13,76:07605:6:PV-002520209459;76:07612:0:PV-005210562514;76:07615:8:PV-002209920553;
C1CCc2n[nH]nc2C1,39,76:07605:6:PV-002846715361;76:07605:6:PV-002846715362;76:07605:6:PV-002846715363;
C1CC2(CN1)COCCO2,28,76:07605:6:PV-002520210315;76:07610:2:PV-003401471544;76:07611:0:PV-003401762614;
CC1CC(=O)N(C)c2ccccc21,12,76:07605:7:PV-003399916315;76:07613:1:PV-002416869817;76:07614:9:PV-002572151221;
Cc1c[nH]c2c1C(=O)CC(C)(C)C2,5,76:07605:7:PV-003399921153;76:07626:8:PV-003407177101;76:07635:6:PV-003410175366;
CN1CCOCc2ccccc21,12,76:07605:7:PV-005204028775;76:07622:8:PV-002849006263;76:07624:3:PV-002849199383;
O=C1CCCn2cccc21,81,76:07605:7:PV-005204033626;76:07605:9:PV-002846759436;76:07610:2:PV-002261559054;
CC1(C)OCc2cncnc21,7,76:07605:7:PV-005204117640;76:07625:0:PV-002572358325;76:07627:1:PV-005225912205;
OC12CCCCC1(O)CNCC2,55,76:07605:7:PV-005204145479;76:07606:5:PV-003400207966;76:07611:2:PV-005209679721;
C1COC2(CC2)CN1,68,76:07605:7:PV-004005357891;76:07609:6:PV-002847245383;76:07611:0:PV-002847431898;
c1ccc2c(c1)CCC21CNCCO1,12,76:07605:7:PV-002313216863;76:07616:5:PV-002416940300;76:07643:8:PV-003413004738;
Clc1cc(Cl)c2[nH]ccc2c1,22,76:07605:7:PV-003399930613;76:07607:0:PV-003400367116;76:07609:7:PV-002468546378;
Cc1nc2ccccc2[nH]c1=O,15,76:07605:7:PV-002520212198;76:07608:9:PV-005207443212;76:07619:3:PV-002313496640;
O=c1[nH]ncc2sccc12,15,76:07605:7:PV-003399935589;76:07610:2:PV-002847320412;76:07610:2:PV-003401460430;
O=C1NCCC2CCNC=C12,4,76:07605:7:PV-002846730973;76:07625:4:PV-005224085860;76:07655:0:PV-005254167908;
Cc1nn(C)c2c1NCCS2,9,76:07605:8:PV-003399942667;76:07631:5:PV-003408776628;76:07643:7:PV-002469244382;
Oc1cnc2c(F)cccc2c1,73,76:07605:8:PV-001868974430;76:07606:6:PV-002364988334;76:07607:1:PV-005205587913;
Fc1cc2cncnc2cc1F,31,76:07605:8:PV-002416719408;76:07606:7:PV-002846856639;76:07608:1:PV-002847047504;
Oc1ccc2c(n1)CCNC2,31,76:07605:8:PV-002846735673;76:07605:8:PV-002846735674;76:07609:9:PV-003401380213;
Cc1coc2c1C(=O)CCC2,33,76:07605:8:PV-002846740569;76:07606:6:PV-002313235927;76:07613:8:PV-005212400675;
FC1(F)C2CNCC1C2,9,76:07605:8:PV-002846740790;76:07621:4:PV-002848813681;76:07622:8:PV-005221505310;
Fc1cnc2[nH]ccc2c1,31,76:07605:8:PV-003399961496;76:07607:3:PV-002846933858;76:07608:2:PV-002847059523;
FC1(F)CC2CCCCC2C1,16,76:07605:8:PV-003399963512;76:07619:2:PV-005217878190;76:07620:9:PV-003405133867;
CC1(C)CC(C)(C)C12OCCO2,6,76:07605:8:PV-002846742615;76:07626:5:PV-005225249708;76:07632:9:PV-005231867299;
c1ccc2c(c1)OCc1cncn1-2,32,76:07605:8:PV-002846744187;76:07606:2:PV-002846792042;76:07611:1:PV-003401785626;
O=C1NCNc2cc(Cl)ccc21,9,76:07605:8:PV-002846744443;76:07605:9:PV-002846758697;76:07606:5:PV-002846838142;
OC1CC(O)C12CCNCC2,33,76:07605:8:PV-005204226125;76:07605:9:PV-002846754068;76:07613:4:PV-002847756060;
Oc1ccc2c(c1)CCO2,5,76:07605:8:PV-005204228023;76:07611:8:PV-005210366822;76:07613:5:PV-002847761615;
CN1CCNCC12CCOC2,18,76:07605:9:PV-005204241144;76:07609:8:PV-005208321249;76:07613:4:PV-002468623332;
O=S1(=O)C2CCNCC1CC2,22,76:07605:9:PV-005204337036;76:07608:1:PV-005206617411;76:07614:6:PV-005213226101;
Cc1ccc2sc(=O)n(C)c2c1,38,76:07605:9:PV-005204337957;76:07614:6:PV-002209896651;76:07617:2:PV-002365206763;
O=C1CCc2c(Cl)cccc2N1,6,76:07605:9:PV-003399978554;76:07621:2:PV-005219942266;76:07646:0:PV-003413739551;
c1ccc2c(c1)ccc1[nH]ccc12,18,76:07605:9:PV-002106223641;76:07613:4:PV-002847750092;76:07617:9:PV-002313467639;
C1CC2(CCN1)CCN2,18,76:07605:9:PV-002846752681;76:07607:2:PV-003400429231;76:07613:0:PV-002847698606;
CC1C=CNC(=O)N1,25,76:07605:9:PV-003399994297;76:07610:8:PV-003401676802;76:07623:7:PV-005222425243;
O=c1ccnc2[nH]cnn12,23,76:07605:9:PV-003399996365;76:07613:0:PV-002520362299;76:07615:1:PV-005213712728;
O=c1[nH]cnn2cccc12,13,76:07605:9:PV-002846757394;76:07617:3:PV-002848274271;76:07619:0:PV-002848498481;
Cc1cc(=O)n2c(n1)NCC2,9,76:07605:9:PV-002468469229;76:07623:1:PV-002468821727;76:07627:6:PV-002261915086;
Nc1onc2c1CNCC2,49,76:07605:9:PV-002846757976;76:07606:7:PV-002846854645;76:07606:7:PV-002846855155;
Cc1cccc2c1NCCC2C,21,76:07605:9:PV-002846758371;76:07614:1:PV-003402801776;76:07619:7:PV-002848588947;
CN1CCn2nccc2S1(=O)=O,58,76:07605:9:PV-002106225287;76:07607:8:PV-003400656589;76:07613:4:PV-003402577187;
CC1NCCCS1,23,76:07605:9:PV-003400010637;76:07606:5:PV-005204821213;76:07608:1:PV-005206594056;
CC12CC3CC(C)(C1)CC(F)(C3)C2,11,76:07606:0:PV-003400017780;76:07606:6:PV-003400242095;76:07651:5:PV-002852805799;
C1CCc2c(nc3n2CCNC3)C1,19,76:07606:0:PV-002364975653;76:07606:8:PV-002416740154;76:07609:9:PV-002106306362;
Cc1cc(C)c2c(C)csc2n1,26,76:07606:0:PV-003400024435;76:07606:5:PV-003400213744;76:07606:6:PV-005205037504;
Fc1cc(F)c2[nH]cnc2c1,27,76:07606:0:PV-002846765835;76:07606:4:PV-002846822920;76:07606:7:PV-002846860298;
c1nc2c3c(ccc2[nH]1)NCCC3,25,76:07606:0:PV-003400027697;76:07610:2:PV-003401471634;76:07613:0:PV-002847708615;
Cc1cnn2ccc(Cl)nc12,58,76:07606:0:PV-005204350717;76:07606:1:PV-002846780729;76:07606:5:PV-005204870898;
Cn1c(=O)c2c[nH]nc2n(C)c1=O,3,76:07606:0:PV-005204366783;76:07661:1:PV-002314352832;76:07687:6:PV-002263146314;
Cn1ccc2c(c1=O)CCCC2,14,76:07606:0:PV-005204401858;76:07611:3:PV-003401859878;76:07611:3:PV-003401859879;
Fc1ccc2cncn2c1,5,76:07606:0:PV-005204413898;76:07640:0:PV-005239123149;76:07643:3:PV-005242356973;
Cc1[nH]c2cccc(C)c2c1C,18,76:07606:0:PV-005204419812;76:07612:7:PV-003402315104;76:07616:2:PV-003403539191;
Clc1cccc2c1CCCN2,29,76:07606:0:PV-002846767977;76:07612:8:PV-003402374267;76:07614:1:PV-002847850739;
Cc1ncnc2ccc(F)cc12,23,76:07606:0:PV-003400033970;76:07627:6:PV-003407427253;76:07628:8:PV-003407861854;
Oc1n[nH]c2ccccc12,13,76:07606:0:PV-002846769101;76:07607:2:PV-002846924261;76:07610:9:PV-005209498358;
c1cc2n(c1)CCNC21COC1,10,76:07606:0:PV-003400035729;76:07617:2:PV-002848260620;76:07619:7:PV-005218313561;
Cc1nn[nH]c1C,43,76:07606:0:PV-002468471090;76:07607:9:PV-002106266293;76:07609:1:PV-002416788194;
CN1CC2(CCNCC2)c2ccccc21,13,76:07606:0:PV-002846769764;76:07608:8:PV-005207286285;76:07635:0:PV-005233901325;
O=C1CC2CCCC(CN1)N2,23,76:07606:0:PV-004005388149;76:07606:4:PV-002846826608;76:07610:6:PV-002847377013;
CC1OCCC1O,24,76:07606:1:PV-002106227284;76:07606:9:PV-002261491404;76:07612:1:PV-002106352574;
Cc1nccnc1N,3,76:07606:1:PV-003400043943;76:07653:3:PV-002853051414;76:07685:6:PV-002857327886;
O=C1CCc2ncsc2C1,14,76:07606:1:PV-003400044029;76:07606:6:PV-003400251050;76:07609:7:PV-003401316622;
O=c1[nH]cnc2[nH]ccc12,10,76:07606:1:PV-002846773204;76:07607:4:PV-002846951898;76:07611:7:PV-002847533017;
O=C1CNc2cccc(F)c2N1,34,76:07606:1:PV-003400046108;76:07617:9:PV-002468714540;76:07623:9:PV-005222557718;
CC1CNS(=O)(=O)C1,23,76:07606:1:PV-003400050202;76:07606:2:PV-002416727968;76:07612:4:PV-003402233598;
Cc1cccc2c(=O)[nH]ncc12,6,76:07606:1:PV-002846775723;76:07625:3:PV-002849335702;76:07626:7:PV-002849520066;
O=C1NCC(O)CC12CCNCC2,75,76:07606:1:PV-002468472076;76:07607:9:PV-002209758073;76:07607:9:PV-003400682403;
CC1CNCC1O,66,76:07606:1:PV-002416725859;76:07606:2:PV-005204565223;76:07607:0:PV-002846903153;
Cc1ccc(C)c2[nH]cnc12,3,76:07606:1:PV-003400058357;76:07637:8:PV-003410911596;76:07673:5:PV-003423153739;
C1=CC2(CCNCC2)OC1,9,76:07606:1:PV-002846778104;76:07621:8:PV-002848867724;76:07626:0:PV-005224795215;
CC1CC(=O)Nc2ccccc2N1,25,76:07606:1:PV-003400058705;76:07612:1:PV-005210605925;76:07616:8:PV-002848206518;
Oc1cccc2nc[nH]c12,10,76:07606:1:PV-002846779471;76:07607:6:PV-003400565404;76:07612:9:PV-003402405136;
C1COC2(CC3CCC2C3)O1,10,76:07606:1:PV-003400062099;76:07607:1:PV-005205502323;76:07629:9:PV-005228694792;
Fc1cc(Cl)cc2c1CCCC2,42,76:07606:1:PV-003400069999;76:07614:0:PV-003402773836;76:07614:0:PV-003402781414;
OC1CC2(CCNC2)C1,30,76:07606:1:PV-004005396631;76:07606:2:PV-003400089238;76:07610:6:PV-002847381671;
CC1NCCc2c(Cl)cc(Cl)cc21,31,76:07606:1:PV-002846784109;76:07610:7:PV-002158070623;76:07611:7:PV-003401991492;
Oc1nc2ccccc2[nH]1,59,76:07606:1:PV-002846784659;76:07608:2:PV-002847063425;76:07613:2:PV-005211798889;
Cc1cnc2n1CCNC2,21,76:07606:1:PV-003400078096;76:07609:2:PV-004005684287;76:07622:1:PV-002848904451;
c1ccc2n[nH]nc2c1,7,76:07606:1:PV-002846785776;76:07610:5:PV-002847364007;76:07623:8:PV-002849134525;
O=S1(=O)Nc2cccc3cccc1c23,11,76:07606:1:PV-002209723299;76:07615:7:PV-002848057278;76:07618:3:PV-002468723386;
Cc1ccc2c(c1)C(O)CO2,5,76:07606:2:PV-005204586410;76:07629:9:PV-002849942629;76:07668:9:PV-002855120836;
CC1N=CN2CCCC12,37,76:07606:2:PV-005204617389;76:07609:4:PV-005207896336;76:07613:8:PV-005212408023;
Cc1cccc2sc(=O)[nH]c12,14,76:07606:2:PV-005204636506;76:07612:2:PV-002847596233;76:07624:5:PV-002572349130;
Cc1cn2nncc2cn1,6,76:07606:2:PV-005204643781;76:07634:2:PV-005233137997;76:07645:2:PV-003413456901;
O=c1[nH]ccc2cnccc12,12,76:07606:2:PV-003400083577;76:07607:1:PV-002846915328;76:07634:2:PV-002850519389;
C1CC2CCC1NO2,25,76:07606:2:PV-003400084352;76:07610:1:PV-002365060856;76:07612:4:PV-002468602206;
CC1(C)NCCc2ccccc21,44,76:07606:2:PV-002846788199;76:07607:7:PV-002846990948;76:07608:0:PV-002847039336;
O=S1(=O)Cc2ccc(F)cc2N1,14,76:07606:2:PV-002846788768;76:07610:9:PV-003401721365;76:07618:5:PV-002848425217;
C1CC2CC3CC1CC(C2)C3,3,76:07606:2:PV-003400096575;76:07682:8:PV-003426342981;76:07694:9:PV-003430484210;
O=C1CC2(CCNCC2)CCN1,20,76:07606:2:PV-003400097737;76:07606:2:PV-002846793094;76:07606:2:PV-002846793095;
Cc1cnc(=O)[nH]c1,1,76:07606:2:PV-002846793267;
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,7,76:07606:2:PV-002846794666;76:07609:6:PV-002847244374;76:07641:5:PV-002851480218;
CC1NCCSC1C,54,76:07606:2:PV-002416728792;76:07606:8:PV-003400315033;76:07607:5:PV-005205963305;
O=c1[nH]cnc2cc(F)cc(F)c12,20,76:07606:2:PV-002846797923;76:07628:2:PV-002849721555;76:07631:0:PV-002850088900;
C1CNCC2CCOC2C1,34,76:07606:2:PV-003400111717;76:07610:9:PV-005209505150;76:07612:2:PV-005210750844;
O=S1(=O)CC2CCCCC2C1,3,76:07606:2:PV-003400112804;76:07685:6:PV-003427321300;76:07693:5:PV-003429992541;
CN1CCOCC12CCC2,10,76:07606:2:PV-002846800092;76:07610:8:PV-005209311948;76:07611:4:PV-003401907339;
O=C1CCCCc2ocnc21,5,76:07606:2:PV-003400116753;76:07660:4:PV-003418671279;76:07681:1:PV-003425748659;
O=c1[nH]c(=O)c2cc(Cl)c(F)cc2[nH]1,24,76:07606:3:PV-002846801283;76:07606:9:PV-002846885533;76:07608:3:PV-002847069220;
NC1CNCC(O)C1,34,76:07606:3:PV-003400120150;76:07609:3:PV-003401150783;76:07609:8:PV-005208327578;
O=c1[nH]cncc1Cl,28,76:07606:3:PV-002846802299;76:07613:5:PV-002847767488;76:07619:2:PV-005217891192;
C1=NCCC1,25,76:07606:3:PV-002571974689;76:07607:0:PV-002520237759;76:07612:3:PV-002209850463;
O=c1ccc2c([nH]1)CCOC2,100,76:07606:3:PV-001980143083;76:07607:7:PV-001985869707;76:07608:1:PV-002847046885;
OC1CCNC12CCSC2,8,76:07606:3:PV-005204675730;76:07621:4:PV-005220083992;76:07645:0:PV-005244068554;
O=C1NCCOc2cc(F)ccc21,16,76:07606:3:PV-005204688440;76:07606:9:PV-002846891680;76:07609:3:PV-002847199161;
Fc1cc(Cl)c2[nH]ccc2c1,58,76:07606:3:PV-005204722527;76:07607:2:PV-005205658653;76:07608:0:PV-005206496640;
C1=CCONC1,9,76:07606:3:PV-005204768955;76:07640:3:PV-005239407598;76:07644:6:PV-003413271899;
Clc1ccc2c(c1)CCNC2,70,76:07606:3:PV-005204777335;76:07606:5:PV-002846837382;76:07609:8:PV-002106304628;
Cc1cccc2c1CC(C)(C)NC2,43,76:07606:3:PV-002520224210;76:07607:3:PV-002846938507;76:07620:6:PV-002313523205;
Cc1csc2c(Cl)cccc12,9,76:07606:3:PV-003400138460;76:07608:9:PV-002106285735;76:07622:1:PV-002848915384;
Cn1ncc2c1CNCCC2,18,76:07606:3:PV-002846809001;76:07606:5:PV-004005430974;76:07613:5:PV-002847762621;
CN1CCCNc2cc(F)ccc21,45,76:07606:4:PV-002846816334;76:07606:5:PV-002846832890;76:07607:6:PV-003400571654;
NC1CC(O)C12CCC2,84,76:07606:4:PV-003400158499;76:07606:4:PV-003400158500;76:07606:7:PV-003400287923;
CN1CC2CCC(C2)C1,11,76:07606:4:PV-003400160753;76:07635:1:PV-005233983206;76:07638:7:PV-003411248566;
CC1(F)CNC1,20,76:07606:4:PV-002468478625;76:07607:8:PV-005206251430;76:07609:5:PV-005207973877;
Oc1cccc(F)c1F,9,76:07606:4:PV-002846818147;76:07618:1:PV-003404191389;76:07626:7:PV-002849528056;
Cc1ccc2c(C)cccc2c1,2,76:07606:4:PV-003400163056;76:07651:4:PV-005250624662;
O=C1CCCCCCC1,4,76:07606:4:PV-003400167821;76:07643:2:PV-003412796679;76:07647:6:PV-005246721415;
Fc1cncs1,9,76:07606:4:PV-004005423064;76:07623:0:PV-003405855943;76:07625:8:PV-002849403886;
C1=NCC2COCCN12,75,76:07606:4:PV-002846821521;76:07608:8:PV-002847144936;76:07609:4:PV-002847216820;
O=S1(=O)CC2(CNC2)C1,34,76:07606:4:PV-002846822777;76:07615:6:PV-002848041348;76:07617:1:PV-005215713241;
Fc1ccc2c(c1)COCO2,62,76:07606:4:PV-002209728926;76:07611:2:PV-003401826216;76:07614:3:PV-005212846284;
CC1(C)CC(=O)c2scnc2C1,9,76:07606:4:PV-002846823723;76:07614:8:PV-005213352361;76:07623:7:PV-002849116089;
c1cc2c(o1)CSCC2,3,76:07606:4:PV-003400183649;76:07636:4:PV-003410436289;76:07647:4:PV-005246571928;
CN1CCCC12CCCNC2,30,76:07606:5:PV-005204829090;76:07606:9:PV-003400325447;76:07610:9:PV-005209401103;
OC1CSc2ccccc21,11,76:07606:5:PV-005204837971;76:07614:6:PV-005213182544;76:07627:3:PV-005226107377;
c1cc2c(s1)CNC2,32,76:07606:5:PV-005204887309;76:07608:4:PV-002847082229;76:07610:1:PV-003401426445;
CC1CCc2ncccc2N1,18,76:07606:5:PV-005204893471;76:07607:5:PV-004005527805;76:07614:8:PV-003403060474;
C1OC2CC3CC1C2C3,46,76:07606:5:PV-005204896835;76:07608:6:PV-002365028953;76:07609:2:PV-002106292093;
c1ccc2c(c1)NCCCO2,42,76:07606:5:PV-005204903537;76:07607:1:PV-003400417774;76:07607:4:PV-002158003850;
O=C1CCCS(=O)(=O)c2ccccc21,7,76:07606:5:PV-002846828521;76:07614:2:PV-003402829897;76:07638:6:PV-002851101744;
c1cc2cc[nH]c2nn1,6,76:07606:5:PV-003400192144;76:07616:0:PV-002848096048;76:07644:6:PV-002851899239;
FC1(F)CCNCC12CCC2,24,76:07606:5:PV-002846830841;76:07615:1:PV-002847980960;76:07616:9:PV-005215522843;
CN1CCCC12CCNC2,32,76:07606:5:PV-002157984370;76:07608:9:PV-005207369984;76:07613:6:PV-002572126100;
O=C1CNC2CCCc3cccc(c32)N1,4,76:07606:5:PV-003400204780;76:07657:2:PV-003417563564;76:07659:0:PV-003418194167;
Cc1ncncc1Cl,15,76:07606:5:PV-002846835312;76:07617:1:PV-005215694774;76:07626:1:PV-003406936985;
Clc1ncn[nH]1,26,76:07606:5:PV-002846836256;76:07607:0:PV-002846896929;76:07609:6:PV-002847238682;
O=c1ccs[nH]1,10,76:07606:5:PV-003400209678;76:07619:3:PV-003404586024;76:07626:2:PV-003406979249;
Cc1ccc2[nH]c(=O)ccc2c1,9,76:07606:5:PV-002846838825;76:07615:1:PV-002847978546;76:07620:2:PV-002848650911;
FC1(F)CC12CCCNC2,21,76:07606:6:PV-002416735805;76:07607:5:PV-002846970532;76:07612:7:PV-005211274166;
