fragment_smiles,occurences,example_ligands
Cc1cnccn1,6003,91:09100:0:Z2960875577;91:09100:0:Z4026348975;91:09100:0:Z1782338997;
O=c1[nH]c2ccncc2[nH]1,21,91:09101:8:Z3790760957;91:09106:4:Z4153909362;91:09116:5:Z4155993738;
CC1(F)CC2(CNC2)C1,249,91:09101:8:Z4457505473;91:09102:2:Z4465290438;91:09102:7:Z4600947847;
C1CNC2(CC2)COC1,108,91:09101:9:Z2070511534;91:09103:9:Z2279193532;91:09106:3:Z2090320693;
Cn1ncc2nccc(Cl)c21,51,91:09101:9:Z2971555345;91:09102:2:Z2969368281;91:09102:5:Z2967642330;
O=S1(=O)NC=Nc2cccc(F)c21,94,91:09101:9:Z3312874766;91:09102:6:Z4997985873;91:09102:9:Z3309253348;
Oc1ncccc1Cl,40,91:09101:9:Z2460789661;91:09104:4:Z1890638546;91:09104:6:Z3135602180;
Cc1cc2[nH]ccc(=O)n2n1,28,91:09101:9:Z4250843596;91:09122:1:Z3861428200;91:09122:8:Z3861453724;
Cc1cc2ccc(Cl)cc2[nH]1,130,91:09101:9:Z4489883837;91:09101:9:Z4486813921;91:09103:3:Z4772661270;
Oc1ncnc2nccnc12,41,91:09101:9:Z4224066747;91:09103:5:Z4228938050;91:09104:0:Z4223259681;
c1nc2c(ccc3ncsc32)s1,54,91:09101:9:Z3369217759;91:09102:5:Z2956385861;91:09102:9:Z2956383439;
C1C2CC1C1(COC1)O2,32,91:09101:9:Z3611467344;91:09103:5:Z3339397582;91:09103:6:Z4319724760;
ClC1=CCCC1,64,91:09101:9:Z2718579552;91:09101:9:Z1461709096;91:09104:0:Z1461706017;
O=c1cc[nH]c2cc(F)c(F)cc12,89,91:09101:9:Z2960778287;91:09103:5:Z2947905747;91:09103:9:Z2832976605;
Cc1ccc2c(c1F)CCCN2,80,91:09101:9:Z4132547148;91:09103:8:Z3789365316;91:09103:8:Z4363433179;
Clc1ncc2ccccc2n1,118,91:09101:9:Z4576297364;91:09103:7:Z3830487953;91:09104:5:Z3828764522;
Oc1nscc1Cl,94,91:09101:9:Z2027443398;91:09103:6:Z4090617150;91:09104:5:Z2804739393;
Cc1ncnc2[nH]ncc12,34,91:09101:9:Z2850946116;91:09103:7:Z2850081299;91:09104:3:Z2850494971;
CC1CNC(C)C(C)C1,142,91:09101:9:Z1833944169;91:09105:1:Z1831522524;91:09106:1:Z2998208822;
Cc1nc2ccc3ncsc3c2s1,35,91:09101:9:Z3176803832;91:09108:0:Z3176803451;91:09109:3:Z3176803796;
CC1CCN(C)c2ccccc2N1,124,91:09101:9:Z4147106882;91:09102:0:Z3049160999;91:09102:3:Z4147107486;
Clc1ccnc2cnccc12,124,91:09101:9:Z4326111169;91:09103:0:Z4324020522;91:09103:1:Z4320199289;
Cc1cc(Cl)ccc1Cl,56,91:09101:9:Z2949844421;91:09102:9:Z1499927888;91:09105:2:Z2016819186;
c1cn2c(n1)SCCC2,49,91:09101:9:Z3167181405;91:09103:4:Z3167180388;91:09116:4:Z3167179811;
N=c1cccc[nH]1,54,91:09101:9:Z3434062229;91:09102:4:Z4151148025;91:09103:8:Z2654656269;
Cc1[nH]nc2cccc(Cl)c12,108,91:09101:9:Z4319721862;91:09102:4:Z4227921746;91:09106:7:Z4325886805;
Cc1cc2ncsc2cc1F,31,91:09101:9:Z3672137829;91:09102:6:Z2987457286;91:09112:0:Z2987457208;
c1ncc2sncc2n1,38,91:09101:9:Z2976669313;91:09105:1:Z2770714566;91:09105:5:Z4026927996;
NC1CCc2ccccc2NC1,22,91:09101:9:Z2605462919;91:09102:7:Z3807665227;91:09122:3:Z3364610121;
C1NC2CC1C1CC21,82,91:09101:9:Z4350917219;91:09102:1:Z3752489496;91:09102:3:Z3653247619;
Cc1cc2cc[nH]c(=O)c2n1C,14,91:09101:9:Z3341111440;91:09109:9:Z4236286268;91:09113:5:Z3341116703;
Cn1c(=O)c2ccccc2n(C)c1=O,104,91:09101:9:Z3806118457;91:09103:2:Z2932338290;91:09106:1:Z4141470353;
Cc1scnc1O,115,91:09101:9:Z3187943893;91:09103:8:Z4091410777;91:09104:4:Z3184051048;
Cn1ccc(=O)c2cnn(C)c21,129,91:09101:9:Z3708668972;91:09103:4:Z1936603996;91:09103:9:Z2882275060;
c1ccc2c(c1)NCC1(CC1)O2,153,91:09101:9:Z4132768054;91:09102:0:Z2966040582;91:09102:3:Z3519100861;
C1CCC2(C1)CNCCOC2,329,91:09101:9:Z2224624682;91:09102:5:Z4444735944;91:09102:5:Z1730575431;
O=C1CCCNC1,63,91:09101:9:Z3589137666;91:09102:2:Z4165722214;91:09105:1:Z3589132415;
Cc1cc(N)n[nH]1,84,91:09101:9:Z4148961532;91:09104:8:Z4479104131;91:09104:8:Z4474714462;
Nc1ncncc1F,39,91:09101:9:Z4230189538;91:09102:5:Z3977550716;91:09104:5:Z4119204246;
CC12CCCCC1CN2,152,91:09101:9:Z2722656586;91:09102:3:Z2722638497;91:09102:9:Z4507848098;
NC1CC2CCC1NC2,56,91:09101:9:Z2607462335;91:09102:4:Z2634886568;91:09102:7:Z2634887544;
Cc1cc(C)c2cn[nH]c2n1,60,91:09102:0:Z3623120000;91:09102:0:Z3535896932;91:09102:0:Z3631280332;
O=c1[nH]cnc2sc3c(c12)CCSC3,7,91:09102:0:Z1179364640;91:09105:0:Z1606858632;91:09125:7:Z2154335434;
Nc1ncncc1Cl,57,91:09102:0:Z1873964886;91:09106:0:Z1874058585;91:09110:5:Z4595782581;
OC1CCC(O)C1O,20,91:09102:0:Z4269691720;91:09108:5:Z4269669061;91:09113:4:Z4269681854;
CC1Cc2c(F)cccc2C1=O,3,91:09102:0:Z3347376028;91:09137:1:Z4223560420;91:09189:3:Z4224063332;
Cc1ccc2c(c1C)CCCN2,104,91:09102:0:Z4169996369;91:09102:7:Z4169986226;91:09103:1:Z4179218549;
Cc1cc(Cl)c2c(c1)CCCN2,30,91:09102:0:Z4128441641;91:09102:5:Z4128442388;91:09102:6:Z2873010336;
Cc1ccnc2nc(O)[nH]c(=O)c12,104,91:09102:0:Z2200662442;91:09103:1:Z3588258964;91:09103:3:Z1335529691;
Cn1c(=O)[nH]c2nc[nH]c2c1=O,50,91:09102:0:Z3076362454;91:09102:4:Z3076340928;91:09102:8:Z4216465710;
CC1(C)Cc2ncsc2C(C)(C)O1,99,91:09102:0:Z3294733535;91:09102:5:Z3093031049;91:09103:2:Z3177446846;
CC1NC(C)C2CCCCC12,73,91:09102:0:Z4478948649;91:09103:3:Z4448870298;91:09104:6:Z4446123745;
Cc1cc(=O)nc[nH]1,48,91:09102:0:Z3588605036;91:09104:6:Z2769220279;91:09105:0:Z2769220491;
C1CC2COC(C1)O2,33,91:09102:0:Z4195962441;91:09104:0:Z4195959573;91:09110:7:Z4195933271;
Nc1ccsc1,23,91:09102:0:Z4254810294;91:09103:1:Z4254820084;91:09114:5:Z4254817143;
Cc1nn(C)c2c1NCCS2,161,91:09102:0:Z1315654434;91:09104:4:Z1374167575;91:09104:4:Z1492995429;
C1CNCC2(C1)CCO2,309,91:09102:0:Z3517826590;91:09102:1:Z3621937290;91:09102:4:Z3517824468;
Cc1cc(=O)c2ccccc2[nH]1,12,91:09102:0:Z4426763560;91:09107:1:Z2898221758;91:09114:1:Z2898223162;
c1noc2c1CSCC2,93,91:09102:0:Z4389187877;91:09102:0:Z4388880874;91:09102:7:Z4381167754;
Nc1cc(=O)[nH]cn1,48,91:09102:0:Z4112093964;91:09111:1:Z4312155080;91:09112:9:Z3583822131;
c1ccc2c(c1)[nH]c1cnccc12,81,91:09102:0:Z4307599626;91:09102:5:Z4348949467;91:09102:5:Z4147890612;
C1C2CC3CC1CN(C2)C3,1,91:09102:0:Z3508052130;
Cc1cc(C)c2[nH]ccc2c1,102,91:09102:0:Z3358255159;91:09102:9:Z3353653978;91:09104:0:Z3295733453;
c1[nH]nc2c1CCOC2,6,91:09102:0:Z4134200044;91:09107:0:Z4134200876;91:09148:7:Z4134201229;
C1CC2CCCC(C1)S2,22,91:09102:0:Z4206719117;91:09104:7:Z4209237312;91:09118:8:Z4207476350;
Cc1cc2c([nH]1)CCCC2,131,91:09102:0:Z2294373779;91:09102:5:Z3187585650;91:09102:6:Z1554947855;
Clc1ncc2sccc2n1,17,91:09102:0:Z4641318822;91:09112:2:Z4641455688;91:09115:1:Z4641410717;
Cn1cnc2cc(Cl)c(Cl)cc21,22,91:09102:0:Z2335013628;91:09110:0:Z3946401925;91:09111:5:Z2335013753;
O=C1NC2(CNC2)Nc2ccccc21,127,91:09102:0:Z3679547275;91:09102:7:Z3703025732;91:09103:6:Z4034613795;
CC1(C)Cc2ccc(Cl)cc2C1,7,91:09102:0:Z2224163099;91:09104:5:Z1555708994;91:09119:5:Z2072791146;
Cc1nc(=O)cc[nH]1,207,91:09102:0:Z4291179051;91:09103:2:Z4286172404;91:09103:8:Z4295217314;
Nc1ccncc1F,124,91:09102:0:Z4312948127;91:09102:5:Z4253475660;91:09103:1:Z4310692318;
Fc1cc2c(cc1F)SCCC2,23,91:09102:0:Z2388264065;91:09105:2:Z1436986024;91:09108:9:Z1663553044;
NC1CCS(=O)(=O)C1,113,91:09102:0:Z3889305354;91:09103:0:Z3103805461;91:09107:6:Z3105717195;
CC1CCC2(CCNC2)CC1,152,91:09102:0:Z3474448246;91:09102:2:Z2629956899;91:09103:7:Z1396111160;
Cc1nc2nccc(=O)n2[nH]1,47,91:09102:0:Z4027978982;91:09102:6:Z2660801866;91:09104:6:Z3339765959;
NC12CCC(CC1)NC2,32,91:09102:0:Z4005628320;91:09102:3:Z4005630689;91:09106:5:Z4004996168;
O=S1(=O)Nc2ncnn2-c2ccccc21,55,91:09102:0:Z1765602661;91:09104:0:Z1170289074;91:09105:0:Z2178254567;
Oc1ccc2ncsc2n1,7,91:09102:0:Z4224371081;91:09113:4:Z4224365829;91:09124:4:Z4224377469;
CS1(=O)=NCc2ccccc21,15,91:09102:0:Z4611069577;91:09103:7:Z4611068071;91:09110:3:Z4623179313;
Clc1ncc2c(n1)OCC2,55,91:09102:0:Z4641343172;91:09102:9:Z4641401445;91:09104:4:Z4641689750;
O=C1CCC2CN1CCO2,127,91:09102:1:Z3495327506;91:09102:2:Z3568582686;91:09102:9:Z4388057632;
O=c1[nH]c2cccc(Cl)c2[nH]1,96,91:09102:1:Z4111496047;91:09102:4:Z5017811957;91:09103:7:Z4600663325;
CC1CNCC(=O)C1,97,91:09102:1:Z3060330409;91:09102:2:Z3060333808;91:09102:5:Z3060331592;
CC1NCCC1N,52,91:09102:1:Z3144593355;91:09103:4:Z3364474126;91:09103:4:Z3144574993;
O=C1CCc2ccccc2CN1,338,91:09102:1:Z4317058800;91:09102:2:Z4329415948;91:09102:3:Z4313982952;
Cc1ccc2nonc2c1,135,91:09102:1:Z4274661323;91:09102:3:Z4274654968;91:09103:0:Z4003699255;
Cc1nc2cccnc2c(=O)[nH]1,114,91:09102:1:Z4076953870;91:09102:1:Z4076418853;91:09103:0:Z4076251762;
c1ccc2c(c1)CNCC21CCCC1,93,91:09102:1:Z2228116680;91:09103:3:Z2228111898;91:09103:7:Z2482666852;
OC1CC2CCC1NC2,84,91:09102:1:Z3053950294;91:09102:1:Z3053950296;91:09103:5:Z2868944929;
O=C1NCNC12CCCCC2,38,91:09102:1:Z1997905908;91:09105:4:Z731515064;91:09106:4:Z1272842378;
NC1CCNCC1(F)F,108,91:09102:1:Z3384465539;91:09102:4:Z3518994910;91:09102:4:Z3144990755;
Cc1cc2c(c(=O)[nH]1)CCCN2,191,91:09102:1:Z4238865076;91:09102:3:Z4230438683;91:09102:4:Z4273282562;
Cc1cc(O)ccn1,1,91:09102:1:Z3347094189;
O=c1ccoc2ccc(F)cc12,127,91:09102:1:Z27010582;91:09102:9:Z26628007;91:09103:1:Z1481730274;
Cn1c(=O)c2cc[nH]c2n(C)c1=O,154,91:09102:1:Z1378663771;91:09103:5:Z4268467272;91:09103:8:Z2718562872;
Clc1cc2sccc2s1,30,91:09102:1:Z3053226082;91:09105:7:Z3639717147;91:09114:5:Z3048928989;
c1cnc2c(c1)CCC1(CCOCC1)O2,49,91:09102:1:Z4254429326;91:09104:1:Z4256919408;91:09106:4:Z4257001121;
O=c1ccoc2cc(Cl)ccc12,133,91:09102:1:Z4224203483;91:09105:7:Z2645412400;91:09106:1:Z2372890895;
c1ccc2c(c1)CCCCCN2,103,91:09102:1:Z4113353416;91:09102:3:Z1663342725;91:09102:6:Z4205991705;
Cn1ccc2cccc(Cl)c21,122,91:09102:1:Z3671950759;91:09103:3:Z3672140743;91:09104:3:Z3671950217;
c1nc2cc3c(cc2s1)OCCCO3,33,91:09102:1:Z67698415;91:09108:2:Z1274189178;91:09116:8:Z82255797;
Clc1cccc2cnccc12,129,91:09102:1:Z3380684036;91:09102:6:Z3364117709;91:09103:9:Z3861484959;
c1nc2cc3c(cc2[nH]1)OCO3,34,91:09102:1:Z3553076326;91:09108:2:Z2304865938;91:09108:5:Z2304868217;
C1COC2(CNC2)N1,47,91:09102:1:Z3207364729;91:09102:8:Z3619596543;91:09114:1:Z3619596653;
CC1(C)Cc2cccc(O)c2O1,152,91:09102:1:Z2208356366;91:09102:3:Z2298628731;91:09102:5:Z1199816643;
Fc1ccc2[nH]cnc2c1F,76,91:09102:1:Z3584786322;91:09102:2:Z4350669521;91:09103:9:Z3584786803;
O=c1[nH]c2ncnn2c2ccccc12,33,91:09102:1:Z4507962365;91:09105:6:Z4459095127;91:09106:7:Z4508338592;
Clc1csc2cc[nH]c12,58,91:09102:1:Z4642603167;91:09108:1:Z4639415249;91:09108:3:Z5064328399;
c1cc2n(c1)CCNC21COC1,163,91:09102:1:Z4091882934;91:09103:6:Z4207844751;91:09104:1:Z4207700564;
NC1C2CNCC12,56,91:09102:1:Z3385970376;91:09107:1:Z3364890326;91:09107:5:Z3385974747;
Cc1ccc2ccsc2c1,126,91:09102:1:Z2045314700;91:09102:3:Z4471780127;91:09102:8:Z1958276590;
c1ncc2c[nH]nc2n1,131,91:09102:1:Z3493114593;91:09102:2:Z3493098376;91:09102:6:Z3493132269;
Cc1nn(C)c2c1CCCC2,64,91:09102:1:Z3359989478;91:09103:7:Z3359514799;91:09108:5:Z3360393114;
Cc1nc2cc(Cl)ccc2[nH]1,137,91:09102:1:Z4457659502;91:09102:2:Z4492614832;91:09102:3:Z4479140743;
FC1(F)CNCC(F)(F)O1,28,91:09102:1:Z3204767574;91:09102:7:Z3204766602;91:09105:2:Z3204767637;
Cc1c(O)nc[nH]c1=O,64,91:09102:1:Z3368583030;91:09103:0:Z3368596392;91:09103:8:Z4124406724;
Cn1[nH]cc2c(=N)ccnc1-2,8,91:09102:1:Z2184417588;91:09110:2:Z3294601605;91:09126:5:Z2038284462;
c1ccc2c(c1)NCCC21CC1,85,91:09102:1:Z4128534923;91:09102:3:Z3646775626;91:09102:5:Z3622740461;
Cn1c(N)cc(=O)n(C)c1=O,116,91:09102:1:Z2215863384;91:09102:5:Z4346999846;91:09103:8:Z4156498066;
O=C1CN=CN1,59,91:09102:1:Z2878158067;91:09105:9:Z1159573657;91:09106:0:Z1833475948;
C1CC2CC(C1)N2,126,91:09102:1:Z4922122603;91:09102:3:Z4922116006;91:09102:3:Z4922116000;
Cc1cnc2c(c1)NCC2,212,91:09102:1:Z4132463928;91:09102:2:Z4218270212;91:09102:2:Z2235108271;
O=C1CCCc2ocnc21,19,91:09102:1:Z4210193201;91:09104:1:Z4828001702;91:09104:1:Z4258181759;
Fc1cccn2cncc12,145,91:09102:1:Z2707174431;91:09103:9:Z2711767570;91:09104:1:Z2707104956;
Cn1c(=O)c2ccn(C)c2n(C)c1=O,132,91:09102:1:Z1921735360;91:09102:4:Z3626050769;91:09102:9:Z1334401105;
c1cc2cn[nH]c2cn1,135,91:09102:2:Z4294152009;91:09102:2:Z4294237643;91:09104:0:Z4292495267;
O=C1CCc2ccc(Cl)cc21,193,91:09102:2:Z4639051988;91:09102:9:Z4639422661;91:09103:0:Z4645007726;
Cn1cccc1Cl,46,91:09102:2:Z4212059498;91:09102:8:Z4214593383;91:09104:0:Z4215252074;
Fc1cc2c(cc1Cl)CCC2,9,91:09102:2:Z2853462762;91:09128:4:Z4195628336;91:09138:7:Z2698904906;
C1=NC2CCCCC2S1,114,91:09102:2:Z4225601779;91:09102:2:Z4225612894;91:09102:2:Z4225565212;
O=C1COC2(CCNC2)CN1,16,91:09102:2:Z4215800050;91:09105:9:Z2843252281;91:09111:8:Z2852517022;
c1ncc2c(n1)COC2,147,91:09102:2:Z2821713308;91:09102:7:Z3076237033;91:09103:3:Z2821713503;
Fc1cccc2c(Cl)ccnc12,43,91:09102:2:Z4087520302;91:09102:8:Z2615734730;91:09106:3:Z3830292436;
Cn1ncc2c(=O)nc[nH]c21,16,91:09102:2:Z2874741803;91:09113:0:Z4998315199;91:09118:2:Z2874740975;
Clc1c[nH]c2ncncc12,28,91:09102:2:Z4254159695;91:09113:5:Z4254162699;91:09119:9:Z4254180359;
OC1CC2CCC1CC2,95,91:09102:2:Z4312069068;91:09104:5:Z2989340099;91:09105:5:Z3043992312;
Nc1ncnc(Cl)n1,45,91:09102:2:Z2161480050;91:09107:1:Z2271864940;91:09107:9:Z2273828919;
Oc1ccc(Cl)c(F)c1,2,91:09102:2:Z3500219775;91:09140:7:Z3495596280;
NC1CNCC(F)(F)C1,345,91:09102:2:Z4422015755;91:09102:2:Z4421979294;91:09102:2:Z4176443232;
O=c1oc2ccccc2o1,147,91:09102:2:Z3819310763;91:09102:9:Z3949531159;91:09103:4:Z3351722631;
C1OC2C3COC2C1N3,32,91:09102:2:Z2073330888;91:09104:8:Z4310873126;91:09105:4:Z4307304170;
Oc1ccnc2c(F)cc(F)cc12,88,91:09102:2:Z2113530553;91:09102:2:Z5038145346;91:09103:6:Z1929559143;
Cc1ccc2cc(C)ccc2c1,109,91:09102:2:Z2957908804;91:09103:2:Z3585080733;91:09103:4:Z4256174041;
Cc1sc2ncn(C)c(=O)c2c1C,27,91:09102:2:Z2212237117;91:09106:9:Z1587448527;91:09106:9:Z279966414;
O=C1CCc2ncccc21,104,91:09102:2:Z2143166502;91:09102:5:Z2143103711;91:09103:6:Z3870349232;
c1ccc2c(c1)CCC1(CCOCC1)O2,108,91:09102:2:Z2854359163;91:09102:7:Z4215806342;91:09103:0:Z2852206197;
Nc1cnc2ccccc2n1,42,91:09102:2:Z4402581542;91:09106:7:Z5061144386;91:09106:8:Z4402583134;
Cc1cccc2scc(Cl)c12,61,91:09102:2:Z435365008;91:09106:8:Z2014400599;91:09106:9:Z3589659322;
O=c1ccc2c([nH]1)CCCC2O,141,91:09102:2:Z4097637939;91:09103:2:Z3591491926;91:09103:4:Z2796408246;
O=C1COc2ccccc2CN1,165,91:09102:2:Z4256758595;91:09102:8:Z2930638904;91:09102:9:Z3077901646;
Clc1cc(Cl)sn1,60,91:09102:2:Z4283954180;91:09103:7:Z4281951100;91:09104:2:Z4285362167;
Oc1cccc2c1CCCCN2,61,91:09102:2:Z4470987469;91:09103:0:Z4470982549;91:09105:0:Z4470985244;
O=c1[nH]c2c(c(=O)[nH]1)CCNC2,132,91:09102:2:Z4046771280;91:09102:2:Z3867033576;91:09102:3:Z3867032366;
CC1(C)CCCNS1(=O)=O,5,91:09102:2:Z3339849495;91:09109:8:Z3339850781;91:09115:4:Z3339850041;
CC1(C)CCC(N)C1,102,91:09102:2:Z4065919894;91:09105:1:Z3132244256;91:09105:5:Z3105418402;
C1CC2CCCC(C1)NC2,110,91:09102:2:Z4417911532;91:09104:5:Z4417917251;91:09105:7:Z4467725601;
C1CNCC2(C1)OCC1CC12,159,91:09102:2:Z3621931907;91:09102:4:Z4042479364;91:09102:6:Z3517789793;
CC1CCc2[nH]c(=O)sc2C1,10,91:09102:2:Z1171235136;91:09120:4:Z2364899575;91:09133:0:Z1271593325;
CN1C=NC(=O)C1O,16,91:09102:2:Z4219550021;91:09116:9:Z4219553232;91:09119:7:Z4219549682;
CC1Cc2cc(Cl)ccc2N1,63,91:09102:2:Z3059976905;91:09104:6:Z3059977447;91:09105:9:Z4511432988;
O=c1[nH]cnc2cccc(F)c12,37,91:09102:3:Z1135599206;91:09107:1:Z3860393941;91:09109:8:Z1801514994;
Cc1ccnc2[nH]cnc12,46,91:09102:3:Z1353358805;91:09103:6:Z2874265334;91:09104:0:Z1353360558;
Nc1ccnc2c1CNCC2,45,91:09102:3:Z3474408124;91:09102:4:Z2918806058;91:09103:1:Z2951966380;
Cc1cn2c(C)csc2n1,20,91:09102:3:Z4347294913;91:09105:4:Z4141460637;91:09109:9:Z4315686525;
CC1CCC2NCCCC2C1,87,91:09102:3:Z1264380843;91:09102:8:Z2271490881;91:09105:1:Z826129682;
Cc1ccc2c(c1)OC(C)CN2,192,91:09102:3:Z1887483884;91:09103:6:Z4112479438;91:09103:8:Z1440125921;
Cc1cc(Cl)cs1,65,91:09102:3:Z3440832075;91:09102:4:Z3662362060;91:09104:7:Z3405129674;
Cc1ccc(O)c2c1CCCN2,92,91:09102:3:Z3633735855;91:09103:8:Z3500313976;91:09104:2:Z4295293887;
O=C1NC(=O)C2Cc3ccccc3C2N1,25,91:09102:3:Z3431661674;91:09107:7:Z3424302695;91:09110:8:Z3463185775;
CC1=CCNC(=O)N1C,28,91:09102:3:Z3809817363;91:09104:0:Z1552134376;91:09105:4:Z1166144609;
Cc1ncc2c(C)c(C)sc2n1,177,91:09102:3:Z296603368;91:09102:9:Z1272420628;91:09103:8:Z2273328111;
CC12CCCCC1CCC21OCCO1,14,91:09102:3:Z4257118968;91:09112:0:Z4258263649;91:09112:1:Z4255442912;
Cc1ccc2ncsc2c1,128,91:09102:3:Z3048345015;91:09102:3:Z4146250029;91:09103:6:Z2328684220;
CC1(C)CCS1,155,91:09102:3:Z2699237881;91:09103:2:Z2017943421;91:09103:3:Z2018032035;
Fc1cc(Cl)cc2c1CCCC2,81,91:09102:3:Z2310726494;91:09102:9:Z2299205388;91:09103:6:Z2299204728;
C1=COCC1,40,91:09102:3:Z4253299574;91:09102:3:Z4251363557;91:09104:0:Z4251587227;
c1ccc2c(c1)OCc1cncn1-2,142,91:09102:3:Z4448487514;91:09102:3:Z3235894520;91:09103:6:Z3843210604;
NC1CC2(CCCCN2)C1,117,91:09102:3:Z3385150490;91:09103:7:Z3385146524;91:09103:8:Z3794700623;
C1CC2CCC1NO2,53,91:09102:3:Z2840849666;91:09110:2:Z4132376558;91:09114:1:Z2808742235;
CC1NC(C)c2ccccc21,114,91:09102:3:Z3911395757;91:09102:4:Z3911403649;91:09103:9:Z3804216015;
Cc1ncncc1Cl,37,91:09102:3:Z3503012950;91:09102:3:Z4387830966;91:09103:4:Z3503013169;
NC1CCCC(O)C1,11,91:09102:3:Z3343384799;91:09103:2:Z3292380321;91:09114:3:Z3343233785;
Cc1cc(=O)[nH]c2c1c(C)nn2C,36,91:09102:3:Z1324813135;91:09108:2:Z2667729128;91:09108:6:Z2226839877;
C1=C2c3ccccc3CCC2CCC1,12,91:09102:3:Z4257954465;91:09103:5:Z4258710235;91:09126:5:Z4254980352;
Cc1cc(Cl)cc2c1NCCC2,52,91:09102:3:Z1883612141;91:09112:2:Z4112797353;91:09112:6:Z4659899629;
CC1(C)CCc2ncncc2C1,47,91:09102:3:Z3606135501;91:09107:2:Z3606131657;91:09108:9:Z3843034216;
Cc1ncsc1F,61,91:09102:3:Z1574718825;91:09103:7:Z1568028434;91:09104:7:Z3083340119;
Cc1ccc2ccc(O)cc2n1,24,91:09102:4:Z4228940325;91:09111:5:Z4229717557;91:09122:4:Z4226789456;
c1cnc2cc3c(cc2c1)OCO3,8,91:09102:4:Z1514109534;91:09102:4:Z1521881367;91:09102:4:Z1439329010;
OC1COC2(CNC2)CC1O,239,91:09102:4:Z4478135583;91:09102:5:Z4478132414;91:09102:7:Z4478142213;
CC1Cc2ccccc2NC1=O,6,91:09102:4:Z3348334915;91:09104:2:Z3635038859;91:09144:5:Z3635110902;
O=c1[nH]ccc2c1NCCC2,151,91:09102:4:Z2414445459;91:09104:5:Z3137149934;91:09106:0:Z3829312003;
Nc1cncnc1,89,91:09102:4:Z1994213227;91:09102:9:Z1958055114;91:09104:7:Z1665964970;
Clc1cccc2nsnc12,62,91:09102:4:Z4216621410;91:09103:1:Z4225357517;91:09103:7:Z3644751587;
O=S1(=O)CC2(CCOCC2)CN1,88,91:09102:4:Z3796821785;91:09102:9:Z3800304172;91:09103:6:Z4138247728;
Cc1cnnc(Cl)c1C,31,91:09102:4:Z2851500962;91:09104:8:Z3831966026;91:09105:3:Z2850082861;
CC1CNc2ccccc2N(C)C1,189,91:09102:4:Z3536507361;91:09102:5:Z3081788881;91:09102:5:Z2631551034;
O=c1[nH]cnc2c(Cl)c(Cl)ccc12,4,91:09102:4:Z4000134502;91:09109:2:Z4000134085;91:09119:1:Z4000134360;
CC1CCC(C)(C)C1,55,91:09102:4:Z4401885222;91:09102:5:Z4407328500;91:09103:3:Z4524285563;
OC1C2CC3C(C2)C13,3,91:09102:4:Z4319295945;91:09103:0:Z4324847972;91:09136:8:Z4319284936;
c1nc2c(s1)CC1(CCCCC1)CC2,14,91:09102:4:Z2333057287;91:09126:4:Z2298287301;91:09126:4:Z2298287284;
Cc1nccnn1,13,91:09102:4:Z4216894766;91:09105:0:Z4216894234;91:09109:8:Z4216896878;
CN1CCCNc2cc(Cl)ccc21,99,91:09102:4:Z1265139971;91:09102:7:Z4374183293;91:09103:4:Z4127631110;
N=S1(=O)CCOCC1,78,91:09102:4:Z2966839158;91:09102:5:Z3088354683;91:09115:6:Z2966841553;
Nc1ccnc(O)c1,66,91:09102:4:Z4295675662;91:09104:5:Z4291406095;91:09104:8:Z4295669799;
O=c1cc(O)cco1,93,91:09102:4:Z4243451014;91:09106:0:Z2784869989;91:09106:5:Z2720690102;
Cc1cc2cc(Cl)ccc2s1,50,91:09102:4:Z1403346257;91:09102:6:Z1930378942;91:09103:4:Z2721410113;
Cn1c(=O)c2sccc2n2cnnc12,85,91:09102:4:Z2448310551;91:09102:9:Z1930527763;91:09104:0:Z2176497364;
CC1(C)CCCC1(C)C,5,91:09102:4:Z3640532564;91:09129:3:Z3639345757;91:09140:3:Z5022121402;
FC1CCCC(F)(F)C1,34,91:09102:4:Z4215221986;91:09103:9:Z4218251088;91:09104:7:Z4209973361;
O=C1CNc2cc(F)c(F)cc2N1,78,91:09102:5:Z4666806551;91:09102:5:Z4127054681;91:09102:8:Z4127050890;
Cc1ncc2cc(C)sc2n1,63,91:09102:5:Z4026185344;91:09102:7:Z4026484012;91:09106:7:Z4026250759;
O=C1NCCCC12CCC2,79,91:09102:5:Z3873759489;91:09103:9:Z3180060700;91:09104:8:Z3180057563;
Clc1cscc1Cl,9,91:09102:5:Z3524868109;91:09105:2:Z3503111359;91:09111:9:Z4452929907;
O=c1cc[nH]c2ncnn12,45,91:09102:5:Z4458664763;91:09103:2:Z3815063120;91:09104:1:Z4458731489;
CC1Nc2ccccc2C1(C)C,96,91:09102:5:Z4127697536;91:09102:5:Z4127700933;91:09102:6:Z2646273672;
C1=COCCO1,15,91:09102:5:Z1685006031;91:09103:7:Z1890188116;91:09107:6:Z1684065669;
Cc1coc2c1ccc1ccccc12,64,91:09102:5:Z2394351311;91:09103:3:Z908581680;91:09104:0:Z2266380985;
Cc1cnc(C)n1C,55,91:09102:5:Z4455124159;91:09105:0:Z4455191911;91:09106:0:Z4455134655;
CC1C(=O)Nc2ccccc21,38,91:09102:5:Z4002990377;91:09106:3:Z3800199064;91:09108:6:Z3673060916;
Cc1ccc2ccoc2n1,118,91:09102:5:Z2284202050;91:09103:3:Z4115995379;91:09103:3:Z4421884573;
