fragment_smiles,occurences,example_ligands
Oc1ccc2c(c1)CCNCC2,263,510:51000:0:Z1489060446;510:51000:3:Z1033376226;510:51000:6:Z1234748657;
Cc1ncsc1C,981,510:51000:0:Z1432638548;510:51000:1:Z1510575589;510:51000:2:Z1510357622;
O=C1CCSc2ccccc2N1,410,510:51000:0:Z1565243465;510:51000:2:Z1050414076;510:51000:6:Z343970236;
OC1CCNC1,19723,510:51000:0:Z1641029718;510:51000:0:Z3722121383;510:51000:0:Z1840735154;
C1CC2(C1)CNC2,716,510:51000:0:Z3872638483;510:51000:0:Z3997644514;510:51000:1:Z3634059446;
Cc1ccc(C)[nH]1,15829,510:51000:0:Z2856670503;510:51000:0:Z2850161463;510:51000:0:Z1333423443;
C1CC2(C1)CNCCO2,251,510:51000:0:Z1554717242;510:51000:5:Z3181202059;510:51001:2:Z4213941665;
Cn1c(=O)[nH]c2ccccc21,3020,510:51000:0:Z1083691610;510:51000:0:Z1501633256;510:51000:1:Z920719150;
c1ccc2c(c1)CCCN2,34891,510:51000:0:Z2227964139;510:51000:0:Z2166335754;510:51000:0:Z1743609133;
Cc1nncn1C,4714,510:51000:0:Z1143375097;510:51000:0:Z2014476853;510:51000:0:Z1180420791;
O=C1NCCc2ccccc21,4595,510:51000:0:Z1672182937;510:51000:0:Z1222668959;510:51000:0:Z1920805984;
Cc1ccc2[nH]ccc2c1,967,510:51000:0:Z3295595037;510:51000:0:Z1768379700;510:51000:0:Z1313484887;
CC1(C)CNc2ccccc2O1,174,510:51000:0:Z3174807065;510:51000:1:Z1883121633;510:51000:7:Z1883113738;
Nc1cc(=O)[nH]c(=O)[nH]1,9296,510:51000:0:Z1742424752;510:51000:0:Z821761580;510:51000:0:Z282161030;
Cc1ccsc1,5156,510:51000:0:Z1524958755;510:51000:0:Z416813820;510:51000:0:Z1220896891;
Cc1cc(C)n2nc(O)cc2n1,799,510:51000:0:Z943965502;510:51000:1:Z1231890111;510:51000:4:Z999135574;
Cc1cccc2cc[nH]c12,1508,510:51000:0:Z2488690845;510:51000:0:Z1505315802;510:51000:0:Z3844719918;
OC1CCc2ccccc2C1,392,510:51000:0:Z2045456879;510:51000:4:Z2032816927;510:51000:7:Z2033230333;
CN1CCCC12CCCNC2,1195,510:51000:0:Z3266906001;510:51000:0:Z4055482350;510:51000:0:Z3267254825;
Clc1ccc2cccnc2c1,606,510:51000:0:Z1312814659;510:51000:0:Z383182162;510:51000:0:Z417399910;
O=C1NCc2ccccc2N1,406,510:51000:0:Z3076156417;510:51000:1:Z1291335847;510:51000:4:Z3079758202;
Cn1ncc2ccccc2c1=O,2469,510:51000:0:Z1190652555;510:51000:0:Z2021086295;510:51000:1:Z1720720380;
c1cc2c(s1)CCNC2,5607,510:51000:0:Z1565220315;510:51000:0:Z1004417472;510:51000:0:Z1150311718;
c1[nH]nc2c1CCCC2,3068,510:51000:0:Z1440883070;510:51000:0:Z1966898886;510:51000:0:Z1444666326;
Cc1ncc[nH]1,14342,510:51000:0:Z2114664648;510:51000:0:Z781344686;510:51000:0:Z1420770455;
c1ccc2scnc2c1,13108,510:51000:0:Z1245945831;510:51000:0:Z28775113;510:51000:0:Z1823270130;
Cc1cc(C)[nH]c(=O)n1,404,510:51000:0:Z3722121383;510:51000:1:Z1695870387;510:51000:3:Z1455106810;
Cc1ncn[nH]1,9392,510:51000:0:Z1530934057;510:51000:0:Z1772376959;510:51000:0:Z1230436015;
O=C1CCC2CNCCN12,1342,510:51000:0:Z2583917727;510:51000:0:Z2584754983;510:51000:1:Z2584952206;
CC1CNC(=O)CO1,879,510:51000:0:Z2066601941;510:51000:0:Z2079330300;510:51000:2:Z2072774991;
O=c1cnc2ccccc2[nH]1,996,510:51000:0:Z1593890898;510:51000:0:Z2192864750;510:51000:1:Z1768750951;
O=C1CCn2nc3ccccc3c2N1,73,510:51000:0:Z4348022053;510:51000:4:Z4349477482;510:51000:9:Z4348578149;
Cc1cc(=O)n2ncnc2[nH]1,1079,510:51000:0:Z1942745492;510:51000:1:Z4888544476;510:51000:1:Z1483061911;
Cc1ccc2ccccc2n1,4143,510:51000:0:Z1257828615;510:51000:0:Z363788100;510:51000:0:Z1479371474;
c1cnc2c(c1)CCC2,454,510:51000:0:Z3203024565;510:51000:0:Z3189237299;510:51000:6:Z3297810273;
Cn1cccc1,21761,510:51000:0:Z3278006459;510:51000:0:Z1182812259;510:51000:0:Z908150726;
CC1CCC2CCC1N2,24,510:51000:0:Z3278006459;510:51006:9:Z2827807127;510:51008:1:Z2783123821;
CN1CCc2ccccc2C1,1392,510:51000:0:Z1728377623;510:51000:0:Z1950298549;510:51000:1:Z4172753581;
Cn1cnnc1,28719,510:51000:0:Z1155007726;510:51000:0:Z194143860;510:51000:0:Z3094959449;
O=c1cccn[nH]1,16491,510:51000:0:Z1155007726;510:51000:0:Z1553077586;510:51000:0:Z844782916;
O=C1COCCN1,3030,510:51000:0:Z1042477366;510:51000:0:Z2159902662;510:51000:0:Z4087086692;
O=c1[nH]c(=O)c2[nH]cnc2[nH]1,2232,510:51000:0:Z1271525317;510:51000:0:Z169464900;510:51000:1:Z961422402;
O=c1ccnc[nH]1,3944,510:51000:0:Z1720167490;510:51000:0:Z437766414;510:51000:0:Z4135605915;
c1nnc2n1CCC2,3756,510:51000:0:Z1273649909;510:51000:0:Z1461958826;510:51000:0:Z773643986;
Oc1cn[nH]c1,6087,510:51000:0:Z1280168742;510:51000:0:Z1678250364;510:51000:0:Z1730200047;
CC1CNS(=O)(=O)C1,1602,510:51000:0:Z1748397555;510:51000:0:Z1751508460;510:51000:1:Z1856689549;
C1CCSC1,1641,510:51000:0:Z2020301308;510:51000:0:Z1335709276;510:51000:1:Z438687502;
Cc1csc2ncncc12,1229,510:51000:0:Z1129794815;510:51000:0:Z1393355405;510:51000:1:Z2093126266;
CC1(C)CNCC(=O)N1,512,510:51000:0:Z3181573444;510:51000:0:Z1271425373;510:51000:2:Z1306169299;
Cc1ccc2sccc2c1,123,510:51000:0:Z1438780769;510:51000:2:Z2203747558;510:51001:9:Z1440230562;
O=c1ccc2ccccc2[nH]1,3545,510:51000:0:Z1839972053;510:51000:0:Z3190702245;510:51000:0:Z1560042238;
C1CCN2CCCC2C1,583,510:51000:0:Z813531254;510:51000:0:Z2622529834;510:51000:2:Z1209033733;
O=C1CNCCCN1,3468,510:51000:0:Z1699608759;510:51000:0:Z1704324988;510:51000:0:Z2636309625;
C1COC2(CN1)CC1CCC2C1,79,510:51000:0:Z1995026445;510:51000:2:Z1994789472;510:51000:5:Z1994449406;
CC1(C)CCCCO1,1273,510:51000:0:Z1648151720;510:51000:0:Z1676378785;510:51000:0:Z1547507368;
Cc1nc2ccccc2c(=O)[nH]1,2969,510:51000:0:Z1390778093;510:51000:0:Z1228014435;510:51000:0:Z1303128611;
CN1C(=O)C(C)(C)c2ccccc21,298,510:51000:0:Z2637022943;510:51000:0:Z3626954969;510:51000:7:Z2629099392;
c1cnc2nccnc2c1,721,510:51000:0:Z2141300713;510:51000:0:Z2158151399;510:51000:0:Z3720868081;
O=S1(=O)CCCN1,15731,510:51000:0:Z1903551638;510:51000:0:Z1902296691;510:51000:0:Z1361995625;
CC1(C)Nc2ccccc2NC1=O,837,510:51000:0:Z1687052160;510:51000:2:Z19001644;510:51000:3:Z1627210075;
O=c1[nH]c(=O)c2cccnc2[nH]1,8342,510:51000:0:Z1577105979;510:51000:0:Z1530030413;510:51000:0:Z1232577886;
O=C1CCCc2[nH]c(=O)ccc21,569,510:51000:0:Z396302466;510:51000:1:Z237512536;510:51000:3:Z4781037455;
Cn1ccc2ccc(Cl)cc21,265,510:51000:0:Z1768108138;510:51000:5:Z1768101628;510:51000:6:Z1766240828;
Cc1ccncc1,11287,510:51000:0:Z1439767109;510:51000:0:Z1969824845;510:51000:0:Z1969824912;
O=C1CCNC(=O)N1,14901,510:51000:0:Z4349483055;510:51000:0:Z97672837;510:51000:0:Z3463153998;
O=c1cn[nH]c2ccccc12,2534,510:51000:0:Z1177723478;510:51000:1:Z3719820835;510:51000:2:Z775402340;
O=C1CCc2ccc(F)cc2N1,2715,510:51000:0:Z1447744581;510:51000:0:Z1955903047;510:51000:0:Z1140005465;
Nc1ncncn1,3671,510:51000:0:Z1161498866;510:51000:0:Z193684552;510:51000:0:Z153728142;
Cc1ncnc2ccccc12,1681,510:51000:0:Z1328419315;510:51000:0:Z1022479016;510:51000:0:Z1455758402;
C1=CC2CCC(C1)N2,394,510:51000:0:Z2017918796;510:51000:0:Z2020495813;510:51000:0:Z2019057532;
Cc1cc(=O)cn[nH]1,5594,510:51000:0:Z95819813;510:51000:0:Z1067324092;510:51000:0:Z2193678866;
Cn1cnc2ccccc21,9064,510:51000:0:Z648909000;510:51000:0:Z447466218;510:51000:0:Z1715657371;
CC1=NNCC1,434,510:51000:0:Z3601853442;510:51000:0:Z954467762;510:51000:3:Z2233593175;
O=S1(=O)CCC1,205,510:51000:0:Z1929800511;510:51000:0:Z1817856377;510:51000:2:Z1931684676;
CC1CCS(=O)(=O)C1,510,510:51000:0:Z956873732;510:51000:2:Z282944160;510:51000:3:Z27328308;
O=C1CC2(CCNCC2)C(O)CN1,62,510:51000:0:Z3684909711;510:51001:7:Z3660640855;510:51001:9:Z3715692892;
c1ccc2c(c1)CCC2,21550,510:51000:0:Z1187011760;510:51000:0:Z1239692744;510:51000:0:Z1654153568;
CC1CCCC(C)N1,2258,510:51000:0:Z20312080;510:51000:0:Z1322948551;510:51000:0:Z971074696;
O=C1CCC2SCCN12,909,510:51000:0:Z20312080;510:51000:0:Z280233028;510:51000:2:Z1861903456;
c1cocn1,41094,510:51000:0:Z1786379798;510:51000:0:Z3684867373;510:51000:0:Z5027881515;
Cc1n[nH]c(C)n1,5318,510:51000:0:Z1273540222;510:51000:0:Z1433760138;510:51000:0:Z1894472711;
Cc1cc(C)c2c(=O)[nH]n(C)c2n1,2742,510:51000:0:Z1313878975;510:51000:0:Z1333423443;510:51000:1:Z1331323781;
CN1CCCc2ccccc21,1670,510:51000:0:Z1313878975;510:51000:0:Z942825244;510:51000:0:Z940922146;
CN1CCNCc2ccccc21,695,510:51000:0:Z1084925412;510:51000:1:Z1119248091;510:51000:3:Z2183723071;
Cc1cocn1,7322,510:51000:0:Z2227505307;510:51000:0:Z2651778401;510:51000:0:Z2653643292;
Cc1nc2cccnc2[nH]1,664,510:51000:0:Z3186323413;510:51000:2:Z3725322050;510:51000:4:Z3187325251;
O=C1NCCC(O)N1,67,510:51000:0:Z1162573096;510:51001:7:Z1162594411;510:51002:1:Z1431824402;
C1COCO1,2220,510:51000:0:Z2117283227;510:51000:1:Z3436154676;510:51000:1:Z3593879148;
O=c1cc[nH]c2ccnn12,353,510:51000:0:Z3721296923;510:51000:0:Z3719573904;510:51000:1:Z3838682365;
O=C1CCCCC1,1036,510:51000:0:Z4641450448;510:51000:0:Z1453325890;510:51000:1:Z1832393655;
C1CCCNCCC1,1448,510:51000:0:Z1136120966;510:51000:0:Z1161238162;510:51000:0:Z795429332;
O=C1CCC2CNCCC2N1,248,510:51000:0:Z1549897041;510:51000:4:Z1547939686;510:51000:6:Z2600964595;
Cc1cn[nH]c1C,65,510:51000:0:Z1214819773;510:51000:1:Z1532079626;510:51000:3:Z1211784738;
c1cn[nH]n1,7920,510:51000:0:Z317884872;510:51000:0:Z1497592863;510:51000:0:Z3531635093;
Cc1ccc2[nH]ncc2c1,350,510:51000:0:Z1902761255;510:51000:1:Z3719772875;510:51000:1:Z3723993241;
CC1NCCNC1=O,861,510:51000:0:Z2185324585;510:51000:0:Z1750598701;510:51000:2:Z1082788660;
C1COCCO1,2083,510:51000:0:Z2185324585;510:51000:0:Z2182647544;510:51000:0:Z3591336566;
Cc1cc(=O)[nH]n1C,4145,510:51000:0:Z166797782;510:51000:0:Z1616204441;510:51000:0:Z1650747533;
C=C1NC(=O)c2ccccc21,1779,510:51000:0:Z1767502707;510:51000:0:Z1318919108;510:51000:0:Z1685827569;
c1ccc2c(c1)CNC2,10028,510:51000:0:Z1767502707;510:51000:0:Z1969824845;510:51000:0:Z1969824912;
Cc1cc2ccccc2n1C,391,510:51000:0:Z2643695293;510:51000:1:Z2967140590;510:51000:4:Z2042448105;
Cc1cc2cccnn2n1,26,510:51000:0:Z4348570770;510:51000:2:Z4348176379;510:51004:6:Z4348410599;
CN1CCCNCC1,3489,510:51000:0:Z1417617103;510:51000:0:Z1444666326;510:51000:0:Z1548072631;
Cc1ccnc(N)c1,144,510:51000:0:Z3599509269;510:51000:3:Z3599535567;510:51002:3:Z4026350348;
Cc1ccc2ncccc2c1,1494,510:51000:0:Z3583631871;510:51000:0:Z4474876171;510:51000:0:Z1335835984;
c1cn2cnnc2cn1,2064,510:51000:0:Z1460595058;510:51000:1:Z2174423458;510:51000:2:Z1753608233;
Cn1cnnn1,3613,510:51000:0:Z3597292747;510:51000:0:Z1511152943;510:51000:1:Z1839470854;
Clc1cccs1,2666,510:51000:0:Z1072932204;510:51000:0:Z2025139498;510:51000:0:Z1869883566;
Clc1cccnn1,1334,510:51000:0:Z1750978074;510:51000:0:Z793617372;510:51000:1:Z1772464992;
c1ccc2sccc2c1,4401,510:51000:0:Z1957569283;510:51000:0:Z1580827174;510:51000:0:Z1780179079;
CC1NC=NNC1=O,854,510:51000:0:Z1171872481;510:51000:1:Z1875675923;510:51000:4:Z395328542;
CN1C(=O)CNCc2ccccc21,195,510:51000:0:Z2691223178;510:51000:6:Z2691069549;510:51001:3:Z2691379217;
c1cnc2[nH]ncc2c1,9423,510:51000:0:Z781861506;510:51000:0:Z4307123259;510:51000:0:Z2283138354;
CC1(C)CNC1,2768,510:51000:0:Z2608486959;510:51000:0:Z3598163383;510:51000:0:Z1960899680;
Cc1cnc(C)s1,244,510:51000:0:Z1530340507;510:51000:3:Z1530333086;510:51000:4:Z1628116567;
c1cc2n(c1)CCC2,183,510:51000:0:Z3626407424;510:51001:4:Z4351620466;510:51001:4:Z2627878951;
Cc1cc(C)c2cc[nH]c2c1,293,510:51000:0:Z3719729257;510:51000:3:Z3719706536;510:51000:3:Z1129241573;
Cc1n[nH]c2sccc12,1247,510:51000:0:Z1455238113;510:51000:1:Z1337276866;510:51000:2:Z1341980105;
Nc1ccccn1,607,510:51000:0:Z1913717932;510:51000:2:Z1655450704;510:51000:3:Z3649702643;
Cc1cnc2ccccc2n1,488,510:51000:0:Z18564133;510:51000:3:Z2217809658;510:51000:3:Z914948886;
CC1CNCC(C)O1,23072,510:51000:0:Z18564133;510:51000:0:Z2182434483;510:51000:0:Z982893438;
Cn1ccccc1=O,4440,510:51000:0:Z2174046436;510:51000:0:Z963651182;510:51000:0:Z3722585728;
O=c1cc[nH]c2ccccc12,2776,510:51000:0:Z1867633203;510:51000:0:Z3722585728;510:51000:0:Z2079912501;
CC1(C)Cc2ccccc2O1,2230,510:51000:0:Z1169860800;510:51000:0:Z1374979361;510:51000:2:Z1636684263;
Clc1ccccc1Cl,7069,510:51000:0:Z645187954;510:51000:0:Z650023224;510:51000:0:Z1616877748;
O=C1CSc2ccccc2N1,3225,510:51000:0:Z991647982;510:51000:0:Z1954865480;510:51000:0:Z747167470;
c1cc2c(o1)CCNC2,24,510:51000:0:Z2755496541;510:51001:5:Z3102919252;510:51003:4:Z2476413241;
Fc1ccc2cc[nH]c2c1,3084,510:51000:0:Z648420902;510:51000:0:Z1352150847;510:51000:0:Z426080364;
c1ncc2c(n1)CCNC2,2877,510:51000:0:Z1369805786;510:51000:0:Z2776505037;510:51000:1:Z3671629639;
C1COCC2(CC2)CN1,98,510:51000:0:Z1643636022;510:51000:1:Z1643568586;510:51001:9:Z1643574645;
Cc1nnc2cnccn12,587,510:51000:0:Z1763412917;510:51000:1:Z1309522097;510:51000:3:Z1769503768;
C1CC2CC2N1,678,510:51000:0:Z2208620233;510:51000:0:Z3367125931;510:51000:2:Z2173546446;
Clc1ccc2[nH]ccc2c1,906,510:51000:0:Z2005191726;510:51000:1:Z1528425569;510:51000:1:Z1536881939;
C1CC2(CC2)CO1,71,510:51000:0:Z1692349761;510:51001:0:Z1691914587;510:51002:1:Z1689382406;
c1ccc2c(c1)CC2,638,510:51000:0:Z1959302180;510:51000:1:Z1958959252;510:51000:2:Z1959479226;
Clc1cccc(Cl)c1,10184,510:51000:0:Z1471319582;510:51000:0:Z2090049886;510:51000:0:Z2091225201;
CC1CNCC2(CCCOC2)O1,492,510:51000:0:Z1962178750;510:51000:0:Z1961664796;510:51000:6:Z1958932751;
FC1CCCCC1,235,510:51000:0:Z2457080258;510:51000:3:Z4273844180;510:51000:3:Z4026645178;
Cc1nnc2ccccn12,496,510:51000:0:Z1391439976;510:51000:3:Z3790272995;510:51000:5:Z1032209994;
c1cnc2oncc2c1,6166,510:51000:0:Z781320306;510:51000:0:Z1550909569;510:51000:0:Z900040426;
Cn1c(=O)[nH]c2ncccc2c1=O,1162,510:51000:0:Z738785306;510:51000:1:Z1239382221;510:51000:1:Z976219948;
Cc1cc(O)ncn1,270,510:51000:0:Z2104831585;510:51000:9:Z2104838108;510:51001:5:Z2104831784;
C1CNCC2(C1)CCNC2,1597,510:51000:0:Z2017896901;510:51000:0:Z1324236161;510:51000:0:Z2017800022;
Cc1c[nH]cn1,722,510:51000:0:Z3584779960;510:51000:0:Z3102316966;510:51000:0:Z4057075984;
Cc1ncc2n1CCCC2,1081,510:51000:0:Z3584779960;510:51000:0:Z1581533862;510:51000:1:Z2175704062;
Cc1cnco1,8169,510:51000:0:Z1712801629;510:51000:0:Z1894085606;510:51000:0:Z1291705041;
CN1CCCCC1=O,4908,510:51000:0:Z1442095893;510:51000:0:Z1664638457;510:51000:0:Z809166028;
CC1(C)COc2ccccc21,467,510:51000:0:Z2669194822;510:51000:3:Z3724516502;510:51000:5:Z1933362537;
Nc1cnccn1,1220,510:51000:0:Z3722015742;510:51000:0:Z3721650799;510:51000:1:Z3721398166;
C1CC2CCCC(C1)C2,933,510:51000:0:Z1511152943;510:51000:1:Z1511157717;510:51000:1:Z2070933917;
O=c1ccc2cn[nH]c2[nH]1,40,510:51000:0:Z1683810356;510:51010:5:Z4513601626;510:51010:5:Z1664244402;
CC1(C)OCCO1,392,510:51000:0:Z1529301529;510:51000:2:Z3368950263;510:51000:4:Z3059738174;
Cc1ccon1,9927,510:51000:0:Z2872637405;510:51000:0:Z667224386;510:51000:0:Z1408593018;
CN1CCCC1,5224,510:51000:0:Z2094957314;510:51000:0:Z1243898905;510:51000:0:Z3669918812;
C1=CCNC1,1598,510:51000:0:Z4044581289;510:51000:0:Z1625659472;510:51000:1:Z3195486366;
Cc1[nH]nc2ncccc12,451,510:51000:0:Z769098270;510:51000:1:Z3724793036;510:51000:7:Z3724663815;
O=c1[nH]cn[nH]1,2620,510:51000:0:Z2623379580;510:51000:0:Z2114574593;510:51000:0:Z2071307692;
CC1CNC1,2899,510:51000:0:Z2182434483;510:51000:0:Z1952915107;510:51000:0:Z2234534589;
C1CNCC2(C1)CCC2,359,510:51000:0:Z1940563076;510:51000:4:Z2012137123;510:51000:8:Z3180950086;
c1ccc2c(c1)Cc1ccccc1O2,251,510:51000:0:Z1423374012;510:51000:2:Z1547272612;510:51000:2:Z2157147726;
CC1Oc2ccccc2NC1=O,4895,510:51000:0:Z412477348;510:51000:0:Z1546665912;510:51000:0:Z1265386296;
c1cc2occc2cn1,637,510:51000:0:Z3725238605;510:51000:0:Z3726260796;510:51000:2:Z3726613098;
O=C1CCCC1,544,510:51000:0:Z1616770097;510:51000:1:Z1747628324;510:51000:2:Z1747622370;
Cc1cccc(=O)[nH]1,2620,510:51000:0:Z3723323252;510:51000:0:Z1634612711;510:51000:1:Z3725930259;
FC1CNC1,612,510:51000:0:Z2095670266;510:51000:0:Z2922944283;510:51000:1:Z3831214352;
O=S1(=O)CCCNCC1,145,510:51000:0:Z1561225058;510:51000:1:Z1561231114;510:51000:7:Z1957776804;
CC1CCc2ccccc21,453,510:51000:0:Z1089007974;510:51000:3:Z1089010234;510:51000:3:Z2644666496;
Cc1ncco1,1794,510:51000:0:Z2608674041;510:51000:0:Z1675257627;510:51000:0:Z3720333936;
CC1(C)CNCc2cn[nH]c2C1,563,510:51000:0:Z2608674041;510:51000:4:Z2608682994;510:51000:6:Z2608582862;
O=S1CCNCC1,1053,510:51000:0:Z1850021461;510:51000:0:Z1850669975;510:51000:0:Z1851960972;
c1ccc2occc2c1,12712,510:51000:0:Z1276172920;510:51000:0:Z1920415878;510:51000:0:Z1604756610;
Cc1ccoc1,2094,510:51000:0:Z3719502984;510:51000:0:Z3724610598;510:51000:1:Z1079916820;
Fc1cccc2ccccc12,579,510:51000:0:Z3719502984;510:51000:4:Z2202104709;510:51000:5:Z1963092482;
CN1CC(=O)Nc2ccccc21,572,510:51000:0:Z4638986003;510:51000:2:Z804399964;510:51000:3:Z1870823001;
O=c1[nH]ncc(Cl)c1Cl,133,510:51000:0:Z292884938;510:51000:2:Z194105886;510:51000:3:Z285667986;
Cc1cccc(F)c1,13976,510:51000:0:Z2457096375;510:51000:0:Z1998515485;510:51000:0:Z1556672397;
Cc1coc(=O)c2ccccc12,125,510:51000:0:Z2506720882;510:51000:2:Z3288914073;510:51002:3:Z3290666162;
c1cn2c(n1)CCCC2,5342,510:51000:0:Z1499197863;510:51000:0:Z1260780510;510:51000:0:Z3720081294;
c1ccc2n[nH]cc2c1,4518,510:51000:0:Z1243067396;510:51000:0:Z1092219608;510:51000:0:Z1637779181;
O=c1[nH]ncc2ccccc12,14296,510:51000:0:Z1165513240;510:51000:0:Z1267561092;510:51000:0:Z1546092604;
Cc1cc(C)cc(C)c1,9630,510:51000:0:Z1830331834;510:51000:0:Z783867866;510:51000:0:Z1684062266;
c1cc2n(c1)CCOC2,388,510:51000:0:Z3362428217;510:51000:1:Z3188981747;510:51000:3:Z4350456574;
C1CSCCN1,11542,510:51000:0:Z1864410115;510:51000:0:Z1277710072;510:51000:0:Z1535351076;
Cc1nc(C)c2c(C)csc2n1,228,510:51000:0:Z1217448109;510:51000:2:Z1095482553;510:51001:0:Z408953670;
Nc1cncc2ccccc12,32,510:51000:0:Z4127054010;510:51004:8:Z4126767098;510:51005:0:Z4126670731;
c1ccc2c(c1)CC1(CCOCC1)C2,321,510:51000:0:Z2181660855;510:51000:8:Z2898138227;510:51001:1:Z2362996218;
c1ccc2c(c1)CNCCO2,3813,510:51000:0:Z2020375150;510:51000:0:Z2968078494;510:51000:0:Z1306734427;
O=C1NS(=O)(=O)c2ccccc21,5786,510:51000:0:Z1899657736;510:51000:0:Z1832897202;510:51000:0:Z737405400;
CC1CCOCC1,383,510:51000:0:Z3091620591;510:51000:6:Z1374834591;510:51000:7:Z1374855832;
Cc1ncnnc1C,1158,510:51000:0:Z1909320418;510:51000:0:Z1772369076;510:51000:3:Z1764661015;
CN1CCCNc2cc(F)ccc21,277,510:51000:0:Z1909320418;510:51000:5:Z1909319672;510:51000:5:Z1361765331;
Clc1cncnc1,2994,510:51000:0:Z1158177415;510:51000:0:Z2045622934;510:51000:0:Z1203205815;
Cc1ccsc1C,1136,510:51000:0:Z1620047083;510:51000:0:Z1081873114;510:51000:0:Z1589345407;
C1OCC2CC12,120,510:51000:0:Z2859518117;510:51000:1:Z2077944969;510:51003:1:Z3540496534;
Fc1cncnc1,907,510:51000:0:Z1676378785;510:51000:1:Z1731964843;510:51000:2:Z1675806141;
CC1CC2(CCC2)C1,215,510:51000:0:Z1619246044;510:51000:3:Z1619031236;510:51000:9:Z1619028721;
CC1(C)CCC1,2942,510:51000:0:Z1717156466;510:51000:0:Z3590111218;510:51000:0:Z3590111428;
O=c1nc[nH][nH]1,448,510:51000:0:Z5027881515;510:51000:1:Z1815478804;510:51000:4:Z2917294386;
O=C1CNc2ccccc2N1,5943,510:51000:0:Z3340636105;510:51000:0:Z1339187495;510:51000:0:Z1878458913;
Cc1cccc2c1C(C)CC2=O,746,510:51000:0:Z288604706;510:51000:1:Z3639696228;510:51000:2:Z2090040487;
Cc1cc(C)c2cnn(C)c2n1,2521,510:51000:0:Z1683833711;510:51000:1:Z1079991760;510:51000:1:Z1079607632;
Cc1ccncn1,16350,510:51000:0:Z1370169166;510:51000:0:Z1904410038;510:51000:0:Z746321286;
c1cn2ccsc2n1,1400,510:51000:0:Z1727992149;510:51000:1:Z1740573303;510:51000:1:Z3726753675;
Cn1c(=O)cnc2ccccc21,264,510:51000:0:Z2627051687;510:51000:0:Z2228940632;510:51000:5:Z2228848262;
Cc1sc2nc[nH]c(=O)c2c1C,3436,510:51000:0:Z1082071956;510:51000:0:Z14446345;510:51000:0:Z1260311705;
Cc1cc(=O)cc[nH]1,1058,510:51000:0:Z2110795542;510:51000:4:Z2114782911;510:51000:6:Z2114285157;
Fc1ccc2c(c1)COCO2,2608,510:51000:0:Z1544927919;510:51000:0:Z807811024;510:51000:0:Z1627557987;
C1CC2CNCC(C1)N2,623,510:51000:0:Z4303583220;510:51000:2:Z1780093137;510:51000:3:Z1780097992;
OC1CCC12CCNCC2,733,510:51000:0:Z4283582417;510:51000:0:Z4283582421;510:51000:0:Z1362154292;
Fc1ccc2nccn2c1,186,510:51000:0:Z2776214545;510:51000:8:Z3588193116;510:51002:2:Z5008768874;
C1CC2(C1)CCNC2,1269,510:51000:0:Z3385922725;510:51000:0:Z2330700340;510:51000:1:Z1889024809;
C1CNCC2CCCN2C1,159,510:51000:0:Z2171749924;510:51000:3:Z955887288;510:51002:1:Z2172208474;
Cc1cc(C)n2cncc2n1,1119,510:51000:0:Z905911844;510:51000:1:Z1182430811;510:51000:1:Z737715570;
CC1Cc2cn[nH]c2C(C)O1,61,510:51000:0:Z5052061689;510:51003:1:Z3438845027;510:51003:9:Z3441088309;
Cc1nnc2n1CCCC2,1406,510:51000:0:Z1165032891;510:51000:1:Z1543040050;510:51000:1:Z1494847244;
C1COCC2(CCOCC2)CN1,445,510:51000:0:Z1656658001;510:51000:0:Z1653667816;510:51000:8:Z1658193671;
CC1(C)COCCN1,845,510:51000:0:Z821761580;510:51000:1:Z1098683044;510:51000:4:Z1100832044;
Cc1ccccc1Cl,6981,510:51000:0:Z512218994;510:51000:0:Z15530616;510:51000:0:Z1084336092;
Cc1ccnc(C)n1,5483,510:51000:0:Z1344773317;510:51000:0:Z1921952636;510:51000:0:Z2869930551;
c1ccc2c(c1)CCNCC2,7363,510:51000:0:Z2620785071;510:51000:0:Z1273681344;510:51000:0:Z4412392398;
c1ccc2c3c([nH]c2c1)COCC3,239,510:51000:0:Z1528602107;510:51000:4:Z1528812847;510:51000:9:Z1784604220;
Cc1cnccn1,2260,510:51000:0:Z1679078184;510:51000:0:Z3540797819;510:51000:1:Z3725921196;
O=c1[nH]cnc2sccc12,4255,510:51000:0:Z1679078184;510:51000:0:Z368046162;510:51000:0:Z1697564606;
Cc1ccc2cc[nH]c2c1,1951,510:51000:0:Z649870640;510:51000:0:Z1909324896;510:51000:0:Z1305826274;
c1nncs1,20692,510:51000:0:Z1116903638;510:51000:0:Z1902296691;510:51000:0:Z1827660333;
O=c1[nH]c2cccnc2[nH]1,1622,510:51000:0:Z2028386819;510:51000:0:Z2141547320;510:51000:0:Z1551741164;
O=c1[nH]cnc2cc(F)ccc12,254,510:51000:0:Z152416206;510:51000:3:Z1665825955;510:51000:4:Z2143103976;
Cc1cncc(C)c1,2965,510:51000:0:Z1322800932;510:51000:0:Z1548583281;510:51000:0:Z2228940632;
CC1CCNCCN1,1308,510:51000:0:Z1587983277;510:51000:1:Z1498674043;510:51000:1:Z1713531739;
CC1CNC(C)(C)O1,817,510:51000:0:Z1229893255;510:51000:2:Z1738182571;510:51000:4:Z2015273900;
Cc1cc(=O)cc(C)[nH]1,741,510:51000:0:Z2171943973;510:51000:0:Z2188909719;510:51000:1:Z2652217669;
