fragment_smiles,occurences,example_ligands
Oc1ccc2cccnc2n1,293,49:04900:7:Z4225639947;49:04900:9:Z3546141734;49:04901:3:Z4001955628;
Clc1cc2ccccc2o1,271,49:04900:7:Z2778667736;49:04901:0:Z2817180920;49:04901:0:Z2817173549;
CC1CSCCCN1,225,49:04900:7:Z4346090977;49:04901:4:Z2974962506;49:04902:3:Z2946449102;
FC1CCc2ccccc2C1,221,49:04900:7:Z2854023759;49:04900:7:Z2871278157;49:04900:7:Z2871278154;
CC1NCCc2cc(Cl)cc(Cl)c21,60,49:04900:7:Z1403357015;49:04902:0:Z3843650189;49:04904:0:Z1414198484;
OC1CC2CC1C(O)C2O,35,49:04900:7:Z4274733963;49:04902:3:Z4274109971;49:04905:9:Z4266219909;
CC1(C)CCCC1N,123,49:04900:7:Z4063880224;49:04901:5:Z3136741258;49:04902:6:Z3099613312;
Cc1c(F)cccc1F,164,49:04900:7:Z4275907523;49:04903:3:Z4275934956;49:04903:5:Z4275925538;
Cc1ccc(N)nc1,202,49:04900:7:Z2145714326;49:04901:5:Z1459934575;49:04902:3:Z2851419350;
c1ccc2c(c1)CCC1(CCOC1)O2,75,49:04900:7:Z4113248525;49:04904:7:Z3506897928;49:04906:5:Z3093344312;
Cc1cncnc1Cl,181,49:04900:7:Z3828027319;49:04901:0:Z4024701432;49:04901:1:Z3832016757;
Fc1ccc2scnc2c1,589,49:04900:7:Z4048531948;49:04900:8:Z4934181171;49:04900:8:Z4934181170;
Cc1cc(C)c2ncccc2c1,7,49:04900:7:Z1367303424;49:04909:5:Z4421879202;49:04909:5:Z4116372299;
Cc1cnc2ccnn2c1,409,49:04900:7:Z3336429784;49:04900:9:Z4472903663;49:04901:1:Z4472903241;
NC1CNC2(CCCCC2)C1,109,49:04900:7:Z3520177800;49:04901:7:Z3520181953;49:04902:4:Z3498713701;
Nc1nc2c(s1)CCCC2,333,49:04900:7:Z4002929161;49:04901:1:Z5000929627;49:04901:1:Z4002725698;
c1occ2c1CCCC2,279,49:04900:7:Z4476842132;49:04901:0:Z5007158100;49:04901:3:Z2636171550;
Cc1cn2cc(Cl)nc2s1,196,49:04900:7:Z4001870270;49:04901:0:Z3843805629;49:04901:0:Z4576873620;
N=S1(=O)CC2CC1C2,67,49:04900:7:Z4248700940;49:04902:8:Z4096015838;49:04904:5:Z4096018753;
OC1CCC(O)C1,217,49:04900:7:Z4343102479;49:04900:7:Z3714930272;49:04901:3:Z3694145959;
O=S1(=O)CCCC2(CCCN2)C1,233,49:04900:7:Z3518931221;49:04900:8:Z3627372447;49:04902:5:Z4974799588;
CC1(N)CCNCC1,223,49:04900:7:Z2362527099;49:04901:1:Z2466146809;49:04902:6:Z2440978169;
Fc1cc(Cl)cc2c1CNCC2,129,49:04900:7:Z3205615316;49:04901:7:Z3583924297;49:04902:0:Z3060351402;
Cc1csc2ccncc12,27,49:04900:7:Z4227588283;49:04906:8:Z4227463386;49:04909:8:Z4229547583;
CC1CC(C)NC(C)C1,218,49:04900:7:Z3206215413;49:04901:8:Z3142082696;49:04901:8:Z3142080227;
O=C1CCCC2CNCC2N1,355,49:04900:7:Z3613808308;49:04900:8:Z3324138043;49:04901:3:Z3438680201;
c1ncc2[nH]ncc2n1,189,49:04900:7:Z4875759771;49:04901:4:Z4435905457;49:04902:8:Z4875701721;
O=C1CCc2ccc(Cl)cc21,174,49:04900:7:Z4639294689;49:04900:7:Z4643155170;49:04902:8:Z4639334750;
CC1(C)CC2(CCNCC2)CO1,280,49:04900:7:Z4074076301;49:04901:2:Z3867010022;49:04901:2:Z4274115369;
c1ccc2c(c1)NCC21CCC1,146,49:04900:7:Z1841458732;49:04902:3:Z4105596244;49:04902:3:Z2331806772;
Fc1cccs1,359,49:04900:7:Z3860190679;49:04901:1:Z4962365198;49:04901:2:Z2589878254;
O=C1NCCCC12CCCNC2,289,49:04900:7:Z2636898786;49:04900:8:Z1770991952;49:04901:6:Z1770986125;
Cc1nc2scc(C)c2c(=O)[nH]1,121,49:04900:7:Z4127000314;49:04900:7:Z4128220055;49:04901:2:Z4093518585;
Fc1ccc2nn[nH]c2c1,221,49:04900:7:Z3715719367;49:04902:2:Z4093340211;49:04903:0:Z2498525911;
Cc1ccn2cnnc2c1C,85,49:04900:7:Z4151491138;49:04901:2:Z4151492785;49:04901:5:Z4151480666;
FC1(F)CC2CCCC(C1)N2,252,49:04900:7:Z2925184644;49:04901:8:Z2476281704;49:04902:3:Z2476775341;
Cc1cccn2nccc12,215,49:04900:7:Z3318276835;49:04901:4:Z3354205902;49:04901:5:Z3378346946;
O=S1CCCCC1,631,49:04900:7:Z4507877540;49:04900:8:Z1578620019;49:04900:8:Z4328489009;
Cc1ccc(Cl)s1,90,49:04900:7:Z3617748291;49:04901:1:Z3504135521;49:04901:3:Z3620975550;
C1CC2(C1)CNCC1(CCC1)O2,204,49:04900:7:Z3568214028;49:04900:8:Z3817114443;49:04901:7:Z3621607798;
CC1CC(N)CCO1,119,49:04900:7:Z4060809425;49:04901:5:Z3505591306;49:04903:4:Z3889462046;
Cc1cc2nncn2c2ccccc12,18,49:04900:7:Z1381397434;49:04921:9:Z4235814006;49:04923:8:Z3512452277;
O=C1NCCn2nccc21,467,49:04900:7:Z3202215405;49:04901:0:Z3707314338;49:04901:0:Z3707375875;
O=c1[nH][nH]c2ncccc12,68,49:04900:7:Z4485579122;49:04901:2:Z4483733029;49:04902:0:Z4484028937;
Cn1cc(Cl)ncc1=O,108,49:04900:7:Z3556203729;49:04900:8:Z3558064724;49:04902:5:Z3558241748;
NC1C2CCCC1CC2,211,49:04900:7:Z4003423155;49:04901:2:Z4002409899;49:04901:4:Z4002596809;
Cc1csc2cncn12,270,49:04900:7:Z3841974233;49:04900:9:Z4870371877;49:04901:7:Z3843545400;
Cc1nc2[nH]ccc(=O)n2n1,58,49:04900:7:Z4467206176;49:04901:7:Z4128680202;49:04903:4:Z4128413052;
c1ccc2c3c([nH]c2c1)CNCCS3,83,49:04900:7:Z4294816536;49:04904:3:Z3321340015;49:04905:8:Z4491256292;
N=S1(=O)CCCc2cc(F)ccc21,50,49:04900:7:Z4491602065;49:04900:7:Z4491602083;49:04900:7:Z4491602155;
Clc1ccc2nccnc2c1,79,49:04900:7:Z2699268191;49:04905:6:Z2699771748;49:04905:7:Z3833621375;
Clc1ccc2c(c1)OCCCC2,163,49:04900:7:Z3350539273;49:04902:4:Z3099257999;49:04902:7:Z3105625196;
O=C1NCC2(CCCNCC2)N1,170,49:04900:7:Z4236576948;49:04901:5:Z4236561638;49:04901:6:Z4271595133;
Cc1ccc2n[nH]cc2c1,219,49:04900:7:Z1023524226;49:04901:1:Z4935449095;49:04901:3:Z1937518610;
CC1CC2CCCC2C1,19,49:04900:7:Z2257780850;49:04915:0:Z2259321547;49:04916:0:Z2691141781;
Cn1ncc(=O)c2ccccc21,217,49:04900:7:Z2851939629;49:04901:5:Z3593736164;49:04901:9:Z4474667442;
c1cnc2c(c1)CNCCC2,301,49:04900:7:Z2690966535;49:04901:2:Z2691189095;49:04901:8:Z2691154929;
O=C1NCC2CCCCN12,197,49:04900:7:Z2715708561;49:04900:9:Z3053345108;49:04901:6:Z4169951421;
Fc1cccc2c(Cl)ccnc12,58,49:04900:7:Z1419929286;49:04902:8:Z3086212688;49:04907:8:Z3686377665;
Cc1cc2nccn2cc1C,191,49:04900:7:Z3948491957;49:04901:1:Z4466813192;49:04901:8:Z3843842624;
C1COCN1,206,49:04900:7:Z2913753557;49:04900:7:Z4263879243;49:04900:8:Z3358074137;
CC1(C)CCC(C)(C)NC1,70,49:04900:7:Z4124144555;49:04901:1:Z3009112649;49:04902:1:Z2717972270;
O=c1ccoc2cccc(O)c12,96,49:04900:7:Z4313099182;49:04900:7:Z4311799535;49:04900:8:Z4311070336;
Clc1csnc1Cl,168,49:04900:7:Z3164698570;49:04901:0:Z4217598057;49:04901:3:Z3628811049;
CN1CCn2nccc2S1(=O)=O,211,49:04900:7:Z3899290569;49:04900:7:Z2959386406;49:04902:3:Z4050022396;
CC1CNC1C,213,49:04900:7:Z4113305663;49:04900:8:Z2302249613;49:04901:0:Z2231955935;
CC1=CC(C)=NS(=O)(=O)N1,155,49:04900:7:Z3808977480;49:04900:8:Z3841198069;49:04901:3:Z3985057891;
O=S1(=O)CCCC2CNCC21,490,49:04900:7:Z3573041474;49:04900:8:Z3672161701;49:04900:9:Z3010011171;
O=C1NC2CCCC1C2,339,49:04900:7:Z3683825239;49:04901:0:Z3590326859;49:04901:1:Z3744089974;
O=C1CCNCCCCCCN1,258,49:04900:7:Z2930627205;49:04901:2:Z2838814363;49:04902:0:Z3517698742;
Cc1ccnc2c1NCCO2,153,49:04900:7:Z4218645398;49:04902:0:Z4218696682;49:04902:2:Z4341022084;
Cc1ncc(=O)[nH]c1C,268,49:04900:7:Z2643377420;49:04901:0:Z1558099718;49:04901:7:Z2803681867;
NC1CC2COCC(C1)C2,97,49:04900:7:Z3119797683;49:04900:8:Z3639586619;49:04901:3:Z2386163519;
Clc1ccc2nc[nH]c2c1,246,49:04900:7:Z1313291866;49:04901:1:Z2804919139;49:04901:1:Z1638949262;
C1CC2(CCSC2)CN1,388,49:04900:7:Z3601989743;49:04900:8:Z3303129926;49:04900:8:Z3303130048;
CC1(C)CNCC(N)C1,197,49:04900:7:Z3140457853;49:04901:1:Z3140430890;49:04904:2:Z3140455525;
O=C1Nc2ccccc2C12CCNCC2,76,49:04900:7:Z3519904904;49:04900:9:Z3633200402;49:04901:0:Z3622389017;
C1=NC2CCCCC2S1,136,49:04900:7:Z4225599227;49:04903:9:Z4225609581;49:04905:2:Z4225603213;
Fc1cccc2cc[nH]c12,319,49:04900:7:Z5035053809;49:04900:8:Z5033627702;49:04901:1:Z4054011408;
c1ncc2ncsc2n1,657,49:04900:7:Z3393178324;49:04900:8:Z3547521973;49:04900:8:Z4026078751;
Cc1ccc(Cl)c(C)c1,114,49:04900:7:Z4051378253;49:04901:2:Z4013730992;49:04901:7:Z4005807425;
Cc1cc(C)c2c(=O)[nH]n(C)c2n1,84,49:04900:7:Z1356690532;49:04900:8:Z2221500615;49:04905:8:Z1319766557;
CC1CCc2[nH]c(=O)ccc2C1,14,49:04900:7:Z4453403061;49:04905:4:Z2879716176;49:04913:3:Z2879715977;
Clc1ccon1,469,49:04900:7:Z4453403061;49:04901:1:Z2801271835;49:04901:3:Z2800804493;
Fc1cnc2ccccn12,254,49:04900:7:Z2176055656;49:04900:7:Z3055933511;49:04902:2:Z2918163852;
Clc1nnc2ccccn12,14,49:04900:7:Z3816293718;49:04901:1:Z3816287128;49:04901:5:Z3816296551;
Cc1n[nH]c2nc(O)ccc12,60,49:04900:7:Z3711981381;49:04905:2:Z2232081818;49:04908:2:Z2298732378;
C1NC2COCC12,274,49:04900:7:Z4329441203;49:04901:5:Z4313544948;49:04901:6:Z4315690623;
Nc1cncc(Cl)c1,125,49:04900:7:Z3516340771;49:04901:4:Z3515946183;49:04903:0:Z3517414142;
C1CC2(CCN1)OC1CC2C1,36,49:04900:7:Z3414503690;49:04906:4:Z4211271704;49:04910:8:Z3414551728;
Oc1ccc2[nH]ccc2c1,150,49:04900:7:Z3197404131;49:04900:9:Z3619565825;49:04901:7:Z3197407755;
CC1CC2CCCCN2C1,195,49:04900:7:Z4140144200;49:04901:6:Z3190211079;49:04901:8:Z3187772029;
Clc1ccc2c(c1)CC2,184,49:04900:8:Z3358804072;49:04900:8:Z4359487394;49:04900:9:Z3539729879;
CC1CCC2(CCC2)CN1,183,49:04900:8:Z4344793799;49:04900:8:Z4995022427;49:04901:0:Z4420622826;
Oc1ccnc2ccccc12,336,49:04900:8:Z2331789312;49:04901:6:Z2124983324;49:04901:7:Z4100621800;
Cc1cccc(Cl)c1C,404,49:04900:8:Z2785224571;49:04901:3:Z3715366836;49:04901:4:Z4046148411;
CC1CNc2cc(Cl)ccc2O1,92,49:04900:8:Z4400680957;49:04901:7:Z1993925773;49:04902:1:Z1297135518;
O=S1(=O)CC2CCC(C2)N1,109,49:04900:8:Z3357621564;49:04901:0:Z3357621835;49:04901:0:Z3780765664;
Clc1ncc2c(n1)CCOC2,103,49:04900:8:Z3870510138;49:04901:7:Z3558568803;49:04902:5:Z3870383490;
Cc1nc2cccc(C)c2[nH]1,2,49:04900:8:Z3777252946;49:04924:9:Z4224185116;
O=c1[nH]ccn2nccc12,481,49:04900:8:Z4198312922;49:04900:9:Z3340102145;49:04901:0:Z3200241428;
NC1CCC2(CCOCC2)NC1,126,49:04900:8:Z4422550773;49:04901:5:Z4422557350;49:04901:8:Z4422559914;
Cc1csc2ncccc12,197,49:04900:8:Z980244040;49:04901:2:Z4540082830;49:04901:5:Z1239687268;
O=S1(=O)CC2CCNC2C1,316,49:04900:8:Z3816982301;49:04900:8:Z3816947967;49:04900:9:Z4019184243;
C1=CNCC1,251,49:04900:8:Z3702587535;49:04902:0:Z4507915899;49:04902:8:Z4404638372;
Cc1nc(=O)cc[nH]1,243,49:04900:8:Z4295887111;49:04901:4:Z4288903599;49:04902:2:Z4290254931;
c1ccc2c(c1)CCCc1nccn1-2,60,49:04900:8:Z2829672813;49:04907:3:Z2607443692;49:04907:6:Z2650086729;
CN1CCCNc2cc(Cl)ccc21,75,49:04900:8:Z1362086591;49:04901:3:Z1601706415;49:04903:9:Z1265139114;
Cc1cc(C)c2c(c1)CCCO2,406,49:04900:8:Z3190489078;49:04900:8:Z3190489081;49:04902:8:Z4541768523;
Cc1ccc2ccc(F)c(F)c2n1,47,49:04900:8:Z2409695969;49:04901:0:Z1849690348;49:04901:6:Z4026809900;
Cn1cc2cncnc2n1,54,49:04900:8:Z1502696831;49:04903:4:Z2066145866;49:04906:5:Z2981851190;
OC1CNCC(F)(F)C1,418,49:04900:8:Z3177339651;49:04901:0:Z1818514893;49:04901:2:Z1819497509;
Cn1ccc(Cl)c1,730,49:04900:8:Z4242142548;49:04900:8:Z1408809621;49:04901:3:Z1407882850;
Nc1cnc(Cl)c(O)n1,44,49:04900:8:Z4288642501;49:04902:8:Z4295414815;49:04904:2:Z1558444301;
CC1CC(C)n2nccc2N1,155,49:04900:8:Z4651447081;49:04901:4:Z3191802080;49:04902:7:Z4651448294;
CC1(C)CCc2ncccc2C1,123,49:04900:8:Z4406964664;49:04903:3:Z4423953652;49:04904:2:Z4398681266;
O=C1NCNc2cccc(Cl)c21,15,49:04900:8:Z1272857662;49:04924:7:Z1650786670;49:04931:5:Z2043603003;
CC1CNc2cc(Cl)ccc2SC1,11,49:04900:8:Z4668531826;49:04904:9:Z4375320128;49:04918:1:Z2191601070;
NC1CNCC12CC2,250,49:04900:8:Z2438680428;49:04900:8:Z3517055778;49:04900:8:Z3347408133;
FC1CCCC2(C1)OCCO2,112,49:04900:8:Z2970695447;49:04901:9:Z2973533801;49:04902:7:Z2970504493;
Cc1ccn2nccc2c1,250,49:04900:8:Z3624804329;49:04900:8:Z3624812022;49:04900:8:Z3604539136;
FC1CC2CC2C1,270,49:04900:8:Z4172184129;49:04901:2:Z4252058189;49:04901:3:Z4177742744;
C1NCC2CC1N2,125,49:04900:8:Z3794986985;49:04900:8:Z3614335195;49:04901:1:Z3614337333;
Fc1cc2c(cc1F)NCCC2,181,49:04900:8:Z746086804;49:04901:2:Z3805693902;49:04901:2:Z3805750627;
FC1(F)CCCCNCC1,178,49:04900:8:Z5017809320;49:04901:4:Z5017801077;49:04901:9:Z4446289128;
Cc1[nH]nc2ncccc12,253,49:04900:8:Z1303563382;49:04900:9:Z774077034;49:04901:7:Z1369029568;
Cc1cc(C)n2nc(C)cc2n1,195,49:04900:8:Z3876296852;49:04901:1:Z4353410743;49:04901:3:Z605853222;
C1CCC23CNCC2(C1)CNC3,122,49:04900:8:Z4643157129;49:04901:1:Z3139563435;49:04901:1:Z3139562180;
CC1NCCC1O,670,49:04900:8:Z5044316170;49:04900:8:Z5044312547;49:04900:8:Z5045230383;
Cc1cccc2ccnn12,430,49:04900:8:Z4576342720;49:04901:0:Z5007161128;49:04901:3:Z3843323686;
Cc1cc2[nH]ncc2c(=O)[nH]1,23,49:04900:8:Z3999166143;49:04901:2:Z2881202244;49:04905:0:Z3947648314;
Oc1ccnc2ccc(Cl)cc12,45,49:04900:8:Z4126457392;49:04905:2:Z4128343156;49:04909:1:Z4090114591;
Cc1ccc2c(n1)CCCC2=O,122,49:04900:8:Z3537076524;49:04901:0:Z3576120076;49:04901:6:Z3536424424;
Cc1ncc2ccsc2n1,214,49:04900:8:Z3559344468;49:04900:9:Z3346903303;49:04901:2:Z3079520731;
CC1CCCC(O)C1,353,49:04900:8:Z2000783809;49:04901:1:Z2632007366;49:04901:3:Z1132910252;
C1CC2(CO1)CC1(C2)OCCO1,149,49:04900:8:Z4110788546;49:04901:0:Z2945989126;49:04901:3:Z3774603253;
CN1CCc2c(sc3c2C(=O)NCN3)C1,6,49:04900:8:Z3795640016;49:04914:9:Z3221431807;49:04917:4:Z3795639958;
c1cnc2c(c1)NCCO2,288,49:04900:8:Z1337321393;49:04901:3:Z4112509645;49:04901:7:Z4266451219;
Oc1ccc2c[nH]nc2n1,47,49:04900:8:Z2227339416;49:04905:1:Z2227338283;49:04906:9:Z2640005025;
Fc1ccc2c(c1)NCCN2,222,49:04900:8:Z1732462462;49:04900:8:Z2395362840;49:04901:6:Z4132180814;
OC1CCC2CCCNC2C1,235,49:04900:8:Z4305591358;49:04901:0:Z4094473297;49:04902:0:Z3787879000;
CN1CCNC2(CCOCC2)CC1,155,49:04900:8:Z3584146585;49:04903:1:Z4118585780;49:04904:7:Z3042689801;
Cc1ncc2c3c(sc2n1)CCCC3,57,49:04900:8:Z3079543955;49:04904:4:Z1679900038;49:04904:6:Z3562156335;
O=C1CCC2(CCC2)CC1,327,49:04900:8:Z4350150796;49:04901:4:Z4348173697;49:04902:1:Z4350230827;
C1CC2CNCC(C1)N2,456,49:04900:8:Z1779570956;49:04900:8:Z3700184806;49:04901:1:Z2466172909;
c1cc2c(cn1)NCCCC2,139,49:04900:8:Z4870917148;49:04900:9:Z4132761164;49:04901:3:Z4870913405;
FC12CNC(C1)C2,102,49:04900:8:Z4094325792;49:04901:0:Z4130129893;49:04902:6:Z4278761180;
N=S1(=O)CCOCC1,134,49:04900:8:Z2966839084;49:04902:8:Z2966839832;49:04904:3:Z2966840508;
OC12CC3CC(CC(C3)C1)C2,170,49:04900:8:Z3866456238;49:04901:9:Z4595951380;49:04901:9:Z4595969340;
CC1Cc2ccc(F)cc2C1,224,49:04900:8:Z2302779143;49:04901:0:Z4114737637;49:04901:1:Z2011792725;
NC1CC2CNCCN2C1=O,238,49:04900:8:Z3132373397;49:04901:1:Z2583715269;49:04901:2:Z4054567306;
CC1(C)CCC(=O)c2ccccc21,91,49:04900:8:Z3576527370;49:04900:8:Z3575611259;49:04900:8:Z3438444436;
CC1COCCCN1,348,49:04900:8:Z4662381488;49:04900:8:Z2319073625;49:04900:8:Z2355391293;
Fc1cnccn1,376,49:04900:8:Z2699341210;49:04900:9:Z2611786913;49:04900:9:Z2698763665;
CC1Cc2cccc(F)c2O1,245,49:04900:8:Z1724661051;49:04901:1:Z2633964489;49:04901:1:Z1438252596;
O=C1Nc2ccccc2OC1(F)F,28,49:04900:8:Z3060824889;49:04902:1:Z3484597044;49:04902:3:Z2209465305;
O=C1CCC2CCNC1C2,342,49:04900:8:Z4022800121;49:04901:2:Z3998287813;49:04901:6:Z4350612357;
CC1CNCO1,195,49:04900:8:Z4265586027;49:04900:8:Z4265547208;49:04900:8:Z4220108834;
O=c1[nH]ncn2ccnc12,4,49:04900:8:Z4426795041;49:04902:1:Z4426792348;49:04922:6:Z4426791851;
c1cc2c(s1)CCCCC2,223,49:04900:8:Z109089944;49:04900:9:Z1603646087;49:04901:6:Z3328056576;
CC1(C)CC(=O)c2ccccc2O1,144,49:04900:8:Z2843151572;49:04901:5:Z900199546;49:04901:9:Z2843149039;
Cc1ccnc2[nH]ccc12,164,49:04900:8:Z3602542851;49:04902:1:Z3602533564;49:04902:5:Z5034762572;
C1CNC2(CC2)COC1,232,49:04900:8:Z2070511114;49:04900:9:Z2090319144;49:04902:0:Z3549596740;
CC1(N)CCCCC1,437,49:04900:8:Z3350445396;49:04900:8:Z3350434272;49:04901:2:Z3365437168;
O=C1CCNC2(CN1)COC2,66,49:04900:8:Z4275316801;49:04901:2:Z4268231266;49:04901:7:Z2852079793;
Fc1ccc2c(Cl)n[nH]c2c1,121,49:04900:8:Z4270346519;49:04901:7:Z3595078229;49:04905:1:Z4270373404;
Cc1cc(C)c2c(c1)NCC2,206,49:04900:8:Z772065340;49:04900:9:Z1281248712;49:04900:9:Z4109364721;
Cc1cc(F)cc2c1NCC2,172,49:04900:8:Z4906463549;49:04900:9:Z4907373238;49:04901:1:Z4908321714;
Cc1cc2c(cc1C)SCCC2,25,49:04900:8:Z2928788650;49:04917:9:Z1747296230;49:04920:4:Z2112913906;
OC1C2COC1CN2,575,49:04900:8:Z3818596851;49:04900:8:Z4259310522;49:04900:8:Z3819058685;
Cc1cc2[nH]c(=O)ccn2n1,161,49:04900:8:Z1819729000;49:04900:9:Z1748857590;49:04901:7:Z3623222962;
O=C1COc2ccncc2N1,162,49:04900:8:Z5018458577;49:04901:8:Z5018442604;49:04902:7:Z5018375467;
Cn1ccc2c1CNCC2,186,49:04900:8:Z4328446521;49:04901:0:Z4310781370;49:04902:1:Z4286003876;
CN1CC2CCC1CC2,203,49:04900:8:Z2911014960;49:04900:9:Z3472031214;49:04901:2:Z2911023320;
C1CCC2(C1)COC2,110,49:04900:8:Z4170936753;49:04901:8:Z4170966527;49:04902:6:Z4170957763;
O=c1[nH]ccc2occc12,160,49:04900:8:Z1238937495;49:04901:2:Z3499904984;49:04902:9:Z4216046210;
Cc1cc(F)cc2[nH]ccc12,169,49:04900:8:Z1221579571;49:04901:1:Z3699786254;49:04902:0:Z1929823556;
O=C1NCCNC12CC2,205,49:04900:8:Z4041901211;49:04901:5:Z3883181257;49:04901:8:Z4041909563;
c1cc2c(cn1)CCCN2,452,49:04900:8:Z4420597024;49:04900:9:Z4230943235;49:04901:5:Z4359362110;
Cn1cnc2c1c(=O)[nH]c(=O)n2C,146,49:04900:8:Z1589435842;49:04901:0:Z26288705;49:04901:5:Z1002319508;
OC1CNC2(CCOCC2)CC1O,97,49:04900:8:Z4031945413;49:04901:0:Z4035005454;49:04901:1:Z4170742911;
Clc1cc(Cl)c2c(c1)CCO2,71,49:04900:8:Z4182902980;49:04902:3:Z4423987379;49:04903:6:Z4116332340;
Cc1ccc(C)c(C)c1C,22,49:04900:8:Z2187710622;49:04906:6:Z3645259484;49:04907:1:Z16035749;
Clc1ccn2cc(Cl)nc2c1,324,49:04900:8:Z3471448556;49:04902:2:Z3365216160;49:04903:0:Z3856484115;
CC1CNCCN1C,55,49:04900:8:Z4225279040;49:04902:9:Z4233103513;49:04904:4:Z4225881734;
C1=NNCC1,365,49:04900:8:Z3168358956;49:04901:4:Z3168362024;49:04901:6:Z4264080860;
Clc1ccc[nH]1,126,49:04900:8:Z3185571904;49:04901:5:Z3204178374;49:04901:7:Z3202176738;
CC1(C)CNc2ccccc2O1,119,49:04900:8:Z1529456249;49:04902:0:Z3361854565;49:04903:0:Z4112439904;
OC1CCNC12CCOCC2,46,49:04900:8:Z4983903930;49:04905:8:Z4983887352;49:04906:6:Z5014160099;
O=C1CNC(=O)CN1,217,49:04900:8:Z3210495367;49:04901:2:Z3180020178;49:04901:3:Z3210491874;
CC1=CCCC(C)(C)C1,133,49:04900:8:Z2643670132;49:04901:0:Z4415210019;49:04901:7:Z4226437205;
CC1(C)OC2C3CCC(C3)C2O1,192,49:04900:8:Z4186450680;49:04901:2:Z4256977388;49:04901:5:Z4186453496;
Clc1cc2sccc2s1,50,49:04900:8:Z3053338526;49:04900:9:Z3915093964;49:04902:3:Z3053781264;
Cc1ccc2ocnc2c1,116,49:04900:8:Z3560467929;49:04902:2:Z2615666368;49:04904:7:Z2611406310;
Clc1ccc2cccnc2c1Cl,40,49:04900:8:Z1785770392;49:04901:4:Z1593020187;49:04903:3:Z2852225718;
OC1CC2CNCC1C2,194,49:04900:8:Z4278382250;49:04901:0:Z3855295306;49:04901:5:Z3661227627;
OC1NCCCC1F,161,49:04900:8:Z4279173881;49:04901:0:Z4271726898;49:04901:0:Z4271669872;
Cc1cc(=O)n2[nH]cnc2n1,26,49:04900:8:Z2660789726;49:04902:3:Z2660797083;49:04906:0:Z2660793634;
CN1CCC2NCCCC2C1,258,49:04900:8:Z1451644031;49:04900:9:Z2480356199;49:04901:2:Z2311474111;
Clc1ccc2ncncc2c1,80,49:04900:8:Z4234099294;49:04900:8:Z4232229601;49:04900:8:Z4232054051;
CC1COC2(CCCC2)CN1,274,49:04900:8:Z3948716598;49:04901:1:Z2599448372;49:04902:2:Z2615564777;
c1nnc2n1NCCC2,134,49:04900:8:Z4270751548;49:04900:9:Z4270712705;49:04901:1:Z4270724797;
CC1NC(C)C(C)NC1=O,213,49:04900:8:Z2913122848;49:04901:2:Z2913115382;49:04901:9:Z4112228980;
Clc1ncc2c(n1)CCC2,46,49:04900:8:Z3558355134;49:04901:8:Z3561190929;49:04901:8:Z3561190814;
C1NCC2CC1CN2,452,49:04900:8:Z4215788684;49:04901:0:Z4215808965;49:04901:1:Z3699763043;
C1COC2(C1)CCC1(CC2)OCCO1,35,49:04900:8:Z4029513707;49:04902:7:Z4030978865;49:04907:9:Z4402201922;
O=S1(=O)CCc2ncsc2C1,138,49:04900:8:Z4292190798;49:04902:5:Z3595929337;49:04903:0:Z2361541108;
CC1Cc2cc(F)ccc2C(C)N1,59,49:04900:8:Z1571885746;49:04900:8:Z2958199795;49:04901:2:Z3542730774;
Cn1cccc(Cl)c1=O,87,49:04900:8:Z2270487018;49:04901:8:Z1720048812;49:04903:3:Z1422984172;
OC1CCOCC1O,214,49:04900:8:Z4319090470;49:04901:4:Z4326582879;49:04902:6:Z4319827206;
c1cnc2c(c1)CNCC1CCCN21,352,49:04900:8:Z2652149529;49:04900:8:Z2651793028;49:04900:8:Z2783304834;
O=S1(=O)CCCC12CNC2,377,49:04900:8:Z4093929984;49:04900:8:Z3416542966;49:04900:9:Z4211232078;
Cc1cc2ccc(F)cc2o1,72,49:04900:8:Z4475291148;49:04900:8:Z4475291002;49:04900:8:Z4475291175;
Cc1cccc2ccnnc12,222,49:04900:8:Z4176871936;49:04902:0:Z4962178221;49:04902:4:Z3794805320;
Fc1cc(Cl)c2c(c1)CNCC2,155,49:04900:8:Z2284233830;49:04900:9:Z2264426867;49:04901:4:Z2282852287;
CC1(C)COCOC1,27,49:04900:8:Z3154075478;49:04908:1:Z1463450711;49:04908:9:Z1463450614;
CC1(C)C2CNCC21,346,49:04900:8:Z1903720905;49:04900:9:Z2701972985;49:04901:2:Z1892419902;
O=C1C2CCCC1CC2,437,49:04900:8:Z4013505521;49:04901:2:Z4020838964;49:04901:2:Z4261867899;
O=C1CNCc2ccccc2N1,186,49:04900:8:Z2500775907;49:04901:4:Z4026061674;49:04901:8:Z4292555397;
CC1CNc2ccccc2SC1,92,49:04900:8:Z4131999035;49:04902:3:Z4132000440;49:04908:4:Z4324418100;
C1COC2(CCCC2)OC1,359,49:04900:8:Z4909434882;49:04901:1:Z4906809551;49:04901:2:Z4906786781;
OC1CCCc2ccccc21,256,49:04900:8:Z4288990204;49:04900:9:Z4057158918;49:04901:1:Z2658264609;
CC1CNc2cccc(Cl)c2O1,71,49:04900:8:Z1833090470;49:04905:8:Z2067572725;49:04906:1:Z1901195462;
O=S1(=O)CCCCCN1,103,49:04900:8:Z4221941096;49:04901:1:Z4221947707;49:04902:2:Z4221950544;
