fragment_smiles,occurences,example_ligands
Cc1cccc2c1NCC(O)C2,58,347:34706:2:Z5018019656;347:34706:7:Z5018857714;347:34707:2:Z5018854321;
O=c1[nH]c2cc(F)ccc2s1,11,347:34706:2:Z2442404730;347:34707:3:Z2442403962;347:34718:9:Z3633833371;
Clc1cnns1,28,347:34706:2:Z113259726;347:34706:6:Z113190658;347:34712:9:Z113045314;
Clc1ncc2[nH]cnc2n1,13,347:34706:2:Z2970595327;347:34712:6:Z3870687785;347:34717:0:Z2968137790;
Fc1ccc2[nH]ccc2c1Cl,36,347:34706:2:Z2713844836;347:34708:6:Z2725465306;347:34711:3:Z5007142965;
Clc1cc2cncnc2[nH]1,8,347:34706:3:Z2769426280;347:34713:6:Z1513499250;347:34730:6:Z4233966777;
O=c1[nH]cnc2cc(F)cc(F)c12,10,347:34706:3:Z4150958710;347:34712:1:Z4151418514;347:34725:3:Z4151419024;
c1ccc2c(c1)ncc1cncn12,11,347:34706:3:Z2698988709;347:34709:5:Z2699228296;347:34721:6:Z2698661105;
Cc1[nH]nc2cccc(Cl)c12,64,347:34706:3:Z4318702560;347:34714:3:Z4319245704;347:34716:3:Z4320237080;
c1cc2c(o1)CSCC2,5,347:34706:3:Z4251854099;347:34717:6:Z4257194009;347:34737:9:Z4251414888;
CC1Cc2cc(Cl)ccc2N1,11,347:34706:3:Z3277746199;347:34726:3:Z4128120391;347:34751:9:Z3190265009;
Cc1cc2sccc2s1,4,347:34706:3:Z2837024869;347:34737:7:Z2836800325;347:34775:7:Z2839042885;
c1cnc2nscc2n1,6,347:34706:4:Z4370868027;347:34723:6:Z4370867600;347:34730:4:Z4370869045;
O=C1CCCCc2ccccc2N1,36,347:34706:4:Z4253656736;347:34713:8:Z4251105997;347:34721:0:Z4256208533;
CC1CC(N)CC(C)N1,8,347:34706:4:Z4769846559;347:34723:0:Z4769846468;347:34734:2:Z4929637013;
Cn1c(=O)[nH]c2ncn(C)c2c1=O,8,347:34706:4:Z4216474277;347:34708:9:Z4216474271;347:34709:2:Z4216475036;
O=c1[nH]c2ncnn2c2ccccc12,34,347:34706:4:Z4507097155;347:34706:5:Z4507696853;347:34715:2:Z4507080165;
CC1(C)CCc2ccnnc21,16,347:34706:4:Z3869435194;347:34711:2:Z4343594798;347:34716:5:Z3870441687;
O=C1N=CN2CCCC12,35,347:34706:4:Z4336752646;347:34707:5:Z4336753322;347:34714:5:Z4336749709;
Cn1ccc2c1CNCC2,78,347:34706:4:Z1428084022;347:34708:4:Z4286016359;347:34708:7:Z1429405576;
C1NCC23CNCC12COC3,5,347:34706:4:Z3058093018;347:34743:7:Z3058093130;347:34753:2:Z4285273754;
O=C1COC2(CNC2)CN1,70,347:34706:4:Z4228464631;347:34706:7:Z4228497174;347:34708:2:Z4228489104;
c1nc2nc3c(cn2n1)CCC3,20,347:34706:4:Z3833383212;347:34706:4:Z3831022011;347:34706:4:Z3078717806;
CC1CNC2CCCCC2C1,13,347:34706:5:Z3652237207;347:34727:2:Z3652239380;347:34739:4:Z3652244137;
CN1CCNc2ccc(Cl)cc21,28,347:34706:5:Z4131985356;347:34707:3:Z2821162309;347:34707:3:Z4400622671;
CC1(C)CC(N)CN1,14,347:34706:5:Z3700131231;347:34713:3:Z3639356363;347:34718:2:Z3700129679;
Nc1nc(O)c2c(n1)CNC2,8,347:34706:5:Z4230986945;347:34709:3:Z4230997621;347:34711:6:Z4275831722;
Cc1cc2c(cc1C)OCCCC2,40,347:34706:5:Z1318857838;347:34709:0:Z1437656791;347:34712:1:Z1320209668;
O=C1NS(=O)(=O)c2ccc(F)cc21,28,347:34706:6:Z1999780272;347:34707:4:Z1999780451;347:34707:8:Z1999781544;
Nc1nc2nccnc2s1,10,347:34706:6:Z4225913774;347:34710:8:Z4226028043;347:34711:4:Z4231971486;
c1ccc2c(c1)CC1CCC2C1,23,347:34706:6:Z4962988009;347:34725:6:Z4251635380;347:34731:9:Z4154685256;
c1nc2cc3c(cc2s1)OCCCO3,27,347:34706:6:Z735392808;347:34722:2:Z1095501755;347:34726:8:Z3048722295;
Clc1ccnc2[nH]ncc12,58,347:34706:6:Z4906454547;347:34711:1:Z4906677787;347:34712:1:Z4906110114;
Nc1ncco1,7,347:34706:7:Z3007626566;347:34724:3:Z3007497849;347:34742:3:Z3006966226;
Clc1cc2nccnc2cc1Cl,18,347:34706:7:Z1642900131;347:34718:3:Z1642940398;347:34732:1:Z2033612576;
O=S1(=O)CC2(CNC2)CN1,12,347:34706:7:Z4000769335;347:34710:2:Z4000770490;347:34712:5:Z4000384979;
Fc1ccc(Cl)c2c1NCCC2,51,347:34706:7:Z1882313767;347:34708:9:Z1635298746;347:34710:1:Z1796766342;
Oc1cccc2c1OCO2,56,347:34706:7:Z3707603751;347:34707:3:Z3323279553;347:34708:8:Z3314048936;
CN1CC2CC1C2,15,347:34706:7:Z4325629228;347:34712:4:Z4517321917;347:34712:6:Z3592233163;
Cc1ccc(Cl)c2scnc12,20,347:34706:7:Z2068358386;347:34707:2:Z2095691327;347:34714:4:Z2068358687;
c1nn2cnnc2[nH]1,38,347:34706:7:Z2227153167;347:34706:7:Z2639669675;347:34707:3:Z2639664069;
Cc1ncc(C)c(C)n1,18,347:34706:8:Z2974178363;347:34719:4:Z1626118054;347:34723:2:Z1425937463;
O=C1CNC2(CN1)COC2,19,347:34706:8:Z2842163713;347:34708:1:Z2842160174;347:34711:7:Z2842165587;
C1COCN1,33,347:34706:8:Z4218183388;347:34708:7:Z4218208242;347:34709:8:Z2913757879;
O=c1[nH]c(=O)c2cc3c(cc2[nH]1)COC3,13,347:34706:8:Z4080774335;347:34708:3:Z4080772726;347:34710:6:Z4080722972;
CC1CC(N)CCN1,25,347:34706:8:Z2287263516;347:34709:8:Z2301705073;347:34720:0:Z2301703908;
Clc1ccc2c(c1)CC2,35,347:34706:9:Z2777734779;347:34707:2:Z4581688094;347:34708:8:Z2780081962;
CC1(C)CNc2ccccc2C1=O,33,347:34706:9:Z4360294684;347:34712:1:Z4360294026;347:34712:3:Z4360296885;
O=S1(=O)CC2CCN1CC2,18,347:34706:9:Z3644134879;347:34720:7:Z3644140461;347:34724:5:Z3646261763;
CC1CS(=O)CCN1,13,347:34706:9:Z4573067718;347:34721:1:Z4573064666;347:34731:6:Z4573064041;
Cn1ncc2nccc(Cl)c21,24,347:34706:9:Z2971534187;347:34707:7:Z2973370926;347:34710:8:Z2973641844;
Cc1cccc2c1NCCC2=O,15,347:34706:9:Z3494551182;347:34721:1:Z1990146039;347:34721:7:Z2068225474;
CC1CC=NNC1=O,8,347:34706:9:Z3788964971;347:34722:9:Z4443087624;347:34724:7:Z2790132651;
Cc1sc2ncn(C)c(=O)c2c1C,27,347:34706:9:Z16721886;347:34715:7:Z16721363;347:34715:7:Z1262264235;
NC1CC(F)C1,74,347:34706:9:Z3795944005;347:34706:9:Z3795862870;347:34706:9:Z3701050649;
O=C1CNc2cc(Cl)ccc2N1,25,347:34706:9:Z4132184447;347:34720:2:Z4362484540;347:34721:7:Z4362485019;
Cn1c(=O)[nH]c(=O)c2nc[nH]c21,12,347:34706:9:Z3558679653;347:34721:0:Z3558225307;347:34726:9:Z3558101671;
Fc1cc2ncccc2cc1Cl,15,347:34707:0:Z2701477972;347:34711:2:Z2271537079;347:34717:2:Z2272452302;
NC1CCCCNC1,24,347:34707:0:Z3639326242;347:34707:7:Z3639322783;347:34710:6:Z3699856789;
NC12CNCC1C2,20,347:34707:0:Z3384650437;347:34717:7:Z3384650114;347:34719:1:Z3384642798;
Cc1ccc2[nH]nnc2c1,35,347:34707:0:Z4266624683;347:34710:5:Z4266619238;347:34710:9:Z4266656761;
Cc1oc2cc[nH]c2c1C,60,347:34707:0:Z3187148710;347:34708:8:Z3189107447;347:34710:3:Z3707055224;
c1c2c(cc3c1CCCCO3)CCC2,10,347:34707:0:Z1840220348;347:34707:6:Z1460298793;347:34721:2:Z3363449415;
O=c1[nH]nc2cnccn12,10,347:34707:0:Z1679735860;347:34713:8:Z1654694933;347:34737:0:Z1679737443;
CC1CSc2ccccc2C1,7,347:34707:0:Z4431559290;347:34718:9:Z1590015288;347:34741:6:Z3815706084;
Fc1cccn2nccc12,43,347:34707:0:Z4694988847;347:34711:6:Z4365813101;347:34713:3:Z4365811581;
O=c1[nH]cnc2ccncc12,41,347:34707:0:Z4222960130;347:34709:1:Z4456342201;347:34709:6:Z4230966609;
O=C1NS(=O)(=O)C2CCCCC12,10,347:34707:1:Z3513675516;347:34734:4:Z3513669634;347:34737:3:Z3513674217;
CN1CNC(=O)c2ccccc21,16,347:34707:1:Z1509603609;347:34715:4:Z2830889027;347:34731:7:Z2830829540;
CC1(C)CCC2CNCc3cccc1c32,16,347:34707:1:Z4448229180;347:34718:8:Z4005441076;347:34721:2:Z4023347154;
O=C1CCCc2ccsc21,22,347:34707:2:Z3091971087;347:34712:6:Z4386728729;347:34713:5:Z3091969966;
C1CC2CCC(C1)OC2,19,347:34707:2:Z2966175642;347:34710:1:Z2966174759;347:34736:6:Z2973539768;
CC1(C)CS(=O)(=O)NC1=O,9,347:34707:2:Z3513639067;347:34731:7:Z3513640251;347:34738:0:Z3513642487;
Cc1c(N)nc[nH]c1=O,2,347:34707:2:Z2365251598;347:34751:0:Z2365249807;
Cc1n[nH]c2c1CCCN2,15,347:34707:2:Z2956788300;347:34708:0:Z2956787776;347:34741:0:Z2956788964;
Cc1ncccc1F,5,347:34707:3:Z3828900574;347:34717:0:Z3828826837;347:34757:6:Z4174817162;
c1ccc2c(c1)[nH]c1nncn12,22,347:34707:3:Z650583778;347:34715:5:Z142304216;347:34718:1:Z16226195;
Cc1noc2ncncc12,55,347:34707:3:Z2976897846;347:34712:3:Z4081305736;347:34713:0:Z1999996196;
O=C1CNC2(CCC2)CN1,35,347:34707:3:Z4363775847;347:34713:3:Z4363781579;347:34713:6:Z4363781351;
CN1CNC2(CCCC2)C1=O,5,347:34707:3:Z1272847485;347:34745:6:Z1272847886;347:34764:7:Z1272847971;
Cc1nn(C)cc1N,7,347:34707:3:Z1725249996;347:34709:8:Z3870087311;347:34716:3:Z3829243709;
c1cc2nccn2cn1,15,347:34707:3:Z3075925427;347:34708:8:Z3076467692;347:34713:5:Z3077826622;
OC1C2CNCC1C2,13,347:34707:3:Z3175183333;347:34718:3:Z3317742705;347:34727:2:Z4325449920;
Cc1ccnc2nc[nH]c12,11,347:34707:3:Z2274735070;347:34713:3:Z1939331947;347:34718:8:Z1939331965;
Clc1ccc2c(c1)OCC2,23,347:34707:3:Z1896414933;347:34712:6:Z1896417527;347:34713:1:Z1896419840;
O=c1[nH]ncc2cn[nH]c12,17,347:34707:3:Z2790300307;347:34707:3:Z2790300301;347:34707:3:Z2569368147;
Cc1nccc(Cl)c1C,6,347:34707:3:Z4094964483;347:34725:3:Z4094968317;347:34728:0:Z4094963244;
Nc1nc(=O)c2sccc2[nH]1,18,347:34707:3:Z3189712021;347:34714:4:Z3195018511;347:34718:8:Z3191660081;
CC1CC(C)(C)Nc2cc(F)ccc21,6,347:34707:4:Z4360016462;347:34710:5:Z4360016762;347:34747:1:Z4360016645;
Clc1ccc2ncncc2c1,23,347:34707:4:Z3828409700;347:34708:2:Z3829412237;347:34712:0:Z2970855332;
Cc1c2c(=O)[nH]ncc2c(Cl)n1C,8,347:34707:4:Z4216759229;347:34715:2:Z4216757197;347:34721:3:Z4216758532;
Cc1c(Cl)ccc2[nH]ccc12,23,347:34707:4:Z3200582790;347:34715:9:Z3190150715;347:34719:7:Z3189134036;
OC1C2CC(ON2)C1O,31,347:34707:4:Z4270239269;347:34714:6:Z4270254610;347:34714:7:Z4270303172;
O=c1[nH]cncc1Cl,14,347:34707:4:Z2088924554;347:34720:2:Z2092183848;347:34723:6:Z3649279749;
C1CC2CCCC(C1)S2,9,347:34707:4:Z3874761690;347:34720:0:Z4217615172;347:34724:8:Z4210232031;
CC1NCCc2cc(Cl)cc(Cl)c21,26,347:34707:5:Z1370893083;347:34709:2:Z1368986647;347:34710:7:Z1372288056;
c1cn2c(n1)NCC2,44,347:34707:5:Z4507884119;347:34707:6:Z4507832581;347:34709:7:Z3577292537;
Cc1ccc2c(c1)CCS2,40,347:34707:5:Z4506942014;347:34709:0:Z3595673096;347:34709:9:Z3078523000;
O=C1CC2(CCCC2)NC(=O)N1,8,347:34707:5:Z2613838954;347:34711:9:Z2993767761;347:34743:5:Z2613836488;
FC1CCC2CC12,41,347:34707:5:Z4405658603;347:34707:6:Z4396068019;347:34710:2:Z4396340096;
Cc1cc2ccsc2s1,3,347:34707:5:Z2965668100;347:34748:4:Z2766458803;347:34771:6:Z2770365910;
O=c1[nH]cnc2nc[nH]c12,10,347:34707:5:Z4341516042;347:34710:8:Z2918591403;347:34719:5:Z2918596321;
Cc1ncc2c3c(sc2n1)CC(C)CC3,17,347:34707:5:Z972776336;347:34710:5:Z1563995156;347:34712:2:Z645017114;
O=c1[nH]nnc2ccc(Cl)cc12,3,347:34707:5:Z2445915663;347:34716:0:Z2442501709;347:34792:0:Z2442500319;
NC1CNC2COCC12,19,347:34707:5:Z3522538129;347:34713:9:Z3522539382;347:34724:6:Z3493733168;
O=C1NC(=O)C2CC3(CCC2N1)CC3,19,347:34707:5:Z3463147349;347:34712:3:Z3463154898;347:34719:6:Z3426408563;
NC1C2CNC1C(O)C2,19,347:34707:5:Z3807884815;347:34719:7:Z3807888027;347:34722:7:Z4056182474;
Nc1ccn2nccc2n1,19,347:34707:6:Z4234016947;347:34710:6:Z4226441990;347:34711:7:Z4229189047;
O=S1(=O)CCN2C=CC=CC2=N1,29,347:34707:6:Z1664219025;347:34707:6:Z2156626338;347:34711:0:Z1684942716;
Clc1cccc2c1[nH]c1ccccc12,21,347:34707:6:Z3800957196;347:34717:2:Z4147944985;347:34718:8:Z4150591045;
CN1CC(=O)Nc2cncnc21,22,347:34707:6:Z3556471467;347:34717:3:Z3556462395;347:34719:7:Z3560639607;
CC1CCCC1N,51,347:34707:6:Z2606693466;347:34708:4:Z3099980993;347:34708:6:Z2605568506;
O=c1ccc2cnoc2[nH]1,5,347:34707:6:Z4385635131;347:34728:8:Z4385633015;347:34729:5:Z4562205111;
Nc1nc2cncnc2s1,16,347:34707:6:Z4226239920;347:34707:9:Z3828405529;347:34708:6:Z3828842529;
Cc1cc2cccnc2cc1C,12,347:34707:6:Z1669919532;347:34712:9:Z2648625449;347:34717:2:Z1103639519;
Cc1ccc2c(c1)OC1CC2NC(=O)N1,14,347:34707:7:Z4212782817;347:34714:5:Z4212729686;347:34733:2:Z4212898739;
C1CC2OC1C1CCC21,23,347:34707:7:Z4399315999;347:34710:2:Z4399169493;347:34710:2:Z4399315293;
Oc1ccc2c(n1)CNC2,18,347:34707:7:Z2948765433;347:34710:7:Z2947713174;347:34715:5:Z2951654923;
CC1Cc2nc[nH]c2CC1C,23,347:34707:7:Z2277054864;347:34708:3:Z2275114867;347:34718:9:Z2277055233;
Cc1cccc(Cl)c1Cl,16,347:34707:7:Z1534200848;347:34708:4:Z1534197017;347:34708:7:Z1639695907;
C1CC2CC3(CC3)CC1N2,39,347:34707:8:Z2717397404;347:34708:2:Z2705499246;347:34711:4:Z2717393078;
Cc1cc(O)cc(=O)o1,6,347:34707:8:Z4351195827;347:34707:8:Z4351195825;347:34707:8:Z4351195828;
OC1CC2(CNC2)n2ccnc21,37,347:34707:8:Z4262948475;347:34707:8:Z4262978837;347:34708:0:Z4262945860;
Clc1n[nH]c2nccnc12,7,347:34707:9:Z4169144826;347:34712:1:Z4169144802;347:34712:4:Z4169143833;
NC1CC2CNCC1C2,30,347:34707:9:Z5043315207;347:34711:7:Z5043315584;347:34714:7:Z5038137652;
Cn1ncc2c(=O)nc[nH]c21,7,347:34707:9:Z2874742019;347:34719:2:Z2874741551;347:34726:0:Z4400532897;
O=C1NC2CC(N1)c1cc(Cl)ccc1O2,9,347:34707:9:Z3548025086;347:34725:5:Z4212741738;347:34731:6:Z4212783075;
O=C1NCNC12CCCCC2,19,347:34707:9:Z1272846406;347:34713:6:Z1272847018;347:34715:8:Z2609816122;
Cc1cc(Cl)n[nH]1,7,347:34707:9:Z2878238537;347:34716:3:Z2825152230;347:34719:5:Z2830383202;
Cn1ccc2sccc21,41,347:34708:0:Z3584610450;347:34709:6:Z4364308539;347:34713:8:Z3441383739;
O=C1CNS(=O)(=O)CCN1,5,347:34708:0:Z4222039265;347:34717:7:Z4385429838;347:34717:7:Z4222036497;
Clc1cnc2ncccc2c1,20,347:34708:0:Z3830033560;347:34713:7:Z3830032607;347:34724:2:Z2970665689;
Clc1ccc(Cl)c2ccccc12,34,347:34708:0:Z1955273125;347:34711:0:Z1695790128;347:34716:3:Z2001365273;
CN1C=CCNC1=O,71,347:34708:1:Z2448490753;347:34709:8:Z645098358;347:34710:4:Z3364753919;
NC1CNCC12CC2,68,347:34708:1:Z2448490753;347:34708:2:Z2452971469;347:34710:1:Z2446409979;
Cc1nc2cc3c(cc2[nH]1)OCCO3,4,347:34708:1:Z281146554;347:34714:9:Z2790208060;347:34790:4:Z642113530;
Cc1cnc2cc(C)c(C)cc2n1,10,347:34708:1:Z4961612485;347:34714:3:Z3079051158;347:34723:8:Z3415182766;
CN1OCCC1=O,49,347:34708:1:Z4353415983;347:34716:1:Z4486966191;347:34717:5:Z4353418226;
Cc1ncnc2ccc(F)cc12,20,347:34708:1:Z4344514263;347:34714:5:Z4344513995;347:34717:5:Z4344519275;
Clc1ccc2ncnn2c1,48,347:34708:1:Z2148400481;347:34713:4:Z1504923389;347:34714:0:Z1651754378;
Cc1cccc2c1C1CC(NC(=O)N1)O2,8,347:34708:1:Z4212889140;347:34715:2:Z4212892547;347:34729:0:Z3548032791;
O=c1cc(O)[nH]cn1,16,347:34708:2:Z55619337;347:34717:9:Z327530040;347:34721:3:Z327538340;
C1C2CC2C2CC12,11,347:34708:2:Z4093834982;347:34709:3:Z3788248403;347:34710:5:Z4111434439;
O=c1[nH]c(=O)c2cc(Cl)c(F)cc2[nH]1,2,347:34708:2:Z4080736030;347:34730:5:Z4080684348;
Fc1cc(F)c2ncsc2c1,41,347:34708:2:Z816241608;347:34709:0:Z1224557149;347:34711:5:Z1765665567;
c1ccc2c(c1)[nH]c1ncncc12,12,347:34708:2:Z2614327353;347:34711:9:Z2271598384;347:34723:5:Z5014445903;
c1cc2sccn2c1,26,347:34708:2:Z4475482548;347:34711:0:Z3580049680;347:34713:5:Z3467094666;
Cn1nc2c(c1N)CNC2,15,347:34708:2:Z3175451305;347:34710:1:Z3173894170;347:34719:3:Z3174117826;
O=C1NCNc2cc(Cl)ccc21,7,347:34708:3:Z2830884333;347:34710:1:Z1642407505;347:34727:0:Z2016914021;
Fc1cccc2occc12,6,347:34708:3:Z3838251237;347:34710:1:Z3838131439;347:34730:9:Z3838910925;
NC1CCNc2ccc(Cl)cc21,34,347:34708:4:Z4215885757;347:34709:1:Z4860060841;347:34712:4:Z4215877048;
Clc1ccc(Cl)c2ncccc12,20,347:34708:4:Z1631824396;347:34715:6:Z1628793697;347:34722:2:Z1628794068;
Oc1ncnc2c1CCC2,16,347:34708:4:Z1607535642;347:34717:4:Z1607524646;347:34733:1:Z1607525083;
CC1(C)CCc2ccc(=O)oc2C1,25,347:34708:4:Z4257616184;347:34711:0:Z4255902406;347:34716:8:Z4256774398;
c1ccc2c(c1)CCc1scnc1-2,12,347:34708:4:Z3514854277;347:34715:7:Z3516812051;347:34716:1:Z3513400673;
Clc1ccc2c(c1)CCCCN2,9,347:34708:4:Z4129749334;347:34717:3:Z4416215655;347:34732:2:Z4845226180;
NC1CCC12CC2,13,347:34708:4:Z3806973310;347:34723:9:Z3807140110;347:34734:8:Z3807018234;
Nc1ccc2ccc(O)nc2n1,8,347:34708:5:Z4306577935;347:34718:2:Z4352497489;347:34744:1:Z4960880943;
CC1(C)COC=N1,9,347:34708:5:Z4273201781;347:34719:3:Z4269161555;347:34722:9:Z4265238044;
CC1CCC2CCCNC2C1,10,347:34708:5:Z3641456538;347:34717:6:Z3641459916;347:34720:6:Z4503833889;
Cc1ccc2c(c1)OCCCC2,13,347:34708:5:Z2072387366;347:34732:5:Z1438435619;347:34735:7:Z1441418998;
O=C1CCc2c(F)cccc21,26,347:34708:5:Z4458710355;347:34711:3:Z2144573109;347:34713:9:Z2095606676;
NC1CCS(=O)(=O)C1,25,347:34708:5:Z3019645221;347:34712:3:Z3492055932;347:34716:0:Z4059208561;
c1[nH]nc2c1CCOC2,7,347:34708:5:Z4134199259;347:34746:1:Z4134199380;347:34752:2:Z4134199442;
Cc1ccc2[nH]c(=O)n3ncnc3c2c1,3,347:34708:6:Z1137723679;347:34745:2:Z1822594094;347:34765:2:Z2112366455;
O=c1ccnc2[nH]ccn12,9,347:34708:6:Z3339908847;347:34717:0:Z3339908109;347:34726:9:Z3339908850;
Oc1ccc2ccsc2n1,38,347:34708:6:Z4309652016;347:34709:1:Z4312942697;347:34709:2:Z4311493930;
O=c1nc[nH]c2cnccc12,10,347:34708:6:Z4239945522;347:34719:9:Z4239944688;347:34721:6:Z4239404127;
Cn1c(=O)[nH]c2nc[nH]c2c1=O,17,347:34708:7:Z4216467142;347:34708:8:Z3075951224;347:34710:0:Z3075402316;
CC1CCNS1(=O)=O,12,347:34708:7:Z3357962828;347:34715:7:Z3357968976;347:34716:3:Z4858673224;
C1CC2CC1NN2,25,347:34708:7:Z2719098536;347:34715:2:Z2719095016;347:34720:8:Z2719099734;
Nc1csc2cccnc12,43,347:34708:7:Z4288860205;347:34710:8:Z4295987837;347:34713:0:Z4286198380;
Clc1c2c(nc3ccccc13)CCCC2,3,347:34708:7:Z2179074491;347:34710:0:Z2179117934;347:34739:5:Z2179105891;
Cc1nncnn1,4,347:34708:7:Z4169218299;347:34745:9:Z4169174999;347:34750:1:Z4169229147;
C1CCC2(CCCC2)CNC1,29,347:34708:8:Z4772672381;347:34711:1:Z3615859853;347:34726:3:Z4080960026;
Cc1cnn2ccncc12,13,347:34708:8:Z3830136695;347:34723:1:Z3828461060;347:34726:4:Z3828618089;
CN1C=NC(=O)C1O,8,347:34708:8:Z4219550102;347:34709:0:Z4219548076;347:34715:6:Z4219550363;
Cn1cc(Cl)nc1Cl,16,347:34708:8:Z1785659450;347:34711:8:Z1567005010;347:34712:5:Z1568457600;
CC12CC(CN1)C2,7,347:34708:8:Z4410390923;347:34717:8:Z2650155999;347:34718:5:Z3053413391;
N=S1(=O)CCC(N)CC1,6,347:34708:8:Z4421931205;347:34715:4:Z4421930764;347:34718:0:Z4421930012;
CC1CCCCNC1=O,7,347:34708:9:Z3631250390;347:34710:4:Z3634686125;347:34713:6:Z3634905590;
c1cnc2cncnc2c1,41,347:34708:9:Z3557521900;347:34709:2:Z3558058499;347:34714:0:Z4338537404;
Nc1cc2n(n1)CCNC2,13,347:34708:9:Z4273590680;347:34728:9:Z4273571638;347:34732:4:Z4559818025;
C1=COCC1,6,347:34708:9:Z1278897106;347:34725:7:Z4257286784;347:34764:5:Z1665057246;
Clc1ccc2nccc(Cl)c2c1,6,347:34708:9:Z1663739474;347:34739:5:Z1642319173;347:34750:6:Z1642320780;
CC1CCCC(=O)NC1,18,347:34708:9:Z3651451942;347:34714:3:Z3639684744;347:34714:4:Z3639963272;
O=S1(=O)CCC2CCCCN21,8,347:34708:9:Z4258373824;347:34723:5:Z4254662024;347:34733:4:Z4252781756;
FC12CC3CC(CC(C3)C1)C2,4,347:34708:9:Z3719565582;347:34754:3:Z3720873968;347:34783:6:Z1446535186;
O=C1NCN2CCc3ccccc3C12,2,347:34708:9:Z2830947875;347:34784:3:Z2351374856;
c1cc2c(s1)CCCCN2,20,347:34709:0:Z1974883897;347:34709:9:Z1974333217;347:34710:2:Z1974880448;
O=c1[nH]c(=O)c2ccccc2s1,16,347:34709:0:Z1729830411;347:34710:0:Z1729832558;347:34719:5:Z1729832104;
CC1(C)CC(C)(C)O1,20,347:34709:0:Z4515433315;347:34718:2:Z4515333808;347:34720:5:Z4515941867;
c1nc2cc3c(cc2s1)OCO3,11,347:34709:1:Z3603153296;347:34712:9:Z3603156028;347:34713:5:Z4522232182;
Cc1cncnc1N,34,347:34709:1:Z2968399301;347:34714:7:Z4576698218;347:34720:5:Z2968120443;
CC1(C)CC(=O)c2ncoc2C1,8,347:34709:1:Z4458673747;347:34722:0:Z4458517243;347:34738:1:Z4458525326;
Cc1cc(=O)nc2[nH]ccn12,8,347:34709:1:Z3339685813;347:34710:4:Z3339685801;347:34712:3:Z3339684379;
CC1CN(C)CC(C)N1,29,347:34709:1:Z3608665249;347:34713:2:Z3662503848;347:34725:2:Z3608665976;
CC1(C)Cc2cnc(Cl)nc2C1,4,347:34709:1:Z4876482853;347:34711:2:Z4876479593;347:34790:2:Z4876479991;
O=c1cnnc2scnn12,11,347:34709:2:Z24594560;347:34709:5:Z24594073;347:34719:0:Z24594565;
Clc1cc(Cl)c2c(c1)CCCN2,10,347:34709:2:Z1505167571;347:34726:4:Z1505167578;347:34727:3:Z1505167643;
O=C1NS(=O)(=O)c2cnccc21,3,347:34709:3:Z4237779833;347:34784:9:Z4237652832;347:34793:8:Z4237781135;
Oc1cnc2cc(F)ccc2c1,41,347:34709:3:Z4308671392;347:34711:4:Z4306770215;347:34716:9:Z4307285077;
Cc1nn(C)c2nccc(Cl)c12,19,347:34709:3:Z2968492900;347:34709:9:Z2967804789;347:34710:6:Z2974253208;
Nc1cnns1,8,347:34709:3:Z2465059102;347:34709:5:Z2449847288;347:34713:1:Z2464599750;
CC1CCC(N)CN1,35,347:34709:3:Z4116258950;347:34709:3:Z4157218783;347:34711:6:Z4157248618;
Cc1ncnc2cccc(F)c12,12,347:34709:3:Z4344530881;347:34723:2:Z4344522649;347:34725:2:Z4344527737;
CC1(C)CC(N)C1,14,347:34709:4:Z3132822420;347:34709:5:Z2997980306;347:34712:9:Z3105699982;
Cc1ncnc2[nH]ncc12,13,347:34709:4:Z3080046703;347:34715:1:Z3078079253;347:34715:2:Z2850805036;
c1c2c(cc3c1CCCCO3)CCCC2,7,347:34709:4:Z1449724182;347:34731:3:Z1449721232;347:34735:8:Z1449717014;
CC1(C)CC1N,13,347:34709:4:Z3790342205;347:34725:5:Z3791263604;347:34728:6:Z3890043969;
CN1CCCNS1(=O)=O,7,347:34709:5:Z2721891959;347:34712:9:Z3357303759;347:34736:5:Z3357301438;
O=c1[nH]cnc2c1sc1ncccc12,6,347:34709:5:Z4236457555;347:34710:7:Z2851102394;347:34729:0:Z2851102687;
Oc1cc2cncnc2cc1F,14,347:34709:5:Z4234201771;347:34725:1:Z4223134653;347:34725:9:Z4226918873;
CC1=CCCCC1,23,347:34709:5:Z5007230345;347:34711:1:Z5006801068;347:34717:6:Z5006273024;
OC1CC2CCC1NC2,21,347:34709:5:Z2863641258;347:34711:8:Z2884780335;347:34713:1:Z2868450822;
Oc1n[nH]c2ccccc12,1,347:34709:5:Z4239476244;
NC1CC2OCCCC12,2,347:34709:5:Z4883143320;347:34761:0:Z4883145995;
c1cc2c3c(c1)CNCC3CCC2,34,347:34709:5:Z3443952152;347:34710:2:Z3601343520;347:34710:2:Z4308388457;
NC1CS(=O)(=O)C1,15,347:34709:5:Z3517662545;347:34717:3:Z3515318226;347:34723:6:Z3516004382;
O=c1cc2c(n[nH]1)-c1ccc(F)cc1C2,8,347:34709:8:Z3638990218;347:34723:6:Z3799483452;347:34727:6:Z3634019511;
Oc1ncnc2cnccc12,15,347:34709:8:Z4027535334;347:34715:1:Z3559826337;347:34730:0:Z3555779418;
Cc1cc2cc(F)ccc2nc1C,2,347:34709:8:Z3800175518;347:34732:2:Z3800175368;
c1ccc2c(c1)ncc1nnnn12,9,347:34709:8:Z2967943038;347:34711:7:Z3078623431;347:34740:8:Z2969860842;
