fragment_smiles,occurences,example_ligands
c1ccc2c(c1)CCNC21CCC1,23,506:50605:8:Z3580763543;506:50619:4:Z2931759135;506:50625:7:Z4316070370;
CC1=CCCCO1,42,506:50605:8:Z1517607917;506:50606:5:Z3719470522;506:50608:9:Z1517114655;
CC1CNCCSC1,40,506:50605:8:Z1852030362;506:50607:5:Z1850953888;506:50609:3:Z1852031181;
Cc1cc(C)c2c(c1)CCC2,19,506:50605:8:Z4051867700;506:50606:8:Z4073027214;506:50606:8:Z4073027202;
O=c1cnnc2scnn12,32,506:50605:8:Z263753128;506:50606:9:Z1139820734;506:50607:2:Z225289564;
CC1CC(O)C1,16,506:50605:8:Z4252011785;506:50618:8:Z4140345403;506:50626:1:Z4768372950;
FC1(F)CCc2oncc2C1,14,506:50605:9:Z3296624589;506:50619:5:Z3299052800;506:50623:6:Z3716940172;
CN1CCC2(CCCNC2)C1,20,506:50605:9:Z2640815649;506:50612:1:Z2640816168;506:50625:8:Z2640815917;
Cc1cc(C)cc(O)c1,16,506:50605:9:Z4021461940;506:50616:4:Z4430328078;506:50638:6:Z4913317469;
O=c1ccc2c([nH]1)CCCC2O,60,506:50605:9:Z2801406096;506:50610:8:Z2798068006;506:50613:2:Z2798019564;
Oc1ccnc2c(F)c(F)ccc12,15,506:50605:9:Z2456198943;506:50607:1:Z3097494726;506:50610:2:Z2455748547;
c1cc2c(cn1)NCC21CCC1,9,506:50605:9:Z4273338443;506:50608:6:Z4218470992;506:50622:5:Z4273305333;
Clc1ccon1,16,506:50605:9:Z3723944898;506:50606:4:Z3724942358;506:50607:5:Z3721558709;
Cc1ncc2c(ncn2C)n1,3,506:50605:9:Z4342620560;506:50621:0:Z4342621290;506:50699:6:Z4342626385;
C1CCn2nnnc2C1,55,506:50605:9:Z3998549563;506:50611:1:Z3998549096;506:50614:2:Z3297133800;
CC1(C)CNC(=O)NC1=O,2,506:50605:9:Z3211487495;506:50685:2:Z3211129690;
C1CCC2SCCNC2C1,34,506:50605:9:Z1371078635;506:50608:7:Z1368774826;506:50611:7:Z1371080224;
OC1CCNCC1F,5,506:50605:9:Z2966123833;506:50614:7:Z2978602447;506:50632:2:Z2957191495;
Oc1ccncc1Cl,40,506:50605:9:Z2013617308;506:50606:8:Z2014733239;506:50607:3:Z2013709110;
NC1CC2CCCC(C1)N2,8,506:50605:9:Z2465248150;506:50607:3:Z2447431684;506:50625:0:Z2465248083;
FC=C1CCCNC1,21,506:50605:9:Z4773620151;506:50608:5:Z4228512302;506:50618:0:Z4228519568;
Cc1ccc2c(Cl)csc2c1,16,506:50605:9:Z1158944129;506:50606:7:Z1136019062;506:50608:4:Z1124197687;
C1CNCCC2(C1)CC2,11,506:50606:0:Z2722751906;506:50608:7:Z3181096573;506:50609:5:Z3691123256;
CN1C=NCCC1,8,506:50606:0:Z4260321448;506:50609:7:Z4260335339;506:50616:0:Z4517476403;
C1CC2CCOCC2CN1,10,506:50606:0:Z4194549358;506:50620:8:Z4200253497;506:50636:5:Z4194292003;
CC1NCCc2c(Cl)cc(Cl)cc21,11,506:50606:0:Z1524003557;506:50615:4:Z1392708927;506:50621:5:Z1486801269;
Cc1csc2c(=O)[nH]cnc12,16,506:50606:0:Z1899813140;506:50608:1:Z1899813777;506:50616:9:Z1899807205;
CC1CC1(F)F,26,506:50606:0:Z3407141207;506:50613:4:Z3046177378;506:50622:8:Z3521601751;
CC12CCC(C1)NC2,10,506:50606:0:Z4591043295;506:50608:9:Z4592007571;506:50628:1:Z4591151320;
Clc1cc2c(cc1Cl)OCCN2,6,506:50606:0:Z1964143872;506:50643:8:Z1964145468;506:50659:4:Z1964143788;
O=c1cc2c(n[nH]1)-c1ccc(F)cc1C2,4,506:50606:0:Z3629956813;506:50614:1:Z3634018761;506:50654:8:Z4238021125;
CN1CCC12CCC2,12,506:50606:0:Z4096206833;506:50608:1:Z4096209414;506:50633:7:Z4096209791;
C1CC2N(C1)CCNC21CCC1,11,506:50606:0:Z4214103551;506:50624:7:Z4205598648;506:50625:2:Z3519011912;
OC1CNCC12CCOCC2,21,506:50606:0:Z3839426897;506:50610:0:Z3840611658;506:50616:6:Z3899484336;
O=C1NCCC2CCCN12,30,506:50606:0:Z4154217432;506:50610:3:Z4151299471;506:50610:6:Z4153580024;
FC1(F)CC2CCC1C2,3,506:50606:1:Z4159012759;506:50656:3:Z3842116486;506:50664:4:Z3906972981;
Cc1nc2[nH]ncc2c(=O)[nH]1,8,506:50606:1:Z1528296282;506:50613:5:Z1528295976;506:50617:2:Z1681178067;
C1CCC2CCNCC2CC1,6,506:50606:1:Z3607312212;506:50615:6:Z3607312495;506:50624:5:Z3441929677;
C1CC2CCNCC2CN1,21,506:50606:1:Z3141349889;506:50606:6:Z3078997907;506:50607:1:Z3347116022;
CN1CCC2(CCCCC2)CC1,25,506:50606:1:Z2909248399;506:50606:9:Z4414625269;506:50613:3:Z2909250961;
O=C1CCNN1,6,506:50606:1:Z3322754145;506:50622:6:Z3322750933;506:50660:2:Z3322753994;
Cc1nn(C)c2c1NCCS2,76,506:50606:1:Z1428026208;506:50607:4:Z1318071538;506:50607:9:Z1315652040;
O=C1NC(=O)C2Cc3ccccc3C2N1,23,506:50606:1:Z3463162438;506:50607:3:Z3463175624;506:50613:3:Z3463154126;
C1CC2(C1)CCOCCN2,5,506:50606:1:Z3608506771;506:50617:7:Z4312415366;506:50663:7:Z4511030659;
c1cc2sccc2[nH]1,38,506:50606:1:Z1866338313;506:50607:1:Z1864534394;506:50608:6:Z1952249720;
Cc1nc2c(=O)[nH]cnc2o1,3,506:50606:1:Z4996571249;506:50615:9:Z4996571165;506:50622:0:Z4996571923;
CC1=CCCC1,19,506:50606:1:Z1481302986;506:50606:7:Z1481900573;506:50614:0:Z1481281156;
C1NC2COCC12,2,506:50606:2:Z4316041446;506:50658:3:Z4316102676;
Clc1ccc2c(c1Cl)CCC2,28,506:50606:2:Z1910853436;506:50606:7:Z1193857111;506:50620:2:Z1327821310;
CC1CCC2CCCCC2N1,38,506:50606:2:Z1385498901;506:50606:8:Z1385501105;506:50613:3:Z1993978600;
C1CCC2(CC1)CCCCN2,60,506:50606:2:Z4002270509;506:50606:6:Z4025631272;506:50607:4:Z2863571078;
Cc1cc2cc[nH]c2cc1F,37,506:50606:2:Z3278023620;506:50607:0:Z4080901804;506:50607:5:Z2820401051;
FC1CC2(CNC2)C1,18,506:50606:2:Z1507199211;506:50622:4:Z1508080074;506:50628:9:Z1507205675;
O=C1NCNc2cc(F)c(F)cc21,7,506:50606:2:Z2830960023;506:50619:8:Z2830958836;506:50621:7:Z2830959136;
c1ccc2c(c1)ncc1nc[nH]c12,6,506:50606:2:Z4362718238;506:50613:4:Z4362718204;506:50620:9:Z4362718175;
C1C2CC1C2,26,506:50606:2:Z1738757670;506:50606:9:Z2797995402;506:50608:8:Z1803266503;
Oc1ccc2c(c1)NCC2,44,506:50606:2:Z4230924086;506:50608:9:Z4263657527;506:50612:7:Z3648621364;
CC1CC(N)CCN1,2,506:50606:2:Z2301703913;506:50698:3:Z2301703909;
O=C1CCCC2CCCN12,37,506:50606:2:Z4664494978;506:50609:2:Z4414902968;506:50619:1:Z4423269537;
Cc1cn2c(n1)CCC(C)C2,49,506:50606:2:Z4906337279;506:50608:5:Z4906508205;506:50610:4:Z4906197230;
Cc1ccc2[nH]nnc2c1,12,506:50606:3:Z4266651241;506:50617:8:Z4266619294;506:50640:5:Z4266622252;
CC12CCC(O)C(C1)NC2,8,506:50606:3:Z4511265897;506:50611:0:Z3588610457;506:50617:2:Z3593427700;
Fc1ccc2c(Cl)csc2c1,30,506:50606:3:Z997170776;506:50607:0:Z415201008;506:50610:9:Z2167477685;
O=S1(=O)Cc2ccc(Cl)cc2N1,3,506:50606:3:Z1896896843;506:50623:0:Z1552008978;506:50657:7:Z1552010121;
C1CC2(CCN1)COC2,27,506:50606:3:Z3604196728;506:50609:2:Z3181127378;506:50614:2:Z3054848423;
O=C1CCON1,11,506:50606:3:Z1818924795;506:50608:7:Z2040558032;506:50614:8:Z2041211302;
c1ccc2c(c1)OCc1cncn1-2,13,506:50606:3:Z4599931975;506:50607:8:Z3840154324;506:50608:4:Z3801141093;
CC1(C)CNc2ccccc2C1=O,11,506:50606:3:Z4360295319;506:50625:7:Z4360294201;506:50626:0:Z4360297796;
CC1CCn2nccc2N1,22,506:50606:3:Z3635061470;506:50610:3:Z3635060715;506:50611:3:Z3196284280;
Cn1cc(Cl)nc1Cl,3,506:50606:3:Z1626303551;506:50643:8:Z1569382118;506:50669:2:Z1367116035;
CC1CNCC1N,9,506:50606:3:Z2361367291;506:50613:9:Z2361728745;506:50613:9:Z3044761590;
O=C1Cc2ccccc2CN1,19,506:50606:3:Z4238698490;506:50610:4:Z4238709504;506:50622:2:Z4238673264;
O=C1CC2CNC(C1)C2,5,506:50606:3:Z4503914182;506:50612:5:Z4508521627;506:50623:3:Z4181018537;
CC1CC(=O)C1,8,506:50606:3:Z2589167586;506:50611:1:Z2621296342;506:50614:5:Z2627331118;
Nc1cc(=O)[nH]cn1,4,506:50606:3:Z3043397554;506:50625:5:Z4958830478;506:50641:6:Z3390890758;
c1[nH]nc2c1CCCN2,9,506:50606:4:Z4180712932;506:50609:9:Z4507929038;506:50627:9:Z4136194747;
C1NC2CC1C2,9,506:50606:4:Z3048937121;506:50607:2:Z2624058260;506:50626:5:Z2645807448;
Cc1cc2n(n1)CCN2,12,506:50606:4:Z4036125122;506:50613:4:Z4313144890;506:50619:3:Z4036138237;
Clc1ccc2nccc(Cl)c2c1,3,506:50606:4:Z1642302122;506:50614:3:Z1641611256;506:50619:1:Z1641625593;
CC1(O)CC2(CNC2)C1,10,506:50606:4:Z4154824499;506:50621:9:Z4147282874;506:50623:1:Z4156926904;
c1[nH]nc2c1CCNC2,25,506:50606:4:Z4029080718;506:50607:8:Z4029080727;506:50607:9:Z4641045049;
Clc1cccn2nccc12,9,506:50606:4:Z2654123113;506:50617:4:Z3725433188;506:50620:5:Z3719671051;
CN1C(=O)CNC2CC21,12,506:50606:4:Z4511298877;506:50611:5:Z3660520262;506:50618:6:Z3658671148;
Cn1ccc(Cl)c1Cl,32,506:50606:4:Z370429972;506:50607:4:Z1352072058;506:50610:0:Z1401862051;
CC1(C)CNC(C)(C)C1,8,506:50606:5:Z3695667897;506:50617:8:Z4493260324;506:50625:5:Z3716052948;
OC1CC2CCCC12,14,506:50606:5:Z3181162519;506:50614:2:Z3139110857;506:50626:1:Z3094307192;
Cn1cc2c(=O)[nH]cnc2n1,4,506:50606:5:Z3513656773;506:50637:1:Z3513655693;506:50648:5:Z3513651122;
CC1(C)C=Cc2ccccc2O1,23,506:50606:5:Z3176055918;506:50621:0:Z4053389307;506:50624:2:Z2843712786;
Cc1cccc2c1NCCC2=O,8,506:50606:5:Z2011309772;506:50626:7:Z1990146212;506:50652:9:Z1990144420;
OC1CC2CCCC(C1)C2,18,506:50606:5:Z4404872146;506:50613:5:Z4404619193;506:50616:7:Z4405342612;
NC1CCC2(CC1)CC2,12,506:50606:5:Z3019543505;506:50613:9:Z4064533466;506:50615:7:Z3102743005;
Nc1ncnc2c1CNCC2,17,506:50606:5:Z4031357589;506:50615:8:Z3996604934;506:50618:0:Z3996262609;
O=C1NCNc2cccnc21,3,506:50606:6:Z1135062303;506:50691:6:Z1135062417;506:50699:6:Z1135062002;
c1nnc2n1NCCC2,10,506:50606:6:Z4270708555;506:50614:4:Z4518318019;506:50620:9:Z4270733393;
NC1CC2CCCC(C1)C2,23,506:50606:6:Z2362600653;506:50609:9:Z2363944349;506:50611:5:Z2363941478;
c1n[nH]c2c1C1CCCC(C2)N1,5,506:50606:6:Z4261580962;506:50633:5:Z4261562324;506:50661:5:Z4261579971;
CC1CCc2c(sc3[nH]cnc(=O)c23)C1,15,506:50606:6:Z66629248;506:50620:3:Z88117065;506:50621:5:Z98351729;
Cn1ccc2[nH]ccc21,11,506:50606:6:Z3586173447;506:50609:2:Z3347266749;506:50610:3:Z3352377229;
Clc1ccc2c(c1)CCCC2,8,506:50606:6:Z1541845216;506:50613:4:Z1541850694;506:50621:9:Z1746704780;
C1CC2CCNCCC2C1,7,506:50606:6:Z4408355626;506:50617:0:Z4403037622;506:50626:3:Z4466024794;
NC1COC1,11,506:50606:6:Z4860848394;506:50610:8:Z4860851125;506:50631:1:Z4860832147;
O=C1CC2CCCC2C1,15,506:50606:7:Z3573252661;506:50608:6:Z3187904484;506:50619:3:Z3643136677;
Oc1cccc(Cl)c1Cl,7,506:50606:7:Z1146448919;506:50607:5:Z1146449743;506:50642:0:Z1146448623;
CC1CNc2c(O)cccc2C1,6,506:50606:7:Z3055274269;506:50630:7:Z3055275794;506:50632:0:Z3205373934;
Nc1ncncc1Cl,3,506:50606:7:Z1874012685;506:50622:9:Z1874023412;506:50663:6:Z1874173622;
c1ncc2c(n1)OCCO2,3,506:50606:7:Z5047762198;506:50611:0:Z5047760692;506:50658:5:Z5047764190;
Nc1ccc2ccc(=O)[nH]c2n1,15,506:50606:7:Z1231016961;506:50608:5:Z91970263;506:50637:0:Z92560249;
Cc1coc2c(Cl)cccc12,37,506:50606:7:Z1188606318;506:50613:3:Z216983884;506:50613:6:Z1894460089;
c1nc2c([nH]1)COCC2,12,506:50606:7:Z3806157433;506:50610:7:Z3361566075;506:50615:2:Z4035541897;
C1CC2COCC2O1,19,506:50606:7:Z3541696090;506:50615:7:Z3709469173;506:50617:1:Z3713393400;
Cn1cc2ccccn2c1=O,31,506:50606:7:Z3094620260;506:50608:6:Z3154027593;506:50610:1:Z3154028049;
O=c1cc2n(c(=O)[nH]1)CCOC2,26,506:50606:8:Z5063744691;506:50607:3:Z5063739737;506:50608:0:Z5058512074;
CC1CNCC(C)C1O,33,506:50606:8:Z4771747611;506:50609:0:Z2645343003;506:50614:9:Z3599272151;
Clc1cnns1,17,506:50606:8:Z113602974;506:50608:9:Z1545903584;506:50616:4:Z1378704084;
O=C1CCNc2ncccc2N1,78,506:50606:8:Z4125685174;506:50607:5:Z1361537950;506:50608:6:Z1361883472;
CC1CCCCc2ccccc21,17,506:50606:8:Z3598414983;506:50608:3:Z3784035748;506:50612:6:Z3434182435;
CC1CNC2(CC2)C(=O)N1,11,506:50606:8:Z4352672228;506:50625:8:Z4352669268;506:50642:6:Z4346753041;
Cc1noc2ncncc12,20,506:50606:8:Z1999894865;506:50607:7:Z2000090494;506:50609:0:Z1999985098;
CC1NC(C)c2ccccc21,14,506:50606:8:Z3911413381;506:50616:6:Z3911393742;506:50622:2:Z3803060548;
Cc1cn(C)[nH]c1=O,2,506:50606:9:Z730827596;506:50670:8:Z730876226;
Clc1ccc(Cl)s1,2,506:50606:9:Z292565792;506:50667:9:Z265847806;
c1ccc2c(c1)OCC21CCCNC1,18,506:50606:9:Z3838658542;506:50625:3:Z3878793544;506:50629:1:Z3892815818;
c1cnc2c(c1)NCCCC2,20,506:50606:9:Z4126714697;506:50609:2:Z4126706906;506:50611:1:Z4126706449;
Cc1ccnc2cc(O)ccc12,6,506:50606:9:Z4264066271;506:50614:2:Z4264076031;506:50635:7:Z4264079638;
OC1CCC2(CC1)CNC2,19,506:50606:9:Z4158365928;506:50614:2:Z4041214854;506:50617:0:Z4051883806;
OC1CC2COC(C2)C1O,5,506:50607:0:Z4271080655;506:50659:6:Z4271074697;506:50660:3:Z4271087474;
C1COC2(CCNC2)CN1,49,506:50607:0:Z3595187029;506:50612:3:Z3595182102;506:50613:1:Z3394895248;
Cc1ncnc(O)c1C,7,506:50607:0:Z1607504876;506:50614:4:Z1607506402;506:50625:2:Z1607502828;
Clc1ccc2[nH]ccc2c1Cl,45,506:50607:0:Z1159057815;506:50607:0:Z1001916096;506:50612:2:Z846261864;
c1ccc2c(c1)COC21CCCCC1,26,506:50607:0:Z4486910620;506:50607:6:Z4353262346;506:50622:3:Z4486913416;
O=C1CCNC2CCCCN12,18,506:50607:0:Z4255013092;506:50618:1:Z3591521802;506:50618:8:Z3592528516;
Clc1cc(Cl)c2nncn2c1,12,506:50607:0:Z263489392;506:50621:5:Z98259529;506:50631:5:Z359385190;
c1cc2cnccn2c1,13,506:50607:0:Z4226441697;506:50610:5:Z4223649759;506:50624:0:Z4223551015;
C1CCC2(C1)CCCNCC2,23,506:50607:0:Z3181134778;506:50608:1:Z2643765677;506:50608:3:Z2631697820;
C1CC2COCC2N1,28,506:50607:0:Z4601529782;506:50619:2:Z4922024651;506:50619:6:Z4601534571;
Cc1cn2cccc(C)c2n1,41,506:50607:0:Z4589941485;506:50607:2:Z3667222875;506:50609:0:Z3686989096;
O=C1NC2CCNC1C2,17,506:50607:0:Z3612649361;506:50609:1:Z3440911966;506:50611:5:Z3435211653;
Cc1csc(C)c1,26,506:50607:1:Z2212594745;506:50617:7:Z3725991570;506:50624:7:Z3725980925;
C1=C2OCCC2CC1,12,506:50607:1:Z3139143734;506:50607:3:Z3133309339;506:50617:8:Z3094319449;
c1cc2c(cn1)CCCCC2,16,506:50607:1:Z3695499773;506:50608:4:Z2957916951;506:50616:3:Z2957919125;
CC1CNCC(C)S1,37,506:50607:1:Z4151765692;506:50608:5:Z1277080343;506:50609:4:Z1634641385;
c1cc2c(cn1)NCCCC2,17,506:50607:1:Z4132762932;506:50610:9:Z4132759328;506:50618:6:Z4132754775;
FC1COc2ccccc2C1,28,506:50607:1:Z4080918918;506:50612:4:Z2772195885;506:50612:7:Z2931687609;
CC1CCC(C)(C)CC1,5,506:50607:1:Z4985476629;506:50626:2:Z2608676028;506:50637:4:Z3416512507;
NC1CNCCc2ccccc21,11,506:50607:1:Z3776673003;506:50612:1:Z3798061704;506:50616:0:Z4056123927;
FC1COCCOC1,10,506:50607:1:Z4199484221;506:50608:9:Z4197145662;506:50630:7:Z4191997738;
NC1CCC2(CCC2)CC1,15,506:50607:1:Z3521219286;506:50630:7:Z3100316705;506:50636:4:Z3103067925;
CC1(C)COC1,10,506:50607:1:Z3659668403;506:50619:1:Z3638607886;506:50623:6:Z4098108348;
O=S1(=O)CCC2(CNC2)C1,10,506:50607:2:Z2903032920;506:50612:1:Z2902508907;506:50626:7:Z2902712011;
O=c1cc(O)cco1,14,506:50607:2:Z2027435956;506:50608:6:Z2027485312;506:50613:0:Z2204283299;
C1CNC2CNCC2N1,17,506:50607:2:Z4421471521;506:50614:2:Z4421471614;506:50614:3:Z4421472138;
OC1COc2ccnn2C1,13,506:50607:2:Z4311216095;506:50608:1:Z4314001330;506:50611:6:Z4309533109;
Nc1nccc(Cl)n1,9,506:50607:2:Z328664736;506:50629:2:Z1165356539;506:50644:7:Z328678634;
O=S1(=O)N=C2N=CNN2c2ccccc21,21,506:50607:2:Z1170277364;506:50608:3:Z1170277408;506:50615:4:Z1170277367;
O=c1[nH][nH]c2ncccc12,5,506:50607:2:Z4486236052;506:50624:5:Z4481888424;506:50663:1:Z4490850180;
O=C1CC2CCCCC2N1,28,506:50607:2:Z3602672768;506:50613:6:Z3571498422;506:50613:9:Z2972090465;
O=c1[nH]ccc2nccnc12,6,506:50607:3:Z2614152647;506:50607:5:Z2614151142;506:50616:9:Z2614152620;
Cc1nc2cc(Cl)ccc2s1,25,506:50607:3:Z1971507036;506:50614:5:Z1971500684;506:50615:8:Z1964914557;
O=C1CCC2CN1CCO2,11,506:50607:3:Z3565118035;506:50621:2:Z3563164986;506:50623:4:Z4950576795;
C1CC2CCC12,4,506:50607:3:Z4040716283;506:50617:7:Z4388467949;506:50632:8:Z4407752909;
FC1Cc2ccnn2C1,12,506:50607:3:Z3443614860;506:50607:5:Z3439496218;506:50617:8:Z3548092750;
CC1(C)CNCCC(O)C1,35,506:50607:3:Z2298298209;506:50612:5:Z2298296652;506:50614:9:Z2298298307;
CC1CC2CCCCN2C1,11,506:50607:3:Z4425481371;506:50612:0:Z3196261437;506:50620:5:Z3187754573;
C1CC2CC(CO2)N1,7,506:50607:4:Z3260755435;506:50613:8:Z3266633915;506:50653:7:Z3407687517;
C1CC23CNCC2(C1)CNC3,7,506:50607:4:Z3510985174;506:50634:8:Z3596225735;506:50637:3:Z3596233937;
Cc1cc(=O)c2ccccc2o1,8,506:50607:4:Z854382776;506:50615:0:Z3340023419;506:50649:0:Z1176146332;
CC1(C)OC2CNCC2O1,7,506:50607:4:Z4620588979;506:50617:4:Z4609081882;506:50657:5:Z4609113939;
CC1CC(F)C1,2,506:50607:5:Z4668154959;506:50656:7:Z4435811865;
Cc1conc1C,15,506:50607:5:Z2950087696;506:50616:9:Z3256494099;506:50631:0:Z3260100601;
c1cnc2c(c1)COC2,31,506:50607:5:Z4597923733;506:50618:4:Z4653175401;506:50620:5:Z4484449115;
C1COC2(CNC2)CO1,7,506:50607:5:Z4124960136;506:50620:2:Z4109523727;506:50624:1:Z3612234391;
O=c1[nH]c(=O)c2cc(Cl)ccc2[nH]1,7,506:50607:5:Z1503783122;506:50609:5:Z1503896484;506:50609:7:Z1503941502;
Cc1c[nH]c2cc(F)cc(F)c12,6,506:50607:5:Z4247282546;506:50629:4:Z3408578292;506:50665:4:Z3436512224;
Cn1c(=O)cnc2cc(F)ccc21,16,506:50607:5:Z994526806;506:50625:1:Z994525410;506:50628:9:Z994530900;
CC1CC1F,1,506:50607:5:Z2405885524;
Cc1cc2n(n1)CCCC2,54,506:50607:5:Z4137900545;506:50608:7:Z4138758225;506:50610:3:Z4137240767;
CC12CCC(CC1)N2,6,506:50607:5:Z3595207712;506:50634:9:Z3407687636;506:50642:8:Z3435113814;
CC1(C)CCNCCO1,21,506:50607:5:Z3584069009;506:50614:3:Z3091581079;506:50619:4:Z3175754556;
c1ccc2c(c1)CNCC1CCCN21,34,506:50607:6:Z2835872068;506:50607:6:Z2835872065;506:50611:8:Z2852191978;
Cc1cccc2cnccc12,45,506:50607:6:Z3687354364;506:50611:0:Z3185778333;506:50611:2:Z3186773248;
CN1CC2CCCNC2C1,13,506:50607:6:Z2415700000;506:50610:0:Z2408104526;506:50636:8:Z2415592781;
Oc1ccc2c(n1)CNC2,3,506:50607:6:Z4013652070;506:50693:5:Z2948510112;506:50698:1:Z2946696209;
Nc1ccc2c(n1)CCC2,18,506:50607:6:Z4123102880;506:50609:1:Z4122757518;506:50610:4:Z4119174062;
O=c1ccnc2[nH]c3ccccc3n12,41,506:50607:6:Z1667027668;506:50608:1:Z2328381055;506:50610:0:Z2956182894;
Clc1ncc[nH]1,1,506:50607:6:Z4262358186;
Fc1cccc2ocnc12,20,506:50607:6:Z1900404310;506:50611:0:Z3056777266;506:50612:8:Z3056775809;
O=c1[nH]nc2ncn3c(c1-2)CCCCC3,9,506:50607:6:Z857673518;506:50608:7:Z387703766;506:50633:2:Z96568698;
C1CC2C3CCC(C3)C2C1,18,506:50607:7:Z1277970392;506:50614:4:Z1356976281;506:50615:8:Z1506936595;
O=C1CCC2(CCCC2)N1,6,506:50607:7:Z2444210563;506:50627:9:Z2444211909;506:50655:1:Z3168219573;
Fc1cccc2ccsc12,17,506:50607:7:Z1378639214;506:50608:3:Z1446567886;506:50611:0:Z1378664329;
Cc1ccn2cnnc2c1C,25,506:50607:7:Z4151503032;506:50608:2:Z4151447637;506:50619:2:Z4151447842;
CN1CCNc2c(F)cccc21,12,506:50607:7:Z4132163265;506:50608:5:Z4132162242;506:50608:5:Z4132164022;
CC1NCCCO1,1,506:50607:7:Z4166416008;
C1CCCC2(CC1)OCCO2,15,506:50607:7:Z3593545547;506:50613:4:Z4489404231;506:50614:7:Z3202399562;
O=C1NCC2CCC1N2,20,506:50607:7:Z3840816280;506:50607:7:Z5008645062;506:50633:7:Z5008075548;
O=c1nc[nH]c2cc(Cl)ccc12,16,506:50607:7:Z1268435761;506:50627:3:Z1268435059;506:50634:3:Z1268435386;
Clc1cc2ccccc2o1,8,506:50607:7:Z1562018475;506:50607:9:Z1569707013;506:50622:8:Z1569133707;
Cc1cc2c(cc1C)NCC2,85,506:50607:7:Z2077458458;506:50608:1:Z2505274142;506:50608:3:Z2077466449;
O=C1NCC2=C(CCNC2=O)N1,20,506:50607:7:Z1900135056;506:50611:6:Z1956187587;506:50616:5:Z1956170710;
O=c1[nH]cnc2nc[nH]c12,2,506:50607:8:Z4216842456;506:50691:8:Z4238077323;
Cc1ccc(F)c2occc12,9,506:50607:8:Z3303697440;506:50611:3:Z2953876259;506:50613:1:Z2951255963;
O=C1CC2(CNC2)NCCN1,7,506:50607:8:Z2915784666;506:50608:9:Z4106505743;506:50612:7:Z4106505755;
C1CCC2(CCC2)SC1,2,506:50607:8:Z4985477050;506:50643:4:Z4493357425;
OC1CCC(O)C1,9,506:50607:8:Z4768144304;506:50614:7:Z3714929546;506:50616:2:Z3714932516;
c1ccc2c(c1)CCNc1ccccc1-2,3,506:50607:9:Z4127046755;506:50637:9:Z2350155192;506:50677:4:Z4359718059;
O=C1CCC2CNCC2N1,41,506:50607:9:Z3597586023;506:50614:0:Z3597587486;506:50617:4:Z3267126069;
Clc1ccn2cc(Cl)nc2c1,24,506:50607:9:Z2070561172;506:50608:3:Z2160711141;506:50612:2:Z2160706035;
Fc1cc[nH]c1,4,506:50607:9:Z3267731617;506:50623:9:Z3209648938;506:50631:1:Z2223843417;
OC1COC2(CCNCC2)C1,33,506:50607:9:Z4620622666;506:50612:1:Z4620609193;506:50614:5:Z4621412810;
CC1CC2CNCCN2C1,10,506:50607:9:Z4041148578;506:50609:4:Z4068273056;506:50617:9:Z4041421708;
CN1CC2(C)CNCC2(C)C1,8,506:50607:9:Z2915792864;506:50613:9:Z2951607212;506:50614:5:Z2915790880;
O=C1NC2(CNC2)Nc2ccccc21,25,506:50608:0:Z3693167571;506:50608:5:Z3660349152;506:50610:3:Z3660668433;
Cc1cc2cccc(C)n2n1,55,506:50608:0:Z5035447757;506:50608:7:Z3984413711;506:50610:1:Z3821185662;
CC1(C)CC2(CCCCC2)CO1,27,506:50608:0:Z2980588375;506:50608:1:Z3359027788;506:50608:4:Z2967121909;
Cc1ccc2c(=O)[nH]nnc2c1,4,506:50608:0:Z2504074775;506:50614:1:Z2504077316;506:50687:8:Z2504077821;
Cc1nccn2nccc12,55,506:50608:0:Z4995000537;506:50608:4:Z4991864883;506:50608:5:Z4994615799;
Cc1nc2c3ccccc3[nH]c(=O)n2n1,8,506:50608:1:Z642749224;506:50609:1:Z1278761579;506:50616:8:Z642749762;
O=c1[nH]nc2c(Cl)cccn12,13,506:50608:1:Z1419615860;506:50622:5:Z1419646764;506:50625:5:Z1419609759;
NC1CC2CCC1C2,11,506:50608:1:Z4005658018;506:50613:9:Z3512502557;506:50613:9:Z3099985952;
OC1CCNC12CCC2,9,506:50608:1:Z3839986339;506:50610:5:Z3787597901;506:50619:3:Z3787282013;
O=C1c2ccccc2NC2CCCN12,15,506:50608:1:Z4127807528;506:50612:9:Z4127806584;506:50620:2:Z4169790856;
O=c1cc2ccccc2c[nH]1,5,506:50608:2:Z2852725495;506:50628:9:Z2852724941;506:50667:0:Z2898285230;
Cc1ccc2nc[nH]c(=O)c2c1,33,506:50608:2:Z441286066;506:50610:4:Z430326814;506:50612:5:Z430323716;
O=c1[nH]cncc1Cl,7,506:50608:2:Z2089522391;506:50632:4:Z2090963822;506:50643:7:Z2091003881;
O=c1[nH]cnc2c(Cl)cccc12,20,506:50608:2:Z1900010978;506:50611:0:Z1900003505;506:50615:9:Z1900006420;
C1CNC2CCCN2C1,3,506:50608:2:Z4220094699;506:50627:9:Z4220092981;506:50679:6:Z4262897622;
C1CNCC2CC2C1,17,506:50608:2:Z3058615204;506:50608:2:Z3347083809;506:50611:2:Z3347057644;
OC1CCC2CNCC12,15,506:50608:2:Z2924042606;506:50615:6:Z2869919078;506:50619:6:Z4298849569;
CC1CNc2ncccc2C1,25,506:50608:2:Z4169982064;506:50612:2:Z4169974856;506:50613:4:Z4169974549;
