fragment_smiles,occurences,example_ligands
OC1CC2NCCC12,276,55:05502:4:Z4408196145;55:05503:2:Z4407185752;55:05503:2:Z4394137607;
Cn1cnc2c(Cl)cccc21,60,55:05502:4:Z1698212259;55:05505:3:Z3668977234;55:05508:3:Z2958496866;
O=c1c2c(nc3nc[nH]n13)CCC2,20,55:05502:4:Z4914659940;55:05503:1:Z3340006979;55:05518:9:Z3340005898;
OC1CNC2(CCOCC2)CC1O,119,55:05502:4:Z4097340647;55:05502:4:Z4097334105;55:05504:3:Z4035287169;
Cc1cc(F)cc2c1S(=O)(=O)NC2=O,23,55:05502:4:Z2095645199;55:05503:4:Z2095642546;55:05505:6:Z4889139052;
CC1(C)CCC(C)(C)C1,39,55:05502:4:Z4273367614;55:05503:5:Z4278313175;55:05503:5:Z4278313141;
CC1CC(=O)NN1,23,55:05502:4:Z280103788;55:05505:9:Z3312425800;55:05513:5:Z280105072;
CC1(C)CC(=O)c2cncnc2C1,24,55:05502:4:Z2769214113;55:05507:1:Z2769212747;55:05519:1:Z2769213706;
C1CC2CC3CCOC23C1,13,55:05502:4:Z4046045916;55:05514:1:Z4044113748;55:05522:8:Z4045343152;
Cc1cc2ocnc2c(C)n1,7,55:05502:4:Z4210153880;55:05511:8:Z4210155519;55:05512:3:Z4210153320;
Cc1cnnc(Cl)c1,39,55:05502:4:Z4332932798;55:05505:0:Z4332933849;55:05506:6:Z4332935763;
C1NC2CC3CC1CC(C3)C2,11,55:05502:4:Z3785428585;55:05502:4:Z3785449158;55:05502:4:Z3785464109;
C=C1CCS(=O)(=O)CC1,25,55:05502:4:Z4223354283;55:05506:1:Z4223348413;55:05520:3:Z4223354073;
Cc1nncn1N,2,55:05502:4:Z4414516093;55:05560:5:Z4122255604;
Cc1cc(F)cc2c1OCCC2,26,55:05502:4:Z4781039706;55:05513:5:Z4781040274;55:05513:5:Z4781040940;
Cc1[nH]nc2ncccc12,241,55:05502:4:Z774341598;55:05502:7:Z2783318058;55:05502:8:Z2647891856;
Cc1nc2nccc(=O)n2[nH]1,48,55:05502:4:Z3340001115;55:05504:8:Z4122168459;55:05505:6:Z3800229271;
Clc1cccc2c1CCCN2,56,55:05502:4:Z1361901218;55:05502:6:Z1361996689;55:05503:5:Z1090741970;
Cc1nc2[nH]ccc(=O)n2n1,45,55:05502:4:Z4126976788;55:05505:3:Z4129369221;55:05505:3:Z4129368909;
C1CCC2(CC3CCC(C2)N3)NC1,75,55:05502:4:Z3700746287;55:05504:4:Z3639734816;55:05506:3:Z3632685148;
O=S1(=O)N=CNc2ccccc21,51,55:05502:5:Z3370713441;55:05503:1:Z3370712653;55:05503:3:Z3393915698;
c1ccc2c(c1)ncc1cccn12,38,55:05502:5:Z2613162746;55:05502:5:Z2614255353;55:05505:6:Z2701309545;
Cn1[nH]cnc1=N,89,55:05502:5:Z2638069189;55:05502:9:Z2770902104;55:05503:2:Z2638069818;
O=C1COc2ncncc2N1,91,55:05502:5:Z3560059930;55:05504:0:Z3558754498;55:05505:3:Z3558433319;
CC12CC3CC(CC(C3)C1)C2,14,55:05502:5:Z2906041291;55:05502:9:Z3446961090;55:05502:9:Z3510189463;
Fc1c[nH]c2ccccc12,116,55:05502:5:Z4910587631;55:05502:5:Z3511164026;55:05503:7:Z4248905125;
O=C1CNS(=O)(=O)N1,66,55:05502:5:Z3639052643;55:05502:5:Z3639039055;55:05507:3:Z4611513711;
C1CNCNC1,60,55:05502:5:Z3208606970;55:05503:1:Z4325496337;55:05504:6:Z3208607586;
c1nc2c([nH]1)CCNC21CCCCC1,13,55:05502:5:Z3314010006;55:05505:4:Z3314007983;55:05518:1:Z3314010640;
Cc1ccc2ccsc2n1,17,55:05502:5:Z2999321178;55:05539:5:Z4271185677;55:05539:7:Z4271168044;
Nc1ncc2c(n1)CC1CCC2N1,57,55:05502:5:Z4248214041;55:05502:6:Z4248207373;55:05506:6:Z4248216931;
O=C1NC(=O)C2CC3(CCC2N1)CC3,30,55:05502:5:Z3427300806;55:05503:7:Z3463145149;55:05507:7:Z3463145961;
c1ccc2c(c1)CCC21CCCNC1,77,55:05502:5:Z3637175062;55:05502:6:Z3637175803;55:05503:1:Z4231766389;
Cn1c(=O)[nH]c(=O)c2nc[nH]c21,55,55:05502:5:Z3557941402;55:05502:5:Z3555779897;55:05503:5:Z3561061673;
Cc1nc(C)c2c(N)csc2n1,59,55:05502:5:Z4305875300;55:05506:2:Z4305663851;55:05510:4:Z4305162998;
CC1CCCNc2ccccc21,126,55:05502:5:Z1888825562;55:05502:7:Z1670961551;55:05503:0:Z4169678041;
Cc1cn2nccc2c(=O)[nH]1,142,55:05502:5:Z3198540835;55:05503:5:Z3610900358;55:05504:3:Z3166188455;
Cc1c2c(=O)[nH]ncc2c(Cl)n1C,21,55:05502:5:Z4216758549;55:05509:8:Z4216756576;55:05521:2:Z4216759209;
O=c1ccoc2cc(Cl)ccc12,103,55:05502:5:Z2372948850;55:05503:0:Z2371080459;55:05503:4:Z2372300655;
c1cnc2sncc2c1,31,55:05502:5:Z4231062744;55:05503:5:Z4228123010;55:05503:5:Z4223821307;
OC1CC2COC(C2)C1O,102,55:05502:5:Z4271083689;55:05503:3:Z4271111254;55:05504:8:Z4271081615;
c1ccc2c(c1)CNCC21CCCC1,60,55:05502:5:Z2200841462;55:05504:4:Z2704589931;55:05504:7:Z2207329822;
Nc1nccc(Cl)n1,166,55:05502:5:Z1189027981;55:05502:6:Z2143286942;55:05502:8:Z3395906124;
O=S1(=O)N=C2CCCN2CN1,15,55:05502:5:Z4216792407;55:05511:2:Z4216791091;55:05516:9:Z4216788792;
CN1c2ccccc2NS1(=O)=O,20,55:05502:5:Z2614231305;55:05504:3:Z2614231006;55:05505:3:Z3800211700;
O=C1CC2CC(O)CC12,56,55:05502:5:Z3513473717;55:05504:3:Z3513045690;55:05504:4:Z3515691886;
c1ccc2c(c1)CCCc1nccn1-2,59,55:05502:5:Z4215222136;55:05503:1:Z2650087524;55:05503:2:Z2844272325;
O=c1[nH]ncc2[nH]ncc12,10,55:05502:6:Z3339536792;55:05505:3:Z2790133732;55:05524:5:Z3339536889;
CC1CNC(=O)CN1,295,55:05502:6:Z4352709207;55:05502:6:Z4131014128;55:05503:0:Z4352693157;
Nc1cc(=O)[nH]cn1,49,55:05502:6:Z3390893038;55:05502:7:Z3583822127;55:05503:5:Z4008313445;
C1CNC2(CNC2)OC1,9,55:05502:6:Z4091796839;55:05503:3:Z4091798593;55:05512:1:Z3016328917;
c1nncnn1,43,55:05502:6:Z3833543725;55:05505:5:Z2920934267;55:05516:2:Z2590361851;
CC1CCC2CCC1N2,135,55:05502:6:Z3807384118;55:05502:6:Z2827801207;55:05503:7:Z4169622518;
Cc1cc2c(s1)c1cn[nH]c(=O)c1n2C,2,55:05502:6:Z3547507006;55:05529:3:Z3547510306;
CC1Cc2ccccc2NC1C,58,55:05502:6:Z4126601653;55:05503:0:Z4509606933;55:05503:5:Z4276869878;
Fc1cccc2scc(Cl)c12,93,55:05502:6:Z2842258995;55:05502:7:Z4316228974;55:05502:9:Z2859922226;
CC1CCC(=O)N1C,100,55:05502:6:Z2105182072;55:05503:0:Z3164818852;55:05503:3:Z3536886079;
Clc1ccc2ncc3cncn3c2c1,27,55:05502:6:Z2699852844;55:05503:2:Z2852698179;55:05505:2:Z2698824462;
O=C1CCc2ccccc2C1,20,55:05502:6:Z2174213082;55:05515:5:Z2174493233;55:05519:5:Z2356977693;
c1ccc2c(c1)CNCC1(CCOC1)O2,50,55:05502:6:Z3102186399;55:05503:2:Z3318904516;55:05504:5:Z3209020751;
Cc1ccc(Cl)c2c1CCCN2,37,55:05502:6:Z4556663847;55:05503:5:Z4132417365;55:05513:2:Z4132418067;
c1ncc2sc3ncsc3c2n1,55,55:05502:6:Z3829686047;55:05503:5:Z4390419628;55:05503:5:Z4390408717;
Cc1ccc(Cl)c2scnc12,37,55:05502:6:Z2095693165;55:05503:2:Z2095690238;55:05504:8:Z2139496804;
O=c1cccc2n1CC1CNCC2C1,126,55:05502:6:Z2264793454;55:05505:1:Z2699844706;55:05505:4:Z2264790705;
Oc1ccncc1Cl,183,55:05502:6:Z3648789410;55:05503:1:Z3817492835;55:05503:1:Z2013792627;
Cc1noc2[nH]c(=O)ccc12,11,55:05502:6:Z4080665806;55:05518:1:Z4080665415;55:05526:9:Z4080665398;
Clc1cnc2ncccc2c1,102,55:05502:6:Z3562259143;55:05504:2:Z4184867514;55:05504:6:Z3362287990;
CC1(C)CC(=O)c2ccc(=O)oc2C1,32,55:05502:6:Z3443091384;55:05503:4:Z3640819026;55:05504:9:Z3551613985;
c1ccc2c(c1)CCCCCNC2,66,55:05502:6:Z3521592735;55:05504:9:Z3622480261;55:05506:9:Z4491265614;
c1cnc2c(c1)OCC2,70,55:05502:7:Z4257141130;55:05505:4:Z4253589254;55:05506:1:Z4930917947;
c1cn2c(n1)CCNCCCCCC2,131,55:05502:7:Z4416647043;55:05502:7:Z4353518146;55:05502:7:Z4344236445;
O=C1NCN2Cc3ccccc3CC12,24,55:05502:7:Z731089914;55:05502:7:Z2830969041;55:05506:7:Z2351305269;
NC1CCc2ccccc2NC1,20,55:05502:7:Z2899000103;55:05502:9:Z3807665116;55:05504:7:Z2605462634;
Clc1cccc2c1NCCC2,87,55:05502:7:Z1983811355;55:05503:9:Z1361461211;55:05507:6:Z4653681589;
Nc1ncnc2sc3c(c12)CCNC3,76,55:05502:7:Z3382572028;55:05503:3:Z3104964768;55:05504:1:Z2480726215;
Fc1ccc(F)c2c1OC1CNCC1O2,67,55:05502:7:Z2407952061;55:05506:4:Z2409363624;55:05507:1:Z2716871656;
Cn1nncc1N,107,55:05502:7:Z4284424815;55:05503:2:Z4285861381;55:05504:5:Z4281721817;
CC1CCc2[nH]c(=O)sc2C1,17,55:05502:7:Z1192214002;55:05507:7:Z1192214071;55:05512:2:Z1419612786;
c1ccc2c(c1)CSCCN2,165,55:05502:7:Z4329285993;55:05503:1:Z4314866167;55:05503:3:Z4314859493;
CC1(C)Oc2ccccc2NC1=O,117,55:05502:7:Z3580259976;55:05503:0:Z3542717090;55:05503:4:Z3538374383;
CC12CCC(C1)C2(C)C,54,55:05502:7:Z4932159802;55:05503:1:Z4923312886;55:05505:1:Z4921742830;
O=C1NC2CCNCC2N1,24,55:05502:7:Z3498320305;55:05508:1:Z4592951920;55:05511:1:Z4054272787;
c1nc2c([nH]1)C1(CCOCC1)NCC2,30,55:05502:7:Z2951216526;55:05505:6:Z2877208451;55:05507:5:Z2877207572;
Oc1ccc2c[nH]nc2n1,45,55:05502:7:Z2640006610;55:05503:5:Z2640002266;55:05503:8:Z2640003672;
CN1CCCC2CCCC21,53,55:05502:7:Z2072293569;55:05503:4:Z2072011518;55:05505:0:Z2071980657;
NC1CC2CNCC12,123,55:05502:7:Z3808274180;55:05503:4:Z3797514238;55:05504:4:Z4185199607;
CC1(C)Cc2ncsc2C(C)(C)O1,58,55:05502:7:Z3093032145;55:05504:3:Z3093031122;55:05504:6:Z3177447969;
OC12CC3CC(CC(C3)C1)C2,110,55:05502:7:Z4406336854;55:05503:0:Z3584846399;55:05503:9:Z4486633857;
C=C1CCC1,49,55:05502:7:Z4252959141;55:05508:5:Z4223857115;55:05510:9:Z4960664729;
Cc1cc(C)n2nc(N)nc2n1,73,55:05502:7:Z1127277942;55:05503:0:Z1785398903;55:05506:3:Z2488412872;
C1CCC2(CC1)CSC2,50,55:05502:7:Z3359271530;55:05502:7:Z3359282203;55:05506:9:Z3534607880;
Cc1nc2ncnn2c(C)c1C,42,55:05502:7:Z3075655364;55:05505:0:Z1618055550;55:05510:4:Z432161170;
Nc1nccc2c1CNCC2,141,55:05502:7:Z4293549242;55:05503:7:Z2692047289;55:05503:9:Z2692047200;
Cc1ccc2c(C)cc(O)nc2c1,58,55:05502:7:Z3609822779;55:05503:9:Z4601698013;55:05507:8:Z3656603671;
O=C1CNC2(CCCCC2)N1,3,55:05502:7:Z2351369646;55:05544:8:Z1563098441;55:05548:4:Z2351362833;
Cc1cncnc1N,41,55:05502:7:Z2972400460;55:05507:8:Z2971947551;55:05508:8:Z2967636415;
Cc1ccc2c(=O)ccn(C)c2n1,9,55:05502:8:Z1995923729;55:05517:6:Z3565524996;55:05539:7:Z3565525352;
CC1(C)CC(=O)c2cccnc2C1,54,55:05502:8:Z3831318823;55:05503:7:Z3648125558;55:05506:2:Z3647904835;
Cc1cc2c(=O)[nH]cnc2s1,60,55:05502:8:Z55997020;55:05508:5:Z666701354;55:05512:5:Z1533165845;
Cc1ccc2ncn(C)c(=O)c2c1,22,55:05502:8:Z4236121383;55:05503:5:Z4236121393;55:05505:6:Z1955001264;
C1=Nc2ccccc2Oc2ccccc21,11,55:05502:8:Z2770382096;55:05538:9:Z2861812090;55:05538:9:Z2770639438;
CC1(C)CCc2ccccc2C1,107,55:05502:8:Z2957987001;55:05504:3:Z2302946560;55:05505:6:Z4476095226;
Cc1ccc2c(Cl)cc(Cl)cc2n1,9,55:05502:8:Z3497245150;55:05532:2:Z273627648;55:05559:9:Z30008097;
O=c1[nH]cnc2csnc12,20,55:05502:8:Z2769206726;55:05503:5:Z2504048148;55:05521:8:Z2903944192;
Cc1sc2nn[nH]c(=O)c2c1C,26,55:05502:8:Z4236323242;55:05507:8:Z3341228363;55:05516:1:Z2991592681;
Nc1nc2cncnc2s1,159,55:05502:8:Z4224010938;55:05502:8:Z3828042393;55:05502:9:Z4227573445;
Oc1cnc2ccccc2c1,26,55:05502:8:Z3368827619;55:05507:9:Z4252905780;55:05511:0:Z4252896746;
CC1CCC2(CCCO2)CC1,129,55:05502:8:Z3575118414;55:05503:1:Z3568896663;55:05503:1:Z3568342150;
O=C1CNc2ccncc2N1,112,55:05502:8:Z1538148442;55:05502:8:Z4147046718;55:05504:1:Z2870219489;
CC12CCC(CC1)CN2,47,55:05502:8:Z3345547101;55:05502:9:Z3345549754;55:05503:7:Z3629884375;
Oc1ncnc2ccccc12,63,55:05502:8:Z1685460793;55:05503:7:Z2158657923;55:05507:3:Z1685456271;
CC1(C)OCC(O)CO1,74,55:05502:8:Z4259861406;55:05504:1:Z4259438614;55:05506:2:Z4269418900;
CC1CNCO1,258,55:05502:8:Z4378908547;55:05502:8:Z4378909588;55:05502:8:Z4378816683;
Cn1ccc(=O)c2ccccc21,161,55:05502:8:Z2772514850;55:05503:5:Z2774112292;55:05503:9:Z2827489509;
Clc1ncc2oc3ccccc3c2n1,27,55:05502:8:Z4025851642;55:05507:1:Z4025346237;55:05507:4:Z4025308468;
Cc1cnc2c(c(C)nn2C)c1Cl,48,55:05502:8:Z3078130572;55:05503:8:Z2851037488;55:05505:0:Z4139040768;
C1CCC2(CC1)CCCNCC2,100,55:05502:8:Z3994648554;55:05503:3:Z4163341774;55:05503:7:Z4320725900;
FC1(F)CC2(C1)CC1(CNC1)C2,135,55:05502:8:Z4457512700;55:05503:0:Z4466058356;55:05503:6:Z4478586918;
c1cc2c3c(cccc3c1)CC2,173,55:05502:8:Z2774861656;55:05503:3:Z3522655827;55:05503:6:Z2773338602;
Cc1nn(C)c(=O)[nH]c1=O,13,55:05502:9:Z4385426465;55:05504:8:Z4414775100;55:05507:6:Z4216870956;
CC1(C)C2CCC1C(N)C2,70,55:05502:9:Z4029581313;55:05503:8:Z4057868364;55:05504:6:Z3517053458;
Cc1cc2cccc(C)c2[nH]1,162,55:05502:9:Z4913121055;55:05502:9:Z4913217278;55:05503:1:Z4913314994;
Cn1cc(F)c(=O)[nH]c1=O,10,55:05502:9:Z4216334348;55:05510:3:Z4216339505;55:05513:2:Z4216334617;
O=C1CCC2NCCN12,25,55:05502:9:Z3085746858;55:05512:8:Z4243968306;55:05512:8:Z3085750186;
CC1(C)CCc2ccccc2S1,14,55:05502:9:Z3508776467;55:05511:6:Z2790533139;55:05512:3:Z2790528073;
CN1CCCNc2cc(Cl)ccc21,74,55:05502:9:Z2668676930;55:05504:6:Z1265139382;55:05505:5:Z1263215095;
CC1(C)Cc2ccccc2NC1=O,38,55:05502:9:Z3818216544;55:05505:3:Z3818326388;55:05512:2:Z3818759039;
Oc1nc2ccccc2[nH]1,57,55:05502:9:Z2803603292;55:05507:1:Z4217057193;55:05509:9:Z2830259515;
NC1CCCCCC1,36,55:05502:9:Z4452221459;55:05505:5:Z2377362274;55:05510:0:Z2377449086;
Cc1cccc2c1C(=O)N(C)CN2,13,55:05502:9:Z3493028500;55:05511:2:Z1917772962;55:05513:6:Z2982174234;
Cc1nc2cccnn2n1,139,55:05502:9:Z1980931492;55:05503:9:Z1980932510;55:05505:1:Z3396199236;
O=c1[nH]cnc2ccncc12,55,55:05502:9:Z4223017892;55:05503:3:Z4229090759;55:05503:3:Z4228825958;
Nc1ncnc2sc3c(c12)CCCC3,42,55:05502:9:Z2276895705;55:05505:2:Z1579688426;55:05505:2:Z198023674;
Nc1nc(O)c2c(n1)CNC2,44,55:05502:9:Z4275831528;55:05505:6:Z4230991210;55:05508:8:Z4275826243;
O=C1CC2COCCN2C(=O)CN1,5,55:05503:0:Z5019723795;55:05559:3:Z5019723983;55:05582:3:Z5019723938;
Cc1ncc2c3c(sc2n1)CC(C)CC3,22,55:05503:0:Z2143687889;55:05503:5:Z86396642;55:05505:3:Z645685798;
Cc1nc2cccnc2n1C,8,55:05503:0:Z2722876576;55:05529:2:Z2722897548;55:05534:4:Z4525031658;
Clc1ccc2nsnc2c1,37,55:05503:0:Z5046117256;55:05506:5:Z1268374527;55:05508:0:Z2355190520;
c1ccc2c(c1)sc1ccsc12,44,55:05503:0:Z2827000069;55:05506:7:Z4467745362;55:05509:3:Z1870885815;
C1=CCNCCC1,19,55:05503:0:Z4223383072;55:05503:1:Z4223380678;55:05505:4:Z2998013911;
Nc1ncc2ccsc2n1,103,55:05503:0:Z372824128;55:05503:3:Z1602621030;55:05503:7:Z1479879776;
Cn1c(=O)c2ccccc2n2cnnc12,32,55:05503:0:Z103968140;55:05517:0:Z3320680759;55:05518:8:Z1299798373;
O=c1[nH]ncc2ncsc12,4,55:05503:0:Z3254911571;55:05503:0:Z3254911641;55:05503:0:Z3254911859;
O=C1NCCNc2ccsc21,22,55:05503:0:Z1144444744;55:05503:1:Z1271123014;55:05506:5:Z3338342960;
CC1CNc2cc(F)c(F)cc2O1,53,55:05503:0:Z4662749813;55:05505:6:Z3000777588;55:05509:2:Z4127004657;
Clc1ccc2c(c1)CCCC2,374,55:05503:0:Z3361482888;55:05503:3:Z3504935360;55:05503:3:Z2928743342;
O=c1[nH]c2ccccc2c2sccc12,25,55:05503:0:Z3296526971;55:05519:2:Z4078284059;55:05523:2:Z3292188022;
c1ccc2c(c1)CNC1CC2C1,16,55:05503:0:Z3712304946;55:05522:0:Z3700498627;55:05524:7:Z3712307027;
Cc1n[nH]c(Cl)n1,13,55:05503:0:Z2919001418;55:05505:7:Z2919001173;55:05515:3:Z4151807130;
Cc1ccc2c(c1)SCCCN2,111,55:05503:0:Z4393996010;55:05504:5:Z4132233698;55:05504:7:Z2149479716;
Cc1ncc2c3c(sc2n1)CCCCC3,20,55:05503:0:Z4233231959;55:05503:0:Z1615113804;55:05504:5:Z1148801306;
C1CC2C3CC1CC23,7,55:05503:1:Z4930227022;55:05541:2:Z4420356701;55:05553:2:Z4932247343;
Cc1cc(C)c2nccc(O)c2c1,49,55:05503:1:Z1734612095;55:05505:5:Z3915270472;55:05505:5:Z3898643525;
CN1CCCNc2cnccc21,125,55:05503:1:Z4147316004;55:05504:9:Z4147306747;55:05505:2:Z4346613566;
O=c1[nH]cnc2cc(F)c(Cl)cc12,18,55:05503:1:Z3831216748;55:05504:4:Z3860416024;55:05506:4:Z4562194028;
Nc1ccc(Cl)nn1,61,55:05503:1:Z3415091055;55:05505:7:Z3388773152;55:05508:1:Z3390085174;
Cc1ccc2cnccc2n1,67,55:05503:1:Z3869290419;55:05504:7:Z4216121683;55:05504:8:Z4426746235;
Oc1cccc2c1CCCN2,153,55:05503:1:Z4341681447;55:05504:2:Z4353028281;55:05506:6:Z4524182443;
Cn1ncc2cnc(N)nc21,97,55:05503:1:Z2506330994;55:05504:5:Z2977039039;55:05508:8:Z2506091819;
c1ccc2c(c1)OCc1scnc1-2,18,55:05503:1:Z4164777321;55:05503:1:Z4164777249;55:05503:1:Z4164777316;
Fc1cnc2ccccc2c1,46,55:05503:1:Z4174270773;55:05503:1:Z4174291229;55:05504:8:Z4173844612;
FC1(F)CCC2(CCCCN2)CC1,84,55:05503:1:Z4095450650;55:05503:3:Z4095449985;55:05506:5:Z4248521695;
O=C1NNS(=O)(=O)c2ccccc21,16,55:05503:1:Z2504481154;55:05526:9:Z3339029098;55:05530:8:Z1892230635;
Fc1cc2c(cc1F)NCCC2,169,55:05503:1:Z1417396954;55:05503:2:Z1248999395;55:05504:7:Z4455719034;
Cc1ncc(Cl)c(C)c1Cl,19,55:05503:1:Z4338993620;55:05508:9:Z4338994473;55:05517:8:Z4338993161;
O=C1C=CCCN1,63,55:05503:1:Z4169272957;55:05504:6:Z4223440136;55:05505:3:Z4169270371;
Cc1ccc2nc[nH]c(=O)c2c1,42,55:05503:1:Z1172244108;55:05503:4:Z666703032;55:05503:9:Z430325646;
C1CC2(CCO1)OC1CC2C1,16,55:05503:1:Z3646427387;55:05505:2:Z4055667873;55:05506:1:Z3498811849;
CC1=NN=C(C)CC1,23,55:05503:1:Z3310460919;55:05503:3:Z3098674457;55:05504:6:Z3095709458;
Cc1cccc2sc(=O)[nH]c12,12,55:05503:1:Z3339990128;55:05505:1:Z3339991473;55:05507:0:Z4216253933;
Cc1ccc2nc[nH]c2c1F,3,55:05503:1:Z4458670886;55:05515:2:Z4458776476;55:05535:1:Z4458735132;
Oc1n[nH]c2ccccc12,5,55:05503:1:Z4239476057;55:05518:0:Z4239476910;55:05530:6:Z4239477688;
Fc1cccc2occc12,42,55:05503:1:Z3392356650;55:05506:8:Z4405310775;55:05508:7:Z3815265687;
c1ccc2c(c1)[nH]c1cnccc12,41,55:05503:1:Z4198961932;55:05518:4:Z4194527988;55:05521:9:Z4198710666;
c1ccc2c(c1)CC1(CCNCC1)C2,112,55:05503:1:Z4275999596;55:05505:6:Z4279475928;55:05506:5:Z4878909484;
O=C1CCNN1,51,55:05503:1:Z3322749773;55:05503:3:Z5035713447;55:05504:2:Z3321517818;
CC12CC3CC(C)(C1)CC(O)(C3)C2,21,55:05503:1:Z3298040593;55:05507:9:Z3300227931;55:05508:6:Z3608831105;
Nc1cnns1,45,55:05503:1:Z2447787624;55:05504:0:Z3384684363;55:05507:0:Z2464590189;
c1ncc2c(n1)C1CCC2C1,67,55:05503:1:Z4648755508;55:05503:3:Z4648758249;55:05503:3:Z4648755596;
NC1CCNc2ccccc21,35,55:05503:1:Z3145179745;55:05507:2:Z3510690951;55:05508:6:Z4204961982;
Oc1ccc2ncsc2c1,87,55:05503:1:Z4458829331;55:05504:0:Z3654240326;55:05504:1:Z4225754374;
Cc1cn2cccc2c(C)n1,9,55:05503:2:Z3710792736;55:05506:1:Z4083064749;55:05511:4:Z3777162798;
CC1(C)CCC2CNCc3cccc1c32,13,55:05503:2:Z4027038325;55:05528:7:Z4088017925;55:05528:8:Z4027039183;
CC1CCCc2ccccc2C1,77,55:05503:2:Z2224464918;55:05506:3:Z2145941393;55:05506:3:Z2119577584;
Clc1ccc(Cl)c2ncccc12,27,55:05503:2:Z2409491319;55:05505:3:Z2303072186;55:05505:3:Z1628790613;
Cc1c[nH]c(=O)c(C)c1,6,55:05503:2:Z3339780623;55:05517:0:Z3339781546;55:05526:8:Z3339781444;
C1CC2COCC3(CNCOC3)N2C1,84,55:05503:2:Z4601627373;55:05503:2:Z4601642918;55:05505:2:Z3609465859;
CC1(C)CC2(CC2)c2ccccc2O1,28,55:05503:2:Z4733021217;55:05503:5:Z4770280417;55:05503:5:Z4770674790;
c1c2c(cc3c1OCCO3)CCC2,44,55:05503:2:Z2003051197;55:05503:4:Z1918978567;55:05503:5:Z3363319945;
CC1CCCc2sccc21,11,55:05503:2:Z2772677491;55:05510:3:Z3509164125;55:05517:8:Z4385711006;
CC1=Cc2ccccc2S1(=O)=O,76,55:05503:2:Z4360817087;55:05504:7:Z4275140935;55:05508:2:Z4275152717;
Oc1cccc2c1CCCCN2,66,55:05503:2:Z4470986513;55:05506:2:Z4470983569;55:05506:3:Z4470984802;
Clc1ccc2c(c1Cl)CNCC2,84,55:05503:2:Z4210998560;55:05503:2:Z3345782760;55:05503:5:Z4292685382;
Cc1cc2c(Cl)ccc(Cl)c2[nH]1,11,55:05503:2:Z3640953440;55:05515:6:Z3522022503;55:05546:7:Z4211171880;
c1cc2n(n1)CC1(CCNCC1)OC2,28,55:05503:2:Z3042618327;55:05503:3:Z3042979540;55:05506:5:Z3550987212;
O=c1ccnc2sc3c(n12)CCCC3,41,55:05503:2:Z193618130;55:05505:2:Z2863212980;55:05508:9:Z2599819193;
N=S1(=O)CCC(N)CC1,23,55:05503:2:Z4421929652;55:05505:0:Z4421930913;55:05507:3:Z4421930124;
O=c1[nH]cc(F)c2ccccc12,9,55:05503:2:Z3500682128;55:05508:9:Z3500684647;55:05519:4:Z4445957073;
C=C1CCOCC1,30,55:05503:3:Z4140265828;55:05511:3:Z1683664836;55:05517:8:Z2701295944;
Clc1ccc2cccnc2c1Cl,39,55:05503:3:Z3870359199;55:05513:7:Z1824104897;55:05515:2:Z3560698779;
O=C1CCNc2ccc(O)cc21,44,55:05503:3:Z2914323547;55:05507:2:Z2914321925;55:05515:8:Z4124044696;
O=c1[nH]cnc2nc[nH]c12,30,55:05503:3:Z3638696240;55:05505:0:Z2918592267;55:05505:7:Z4216841281;
C1CNC2CCCC2OC1,8,55:05503:3:Z5061679014;55:05522:1:Z5061678374;55:05523:7:Z5061678920;
CC1(C)OC2(CCCNC2)NC1=O,187,55:05503:3:Z3651340663;55:05503:4:Z3562199043;55:05503:9:Z3553812766;
CN1CC2CCC(C2)C1,25,55:05503:3:Z2928426013;55:05513:9:Z2928312032;55:05513:9:Z2928138601;
Cc1n[nH]c2nc(O)ccc12,61,55:05503:3:Z2298822365;55:05503:5:Z1827786266;55:05503:7:Z1835947308;
O=S1(=O)CC2(CCCC2)CN1,65,55:05503:3:Z3800321414;55:05503:4:Z4000690369;55:05506:9:Z3796896132;
c1nc2c([nH]1)C1(CCNC1)NCC2,71,55:05503:3:Z3135342687;55:05503:4:Z4054961965;55:05504:0:Z3135344125;
CC1(C)CCc2ccc(=O)[nH]c2C1,94,55:05503:3:Z3361538182;55:05503:6:Z3380107561;55:05504:0:Z3380111302;
Cc1nn(C)c2c1S(=O)(=O)NC2=O,23,55:05503:3:Z4537173863;55:05504:6:Z4537173468;55:05518:9:Z4537173662;
c1ncc2c3c(sc2n1)CCCCC3,53,55:05503:3:Z645458980;55:05504:3:Z1426018807;55:05507:5:Z2143689555;
Oc1ncnc2scnc12,5,55:05503:3:Z4263406283;55:05586:2:Z4263417818;55:05589:0:Z4263416685;
O=c1[nH]cc(Cl)s1,11,55:05503:3:Z3799710015;55:05520:9:Z3799711720;55:05521:0:Z3799711534;
Cc1ccc2c(c1)NCNC2=O,26,55:05503:3:Z2830965720;55:05504:0:Z2830965950;55:05505:2:Z2830966309;
Clc1ccc2c(c1Cl)NCCC2,29,55:05503:3:Z1481831717;55:05504:4:Z4374827308;55:05511:6:Z4114145873;
c1ncn2c1NCCC2,23,55:05503:3:Z4365345702;55:05506:0:Z4365347804;55:05506:3:Z4365344034;
C1CC2NCC1C1CNCC21,16,55:05503:4:Z2773001305;55:05503:8:Z2873290985;55:05509:3:Z4996409833;
Fc1ccc(Cl)c2scnc12,10,55:05503:4:Z3671216036;55:05527:1:Z3053605028;55:05537:4:Z2781702586;
