fragment_smiles,occurences,example_ligands
CN1CCSC(C)(C)C1,3,31:03176:1:PV-002726575588;31:03192:0:PV-003103377605;;
CN1CC2CC3CC2C1C3,2,31:03177:3:PV-002726962326;;33:03330:9:PV-002777187949;
CC1(C)CN=C(N)NC1,1,31:03177:7:PV-002727093568;;
Cc1c2c(nc3sccc13)CCC2,4,31:03178:0:PV-002727207669;31:03178:0:PV-003091542196;;
CN1CCC2OCCC21,2,31:03180:3:PV-003093508199;;37:03711:8:PV-003541895795;
CN1CC2(CCCC2)C1,3,31:03181:6:PV-002728378057;;38:03894:8:PV-003696407170;
CC1CCN(C)CC1(F)F,1,31:03183:5:PV-003096148125;;
CN1CCOC(C)(C)C1,19,31:03184:2:PV-002729235544;;32:03261:1:PV-002754386938;
CC1CN(C)C(C)(C)C1,3,31:03184:7:PV-003097205936;;34:03430:2:PV-003304333796;
CC1CC(O)CCN(C)C1,1,31:03188:3:PV-002730583227;;
CN1CCCSCC1,7,31:03189:6:PV-003101325579;;35:03548:9:PV-002848519697;
O=C1CCNC(=O)C2CCCCC2N1,6,31:03190:9:PV-004320692649;31:03190:9:PV-004320692650;31:03190:9:PV-004320692651;;
CC1CN(C)CCS1(=O)=O,3,31:03192:3:PV-002731871276;31:03192:3:PV-002731871277;;
CN1CCC2CC1C(=O)N2,1,31:03193:2:PV-002732183218;;
CN1CCC2(CCCO2)C1,1,31:03194:4:PV-002732560913;;
CN1CCC(O)C(F)(F)C1,1,31:03194:5:PV-002732587303;;
CN1CCC2CC1CO2,1,31:03195:9:PV-002733047669;;
Cn1cnc(=O)n1C,1,31:03197:7:PV-002733646311;;
CC1CN(C)C(C)CCO1,1,31:03198:7:PV-003108974880;;
CN1CCC(=O)N(C)C1=O,1,31:03199:6:PV-002734269965;;
CN1CC2OCCOC2C1,1,32:03203:7:PV-002735611686;;
CN1CCCC(C)(O)CC1,1,32:03205:9:PV-002736319512;;
Cc1cc(C)c2ccc(F)cc2n1,4,32:03206:1:PV-002736391980;32:03261:3:PV-002754446839;;
CN1CC2CC2(C)C1,2,32:03206:5:PV-003115554321;32:03249:8:PV-003152172366;;
Cc1cnc2cc3c(cc2c1C)OCO3,2,32:03207:7:PV-002736907590;32:03218:4:PV-003125572958;;
CC1N=C(N)NC1C,1,32:03208:3:PV-002737091904;;
CC1CC(O)CN(C)C1,2,32:03209:0:PV-003117637120;32:03209:0:PV-003117637121;;
c1ccc2c3c(cnc2c1)CCCC3,115,32:03209:7:PV-003118293402;32:03244:8:PV-003147937352;;
CN1C(=O)CCNC1=O,3,32:03209:8:PV-002737593845;;33:03304:0:PV-002768395586;
CN1CC2CCCC21,1,32:03209:8:PV-002737597401;;
CC1C(=O)NCCN1C,4,32:03214:1:PV-002738983255;;40:04028:1:PV-003808902377;
O=C1CCNC(=O)C2(CCSC2)N1,40,32:03216:2:PV-002739674747;32:03229:3:PV-002743960590;32:03254:1:PV-002752077246;;
CC1CN(C)CC1(F)F,2,32:03216:8:PV-002739870918;;10:01027:4:Z4997744106;
O=S1(=O)CC2CC(C1)N2,121,32:03218:3:PV-003125494892;32:03296:5:PV-003191528697;;
CN1CC2CCC1(C)C2,1,32:03221:6:PV-002741438426;;
CC1CC2(CCN(C)C2)CO1,2,32:03222:4:PV-004399649625;32:03222:4:PV-004399649626;;
CC1CCCCCCN1C,1,32:03223:2:PV-002741951068;;
CN1CC2CCCC(C2)C1,2,32:03224:2:PV-002742286062;;39:03929:7:PV-003725851079;
CN1CC2CC1CN2C,1,32:03226:1:PV-002742931441;;
c1ccc2c(c1)OCCCS2,28,32:03227:6:PV-003133404585;32:03280:5:PV-003178042285;;
CN1CCC2C(O)C(C)(C)C21,2,32:03229:0:PV-003134607462;32:03229:0:PV-003134607463;;
CC1CN(C)C(=O)CN1C,1,32:03229:2:PV-002743943519;;
CC1NC(=O)C2CCCN2C1=O,37,32:03229:3:PV-002743986196;32:03229:3:PV-002743986197;32:03229:3:PV-002743986198;;
CN1CCCCC(C)(F)C1,1,32:03230:0:PV-003135453226;;
O=C1NC2CCCC2C(=O)N2CCCC12,3,32:03231:2:PV-003136433272;32:03231:2:PV-003136433273;32:03231:2:PV-003136433274;;
CN1CC2CC1CS2=O,1,32:03236:4:PV-003140825142;;
CN1CCC2(CCOCC2)C1,2,32:03238:3:PV-002746923290;32:03283:6:PV-002761742508;;
Cc1c2c(nc3sccc13)CCCC2=O,2,32:03241:5:PV-003145097106;32:03263:5:PV-002755163659;;
CN1CCCC12CCOC2,2,32:03243:0:PV-003146394261;;4:00497:2:Z3518325329;
CN1CCC(F)(F)C1,11,32:03243:4:PV-002748577943;32:03243:4:PV-003146723365;32:03250:3:PV-003152562716;;
CC1=C(C)N2CCN=C2S1,1,32:03244:1:PV-002748815664;;
O=C1CCNC(=O)C2CCCC2N1,6,32:03244:5:PV-004454983742;32:03244:5:PV-004454983743;32:03244:5:PV-004454983744;;
CC1CNC(=O)N(C)C1=O,1,32:03245:5:PV-002749253466;;
CN1C2CCC1CC(O)C2,4,32:03245:7:PV-002749342898;;2:00233:4:Z2863647538;
CN1CCOCC2(CC2)C1,1,32:03245:8:PV-003148721388;;
CN1CCOC2CCCC21,4,32:03249:6:PV-003151940729;;33:03308:2:PV-004614433976;
CN1CC(=O)NC2(CC2)C1,1,32:03250:3:PV-002750827437;;
CC1NC(C)SC(C)S1,77,32:03250:5:PV-002750907347;32:03258:6:PV-002753565294;;
Cn1ccsc1=O,8,32:03254:0:PV-002091607430;;36:03603:9:PV-002316268811;
CN1CCC2CSCC2C1,1,32:03255:2:PV-003156700750;;
CC1CN(C)C(N)=N1,1,32:03255:3:PV-002752461977;;
CN1CC2CSCC2(C)C1,1,32:03255:8:PV-003157179091;;
Cc1cc(C)n(C)c(=O)n1,1,32:03257:2:PV-002753091338;;
Cc1ccnc2ccc(Cl)cc12,21,32:03257:3:PV-003158493607;32:03290:7:PV-003186644512;32:03295:7:PV-003190862774;;
CC1N(C)CCC1(C)C,1,32:03261:7:PV-002754553836;;
Cc1cc(C)c2c(C)cccc2n1,9,32:03262:7:PV-003163037668;32:03278:5:PV-003176372991;;
O=C1NCC(F)C(=O)N2CCCC12,2,32:03263:7:PV-002755212154;32:03263:7:PV-002755212155;;
NC1=NCC2(CCNC2)N1,2,32:03264:1:PV-003164153977;;2:00269:9:Z4001769442;
CC1N=Cc2ccsc2NC1=O,6,32:03265:5:PV-002755815920;32:03265:5:PV-002755815921;32:03265:5:PV-002755815922;;
Cn1cccc(F)c1=O,2,32:03267:9:PV-002558052781;;33:03397:5:PV-004838379071;
CC1CC2(CCCCC2)CN1C,2,32:03268:8:PV-003168179505;32:03268:8:PV-003168179506;;
CC1CN(C)c2ccccc2O1,2,32:03269:7:PV-002757166440;32:03278:2:PV-002759971987;;
CN1CC2CC(F)(C2)C1,2,32:03269:9:PV-002757251996;;36:03613:3:PV-002869589322;
CC1CN=C(N)N1C,2,32:03271:6:PV-002757798430;32:03271:6:PV-002757798431;;
CN1CC2CCOCC2C1,6,32:03275:2:PV-003173542626;;34:03485:2:PV-003350768374;
CC1CCN(C)CCO1,2,32:03276:3:PV-002759335314;;36:03636:1:PV-002877026209;
Cn1nc(N)sc1=O,1,32:03276:6:PV-002759447979;;
CC1CC2(CCCC2)CN1C,3,32:03277:2:PV-002759649529;32:03277:3:PV-004537030005;32:03277:3:PV-004537030006;;
CC1N(C)CCC1(F)F,1,32:03277:8:PV-002759831055;;
CN1CC(O)C2(CCC2)C1,1,32:03279:5:PV-002760390895;;
CC1Cc2ccccc2C(C)N1C,2,32:03279:7:PV-003177377344;32:03279:7:PV-003177377345;;
C1=CNNC1,1,32:03280:9:PV-002760853819;;
Cc1nn(C)c(C)c1C,1,32:03281:1:PV-002760925128;;
Cc1cccc2c1CCCN2C,2,32:03283:2:PV-002761625384;32:03297:7:PV-002766329420;;
CN1CCC2CCC21C,1,32:03283:8:PV-003180824118;;
CC1CCN(C)S1(=O)=O,1,32:03293:1:PV-003188695812;;
CN1CCC2(CCOC2)C1,3,32:03294:6:PV-004580566102;;37:03746:5:PV-002913119488;
CN1C(N)=NCC1(C)C,1,33:03300:0:PV-002767092352;;
CN1CCC(C)(O)CC1,1,33:03301:5:PV-002767585305;;
CC1C(C)N(C)CCN1C,1,33:03302:2:PV-002767816741;;
CN1CCC(O)C(C)(C)C1,1,33:03303:3:PV-002768165005;;
CN1CCC(F)C(O)C1,1,33:03304:7:PV-003198407488;;
CN1CCn2nncc2C1,1,33:03304:7:PV-004605761911;;
CN1Cc2cccnc2C1,4,33:03307:8:PV-002769633834;33:03347:1:PV-003234188825;;
Cc1nnc2n1CCOC2,1,33:03310:3:PV-002770431403;;
Fc1cc2occc2cc1Cl,13,33:03313:3:PV-002771415559;33:03374:3:PV-002791391152;33:03378:0:PV-002792593326;;
CN1CCOC2CC21,1,33:03316:3:PV-003208206011;;
CC1CCN1C,3,33:03316:7:PV-002772532833;;40:04024:9:PV-003004220461;
CC1CN(C)CC(C)(C)O1,4,33:03316:8:PV-002772585309;33:03316:8:PV-002772585310;33:03316:8:PV-002772585311;;
CN1CC2CSCC(C2)C1,1,33:03317:2:PV-002772725172;;
CN1CCC(F)(F)C(O)C1,1,33:03319:3:PV-004642433233;;
CN1CCC2(C1)OCCO2,2,33:03320:0:PV-002773632349;;34:03418:8:PV-002805953488;
CN1CC2CCCCCC21,1,33:03320:0:PV-003211399683;;
CN1CCc2oncc2C1,3,33:03324:5:PV-002775107654;;39:03984:6:PV-003772216927;
CC1CN(C)C(C)CO1,1,33:03325:2:PV-004657170791;;
CC1CCN=C(N)N1,1,33:03328:4:PV-002776382405;;
c1ccc2cc3occc3cc2c1,5,33:03330:3:PV-003220031931;33:03348:4:PV-003235332861;33:03357:0:PV-003242613256;;
CN1CCNC(=O)CC1,2,33:03333:0:PV-002777890467;;16:01675:2:Z821736842;
CN1CC2CC1CS2(=O)=O,1,33:03335:7:PV-002778777622;;
Cn1ccc(Cl)cc1=O,1,33:03337:0:PV-002779190630;;
CN1CC2CC1CS2,1,33:03338:4:PV-002779634679;;
Cc1ncn(C)c(=O)c1C,1,33:03340:6:PV-002147723488;;
CN1CCCC(N)C1,5,33:03340:7:PV-003228869946;33:03340:7:PV-003228869947;;
CN1CCC(C)(F)C1,1,33:03341:7:PV-002780731176;;
CN1CCC2(COC2)C1,5,33:03342:4:PV-002780949770;;36:03646:4:PV-002880385612;
CN1CC2CC1C(O)C2O,1,33:03343:0:PV-003230779322;;
Cc1c(Cl)cnc2cc(F)ccc12,4,33:03343:3:PV-002781264028;33:03388:4:PV-002796008421;;
Cc1cn(C)c(=O)s1,4,33:03343:5:PV-003231198961;;36:03673:3:PV-002268018679;
Cc1ccnc2nncn12,22,33:03344:5:PV-003232061960;;38:03821:2:PV-003634288857;
Cc1c2c(nc3sccc13)CCNC2,12,33:03347:7:PV-002782661711;33:03389:1:PV-002796217824;;
Cc1c2c(nc3ccc(Cl)cc13)CCC2,4,33:03348:0:PV-003234929050;33:03348:0:PV-003234929051;;
Cc1c(Cl)cnc2sccc12,6,33:03348:4:PV-002782909385;33:03371:0:PV-002790296533;;
CC1CNC(=O)CN1C,1,33:03350:7:PV-003237253698;;
CN1CC2(C)CC1C2,3,33:03351:9:PV-004724181413;;34:03482:1:PV-005050346255;
CN1CC(O)CC2(CC2)C1,1,33:03353:3:PV-002784525249;;
CN1CCC2CCC(C2)C1,1,33:03353:8:PV-002784685403;;
CN1CCN(C)S1(=O)=O,1,33:03354:2:PV-002784826726;;
Cc1ccc2c(c1)CCN2C,2,33:03354:5:PV-002784900325;33:03382:8:PV-003264348670;;
CC1CSCCCN1C,1,33:03357:2:PV-002785806444;;
NC1CC2(C1)CC1(CC(F)(F)C1)C2,168,33:03361:2:PV-004747303120;33:03361:2:PV-004747303121;;
Cn1nnn(C)c1=O,1,33:03365:7:PV-002562986850;;
CN1CC2CCCOC2C1,5,33:03366:2:PV-004759832468;33:03399:8:PV-004844001962;;
NC1=NCC2CCCC2N1,1,33:03373:3:PV-002791064247;;
CN1CC(O)CC1(C)C,1,33:03374:4:PV-002791417792;;
CN1CCNC1,1,33:03374:5:PV-002791440720;;
NC1=NCC2CC(O)CN12,1,33:03380:2:PV-002793304677;;
CN1CC(C)(C)CN=C1N,1,33:03383:8:PV-002794498792;;
CN1CCOCC(F)(F)C1,1,33:03385:8:PV-002795139918;;
CC1CC(C)N(C)C(C)C1,2,33:03386:0:PV-002795221122;33:03386:0:PV-002795221123;;
CN1CCCC2(COC2)C1,1,33:03386:9:PV-002795489475;;
CN1Cc2conc2C1,1,33:03388:4:PV-002796014939;;
CN1CCC2(CC(O)C2)C1,1,33:03389:8:PV-002796459722;;
CN1CCC(C)(C)S1(=O)=O,1,33:03393:0:PV-002797513281;;
O=C1C2CCCN2C(=O)CC2CCCN12,2,33:03398:1:PV-003277249314;33:03398:1:PV-003277249315;;
NC1=NC2CCCCC2N1,5,33:03399:4:PV-002799617622;33:03399:4:PV-002799617623;33:03399:4:PV-003278397915;;
CN1CC2C=NOC2C1,1,34:03404:6:PV-002801315396;;
Nc1nc2c(s1)CCC2,1,34:03408:5:PV-002802588308;;
Cc1nnnn1C,1,34:03411:6:PV-002254810040;;
CC1CN(C)CC1O,3,34:03413:4:PV-002804170675;34:03413:4:PV-003290135567;34:03413:4:PV-002804170676;;
Cc1c2c(nc3ccccc13)CCOC2,6,34:03414:8:PV-003291320954;34:03492:4:PV-003356808790;;
CC1C(O)CCN1C,3,34:03414:9:PV-003291421732;34:03414:9:PV-002804669039;34:03414:9:PV-003291421733;;
CN1CCC(O)C(F)C1,1,34:03415:0:PV-002804706641;;
CN1CC2(C)CC1CO2,1,34:03415:8:PV-003292202624;;
CN1CCSC2CCC21,1,34:03416:9:PV-003293123040;;
Cc1nc2ccsc2c(=O)[nH]1,4,34:03417:7:PV-002805579139;34:03483:1:PV-002826964451;;
CN1CC(O)CC(F)(F)C1,1,34:03420:0:PV-004894824868;;
O=C1NCC(F)(F)C(=O)N2CCCC12,2,34:03426:7:PV-002808526256;34:03426:7:PV-002808526257;;
CC1CC(C)CN(C)C1,3,34:03428:0:PV-003302481569;34:03428:0:PV-002808950941;;
CN1CCc2ncncc2C1,2,34:03435:3:PV-002811357688;34:03492:2:PV-002829964241;;
CN1CC2CC(O)CC2C1,2,34:03439:6:PV-002812749479;34:03439:6:PV-002812749480;;
Cc1cnc(=O)n(C)c1,1,34:03440:0:PV-002812883847;;
Cn1c(Cl)cc(=O)n1C,1,34:03442:8:PV-002813790825;;
Cc1nn(C)c(=O)n1C,1,34:03450:6:PV-003321631559;;
Cc1cc2occc2cc1Cl,13,34:03451:1:PV-002816529680;34:03461:4:PV-002819900386;;
CN1CCc2ocnc2C1,1,34:03452:5:PV-002816977534;;
CN1CC2CCC(F)(C2)C1,1,34:03458:7:PV-002819002662;;
CC1CCCC2(C1)NC(=O)C(C)(C)N2,2,34:03460:6:PV-002819612325;34:03460:6:PV-002819612326;;
Cc1ccc(=O)n(C)n1,2,34:03461:8:PV-002360847114;;39:03997:0:PV-002995082178;
Cn1ccoc1=O,1,34:03462:4:PV-002516122597;;
CN1CCC2OCCC2C1,1,34:03464:0:PV-003332850449;;
Cc1ncc(C)n(C)c1=O,1,34:03476:3:PV-003343253018;;
CC1CN(C)S(=O)(=O)C1,1,34:03476:8:PV-002824917449;;
Cc1csc(=O)n1C,1,34:03476:9:PV-002102859064;;
Cn1cnc2nccnc21,1,34:03477:3:PV-002568621858;;
CC1CN(C)C(=O)C2CCCN2C1=O,2,34:03477:7:PV-002825210979;34:03477:7:PV-002825210980;;
Cc1cc(C)c2cc(Cl)ccc2n1,2,34:03479:3:PV-003345771288;34:03488:4:PV-003353480949;;
CN1CC2CC1CO2,4,34:03479:9:PV-002825928921;34:03479:9:PV-002825928922;;
CN1CC2CCN(C)C2C1,3,34:03482:0:PV-003348040740;;35:03594:9:PV-003443404458;
CN1CCC2C(C1)C2(F)F,4,34:03482:9:PV-005052442760;;36:03642:0:PV-003483060623;
CC1CCSCCN1C,1,34:03487:9:PV-002828538517;;
CN1CCCC2(CC1)CC2,1,34:03488:4:PV-002828714791;;
CN1CCCOC(C)(C)C1,1,34:03490:4:PV-003355160639;;
CN1C2CCC1(C)CC2,1,34:03497:9:PV-002831802731;;
CN1CCn2ncnc2C1,1,34:03498:6:PV-002832026187;;
Cc1ncn(C)c(=O)c1F,1,35:03501:5:PV-002155848661;;
CC1NC(=O)C2C3CCC(C3)C2NC1=O,6,35:03501:8:PV-003364759544;35:03501:8:PV-003364759545;35:03501:8:PV-003364759546;;
CN1CCS(=O)C(C)(C)C1,1,35:03504:8:PV-002834072981;;
Cn1nc(Cl)ccc1=O,3,35:03505:7:PV-003368064987;;39:03932:7:PV-003728415307;
FC1=CN2CCN=C2S1,2,35:03509:7:PV-002835652197;;37:03730:5:PV-005672703035;
c1ccc2c(c1)CC1CCCCC1C2,57,35:03514:2:PV-003375225788;35:03583:9:PV-003434066437;;
CN1CC2CC(C1)N2C,1,35:03515:6:PV-003376428567;;
CC1CCOCCN1C,1,35:03516:0:PV-002837723366;;
CN1CCC12CCOCC2,1,35:03519:9:PV-002839000972;;
Cc1nc(C)n(C)n1,1,35:03521:9:PV-001975895291;;
CC1CCN(C)CC1(C)C,1,35:03525:4:PV-002840823106;;
CN1CCC2CC1C2,2,35:03528:0:PV-005165431586;;40:04025:2:PV-006411608664;
CC1NC(=O)CCN(C)C1=O,6,35:03528:2:PV-002841722985;35:03528:2:PV-002841722986;35:03528:2:PV-002841722987;;
Cc1cc(C)c2cc(F)ccc2n1,4,35:03530:9:PV-002842624141;35:03574:3:PV-002856831415;;
CN1C(=O)C2CCCN2S1(=O)=O,2,35:03531:8:PV-002416131261;35:03531:8:PV-002467877226;;
CN1CCCN(C)S1(=O)=O,1,35:03532:1:PV-002843013563;;
CN1CCCCN=C1N,1,35:03538:4:PV-002845072281;;
Cc1nccn(C)c1=O,1,35:03540:2:PV-003397150594;;
Cc1cc2cc3c(nc2s1)CCC3,2,35:03541:1:PV-003397930549;35:03541:1:PV-002845953417;;
Cc1nc(Cl)nn1C,1,35:03542:5:PV-002261419501;;
CN1CCCC2COCCC21,3,35:03542:9:PV-003399466841;35:03559:4:PV-003413365695;35:03589:4:PV-005319343629;;
CC1C(=O)N(C)CCN1C,1,35:03543:0:PV-002846564242;;
CC1NC(=O)C(C)N(C)C1=O,3,35:03544:9:PV-002847192221;35:03544:9:PV-002847192222;35:03544:9:PV-002847192223;;
CN1CC2COC(C1)C2O,1,35:03547:7:PV-003403501425;;
CN1CCC2CC(C)(C)C21,1,35:03549:0:PV-003404611518;;
Cn1cc(Cl)c(=O)[nH]c1=O,1,35:03555:8:PV-002417342091;;
CC1CCN(C)CCS1=O,1,35:03558:5:PV-002851658760;;
CC1CC(=O)N(C)C(C)C(=O)N1,2,35:03559:5:PV-002851982152;35:03559:5:PV-003413482500;;
CC1CN(C)C(=O)C(C)NC1=O,3,35:03565:0:PV-002853770678;35:03565:0:PV-002853770679;35:03565:0:PV-002853770680;;
CC1COCCCN1C,1,35:03568:1:PV-003420704338;;
CC1CCC(C)(C)CN1C,1,35:03568:5:PV-002854918581;;
Cn1ncoc1=O,11,35:03570:3:PV-002855524077;;37:03712:3:PV-002476984834;
CC1CC2CCC(C1)N2C,1,35:03572:5:PV-002856224376;;
CC1CC(F)(F)CN1C,3,35:03572:8:PV-002856339829;;39:03934:8:PV-002974752607;
CN1CC2CCCC1(C)C2,1,35:03573:4:PV-003425256432;;
CC1CN(C)CC(C)S1,1,35:03574:3:PV-002856823416;;
Cc1nc2c(s1)CCC2,1,35:03574:6:PV-002856919073;;
CN1CCC2(CC1)COC2,1,35:03576:3:PV-002857485026;;
CN1CCC2(CC2)S1(=O)=O,1,35:03580:3:PV-002858769746;;
Cn1ccc(=O)n1C,3,35:03580:6:PV-002858878249;;39:03994:3:PV-002994220878;
NC1=NCC2CCCN12,1,35:03581:9:PV-002859298981;;
CN1CCC(C)(O)C1,1,35:03585:3:PV-002860423719;;
CN1CC2(F)CC1C2,1,35:03585:3:PV-002860426955;;
CN1CC2(CCC2)C1,3,35:03585:4:PV-002860452663;;37:03712:9:PV-003542851661;
CC1=NC(C)C(=O)Nc2sccc21,6,35:03589:1:PV-002861656750;35:03589:1:PV-002861656751;35:03589:1:PV-002861656752;;
Cc1nn(C)c(=O)o1,1,35:03589:7:PV-002315553930;;
CN1C2CCC1COC2,1,35:03590:1:PV-003439317978;;
CC1CC(O)CCN1C,1,35:03593:4:PV-003442131630;;
CN1CC=C(F)C1,1,35:03595:4:PV-002863719196;;
CN1CC2CC(F)C1C2,2,36:03600:4:PV-003448030606;36:03675:3:PV-003511114126;;
CC1CNC(=O)C2CCCN2C1=O,9,36:03600:5:PV-003448077390;36:03600:5:PV-003448077391;;
CN1CCC2CCC1C2,1,36:03603:1:PV-002866246733;;
CC1CN(C)CC1F,2,36:03603:4:PV-003450553472;;1:00187:0:Z3322878194;
NC1=NCC2CSCCN12,1,36:03603:5:PV-002866377200;;
CN1CCS(=O)CC1,3,36:03604:4:PV-002866674246;;37:03766:9:PV-003588429176;
Cc1c2c(nc3ccccc13)CCS2,2,36:03606:1:PV-003452835537;36:03638:1:PV-003479764838;;
CN1CC(O)CC12CCC2,1,36:03610:5:PV-002868676971;;
Cn1cnc(N)c(Cl)c1=O,1,36:03612:0:PV-002869144332;;
Cn1cc(Cl)ccc1=O,1,36:03612:1:PV-002869176668;;
CN1C2CCCC1COC2,1,36:03614:8:PV-003460129876;;
CC1CCN(C)CC1F,1,36:03615:3:PV-003460538927;;
CC1CCC2(CC2)N(C)C1,1,36:03616:1:PV-002870491290;;
CN1CC(O)C2(CC2)C1,1,36:03616:6:PV-002870659774;;
CC1CS(=O)(=O)CCN1C,3,36:03617:1:PV-002870818830;36:03617:1:PV-003462084160;36:03617:1:PV-002870818831;;
CC1COCCN(C)C1,2,36:03618:9:PV-002871406602;;38:03887:2:PV-002959176707;
CC1C(=O)NCCCN1C,2,36:03620:7:PV-002872006577;36:03620:7:PV-002872006578;;
Cc1cncc(=O)n1C,2,36:03621:8:PV-002872360041;;39:03933:8:PV-003729357927;
CN1CCC(C)(F)CC1,1,36:03623:8:PV-002872994994;;
CN1CC2NCCOC2C1,3,36:03625:0:PV-003468770513;;39:03984:4:PV-003772012411;
Cn1cnc(Cl)n1,2,36:03625:2:PV-002873450962;;38:03864:9:PV-002329449307;
Cn1cc(F)ccc1=O,1,36:03628:6:PV-002874585528;;
CC1(C)CCC2(C1)NC(=O)C(C)(C)N2,2,36:03629:6:PV-002874904064;36:03672:9:PV-003509127362;;
CN1CC(C)(C)CC1(C)C,1,36:03632:4:PV-002875801454;;
CN1CCC2CCC(O)C21,2,36:03634:9:PV-003477081732;36:03634:9:PV-003477081733;;
Cc1c(N)ncn(C)c1=O,1,36:03640:6:PV-002878479668;;
Cc1c(Cl)cnc2cc3c(cc12)OCO3,5,36:03640:6:PV-002878481050;36:03644:0:PV-002879615938;;
CN1C=CS(=O)(=O)C=C1,1,36:03642:8:PV-002879228655;;
CN1CCCC2C1CCN2C,2,36:03644:0:PV-003484765633;36:03644:0:PV-002879609638;;
CN1CCN(C)C(C)(C)C1,1,36:03644:5:PV-003485126378;;
CC1COCC(C)N1C,2,36:03645:3:PV-003485864979;;0:00009:2:Z1176653946;
CN1CCOC2(CC2)C1,1,36:03646:4:PV-002880366169;;
Cc1ccn(C)c(=O)n1,1,36:03651:5:PV-002882029318;;
CC1C=NN(C)C(=O)C1,1,36:03652:8:PV-003492123965;;
CC1CN(C)CC(C)C1O,1,36:03653:9:PV-002882813296;;
O=C1NCCC(=O)N2CC3CCC2C13,6,36:03658:3:PV-005491691924;36:03658:3:PV-005491691925;36:03658:3:PV-005491691926;;
CN1CC(C)(C)C1(C)C,1,36:03658:8:PV-002884429982;;
CC1CC12NC(=O)C1CCCN1C2=O,2,36:03659:7:PV-003497945896;36:03659:7:PV-003497945897;;
CN1CCC2COCC1C2,1,36:03660:4:PV-002884940307;;
Cn1cncc(F)c1=O,1,36:03666:0:PV-002371156006;;
CN1CCC2(CCC2O)C1,1,36:03668:4:PV-003505243570;;
NC1=NC2CCCC2N1,2,36:03673:6:PV-002889280787;36:03673:6:PV-003509704863;;
CN1CC(O)C2COCC21,1,36:03675:1:PV-003510997975;;
CC1CN=C(N)NC1,1,36:03680:5:PV-002891547368;;
CN1CC2CC(C1)O2,1,36:03681:8:PV-003516568540;;
CC1CCN(C)C(C)C1,3,36:03683:8:PV-003518250503;;40:04046:1:PV-003824102026;
CC1CC(F)(F)CCN1C,1,36:03684:8:PV-002892927730;;
CC1CCN(C)C2(CC2)C1,1,36:03686:1:PV-002893375102;;
CN1CCCN(C)C(=O)C1,1,36:03689:2:PV-003522816004;;
CN1CCC2CCN(C)C2C1,2,36:03690:4:PV-003523858450;36:03690:4:PV-003523858451;;
NC1=NCC2(CN1)COC2,1,36:03693:1:PV-002895652935;;
CN1CCCC2(CCO2)C1,1,36:03693:9:PV-002895895262;;
CC1Cc2ccccc2CN1C,2,37:03701:2:PV-002898291627;37:03774:1:PV-002922155695;;
c1ccc2c(c1)ccc1ccoc12,4,37:03703:0:PV-002898894705;37:03758:6:PV-002917058670;;
O=C1NCC2(CC2)C(=O)N2CCCC12,2,37:03708:4:PV-002900658531;37:03708:4:PV-002900658532;;
CN1CCC12CCCC2,1,37:03715:7:PV-002903029461;;
Cc1cc(C)c2cc3c(cc2n1)OCO3,12,37:03718:7:PV-002904016537;37:03767:3:PV-002919913444;;
CC1N(C)CCCC1(C)C,1,37:03724:5:PV-002905914699;;
CN1CCC2(C1)CC2(F)F,1,37:03725:5:PV-002906235105;;
CN1C2CCC1C(=O)NC2,2,37:03729:2:PV-002907449865;37:03729:2:PV-005669442369;;
CN1CC2COCC21,1,37:03733:0:PV-003559818059;;
CC1=CCC(C)=NN1C,1,37:03733:2:PV-002908771711;;
CC1CN(C)CC(C)S1=O,1,37:03739:1:PV-002910693016;;
NC1=NCC2(CCC2)N1,1,37:03740:0:PV-002910989206;;
CN1CCC2(CCOCC2)CC1,2,37:03740:6:PV-002911195487;37:03782:2:PV-002924795503;;
CN1CC2CC1CC2O,2,37:03742:7:PV-003568001678;;15:01565:3:Z2953787841;
CC1CC2(CCC2)CN1C,2,37:03743:3:PV-002912078290;37:03743:3:PV-002912078291;;
CC1CCN(C)CC(C)C1,1,37:03746:6:PV-003571217559;;
CC1C2CN(C)CC12,1,37:03747:1:PV-002913316676;;
CN1CC2CC(C1)C2O,1,37:03747:6:PV-002913469311;;
CC1NC(=O)C2(CCSC2)NC1=O,3,37:03751:7:PV-002914804253;37:03751:7:PV-002914804254;37:03751:7:PV-002914804255;;
CN1CCCC12CC2,3,37:03752:9:PV-005728849992;;38:03866:4:PV-002952372824;
Cn1c(Cl)cncc1=O,1,37:03753:7:PV-002915471603;;
CN1CCC2(CCSC2)C1,1,37:03763:0:PV-002918494629;;
CN1CCCCC(O)C1,1,37:03770:1:PV-002920838942;;
CN1CCC2(O)CC2C1,1,37:03775:3:PV-003595503238;;
CN1CC(O)C(O)C1(C)C,1,37:03781:5:PV-003600738431;;
CC1CN(C)CCS1=O,1,37:03783:6:PV-003602457257;;
CN1CC2C(C1)C2(F)F,1,37:03785:9:PV-005811473940;;
Cn1ocnc1=O,2,37:03787:5:PV-003605751389;;16:01683:9:Z2169549353;
CN1CC2CC(C1)C2(F)F,1,37:03788:6:PV-002926893374;;
CN1CC(C)(C)C(F)(F)C1,1,37:03792:5:PV-003609977202;;
CC1NC(=O)C(C)(C)NC1=O,3,37:03792:5:PV-002928168421;37:03792:5:PV-002928168422;37:03792:5:PV-002928168423;;
