fragment_smiles,occurences,example_ligands
CN1C(=O)NC2CC1Oc1ccncc12,3,1:00122:4:Z3492773596;1:00147:3:Z4212751486;1:00172:2:Z3548009054;
O=C1NCS(=O)(=O)c2ccccc21,3,1:00122:5:Z3347477847;1:00147:2:Z4224168284;1:00155:4:Z3347088647;
CC1(C)CC(C)(C)c2ccccc21,8,1:00122:6:Z2355450342;1:00122:6:Z2355450297;1:00126:7:Z2610179754;
CC1CNc2cc(Cl)ccc2SC1,5,1:00122:6:Z1654288833;1:00128:5:Z1654289386;1:00136:7:Z1786276943;
C1COCCC2(CNC2)N1,1,1:00122:7:Z3881070320;
O=C1CNC2(CCCCC2)N1,3,1:00122:7:Z1956801027;1:00158:9:Z2830894704;1:00188:4:Z1827982245;
Cc1cc(C)n2[nH]c(=O)cc2n1,14,1:00122:7:Z1274319151;1:00130:5:Z2629809046;1:00134:1:Z4224037116;
O=c1cc[nH]c2ccc(Cl)cc12,2,1:00122:8:Z1433601930;1:00194:7:Z2783996357;
CC1(C)COCOC1,3,1:00122:8:Z3535867879;1:00141:7:Z2594512578;1:00199:9:Z3154071940;
O=C1NC2CC(N1)c1c(F)cccc1O2,4,1:00123:1:Z4212814541;1:00172:0:Z3630520837;1:00172:0:Z3630521273;
Cc1ccc2c(=O)ccn(C)c2n1,2,1:00123:1:Z1206235608;1:00192:9:Z1206237352;
Cc1ccnc(O)n1,3,1:00123:3:Z3095176905;1:00123:4:Z3095175855;1:00134:4:Z5024534699;
Fc1cccc2c1NCCN2,10,1:00123:4:Z3521580231;1:00126:8:Z3648846566;1:00133:5:Z3521579630;
c1ccc2c(c1)NCC21CCNCC1,18,1:00123:4:Z3639307199;1:00131:1:Z3639311544;1:00133:1:Z3699817383;
O=c1[nH]cnc2c(F)cccc12,10,1:00123:6:Z2898382512;1:00127:5:Z3019687074;1:00131:0:Z3860436859;
Oc1nccc2c1CNCC2,12,1:00123:6:Z4964121566;1:00125:4:Z4961949952;1:00146:1:Z4961950299;
Fc1cccc2c1C1(CCCC1)CN2,13,1:00123:6:Z2449213008;1:00130:8:Z976264634;1:00134:3:Z1234734211;
O=c1[nH]cnc2cc(Cl)c(Cl)cc12,5,1:00123:6:Z1966281391;1:00160:5:Z1966281042;1:00167:5:Z1966280058;
CC1(C)CCc2nncn2CC1,3,1:00123:6:Z3547459336;1:00171:5:Z3547459200;1:00176:8:Z3547459232;
CN1CNC(=O)c2ccccc21,10,1:00123:8:Z1517043269;1:00137:3:Z3253992764;1:00142:1:Z2830819658;
Cc1ccnc2c(Cl)cccc12,15,1:00123:9:Z2774060679;1:00123:9:Z2763096952;1:00123:9:Z2851882769;
O=C1CC=NC(=O)N1,2,1:00124:1:Z3095270336;1:00184:1:Z3255491344;
Cn1c(=O)c2sccc2n2cnnc12,2,1:00124:2:Z1892321232;1:00147:2:Z802748344;
Cc1cc2cccnc2cc1Cl,5,1:00124:2:Z3391530808;1:00127:4:Z3392546938;1:00133:2:Z4223348566;
CC1C(=O)Nc2ccccc21,17,1:00124:2:Z2365358173;1:00127:4:Z2898114986;1:00127:5:Z4000280395;
Clc1ccc2c(c1)cc1n2CCNC1,20,1:00124:3:Z1862322689;1:00125:3:Z2949279287;1:00143:2:Z1855787742;
Cc1noc2[nH]c(=O)ccc12,3,1:00124:4:Z4080665732;1:00133:4:Z4080665777;1:00157:3:Z4122186575;
Nc1ccc2ccc(=O)[nH]c2n1,3,1:00124:5:Z92640329;1:00133:8:Z28822338;1:00163:3:Z291882436;
C1CC2(CCO1)OC1CC2C1,7,1:00124:6:Z3520281050;1:00146:8:Z3520288912;1:00166:6:Z3520286091;
Cc1cc(Cl)cc2cccnc12,2,1:00124:8:Z2996103688;1:00189:4:Z5012559312;
c1nc2c(s1)CC1(CCOCC1)CC2,4,1:00124:9:Z4284410446;1:00130:1:Z2298287547;1:00172:8:Z2641131338;
Cc1cc(=O)nc(C)[nH]1,2,1:00124:9:Z166830272;1:00155:6:Z166798254;
CC1(C)CNc2ccccc21,7,1:00125:0:Z3509900568;1:00149:6:Z3509900623;1:00150:1:Z3509900895;
Oc1ccc(Cl)c(F)c1,6,1:00125:1:Z4134375502;1:00130:9:Z1980455706;1:00144:9:Z3500959402;
CC1(C)CCc2nncn2C1,4,1:00125:1:Z2863953923;1:00148:9:Z2863954026;1:00154:6:Z2863953815;
CC12CC3CC(C1)CC(F)(C3)C2,3,1:00125:1:Z4020363575;1:00153:4:Z4670125754;1:00169:6:Z4020281637;
Cc1nc2ccccc2c(=O)n1C,19,1:00125:2:Z4922310527;1:00126:0:Z4387174011;1:00129:2:Z4735283057;
c1ccc2c3c(ccc2c1)OCCC3,8,1:00125:2:Z2656829694;1:00137:2:Z3832198277;1:00147:1:Z2667828744;
C1CC2CC(C1)C2,4,1:00125:2:Z3494530434;1:00148:0:Z2764582721;1:00167:9:Z3625273043;
CC1=NNC(=O)C2(CCC2)C1,8,1:00125:3:Z4379723979;1:00126:2:Z2789916330;1:00131:0:Z2790058254;
Cc1ccc2[nH]c(=O)ccc2c1,4,1:00125:3:Z3484478841;1:00134:4:Z3484571822;1:00178:3:Z3506313793;
CC1(C)CC=CCC1,11,1:00125:5:Z3340060843;1:00138:4:Z2904336811;1:00151:0:Z3368166549;
Cc1ccc2c(=O)[nH]cnc2c1,2,1:00125:5:Z3773626960;1:00170:9:Z3773627669;
CC1NC(=O)CNC(=O)C1C,4,1:00125:5:Z4009005894;1:00144:7:Z4009005923;1:00172:2:Z4009005668;
OC1CCCCCCC1O,3,1:00125:6:Z5017607975;1:00160:7:Z5017608661;1:00194:5:Z5017607434;
Cc1ccc2c(c1)C=CCO2,2,1:00125:6:Z4209147030;1:00191:3:Z3368738534;
c1nnc2n1CC1CC21,4,1:00125:6:Z3773589845;1:00125:6:Z3773590842;1:00193:3:Z3773589442;
Fc1cccc2ncoc12,8,1:00125:6:Z2699480655;1:00127:3:Z2742295629;1:00136:5:Z3337840554;
O=c1cc2c(n[nH]1)COCC2,3,1:00125:6:Z3500168734;1:00141:4:Z3340152466;1:00181:7:Z3255014174;
CC12CC3CC(C)(C1)CC(N)(C3)C2,2,1:00125:7:Z3519622030;1:00174:3:Z3383674961;
Cc1ccc2ncn(C)c(=O)c2c1,8,1:00125:8:Z3512946855;1:00150:3:Z441401856;1:00154:0:Z4169331084;
O=C1CNC2(CCOCC2)N1,2,1:00125:9:Z1272851106;1:00196:3:Z1827986091;
Cn1ccc2ncncc21,10,1:00125:9:Z5036982783;1:00125:9:Z5061581146;1:00134:9:Z4663488644;
Nc1nc2cnccc2s1,3,1:00125:9:Z4224189792;1:00139:6:Z3347504413;1:00158:9:Z3506314186;
C1C2CC1C1(CNC1)O2,3,1:00126:0:Z4212312704;1:00143:5:Z4448132998;1:00194:2:Z4212301453;
Cc1ccc2c(c1)C(=O)CO2,2,1:00126:0:Z4223677117;1:00133:9:Z3347526756;
c1nnc2n1CCCC21CCOCC1,5,1:00126:0:Z2981774777;1:00142:6:Z2981774446;1:00163:6:Z2981774633;
Cc1cc2nc[nH]c(=O)c2cc1C,9,1:00126:2:Z2762588329;1:00126:8:Z2762587809;1:00147:9:Z2762587913;
c1ccc2c(c1)CCC1(CCNCC1)C2,9,1:00126:2:Z2472925927;1:00135:3:Z4406508679;1:00135:3:Z3999303664;
Cn1ccc2c(=O)n3ccccc3nc21,2,1:00126:5:Z79388913;1:00190:1:Z1787512456;
CC1CC(C)NCCN1,6,1:00126:6:Z3878762891;1:00127:8:Z4036165242;1:00137:8:Z4451375799;
O=c1[nH]sc2ccccc12,3,1:00126:6:Z4223489147;1:00161:0:Z4224076643;1:00192:6:Z4223911516;
Cn1c(=O)c2nc[nH]c2n(C)c1=O,6,1:00126:7:Z2493847465;1:00133:3:Z4314975978;1:00148:3:Z1579642434;
CC1C=CCC1,14,1:00126:8:Z3860598708;1:00129:4:Z3861833924;1:00130:7:Z3861792386;
Fc1ccc2cncn2c1,4,1:00126:9:Z3484515895;1:00185:0:Z3484539729;1:00186:5:Z4224244706;
Cc1cc(C)c2cnn(C)c2n1,5,1:00126:9:Z1087932840;1:00135:6:Z1975042551;1:00136:7:Z2783990392;
O=C1Nc2ccccc2C1O,8,1:00127:1:Z4223796438;1:00138:7:Z2961485326;1:00138:7:Z2961485322;
O=c1[nH]ncc2c(Cl)cccc12,4,1:00127:1:Z3773594594;1:00193:3:Z3773599686;1:00197:9:Z3773599345;
c1ccc2c(c1)CN1CCCC1CN2,8,1:00127:1:Z4651849690;1:00143:7:Z1160970778;1:00145:1:Z2993567479;
Cc1cn2cccc2c(C)n1,6,1:00127:1:Z3710793076;1:00135:4:Z3999764275;1:00141:6:Z3710793059;
O=C1CCOc2ncccc21,8,1:00127:2:Z3631517972;1:00134:2:Z3631412322;1:00151:5:Z4000734757;
Cn1[nH]c(=O)c2ccccc2c1=O,5,1:00127:3:Z2898301957;1:00135:8:Z2898301502;1:00136:3:Z4000301208;
Oc1ccnc2ccc(Cl)cc12,7,1:00127:3:Z4129785196;1:00152:3:Z1230162400;1:00152:6:Z4127884936;
O=c1[nH]cnc2sc3c(c12)CCSC3,7,1:00127:4:Z2903942311;1:00133:0:Z2824438912;1:00150:7:Z2154335418;
O=C1NCCCCCCNC2CCCC12,3,1:00127:5:Z3359160496;1:00149:1:Z2605386706;1:00154:2:Z3877785100;
Nc1cncc(Cl)n1,3,1:00127:5:Z4223136903;1:00146:9:Z4223051940;1:00170:6:Z3063567382;
Oc1n[nH]c2ncccc12,10,1:00127:6:Z4311452748;1:00127:6:Z4311453520;1:00127:6:Z4309438127;
CC1(C)NC(=O)CNC1=O,4,1:00127:6:Z4208551833;1:00132:4:Z4208537559;1:00149:1:Z4208538434;
O=c1[nH]cns1,4,1:00127:6:Z4151843005;1:00150:8:Z4611525294;1:00160:5:Z4151843830;
c1ccc2c(c1)CCc1scnc1-2,3,1:00127:6:Z2762433570;1:00137:4:Z4024588822;1:00153:5:Z735557182;
O=C1CCNC(=O)C2(CCC2)N1,2,1:00127:7:Z4208568791;1:00162:3:Z4208570946;
Cc1cc2ocnc2c(C)n1,3,1:00127:7:Z4210154682;1:00128:9:Z4210153578;1:00145:1:Z4210155227;
CC1CNC2(CCCC2)CN1,3,1:00127:7:Z4030546885;1:00150:3:Z2277059067;1:00177:8:Z4266327585;
Cn1c(=O)oc2ccc(F)cc21,24,1:00127:8:Z4213000689;1:00127:8:Z3572562692;1:00127:8:Z4733611960;
O=c1cnc2cccnc2[nH]1,3,1:00127:9:Z4000773503;1:00182:4:Z4000775059;1:00191:9:Z3347091377;
Cc1cc(C)n2nc(N)nc2n1,6,1:00127:9:Z844855332;1:00139:2:Z183047192;1:00139:8:Z184826994;
CC12CC(NC(=O)N1)c1ccccc1O2,2,1:00128:2:Z3089257052;1:00132:0:Z3080092889;
O=c1[nH]ncc2c(O)ccc(F)c12,3,1:00128:4:Z2982118716;1:00184:6:Z2982136511;1:00189:2:Z2982111666;
O=C1NC2(CCOCC2)N2CCOCC12,2,1:00128:4:Z2788105453;1:00128:4:Z1569776407;
Cc1cc(=O)cc2n1CCC2,5,1:00128:5:Z3346786712;1:00162:1:Z3346786698;1:00162:1:Z4519391206;
O=C1CC2Cc3ccc(Cl)cc3C2=NN1,2,1:00128:5:Z4629092743;1:00168:0:Z4629090604;
Fc1ccc2c(c1)CNCCC2,2,1:00128:5:Z2661019598;1:00169:3:Z1704625396;
CC1CC(C)(C)c2ccccc21,8,1:00128:6:Z4100808277;1:00132:8:Z2976102144;1:00150:5:Z3135201512;
CC1NC(=O)CCNC1=O,4,1:00128:7:Z4009012571;1:00128:7:Z4009012597;1:00128:7:Z4009012556;
O=C1NCCc2ccc(Cl)cc21,4,1:00128:7:Z4313343952;1:00130:0:Z4154033899;1:00165:7:Z3990027518;
Cc1ccc(F)cc1Cl,9,1:00128:8:Z3774357861;1:00141:9:Z3774358728;1:00151:6:Z3774345587;
Oc1ccsn1,9,1:00128:9:Z4223576455;1:00131:6:Z4223782565;1:00149:7:Z4453231886;
CC1(C)CCCCc2ccccc21,6,1:00129:0:Z4593945909;1:00129:0:Z4593945933;1:00153:3:Z3359265045;
CC1CCC2(CC1)NCC(=O)N2,2,1:00129:2:Z3789003806;1:00153:7:Z3789003802;
Clc1ccc2c(c1)C1(CCO2)CC1,8,1:00129:4:Z4775355026;1:00137:0:Z4733005333;1:00166:2:Z4922311947;
FC1(F)C2CCCC1CNC2,15,1:00129:7:Z4635279377;1:00133:8:Z4623171949;1:00136:2:Z4635278135;
O=C1c2ccccc2CC12CCNCC2,8,1:00129:7:Z3320672446;1:00148:6:Z3320672379;1:00166:2:Z3878368039;
Cc1ccc2c(C)cccc2n1,7,1:00129:8:Z2613652583;1:00133:6:Z2365078334;1:00137:9:Z2613652558;
CC1Cc2c(F)cccc2C1=O,2,1:00129:8:Z4522211713;1:00169:1:Z3347840092;
O=c1cc(O)[nH]cn1,6,1:00129:8:Z3814894109;1:00152:6:Z327525170;1:00153:4:Z4537047169;
CC1NC(=O)C(C)NC1=O,6,1:00129:9:Z5037397895;1:00129:9:Z5037397775;1:00129:9:Z5037397853;
Fc1ccc2c(c1)CCC1(CCCC1)O2,4,1:00129:9:Z5058452325;1:00129:9:Z4257312719;1:00131:3:Z3344414131;
O=C1CCNC(=O)C2(CCCC2)N1,2,1:00130:1:Z4208567611;1:00130:1:Z4208564813;
Cn1c(=O)[nH]c(=O)c2nc(Cl)[nH]c21,13,1:00130:1:Z3814996161;1:00132:0:Z4169377770;1:00145:4:Z3814993266;
O=C1NCNc2c1sc1ccccc21,3,1:00130:2:Z1272848967;1:00152:2:Z1692527778;1:00159:0:Z1763427690;
O=c1[nH]c2cc(Cl)ccc2o1,4,1:00130:4:Z1543406894;1:00174:0:Z1278708491;1:00196:8:Z2351353349;
O=c1[nH]nnc2[nH]ncc12,1,1:00130:5:Z4033845849;
O=c1cc2c(n[nH]1)-c1ccc(F)cc1C2,3,1:00130:5:Z3634020531;1:00152:8:Z4238021121;1:00199:5:Z3634019507;
Nc1nc(=O)cc[nH]1,3,1:00130:5:Z4223830490;1:00158:1:Z3505542362;1:00195:7:Z4224245424;
CN1c2ccccc2C(C)(C)S1(=O)=O,3,1:00130:6:Z2706904593;1:00167:0:Z5017427034;1:00189:6:Z2707042488;
O=c1ccc2ccoc2[nH]1,1,1:00130:8:Z1369661036;
Cc1cc(C)n2nc(O)cc2n1,5,1:00130:8:Z4023810685;1:00130:8:Z954407194;1:00130:8:Z4023817267;
O=C1CNC2(CCC3(CCCC3)CC2)N1,2,1:00131:0:Z2178606971;1:00177:7:Z2178609819;
C1COC2(CNC2)N1,2,1:00131:3:Z3207365575;1:00177:5:Z3619596767;
Clc1ncc2oc3ccccc3c2n1,4,1:00131:3:Z4231976222;1:00186:4:Z4138729398;1:00191:6:Z4024605813;
Cn1nnc2c(=O)[nH]ncc21,4,1:00131:4:Z4379722087;1:00158:3:Z4379722337;1:00164:5:Z4379721982;
Cc1nc2c(ccc3ccsc32)s1,2,1:00131:4:Z1689269652;1:00142:3:Z1103350615;
O=c1[nH]cnc2sc3c(c12)CCCS3,3,1:00131:5:Z1563080300;1:00161:2:Z901880640;1:00199:8:Z1389071280;
c1ccc2nc3c(cc2c1)COCC3,5,1:00131:6:Z4362312063;1:00131:6:Z4362307385;1:00131:6:Z4362315709;
c1ccc2c3c(ccc2c1)CCCCO3,5,1:00131:7:Z2592279025;1:00131:7:Z2286570202;1:00141:7:Z4079495448;
FC1(F)CNc2ccccc2O1,7,1:00131:8:Z4776322362;1:00131:8:Z4131995783;1:00168:9:Z4455814700;
Clc1cccc2ocnc12,1,1:00132:0:Z4999796271;
Cc1cc2[nH]c(=O)[nH]c(=O)c2cc1F,4,1:00132:0:Z4080703214;1:00169:3:Z4150940747;1:00192:6:Z4080786861;
c1nncnn1,7,1:00132:0:Z2476984491;1:00140:0:Z2472949080;1:00142:9:Z2479499101;
O=C1CNC(=O)C2(COC2)N1,4,1:00132:0:Z4208555434;1:00132:0:Z4208555292;1:00160:5:Z4208555733;
O=C1CCc2cccc3c2N1CCC3,4,1:00132:1:Z2466249763;1:00136:6:Z3506194523;1:00140:4:Z3366300521;
c1ccc2c3c(sc2c1)CCCC3,10,1:00132:5:Z1442057276;1:00132:7:Z4043156376;1:00132:7:Z3781078006;
c1nnc2n1CCC1(CC2)OCCO1,2,1:00132:6:Z3547460188;1:00181:8:Z3547460361;
O=C1NC2CCNCC2N1,3,1:00132:9:Z2354981317;1:00141:4:Z3639184318;1:00148:1:Z2605412151;
Cc1cccc2ccc(=O)[nH]c12,2,1:00133:0:Z3506241646;1:00189:8:Z2618277404;
Oc1cc(Cl)ncn1,1,1:00133:5:Z4398496735;
O=C1CC2CC3(CC3)CN2C(=O)CN1,5,1:00133:5:Z4221328009;1:00133:5:Z4009027020;1:00135:3:Z4014532755;
Cn1c(=O)cc(O)c2ccccc21,6,1:00133:6:Z4503593841;1:00141:0:Z4503631221;1:00149:9:Z4503909388;
C1CNC2CNCC2N1,1,1:00133:8:Z4421471747;
Cn1ccc2c(O)ncnc21,4,1:00133:8:Z4926124142;1:00134:5:Z4223519299;1:00153:1:Z4134365802;
Fc1ccc2nc[nH]c2c1F,3,1:00133:9:Z1627013708;1:00179:5:Z1627013700;1:00183:4:Z1627014057;
Cc1cccc2c1S(=O)(=O)NC2=O,2,1:00134:5:Z4179120117;1:00147:6:Z4179119709;
CC12CN(C(=O)CCNC1=O)C(C)(C)C2,2,1:00134:5:Z4443111371;1:00152:0:Z4443110989;
O=c1[nH]ncc2cc(Cl)ccc12,6,1:00134:6:Z3815150128;1:00136:5:Z2982147334;1:00143:1:Z3815149846;
O=C1NCCOc2cc(F)ccc21,4,1:00134:6:Z4223451390;1:00141:7:Z4630203807;1:00176:2:Z3506314185;
FC1(F)CCc2ccccc2C1,21,1:00134:7:Z4251247978;1:00137:6:Z4256079265;1:00138:1:Z4253710127;
O=c1[nH]ncc2c1cc1n2CCCC1,2,1:00134:7:Z3253672701;1:00143:1:Z4168355959;
O=S1(=O)Nc2cccc3cccc1c23,10,1:00134:8:Z4919112388;1:00134:8:Z4918754709;1:00143:1:Z1203031876;
CC1CNCCN1C,8,1:00134:8:Z4224770784;1:00142:6:Z4230370940;1:00170:8:Z4232089267;
Clc1ccc(Cl)c2ccccc12,2,1:00134:8:Z2592442793;1:00163:7:Z2277807865;
Oc1cnnc2ccccc12,3,1:00134:8:Z4224245383;1:00163:7:Z4224023995;1:00196:6:Z3506223027;
O=C1CNC(=O)C2(CN1)CC2(F)F,5,1:00134:8:Z4443111905;1:00181:9:Z4443112039;1:00182:0:Z4443108623;
c1ccc2c(c1)ccc1ncsc12,5,1:00134:9:Z2868746325;1:00153:2:Z1814415367;1:00153:2:Z1711388804;
Cc1nc2c3c(ccc2[nH]1)NCCC3,6,1:00135:0:Z3584771874;1:00140:5:Z4285349395;1:00179:8:Z3584775935;
O=C1NC2(CCCCC2)NC12CCCC2,2,1:00135:0:Z2111600091;1:00142:6:Z2351368951;
Cc1ccnc(C)c1C,1,1:00135:0:Z74617469;
Cc1ncc(Cl)cc1Cl,4,1:00135:6:Z1743285371;1:00168:0:Z381785242;1:00171:7:Z1575082812;
Cc1cc(C)n2nnnc2n1,3,1:00135:7:Z1460161138;1:00153:0:Z2230357516;1:00166:9:Z3623576997;
Cc1[nH]c(Cl)c2cn[nH]c(=O)c12,4,1:00136:0:Z4341194911;1:00145:2:Z4341194573;1:00169:9:Z4341195087;
c1ccc2c(c1)OCc1cncn1-2,6,1:00136:1:Z3837250375;1:00160:5:Z3842636236;1:00165:0:Z3992192098;
Cc1nc2ccccc2[nH]c1=O,5,1:00136:4:Z1725910472;1:00139:3:Z917531168;1:00140:8:Z88301944;
O=C1CCc2cccnc21,9,1:00136:4:Z4556068175;1:00138:5:Z4342038970;1:00139:3:Z4342061532;
CC1(C)NC(=O)CCNC1=O,2,1:00136:5:Z4208567542;1:00136:5:Z5037399729;
c1nnc2n1CC1CCC2O1,4,1:00136:9:Z4996148952;1:00169:6:Z4996148836;1:00170:5:Z4996149072;
Cc1cccc2c(=O)[nH]ncc12,3,1:00137:0:Z3064937306;1:00164:1:Z3064938628;1:00192:5:Z3064939364;
N=c1cccc[nH]1,4,1:00137:4:Z238099016;1:00137:9:Z95785503;1:00180:5:Z136313718;
c1ncc2sncc2n1,4,1:00137:6:Z2770314070;1:00178:5:Z2770463262;1:00178:5:Z2770469012;
CN1c2ccccc2NCC1(C)C,2,1:00137:6:Z3347797504;1:00139:8:Z2998198434;
O=c1[nH]c(=O)c2cn[nH]c2[nH]1,4,1:00138:0:Z3484607301;1:00155:3:Z4918765840;1:00172:1:Z3484488429;
O=C1COC=NN1,2,1:00138:0:Z2998196778;1:00164:3:Z3603002336;
Cc1ccc2c(c1)OC(C)C(=O)N2,5,1:00138:1:Z2466268345;1:00145:2:Z4223585529;1:00157:7:Z3347460596;
OC1CCC2CCC1N2,1,1:00138:3:Z4251249385;
Cc1n[nH]c(=O)c2nocc12,6,1:00138:3:Z4024691172;1:00156:0:Z4024689832;1:00162:2:Z4024687823;
Cc1cnc2ccc(F)cc2c1Cl,2,1:00138:3:Z3393806304;1:00146:5:Z3828280122;
Cc1nncn1N,2,1:00138:4:Z4122255668;1:00150:1:Z4122255415;
C1CNC2(CNC2)OC1,1,1:00138:5:Z4091798606;
c1nc2cnc[nH]c-2n1,1,1:00138:6:Z2465870614;
c1ccc2c(c1)CNc1ccccc1-2,4,1:00138:7:Z736932396;1:00145:0:Z849172258;1:00160:1:Z1880184330;
Cc1cccc2c1NC(=O)C2(C)C,4,1:00138:7:Z2998096664;1:00168:5:Z4082221384;1:00189:1:Z2998227925;
Cc1n[nH]c(=O)c2cccnc12,4,1:00138:8:Z2790139084;1:00151:4:Z2789943588;1:00169:8:Z2789941335;
Cc1cccc2c(=O)[nH]ccc12,8,1:00138:8:Z2442734253;1:00144:4:Z2613995285;1:00145:1:Z2442733367;
O=C1CC2CCc3sccc3C2=NN1,6,1:00139:0:Z2863959446;1:00143:6:Z2863957521;1:00148:2:Z2863956971;
O=c1[nH]c2nccn2c2ccccc12,5,1:00139:2:Z3340061194;1:00144:6:Z3340061607;1:00162:8:Z3340061117;
Cn1ncc2nc(O)nc(O)c21,2,1:00139:2:Z5026471917;1:00142:0:Z4387273710;
O=C1CNC=NN1,2,1:00139:4:Z394819850;1:00147:4:Z1126848565;
Cn1c2ccccc2c2cn[nH]c(=O)c21,2,1:00139:5:Z2789985754;1:00159:0:Z2790089386;
c1ccc2nc3c(cc2c1)OCCO3,5,1:00139:8:Z4370743981;1:00139:8:Z4370744179;1:00139:8:Z4661477146;
Cc1coc(O)n1,4,1:00140:0:Z3094315682;1:00141:1:Z3094315796;1:00152:7:Z3094316474;
Clc1cc(Cl)c2c(c1)OCCC2,2,1:00140:4:Z3083727647;1:00152:3:Z1676005939;
CC1(C)CC(=O)Nc2ncccc21,8,1:00140:6:Z3347367981;1:00141:4:Z3347073695;1:00169:3:Z3347793453;
O=c1[nH]c2cncnc2[nH]1,2,1:00140:8:Z3990024215;1:00151:0:Z4211515674;
Cc1cc2c(s1)c1cn[nH]c(=O)c1n2C,2,1:00140:8:Z3547504021;1:00185:9:Z3547503956;
CC1NC2(CNC1=O)COC2,4,1:00141:4:Z3294656532;1:00154:1:Z3294655746;1:00184:8:Z3294655544;
O=C1CC2COCCC2=NN1,5,1:00141:4:Z4561835236;1:00146:8:Z4187351493;1:00167:3:Z4187348680;
O=C1CCc2cc(Cl)ccc2N1,3,1:00141:7:Z923949376;1:00161:9:Z401340890;1:00166:2:Z401403524;
Oc1ncnc2nc[nH]c12,3,1:00141:8:Z3810976832;1:00177:0:Z4919319649;1:00197:0:Z3810976858;
Cn1cc2cn[nH]c(=O)c2n1,2,1:00141:8:Z2789923957;1:00170:4:Z3253692598;
C1=Cc2ccccc2CN1,2,1:00142:0:Z3776180647;1:00162:0:Z352436652;
O=c1[nH]ncc2c[nH]nc12,6,1:00142:1:Z2789941864;1:00158:3:Z3064940471;1:00160:3:Z2789941184;
CN1CCc2c(F)cccc2C1,5,1:00142:2:Z4134196696;1:00142:8:Z4216961439;1:00146:6:Z4134196160;
Clc1ccc(Cl)o1,1,1:00142:9:Z4077821928;
CC1CC2(C1)CC(F)(F)C2,11,1:00143:0:Z4640186928;1:00143:0:Z4640186930;1:00155:8:Z4640187544;
CC1CNc2ccccc2NC1,4,1:00143:2:Z2369975150;1:00148:7:Z3815941627;1:00192:7:Z3365220355;
O=c1[nH]ncc2[nH]ncc12,5,1:00143:2:Z2863960626;1:00158:6:Z4208181371;1:00166:3:Z5025059923;
Clc1cccc2c1NCC21CCCC1,4,1:00143:6:Z1840877378;1:00146:2:Z2067636305;1:00153:4:Z2474500469;
Cc1cccc2c1OC1CC2NC(=O)N1,3,1:00144:0:Z4212776782;1:00183:8:Z3547940858;1:00192:1:Z3548030546;
O=S1(=O)CCc2nncn2CC1,2,1:00144:0:Z2768784954;1:00168:5:Z2768784952;
Cc1n[nH]c2[nH]c(=O)ccc12,4,1:00144:9:Z4502414297;1:00160:5:Z4446234217;1:00178:5:Z4493459820;
O=c1[nH]cnc2c1CCNC2,2,1:00144:9:Z2589206808;1:00167:2:Z1899917910;
Cc1nc2cccc(C)c2[nH]1,3,1:00145:1:Z4223346673;1:00150:6:Z4387250081;1:00172:2:Z3484545990;
OC1CC2CCCCC12,8,1:00145:2:Z4275674270;1:00167:6:Z4260047077;1:00171:9:Z4268525110;
O=C1NCC(=O)N2CC3CC(O)C2C13,4,1:00145:5:Z4208577762;1:00162:3:Z4208577700;1:00177:8:Z4208577802;
O=C1CNC(=O)C2(CCCOC2)CN1,7,1:00145:6:Z4009016538;1:00157:2:Z4009016128;1:00157:2:Z4009016094;
CC1(C)COC2(CC3CCCC3C2)OC1,4,1:00145:7:Z4209077818;1:00145:8:Z4207315663;1:00145:8:Z4232085082;
c1cn2c(n1)CCC21CNC1,7,1:00145:7:Z3257617165;1:00163:9:Z3267822717;1:00164:9:Z3267822753;
O=S1(=O)CCc2c(Cl)cccc21,9,1:00146:1:Z3384094443;1:00148:7:Z3384090318;1:00152:9:Z3384095241;
CN1CC2CCC2C1,1,1:00146:5:Z4644350116;
O=C1CNC(=O)C2(CCCCC2)CN1,2,1:00146:8:Z4009010980;1:00186:7:Z4009010884;
O=c1[nH]cnc2cc3c(cc12)OCO3,3,1:00146:8:Z3253741062;1:00168:4:Z2492813145;1:00185:5:Z3629861562;
O=C1CN=Cc2ccccc2N1,2,1:00146:8:Z3307796659;1:00165:6:Z3307797148;
CN1CCC=CCC1,1,1:00147:0:Z2601207668;
O=c1cc2c(n[nH]1)-c1ccccc1CC2,3,1:00147:1:Z3800194258;1:00155:0:Z2442676237;1:00172:0:Z2442676505;
O=C1CC2CC(F)CN2C(=O)CN1,4,1:00147:2:Z4009028063;1:00161:0:Z4009028213;1:00171:3:Z4081510752;
OC1CC2(CCNCC2)Oc2c[nH]nc21,2,1:00147:4:Z3416203204;1:00149:9:Z4271711985;
O=C1CCc2c(Cl)cccc21,3,1:00147:4:Z4224270213;1:00179:4:Z4121991088;1:00183:6:Z4121975615;
Cc1ccc2c(c1)CCCC2(C)C,4,1:00147:8:Z4258710028;1:00176:5:Z3780694603;1:00180:4:Z4004497058;
C1CCN2C(C1)COCC21CNCOC1,3,1:00148:0:Z3622431073;1:00148:4:Z3622430967;1:00193:8:Z3622430587;
O=C1NCC(=O)N2Cc3[nH]ncc3CC12,2,1:00148:1:Z4383651859;1:00156:6:Z4379907137;
c1cnc2sncc2c1,4,1:00148:7:Z4224081552;1:00157:6:Z4234040840;1:00187:8:Z4225654517;
