fragment_smiles,occurences,example_ligands
Cc1ccccc1,242037,134:13400:0:Z4143985868;134:13400:0:Z2589790936;134:13400:0:Z2095696600;
Cc1ccnc2sccc12,21,134:13400:1:Z4364525687;134:13415:8:Z4364525881;134:13418:3:Z4364525879;
CC1CNCCS(=O)C1,230,134:13400:1:Z2907422637;134:13400:4:Z5000877563;134:13401:0:Z1997541211;
c1ccc2c(c1)C1CCC2O1,442,134:13400:1:Z5034336845;134:13400:1:Z5033419278;134:13400:6:Z3860457057;
O=C1CCC2CCCCC2N1,484,134:13400:1:Z2303691117;134:13400:1:Z2594435120;134:13400:6:Z2642247336;
c1ncc2c(n1)CCC2,1022,134:13400:1:Z1272472932;134:13400:2:Z2094519736;134:13400:2:Z2910919658;
Cc1ccc(O)cc1,949,134:13400:1:Z4092954843;134:13400:1:Z1145591789;134:13400:1:Z1145450729;
Cc1cc(=O)n2c(n1)NCC2,89,134:13400:1:Z1639466720;134:13402:2:Z1592204636;134:13402:3:Z2148799908;
FC1(F)CCC2CC21,790,134:13400:1:Z5045383502;134:13400:3:Z3843177047;134:13400:3:Z3844466138;
O=c1[nH]cnc2cc(F)ccc12,119,134:13400:1:Z1711377649;134:13400:1:Z1665818403;134:13401:3:Z1665816822;
c1cc2c([nH]1)CCOC2,228,134:13400:1:Z2302759693;134:13400:2:Z2306339017;134:13400:5:Z2637625830;
CC1Oc2ccccc2C1C,548,134:13400:1:Z1929801420;134:13400:1:Z3596024739;134:13400:3:Z3596023539;
Fc1cccc2c1OCCNC2,288,134:13400:1:Z1929801420;134:13400:2:Z1920201851;134:13400:3:Z4985524015;
Oc1ccnc2ccc(Cl)cc12,41,134:13400:1:Z4127370888;134:13405:5:Z4045543892;134:13405:9:Z4129538760;
NC1CC2(C1)NCCN1CCCC12,83,134:13400:1:Z4055234365;134:13400:9:Z3040108125;134:13401:5:Z3364241401;
O=c1[nH]ccc2c1CCNC2,313,134:13400:1:Z3593697843;134:13400:5:Z3570421912;134:13400:6:Z5006595876;
C1CCC2(C1)CCNCC2,924,134:13400:1:Z1274481493;134:13400:1:Z3099990499;134:13400:2:Z1829053269;
C1CSC2(C1)CNC2,408,134:13400:1:Z4590662803;134:13400:2:Z3597381617;134:13400:2:Z3597391120;
C1CC2(CN1)OCCO2,1124,134:13400:1:Z3191180345;134:13400:1:Z2974344353;134:13400:1:Z3176159119;
C1CC2(CCSC2)CN1,189,134:13400:1:Z3598418704;134:13400:7:Z3434360432;134:13401:6:Z3441105904;
CC1CNC2CCCCC12,171,134:13400:1:Z1644977024;134:13401:7:Z1644973260;134:13402:1:Z3990957619;
c1n[nH]c2c1CSCC2,214,134:13400:1:Z4108197895;134:13400:5:Z4111916180;134:13400:5:Z4111919219;
c1nc2c(s1)CCCCC2,769,134:13400:1:Z3442515730;134:13400:2:Z594980488;134:13400:3:Z4116240556;
CN1CCCC2CCCCC21,161,134:13400:1:Z4502373017;134:13400:1:Z4493667629;134:13401:1:Z4506028866;
C1CCC2OCNCC2C1,63,134:13400:1:Z3611144162;134:13400:7:Z4906617992;134:13400:7:Z4642562608;
NC1CCC2(CCOCC2)NC1,151,134:13400:1:Z4422551671;134:13400:1:Z4422553270;134:13401:0:Z4422557094;
Cn1nc(Cl)cc1Cl,167,134:13400:1:Z4575064817;134:13400:3:Z2713128215;134:13400:9:Z4419399932;
Cn1cnc2cncnc21,635,134:13400:1:Z4360134268;134:13400:4:Z3828965741;134:13400:4:Z4295895121;
CC1(C)CNCC1O,210,134:13400:1:Z4771746373;134:13400:1:Z3434271858;134:13400:3:Z1935575945;
Cc1ccc2cnccc2c1,292,134:13400:1:Z4960566138;134:13400:2:Z3523265224;134:13400:6:Z4130014349;
Cc1noc2ccccc12,353,134:13400:1:Z2921078083;134:13400:3:Z4399354134;134:13400:6:Z4328348725;
CC1Cn2nccc2CN1,842,134:13400:1:Z3351733810;134:13400:2:Z2877298685;134:13400:3:Z3132616170;
C1CC2(CCN1)CNC2,875,134:13400:1:Z5046687923;134:13400:1:Z2494063088;134:13400:2:Z2804825244;
CC1(C)Cc2ccc(Cl)cc2O1,95,134:13400:1:Z1971546824;134:13400:5:Z2294106474;134:13400:6:Z1971561505;
Cn1ncc2c1CCC(F)(F)C2,557,134:13400:1:Z4613926129;134:13400:2:Z4613651463;134:13400:4:Z4614554368;
Clc1ccc2c(c1)CCCN2,235,134:13400:1:Z3667110865;134:13400:1:Z3629285372;134:13400:4:Z912577130;
OC1CCC2CC1CN2,173,134:13400:1:Z2957719281;134:13400:2:Z2950424602;134:13400:6:Z2967084942;
c1ccc2c(c1)CCSC2,548,134:13400:1:Z1273155460;134:13400:3:Z4574362773;134:13400:3:Z1345845440;
C1COCC2(C1)CCNCC2,549,134:13400:1:Z4205153389;134:13400:2:Z4612006391;134:13400:3:Z4081010144;
c1onc2c1CNCC2,257,134:13400:1:Z2691793109;134:13400:6:Z5004276111;134:13400:6:Z5004159017;
Cc1cc2ccccc2n1C,654,134:13400:1:Z4257593041;134:13400:1:Z2792763437;134:13400:1:Z3598033566;
c1ncc2ccsc2n1,1403,134:13400:1:Z4350427888;134:13400:1:Z2721470996;134:13400:1:Z2484583191;
OC1C2CNCC(C2)C1O,204,134:13400:1:Z4403727833;134:13400:2:Z4143136909;134:13400:4:Z4141638182;
Cc1cc2n(n1)CCNC2,618,134:13400:1:Z4141711723;134:13400:4:Z5014518256;134:13400:4:Z5023651010;
C1CCCCCC1,380,134:13400:1:Z3323864464;134:13400:1:Z3640374493;134:13400:3:Z3434989153;
C1NC2COCC12,131,134:13400:1:Z4318296625;134:13401:9:Z4329442091;134:13402:0:Z4318174587;
C1CSCCS1,585,134:13400:1:Z1971644404;134:13400:1:Z1372564047;134:13400:4:Z1530440855;
Fc1ccc2ocnc2c1,411,134:13400:1:Z2017118896;134:13400:1:Z1400426641;134:13400:3:Z1900597122;
C1COC2(CCOCC2)CN1,460,134:13400:1:Z1449323352;134:13400:5:Z2148257014;134:13400:6:Z1449323283;
FC1CC2CNC1C2,352,134:13400:1:Z3883306572;134:13400:6:Z3913570367;134:13401:5:Z3833265278;
c1cc2c(o1)CSCC2,15,134:13400:1:Z4251867780;134:13414:3:Z4257588567;134:13416:8:Z4255313144;
CC12CNCC1CS(=O)(=O)C2,381,134:13400:1:Z3389551096;134:13400:2:Z3055563168;134:13400:5:Z4993712873;
c1cnc2c(c1)CNCC2,1394,134:13400:1:Z2355403314;134:13400:1:Z4248692906;134:13400:2:Z2356695844;
Cn1c(=O)ccc2ccc(Cl)cc21,100,134:13400:1:Z4345826920;134:13404:0:Z4346065736;134:13404:1:Z4346909636;
Fc1ccc2ncsc2c1,378,134:13400:1:Z1258890326;134:13400:3:Z1864272335;134:13400:5:Z3343126223;
CC1(C)CNCCNC1,142,134:13400:1:Z4004418517;134:13400:1:Z4004389427;134:13400:9:Z4004410612;
Nc1cncc(F)c1,83,134:13400:1:Z4522949835;134:13400:4:Z4481879569;134:13402:0:Z4487317619;
Cc1cccc2ncoc12,143,134:13400:1:Z4385523773;134:13400:2:Z1769359386;134:13401:5:Z3353091007;
CC1CCC(C)CC1,237,134:13400:1:Z4420871203;134:13400:1:Z1953652268;134:13400:2:Z3047602437;
c1cn2c(n1)CCNCCCCCC2,251,134:13400:1:Z4343851662;134:13400:1:Z4347464151;134:13400:2:Z4353514117;
c1n[nH]c2c1CC1CC21,81,134:13400:1:Z3577017197;134:13401:1:Z3363881712;134:13401:3:Z3605206736;
O=C1CC2(CCNC2)CN1,372,134:13400:1:Z1919914367;134:13400:5:Z1918963502;134:13400:5:Z1921445364;
CC1=Nc2ccccc2C1(C)C,373,134:13400:1:Z4392370338;134:13400:1:Z4384627432;134:13400:5:Z4307208401;
CC1CCC(C)(C)C1,47,134:13400:1:Z5045478181;134:13406:4:Z4467200964;134:13407:0:Z4467200961;
O=c1ccc2cccc(F)c2[nH]1,161,134:13400:1:Z3841279487;134:13401:5:Z3988722634;134:13401:9:Z3838044259;
CC1CCO1,758,134:13400:1:Z4273140774;134:13400:1:Z4324853382;134:13400:1:Z4216586547;
O=S1(=O)NCC12CCOCC2,101,134:13400:1:Z4221934745;134:13401:9:Z4221916114;134:13404:1:Z4221899384;
FC1(F)C2CCCNC21,44,134:13400:1:Z3548152414;134:13402:1:Z3537041259;134:13405:3:Z3583899171;
CN1CC2CNCCN2C1=O,395,134:13400:1:Z3353611432;134:13400:1:Z1903717635;134:13400:6:Z1904982024;
CC1CNCCS1=O,462,134:13400:1:Z4540530016;134:13400:1:Z2070616185;134:13400:2:Z1256374343;
Fc1ccc2ccoc2c1,560,134:13400:1:Z4492235459;134:13400:2:Z4082989654;134:13400:3:Z4489691080;
CC1(C)CC(C)(C)C1,85,134:13400:1:Z4089780085;134:13400:6:Z4089780943;134:13405:6:Z3842316535;
Cn1ncccc1=O,565,134:13400:1:Z3598155154;134:13400:2:Z3598157702;134:13400:2:Z28667125;
CC1(C)COC1,377,134:13400:1:Z3711727905;134:13400:3:Z3638035961;134:13400:4:Z3693929006;
NC1CC(O)C1,221,134:13400:1:Z4212670023;134:13400:7:Z4206099243;134:13400:7:Z4144378827;
Cc1nn2c(=O)ccnc2s1,255,134:13400:1:Z793000486;134:13401:4:Z449793218;134:13402:3:Z791620854;
c1ccc2c(c1)CN1CCCC1CN2,117,134:13400:1:Z1908922238;134:13400:3:Z4146901220;134:13400:8:Z5012417018;
O=C1CC2(CCC2)NCCN1,176,134:13400:1:Z2792763437;134:13400:7:Z2805263229;134:13401:1:Z2805259262;
Cc1coc(=O)c2ccccc12,195,134:13400:1:Z2500072565;134:13401:0:Z2497804793;134:13401:2:Z3639901080;
CC1COc2ccnn2C1,177,134:13400:1:Z5008616514;134:13400:1:Z5008639391;134:13400:3:Z5006994370;
C1CC2COCC2CO1,368,134:13400:1:Z3082921660;134:13400:1:Z3049117875;134:13400:2:Z4459342487;
c1n[nH]c2c1C1CCCC(C2)N1,65,134:13400:1:Z4261597863;134:13403:6:Z4261554709;134:13404:9:Z4261582460;
Cc1cscc1Cl,257,134:13400:1:Z1918138777;134:13400:3:Z2229753942;134:13400:8:Z1918022970;
FC1=CCCNC1,710,134:13400:1:Z4163467249;134:13400:1:Z4018408330;134:13400:1:Z3792269805;
Clc1ccc2c(c1)NCC2,326,134:13400:1:Z3440011135;134:13400:2:Z2703873150;134:13401:8:Z2763083123;
NC1CC2(CCC2)C1,311,134:13400:1:Z2503778954;134:13400:3:Z3144896889;134:13401:0:Z4055207612;
C1=NCCN1,278,134:13400:1:Z4263039538;134:13400:7:Z3948963822;134:13400:9:Z4265493688;
C1=NCCCS1,163,134:13400:1:Z4277527602;134:13401:0:Z5020227468;134:13401:9:Z4249972213;
Oc1cccnc1,1987,134:13400:1:Z2639332117;134:13400:1:Z4033484206;134:13400:1:Z3658302135;
FC1(F)CCc2oncc2C1,777,134:13400:1:Z3782669701;134:13400:1:Z3784549279;134:13400:2:Z3296504496;
Fc1cc2cc[nH]c2cc1F,369,134:13400:1:Z2884911908;134:13400:5:Z2884910741;134:13400:6:Z4406713443;
CC1CCC(=O)N1,1841,134:13400:1:Z4018408330;134:13400:1:Z4601786658;134:13400:2:Z2796180555;
Cc1cnc(C)cn1,183,134:13400:1:Z4271239565;134:13400:1:Z4271240235;134:13400:5:Z4271251051;
O=C1CC2(CNC2)CN1,390,134:13400:1:Z2057707938;134:13400:3:Z4206351311;134:13400:4:Z3548919996;
C1CCc2nnnn2CC1,673,134:13400:1:Z2373780966;134:13400:3:Z2375351496;134:13400:4:Z2373781149;
O=c1[nH]c(=O)c2cc(F)ccc2[nH]1,20,134:13400:1:Z4080797672;134:13408:8:Z4080783440;134:13409:2:Z1503744447;
O=C1CC2(CNC2)n2ccnc2N1,79,134:13400:1:Z3370349519;134:13400:3:Z3370358106;134:13404:5:Z3618327145;
Clc1ccc2ncccc2c1,683,134:13400:1:Z1635486961;134:13400:1:Z2904708388;134:13400:3:Z1493485198;
CC1(O)CCCCC1,1099,134:13400:1:Z3439743259;134:13400:2:Z2373006258;134:13400:4:Z3439744370;
CC1(C)CCNCC1,1405,134:13400:1:Z2977569400;134:13400:2:Z3100929470;134:13400:2:Z3055243904;
C1CCC2(CC1)CCCCN2,532,134:13400:1:Z4771681264;134:13400:1:Z4204600168;134:13400:2:Z3626514703;
Oc1ccncc1,717,134:13400:1:Z4193004526;134:13400:2:Z4104321086;134:13400:3:Z5008534300;
c1cc2sccc2cn1,532,134:13400:1:Z1663301148;134:13400:1:Z4365353087;134:13400:3:Z3474099380;
CC1CC=NO1,1084,134:13400:1:Z4122534048;134:13400:1:Z4040092191;134:13400:3:Z1551066350;
FC1(F)C2CC1C2,44,134:13400:1:Z4280876555;134:13402:9:Z4281948337;134:13403:9:Z4478763662;
Fc1cnc2ccccn12,268,134:13400:1:Z1453956974;134:13401:4:Z3206597184;134:13401:9:Z1337259251;
N=S1(=O)CCC2(CC1)OCCO2,132,134:13400:1:Z4129882740;134:13401:0:Z3623216065;134:13401:1:Z4129882777;
FC=C1CCCNC1,169,134:13400:1:Z4228545851;134:13401:0:Z4228521358;134:13401:0:Z4228544978;
C1CC2(C1)CNCCN2,132,134:13400:1:Z3364734902;134:13400:3:Z3385156274;134:13402:1:Z3596318437;
Cc1ccn2nc(C)cc2n1,415,134:13400:1:Z1413996208;134:13400:3:Z4242121445;134:13400:3:Z3831472749;
CC1(C)CCCCS1(=O)=O,173,134:13400:1:Z2964643229;134:13400:3:Z4076858942;134:13400:4:Z3794158789;
CC1=NOCC1,705,134:13400:1:Z4491748161;134:13400:2:Z3541730524;134:13400:2:Z4488985160;
OC1CSC=N1,55,134:13400:1:Z4961918038;134:13403:8:Z4275883079;134:13407:8:Z4267348376;
Cc1ncnc2c1CCCC2,486,134:13400:1:Z3582294861;134:13400:3:Z4270524867;134:13400:4:Z3501048876;
N=S1(=O)CCNc2ccccc21,82,134:13400:1:Z3582294861;134:13402:0:Z4489449155;134:13402:1:Z3368764196;
c1ccc2sncc2c1,1409,134:13400:1:Z2010705734;134:13400:1:Z3667301346;134:13400:1:Z5007788600;
CC12CCC1(C)CNC2,116,134:13400:1:Z4111805054;134:13400:7:Z4114065374;134:13403:0:Z4112097091;
FC1CC2CNCCN2C1,134,134:13400:1:Z3551008433;134:13400:7:Z4825948821;134:13401:1:Z3618512393;
Cn1c(=O)cc[nH]c1=O,1164,134:13400:1:Z1535610280;134:13400:2:Z1474522303;134:13400:3:Z2717197512;
O=C1NCC2CC12,344,134:13400:1:Z4479153697;134:13400:3:Z4198383975;134:13400:3:Z4325485021;
Cc1cc2nc[nH]c2cc1C,459,134:13400:1:Z3833885477;134:13400:1:Z3984190672;134:13400:2:Z3560133470;
CC1COC2(CCNCC2)O1,393,134:13400:1:Z3557591285;134:13400:2:Z2173081697;134:13400:3:Z1240524976;
Cc1ccc2cnoc2n1,597,134:13400:1:Z2445228509;134:13400:5:Z857110990;134:13400:6:Z854806454;
C1CNCC2(C1)CCO2,263,134:13400:1:Z4218691055;134:13400:3:Z3406596836;134:13401:0:Z4414158747;
CC1CCNC(C)C1,627,134:13400:1:Z2376801848;134:13400:3:Z2465428779;134:13400:4:Z2412361849;
Fc1cc(F)c2cc[nH]c2c1,245,134:13400:1:Z3699343502;134:13401:7:Z4304206656;134:13401:7:Z4304206613;
c1ccc2c(c1)sc1ncncc12,29,134:13400:1:Z3634633627;134:13400:9:Z2763628837;134:13403:4:Z2143471035;
OC1CCc2cc(F)ccc21,281,134:13400:1:Z3617780511;134:13400:8:Z2457794878;134:13401:0:Z2457793776;
Fc1ccc(F)c2c1CCCO2,680,134:13400:1:Z3354803320;134:13400:1:Z3354832583;134:13400:1:Z4507359465;
CC1(C)CNCCC1O,296,134:13400:1:Z3607305397;134:13400:3:Z4148468798;134:13400:4:Z1784464606;
O=c1[nH]c2nncn2c2ccccc12,99,134:13400:1:Z1217243360;134:13400:3:Z4386279954;134:13400:9:Z105328524;
c1cc2c(s1)CCSC2,678,134:13400:1:Z3102412490;134:13400:1:Z1426490457;134:13400:3:Z1427342577;
Cc1ncccc1O,246,134:13400:1:Z4642147663;134:13400:4:Z3388771932;134:13400:5:Z4235892051;
CC12CCC(CC1)OC2,205,134:13400:1:Z4263960452;134:13400:7:Z3438113456;134:13400:8:Z4962283726;
Cc1cc(C)c2ocnc2c1,41,134:13400:1:Z3078838021;134:13401:9:Z2272524938;134:13403:2:Z2271205799;
O=C1Nc2ccccc2C12CCNCC2,189,134:13400:1:Z3622388860;134:13401:1:Z3590590355;134:13401:5:Z3741311142;
CC1(C)CC(C)(C)C1O,134,134:13400:1:Z4263610783;134:13403:7:Z4253939629;134:13404:1:Z4257451963;
C1NCC23COCC12COC3,185,134:13400:1:Z3707472635;134:13400:3:Z3318433223;134:13400:4:Z3318431684;
Clc1ccc2[nH]cnc2c1,1002,134:13400:1:Z1741181068;134:13400:1:Z2635535774;134:13400:3:Z1104627299;
c1ncc2c(n1)NCCN2,110,134:13400:1:Z4368773604;134:13401:1:Z4335664543;134:13401:6:Z4216828934;
CC1(C)C2CCC1CC2,514,134:13400:1:Z3571479735;134:13400:1:Z3570880008;134:13400:2:Z5057671638;
O=C1CC2CCC1C2,715,134:13400:1:Z5012806154;134:13400:1:Z4087036595;134:13400:2:Z2306323503;
OC1CCC2CCCNC2C1,219,134:13400:1:Z3787761755;134:13400:4:Z4094481281;134:13400:5:Z3788031139;
Cc1cc(O)nc2ccccc12,186,134:13400:1:Z1343657970;134:13401:0:Z1555570222;134:13402:3:Z2228323902;
O=C1CCC2(CCNC2)N1,380,134:13400:1:Z3302396022;134:13400:7:Z3698883463;134:13401:0:Z3302558103;
CC1CCCC2(C1)OCCO2,27,134:13400:1:Z3639301095;134:13400:1:Z3639573157;134:13404:1:Z3639473190;
FC12CNCCC1CNC2,117,134:13400:1:Z4056348847;134:13400:7:Z4029828597;134:13401:8:Z4029846237;
OC1CCNC12CCCCC2,250,134:13400:1:Z3603185850;134:13401:1:Z2644803797;134:13403:1:Z2644804581;
CC1(C)CC2CCCOC21,456,134:13400:1:Z1291462354;134:13400:2:Z1260556636;134:13401:0:Z2043900430;
OC1CC2(CCCCC2)C1,475,134:13400:1:Z4316295033;134:13400:4:Z4325298178;134:13400:9:Z3919003661;
C1=NCCC1,221,134:13400:1:Z1961651734;134:13400:4:Z2891439344;134:13401:7:Z3368662765;
Cc1nccnn1,5,134:13400:1:Z4216894858;134:13415:7:Z4216896714;134:13438:1:Z4216895688;
NC1CCc2nccn2C1,169,134:13400:1:Z3792980824;134:13400:6:Z3829762925;134:13400:7:Z3792258254;
O=c1ccoc2cc(F)ccc12,239,134:13400:1:Z2066848691;134:13400:5:Z2072130725;134:13400:8:Z2072647528;
c1ccc2c(c1)CCC1(CCCC1)O2,133,134:13400:1:Z1595628629;134:13401:4:Z1478583432;134:13403:9:Z1440318065;
C1CCC2CNCC2CC1,185,134:13400:1:Z3515261793;134:13400:1:Z3440005943;134:13401:3:Z3519070353;
CC1COCC2CCCN12,726,134:13400:1:Z4598550327;134:13400:1:Z4598612335;134:13400:3:Z4598607896;
c1cc2c(o1)CNC2,392,134:13400:1:Z4061512797;134:13400:2:Z3572683310;134:13400:4:Z3561592665;
Cn1ncnc1O,57,134:13400:1:Z4771775981;134:13404:4:Z4771908636;134:13407:3:Z4879914323;
CN1Cc2ccccc2C1,625,134:13400:1:Z4412962943;134:13400:2:Z2802770212;134:13400:3:Z3383737794;
C1CC2(C1)OCCO2,514,134:13400:1:Z2962104640;134:13400:3:Z2962102377;134:13400:4:Z4538924671;
Cc1c[nH]c(=O)[nH]1,1148,134:13400:1:Z3591096870;134:13400:1:Z1148679932;134:13400:2:Z3606407532;
CC1NCCn2ccnc21,280,134:13400:1:Z3591096870;134:13400:6:Z4733889201;134:13401:5:Z4073771704;
C1=NOC2COCC12,838,134:13400:1:Z4509705095;134:13400:2:Z3842800501;134:13400:3:Z3820073264;
CC1(C)Cc2ccccc2N1,145,134:13400:1:Z2853783346;134:13400:9:Z2820663903;134:13401:2:Z2860657643;
CC1CNCC2(CCCCC2)O1,207,134:13400:1:Z2501106206;134:13400:7:Z2494573323;134:13400:8:Z3581720149;
C1NOC2COCC12,127,134:13400:1:Z3437742188;134:13400:3:Z3439827125;134:13400:7:Z3609931992;
Cc1nn(C)c2nccc(Cl)c12,48,134:13400:1:Z2971763270;134:13403:4:Z3395333306;134:13404:4:Z2967440959;
CC1Sc2ccccc2NC1=O,321,134:13400:1:Z4352771306;134:13400:2:Z2883387520;134:13400:4:Z2647470530;
Fc1cccc2ncccc12,482,134:13400:1:Z795900306;134:13400:1:Z967924594;134:13400:3:Z3653538328;
CN1CCOCC1=O,433,134:13400:1:Z2045295425;134:13400:3:Z1881890681;134:13400:3:Z3857437485;
Fc1cncc(F)c1,1682,134:13400:1:Z2186998156;134:13400:1:Z4574929651;134:13400:1:Z2187011354;
c1ccc2c(c1)CCCC21CC1,416,134:13400:1:Z3703767662;134:13400:7:Z3557751392;134:13400:7:Z1279638909;
Clc1ccc2c(c1)CCC2,946,134:13400:1:Z1999595584;134:13400:2:Z1663472645;134:13400:2:Z2814140866;
CN1CCCC(C)(C)C1,567,134:13400:1:Z1931134889;134:13400:3:Z2660304138;134:13400:4:Z3742778541;
C1CCC2(C1)CNCCO2,584,134:13400:1:Z2648670677;134:13400:4:Z4292992828;134:13400:4:Z4578524194;
O=c1[nH]ncc(Cl)c1Cl,290,134:13400:1:Z4871615424;134:13400:1:Z4871615476;134:13400:2:Z300360306;
CN1CCCCc2ccccc21,224,134:13400:1:Z3360268292;134:13400:3:Z3359735285;134:13400:5:Z2662041810;
CC1CCNC1C,189,134:13400:1:Z1524121633;134:13400:3:Z2505476072;134:13401:1:Z3094564552;
c1ccc2c(c1)CCC1(CCNCC1)O2,214,134:13400:1:Z4169461849;134:13400:3:Z3365321886;134:13400:7:Z2647486817;
CC1CC(=O)c2cccnc2C1,201,134:13400:1:Z3845572136;134:13400:2:Z3845588464;134:13400:8:Z3868363111;
CC1(O)CCOC1,27,134:13400:1:Z4265309662;134:13403:6:Z4262059138;134:13410:6:Z4267045167;
CC1NCCn2cccc21,583,134:13400:1:Z3385999098;134:13400:1:Z3386050688;134:13400:1:Z357266416;
Fc1cccc2ccoc12,886,134:13400:1:Z3385999098;134:13400:1:Z3386050688;134:13400:4:Z3385368712;
CN1CCNCC12CCOC2,423,134:13400:1:Z3043521843;134:13400:1:Z3043527228;134:13400:1:Z3820219283;
O=c1ccc2ccccc2[nH]1,2606,134:13400:1:Z4503429119;134:13400:1:Z4503616221;134:13400:2:Z2883891789;
Fc1ccc2c(c1)OCCO2,202,134:13400:1:Z5044402650;134:13400:5:Z5043426607;134:13400:8:Z5043041516;
O=S1(=O)CC2CCC(C2)N1,65,134:13400:1:Z3860439749;134:13400:8:Z2994075155;134:13401:1:Z3357623667;
Cn1cnc2ccc(F)cc21,433,134:13400:1:Z3515782745;134:13400:1:Z1576864245;134:13401:1:Z4506617835;
CC1CNc2ccccc2O1,479,134:13400:1:Z4132266569;134:13400:1:Z4113019698;134:13400:3:Z4111946042;
O=S1(=O)CCC2(CCC2)C1,296,134:13400:1:Z4507359465;134:13400:1:Z4507360763;134:13400:2:Z4508095672;
c1cnc2c(c1)OCCO2,1384,134:13400:1:Z1737052063;134:13400:1:Z2494358067;134:13400:1:Z1796449787;
Cc1cn2cc(C)sc2n1,505,134:13400:1:Z4058012571;134:13400:2:Z3845307465;134:13400:2:Z4124503714;
C1CNCCCNC1,385,134:13400:1:Z4422307417;134:13400:1:Z4624554370;134:13400:6:Z3535430946;
CC1CCCC(C)O1,2069,134:13400:1:Z1561500569;134:13400:1:Z4272969956;134:13400:2:Z4274630992;
c1cc2c(nn1)CCNC2,455,134:13400:1:Z4576948317;134:13400:1:Z4227191875;134:13400:4:Z4491809511;
c1cnc2c(c1)CCN2,1237,134:13400:1:Z2474302964;134:13400:1:Z4127112815;134:13400:5:Z3019799222;
OC1CCC2CNCC2C1,461,134:13400:1:Z2643567417;134:13400:1:Z2335361311;134:13400:2:Z2643563733;
Cc1cc2[nH]ccc2s1,345,134:13400:1:Z3356750554;134:13400:2:Z4420632858;134:13400:2:Z3298384026;
O=S1(=O)CC2(CNC2)C1,189,134:13400:1:Z3356750554;134:13400:6:Z3553455158;134:13400:6:Z4149228949;
C1CC2CNCC(C1)O2,212,134:13400:1:Z3175564599;134:13400:3:Z3206573558;134:13401:5:Z3097365621;
c1cnc2cnsc2c1,28,134:13400:1:Z4229062983;134:13401:9:Z4005926774;134:13402:1:Z4225274213;
Fc1ccc2[nH]cnc2c1F,70,134:13400:1:Z3584786784;134:13405:3:Z3071580539;134:13405:8:Z3584783990;
Fc1cc2c(cc1F)OCCN2,135,134:13400:1:Z4126995409;134:13400:4:Z4126998302;134:13400:6:Z4126995285;
CC1(C)CNCc2cn[nH]c2C1,420,134:13400:1:Z2608606517;134:13400:1:Z2608606893;134:13400:5:Z3132792942;
c1cc2c(s1)CNCC2,1002,134:13400:1:Z4312286646;134:13400:1:Z1533634497;134:13400:2:Z3588821185;
FC1(F)CC12CCNCC2,311,134:13400:1:Z2477057602;134:13400:2:Z3580763314;134:13401:4:Z2476371340;
C1=Cc2ccccc2C1,333,134:13400:1:Z3141460404;134:13400:1:Z3209592766;134:13400:3:Z4491986753;
CC1CCc2[nH]ncc2C1,259,134:13400:1:Z2882044276;134:13400:5:Z2691037277;134:13400:5:Z2690976938;
Cc1ccc2c(c1)CCN2,413,134:13400:1:Z4116226694;134:13400:4:Z1879305356;134:13400:6:Z4109174492;
CN1CCNc2ccccc21,565,134:13400:1:Z2207682024;134:13400:2:Z4146917543;134:13400:4:Z4146920184;
CC1(O)CCCNCC1,281,134:13400:1:Z2981302442;134:13400:3:Z1941346807;134:13400:4:Z1944182501;
C1CCC2(CCOCC2)OC1,1847,134:13400:1:Z2202946085;134:13400:1:Z3201282937;134:13400:2:Z4880458548;
Cc1nc2ccc(F)cc2nc1C,183,134:13400:1:Z651895810;134:13400:8:Z1454092253;134:13401:3:Z3606741365;
Cc1cccc2ccsc12,183,134:13400:1:Z2145632826;134:13401:6:Z2146707171;134:13402:3:Z2147640277;
Fc1ccc2ncncc2c1,103,134:13400:1:Z1576864245;134:13402:0:Z1576558019;134:13402:9:Z4131387034;
C1COC2(CCN1)CCOCC2,420,134:13400:1:Z2709943274;134:13401:1:Z1708915351;134:13401:2:Z2074039994;
Cc1ccc2ccoc2c1C,170,134:13400:1:Z3522404240;134:13401:2:Z738692336;134:13401:4:Z4471203468;
c1cnc2c(c1)CCCN2,1233,134:13400:1:Z3522404240;134:13400:1:Z4209004928;134:13400:2:Z4448877669;
Fc1ccc2c(c1)CCN2,329,134:13400:1:Z3784549279;134:13400:2:Z2834082148;134:13400:4:Z3173463632;
Clc1ccc2cc3n(c2c1)CCNC3,115,134:13400:1:Z1895198864;134:13400:2:Z2163119791;134:13400:8:Z2143085910;
CN1CCCS1(=O)=O,866,134:13400:1:Z3054416203;134:13400:4:Z2453590629;134:13400:6:Z3475411913;
C1NC2CC12,140,134:13400:1:Z4094252125;134:13400:2:Z4204328389;134:13400:4:Z4214153398;
c1ccn2c(c1)nc1sccc12,108,134:13400:1:Z1558027066;134:13401:1:Z2219581923;134:13401:2:Z27614490;
c1ccc2c3c(oc2c1)CCCC3,89,134:13400:1:Z4252662971;134:13402:6:Z2439955983;134:13403:1:Z1842771182;
Clc1cn2ccsc2n1,629,134:13400:1:Z3701542104;134:13400:1:Z3837216172;134:13400:3:Z1501667162;
O=C1NC2CCC1C2,390,134:13400:1:Z4268514065;134:13400:3:Z4267150429;134:13400:5:Z3054700542;
c1ccn2nncc2c1,544,134:13400:1:Z3561806701;134:13400:3:Z3544682788;134:13400:4:Z3499886734;
