fragment_smiles,occurences,example_ligands
Clc1ncc[nH]1,413,3:00300:5:Z3542846615;3:00300:7:Z4036463069;3:00300:7:Z4187811651;
CC1(C)CC2CCCNC21,163,3:00300:5:Z2860247443;3:00301:4:Z2582097036;3:00302:9:Z2926931829;
CC1CC(=O)NN1,94,3:00300:5:Z3312423386;3:00300:6:Z286839420;3:00300:6:Z3312423325;
C1CCC2=C(C1)CCCO2,78,3:00300:5:Z4256712231;3:00301:7:Z4258502549;3:00303:5:Z4255561129;
CC1(C)CCc2ccccc21,290,3:00300:5:Z4486965100;3:00300:5:Z4486965964;3:00300:5:Z4481240785;
Fc1cc2c(cc1Cl)CCC2,32,3:00300:5:Z2699236830;3:00301:4:Z4415844693;3:00301:4:Z2698792845;
Cc1ccc(F)c2[nH]ccc12,68,3:00300:5:Z3831714873;3:00300:5:Z3831292481;3:00301:3:Z2724956337;
FC1(F)CCCCCCC1,108,3:00300:5:Z3384266938;3:00301:5:Z4314277427;3:00301:5:Z3363225621;
CC1CCCc2[nH]ncc21,216,3:00300:5:Z2912108223;3:00301:3:Z4113762417;3:00302:2:Z2965100384;
CN1CCC2(CCCNC2)CC1,152,3:00300:5:Z2828859545;3:00300:6:Z4070883673;3:00301:6:Z3547632469;
Fc1ccc2c(c1)CC1CC21,105,3:00300:5:Z2648058062;3:00302:2:Z2590942531;3:00305:0:Z2648055548;
NC1CCC12CC2,192,3:00300:5:Z4422133137;3:00300:7:Z3806898925;3:00300:9:Z3807428709;
Cc1cc2[nH]ccc2o1,190,3:00300:5:Z3805477239;3:00300:5:Z3441534450;3:00300:9:Z3441120248;
C1CCC2(C1)CCCNCC2,135,3:00300:5:Z3383081818;3:00300:6:Z3793391683;3:00300:6:Z3132255136;
OC1CCCCc2ccccc21,64,3:00300:5:Z3358469702;3:00303:6:Z3656065753;3:00303:9:Z2644601470;
Cc1ccn[nH]c1=O,315,3:00300:5:Z3907136124;3:00300:8:Z3315892751;3:00300:8:Z3628849174;
O=C1CC2CCCCC2N1,304,3:00300:5:Z3830711894;3:00300:8:Z2966656055;3:00301:1:Z4294174026;
FC1(F)C2(CCC2)C12CCC2,209,3:00300:5:Z4114833237;3:00300:5:Z4114841712;3:00300:7:Z4119078639;
FC1(F)CC2CNCCN2C1,237,3:00300:5:Z2456997142;3:00300:6:Z2457006217;3:00301:5:Z2437027391;
CN1CCNc2cc(F)ccc21,60,3:00300:5:Z1274986666;3:00301:9:Z2773434640;3:00304:4:Z2190779787;
C1COC2CC2O1,111,3:00300:5:Z3646691720;3:00302:6:Z4432315919;3:00303:7:Z3646691571;
Cn1ccc2ncncc21,8,3:00300:5:Z4576205949;3:00302:6:Z5061082100;3:00309:0:Z4576405011;
c1ccc2c(c1)OCCCCO2,46,3:00300:5:Z4643646111;3:00300:5:Z2770428146;3:00305:5:Z2353802923;
c1cc2occc2[nH]1,411,3:00300:5:Z4254050390;3:00300:5:Z1747051298;3:00300:6:Z2902764015;
Fc1cc2c(cc1F)NCCC2,81,3:00300:5:Z4104072731;3:00301:3:Z2037040031;3:00301:3:Z2619298597;
NC1CC2CCC1NC2,183,3:00300:5:Z2634845955;3:00301:0:Z2609802951;3:00301:2:Z3132763466;
Cc1nc2ccccc2n1C,313,3:00300:5:Z3179394439;3:00300:6:Z3358468721;3:00301:9:Z3656809917;
Clc1ccc2c(c1Cl)CNCC2,84,3:00300:5:Z4488105241;3:00301:7:Z2602726836;3:00301:8:Z2780189074;
O=C1CCON1,186,3:00300:5:Z3323200165;3:00300:6:Z3322952578;3:00301:5:Z1824261866;
Cn1cnc(O)cc1=O,48,3:00300:5:Z4169378916;3:00300:7:Z4537139744;3:00311:6:Z4137569140;
Clc1ccc2c(c1)CCCN2,202,3:00300:5:Z4345561825;3:00301:8:Z4422504697;3:00303:0:Z1625294954;
O=C1NCC2NCCCC12,352,3:00300:5:Z2976284065;3:00300:6:Z4175316651;3:00300:6:Z2970955573;
Clc1cccc2[nH]cnc12,100,3:00300:5:Z3172540045;3:00301:3:Z1391164125;3:00301:5:Z4623154346;
CC12CC3CC(CC(C3)C1)C2,25,3:00300:5:Z4260373641;3:00307:8:Z1650872230;3:00322:9:Z1653105745;
Cc1cn2ccncc2n1,161,3:00300:5:Z2484578908;3:00300:5:Z2718713114;3:00301:1:Z3384240942;
O=C1NCC2CCC1N2,959,3:00300:5:Z3882453207;3:00300:5:Z5017591792;3:00300:6:Z5017588942;
Cc1cc(O)nc(O)n1,63,3:00300:5:Z1747051298;3:00304:0:Z1747042645;3:00305:9:Z1375235618;
Clc1csc(Cl)c1,255,3:00300:5:Z4288140187;3:00301:0:Z4291394727;3:00301:0:Z4291845988;
FC1(F)CC12CNCCOC2,219,3:00300:5:Z4601036695;3:00301:2:Z4575551198;3:00301:5:Z4562291599;
C1CCC2SCCNC2C1,263,3:00300:5:Z3309679702;3:00301:3:Z3875823962;3:00301:5:Z1371078775;
Cc1c(F)ccc2scnc12,84,3:00300:5:Z4026351825;3:00301:5:Z2633134308;3:00301:8:Z2072636326;
CC1(C)CC(O)CO1,232,3:00300:5:Z4310710067;3:00300:9:Z4313642182;3:00301:1:Z4310730956;
Cc1cc(C)nc(N)c1,55,3:00300:5:Z4101245299;3:00301:4:Z3599676364;3:00301:6:Z3599671666;
CC1NCc2ccccc2NC1=O,52,3:00300:5:Z2691441640;3:00303:0:Z5043283271;3:00304:2:Z2691532090;
CC1NCCc2cc(F)ccc21,106,3:00300:5:Z1569288270;3:00301:2:Z1874255697;3:00301:3:Z1241729974;
O=C1NCC2CNCCN12,401,3:00300:5:Z1572208089;3:00300:9:Z2621850968;3:00301:2:Z2197292019;
C1CC23CNCC2(C1)COC3,181,3:00300:5:Z3593196194;3:00300:8:Z3829495104;3:00300:8:Z3794659820;
OC1CCC(F)(F)CC1,253,3:00300:5:Z2928389815;3:00300:9:Z3203385729;3:00301:7:Z3497531952;
Cc1cc(C)n2nnnc2n1,9,3:00300:5:Z1461108046;3:00311:2:Z2844148837;3:00322:1:Z2454520212;
C1NCC2CC1N2,322,3:00300:5:Z3794982157;3:00300:6:Z3614335223;3:00300:9:Z4169356408;
O=c1[nH][nH]c2ccccc12,157,3:00300:5:Z4487593246;3:00300:9:Z4492994082;3:00302:7:Z4484853525;
Cn1ncc2c1NCCC2,82,3:00300:5:Z4335228874;3:00301:2:Z4335229610;3:00302:6:Z4335228092;
O=C1Cc2ccncc2N1,15,3:00300:5:Z3631424832;3:00306:5:Z4223869678;3:00321:3:Z4223792407;
CC1(C)CC(N)CCO1,332,3:00300:5:Z4210111491;3:00301:3:Z4203609478;3:00301:6:Z3698701503;
O=c1[nH]nc2n1CCNC2,362,3:00300:6:Z1784261551;3:00300:6:Z2370516800;3:00300:7:Z2612501060;
O=c1cc[nH]c2ccsc12,48,3:00300:6:Z3790520067;3:00302:2:Z1607274183;3:00302:8:Z3339293536;
Cc1ccc2c(c1)CCC2,597,3:00300:6:Z2873021096;3:00300:6:Z1373437801;3:00300:9:Z1436894424;
Cc1nnc2n1CCNC2C,190,3:00300:6:Z3320469529;3:00301:0:Z3320472240;3:00301:4:Z3620350094;
CC1(C)CCc2ccccc2N1,35,3:00300:6:Z2789700131;3:00303:5:Z2323948171;3:00304:0:Z4239219307;
Cc1ncncc1F,648,3:00300:6:Z2434523835;3:00300:6:Z3834204971;3:00301:0:Z3393336301;
C1COCC2(C1)CNC2,186,3:00300:6:Z4591724546;3:00301:2:Z4591722618;3:00301:4:Z4591731246;
OC1CNCC12CCOCC2,230,3:00300:6:Z3882788621;3:00300:9:Z3822870567;3:00302:1:Z4095347766;
OC1CCC2CCCNC2C1,164,3:00300:6:Z4155904638;3:00300:7:Z3788042295;3:00302:3:Z3881392442;
C1=COCC1,141,3:00300:6:Z4255099205;3:00301:0:Z4253557667;3:00301:6:Z4257608975;
c1ccc2c(c1)NCCCN2,114,3:00300:6:Z4522272000;3:00302:1:Z4522270211;3:00302:2:Z4522281244;
Cn1cnc2c1CCNC2,54,3:00300:6:Z4261525093;3:00304:5:Z4191611700;3:00305:5:Z1142722224;
CC1(C)CN=CO1,190,3:00300:6:Z4261525093;3:00300:9:Z4236517708;3:00301:8:Z4259861877;
C1CCC2(CC1)CCNCC2,604,3:00300:6:Z3018966517;3:00300:8:Z5042877178;3:00301:3:Z3793808947;
Clc1cscc1Cl,378,3:00300:6:Z3818601967;3:00300:6:Z3630437718;3:00300:8:Z3503738793;
Cc1ccc2c(c1)OCO2,225,3:00300:6:Z4058594505;3:00300:8:Z1637932180;3:00302:9:Z4608694809;
c1nc2c([nH]1)C1(CCC1)NCC2,98,3:00300:6:Z3696359400;3:00300:6:Z3609857972;3:00300:6:Z3597677660;
C1CNCCCNC1,408,3:00300:6:Z4422303484;3:00301:2:Z4422300294;3:00301:4:Z4387261925;
FC12CCCC(CC1)C2,251,3:00300:6:Z4921943897;3:00301:3:Z4923933421;3:00301:3:Z4922008593;
C1CC2(C1)CCC21CCC1,183,3:00300:6:Z4576615961;3:00301:1:Z4455192673;3:00302:0:Z4455124277;
O=c1ccc2c([nH]1)CCNC2,267,3:00300:6:Z3323450530;3:00300:7:Z3596475304;3:00301:8:Z3337596005;
Clc1cccc2c1NCCC2,45,3:00300:6:Z1116616199;3:00301:7:Z3404430935;3:00302:7:Z4690743021;
Cc1cn(C)nc1C,234,3:00300:6:Z3296957728;3:00301:3:Z1552467498;3:00301:5:Z4021016893;
c1ccc2c(c1)CCC1CNC21,70,3:00300:6:Z4478528741;3:00303:8:Z4478534771;3:00305:2:Z4478529910;
CN1C(=O)CNC2CC21,504,3:00300:6:Z4232620262;3:00301:0:Z4491890033;3:00301:0:Z3653840046;
NC1CNCC12CCC2,341,3:00300:6:Z3278093209;3:00300:6:Z3045249457;3:00300:9:Z3044794670;
C1CCC2(CCNCC2)COC1,131,3:00300:6:Z3816327307;3:00300:6:Z3816327480;3:00300:6:Z3816272331;
Cc1cc(=O)[nH]c(=O)[nH]1,170,3:00300:6:Z3185469319;3:00301:0:Z4223210777;3:00303:9:Z3203703809;
C1CNC2CCNCC2C1,615,3:00300:6:Z4055459261;3:00300:6:Z2776560762;3:00301:0:Z2752290117;
C1CC2OCCC2CO1,319,3:00300:6:Z4504448643;3:00300:6:Z3523472935;3:00300:8:Z3356251339;
c1cc2cnncc2o1,350,3:00300:6:Z4391291701;3:00301:1:Z2199679025;3:00301:2:Z3562267844;
NC1CCCC12CNC2,179,3:00300:6:Z4210660918;3:00301:5:Z3376083052;3:00301:5:Z4210680711;
Cc1ncc2cc(C)sc2n1,106,3:00300:6:Z4025626908;3:00300:8:Z4025942416;3:00300:9:Z4026000787;
c1ncc2c(n1)NCC2,92,3:00300:6:Z4330706886;3:00301:4:Z4330700497;3:00302:2:Z4330702421;
Oc1ccc(F)cn1,298,3:00300:6:Z3385015135;3:00300:7:Z4600980605;3:00301:2:Z2660361758;
OC1C2CCC1CNC2,449,3:00300:6:Z4991816326;3:00300:6:Z3765573398;3:00301:0:Z3702430944;
Cc1cccc2ccncc12,75,3:00300:6:Z2850535995;3:00303:2:Z4185169200;3:00306:4:Z2976699763;
CC1(C)CCNc2ccccc21,64,3:00300:6:Z2157683901;3:00304:3:Z4127392483;3:00304:9:Z2157679404;
Clc1ccnc2c1NCC2,153,3:00300:6:Z4353299202;3:00300:9:Z4353300526;3:00302:6:Z4353299638;
Cc1cc(=O)nc[nH]1,26,3:00300:6:Z2769218287;3:00304:9:Z3638709803;3:00305:2:Z2769218081;
O=c1[nH]cnn2c(Cl)ccc12,18,3:00300:6:Z4385455838;3:00318:6:Z4386791564;3:00328:4:Z4385454554;
c1nnn2c1COC1CNCC12,124,3:00300:6:Z4474979984;3:00304:9:Z4457427299;3:00306:9:Z4482956438;
NC1CC2CNCC12,288,3:00300:6:Z3889038683;3:00301:2:Z3808275785;3:00301:7:Z3797515769;
O=C1COC2CCNCC2N1,243,3:00300:6:Z3833805756;3:00300:8:Z3883113477;3:00301:3:Z4506260429;
Cc1cn2ncsc2n1,395,3:00300:6:Z1462117282;3:00300:6:Z2977316931;3:00300:6:Z1430528586;
OC12CCCCC1(O)CNCC2,128,3:00300:6:Z4398701350;3:00301:4:Z4398692761;3:00302:8:Z4478382234;
O=c1[nH]nc2cnccn12,34,3:00300:6:Z1679727625;3:00303:5:Z2360688718;3:00304:4:Z1796674892;
Fc1ccc2c(c1)NCCC2,225,3:00300:6:Z2434751626;3:00300:8:Z4444727920;3:00302:0:Z1265621828;
Cc1csc2c(Cl)cccc12,26,3:00300:6:Z2226377088;3:00303:2:Z3652822631;3:00304:6:Z3351756752;
Cc1cc2nccc(C)n2n1,143,3:00300:6:Z4536316024;3:00300:6:Z4536316025;3:00300:6:Z3229788804;
CC1CCc2ncccc2N1,49,3:00300:6:Z4649906488;3:00304:4:Z4649905413;3:00308:6:Z4378638522;
C1COCCC2(C1)CCN2,355,3:00300:6:Z4645175621;3:00300:7:Z4638040696;3:00301:0:Z4640247570;
Clc1ccc2c(c1Cl)CCNC2,85,3:00300:6:Z2791374753;3:00307:7:Z2952003609;3:00308:3:Z1015344692;
Cc1ncc2c(C)csc2n1,170,3:00300:6:Z2615803091;3:00300:6:Z5057701926;3:00302:2:Z4139058306;
Fc1ccc2c(c1)CNCCO2,137,3:00300:6:Z2226523431;3:00301:3:Z2076029273;3:00301:4:Z2439550015;
CC12CC(C1)C1(CCC1)O2,43,3:00300:6:Z3608046635;3:00302:0:Z3293231160;3:00303:0:Z3520862771;
CC1(C)OCC2CNCC21,56,3:00300:6:Z3384212925;3:00306:1:Z4057364855;3:00309:8:Z3793990443;
C1COCC2(C1)CCNCC2,320,3:00300:6:Z3386147046;3:00300:6:Z3386147355;3:00300:6:Z3386148854;
C1=NCC2(CCOCC2)N1,47,3:00300:6:Z4001751127;3:00300:6:Z4001749904;3:00301:5:Z4001752716;
Cc1cc(C)cc(O)c1,361,3:00300:6:Z4389875524;3:00300:9:Z4913285245;3:00301:7:Z4913200814;
OC1CCCCCC1O,248,3:00300:6:Z3204768702;3:00300:7:Z3559526071;3:00301:6:Z2862960675;
O=c1[nH]ncc2c1CCNC2,224,3:00300:6:Z4225996859;3:00300:9:Z3901554696;3:00301:0:Z4229799248;
CN1C=NCC(O)C1,89,3:00300:6:Z3301837476;3:00301:0:Z3301838623;3:00305:1:Z3790772461;
Clc1cc(Cl)c2c(c1)CCNC2,87,3:00300:6:Z2699272058;3:00301:7:Z3102223001;3:00303:1:Z1367781841;
NC12CCC(CC1)C2,371,3:00300:6:Z4060561284;3:00300:6:Z3635196113;3:00300:7:Z3132946443;
O=C1Cc2ccc(Cl)cc2N1,110,3:00300:6:Z4406777865;3:00300:9:Z2964261503;3:00302:0:Z2296869493;
O=C1CNC2(CN1)COC2,67,3:00300:6:Z3832576974;3:00301:2:Z2842160565;3:00302:9:Z2842166119;
O=C1NCC2CCCC1N2,167,3:00300:6:Z3700675714;3:00300:8:Z3712710244;3:00301:0:Z3653454879;
CC1CC(=O)c2cccnc2C1,44,3:00300:6:Z3868361032;3:00307:1:Z3814919200;3:00309:2:Z3868361626;
CC1COC2(CCNCC2)O1,251,3:00300:6:Z2003119926;3:00301:2:Z4198576659;3:00301:2:Z2974323397;
O=S1(=O)CCC2(CCNC2)CC1,184,3:00300:6:Z4277874153;3:00300:9:Z3561667557;3:00303:0:Z3520979703;
Clc1cnc2occc2c1,135,3:00300:6:Z3806951586;3:00300:7:Z2261684002;3:00300:9:Z2266471521;
Cc1ncn(C)n1,273,3:00300:6:Z2978092259;3:00300:9:Z2273112577;3:00301:3:Z4387160849;
Nc1csc2ncccc12,116,3:00300:6:Z2801199558;3:00301:2:Z3135708223;3:00303:7:Z2802066809;
O=c1[nH]ncc2ncsc12,22,3:00300:6:Z3339797202;3:00303:9:Z3339798870;3:00307:2:Z3339798698;
CC1CCn2ccnc2C1,395,3:00300:6:Z2804784164;3:00300:6:Z4147825957;3:00300:6:Z4138380327;
Cc1nn(C)c(=O)[nH]1,75,3:00300:6:Z4134217509;3:00300:7:Z4134217549;3:00307:5:Z4137542109;
C=C1CCCCC1C,14,3:00300:6:Z4000775375;3:00301:8:Z4000775328;3:00306:3:Z4000775057;
O=C1COc2ccc(F)cc2N1,28,3:00300:6:Z3715678638;3:00309:0:Z3633787818;3:00311:6:Z3715677534;
CC12OCC(CO1)CO2,88,3:00300:6:Z4264686412;3:00304:2:Z4264696148;3:00306:5:Z4264686933;
C1CC2(C1)CCNCCN2,226,3:00300:6:Z4447863963;3:00301:1:Z2853990390;3:00301:5:Z3046919945;
Cn1ncc2c1CCCN2,173,3:00300:6:Z3550696075;3:00300:7:Z4262833278;3:00303:0:Z4370483294;
Clc1cccc2cc[nH]c12,157,3:00300:6:Z2712888157;3:00300:7:Z2827438299;3:00300:7:Z2827438309;
C1CC2(C1)CNCCOC2,405,3:00300:6:Z1675401364;3:00300:7:Z4058878367;3:00300:8:Z3311051615;
O=C1CCNc2ccccc2N1,155,3:00300:6:Z1882773264;3:00300:9:Z1230416042;3:00301:1:Z3878313362;
OC1CC2CCC1NC2,277,3:00300:6:Z3600338037;3:00300:8:Z2884787018;3:00300:8:Z2884781844;
Cc1ccc2c(c1)CCCN2,182,3:00300:6:Z4579387154;3:00300:7:Z1118616170;3:00300:7:Z4400695554;
Clc1ccc2nccn2c1,600,3:00300:6:Z1117167983;3:00300:6:Z2527336256;3:00300:9:Z1567417728;
O=C1CNCC2CCCN12,373,3:00300:6:Z3562036839;3:00300:8:Z3549390519;3:00300:9:Z3521097859;
Nc1cncnc1N,87,3:00300:6:Z3772649530;3:00302:3:Z3451230847;3:00303:3:Z4024643083;
CC1CC(C)n2nccc2N1,71,3:00300:6:Z4651447970;3:00300:7:Z4651449605;3:00303:6:Z4651444315;
CC1OC2(C)CC1C2,558,3:00300:6:Z4194062248;3:00301:5:Z3547376130;3:00301:6:Z3504010239;
c1cnc2cncn2c1,260,3:00300:6:Z2804920146;3:00301:6:Z2696217025;3:00302:2:Z2696242772;
CN1C(=O)CC2CNCCC21,271,3:00300:6:Z3099720751;3:00300:8:Z3518997185;3:00302:0:Z3384466450;
FC1(F)CCC2(CCNC2)CC1,135,3:00300:6:Z3321211705;3:00301:2:Z3385248282;3:00301:5:Z3321212883;
Clc1cccc2[nH]ccc12,344,3:00300:6:Z4124588380;3:00300:7:Z4155266981;3:00300:9:Z1977215378;
C1=NOC2(C1)CNC2,314,3:00300:6:Z4234314524;3:00300:7:Z4273094316;3:00301:1:Z4264632879;
Cc1cc2scnc2cc1F,50,3:00300:6:Z2355967685;3:00306:1:Z2076401671;3:00306:7:Z2498758277;
O=c1[nH]cnc2sc3c(c12)CCCC3,26,3:00300:6:Z2863971066;3:00301:5:Z1238869713;3:00302:8:Z3798794532;
C1CCC2CCCCC2C1,609,3:00300:6:Z2073204498;3:00300:6:Z2485502135;3:00300:8:Z2068149799;
c1cc2[nH]cnc2cn1,436,3:00300:6:Z1639361029;3:00300:6:Z4641925979;3:00301:1:Z3561552143;
Cc1n[nH]c2c1CCCN2,49,3:00300:6:Z3314576033;3:00301:0:Z4268582831;3:00301:5:Z3294801277;
Cc1ccc2ccncc2c1,132,3:00300:6:Z4342015811;3:00302:2:Z2642634520;3:00302:3:Z3561234964;
NC1CCC12CCOCC2,114,3:00300:6:Z3139814632;3:00301:5:Z4169647132;3:00301:9:Z4204880385;
Nc1csc(Cl)c1,169,3:00300:6:Z4064734620;3:00300:7:Z3889230925;3:00300:7:Z4216288131;
Clc1cccc2c1OCCN2,133,3:00300:6:Z1422144129;3:00300:7:Z1421933468;3:00301:3:Z1419364070;
Clc1ccc2occc2c1,337,3:00300:6:Z3054475744;3:00300:8:Z393236368;3:00301:1:Z4264378773;
CN1CCNCCC12CCOCC2,81,3:00300:6:Z3322952578;3:00300:9:Z3043671286;3:00301:2:Z3043668555;
C1CCC2(CCC2)SC1,463,3:00300:6:Z3581347802;3:00300:6:Z2962322502;3:00300:8:Z2999016278;
C1CC2(CCN1)CNCCO2,256,3:00300:6:Z4314361595;3:00300:7:Z3136338238;3:00301:0:Z3136340184;
Cc1cccc2c1CCO2,214,3:00300:6:Z2272401949;3:00300:8:Z2965091271;3:00301:1:Z4223225538;
C1CCC2(CC1)NCCS2,89,3:00300:6:Z2499106955;3:00301:4:Z3051780972;3:00301:5:Z2499104644;
Oc1ccc2scnc2c1,29,3:00300:6:Z4471989412;3:00302:2:Z4471991333;3:00303:2:Z4471990887;
c1ccc2c(c1)NCCC21CC1,64,3:00300:6:Z3646774401;3:00301:7:Z4448097311;3:00302:2:Z4416214053;
CC1(C)CNCc2cn[nH]c2C1,128,3:00300:6:Z2630415396;3:00301:2:Z3829875059;3:00303:2:Z2617012870;
c1cc2ncsc2s1,231,3:00300:6:Z1227035623;3:00300:7:Z1696514429;3:00301:0:Z3294485086;
c1ncc2c3c(sc2n1)CCCC3,50,3:00300:6:Z645850278;3:00302:4:Z1973720806;3:00306:4:Z4233165267;
Cn1cnc2cccc(F)c21,115,3:00300:6:Z3342551244;3:00300:8:Z2479468279;3:00300:9:Z1999993795;
Cc1cc(C)c2ccsc2n1,83,3:00300:6:Z1882792771;3:00300:8:Z1265315251;3:00301:2:Z1584027745;
O=C1NCCCc2occc21,173,3:00300:6:Z2903961619;3:00300:6:Z4907658355;3:00301:1:Z3172332233;
CC1(C)CCc2ncsc2C1,201,3:00300:6:Z3179732774;3:00300:9:Z3520809964;3:00302:0:Z3393983054;
Cc1cc(F)c2c(c1)CCNC2,117,3:00300:6:Z3316776838;3:00301:7:Z3583925514;3:00302:1:Z5004502213;
FC1(F)C2C3CCC(C3)C21,78,3:00300:6:Z3876369589;3:00303:8:Z4467191317;3:00304:9:Z4004394952;
NC12CCC1CNC2,444,3:00300:6:Z3278131220;3:00300:7:Z4055219069;3:00300:8:Z3256546983;
CC12CNCC1(C)CS(=O)(=O)C2,135,3:00300:6:Z4346864381;3:00301:1:Z3313695203;3:00302:1:Z3053797217;
O=S1(=O)CCCNC1,204,3:00300:6:Z4057005255;3:00300:6:Z3382594297;3:00300:6:Z3380160054;
Cn1ncc2c(=O)cc[nH]c21,25,3:00300:6:Z1911201453;3:00305:4:Z3800184562;3:00314:4:Z3339467324;
FC12CNC(C1)C2,512,3:00300:6:Z4094322529;3:00300:9:Z3910088620;3:00301:1:Z3910134061;
c1cn2ncnc2cn1,532,3:00300:6:Z3496056352;3:00300:6:Z3870147097;3:00300:8:Z3557120455;
CC1C=NOC1C,28,3:00300:6:Z4113833668;3:00300:6:Z4113834196;3:00300:6:Z4113846160;
CC1(C)CC2CCCOC21,284,3:00300:6:Z3101971746;3:00300:7:Z2286454088;3:00300:7:Z2631498881;
C1CC2CC1C1CNC21,255,3:00300:6:Z1281883107;3:00301:4:Z1452450059;3:00301:9:Z2186186484;
Clc1ccc2ccoc2c1Cl,24,3:00300:6:Z2772811314;3:00300:6:Z3631453941;3:00300:6:Z2764618290;
Fc1cccc2ccncc12,126,3:00300:6:Z4395802983;3:00301:5:Z3819554800;3:00302:5:Z3775583289;
O=C1CC2(CCOCC2)CN1,132,3:00300:6:Z2862441471;3:00300:7:Z2289662479;3:00300:9:Z2862437437;
OC1CC(O)C12CCNCC2,201,3:00300:6:Z4257599569;3:00301:2:Z4031785720;3:00301:7:Z4031784393;
Oc1ccnnc1,264,3:00300:6:Z3369109634;3:00301:2:Z3051700020;3:00301:8:Z4473757225;
O=C1CC2CCCC(C1)C2,185,3:00300:6:Z4023254817;3:00301:2:Z4021497556;3:00301:2:Z4021393896;
c1[nH]cc2c1CCCC2,250,3:00300:6:Z3552044928;3:00300:6:Z3405989250;3:00300:9:Z3584299970;
O=C1NCNC12CCCCC2,21,3:00300:6:Z1171502615;3:00302:1:Z1272846408;3:00324:1:Z1956797407;
Clc1cccc2c1CNCC2,170,3:00300:6:Z2829311427;3:00301:2:Z2304704279;3:00301:6:Z2313401328;
Cn1ccn2nccc12,294,3:00300:6:Z4107302772;3:00301:4:Z4107456438;3:00301:5:Z4224487075;
C1CC2CCNCC(C1)N2,311,3:00300:6:Z3776711988;3:00300:8:Z5059966617;3:00301:0:Z3520985311;
c1ncc2c3c(sc2n1)CCC3,116,3:00300:6:Z3078327933;3:00301:2:Z1615167596;3:00302:0:Z3079183440;
O=C1NCCC12CCCNC2,258,3:00300:6:Z3834387693;3:00300:9:Z3834384510;3:00301:0:Z4247290515;
O=C1NCC2(CCNCC2)C1O,97,3:00300:6:Z3396199127;3:00301:0:Z3623161980;3:00302:2:Z3623163657;
CC1CNCC(C)(C)CO1,362,3:00300:6:Z4115742804;3:00300:8:Z3619199168;3:00300:9:Z4166498824;
Cc1nc2ncccn2n1,367,3:00300:6:Z4184904689;3:00300:7:Z1663271856;3:00301:3:Z3075919131;
CC1COc2ccccc2CN1,95,3:00300:6:Z1645179264;3:00301:2:Z1648886775;3:00301:9:Z1940165643;
CC1(O)CCS(=N)(=O)CC1,183,3:00300:6:Z4477430865;3:00303:4:Z4477420978;3:00304:1:Z4477417468;
Cc1ccn2ccnc2c1C,136,3:00300:6:Z3873231788;3:00301:8:Z3774798855;3:00302:2:Z3792687239;
Cc1cc(F)cc2c1CNCC2,109,3:00300:6:Z2971959681;3:00300:7:Z2358675112;3:00300:8:Z2660717464;
CC1CNCC(=O)C1,316,3:00300:6:Z3060337826;3:00300:7:Z3060326675;3:00300:8:Z3060327812;
NC1CC2CNC(C1)C2,244,3:00300:6:Z3137793574;3:00300:9:Z4185118720;3:00300:9:Z2997646334;
Cc1ccc2scnc2c1,272,3:00300:6:Z4156378385;3:00301:2:Z2763088910;3:00301:3:Z2704107404;
Clc1cccc2c1CC1CC21,127,3:00300:6:Z2720016634;3:00300:9:Z4293321046;3:00302:5:Z2755319083;
CC1CCC2(CC2)NC1,215,3:00300:6:Z4385217538;3:00300:8:Z3880357768;3:00301:1:Z3880357887;
CN1CCCC12CCCC2,284,3:00300:6:Z3505556623;3:00300:7:Z4229691525;3:00301:1:Z3647061575;
c1ccc2c(c1)CCC21CC1,218,3:00300:6:Z1390804016;3:00301:3:Z1281302909;3:00301:4:Z3208878590;
Cn1ncc2cnc(N)nc21,117,3:00300:6:Z2506512670;3:00300:6:Z2506475473;3:00300:7:Z2506443128;
C1CNC2CCC2N1,319,3:00300:6:Z5037961892;3:00301:0:Z5020358810;3:00301:2:Z5017982996;
O=c1[nH][nH]c(=O)[nH]1,167,3:00300:6:Z2908031358;3:00300:7:Z4445995914;3:00301:0:Z4097115304;
O=S1(=O)CCC2(CCC2)C1,205,3:00300:6:Z4508426277;3:00300:9:Z4506709391;3:00301:0:Z4507625603;
O=c1ccoc2ccc(Cl)cc12,41,3:00300:6:Z4265627913;3:00300:6:Z4265498757;3:00300:6:Z4220095931;
Cc1cc(Cl)n[nH]1,254,3:00300:6:Z3807455957;3:00300:6:Z4084681803;3:00300:8:Z2829581693;
c1cc2c(nn1)CCOC2,174,3:00300:6:Z4022217568;3:00300:8:Z4040440255;3:00301:4:Z4040440848;
Fc1cc(F)c2c(c1)CCN2,143,3:00300:6:Z2834677253;3:00303:1:Z1888797298;3:00304:5:Z3844593085;
CC1CCC2OCCC2N1,12,3:00300:6:Z2012627163;3:00303:7:Z2016099878;3:00304:6:Z2215562423;
CC1CC=CCC1,43,3:00300:7:Z2551353812;3:00302:8:Z2558223235;3:00305:1:Z2285755688;
Cn1nc2c(c1O)CCNC2,183,3:00300:7:Z4273749458;3:00301:0:Z4227924640;3:00301:3:Z4273748272;
O=S1CC2CNCC(C2)C1,274,3:00300:7:Z4009232139;3:00300:8:Z4275211128;3:00301:3:Z4011452971;
CN1CCN(C)C2(CCNCC2)C1,60,3:00300:7:Z5060221310;3:00301:4:Z5052026193;3:00301:4:Z5052026368;
