fragment_smiles,occurences,example_ligands
Fc1cc(F)c2c(c1)CCNC2,115,8:00801:7:Z3392851219;8:00806:6:Z3588261918;8:00807:0:Z3588262431;
Cc1ccnc2[nH]ccc12,113,8:00801:7:Z4214943846;8:00802:1:Z3602550867;8:00802:2:Z3581621279;
Cc1cc2nccc(C)n2n1,139,8:00801:7:Z3509814213;8:00802:8:Z3055643875;8:00803:4:Z3059443927;
FC1(F)C2CC3C(C2)C31,32,8:00801:7:Z4170242278;8:00802:3:Z4172241493;8:00807:7:Z4170243048;
O=c1[nH]ccc2cnccc12,15,8:00801:7:Z2993862118;8:00817:6:Z2852762404;8:00820:9:Z3339624422;
Nc1cnc2ccccc2n1,91,8:00801:7:Z4168427809;8:00801:9:Z3023718137;8:00802:7:Z3771901610;
CC1Oc2ccccc2O1,40,8:00801:7:Z2348980354;8:00804:0:Z4127796756;8:00809:4:Z4059578875;
Oc1ncccc1Cl,58,8:00801:7:Z3509918164;8:00802:2:Z3510379038;8:00803:2:Z3699770395;
Nc1ccn2nccc2c1,98,8:00801:7:Z4217356073;8:00802:1:Z5024792053;8:00802:1:Z5024792058;
CC1CCN(C)C1=O,88,8:00801:7:Z2783204662;8:00801:7:Z2924143034;8:00802:6:Z2783204501;
c1ccc2c3c([nH]c2c1)CNCCS3,15,8:00801:7:Z3598200852;8:00804:2:Z3321342810;8:00809:9:Z3598199500;
OC1CCC(O)C2CCC1N2,83,8:00801:7:Z3649902006;8:00805:4:Z3649904106;8:00806:1:Z3649904219;
Cc1cc(F)c2c(c1)NCC2,30,8:00801:7:Z3138738636;8:00805:4:Z3889156281;8:00808:9:Z3103046110;
C1CCN2CCNC(C1)C2,165,8:00801:7:Z3272084495;8:00801:8:Z4249814536;8:00802:1:Z4249787889;
CC1(C)CS(=O)(=O)NC1=O,48,8:00801:7:Z4889141718;8:00808:7:Z3513628599;8:00809:1:Z3513631554;
C1CC2C3CCC(C3)C2C1,162,8:00801:7:Z1583368656;8:00802:2:Z2254555594;8:00802:7:Z1232631058;
CC1(C)Cc2ccccc2N1,108,8:00801:7:Z2860657918;8:00802:7:Z2860655208;8:00803:5:Z2860656013;
CC1(C)CNc2ccccc2O1,51,8:00801:7:Z3347023215;8:00801:9:Z4276819467;8:00803:3:Z4112432677;
NC1CNc2ccccc2C1,93,8:00801:7:Z2378789967;8:00801:9:Z3233286027;8:00803:6:Z2327442555;
Cn1c(=O)[nH]c(=O)c2cccnc21,32,8:00801:7:Z1382429478;8:00806:6:Z3814967252;8:00807:1:Z3814974820;
C1C2CC3CC1CC(C2)N3,39,8:00801:7:Z3619661465;8:00802:6:Z3128398280;8:00807:6:Z3207826099;
Cc1cc2c(=O)n(C)cnc2o1,33,8:00801:7:Z980364934;8:00805:2:Z145084110;8:00810:4:Z3874834152;
c1cnc2c(c1)NCC21CCC1,83,8:00801:7:Z4095371696;8:00801:7:Z4095366462;8:00801:7:Z4095364962;
CC1(C)CNc2cc(F)ccc21,65,8:00801:7:Z2862234675;8:00802:4:Z2488844079;8:00802:7:Z3077470204;
Cc1c(Cl)ccc2c1NCCC2,19,8:00801:7:Z1880196791;8:00803:4:Z2018709214;8:00807:0:Z1900139286;
O=S1(=O)CCOc2ccccc21,33,8:00801:7:Z2435423080;8:00802:5:Z2443249252;8:00805:7:Z2779642515;
O=C1COCCC2(CNC2)N1,109,8:00801:7:Z4265340268;8:00803:0:Z4265360490;8:00807:0:Z4265358698;
CN1CCn2nccc2C1=O,154,8:00801:7:Z3820094870;8:00801:8:Z3784805213;8:00801:8:Z3784807198;
CC1(C)CNc2ccccc2C(=O)N1,16,8:00801:7:Z3521838509;8:00803:0:Z3521840757;8:00820:6:Z4264119281;
O=C1NCCCn2cccc21,115,8:00801:7:Z4282440861;8:00803:2:Z4298614881;8:00805:3:Z3776972137;
Oc1cnncn1,35,8:00801:7:Z3923480195;8:00806:8:Z3923460810;8:00809:2:Z3923481708;
Nc1c(Cl)ncn2cnnc12,8,8:00801:7:Z4169091163;8:00805:2:Z3339545917;8:00808:3:Z2613971951;
Fc1cc(F)cc(Cl)c1,290,8:00801:7:Z4860538337;8:00802:0:Z4860536549;8:00802:0:Z4860538449;
Oc1ccc2cccnc2c1,86,8:00801:7:Z3190349846;8:00802:1:Z4448505559;8:00802:1:Z4053221316;
O=c1[nH]cnc2c1CCCC2,100,8:00801:7:Z3309596094;8:00802:3:Z1729805121;8:00802:4:Z1533194330;
CC1CC2CCCC2C1,68,8:00801:7:Z2263582556;8:00803:4:Z3504544790;8:00803:9:Z2977936230;
CC1CCNC2CCCCC12,105,8:00801:7:Z3185584104;8:00802:1:Z3046725971;8:00802:2:Z2765825450;
Cn1cnc(=O)cc1N,44,8:00801:7:Z3638749287;8:00806:6:Z3638750445;8:00807:8:Z3638747305;
O=c1cc(Cl)[nH]c(=O)[nH]1,55,8:00801:7:Z4216434423;8:00801:8:Z4216433396;8:00802:5:Z2205205828;
O=c1[nH]cnc2cnccc12,180,8:00801:7:Z4424175009;8:00803:1:Z2506398484;8:00803:2:Z4221759220;
O=c1cc(O)cco1,163,8:00801:7:Z4220262669;8:00801:7:Z3053903649;8:00802:3:Z3598739678;
c1ccc2c(c1)nc1n2CCCN1,27,8:00801:8:Z4113234249;8:00802:5:Z4109436660;8:00803:1:Z4113246890;
C1CCC2(CCCC2)CNC1,144,8:00801:8:Z4138409426;8:00802:1:Z3596292017;8:00803:7:Z3386275124;
C1=NCCCS1,119,8:00801:8:Z4249971754;8:00801:8:Z4249950879;8:00803:2:Z4249951641;
Fc1c(Cl)ccn2nccc12,68,8:00801:8:Z3356508489;8:00805:1:Z3300249314;8:00807:6:Z3298605225;
O=c1[nH]nc2n1CCOC2,41,8:00801:8:Z3339794321;8:00803:3:Z3339794785;8:00808:8:Z3339793768;
NC1CCC(F)(F)CC1,127,8:00801:8:Z4878849401;8:00802:0:Z4878852533;8:00802:7:Z4474539428;
CN1CC2CC(C1)N2,232,8:00801:8:Z4221131247;8:00801:9:Z4221135210;8:00802:8:Z4234153977;
Cc1cc2c(s1)CCC2,69,8:00801:8:Z3780871744;8:00802:5:Z3640505548;8:00806:0:Z3508302169;
c1ccc2c(c1)nc1n2CCN1,44,8:00801:8:Z3406771159;8:00802:7:Z1851381465;8:00803:0:Z295741640;
Nc1ccnc(O)c1Cl,101,8:00801:8:Z4907577121;8:00804:0:Z4290250395;8:00804:3:Z4293932712;
Cc1nc2[nH]ccc(=O)n2n1,18,8:00801:8:Z4126715061;8:00807:5:Z4128326184;8:00808:3:Z4127181098;
O=C1CS(=O)(=O)c2ccccc2N1,11,8:00801:8:Z3633643052;8:00802:9:Z2805178125;8:00808:9:Z2790321704;
O=C1NCCCc2ncsc21,50,8:00801:8:Z3709007540;8:00805:6:Z3708987973;8:00808:4:Z3708998320;
Cc1ncc2c3c(sc2n1)CCCC3,18,8:00801:8:Z1994203432;8:00804:1:Z645685702;8:00815:9:Z1340660166;
OC1CC2CCCC(C2)C1O,65,8:00801:8:Z4326311229;8:00803:1:Z4324548323;8:00804:5:Z4326697675;
Cc1nc(Cl)n[nH]1,60,8:00801:8:Z2918729086;8:00801:8:Z2918736535;8:00802:1:Z2918735499;
Cc1cc2ncsc2cc1F,30,8:00801:8:Z4614202421;8:00801:8:Z4489564567;8:00801:8:Z3369596941;
NC1c2ccccc2CC12CCNCC2,9,8:00801:8:Z4910656124;8:00850:4:Z4910660179;8:00869:3:Z4907792790;
Cc1cccc2scc(Cl)c12,61,8:00801:8:Z2639377610;8:00804:9:Z2094367387;8:00807:2:Z873515336;
c1nc2c(s1)CNC2,228,8:00801:8:Z4539312944;8:00802:0:Z4887267331;8:00802:6:Z4450909607;
Fc1ccc(F)c2ncccc12,59,8:00801:8:Z4053317821;8:00802:3:Z2221676813;8:00805:2:Z4109346769;
Cc1ccc2c(C)n[nH]c2n1,92,8:00801:8:Z2094848705;8:00802:0:Z2781338239;8:00804:5:Z3204443929;
OC1CCC2COC1O2,11,8:00801:8:Z4446503531;8:00807:0:Z4446483468;8:00811:4:Z4445353695;
O=C1CCNCC12CCOCC2,119,8:00801:8:Z3615308284;8:00802:4:Z3615307216;8:00802:8:Z3345563335;
Cn1nn[nH]c1=O,59,8:00801:8:Z2851177106;8:00803:9:Z2851178502;8:00805:8:Z2851177651;
O=c1ccnc2[nH]cnn12,11,8:00801:8:Z4666607244;8:00803:2:Z2999891672;8:00818:2:Z1033178712;
Oc1cccc2c1NCCC2,99,8:00801:8:Z1554292649;8:00802:5:Z1619853378;8:00802:6:Z1619865119;
CC1NS(=O)(=O)N(C)C1=O,64,8:00801:8:Z2442315529;8:00803:0:Z3831218250;8:00803:3:Z2026360689;
O=S1(=O)CCNC2COCCN21,79,8:00801:8:Z3517373057;8:00802:4:Z3321889939;8:00802:8:Z3741107566;
Clc1ccc2sncc2c1,38,8:00801:8:Z2966225404;8:00803:4:Z2966224387;8:00804:3:Z2979814049;
NC1CCc2ccccc2NC1,12,8:00801:8:Z4315308445;8:00801:8:Z4315308446;8:00801:8:Z2605461874;
CC1CN(C)C(C)C(C)N1,98,8:00801:8:Z4266952853;8:00802:4:Z2475144918;8:00803:0:Z2817039730;
Cc1nc2ccccn2c1C,5,8:00801:8:Z4223727966;8:00804:2:Z3777295717;8:00819:1:Z3776929303;
Cc1c[nH]c2c1C(=O)CC(C)(C)C2,6,8:00801:8:Z1245229202;8:00818:0:Z1875143735;8:00833:9:Z144339514;
Cc1nc(C)c(C)[nH]1,62,8:00801:8:Z3304426518;8:00802:6:Z3304427634;8:00804:5:Z4187840686;
Cn1cnc2cnc(N)nc21,73,8:00801:8:Z4343718746;8:00802:1:Z4226093842;8:00803:8:Z4233295518;
C1=NC2CCCC2N1,195,8:00801:8:Z3301898145;8:00801:8:Z3630516262;8:00802:2:Z5057743775;
Fc1cc(Cl)c2ncccc2c1,41,8:00801:8:Z3632675331;8:00802:8:Z3870436920;8:00802:8:Z2433798654;
c1ccc2c(c1)CC1CCCC2C1,7,8:00801:8:Z2925464410;8:00830:1:Z2925526928;8:00831:3:Z2928107993;
CC1=Cc2ccccc2S1(=O)=O,17,8:00801:8:Z4360815745;8:00812:4:Z4647366227;8:00829:3:Z4360815643;
O=C1CC2CCCC(C1)N2,129,8:00801:8:Z3626930896;8:00801:9:Z3626930295;8:00805:0:Z3626937238;
Clc1ccc2[nH]ccc2c1Cl,56,8:00801:9:Z1704272718;8:00802:2:Z1657512521;8:00807:8:Z4042140613;
Oc1ccc2c(n1)CNC2,20,8:00801:9:Z4345663196;8:00801:9:Z4276186254;8:00801:9:Z2953394426;
Fc1ccc2ncnn2c1,55,8:00801:9:Z1384017864;8:00803:7:Z4293977817;8:00808:0:Z2190843577;
Cc1ccc2cc(Cl)ccc2n1,58,8:00801:9:Z1518536902;8:00802:4:Z1875124071;8:00804:7:Z2827758063;
Cc1nc2nccnc2s1,151,8:00801:9:Z4959663607;8:00802:3:Z4961473767;8:00804:4:Z4959666045;
CN1CCCNC1=O,144,8:00801:9:Z3166582097;8:00802:1:Z3166589335;8:00802:3:Z4045312915;
NC1COc2ccccc2C1,142,8:00801:9:Z4057711782;8:00802:1:Z4063482822;8:00802:4:Z3674204308;
c1ccc2c(c1)NCC1CCC2C1,24,8:00801:9:Z4187305345;8:00803:7:Z4187310394;8:00803:7:Z4187308924;
O=c1[nH]cnc2c[nH]nc12,9,8:00801:9:Z4208961198;8:00810:7:Z1836569054;8:00824:3:Z4524932082;
CC1(C)CC2(CCN2)CC(C)(C)O1,53,8:00801:9:Z4029007001;8:00802:2:Z4029019774;8:00807:0:Z4029009511;
O=C1CCNc2ncccc21,4,8:00801:9:Z4216961149;8:00830:2:Z5012604677;8:00842:3:Z4216962716;
CC1(C)CCCCC1=O,109,8:00801:9:Z2350746367;8:00803:8:Z2346684496;8:00805:4:Z3514635488;
O=c1[nH]ncn2cccc12,38,8:00801:9:Z3633801035;8:00802:6:Z2613623949;8:00805:0:Z1828316213;
O=c1[nH]nc(O)c2ccccc12,2,8:00801:9:Z2789923712;8:00859:8:Z2789943677;
Cn1ncc2cc(F)ccc21,82,8:00801:9:Z3358279009;8:00802:7:Z3917400758;8:00803:0:Z3381431826;
CC1(C)COC2(CCNCC2)OC1,75,8:00801:9:Z4139164180;8:00806:5:Z3344801899;8:00811:2:Z3556982149;
Clc1ccnc2ccccc12,134,8:00801:9:Z2272383663;8:00802:4:Z2276949932;8:00803:1:Z2276642339;
Cc1cc2cc[nH]c2cc1Cl,38,8:00801:9:Z3194337161;8:00803:4:Z3195809357;8:00804:7:Z3204344144;
NC12CCC(CC1)OC2,103,8:00801:9:Z4317171370;8:00802:0:Z3521917219;8:00802:5:Z3521925330;
O=c1[nH]ccc2ccc(F)cc12,18,8:00801:9:Z3800186065;8:00807:7:Z4341474079;8:00817:4:Z1583281173;
Cc1csc2c(=O)[nH]cnc12,41,8:00801:9:Z1899657960;8:00802:1:Z2832554830;8:00802:9:Z4458695978;
Fc1ccc2c(c1)CCCCO2,84,8:00801:9:Z3528292096;8:00802:0:Z1974451539;8:00803:1:Z2170430957;
CC1(C)CCCC2(C1)OCCO2,39,8:00801:9:Z4256064543;8:00802:3:Z4257723564;8:00803:9:Z4257042675;
Oc1cncc2ccccc12,57,8:00801:9:Z4054091961;8:00801:9:Z4055771105;8:00803:2:Z2627332187;
Nc1nc2ccccn2n1,58,8:00801:9:Z4220094581;8:00806:6:Z4305120980;8:00813:1:Z4302614102;
Cc1cccc2ccnnc12,77,8:00801:9:Z3850606202;8:00804:1:Z3940213427;8:00805:0:Z3873976379;
CC1CC2(CCOCC2)CN1,262,8:00801:9:Z2434483321;8:00802:2:Z3793327170;8:00802:4:Z2433252025;
O=C1CCCCc2ccccc2N1,10,8:00801:9:Z4253342844;8:00809:3:Z4415880585;8:00820:9:Z4252290599;
O=c1cnc2c(F)cccc2[nH]1,16,8:00801:9:Z4386800423;8:00802:6:Z4386798168;8:00807:9:Z4386798216;
Oc1ccc2ncsc2c1,93,8:00801:9:Z4225744228;8:00802:7:Z4225745153;8:00803:2:Z4225743054;
C1CC2CCC1C1CNCC21,30,8:00801:9:Z2643407661;8:00806:0:Z2568522276;8:00809:3:Z4983942846;
Clc1ncc2c(n1)CCC2,113,8:00801:9:Z3558791359;8:00802:0:Z3558346895;8:00802:3:Z3559702093;
Cc1ncsc1F,235,8:00801:9:Z1568025085;8:00803:8:Z2879721271;8:00804:1:Z1568028737;
Clc1c[nH]c(Cl)n1,92,8:00801:9:Z4206336609;8:00803:5:Z4215933318;8:00805:1:Z4214174502;
CN1CCCC2CCCC21,53,8:00801:9:Z2071941379;8:00803:9:Z2071848683;8:00806:3:Z2071825376;
Cc1n[nH]c2c(F)cccc12,12,8:00801:9:Z4217049740;8:00820:1:Z4217049517;8:00839:5:Z4217049211;
C1CN2C3CCC(C3)C2CN1,65,8:00801:9:Z4251728862;8:00802:3:Z4251712063;8:00803:1:Z4251737355;
CN1CCCNS1(=O)=O,154,8:00801:9:Z3357304046;8:00802:3:Z3357301189;8:00802:7:Z3357301661;
Fc1cc(F)c2c(c1)CCCO2,237,8:00801:9:Z5052158730;8:00801:9:Z5052171587;8:00802:6:Z3049981167;
CC1N=CN2CCCC12,45,8:00801:9:Z4380601325;8:00803:9:Z3301747102;8:00809:2:Z5057742485;
C1CN2CC3CC2(CN1)C3,51,8:00801:9:Z4860085902;8:00803:6:Z4871979130;8:00803:9:Z4871980287;
CN1C(=O)CCc2ccccc21,344,8:00801:9:Z1663379956;8:00802:4:Z1532583581;8:00803:4:Z3347900532;
CN1C=NCC1(C)C,89,8:00801:9:Z4827404987;8:00802:4:Z4133899016;8:00802:5:Z3861885557;
CC1(C)CCCNS1(=O)=O,31,8:00801:9:Z3339849459;8:00802:8:Z3339851056;8:00807:0:Z4216209451;
Cc1nccc(=O)[nH]1,67,8:00801:9:Z4026737020;8:00801:9:Z4026740851;8:00807:4:Z4092825888;
Oc1cccc2ccsc12,110,8:00801:9:Z1886264350;8:00805:2:Z4880317730;8:00806:9:Z1885410037;
Cc1nc2c(s1)CNC2,42,8:00801:9:Z4229066517;8:00805:2:Z2792460461;8:00805:3:Z2775378325;
Cn1ccn2cnnc2c1=O,156,8:00801:9:Z2851300503;8:00802:1:Z2851298070;8:00802:9:Z2851039084;
FC1(F)CCC2(CCOC2)CC1,33,8:00802:0:Z4575096399;8:00802:2:Z4638453892;8:00803:3:Z4575078914;
OC1CCCc2occc21,133,8:00802:0:Z4055416383;8:00802:3:Z4599732167;8:00802:3:Z4473995998;
CN1CC(=O)Nc2cncnc21,52,8:00802:0:Z3556383162;8:00802:0:Z3831609512;8:00803:8:Z3560161526;
CC1CCc2c(F)cccc2C1,56,8:00802:0:Z1442180737;8:00803:8:Z2592003891;8:00806:9:Z1354994312;
c1cc2c(cn1)N1CCC(C1)N2,123,8:00802:0:Z4271891667;8:00802:2:Z4271895863;8:00802:2:Z4271893058;
O=S1(=O)CCC2(CCNC2)CC1,186,8:00802:0:Z3521220000;8:00802:9:Z3633217343;8:00803:3:Z3519927608;
Clc1cccc2scnc12,30,8:00802:0:Z1849044077;8:00804:4:Z1849052197;8:00804:5:Z2474516687;
CC1CC2(CCNCC2)CN1,121,8:00802:0:Z3382920154;8:00802:0:Z3120943493;8:00802:0:Z3120959723;
O=C1NCC2(CCCC2)C(=O)N1,34,8:00802:0:Z3211592547;8:00804:5:Z3210865358;8:00814:2:Z3210908066;
Cc1cc(=O)[nH]c(=O)n1C,66,8:00802:0:Z3799620145;8:00802:4:Z3799618271;8:00803:3:Z3799618074;
Oc1cccc2c1CCCN2,97,8:00802:0:Z4408139512;8:00802:1:Z4353030341;8:00802:8:Z4347080963;
Nc1cncc2ccccc12,59,8:00802:0:Z4127233026;8:00809:5:Z4041971413;8:00809:9:Z4128503617;
c1cc2c(cn1)CCCCC2,53,8:00802:0:Z2967020467;8:00803:1:Z2957913753;8:00803:8:Z3369761633;
CC12CCC(C1)C(C)(C)NC2,82,8:00802:0:Z2877393833;8:00805:1:Z2876243699;8:00806:3:Z2951127246;
C1=CC2(CCC2)Oc2ccccc21,5,8:00802:0:Z3366039814;8:00844:0:Z2926878093;8:00846:0:Z3366039765;
Cn1cccc(N)c1=O,6,8:00802:0:Z4427013933;8:00828:4:Z3347379525;8:00836:0:Z3347477284;
O=c1[nH]cnc2sc3c(c12)CCCC3,25,8:00802:0:Z4379735255;8:00814:8:Z2752948035;8:00817:2:Z71196636;
CN1CCCC(F)(F)C1,36,8:00802:0:Z3874821302;8:00804:1:Z3874821822;8:00806:5:Z3874822055;
Clc1ncc2cc[nH]c2n1,112,8:00802:0:Z5061378756;8:00802:1:Z3557160368;8:00802:5:Z3557524354;
Cc1cc2c([nH]1)CCCC2,43,8:00802:0:Z2188744973;8:00802:8:Z1711994270;8:00802:9:Z3138860893;
Cc1csc2nc[nH]c(=O)c12,142,8:00802:0:Z154014730;8:00802:5:Z2041909764;8:00803:2:Z4128901923;
Cn1ncc2cn[nH]c21,41,8:00802:0:Z1715274620;8:00809:3:Z1420353919;8:00810:5:Z1851587004;
C1=NCC2(CN1)COC2,62,8:00802:0:Z4001781602;8:00804:0:Z4001779089;8:00805:0:Z4001780069;
Cn1c(=O)[nH]c2ccc(Cl)cc21,12,8:00802:0:Z4000340083;8:00804:7:Z3633998257;8:00805:3:Z4000340079;
Fc1cc2nccnc2cc1F,99,8:00802:0:Z2615313939;8:00803:7:Z3080095782;8:00805:0:Z1840510359;
Cc1cccc2c1CCCC2,196,8:00802:0:Z3787625490;8:00803:0:Z3788909439;8:00803:5:Z3472728199;
CC1=CCn2nnnc2N1C,77,8:00802:0:Z4465908055;8:00802:0:Z4465926027;8:00802:6:Z4395216316;
c1cc2c([nH]1)CCCNC2,128,8:00802:0:Z5004497936;8:00805:3:Z5004158838;8:00805:7:Z5004198638;
Cc1csc2ncccc12,19,8:00802:0:Z647343276;8:00803:0:Z3136824670;8:00809:9:Z4418932468;
c1cc2ncoc2cn1,151,8:00802:0:Z4576391953;8:00802:8:Z3559134965;8:00804:0:Z5023214536;
Fc1cc2[nH]cnc2cc1Cl,100,8:00802:0:Z4343673311;8:00802:5:Z4347567479;8:00804:9:Z4352030028;
Cc1nccc(O)c1Cl,158,8:00802:0:Z1578914398;8:00802:2:Z1461675113;8:00803:2:Z2668365930;
CC1(C)Cc2ccsc2CN1,86,8:00802:0:Z2918152935;8:00802:3:Z2313103105;8:00805:7:Z2358956578;
CC1(C)CNc2cccc(Cl)c21,51,8:00802:0:Z4263406219;8:00802:9:Z943364752;8:00803:6:Z5011233145;
Cc1coc2c(F)cccc12,87,8:00802:0:Z3056192515;8:00803:2:Z2334997885;8:00803:4:Z999868086;
Oc1cc2ncccn2n1,7,8:00802:0:Z3243550505;8:00804:5:Z3243550723;8:00806:7:Z3506101140;
Cc1cccc2nc[nH]c12,109,8:00802:0:Z4200442175;8:00802:9:Z4078893327;8:00802:9:Z3931946226;
O=c1cccc2n1CCCC2,114,8:00802:0:Z4213204223;8:00802:5:Z4111719009;8:00803:8:Z4114870295;
O=c1[nH]ccc2nccnc12,19,8:00802:0:Z3339586446;8:00803:8:Z2614151729;8:00814:9:Z2614151203;
OC1CCC(O)CC1,132,8:00802:1:Z1937740128;8:00802:7:Z2964614378;8:00804:6:Z3058396532;
c1ccc2c(c1)OCCC21CC1,137,8:00802:1:Z3893187242;8:00802:1:Z3911912459;8:00802:2:Z1260846452;
O=C1Cc2ccccc2S(=O)(=O)N1,7,8:00802:1:Z4238062227;8:00828:7:Z4238064595;8:00834:4:Z4238065825;
ClC1=CCCc2ncccc21,67,8:00802:1:Z4233933452;8:00803:8:Z4224901929;8:00806:7:Z4229606500;
O=S1(=O)NCc2ccccc21,112,8:00802:1:Z4238079642;8:00802:1:Z4122218670;8:00802:5:Z3652481990;
CC1CNc2ccccc2C1=O,19,8:00802:1:Z4344826844;8:00804:5:Z4344817963;8:00810:9:Z4344820392;
Clc1noc2ccccc12,57,8:00802:1:Z2773208979;8:00802:3:Z2792202379;8:00803:6:Z2919487594;
O=c1[nH]c2ccccc2cc1Cl,3,8:00802:1:Z3800198581;8:00803:8:Z2721892688;8:00838:2:Z2613890263;
Cc1cc(C)nc(N)n1,168,8:00802:1:Z2200778306;8:00802:1:Z4019375851;8:00802:4:Z3601492265;
O=c1nn[nH][nH]1,132,8:00802:1:Z5001242834;8:00802:8:Z5000599181;8:00803:1:Z5000425819;
FC1(F)CC2(C1)CC1(CNC1)C2,99,8:00802:1:Z4457513142;8:00802:4:Z4478608488;8:00802:5:Z4600443587;
Cn1nc2n(c1=O)CCNC2,249,8:00802:1:Z1538242303;8:00802:2:Z3393843485;8:00802:5:Z4451095444;
c1ccc2c(c1)CNCc1ccccc1-2,9,8:00802:1:Z3308835421;8:00802:1:Z4170098412;8:00802:2:Z3639122353;
c1nc2c([nH]1)C1(CCOCC1)NCC2,13,8:00802:1:Z2951211582;8:00814:7:Z2877208412;8:00822:7:Z2877209225;
O=C1NS(=O)(=O)c2ccccc21,80,8:00802:1:Z2111891187;8:00803:9:Z1564456979;8:00804:8:Z2850673705;
OC1CCCC2CCCNC12,97,8:00802:1:Z4353071580;8:00803:8:Z4353066528;8:00806:4:Z4347109578;
Cc1cncc(=O)[nH]1,64,8:00802:1:Z4236501826;8:00803:0:Z4236502890;8:00803:2:Z4236502025;
Nc1ncnc2sc3c(c12)CCCC3,10,8:00802:1:Z1363071045;8:00818:5:Z218944964;8:00833:6:Z2493843656;
Clc1ncns1,33,8:00802:1:Z4458697237;8:00808:4:Z4458687579;8:00808:5:Z4458557127;
CC1CNCC2(CCOC2)O1,224,8:00802:1:Z4613272994;8:00802:2:Z2170010459;8:00802:6:Z1949639955;
CN1CCCNc2cc(F)ccc21,39,8:00802:1:Z1852295692;8:00810:7:Z3513964997;8:00812:9:Z1460026396;
c1ccc2c(c1)CC1CCC(C2)C1,39,8:00802:1:Z2171358066;8:00805:6:Z2639341359;8:00819:3:Z2102901514;
CN1Cc2ccccc2NC1=O,55,8:00802:1:Z3161009740;8:00802:2:Z2219262703;8:00802:4:Z3503589932;
Oc1cc2ncccc2[nH]1,13,8:00802:1:Z4254462175;8:00804:1:Z4254456130;8:00808:3:Z4254462638;
Cc1cc(F)cc2c1CNCC2,123,8:00802:1:Z2002821032;8:00802:9:Z2001521949;8:00802:9:Z2638591658;
Cc1oc2ncncc2c1C,22,8:00802:1:Z4371825224;8:00805:2:Z2412865237;8:00814:9:Z1227840101;
FC1(F)COC1,46,8:00802:1:Z4329791820;8:00805:0:Z3506252047;8:00807:1:Z3290593416;
N=c1[nH]ccs1,20,8:00802:1:Z1279371762;8:00803:1:Z1160946157;8:00807:3:Z91017900;
c1cnc2sccc2n1,78,8:00802:1:Z4182339851;8:00802:6:Z3670660614;8:00802:7:Z3671243587;
O=C1CCc2scnc21,62,8:00802:1:Z4364966789;8:00802:2:Z4364970106;8:00806:2:Z4364975149;
O=C1CCCCCC1,12,8:00802:1:Z335719394;8:00810:7:Z317300948;8:00816:7:Z2769265792;
CC1CCc2ncccc2C1,76,8:00802:1:Z4897092318;8:00803:4:Z4405302107;8:00804:4:Z4406288246;
CC1CC(N)CCO1,128,8:00802:1:Z3385674409;8:00802:5:Z3380138007;8:00802:7:Z3033317664;
O=S1(=O)CCC2(CCCN2)C1,188,8:00802:1:Z3643839982;8:00803:4:Z3652858189;8:00803:9:Z3711510029;
Cc1ccc2c(c1)NCCCC2,33,8:00802:1:Z3627588923;8:00802:8:Z5039905591;8:00804:5:Z3627589054;
O=S1(=O)CCc2ccccc2C1,50,8:00802:1:Z2676738049;8:00804:9:Z2676737109;8:00806:7:Z2655100431;
CC1Cc2cc(O)ccc2C(C)N1,19,8:00802:1:Z4253339740;8:00819:0:Z4253333590;8:00821:7:Z4253342544;
O=C1CCn2ncnc2N1,58,8:00802:1:Z3414349194;8:00804:7:Z3207997523;8:00806:0:Z3207997696;
Cc1ccn2c(=O)ccnc2c1,40,8:00802:1:Z2720774553;8:00803:6:Z18451822;8:00805:7:Z2614245409;
Nc1nc2c(c(=O)[nH]1)CCNC2,28,8:00802:1:Z5035874115;8:00802:2:Z5046785101;8:00803:7:Z5035885944;
c1ccc2c(c1)NCC21CCOCC1,15,8:00802:1:Z4481646526;8:00811:3:Z1845384527;8:00823:9:Z2015583569;
Clc1c[nH]c2ccccc12,146,8:00802:1:Z2643752982;8:00802:4:Z1682497082;8:00803:0:Z1824775809;
CC1(C)Cc2cccc(O)c2O1,28,8:00802:1:Z1704073936;8:00805:0:Z1040379390;8:00806:1:Z1235119533;
c1cc2c(cn1)COCC2,28,8:00802:1:Z4342009728;8:00802:4:Z4342052268;8:00805:0:Z4342002531;
O=S1(=O)NC=Nc2ccccc21,59,8:00802:1:Z2217461307;8:00805:0:Z2071102114;8:00806:2:Z3799106803;
CC1(C)CCCC1(C)C,39,8:00802:1:Z3639966792;8:00803:8:Z3639448996;8:00804:5:Z3639555066;
O=C1Cc2cccnc2N1,141,8:00802:1:Z3010714037;8:00804:8:Z2641522429;8:00806:1:Z2642215553;
N=S1(=O)CCC2(CCCN2)C1,82,8:00802:2:Z3551609475;8:00808:1:Z3551598105;8:00811:4:Z3468874847;
O=c1ccc2c([nH]1)CCOC2,62,8:00802:2:Z4139987442;8:00802:2:Z4005590976;8:00803:4:Z2893436892;
C1COCC2(CCOCC2)CN1,133,8:00802:2:Z1652573043;8:00802:6:Z1658911643;8:00803:0:Z1652573848;
Nc1ccc2c(n1)CCC2,100,8:00802:2:Z4123113732;8:00804:5:Z4123825527;8:00804:6:Z4119040085;
O=c1[nH]c2c(s1)CCCC2,50,8:00802:2:Z1541809769;8:00804:5:Z2274165630;8:00804:8:Z1569788687;
